date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2019.04.01,-102.00000000000209,-330.9999999999924,-64.99999999998174,-37.9999999999967,-45.99999999999049,-19.00000000000235,-197.00000000000273,-18.999999999991246,-82.00000000000784,-24.000000000001798,-120.99999999999334,-320.0000000000216,-432.0000000000102,-282.0000000000045,-111.0000000000042,-11.999999999989797,-8.000000000008,-30.9999999999917,-72.00000000000273,-117.999999999995,-12.000000000000899,-121.00000000000443,,-2562.9999999999964
2019.04.01,-63.99999999999739,-86.99999999999264,0.0,-132.000000000005,-51.000000000001044,2.999999999997449,-38.99999999998904,-1.999999999990898,-112.99999999999955,-9.999999999998899,-133.99999999998968,-265.0000000000148,-154.99999999999403,-5.000000000010552,-147.00000000000557,72.0000000000054,193.99999999998306,-21.000000000000796,-178.00000000001148,-161.99999999999193,10.999999999994348,-114.99999999999844,,-1400.000000000011
2019.04.01,-58.99999999999794,-195.9999999999962,-25.999999999992696,-96.00000000000364,-49.00000000001015,50.0000000000056,-117.99999999999588,-31.000000000003247,-72.00000000000273,34.99999999999615,-165.9999999999995,-328.00000000000296,-299.99999999998914,0.9999999999843467,-188.0000000000024,192.00000000001438,147.99999999999258,-1.9999999999953388,-185.00000000000227,-121.99999999999989,68.99999999999685,-114.99999999999844,,-1558.000000000003
2019.04.01,-61.999999999995396,-213.99999999998087,-48.99999999998794,-78.00000000000296,-59.000000000009045,46.00000000000159,-133.00000000000534,-28.999999999990145,-53.00000000001148,26.999999999999247,-173.9999999999964,-343.00000000001774,-330.0000000000081,-32.999999999994145,-169.00000000001114,177.00000000000495,219.99999999999798,-25.99999999999625,-194.00000000000261,-115.99999999999966,95.99999999999609,-121.99999999999989,,-1618.000000000009
2019.04.01,-68.00000000000139,-219.99999999999798,-59.99999999999339,-81.99999999999363,-59.000000000009045,63.99999999999739,-113.00000000000753,-36.999999999998145,-67.00000000000728,36.999999999998145,-159.9999999999935,-344.99999999999886,-259.9999999999936,-4.000000000004,-190.00000000001194,184.00000000000637,127.99999999999478,12.000000000000455,-221.00000000000364,-125.0,71.99999999999429,-80.99999999999774,,-1595.0000000000205
2019.04.01,-61.999999999995396,-183.99999999998417,-37.99999999998249,-125.0,-51.000000000001044,-0.999999999995449,-103.99999999999298,-34.99999999998504,-93.00000000000352,-24.000000000001798,-158.99999999999804,-372.0000000000141,-236.99999999999832,-121.00000000001555,-224.00000000000375,69.00000000000794,-29.00000000001235,-4.9999999999954525,-186.00000000000705,-84.00000000000318,7.0000000000014495,-12.999999999996348,,-2070.999999999977
2019.04.01,-112.99999999999643,-253.99999999999866,-51.000000000001044,-37.00000000000614,-68.00000000000139,12.999999999996348,-133.00000000000534,-27.999999999983594,-32.00000000001069,-29.000000000001247,-202.9999999999976,-336.00000000001273,-340.9999999999913,-164.00000000000858,-136.0000000000099,67.00000000001705,18.999999999991246,-33.00000000000125,-91.99999999999875,-19.99999999999602,24.999999999997247,-36.999999999998145,,-1983.0000000000173
2019.04.01,-121.99999999999989,-291.9999999999812,-49.99999999999449,19.000000000005457,-106.00000000000608,-29.999999999996696,-113.99999999999189,41.000000000002146,-28.000000000005798,-85.99999999999719,-222.99999999999542,-317.0000000000073,-316.0000000000052,-287.000000000015,-72.00000000000273,45.000000000006146,78.99999999998464,-40.99999999999682,-96.00000000000364,-30.9999999999917,-75.00000000000284,-38.0000000000047,,-2140.0
2019.04.01,-133.00000000000534,-232.99999999999432,-7.0000000000014495,61.99999999999761,-92.00000000000318,-73.99999999999629,-102.00000000000209,57.00000000001815,16.999999999995907,-148.0000000000037,-218.99999999999142,-195.0000000000216,-215.00000000000963,-258.0000000000027,16.999999999995907,-42.999999999993044,-25.00000000000835,-82.99999999999841,18.999999999991246,34.000000000006025,-100.00000000000009,14.999999999998348,,-1706.0000000000284
2019.04.01,-161.00000000000003,-176.99999999998272,-10.999999999983245,48.00000000000182,-99.00000000000463,-109.99999999999899,12.999999999996348,89.00000000000574,-12.000000000000455,-183.99999999999528,-176.99999999999383,-147.00000000001978,-192.99999999999872,-351.99999999999676,10.99999999999568,-122.99999999998423,-48.000000000003595,-122.99999999999045,59.99999999998806,73.99999999999807,-143.9999999999997,75.9999999999983,,-1689.9999999999682
