date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURNZD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.10.14,83.9999999999952,439.99999999999596,52.99999999999194,158.99999999999804,307.99999999999716,-362.00000000000676,83.9999999999952,112.99999999999955,387.99999999999943,-436.00000000000307,533.0000000000057,381.99999999999346,-340.00000000000693,1214.0000000000039,255.00000000000523,287.0000000000039,-223.00000000001762,,2938.99999999995
2019.10.14,61.999999999995396,577.0000000000052,-22.0000000000109,128.99999999997914,324.00000000000205,-434.000000000001,114.0000000000141,126.99999999999534,400.00000000000034,-482.00000000000466,580.0000000000027,600.0000000000006,-177.00000000000495,1356.0000000000016,339.0000000000004,409.99999999999926,-329.00000000000153,,3573.9999999999727
2019.10.14,56.0000000000005,590.0000000000016,-55.000000000005045,92.99999999998754,312.9999999999966,-413.0000000000078,161.00000000001114,134.9999999999909,380.00000000000256,-456.00000000000085,556.0000000000009,642.0000000000092,-134.99999999999625,1240.0000000000189,326.0000000000041,446.00000000000193,-321.0000000000157,,3558.0
2019.10.14,51.000000000001044,632.0000000000103,-62.000000000006494,44.99999999998394,309.0000000000037,-409.99999999999926,171.00000000001003,137.00000000000045,368.9999999999971,-456.9999999999963,577.0000000000052,739.0000000000008,-53.999999999998494,1233.0000000000175,353.99999999999875,476.0000000000098,-328.00000000001717,,3782.000000000021
2019.10.14,13.999999999991797,770.000000000004,-65.00000000000395,78.99999999998464,292.00000000000335,-406.00000000000637,117.00000000001154,161.99999999999193,339.99999999999585,-439.0000000000005,665.0000000000044,886.000000000009,164.00000000000858,1208.000000000009,302.0000000000023,404.99999999999983,-314.00000000001427,,4179.999999999991
2019.10.14,-36.0000000000027,594.99999999999,-72.0000000000054,123.99999999999079,300.0000000000003,-434.000000000001,104.99999999999955,123.99999999999523,326.9999999999995,-436.00000000000307,511.0000000000059,534.9999999999966,-133.99999999998968,1230.00000000002,287.9999999999994,412.00000000000125,-362.00000000001785,,3076.999999999979
2019.10.14,-65.00000000000395,339.0000000000004,-106.00000000000608,159.99999999998238,290.9999999999968,-458.00000000000284,46.0000000000127,131.00000000000023,263.0000000000021,-439.99999999999596,318.00000000000716,198.99999999999363,-459.0000000000094,1289.0000000000068,243.99999999999977,440.00000000000705,-408.00000000000836,,1783.9999999999825
2019.10.14,-65.00000000000395,-25.00000000000835,-104.99999999999955,224.99999999998633,290.9999999999968,-447.0000000000085,89.00000000000574,126.99999999999534,273.9999999999965,-458.9999999999983,108.00000000000809,-329.00000000000153,-977.99999999999,1255.0000000000061,200.99999999999562,394.00000000000546,-417.0000000000007,,138.99999999998522
2019.10.14,-65.00000000000395,-285.00000000000193,-117.99999999999588,227.99999999998377,265.99999999999955,-457.0000000000074,82.00000000000429,153.99999999999636,259.9999999999936,-444.9999999999954,-93.99999999999409,-655.9999999999899,-1288.0000000000002,1309.0000000000045,178.99999999999582,420.00000000000927,-442.00000000000904,,-952.0000000000103
2019.10.14,-60.00000000000449,-32.0000000000098,-86.99999999999264,224.99999999998633,205.99999999999508,-441.0000000000025,49.00000000001015,183.9999999999975,193.99999999999417,-412.9999999999967,91.00000000000774,-381.99999999999346,-970.9999999999885,1091.0000000000198,104.99999999999955,325.00000000000864,-446.9999999999974,,-362.9999999999667
2019.10.14,-97.00000000000264,285.00000000000193,-139.00000000000023,214.99999999998744,193.99999999999417,-408.00000000000836,89.00000000000574,219.99999999999886,183.99999999999528,-360.0000000000048,275.99999999999847,52.000000000007596,-378.999999999996,1078.0000000000011,92.99999999999864,326.0000000000041,-440.00000000001813,,1188.9999999999632
2019.10.14,-121.00000000000443,235.00000000000742,-117.00000000001154,242.99999999999324,170.99999999999892,-387.000000000004,2.0000000000131024,178.99999999998784,107.99999999999699,-337.99999999999386,269.00000000000813,11.999999999989797,-235.00000000000742,1032.0000000000107,48.99999999999905,282.99999999999994,-434.000000000001,,950.9999999999831
2019.10.14,-174.00000000000747,242.99999999999324,-82.00000000000429,249.99999999999466,149.99999999999457,-359.0000000000093,-52.99999999999194,116.99999999999022,83.9999999999952,-271.9999999999945,287.9999999999994,25.00000000000835,-246.99999999999721,1033.0000000000173,-9.00000000000345,241.00000000000233,-446.9999999999974,,787.9999999999897
2019.10.14,-115.00000000000954,503.99999999999335,-51.000000000001044,276.9999999999939,97.00000000000264,-312.00000000000114,-28.999999999990145,135.99999999999568,43.999999999999595,-256.99999999999613,482.00000000000466,320.9999999999935,265.0000000000041,981.0000000000097,-70.99999999999883,206.00000000000617,-460.000000000016,,2017.999999999991
2019.10.14,-113.00000000000753,516.9999999999897,-43.999999999999595,268.9999999999859,90.0000000000012,-290.00000000000136,-21.999999999988695,138.9999999999958,51.99999999999649,-241.00000000000233,497.99999999999847,336.00000000000296,358.9999999999982,943.000000000005,-80.00000000000229,187.00000000000384,-457.00000000001853,,2142.999999999957
2019.10.14,-67.00000000000594,434.000000000001,-62.99999999999084,268.9999999999859,87.99999999999919,-299.00000000000483,35.00000000000725,193.9999999999884,69.9999999999923,-266.999999999995,413.0000000000078,195.9999999999962,226.99999999999943,956.0000000000013,-80.99999999999774,195.00000000000074,-482.00000000000466,,1817.999999999981
2019.10.14,-84.0000000000063,401.99999999999125,-62.000000000006494,281.99999999998226,102.99999999999754,-304.00000000000426,25.00000000000835,165.99999999999682,78.00000000000028,-268.99999999999704,411.0000000000058,182.99999999999983,184.99999999999073,963.0000000000027,-65.00000000000395,206.00000000000617,-470.9999999999992,,1748.9999999999645
2019.10.14,-82.00000000000429,368.9999999999971,-17.000000000000348,283.99999999999534,98.99999999999353,-303.0000000000088,-9.999999999998899,140.00000000000057,70.99999999999883,-258.0000000000027,411.0000000000058,134.00000000001188,154.0000000000097,964.0000000000093,-70.0000000000034,177.00000000000495,-459.0000000000094,,1603.9999999999989
2019.10.14,-143.00000000000423,442.00000000000904,-52.99999999999194,285.99999999998624,131.00000000000333,-315.0000000000097,-38.99999999998904,84.99999999999375,54.999999999993946,-258.0000000000027,456.00000000000085,249.00000000001032,198.99999999999363,1025.0000000000093,-51.000000000001044,218.00000000000708,-461.0000000000003,,1826.0000000000089
2019.10.14,-174.00000000000747,578.9999999999961,-76.99999999999375,323.99999999999096,131.99999999999878,-322.00000000000006,-45.000000000006146,61.99999999999761,32.999999999994145,-226.99999999999943,500.00000000000045,353.0000000000033,367.99999999999056,1018.0000000000077,-60.00000000000449,218.00000000000708,-478.0000000000006,,2203.999999999975
2019.10.14,-176.0000000000095,634.0000000000013,-89.00000000000574,322.9999999999844,109.99999999999899,-333.0000000000055,-43.999999999999595,89.9999999999892,9.999999999998899,-232.99999999999432,536.0000000000032,445.0000000000065,500.9999999999959,1001.0000000000074,-85.99999999999719,231.0000000000034,-511.000000000017,,2408.9999999999604
2019.10.14,-168.00000000000148,133.99999999998968,-79.00000000000685,313.99999999999204,102.00000000000209,-323.0000000000066,-41.99999999998649,92.99999999998931,14.000000000002899,-226.99999999999943,190.00000000000128,-204.99999999998852,-181.9999999999933,904.0000000000159,-107.00000000000153,181.00000000000892,-504.9999999999999,,94.00000000001808
2019.10.15,-121.99999999999989,-150.00000000000568,-86.99999999999264,166.99999999998383,105.99999999999498,-345.0000000000064,12.000000000012001,54.99999999999261,70.99999999999883,-292.00000000000335,-17.999999999995797,-568.9999999999973,-587.0000000000042,825.0000000000091,-58.99999999999794,207.00000000000162,-482.00000000000466,,-1268.0000000000146
2019.10.15,-150.00000000000568,-96.00000000000719,-89.99999999999008,232.99999999999432,95.00000000000064,-326.9999999999995,-9.999999999998899,18.999999999991246,46.00000000000159,-297.9999999999983,2.999999999997449,-421.99999999998903,-575.9999999999987,828.0000000000065,-53.999999999998494,218.00000000000708,-463.0000000000134,,-1044.0000000000007
2019.10.15,-120.00000000000898,-86.99999999999264,-80.99999999999774,267.99999999997937,82.99999999999974,-270.0000000000036,-11.00000000000545,105.99999999999454,29.000000000001247,-239.99999999999577,7.0000000000014495,-448.000000000004,-492.9999999999879,824.0000000000025,-85.99999999999719,172.00000000000549,-443.99999999999994,,-791.0000000000089
2019.10.15,-121.99999999999989,49.99999999999449,-49.00000000001015,278.00000000000045,80.99999999999774,-263.0000000000021,-21.00000000000435,110.99999999999,20.999999999993246,-192.99999999999872,148.0000000000037,-278.00000000000045,-320.00000000000915,779.0000000000185,-88.99999999999464,143.9999999999997,-429.00000000001273,,-152.00000000003445
2019.10.15,-141.00000000000225,69.9999999999923,-53.999999999998494,283.99999999999534,90.99999999999665,-263.0000000000021,-34.000000000000696,107.99999999998988,22.999999999995246,-176.99999999999383,165.00000000000404,-253.99999999999866,-303.0000000000088,833.000000000017,-73.99999999999629,152.00000000000767,-411.0000000000058,,14.999999999991246
2019.10.15,-160.00000000000458,52.99999999999194,-63.99999999999739,246.99999999999721,87.99999999999919,-251.00000000000122,-46.999999999997044,96.9999999999942,7.0000000000014495,-153.00000000000313,160.00000000000458,-245.0000000000063,-297.9999999999983,778.000000000012,-73.00000000000084,145.00000000000622,-387.000000000004,,-103.00000000000603
2019.10.15,-165.00000000000404,113.00000000000753,-99.00000000000463,247.99999999998158,129.00000000000134,-309.0000000000037,-45.000000000006146,74.99999999998863,34.99999999999615,-221.99999999999997,175.99999999999838,-157.99999999999147,-400.00000000000034,819.9999999999985,-7.0000000000014495,181.00000000000892,-385.99999999999744,,-14.000000000028137
2019.10.15,-113.00000000000753,95.00000000000064,-73.00000000001194,231.99999999998778,134.0000000000008,-304.00000000000426,11.00000000000545,84.99999999999375,81.9999999999932,-246.00000000000176,182.00000000000438,-160.00000000000458,-499.9999999999893,821.000000000005,-7.0000000000014495,182.99999999999983,-379.0000000000182,,42.9999999999518
2019.10.15,-123.00000000000644,-36.999999999998145,-65.00000000000395,210.99999999998343,-4.000000000004,-250.00000000000577,-14.999999999987246,123.99999999999523,-65.99999999999939,-185.99999999999727,108.00000000000809,-307.99999999999716,-231.0000000000034,575.9999999999987,-155.00000000000514,75.00000000000284,-425.0000000000087,,-771.0000000000282
2019.10.15,-138.00000000000477,-123.00000000000644,-32.0000000000098,209.9999999999991,-14.000000000002899,-193.00000000000983,-58.99999999998684,147.99999999999613,-75.9999999999983,-143.9999999999997,55.000000000005045,-415.99999999999415,-317.9999999999961,592.9999999999991,-165.9999999999995,59.000000000009045,-406.00000000001745,,-1020.0000000000173
2019.10.15,-96.00000000000719,25.00000000000835,-45.99999999999049,218.99999999999142,9.999999999998899,-178.00000000000037,-1.999999999990898,107.99999999998988,-26.000000000003798,-129.00000000000134,151.00000000000114,-238.0000000000049,-160.99999999998892,600.0000000000006,-139.00000000000023,70.0000000000034,-389.0000000000171,,-221.00000000001154
2019.10.15,-101.00000000000664,69.00000000000794,-59.99999999999339,266.999999999995,51.000000000001044,-225.00000000000853,11.00000000000545,93.99999999999409,0.999999999995449,-170.99999999999892,168.00000000000148,-235.00000000000742,-279.00000000000705,675.0000000000034,-116.00000000000499,92.00000000000318,-385.00000000001313,,-144.00000000003303
2019.10.15,-92.99999999999864,41.000000000002146,-49.00000000001015,299.99999999998914,92.00000000000318,-243.00000000000432,8.000000000008,101.99999999998965,51.99999999999649,-205.99999999999508,180.0000000000024,-331.999999999999,-436.9999999999985,716.0000000000056,-87.00000000000374,82.00000000000429,-339.0000000000004,,-213.00000000000892
2019.10.15,-65.00000000000395,-5.000000000010552,-14.000000000002899,300.99999999999574,110.99999999999443,-243.99999999999977,11.00000000000545,107.99999999998988,92.00000000000318,-212.99999999999653,158.99999999999804,-361.9999999999957,-442.00000000000904,813.0000000000192,-65.99999999999939,110.00000000001009,-365.0000000000153,,-71.00000000001711
2019.10.15,-47.00000000000814,8.999999999992347,0.0,262.999999999991,107.99999999999699,-260.00000000000466,15.999999999993797,150.99999999999625,95.00000000000064,-239.0000000000003,167.00000000000603,-317.9999999999961,-434.000000000001,868.000000000002,-58.000000000002494,148.0000000000037,-390.0000000000015,,78.99999999996862
2019.10.15,-65.99999999999939,-151.9999999999966,-45.000000000006146,274.9999999999808,119.00000000000244,-307.0000000000017,32.999999999994145,146.99999999999136,100.00000000000009,-265.99999999999955,19.00000000000235,-573.0000000000013,-729.0000000000018,939.0000000000009,-31.999999999998696,185.00000000000182,-440.00000000001813,,-793.0000000000493
2019.10.15,-59.000000000009045,-150.99999999999002,-45.99999999999049,280.9999999999979,131.99999999999878,-302.0000000000023,36.0000000000138,140.00000000000057,117.00000000000044,-271.9999999999945,35.00000000000725,-537.0000000000097,-709.9999999999884,958.0000000000144,-21.999999999999797,209.9999999999991,-441.0000000000025,,-630.9999999999544
2019.10.15,-52.000000000007596,-153.00000000000313,-21.00000000000435,265.99999999998846,136.00000000000279,-319.0000000000026,15.00000000000945,144.99999999999602,124.99999999999733,-290.00000000000136,36.0000000000027,-543.0000000000045,-737.9999999999942,1021.0000000000052,-10.999999999994348,223.00000000000654,-465.0000000000043,,-625.0000000000078
2019.10.15,-94.00000000000519,-428.00000000000614,-58.000000000002494,256.99999999999613,109.99999999999899,-359.0000000000093,-14.000000000002899,97.99999999999898,82.99999999999974,-309.0000000000037,-159.9999999999935,-944.9999999999958,-1149.0,971.0000000000107,-70.99999999999883,163.00000000000205,-491.0000000000192,,-2396.000000000031
2019.10.15,-131.00000000000333,-758.9999999999985,-9.999999999998899,229.99999999999687,117.00000000000044,-341.0000000000024,-146.00000000000168,102.99999999999443,56.0000000000005,-314.0000000000032,-344.99999999999534,-1343.0000000000052,-1563.0000000000032,1147.000000000009,-34.99999999999615,239.0000000000003,-516.0000000000053,,-3611.0000000000123
2019.10.15,-289.0000000000059,-466.00000000001086,-187.00000000000384,245.99999999999068,119.00000000000244,-395.0000000000009,-170.99999999998784,-49.000000000006594,-41.9999999999976,-231.0000000000034,-229.00000000000142,-905.0000000000002,-1147.000000000009,943.000000000005,-22.999999999995246,257.0000000000072,-583.0000000000002,,-3152.000000000018
2019.10.15,-324.00000000000205,-499.9999999999893,-126.0000000000039,245.99999999999068,129.00000000000134,-450.00000000000597,-187.00000000000384,-118.99999999999977,-46.00000000000159,-254.99999999999412,-259.9999999999936,-953.0000000000039,-1310.9999999999955,1094.0000000000173,-19.999999999997797,337.0000000000095,-588.0000000000107,,-3332.9999999999836
2019.10.15,-316.0000000000052,-469.0000000000083,-127.99999999999478,204.99999999998852,178.99999999999582,-457.0000000000074,-217.99999999998488,-129.0000000000049,-1.0000000000065512,-295.0000000000008,-200.00000000000017,-926.999999999989,-1371.9999999999955,1280.0000000000146,92.99999999999864,406.00000000000637,-575.0000000000144,,-2924.0000000000077
2019.10.15,-343.00000000000443,-530.9999999999926,-86.0000000000083,243.99999999999977,163.99999999999747,-458.00000000000284,-229.99999999999687,-140.00000000000057,-24.999999999997247,-336.00000000000296,-244.99999999999523,-1055.9999999999902,-1455.9999999999907,1309.0000000000045,39.999999999995595,409.0000000000038,-602.999999999998,,-3342.999999999979
2019.10.15,-259.0000000000092,-357.99999999999164,-154.0000000000097,325.99999999998187,197.99999999999818,-478.0000000000006,-151.9999999999966,-120.00000000000455,41.9999999999976,-349.99999999999477,-161.00000000000003,-875.0000000000035,-1174.9999999999927,1302.0000000000032,31.999999999998696,389.000000000006,-602.999999999998,,-2396.0000000000164
2019.10.15,-239.0000000000003,-296.9999999999917,-249.00000000001032,262.999999999991,207.00000000000162,-487.99999999999955,-14.000000000002899,-141.00000000000534,90.0000000000012,-361.9999999999957,-212.00000000000108,-737.0000000000099,-1144.999999999996,1185.9999999999982,75.00000000000284,434.000000000001,-598.0000000000097,,-2227.000000000027
2019.10.15,-199.00000000000472,-436.9999999999985,-228.00000000000597,257.99999999998045,200.99999999999562,-516.0000000000053,26.999999999999247,-81.00000000000307,92.00000000000318,-443.0000000000045,-256.99999999999613,-912.0000000000017,-1510.9999999999957,1075.0000000000036,80.00000000000229,399.0000000000049,-604.0000000000045,,-3056.000000000031
2019.10.15,-123.00000000000644,-560.9999999999893,-182.99999999999983,246.99999999999721,256.0000000000007,-530.0000000000082,83.9999999999952,-66.0000000000025,202.0000000000022,-458.00000000000284,-341.99999999999784,-1052.0000000000084,-1709.000000000005,1236.0000000000148,151.9999999999966,447.0000000000085,-548.0000000000151,,-2948.000000000021
2019.10.15,-204.99999999999963,-401.00000000000693,-270.99999999999903,257.99999999998045,290.9999999999968,-620.0000000000094,80.00000000001339,-52.00000000000671,192.99999999999872,-504.9999999999999,-317.0000000000006,-856.9999999999967,-1507.9999999999982,1340.000000000008,200.99999999999562,550.000000000006,-666.000000000011,,-2489.0000000000296
2019.10.15,-169.00000000000804,-344.99999999999534,-289.9999999999903,256.99999999999613,302.0000000000023,-607.0000000000019,127.00000000001043,13.999999999995794,202.9999999999976,-521.0000000000048,-275.99999999999847,-781.0000000000094,-1485.000000000003,1346.0000000000027,209.00000000000364,559.0000000000094,-633.0000000000168,,-2090.00000000001
2019.10.15,-192.00000000000327,-258.0000000000027,-344.00000000001097,236.99999999999832,302.9999999999977,-601.000000000007,156.00000000000057,15.000000000000568,209.9999999999991,-526.9999999999997,-217.0000000000005,-659.0000000000095,-1358.999999999999,1273.000000000013,219.00000000000253,574.0000000000078,-643.0000000000158,,-1813.000000000029
2019.10.15,-229.00000000000142,-344.00000000001097,-365.99999999999966,231.99999999998778,300.0000000000003,-639.0000000000007,129.00000000000134,-82.00000000000784,204.99999999999963,-543.0000000000045,-285.9999999999974,-770.9999999999884,-1458.9999999999882,1273.000000000013,219.99999999999798,619.0000000000028,-687.9999999999998,,-2428.9999999999964
2019.10.15,-212.00000000000108,-493.0000000000101,-357.99999999999164,263.99999999999756,290.9999999999968,-626.9999999999998,165.9999999999995,69.99999999999318,214.99999999999852,-509.00000000000387,-395.99999999999636,-987.0000000000045,-1631.0000000000048,1354.0000000000107,178.00000000000037,583.0000000000002,-666.000000000011,,-2758.0000000000255
2019.10.15,-280.00000000000244,-286.00000000000847,-401.99999999999125,275.9999999999874,356.00000000000074,-683.0000000000002,137.9999999999937,28.999999999996362,224.000000000002,-515.9999999999942,-317.9999999999961,-712.0000000000015,-1580.999999999988,1408.0000000000093,272.00000000000557,654.0000000000101,-634.0000000000013,,-2054.9999999999786
2019.10.15,-301.0000000000068,-1343.9999999999895,-384.00000000000654,119.99999999998678,314.99999999999864,-669.0000000000085,-48.99999999998794,24.00000000000091,195.00000000000074,-495.000000000001,-966.0000000000002,-1916.999999999991,-2960.9999999999914,1252.0000000000086,316.0000000000052,606.0000000000065,-614.0000000000034,,-6871.999999999977
2019.10.15,-279.00000000000705,-1770.000000000005,-100.0000000000112,6.999999999979245,209.00000000000364,-555.0000000000055,-297.9999999999983,193.9999999999884,41.000000000002146,-480.99999999999807,-966.0000000000002,-2315.0000000000005,-3327.9999999999977,1245.0000000000073,219.00000000000253,420.00000000000927,-607.0000000000019,,-8364.000000000035
2019.10.15,-261.0000000000001,-1778.9999999999973,-11.00000000000545,9.999999999998899,183.99999999999528,-411.0000000000058,-278.00000000000045,335.9999999999985,58.99999999999794,-295.99999999999625,-991.9999999999928,-2475.9999999999895,-3326.000000000007,1259.00000000001,192.99999999999872,393.00000000001,-476.0000000000098,,-7871.9999999999945
