date,EURUSD,USDCAD,GBPCHF,EURCHF,EURCAD,empty,sum
2019.06.03,-9.999999999998899,21.00000000000435,55.000000000005045,4.000000000004,5.000000000010552,,75.00000000002504
2019.06.03,30.999999999981043,22.999999999995246,-35.999999999991594,-7.0000000000014495,-36.999999999998145,,-26.0000000000149
2019.06.03,54.99999999998284,-38.0000000000047,-89.99999999999008,-51.99999999998539,-147.99999999999258,,-272.9999999999899
2019.06.03,68.99999999998573,-36.0000000000138,-123.99999999999079,-69.9999999999923,-164.99999999999292,,-326.0000000000041
2019.06.03,68.99999999998573,-22.999999999995246,-124.99999999999733,-78.00000000000028,-151.9999999999966,,-309.00000000000375
2019.06.03,88.99999999998354,-18.0000000000069,-102.00000000000209,-68.99999999998573,-173.00000000000094,,-273.0000000000121
2019.06.03,139.00000000000023,26.999999999999247,-76.0000000000094,-53.999999999998494,-174.99999999999181,,-139.00000000000023
2019.06.03,143.99999999998857,96.00000000000719,-100.99999999999554,-86.99999999999264,-119.00000000000244,,-66.99999999999486
2019.06.03,143.99999999998857,96.99999999999153,-79.00000000000685,-72.99999999998974,-119.99999999998678,,-31.00000000000327
2019.06.03,198.99999999999363,187.00000000000384,-63.99999999999739,-31.999999999987594,-89.99999999999008,,200.00000000002242
2019.06.03,205.99999999999508,232.99999999999432,-163.00000000000205,-112.000000000001,-48.99999999998794,,114.99999999999844
2019.06.03,234.99999999998522,262.00000000000665,-173.00000000000094,-123.99999999999079,-55.000000000005045,,144.99999999999505
2019.06.03,201.99999999999108,234.00000000000088,-207.00000000000162,-173.99999999998528,-42.999999999993044,,12.000000000011987
2019.06.03,197.99999999998707,231.99999999998778,-182.99999999999983,-154.99999999999403,-39.999999999995595,,51.99999999998542
2019.06.03,182.99999999999983,218.00000000000708,-263.99999999999756,-187.99999999998818,-35.999999999991594,,-86.99999999997038
2019.06.03,120.99999999999334,197.99999999998707,-306.9999999999906,-241.99999999998667,26.0000000000149,,-203.999999999982
2019.06.03,137.9999999999937,243.99999999999977,-232.99999999999432,-190.00000000000128,53.999999999998494,,12.999999999996362
2019.06.03,98.99999999998244,241.00000000000233,-245.0000000000063,-178.99999999999582,103.00000000000864,,18.999999999991275
2019.06.03,51.000000000001044,177.00000000000495,-283.99999999999534,-205.99999999999508,97.9999999999981,,-163.99999999998633
2019.06.03,-9.000000000014552,92.00000000000318,-140.0000000000068,-171.99999999999437,82.00000000000429,,-147.00000000000824
2019.06.03,34.99999999998504,116.00000000000499,-299.00000000000483,-330.9999999999924,49.99999999999449,,-429.0000000000127
2019.06.03,79.99999999999119,14.000000000002899,-408.00000000000836,-478.999999999985,-124.99999999999733,,-917.9999999999966
2019.06.03,71.99999999998319,31.000000000003247,-337.99999999999386,-395.99999999999636,-92.99999999998754,,-723.9999999999912
2019.06.03,146.99999999998602,48.000000000003595,-418.9999999999916,-320.9999999999935,-177.00000000000495,,-722.0000000000005
2019.06.03,101.99999999997988,126.99999999998823,-280.9999999999979,-231.0000000000034,-24.999999999986144,,-308.0000000000193
2019.06.03,82.99999999998863,163.9999999999864,-103.00000000000864,-109.00000000000354,36.0000000000138,,70.99999999997664
2019.06.03,159.99999999998238,231.0000000000034,-42.999999999993044,-32.999999999994145,11.00000000000545,,326.00000000000404
2019.06.03,190.99999999998562,218.00000000000708,-104.99999999999955,-45.000000000006146,-44.99999999998394,,214.0000000000031
2019.06.03,210.99999999998343,282.9999999999888,-306.9999999999906,-106.99999999999044,4.000000000004,,83.9999999999952
2019.06.03,158.99999999999804,209.9999999999991,-458.00000000000284,-100.99999999999554,-11.00000000000545,,-201.00000000000668
2019.06.03,328.9999999999793,258.99999999998704,-554.00000000001,-119.99999999998678,-185.99999999999727,,-272.00000000002774
2019.06.03,303.9999999999932,310.9999999999946,-384.9999999999909,-34.99999999998504,-93.99999999999409,,101.00000000001768
2019.06.03,300.99999999999574,266.999999999995,-324.9999999999975,70.0000000000145,-140.99999999999113,,172.00000000001654
2019.06.03,366.999999999984,265.0000000000041,-404.0000000000044,-28.000000000005798,-232.99999999999432,,-33.000000000016314
2019.06.03,390.9999999999858,489.0000000000061,-178.00000000001148,92.00000000000318,-12.999999999996348,,780.9999999999872
2019.06.03,367.99999999999056,448.9999999999883,-263.99999999999756,151.9999999999966,-26.999999999999247,,677.9999999999787
2019.06.03,396.9999999999807,439.99999999999596,-313.00000000000773,171.00000000001003,-78.00000000000028,,616.9999999999786
2019.06.03,396.9999999999807,469.99999999999267,-317.9999999999961,225.00000000000853,-43.999999999999595,,729.9999999999862
2019.06.03,522.9999999999845,405.9999999999952,-479.99999999999153,97.9999999999981,-283.99999999999534,,262.999999999991
2019.06.03,506.9999999999908,504.9999999999999,-478.0000000000006,49.00000000001015,-151.9999999999966,,431.0000000000035
2019.06.03,600.9999999999849,558.9999999999984,-476.0000000000098,52.000000000007596,-217.0000000000005,,518.9999999999804
2019.06.03,786.9999999999822,685.9999999999866,-626.9999999999998,-72.99999999998974,-320.9999999999935,,451.99999999998556
2019.06.03,784.9999999999912,800.0000000000007,-574.0000000000078,-17.000000000000348,-192.99999999999872,,800.9999999999849
2019.06.03,940.9999999999918,841.0000000000028,-748.9999999999997,-48.99999999998794,-360.0000000000048,,624.0000000000023
2019.06.03,922.999999999985,760.9999999999894,-804.0000000000047,-163.00000000000205,-424.00000000000216,,292.99999999996567
2019.06.03,823.9999999999803,737.9999999999942,-720.9999999999939,-143.99999999998857,-316.0000000000052,,380.99999999998687
2019.06.03,780.9999999999873,726.0000000000044,-696.999999999992,-141.99999999999767,-272.99999999998994,,395.0000000000121
2019.06.03,761.999999999996,824.0000000000025,-777.9999999999898,-201.99999999999108,-116.00000000000499,,490.00000000001273
2019.06.04,786.9999999999822,748.9999999999997,-818.0000000000076,-190.00000000000128,-252.99999999999213,,274.9999999999808
2019.06.04,794.9999999999901,780.000000000003,-797.0000000000033,-201.99999999999108,-207.99999999998596,,368.0000000000129
2019.06.04,796.999999999981,797.0000000000033,-757.0000000000076,-187.99999999998818,-209.9999999999991,,438.9999999999894
2019.06.04,805.9999999999956,763.0000000000026,-781.9999999999939,-197.00000000000273,-263.99999999999756,,326.00000000000404
2019.06.04,806.99999999998,773.0000000000015,-736.0000000000033,-148.99999999999915,-253.99999999999866,,440.9999999999802
2019.06.04,809.9999999999997,781.9999999999939,-744.9999999999957,-133.00000000000534,-245.99999999999068,,468.00000000000193
2019.06.04,867.9999999999799,780.000000000003,-730.0000000000084,-102.00000000000209,-326.9999999999884,,488.99999999998386
2019.06.04,852.9999999999926,787.9999999999887,-739.0000000000008,-116.00000000000499,-299.99999999998914,,485.9999999999864
2019.06.04,849.9999999999952,798.9999999999942,-754.0000000000102,-110.99999999999443,-280.9999999999979,,502.999999999987
2019.06.04,827.9999999999843,743.0000000000048,-783.0000000000003,-154.99999999999403,-314.99999999999864,,317.99999999999613
2019.06.04,835.9999999999923,777.9999999999898,-754.0000000000102,-106.99999999999044,-287.9999999999994,,464.999999999982
2019.06.04,882.9999999999893,804.9999999999891,-699.9999999999895,-59.99999999999339,-319.999999999987,,608.0000000000084
2019.06.04,885.9999999999868,798.9999999999942,-676.0000000000099,-14.000000000002899,-327.99999999999494,,666.9999999999732
2019.06.04,884.9999999999802,824.9999999999868,-668.0000000000019,-7.999999999985796,-302.9999999999866,,730.9999999999925
2019.06.04,872.9999999999905,824.9999999999868,-673.9999999999968,-29.999999999996696,-285.00000000000193,,708.9999999999818
2019.06.04,820.9999999999828,753.0000000000036,-678.0000000000008,-55.000000000005045,-295.99999999998516,,544.9999999999955
2019.06.04,866.9999999999956,778.9999999999964,-645.999999999991,-48.000000000003595,-326.0000000000041,,625.9999999999931
2019.06.04,887.9999999999999,831.000000000004,-631.0000000000038,-38.0000000000047,-295.0000000000008,,754.9999999999944
2019.06.04,908.999999999982,849.9999999999952,-675.0000000000034,-82.99999999998863,-302.9999999999866,,697.9999999999986
2019.06.04,993.9999999999837,880.9999999999984,-696.0000000000077,-48.000000000003595,-381.99999999999346,,748.9999999999775
2019.06.04,1053.9999999999993,940.0000000000075,-791.0000000000084,-31.000000000003247,-395.99999999999636,,775.9999999999989
2019.06.04,977.99999999999,903.9999999999937,-710.0000000000106,114.99999999999844,-334.9999999999964,,951.9999999999752
2019.06.04,927.9999999999955,865.999999999989,-841.0000000000028,-28.000000000005798,-312.00000000000114,,612.9999999999748
2019.06.04,831.9999999999883,855.9999999999901,-689.9999999999907,42.0000000000087,-188.9999999999947,,851.0000000000016
2019.06.04,800.9999999999851,778.9999999999964,-557.0000000000075,31.000000000003247,-238.0000000000049,,815.9999999999721
2019.06.04,832.9999999999949,868.000000000002,-548.9999999999995,31.000000000003247,-182.99999999999983,,1000.0000000000007
2019.06.04,833.9999999999792,926.0000000000045,-554.00000000001,-28.999999999990145,-116.00000000000499,,1060.9999999999784
2019.06.04,939.0000000000009,941.9999999999984,-458.00000000000284,18.0000000000069,-239.99999999999577,,1201.0000000000075
2019.06.04,930.999999999993,910.9999999999951,-546.000000000002,-17.999999999984695,-262.999999999991,,1015.0000000000103
2019.06.04,889.9999999999908,980.9999999999875,-469.0000000000083,34.000000000000696,-129.00000000000134,,1306.9999999999693
2019.06.04,733.9999999999902,815.9999999999945,-431.0000000000036,-11.00000000000545,-107.99999999999699,,999.9999999999786
2019.06.04,700.999999999996,868.9999999999865,-296.0000000000074,-18.999999999991246,-4.000000000004,,1250.9999999999795
2019.06.04,695.0000000000011,939.0000000000009,-344.00000000001097,-52.99999999999194,83.00000000001084,,1320.00000000001
2019.06.04,827.0,946.9999999999867,-421.0000000000047,-55.99999999998939,-86.99999999999264,,1210.0
2019.06.04,808.9999999999931,987.9999999999889,-312.00000000000114,-59.99999999999339,-14.999999999987246,,1410.0
2019.06.04,674.9999999999811,910.9999999999951,-367.99999999999056,-48.000000000003595,82.00000000000429,,1251.9999999999866
2019.06.04,746.9999999999866,957.9999999999922,-466.9999999999952,-75.00000000000284,34.000000000000696,,1196.9999999999811
2019.06.04,719.9999999999873,1018.9999999999922,-452.99999999999227,-61.99999999998429,140.0000000000068,,1364.0000000000098
2019.06.04,774.9999999999924,1082.9999999999895,-442.00000000000904,-62.99999999999084,136.00000000000279,,1488.9999999999845
2019.06.04,797.9999999999876,1119.0000000000034,-357.99999999999164,-17.000000000000348,147.00000000000824,,1689.000000000007
2019.06.04,873.999999999997,1161.9999999999964,-390.0000000000015,15.00000000000945,93.00000000000975,,1754.0000000000111
2019.06.04,942.9999999999827,1272.0000000000064,-452.99999999999227,-65.00000000000395,124.00000000001299,,1821.000000000006
2019.06.04,940.9999999999918,1344.9999999999961,-452.00000000000796,-141.99999999999767,209.9999999999991,,1901.9999999999816
2019.06.04,940.9999999999918,1244.0000000000007,-563.0000000000024,-207.00000000000162,96.00000000000719,,1510.9999999999961
2019.06.04,913.9999999999926,1218.000000000008,-476.0000000000098,-143.99999999998857,103.00000000000864,,1615.0000000000107
2019.06.04,924.9999999999981,1231.0000000000043,-446.9999999999974,-153.9999999999875,106.00000000000608,,1661.0000000000236
2019.06.04,873.999999999997,1245.0000000000073,-462.0000000000068,-140.99999999999113,185.00000000001293,,1701.0000000000196
2019.06.04,862.9999999999916,1255.9999999999905,-490.999999999997,-154.99999999999403,221.00000000000452,,1693.9999999999952
2019.06.05,891.9999999999817,1225.9999999999939,-520.9999999999936,-121.99999999999989,144.99999999999514,,1619.999999999977
2019.06.05,885.9999999999868,1266.999999999996,-448.000000000004,-116.00000000000499,194.0000000000053,,1782.9999999999789
2019.06.05,866.9999999999956,1266.999999999996,-445.0000000000065,-119.00000000000244,222.99999999999542,,1792.999999999978
2019.06.05,876.9999999999944,1258.0000000000036,-439.99999999999596,-113.99999999999189,198.00000000000927,,1779.0000000000198
2019.06.05,902.9999999999872,1275.9999999999882,-414.00000000000324,-89.00000000000574,185.00000000001293,,1860.9999999999795
2019.06.05,888.9999999999842,1273.9999999999973,-360.0000000000048,-68.00000000000139,197.00000000000273,,1931.999999999978
2019.06.05,908.999999999982,1293.9999999999952,-398.00000000000944,-72.0000000000054,195.00000000001182,,1927.999999999974
2019.06.05,931.9999999999995,1337.9999999999948,-404.0000000000044,-63.99999999999739,214.00000000000307,,2015.999999999996
2019.06.05,969.999999999982,1363.0000000000032,-455.99999999998977,-83.9999999999952,192.99999999999872,,1985.999999999999
2019.06.05,986.9999999999824,1356.999999999986,-516.9999999999897,-136.99999999998712,164.00000000000858,,1854.0000000000002
2019.06.05,1000.9999999999852,1428.9999999999914,-497.99999999999847,-137.9999999999937,225.00000000000853,,2018.9999999999927
2019.06.05,963.999999999987,1391.9999999999932,-486.999999999993,-109.99999999998789,232.99999999999432,,1991.9999999999934
2019.06.05,944.9999999999958,1385.9999999999984,-448.000000000004,-75.99999999998718,253.00000000001432,,2060.0000000000173
2019.06.05,967.9999999999911,1421.99999999999,-388.0000000000106,-31.999999999987594,261.0000000000001,,2230.999999999983
2019.06.05,947.9999999999933,1411.0000000000066,-370.00000000000364,-28.000000000005798,273.0000000000121,,2234.0000000000027
2019.06.05,955.9999999999791,1398.9999999999948,-391.000000000008,-42.999999999993044,249.00000000001032,,2169.999999999983
2019.06.05,995.9999999999969,1434.000000000002,-370.00000000000364,-45.000000000006146,236.99999999999832,,2251.9999999999877
2019.06.05,987.9999999999889,1445.0000000000073,-402.9999999999978,-100.99999999999554,261.0000000000001,,2190.000000000003
2019.06.05,1047.9999999999823,1401.999999999992,-517.9999999999962,-153.00000000000313,133.00000000000534,,1911.9999999999804
2019.06.05,956.9999999999857,1421.99999999999,-458.00000000000284,-75.99999999998718,275.000000000003,,2119.9999999999886
2019.06.05,991.9999999999928,1411.0000000000066,-622.0000000000115,-146.00000000000168,217.0000000000005,,1851.999999999987
2019.06.05,1021.9999999999895,1448.999999999989,-442.00000000000904,11.00000000000545,218.00000000000708,,2257.9999999999823
2019.06.05,1092.9999999999884,1401.999999999992,-310.9999999999946,93.99999999999409,72.0000000000054,,2349.9999999999854
2019.06.05,1143.9999999999895,1458.0000000000036,-314.99999999999864,130.0000000000079,66.99999999999484,,2483.9999999999973
2019.06.05,1200.9999999999854,1513.9999999999932,-303.0000000000088,185.99999999999727,53.999999999998494,,2651.999999999966
2019.06.05,1184.9999999999916,1544.9999999999964,-391.000000000008,104.00000000001519,109.00000000000354,,2551.9999999999986
2019.06.05,1111.9999999999798,1523.0000000000077,-435.0000000000076,21.00000000000435,178.00000000001148,,2398.9999999999955
2019.06.05,959.9999999999831,1418.0000000000082,-405.0000000000109,-85.00000000000173,266.0000000000107,,2153.999999999989
2019.06.05,979.9999999999809,1391.9999999999932,-394.00000000000546,-51.99999999998539,211.00000000000563,,2136.9999999999886
2019.06.05,909.9999999999886,1323.0000000000075,-459.99999999999375,-113.99999999999189,229.99999999999687,,1889.0000000000077
2019.06.05,1283.9999999999964,1387.000000000005,-722.0000000000005,-309.0000000000037,-200.99999999998454,,1439.0000000000127
2019.06.05,1278.9999999999857,1329.0000000000025,-777.9999999999898,-314.99999999999864,-263.99999999999756,,1251.0000000000023
2019.06.05,1109.9999999999889,1495.9999999999861,-565.9999999999999,-201.99999999999108,153.00000000000313,,1990.999999999987
2019.06.05,1094.9999999999793,1441.0000000000034,-581.0000000000093,-278.00000000000045,113.00000000000753,,1789.9999999999804
2019.06.05,1013.9999999999816,1490.999999999998,-435.0000000000076,-231.99999999998778,273.9999999999965,,2111.9999999999804
