date,AUDUSD,GBPCHF,EURCHF,EURJPY,AUDJPY,empty,sum
2018.06.11,238.0000000000049,-8.000000000008,-412.00000000001234,-1210.000000000008,-871.0000000000093,,-2263.0000000000327
2018.06.11,194.0000000000053,35.00000000000725,-402.0000000000135,-1209.0000000000032,-859.9999999999994,,-2242.0000000000036
2018.06.11,230.000000000008,52.99999999999194,-400.00000000000034,-1117.999999999995,-777.000000000001,,-2011.9999999999964
2018.06.11,256.0000000000007,70.99999999999883,-402.0000000000135,-1114.0000000000043,-805.0000000000068,,-1994.000000000025
2018.06.11,226.00000000000398,92.00000000000318,-371.00000000001023,-1068.9999999999884,-847.999999999999,,-1969.9999999999905
2018.06.11,206.00000000000617,21.00000000000435,-327.00000000001063,-1051.0000000000161,-852.0000000000039,,-2003.0000000000202
2018.06.11,224.000000000002,70.99999999999883,-319.0000000000026,-1075.9999999999934,-865.9999999999997,,-1965.999999999995
2018.06.11,197.00000000000273,123.00000000000644,-293.99999999999426,-1074.0000000000123,-862.9999999999995,,-1910.9999999999968
2018.06.11,166.00000000001057,120.99999999999334,-286.00000000000847,-1054.000000000002,-816.0000000000025,,-1869.000000000009
2018.06.11,155.00000000000514,133.00000000000534,-235.00000000000742,-1001.0000000000048,-749.0000000000094,,-1697.0000000000111
2018.06.11,173.00000000000094,103.00000000000864,-222.00000000001108,-1020.0000000000102,-807.0000000000022,,-1773.000000000014
2018.06.11,206.00000000000617,89.99999999999008,-215.99999999999397,-1033.0000000000155,-823.9999999999981,,-1777.0000000000114
2018.06.11,201.00000000000674,76.99999999999375,-231.0000000000034,-1013.0000000000052,-804.000000000002,,-1770.0000000000102
2018.06.11,184.00000000000637,80.99999999999774,-234.00000000000088,-995.0000000000045,-807.0000000000022,,-1771.0000000000036
2018.06.12,158.0000000000026,46.999999999997044,-261.0000000000001,-968.9999999999941,-780.0000000000011,,-1804.9999999999957
2018.06.12,184.00000000000637,41.000000000002146,-260.0000000000158,-996.0000000000093,-823.9999999999981,,-1855.0000000000146
2018.06.12,181.00000000000892,76.99999999999375,-217.0000000000005,-1007.000000000005,-862.000000000009,,-1828.0000000000118
2018.06.12,187.00000000000384,58.000000000002494,-198.00000000000927,-1036.0000000000014,-878.0000000000001,,-1867.0000000000045
2018.06.12,188.00000000001037,2.999999999997449,-253.99999999999866,-1304.000000000002,-1067.0000000000073,,-2434.0
2018.06.12,155.00000000000514,1.0000000000065512,-268.0000000000016,-1320.999999999998,-1067.0000000000073,,-2499.999999999995
2018.06.12,-34.99999999999615,4.000000000004,-238.0000000000049,-1269.0000000000055,-1003.0000000000001,,-2541.0000000000027
2018.06.12,-23.999999999990695,133.99999999998968,-70.0000000000145,-1033.9999999999918,-871.9999999999999,,-1866.0000000000073
2018.06.12,-34.99999999999615,107.99999999999699,-178.00000000001148,-1135.9999999999957,-948.0000000000075,,-2189.0000000000136
2018.06.12,64.0000000000085,62.99999999999084,-191.00000000000784,-1137.0000000000005,-1058.0000000000068,,-2259.0000000000155
2018.06.12,151.00000000000114,53.999999999998494,-192.00000000001438,-1131.0000000000002,-1048.0000000000018,,-2166.000000000017
2018.06.12,189.00000000000583,58.000000000002494,-228.00000000000597,-1039.999999999992,-1039.0000000000014,,-2059.999999999991
2018.06.12,279.00000000000705,63.99999999999739,-252.0000000000078,-1068.000000000012,-1064.9999999999977,,-2042.0000000000132
2018.06.12,239.0000000000003,24.000000000001798,-268.0000000000016,-1112.9999999999995,-1066.0000000000025,,-2184.000000000002
2018.06.12,248.00000000000378,45.000000000006146,-251.00000000000122,-1132.000000000005,-1118.000000000009,,-2208.0000000000055
2018.06.12,274.00000000000756,11.00000000000545,-297.0000000000139,-1286.0000000000014,-1213.9999999999986,,-2512.000000000001
2018.06.12,249.00000000001032,-35.00000000000725,-348.00000000001495,-1295.9999999999923,-1216.9999999999986,,-2647.0000000000027
2018.06.12,264.0000000000087,-60.99999999999994,-357.00000000000733,-1300.0000000000114,-1192.9999999999977,,-2647.0000000000077
2018.06.12,169.00000000000804,-51.000000000001044,-354.0000000000099,-1221.0000000000036,-1115.000000000009,,-2572.0000000000155
2018.06.12,161.00000000000003,-2.999999999997449,-353.0000000000033,-1212.9999999999939,-1055.9999999999973,,-2463.999999999992
2018.06.12,212.00000000000108,134.99999999999625,-297.9999999999983,-1473.0000000000132,-1129.9999999999955,,-2554.0000000000095
2018.06.12,296.0000000000074,-49.00000000001015,-303.0000000000088,-1497.9999999999905,-1149.000000000001,,-2703.0000000000027
2018.06.12,277.000000000005,-100.99999999999554,-295.0000000000008,-1585.000000000008,-1135.9999999999957,,-2839.999999999995
2018.06.12,264.0000000000087,-167.00000000000603,-299.00000000000483,-1461.0000000000127,-1070.999999999998,,-2734.0000000000127
2018.06.12,260.00000000000466,-17.000000000000348,-156.00000000000057,-1378.0000000000143,-1013.0000000000052,,-2304.0000000000155
2018.06.12,233.00000000000543,32.0000000000098,-173.00000000000094,-1295.000000000016,-992.0000000000044,,-2195.000000000006
2018.06.12,181.00000000000892,113.00000000000753,-194.0000000000053,-1287.0000000000061,-915.0000000000063,,-2102.0000000000014
2018.06.12,185.00000000000182,144.99999999999514,-143.00000000000423,-1302.9999999999973,-930.9999999999974,,-2047.0000000000018
2018.06.12,179.00000000000693,43.999999999999595,-173.00000000000094,-1289.0000000000157,-978.0000000000086,,-2217.0000000000186
2018.06.12,176.0000000000095,103.99999999999298,-269.00000000000813,-1389.00000000001,-1000.0,,-2378.0000000000155
2018.06.12,83.00000000001084,130.0000000000079,-280.0000000000136,-1417.0000000000016,-1007.9999999999956,,-2491.999999999992
2018.06.12,91.00000000000774,249.99999999999466,-217.0000000000005,-1449.0000000000123,-1061.9999999999977,,-2387.000000000008
2018.06.12,211.00000000000563,327.99999999999494,-201.00000000000674,-1441.0000000000025,-1052.9999999999973,,-2156.000000000006
2018.06.12,206.00000000000617,384.9999999999909,-199.00000000001583,-1332.9999999999984,-996.9999999999999,,-1938.000000000017
2018.06.12,161.00000000000003,297.9999999999983,-217.0000000000005,-1331.9999999999936,-963.0000000000081,,-2053.000000000004
2018.06.12,147.00000000000824,374.999999999992,-170.00000000000347,-1338.9999999999986,-1031.9999999999964,,-2018.9999999999982
2018.06.12,153.00000000000313,75.00000000000284,-171.00000000001003,-1301.9999999999925,-1033.0000000000014,,-2277.999999999998
2018.06.12,151.00000000000114,-130.0000000000079,-187.00000000000384,-1318.000000000012,-926.0000000000019,,-2410.0000000000246
2018.06.12,101.00000000000664,-157.00000000000713,-160.00000000000458,-1292.0000000000016,-891.0000000000053,,-2399.000000000012
2018.06.12,61.00000000001104,-173.00000000000094,-99.00000000000463,-1215.0000000000034,-841.9999999999987,,-2267.999999999997
2018.06.12,-97.9999999999981,-184.00000000000637,-56.99999999999594,-1140.0000000000148,-798.0000000000018,,-2277.0000000000173
2018.06.12,-96.99999999999153,-93.99999999999409,-49.99999999999449,-1062.9999999999882,-740.0000000000091,,-2043.9999999999773
2018.06.12,-215.99999999999397,-83.00000000001084,-39.999999999995595,-1040.9999999999968,-740.0000000000091,,-2120.0000000000064
2018.06.12,-221.99999999999997,-25.00000000000835,-4.000000000004,-972.0000000000084,-640.0000000000006,,-1863.0000000000214
2018.06.12,-183.99999999999528,18.999999999991246,-2.999999999997449,-1000.0,-653.0000000000058,,-1821.0000000000073
2018.06.12,-156.99999999999602,28.000000000005798,-9.000000000014552,-997.0000000000141,-653.0000000000058,,-1788.0000000000246
2018.06.12,-176.99999999999383,8.999999999992347,-7.0000000000014495,-978.0000000000086,-635.0000000000051,,-1788.0000000000168
2018.06.12,-154.99999999999403,-17.000000000000348,-42.0000000000087,-972.0000000000084,-665.9999999999968,,-1852.0000000000082
2018.06.13,-171.99999999999437,-72.99999999998974,-41.000000000002146,-967.9999999999893,-677.0000000000067,,-1930.9999999999823
2018.06.13,-145.9999999999906,-93.00000000000975,-51.000000000001044,-973.0000000000132,-682.0000000000022,,-1945.0000000000168
2018.06.13,-159.9999999999935,-79.99999999999119,-63.000000000013046,-1085.000000000008,-728.0000000000086,,-2116.0000000000146
2018.06.13,-190.99999999999673,-66.99999999999484,-60.000000000015596,-1138.0000000000052,-757.000000000005,,-2213.0000000000173
2018.06.13,-188.9999999999947,-69.9999999999923,-56.99999999999594,-1060.0000000000023,-721.0000000000036,,-2096.999999999989
2018.06.13,-157.99999999999147,-69.9999999999923,-58.000000000002494,-1080.0000000000125,-740.9999999999997,,-2106.999999999998
2018.06.13,-167.9999999999904,-73.99999999999629,-83.00000000001084,-1104.0000000000134,-749.0000000000094,,-2178.0000000000205
2018.06.13,-248.99999999999923,-62.99999999999084,-110.99999999999443,-1152.0000000000152,-743.9999999999998,,-2318.9999999999995
2018.06.13,-284.9999999999908,-78.00000000000028,-112.000000000001,-1199.0000000000123,-706.0000000000031,,-2380.0000000000073
2018.06.13,-271.9999999999945,-76.99999999999375,-113.00000000000753,-1188.999999999993,-698.0000000000075,,-2348.9999999999964
2018.06.13,-250.9999999999901,-89.99999999999008,-133.00000000000534,-1237.9999999999995,-740.0000000000091,,-2451.999999999994
2018.06.13,-263.99999999999756,-39.00000000001125,-127.00000000001043,-1247.9999999999905,-748.0000000000047,,-2426.000000000014
2018.06.13,-319.99999999999807,-45.000000000006146,-110.00000000001009,-1290.9999999999968,-775.9999999999962,,-2542.0000000000073
2018.06.13,-275.99999999999847,-35.00000000000725,-97.9999999999981,-1283.9999999999918,-786.0000000000014,,-2478.999999999997
2018.06.13,-249.99999999999466,-36.999999999998145,-86.0000000000083,-1280.0000000000011,-823.0000000000075,,-2476.00000000001
2018.06.13,-215.99999999999397,-22.0000000000109,-86.0000000000083,-1295.9999999999923,-820.999999999998,,-2441.0000000000036
2018.06.13,-207.99999999999707,-49.00000000001015,-141.00000000001333,-1308.9999999999975,-856.0000000000088,,-2563.000000000027
2018.06.13,-174.99999999999181,-59.000000000009045,-139.00000000000023,-1281.000000000006,-826.0000000000076,,-2480.0000000000146
2018.06.13,-239.99999999999577,-41.000000000002146,-139.00000000000023,-1257.000000000005,-817.0000000000073,,-2494.0000000000105
2018.06.13,-268.99999999999704,-75.00000000000284,-134.99999999999625,-1182.9999999999927,-772.9999999999961,,-2434.999999999985
2018.06.13,-225.99999999999287,-109.00000000000354,-226.99999999999943,-1288.000000000011,-829.9999999999983,,-2680.000000000005
2018.06.13,-238.99999999998923,4.000000000004,-201.00000000000674,-1313.999999999993,-781.0000000000059,,-2530.999999999991
2018.06.13,-268.99999999999704,-4.000000000004,-282.0000000000045,-1311.000000000007,-826.0000000000076,,-2692.00000000002
2018.06.13,-229.99999999999687,24.000000000001798,-275.000000000003,-1294.0000000000111,-879.9999999999955,,-2655.0000000000045
2018.06.13,-127.99999999999478,182.99999999999983,-273.0000000000121,-1283.0000000000155,-929.000000000002,,-2430.0000000000246
2018.06.13,-130.99999999999224,168.99999999999693,-268.0000000000016,-1399.000000000001,-960.000000000008,,-2589.0000000000055
2018.06.13,-84.99999999999064,161.99999999999548,-326.0000000000041,-1406.000000000006,-941.0000000000025,,-2596.0000000000077
2018.06.13,-98.99999999999353,158.99999999999804,-314.00000000001427,-1396.9999999999914,-905.0000000000011,,-2556.0000000000023
2018.06.13,-72.99999999998974,246.99999999999721,-317.9999999999961,-1354.0000000000134,-911.0000000000014,,-2409.0000000000036
2018.06.13,-91.99999999999208,174.00000000000747,-287.9999999999994,-1295.9999999999923,-905.0000000000011,,-2406.9999999999773
2018.06.13,-46.999999999997044,201.00000000000674,-282.0000000000045,-1347.0000000000084,-930.9999999999974,,-2406.0000000000005
2018.06.13,-58.99999999999794,316.99999999998954,-197.00000000000273,-1438.999999999993,-944.0000000000026,,-2322.000000000007
2018.06.13,-10.999999999994348,280.9999999999979,-215.00000000000963,-1447.0000000000027,-930.9999999999974,,-2323.0000000000064
2018.06.13,-81.9999999999932,293.99999999999426,-239.00000000001143,-1420.9999999999923,-902.000000000001,,-2350.0000000000036
2018.06.13,-75.9999999999983,286.99999999999284,-121.00000000001555,-1370.0000000000045,-855.000000000004,,-2135.0000000000296
2018.06.13,-7.9999999999968985,182.99999999999983,-117.00000000001154,-1408.9999999999918,-971.0000000000036,,-2322.000000000004
2018.06.13,52.000000000007596,163.00000000000205,-153.00000000000313,-1331.9999999999936,-971.0000000000036,,-2240.999999999991
2018.06.13,122.00000000001098,201.00000000000674,-144.99999999999514,-1414.0000000000157,-1022.9999999999961,,-2258.999999999989
2018.06.13,126.0000000000039,92.00000000000318,-226.00000000001506,-1477.0000000000039,-1049.0000000000066,,-2534.000000000018
2018.06.13,123.00000000000644,127.00000000001043,-212.00000000001216,-1496.0000000000093,-1049.0000000000066,,-2507.000000000011
2018.06.13,113.00000000000753,106.00000000000608,-201.00000000000674,-1497.000000000014,-1016.9999999999959,,-2496.000000000003
2018.06.13,106.00000000000608,109.00000000000354,-217.0000000000005,-1487.9999999999995,-1025.9999999999964,,-2515.999999999987
2018.06.13,-506.9999999999908,60.99999999999994,-219.00000000001364,-1473.0000000000132,-968.0000000000035,,-3106.0000000000214
2018.06.13,-586.9999999999931,147.99999999999258,-241.00000000000233,-1477.0000000000039,-626.0000000000048,,-2783.000000000011
2018.06.13,-368.9999999999971,79.00000000000685,-326.0000000000041,-1652.0000000000152,-778.0000000000058,,-3046.0000000000155
2018.06.13,-269.9999999999925,93.99999999999409,-327.00000000001063,-1604.0000000000134,-733.0000000000041,,-2840.0000000000264
2018.06.13,-161.99999999999548,103.00000000000864,-346.0000000000019,-1429.000000000002,-658.0000000000013,,-2491.9999999999923
2018.06.13,-163.99999999999747,106.99999999999044,-339.0000000000004,-1444.9999999999932,-701.0000000000076,,-2542.000000000008
2018.06.14,-149.99999999999457,137.00000000000932,-307.00000000001285,-1454.0000000000077,-701.9999999999982,,-2476.000000000004
2018.06.14,-120.99999999999334,164.00000000000858,-299.00000000000483,-1408.9999999999918,-680.9999999999974,,-2345.9999999999786
2018.06.14,-108.99999999999244,129.00000000000134,-299.00000000000483,-1368.9999999999998,-638.0000000000052,,-2286.000000000001
2018.06.14,-117.99999999999588,170.00000000000347,-306.00000000000625,-1332.9999999999984,-573.9999999999981,,-2160.999999999995
2018.06.14,-146.99999999999713,167.00000000000603,-304.00000000001535,-1390.9999999999911,-599.0000000000038,,-2274.0000000000014
2018.06.14,-210.99999999999451,156.00000000000057,-339.0000000000004,-1457.9999999999984,-549.0000000000066,,-2400.999999999999
2018.06.14,-262.999999999991,146.00000000000168,-334.00000000001205,-1443.9999999999884,-513.0000000000052,,-2407.999999999995
2018.06.14,-245.99999999999068,131.99999999999878,-340.00000000000693,-1426.0000000000161,-558.9999999999975,,-2439.0000000000127
2018.06.14,-225.99999999999287,97.9999999999981,-343.00000000000443,-1472.0000000000084,-605.000000000004,,-2548.000000000012
2018.06.14,-294.9999999999897,131.99999999999878,-354.0000000000099,-1451.9999999999982,-661.0000000000014,,-2630.0000000000005
2018.06.14,-338.9999999999893,109.00000000000354,-343.00000000000443,-1420.000000000016,-542.0000000000016,,-2535.0000000000077
2018.06.14,-340.9999999999913,72.99999999998974,-326.0000000000041,-1407.0000000000107,-430.0000000000068,,-2431.000000000023
2018.06.14,-347.9999999999928,99.99999999998899,-321.0000000000157,-1377.0000000000095,-381.0000000000002,,-2327.000000000029
2018.06.14,-316.99999999998954,99.99999999998899,-324.9999999999975,-1437.0000000000118,-454.9999999999983,,-2434.000000000008
2018.06.14,-266.999999999995,99.00000000000463,-327.99999999999494,-1408.0000000000155,-430.0000000000068,,-2334.0000000000077
2018.06.14,-261.99999999999557,69.9999999999923,-330.0000000000081,-1421.999999999997,-427.99999999999727,,-2372.0000000000055
2018.06.14,-274.9999999999919,38.99999999998904,-374.0000000000077,-1403.9999999999964,-418.99999999999693,,-2433.0000000000036
2018.06.14,-375.9999999999986,46.999999999997044,-354.0000000000099,-1308.9999999999975,-296.0000000000065,,-2288.0000000000155
2018.06.14,-364.9999999999931,38.99999999998904,-344.99999999999534,-1269.0000000000055,-225.00000000000853,,-2165.0000000000136
2018.06.14,-408.9999999999927,87.99999999999919,-321.0000000000157,-1349.9999999999943,-219.99999999999886,,-2212.0000000000027
2018.06.14,-397.99999999999835,52.000000000007596,-361.0000000000113,-1366.0000000000139,-234.00000000000887,,-2307.0000000000246
2018.06.14,-362.99999999999113,140.99999999999113,-310.9999999999946,-1266.999999999996,-198.0000000000075,,-1997.999999999998
2018.06.14,-301.9999999999912,92.00000000000318,-322.00000000000006,-1325.9999999999934,-237.99999999999955,,-2095.999999999981
2018.06.14,-278.9999999999959,-215.00000000000963,-353.0000000000033,-1393.0000000000007,-269.999999999996,,-2510.0000000000055
2018.06.14,-284.9999999999908,-295.0000000000008,-390.0000000000015,-1354.0000000000134,-254.0000000000049,,-2578.0000000000114
2018.06.14,-324.9999999999975,-263.99999999999756,-401.00000000000693,-1341.0000000000082,-204.9999999999983,,-2536.000000000008
2018.06.14,-317.9999999999961,-143.00000000000423,-475.0000000000032,-1429.000000000002,-228.9999999999992,,-2594.0000000000045
2018.06.14,-351.99999999999676,-174.00000000000747,-432.9999999999945,-1402.0000000000152,-200.00000000000284,,-2561.0000000000164
2018.06.14,-381.99999999999346,-202.9999999999976,-466.00000000001086,-1419.0000000000111,-174.0000000000066,,-2644.00000000002
2018.06.14,-415.99999999999415,-417.0000000000007,-585.9999999999976,-1663.000000000011,-281.9999999999965,,-3363.9999999999995
2018.06.14,-338.9999999999893,-377.9999999999894,-58.000000000002494,-569.9999999999932,-364.0000000000043,,-1708.9999999999789
2018.06.14,-397.99999999999835,-307.99999999999716,-87.99999999999919,-597.0000000000084,-421.0000000000065,,-1812.0000000000095
2018.06.14,-478.9999999999961,-120.99999999999334,151.9999999999966,-258.0000000000098,-433.9999999999975,,-1140.0
2018.06.14,-539.999999999996,-404.0000000000044,44.99999999998394,-182.99999999999272,-295.0000000000017,,-1377.000000000011
2018.06.14,-584.9999999999911,-509.00000000000387,106.00000000000608,40.99999999999682,-263.00000000000523,,-1209.9999999999973
2018.06.14,-605.0,-522.0000000000002,147.99999999999258,164.99999999999204,-240.99999999999966,,-1055.0000000000152
2018.06.14,-629.9999999999973,-665.0000000000044,197.99999999998707,151.9999999999868,-218.00000000000352,,-1163.0000000000314
2018.06.14,-788.9999999999952,-666.000000000011,187.99999999998818,145.00000000001023,-177.0000000000067,,-1299.0000000000146
2018.06.14,-823.9999999999914,-615.00000000001,228.00000000000597,164.99999999999204,-51.00000000000193,,-1097.0000000000055
2018.06.14,-844.9999999999958,-428.00000000000614,153.9999999999875,97.00000000000841,0.0,,-1022.0000000000059
2018.06.14,-918.999999999992,-473.99999999999665,167.00000000000603,139.00000000001,55.999999999997385,,-1030.9999999999754
2018.06.14,-988.0,-573.0000000000013,165.9999999999995,221.00000000000364,72.00000000000273,,-1101.9999999999955
2018.06.14,-1027.9999999999957,-485.0000000000021,222.99999999999542,301.9999999999925,51.00000000000193,,-937.0000000000078
2018.06.14,-1047.9999999999934,-439.99999999999596,282.0000000000045,317.0000000000073,60.000000000002274,,-828.9999999999752
2018.06.14,-1066.9999999999957,-449.0000000000105,336.9999999999873,397.99999999999613,96.9999999999942,,-684.0000000000285
2018.06.14,-1035.9999999999925,-446.9999999999974,360.9999999999891,396.99999999999136,82.99999999999841,,-642.0000000000111
2018.06.14,-1062.9999999999918,-361.9999999999957,451.99999999998573,469.99999999999886,114.00000000000432,,-388.99999999999864
2018.06.14,-1157.9999999999923,-295.0000000000008,480.99999999999807,502.00000000000955,134.9999999999909,,-334.99999999999466
2018.06.15,-1205.999999999996,-259.0000000000092,547.999999999993,631.0000000000002,212.0000000000033,,-74.00000000000853
2018.06.15,-1196.9999999999925,-317.9999999999961,495.000000000001,591.0000000000082,233.0000000000041,,-195.99999999997533
2018.06.15,-1156.9999999999968,-303.9999999999932,486.999999999993,526.0000000000105,215.0000000000034,,-232.99999999998317
2018.06.15,-1133.9999999999907,-319.0000000000026,455.99999999998977,567.9999999999836,227.00000000000387,,-202.00000000001592
2018.06.15,-1181.999999999994,-314.99999999999864,458.9999999999872,545.9999999999923,233.99999999999466,,-258.00000000001853
2018.06.15,-1231.9999999999998,-263.99999999999756,543.999999999989,621.9999999999857,233.99999999999466,,-96.00000000002797
2018.06.15,-1261.9999999999964,-272.00000000000557,541.9999999999981,736.0000000000042,334.0000000000032,,78.00000000000364
2018.06.15,-1349.9999999999957,-273.9999999999965,546.000000000002,780.0000000000011,373.9999999999952,,76.00000000000614
2018.06.15,-1326.9999999999893,-232.00000000000998,560.9999999999893,879.9999999999955,468.0000000000035,,349.999999999989
2018.06.15,-1298.9999999999945,-272.00000000000557,513.9999999999923,774.0000000000009,408.00000000000125,,124.99999999999443
2018.06.15,-1286.9999999999936,-262.999999999991,529.999999999986,746.9999999999999,402.000000000001,,129.0000000000024
2018.06.15,-1255.9999999999905,-249.00000000001032,540.9999999999915,568.9999999999884,254.99999999999545,,-140.00000000002535
2018.06.15,-1316.9999999999905,-252.0000000000078,534.9999999999966,639.9999999999864,269.999999999996,,-124.00000000001921
2018.06.15,-1305.9999999999961,-222.99999999999542,529.0000000000017,610.99999999999,307.00000000000216,,-81.99999999999773
2018.06.15,-1260.99999999999,-235.00000000000742,483.99999999999557,566.0000000000025,283.9999999999918,,-162.00000000000762
2018.06.15,-1251.9999999999975,-255.99999999998957,476.9999999999941,548.0000000000018,250.0,,-232.99999999999113
2018.06.15,-1228.9999999999911,-268.0000000000016,451.0000000000014,450.9999999999934,173.00000000000182,,-421.99999999999613
2018.06.15,-1256.999999999997,-283.000000000011,429.99999999999704,364.0000000000043,94.99999999999886,,-651.000000000008
2018.06.15,-1346.9999999999982,-174.99999999999181,507.9999999999973,462.99999999999386,165.99999999999682,,-385.00000000000205
2018.06.15,-1331.9999999999998,-204.00000000000418,445.99999999999085,441.0000000000025,212.99999999999386,,-436.0000000000166
2018.06.15,-1342.999999999994,-164.99999999999292,453.99999999999886,525.0000000000057,301.9999999999925,,-226.99999999999
2018.06.15,-1310.9999999999955,-214.00000000000307,329.00000000000153,579.0000000000077,316.99999999999307,,-299.99999999999625
2018.06.15,-1275.9999999999993,-265.0000000000041,302.9999999999866,516.9999999999959,411.9999999999919,,-309.000000000029
2018.06.15,-1258.999999999999,-317.9999999999961,327.99999999999494,491.9999999999902,423.9999999999924,,-333.0000000000176
2018.06.15,-1251.9999999999975,-452.99999999999227,187.99999999998818,338.99999999999864,274.0000000000009,,-904.000000000002
2018.06.15,-1237.9999999999948,-458.00000000000284,183.99999999998417,387.00000000000045,329.9999999999983,,-795.0000000000149
2018.06.15,-1308.9999999999934,-577.9999999999897,187.00000000000384,367.999999999995,378.0000000000001,,-953.9999999999842
2018.06.15,-1269.9999999999934,-716.9999999999899,157.99999999999147,344.99999999999886,289.99999999999204,,-1194.000000000001
2018.06.15,-1212.9999999999975,-757.0000000000076,139.9999999999846,401.9999999999868,250.99999999999056,,-1177.0000000000432
2018.06.15,-1188.9999999999957,-680.9999999999983,104.99999999999955,277.9999999999916,185.00000000000227,,-1302.0000000000007
2018.06.15,-1220.9999999999943,-658.0000000000031,139.00000000000023,341.0000000000082,191.99999999999307,,-1206.999999999996
2018.06.15,-1249.9999999999955,-527.9999999999951,119.00000000000244,406.0000000000059,314.9999999999977,,-937.9999999999843
2018.06.15,-1300.9999999999966,-503.000000000009,34.000000000000696,192.99999999998363,370.00000000000455,,-1207.0000000000166
2018.06.15,-1344.9999999999961,-514.9999999999987,38.0000000000047,209.00000000000318,373.00000000000466,,-1239.9999999999823
