date,USDCAD,AUDUSD,NZDUSD,GBPJPY,EURJPY,CADJPY,NZDJPY,AUDCAD,empty,sum
2019.01.16,-209.9999999999991,-132.99999999999423,-156.00000000000057,-132.000000000005,-659.000000000006,-21.000000000000796,-141.00000000000534,-75.9999999999983,,-1528.0000000000095
2019.01.16,-226.99999999999943,-132.99999999999423,-164.99999999999292,-78.00000000000296,-654.0000000000106,-42.00000000000159,-167.0000000000016,-63.99999999999739,,-1530.0000000000007
2019.01.16,-195.00000000001182,-116.99999999998934,-137.9999999999937,2.0000000000095497,-592.000000000013,-1.9999999999953388,-115.99999999999966,-78.99999999999574,,-1236.9999999999889
2019.01.16,-168.0000000000126,-147.99999999999258,-119.99999999999788,-1.999999999981128,-601.0000000000133,-6.999999999990791,-120.00000000000455,-113.99999999999189,,-1279.9999999999845
2019.01.16,-165.00000000001512,-145.9999999999906,-108.99999999999244,4.000000000019099,-573.0000000000075,-9.000000000000341,-109.99999999999943,-110.99999999999443,,-1218.999999999981
2019.01.16,-115.00000000002063,-74.99999999999174,-15.999999999993797,64.99999999999773,-553.0000000000115,28.000000000005798,-4.9999999999954525,-80.99999999999774,,-752.0000000000074
2019.01.16,-66.00000000001049,-67.9999999999903,-7.9999999999968985,-90.00000000000341,-633.0000000000098,23.000000000010346,-16.999999999995907,-100.99999999999554,,-959.999999999992
2019.01.16,-102.00000000000209,-78.99999999999574,-19.00000000000235,-123.99999999999523,-658.0000000000013,30.000000000001137,-16.000000000005343,-75.9999999999983,,-1043.999999999999
2019.01.16,-102.00000000000209,-77.99999999998919,-10.999999999994348,-70.99999999999795,-646.0000000000008,58.000000000006935,19.000000000005457,-68.99999999999685,,-899.9999999999687
2019.01.16,-46.0000000000127,-52.99999999999194,-19.00000000000235,117.999999999995,-640.0000000000006,139.00000000001,60.000000000002274,-96.99999999999153,,-537.9999999999918
2019.01.16,-30.0000000000189,-78.99999999999574,-61.999999999995396,207.9999999999984,-581.0000000000031,143.00000000000068,0.0,-127.99999999999478,,-529.0000000000088
2019.01.16,-53.00000000001415,-112.99999999999643,-142.99999999999312,129.0000000000191,-455.0000000000125,112.99999999999955,-102.99999999999443,-170.99999999999892,,-795.9999999999909
2019.01.16,-87.99999999999919,-171.99999999999437,-219.99999999999798,217.00000000001296,-382.000000000005,118.99999999999977,-158.00000000000125,-210.99999999999451,,-894.9999999999797
2019.01.16,-148.99999999999915,-242.99999999999324,-408.9999999999927,338.0000000000223,-391.00000000000534,103.00000000000864,-331.00000000000307,-261.0000000000001,,-1342.9999999999627
2019.01.16,-165.00000000001512,-237.99999999999378,-437.999999999994,367.00000000001864,-390.00000000000057,108.00000000000409,-331.99999999999363,-253.99999999999866,,-1341.999999999973
2019.01.16,-209.9999999999991,-326.9999999999995,-522.9999999999957,312.0000000000118,-364.0000000000043,149.0000000000009,-365.99999999999966,-336.9999999999984,,-1665.9999999999839
2019.01.16,-326.0000000000041,-476.9999999999941,-688.9999999999952,403.00000000002,-381.0000000000002,120.00000000000455,-533.0000000000013,-433.99999999998994,,-2316.9999999999604
2019.01.16,-247.00000000001944,-415.99999999999415,-678.0000000000008,368.9999999999998,-485.00000000001364,168.00000000000637,-486.99999999999477,-436.9999999999985,,-2213.0000000000155
2019.01.16,-220.00000000002018,-416.9999999999896,-639.0000000000007,251.00000000000477,-532.0000000000107,183.00000000000693,-448.99999999999807,-443.99999999999994,,-2267.0000000000077
2019.01.16,-222.00000000001108,-365.99999999999966,-544.9999999999955,266.9999999999959,-458.0000000000126,186.00000000000705,-361.99999999999477,-402.9999999999978,,-1903.0000000000082
2019.01.16,-155.00000000001623,-356.9999999999962,-544.9999999999955,388.00000000000523,-427.0000000000067,254.0000000000049,-379.0000000000049,-459.99999999999375,,-1681.0000000000027
2019.01.16,-167.00000000000603,-388.9999999999949,-568.0000000000018,336.00000000001273,-459.0000000000032,222.99999999999898,-415.00000000000625,-466.9999999999952,,-1905.9999999999957
