date,AUDUSD,CHFJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,AUDCAD,empty,sum
2020.08.03,149.00000000001023,204.00000000000773,83.00000000001084,-462.0000000000068,-335.00000000001864,168.0000000000126,196.00000000000728,,3.0000000000232205
2020.08.03,141.00000000000225,191.0000000000025,181.00000000000892,-384.9999999999909,-400.00000000000034,110.99999999999443,179.00000000000693,,18.00000000002376
2020.08.03,102.00000000000209,201.00000000000762,167.00000000000603,-346.0000000000019,-318.00000000001825,103.00000000000864,173.00000000000094,,82.0000000000052
2020.08.03,106.00000000000608,189.99999999999773,191.00000000000784,-323.99999999999096,-456.00000000001194,124.99999999999733,200.00000000000017,,32.00000000000625
2020.08.03,109.00000000000354,150.99999999999625,259.0000000000092,-361.9999999999957,-423.0000000000178,116.00000000000499,250.00000000000577,,100.00000000000628
2020.08.03,70.0000000000034,137.00000000000045,192.99999999999872,-394.00000000000546,-400.00000000000034,95.00000000000064,213.00000000000762,,-85.99999999999494
2020.08.03,60.00000000000449,156.99999999999648,137.9999999999937,-384.00000000000654,-331.999999999999,117.00000000001154,187.9999999999993,,-56.00000000000003
2020.08.03,23.00000000000635,144.99999999999602,181.00000000000892,-330.0000000000081,-356.00000000000074,63.000000000013046,173.00000000000094,,-100.9999999999836
2020.08.03,16.0000000000049,164.00000000000148,211.99999999998997,-256.99999999999613,-319.0000000000026,65.00000000000395,134.0000000000008,,15.000000000002359
2020.08.03,12.000000000000899,177.99999999999727,123.99999999999079,-282.9999999999888,-287.9999999999994,68.00000000000139,130.0000000000079,,-58.99999999998991
2020.08.04,23.00000000000635,153.99999999999636,66.99999999999484,-323.0000000000066,-345.0000000000175,-58.000000000002494,118.00000000000699,,-364.00000000002206
2020.08.04,44.0000000000107,143.00000000000068,133.00000000000534,-259.9999999999936,-331.0000000000146,5.999999999994898,137.00000000000932,,-127.99999999998727
2020.08.04,10.000000000010001,121.99999999999989,129.00000000000134,-309.99999999998806,-341.00000000001353,-63.99999999999739,103.00000000000864,,-350.9999999999791
2020.08.04,81.00000000000884,114.00000000000432,92.00000000000318,-463.9999999999977,-297.0000000000139,137.00000000000932,180.0000000000024,,-156.99999999998357
2020.08.04,103.00000000000864,99.00000000000375,66.00000000001049,-445.99999999999085,-280.0000000000136,148.99999999999915,187.00000000000384,,-121.9999999999786
2020.08.04,100.00000000000009,99.99999999999432,69.9999999999923,-499.000000000005,-262.00000000000665,154.0000000000097,196.00000000000728,,-141.00000000000796
2020.08.04,120.00000000000898,96.00000000000364,60.99999999999994,-561.9999999999958,-276.00000000000955,215.00000000000963,217.0000000000005,,-128.99999999998255
2020.08.04,101.00000000000664,96.9999999999942,100.99999999999554,-503.99999999999335,-312.00000000000114,157.00000000000713,208.00000000000819,,-151.99999999998283
2020.08.04,85.00000000000173,93.00000000000352,127.99999999999478,-377.9999999999894,-344.00000000001097,100.0000000000112,182.99999999999983,,-132.9999999999893
2020.08.04,65.00000000000395,40.00000000000625,171.00000000001003,-436.9999999999985,-329.00000000000153,83.9999999999952,186.00000000000838,,-219.99999999997627
2020.08.04,1.0000000000065512,15.000000000000568,117.99999999999588,-343.00000000000443,-331.999999999999,2.999999999997449,118.00000000000699,,-419.99999999999596
2020.08.04,-36.999999999998145,16.000000000005343,5.999999999994898,-340.00000000000693,-207.00000000000162,36.999999999998145,52.000000000007596,,-473.0000000000007
2020.08.04,-26.999999999999247,13.00000000000523,-15.999999999993797,-323.99999999999096,-181.00000000000892,76.0000000000094,60.99999999999994,,-397.9999999999784
2020.08.04,18.0000000000069,33.00000000000125,49.99999999999449,-306.00000000000625,-206.00000000001728,69.00000000000794,109.99999999999899,,-232.00000000001398
2020.08.04,7.0000000000014495,79.9999999999983,120.00000000000898,-279.99999999999136,-168.0000000000126,99.00000000000463,92.00000000000318,,-49.99999999998741
2020.08.04,-90.99999999999665,64.00000000000716,116.00000000000499,-225.99999999999287,-161.00000000001114,-89.00000000000574,-2.999999999997449,,-389.9999999999917
2020.08.04,-68.99999999999685,60.000000000002274,156.00000000000057,-197.00000000000273,-195.00000000001182,9.999999999998899,53.00000000000304,,-182.00000000000662
2020.08.04,-42.999999999993044,58.9999999999975,262.00000000000665,-252.0000000000078,-309.0000000000037,-24.000000000001798,119.00000000000244,,-187.99999999999977
2020.08.04,-109.99999999999899,49.000000000006594,276.9999999999939,-139.00000000000023,-331.0000000000146,-99.99999999998899,73.00000000000084,,-281.0000000000014
2020.08.04,-186.99999999999272,79.9999999999983,226.99999999999943,-21.00000000000435,-409.0000000000149,-228.99999999999034,-20.999999999993246,,-559.9999999999978
2020.08.04,-185.99999999999727,88.00000000000807,59.99999999999339,-137.00000000000932,-399.00000000001603,-104.99999999999955,-24.999999999997247,,-704.000000000018
2020.08.04,-222.99999999999542,-51.00000000000193,43.999999999999595,-100.99999999999554,-163.00000000000205,-14.000000000002899,-34.000000000000696,,-541.999999999999
2020.08.04,-153.99999999999858,-67.99999999999784,197.00000000000273,-34.000000000000696,-203.00000000001984,31.000000000003247,34.000000000000696,,-197.0000000000103
2020.08.04,-171.99999999999437,-64.99999999999773,499.000000000005,279.99999999999136,-189.00000000001694,-14.999999999987246,35.00000000000725,,373.0000000000074
2020.08.04,-227.99999999999488,-167.99999999999216,432.9999999999945,348.9999999999993,-126.0000000000039,-68.00000000000139,-68.99999999999685,,123.0000000000046
2020.08.04,-246.99999999999721,-231.99999999999932,411.0000000000058,402.9999999999978,-55.000000000005045,-65.99999999998829,-83.9999999999952,,130.0000000000185
2020.08.04,-199.9999999999891,-227.00000000000387,367.99999999999056,415.99999999999415,-57.00000000001815,-87.99999999999919,-98.99999999999353,,112.99999999998089
2020.08.04,-152.99999999999204,-260.0000000000051,429.99999999999704,469.0000000000083,-90.00000000001229,-140.0000000000068,-88.99999999999464,,166.9999999999945
2020.08.04,-151.9999999999966,-290.9999999999968,601.9999999999915,665.0000000000044,-152.0000000000188,-238.0000000000049,-157.99999999999147,,275.9999999999874
2020.08.04,-109.99999999999899,-296.99999999999704,588.0000000000107,584.9999999999911,-145.00000000001734,-180.99999999998673,-153.99999999999858,,286.0000000000031
2020.08.04,-88.99999999999464,-334.0000000000032,560.0000000000049,686.9999999999932,-79.00000000000685,-201.00000000000674,-152.99999999999204,,390.99999999999466
2020.08.04,-46.999999999997044,-361.99999999999477,612.9999999999969,734.9999999999968,-497.99999999999847,-312.9999999999855,-129.00000000000134,,-0.9999999999833733
2020.08.04,47.00000000000814,-245.9999999999951,889.9999999999908,754.9999999999945,-436.9999999999985,-299.99999999998914,-24.999999999997247,,684.0000000000134
2020.08.04,-30.999999999992145,-75.00000000000284,804.0000000000047,774.000000000008,-569.0000000000194,-621.9999999999892,-100.00000000000009,,181.000000000009
2020.08.04,-152.99999999999204,63.00000000000239,634.0000000000013,719.000000000003,-565.9999999999999,-672.0000000000059,-152.99999999999204,,-127.99999999998329
2020.08.04,-227.99999999999488,-25.000000000005684,663.999999999998,629.9999999999973,-623.000000000018,-641.999999999987,-98.99999999999353,,-323.000000000004
2020.08.04,-258.9999999999981,-61.99999999999761,760.9999999999894,621.0000000000049,-653.0000000000147,-619.9999999999983,-54.999999999993946,,-267.0000000000083
2020.08.04,-300.99999999999574,-16.999999999995907,703.9999999999935,591.9999999999925,-659.0000000000095,-618.0000000000074,-62.99999999999084,,-362.0000000000135
2020.08.04,-265.99999999999955,3.0000000000001137,568.9999999999973,466.00000000001086,-548.0000000000151,-510.99999999999477,-47.9999999999925,,-334.99999999999375
2020.08.04,-243.99999999999977,28.999999999996362,591.0000000000082,530.9999999999926,-458.00000000000284,-400.00000000000034,-68.99999999999685,,-20.000000000002643
2020.08.04,-276.9999999999939,12.000000000000455,614.0000000000034,557.0000000000075,-436.9999999999985,-385.99999999999744,-68.99999999999685,,14.000000000024698
2020.08.04,-299.99999999998914,-36.99999999999193,655.9999999999899,558.9999999999984,-472.00000000000574,-390.0000000000015,-12.000000000000899,,3.999999999999158
2020.08.04,-296.9999999999917,-37.9999999999967,861.0000000000007,729.0000000000018,-469.0000000000083,-347.9999999999928,-2.999999999997449,,435.0000000000156
2020.08.04,-264.999999999993,-3.0000000000001137,923.9999999999915,699.0000000000052,-530.0000000000082,-346.0000000000019,31.999999999998696,,510.99999999999227
2020.08.04,-332.99999999999443,-78.99999999999352,896.9999999999923,791.0000000000084,-527.0000000000108,-357.99999999999164,-3.999999999992898,,387.0000000000174
2020.08.04,-385.99999999999744,-63.99999999999295,991.9999999999928,757.0000000000076,-569.0000000000194,-353.0000000000033,68.00000000000139,,444.99999999998863
2020.08.04,-374.999999999992,-87.0000000000033,1021.0000000000052,723.0000000000069,-556.0000000000009,-320.9999999999935,73.00000000000084,,478.00000000002325
2020.08.04,-351.99999999999676,-117.00000000000443,1012.9999999999973,720.9999999999939,-571.0000000000103,-292.00000000000335,91.00000000000774,,492.999999999984
2020.08.05,-340.9999999999913,-131.00000000000023,1085.0000000000027,757.0000000000076,-626.0000000000155,-331.999999999999,89.00000000000574,,501.00000000000995
2020.08.05,-316.99999999998954,-128.0000000000001,1038.99999999999,808.0000000000088,-579.0000000000184,-302.9999999999866,98.0000000000092,,618.0000000000133
2020.08.05,-356.9999999999962,-102.99999999999443,1110.9999999999952,819.9999999999985,-639.0000000000118,-373.00000000000114,91.00000000000774,,549.999999999998
2020.08.05,-347.9999999999928,-117.999999999995,1143.0000000000052,754.9999999999945,-697.0000000000143,-357.00000000000733,119.00000000000244,,496.99999999999284
2020.08.05,-317.9999999999961,-120.00000000000455,1232.000000000011,652.0000000000082,-724.0000000000135,-268.0000000000016,221.00000000000452,,675.0000000000078
2020.08.05,-485.99999999999756,-106.99999999999932,1238.99999999999,768.9999999999975,-787.0000000000043,-426.9999999999996,123.00000000000644,,323.9999999999932
2020.08.05,-494.9999999999899,-99.00000000000375,1198.9999999999945,868.000000000002,-742.0000000000205,-478.0000000000006,94.00000000000519,,346.99999999998704
2020.08.05,-466.9999999999952,-141.00000000000534,1253.9999999999995,852.9999999999926,-757.0000000000076,-421.0000000000047,136.00000000000279,,456.99999999998204
2020.08.05,-496.99999999999187,-24.00000000000091,1262.9999999999918,879.9999999999919,-830.0000000000196,-465.99999999998863,126.99999999999933,,452.99999999998204
2020.08.05,-538.9999999999895,1.9999999999953388,1312.000000000002,987.0000000000045,-782.000000000016,-554.9999999999944,82.99999999999974,,508.0000000000016
2020.08.05,-570.9999999999993,-7.000000000005002,1248.0000000000045,1017.0000000000013,-739.0000000000008,-651.0000000000016,-14.999999999998348,,282.0000000000006
2020.08.05,-621.9999999999892,-40.99999999999682,1283.9999999999964,1191.0000000000086,-687.9999999999998,-649.999999999995,-30.999999999992145,,443.0000000000322
2020.08.05,-616.9999999999898,-99.00000000000375,1269.000000000009,1122.0000000000007,-764.0000000000091,-648.9999999999885,-24.999999999997247,,237.00000000002152
2020.08.05,-610.9999999999949,-106.99999999999932,1320.9999999999943,1188.0000000000114,-760.0000000000051,-693.9999999999947,3.0000000000085514,,340.00000000002024
2020.08.05,-607.9999999999974,-78.99999999999352,1269.9999999999934,1103.9999999999939,-764.0000000000091,-673.9999999999968,14.999999999998348,,263.9999999999888
2020.08.05,-608.9999999999928,-103.9999999999992,1244.0000000000007,1089.999999999991,-792.9999999999993,-655.0000000000056,28.000000000005798,,201.00000000000045
2020.08.05,-615.9999999999943,-78.99999999999352,1259.00000000001,1126.0000000000048,-765.0000000000157,-689.0000000000063,12.000000000000899,,248.0000000000058
2020.08.05,-592.9999999999991,-88.99999999999864,1269.000000000009,1122.0000000000007,-851.0000000000017,-727.9999999999953,37.00000000000925,,167.00000000002427
2020.08.05,-547.999999999993,-168.99999999999693,1242.0000000000098,1076.0000000000102,-843.0000000000159,-659.999999999994,43.999999999999595,,142.00000000001972
2020.08.05,-647.9999999999931,-253.0000000000001,1414.000000000004,1201.999999999992,-828.0000000000065,-644.0000000000001,37.00000000000925,,280.0000000000056
2020.08.05,-673.9999999999968,-341.99999999999875,1249.9999999999955,1005.9999999999958,-848.0000000000043,-678.0000000000008,39.00000000000014,,-247.0000000000093
2020.08.05,-742.9999999999936,-352.00000000000387,1163.000000000003,1056.9999999999968,-909.0000000000042,-797.9999999999876,-12.000000000000899,,-593.9999999999905
2020.08.05,-745.9999999999911,-322.9999999999933,1269.000000000009,1224.000000000003,-817.000000000001,-869.999999999993,-78.00000000000028,,-340.99999999996675
2020.08.05,-734.9999999999968,-457.9999999999984,1324.9999999999984,1290.9999999999977,-809.9999999999997,-740.9999999999917,-32.999999999994145,,-160.9999999999846
2020.08.05,-790.9999999999973,-475.9999999999991,1309.9999999999889,1320.00000000001,-800.0000000000007,-740.9999999999917,-88.99999999999464,,-266.99999999998454
2020.08.05,-931.9999999999995,-664.0000000000015,1280.9999999999989,1331.9999999999998,-819.0000000000142,-814.999999999988,-129.9999999999968,,-747.0000000000013
2020.08.05,-924.9999999999981,-700.9999999999934,1222.9999999999964,1350.9999999999911,-674.000000000019,-819.9999999999985,-166.99999999999494,,-713.0000000000164
2020.08.05,-860.9999999999895,-664.999999999992,1144.999999999996,1255.0000000000061,-770.000000000004,-910.9999999999951,-129.00000000000134,,-935.99999999998
2020.08.05,-897.9999999999987,-742.999999999995,1133.0000000000061,1258.0000000000036,-782.000000000016,-905.0000000000002,-137.9999999999937,,-1074.9999999999939
2020.08.05,-958.9999999999987,-784.9999999999966,1160.0000000000055,1235.0000000000084,-822.0000000000116,-912.0000000000017,-136.99999999999824,,-1219.9999999999932
2020.08.05,-1075.999999999999,-778.9999999999964,1154.0000000000105,1326.000000000005,-794.0000000000058,-940.9999999999918,-212.99999999999653,,-1322.9999999999743
2020.08.05,-1050.999999999991,-825.0000000000028,1114.9999999999993,1390.0000000000023,-628.0000000000064,-855.9999999999901,-245.99999999999068,,-1100.999999999979
2020.08.05,-1043.9999999999893,-713.9999999999986,1011.9999999999907,1400.0000000000011,-514.9999999999987,-812.999999999997,-339.99999999999585,,-1013.9999999999877
2020.08.05,-1126.999999999989,-695.999999999998,917.9999999999966,1476.999999999995,-308.0000000000194,-753.0000000000036,-383.99999999999545,,-873.0000000000139
2020.08.05,-1066.9999999999957,-727.9999999999944,941.9999999999984,1329.0000000000025,-381.0000000000091,-668.9999999999862,-296.9999999999917,,-870.9999999999761
2020.08.05,-1010.9999999999952,-807.0000000000022,1055.9999999999902,1184.9999999999916,-521.0000000000159,-580.999999999987,-179.99999999999127,,-859.0000000000097
2020.08.05,-1005.9999999999958,-853.9999999999992,1069.9999999999932,1201.0000000000077,-386.00000000001967,-482.00000000000466,-176.99999999999383,,-634.0000000000123
2020.08.05,-992.9999999999994,-832.9999999999984,1068.0000000000023,1161.9999999999964,-229.00000000001253,-370.00000000000364,-179.99999999999127,,-375.00000000000654
2020.08.05,-893.9999999999948,-840.999999999994,977.0000000000057,1114.9999999999993,-99.00000000000463,-194.0000000000053,-144.99999999999514,,-80.99999999998872
2020.08.05,-782.9999999999893,-789.0000000000015,862.0000000000072,988.9999999999955,-143.00000000000423,-204.99999999998852,-131.99999999999878,,-200.99999999997982
2020.08.05,-776.9999999999943,-694.9999999999932,706.0000000000066,943.000000000005,-70.99999999999883,-201.99999999999108,-180.99999999999784,,-276.9999999999636
2020.08.05,-726.9999999999999,-659.9999999999966,825.0000000000091,905.0000000000002,-127.00000000001043,-124.99999999999733,-119.99999999999788,,-28.99999999999268
2020.08.05,-679.9999999999917,-670.0000000000017,882.000000000005,863.9999999999981,-199.00000000001583,-116.00000000000499,-63.99999999999739,,16.999999999991452
2020.08.05,-655.9999999999899,-686.9999999999976,1011.0000000000064,880.9999999999984,-310.0000000000103,-174.99999999999181,-7.9999999999968985,,56.000000000018275
2020.08.05,-675.9999999999989,-628.0000000000001,1004.9999999999892,909.0000000000042,-285.00000000000193,-153.00000000000313,4.999999999999449,,176.99999999998872
2020.08.05,-686.9999999999932,-629.9999999999955,1107.999999999998,933.9999999999905,-358.00000000001387,-163.00000000000205,30.000000000007798,,233.99999999999164
2020.08.05,-627.9999999999952,-594.9999999999989,1127.9999999999957,919.0000000000032,-364.00000000000875,-116.00000000000499,65.99999999999939,,409.9999999999904
2020.08.05,-652.9999999999925,-593.0000000000035,1229.9999999999977,900.0000000000119,-402.0000000000135,-99.99999999998899,126.0000000000039,,508.00000000001523
2020.08.06,-685.9999999999977,-608.9999999999947,1095.0000000000016,778.9999999999964,-436.00000000001415,-265.0000000000041,87.00000000000374,,-35.000000000008825
2020.08.06,-659.999999999994,-623.9999999999952,1137.0000000000102,852.0000000000083,-406.00000000001745,-127.99999999999478,96.00000000000719,,267.00000000002444
2020.08.06,-702.9999999999981,-618.9999999999998,1089.0000000000066,880.9999999999984,-396.00000000001853,-123.99999999999079,58.000000000002494,,186.00000000000045
2020.08.06,-720.9999999999939,-631.0000000000002,1072.9999999999907,893.0000000000105,-278.00000000000045,-133.99999999998968,38.0000000000047,,240.0000000000216
2020.08.06,-743.9999999999891,-647.0000000000056,1123.0000000000073,957.0000000000078,-306.00000000000625,-180.0000000000024,26.999999999999247,,230.0000000000112
2020.08.06,-746.9999999999976,-641.9999999999959,1137.9999999999945,964.9999999999936,-286.00000000000847,-174.00000000000747,21.999999999999797,,275.9999999999784
2020.08.06,-825.9999999999934,-620.0000000000045,1036.999999999999,940.0000000000075,-270.99999999999903,-246.99999999999721,-40.99999999999105,,-27.999999999978655
2020.08.06,-842.9999999999937,-621.9999999999999,984.000000000007,1028.0000000000066,-273.0000000000121,-283.99999999999534,-81.9999999999932,,-91.99999999998063
2020.08.06,-840.9999999999917,-591.9999999999987,1017.0000000000013,975.9999999999991,-299.00000000000483,-290.9999999999968,-73.99999999999629,,-103.99999999998805
2020.08.06,-812.999999999997,-575.0000000000028,998.9999999999943,829.9999999999974,-240.00000000001796,-261.0000000000001,-65.99999999999939,,-126.00000000002576
2020.08.06,-691.9999999999926,-573.9999999999981,964.9999999999936,615.9999999999943,-264.0000000000198,-95.00000000000064,53.00000000000304,,8.999999999979892
2020.08.06,-659.999999999994,-560.0000000000023,968.9999999999976,672.9999999999902,-226.99999999999943,-8.999999999992347,58.000000000002494,,244.0000000000022
2020.08.06,-725.9999999999933,-549.9999999999972,939.0000000000009,714.999999999999,-222.00000000001108,-129.00000000000134,4.999999999999449,,31.999999999996465
2020.08.06,-725.9999999999933,-534.9999999999966,987.9999999999889,832.0000000000105,-259.0000000000092,-109.99999999998789,14.999999999998348,,205.00000000001057
2020.08.06,-737.9999999999942,-524.0000000000009,1048.0000000000045,845.9999999999912,-281.0000000000201,-133.99999999998968,36.0000000000027,,252.9999999999937
2020.08.06,-734.9999999999968,-536.0000000000014,1062.0000000000073,855.0000000000058,-264.0000000000198,-70.99999999999883,56.0000000000005,,366.99999999999676
2020.08.06,-771.9999999999949,-530.0000000000011,1082.9999999999895,902.0000000000028,-259.0000000000092,-119.00000000000244,28.000000000005798,,332.9999999999906
2020.08.06,-781.9999999999939,-546.999999999997,1123.9999999999916,974.0000000000082,-287.9999999999994,-130.99999999999224,9.999999999998899,,360.0000000000162
2020.08.06,-878.9999999999965,-682.0000000000022,601.000000000007,468.00000000000176,-249.00000000001032,-143.00000000000423,-32.999999999994145,,-916.9999999999984
2020.08.06,-810.9999999999951,-658.9999999999918,550.000000000006,319.0000000000026,-205.00000000001074,-19.999999999997797,9.999999999998899,,-815.9999999999878
2020.08.06,-705.9999999999956,-543.9999999999969,455.99999999998977,195.9999999999962,-338.0000000000161,-60.99999999999994,53.00000000000304,,-944.0000000000197
2020.08.06,-651.999999999997,-454.9999999999983,462.0000000000068,161.99999999999548,-520.0000000000093,-275.9999999999874,75.9999999999983,,-1202.9999999999918
2020.08.06,-593.9999999999945,-564.9999999999977,316.0000000000052,11.00000000000545,-463.0000000000134,-215.99999999999397,55.000000000005045,,-1455.999999999984
2020.08.06,-588.9999999999951,-679.9999999999926,173.00000000000094,-150.00000000000568,-443.0000000000156,-218.00000000000708,60.00000000000449,,-1847.0000000000107
2020.08.06,-645.999999999991,-691.0000000000025,249.00000000001032,-28.000000000005798,-490.0000000000126,-270.99999999999903,43.00000000000415,,-1833.9999999999968
2020.08.06,-683.9999999999957,-694.9999999999932,282.9999999999888,66.00000000001049,-381.0000000000091,-217.0000000000005,9.999999999998899,,-1618.0000000000002
2020.08.06,-656.9999999999965,-665.9999999999968,164.00000000000858,-126.99999999998823,-394.00000000000546,-194.0000000000053,41.000000000002146,,-1832.9999999999814
2020.08.06,-601.9999999999915,-557.0000000000022,11.999999999989797,-205.99999999999508,-383.0,-194.0000000000053,-9.999999999998899,,-1940.000000000003
2020.08.06,-549.9999999999949,-519.0000000000055,21.999999999988695,-225.99999999999287,-395.000000000012,-174.00000000000747,28.000000000005798,,-1814.0000000000186
2020.08.06,-541.9999999999981,-512.0000000000005,117.99999999999588,-201.00000000000674,-323.0000000000066,-82.99999999998863,59.000000000009045,,-1483.9999999999957
2020.08.06,-589.9999999999906,-498.9999999999952,198.00000000000927,-35.999999999991594,-308.0000000000194,-234.00000000000088,-17.000000000000348,,-1485.9999999999889
2020.08.06,-711.9999999999905,-543.9999999999969,292.00000000000335,235.99999999999176,-426.9999999999996,-363.9999999999866,-64.99999999999284,,-1583.999999999971
2020.08.06,-709.9999999999995,-417.0000000000016,348.9999999999993,365.99999999999966,-514.0000000000144,-482.00000000000466,-85.00000000000173,,-1493.0000000000232
2020.08.06,-936.999999999999,-420.0000000000017,303.9999999999932,371.99999999999454,-422.00000000001125,-774.9999999999924,-290.00000000000136,,-2168.0000000000177
2020.08.06,-890.9999999999974,-207.9999999999984,367.99999999999056,784.9999999999912,-567.0000000000064,-967.0000000000067,-322.00000000000006,,-1802.0000000000273
2020.08.06,-952.9999999999927,-201.99999999999818,218.99999999999142,703.9999999999935,-504.9999999999999,-1051.0000000000018,-515.9999999999942,,-2304.000000000002
