date,GBPCHF,EURGBP,GBPJPY,GBPCAD,empty,sum
2017.08.21,-99.99999999998899,-4.999999999999449,-80.99999999998886,-12.999999999996348,,-198.99999999997362
2017.08.21,-299.00000000000483,36.999999999998145,-66.99999999997885,-34.000000000000696,,-362.99999999998624
2017.08.21,93.00000000000975,58.000000000002494,53.00000000002569,287.9999999999994,,492.0000000000373
2017.08.21,171.99999999999437,90.0000000000012,172.00000000002547,503.000000000009,,937.00000000003
2017.08.21,191.00000000000784,66.99999999999484,215.0000000000034,554.00000000001,,1027.0000000000161
2017.08.21,200.00000000000017,70.99999999999883,144.00000000000546,526.0000000000042,,941.0000000000086
2017.08.21,123.00000000000644,65.99999999999939,19.000000000005457,501.0000000000181,,709.0000000000293
2017.08.21,127.99999999999478,70.99999999999883,64.00000000002137,562.0000000000181,,825.0000000000331
2017.08.21,147.99999999999258,51.99999999999649,50.00000000001137,514.0000000000144,,764.0000000000149
2017.08.21,178.00000000001148,32.999999999994145,51.00000000001614,503.000000000009,,765.0000000000307
2017.08.21,198.99999999999363,56.99999999999594,36.000000000001364,518.0000000000184,,810.0000000000093
2017.08.21,239.00000000001143,73.99999999999629,72.00000000000273,555.0000000000166,,940.0000000000271
2017.08.21,248.00000000000378,78.99999999999574,76.00000000002183,540.0000000000072,,943.0000000000285
2017.08.21,256.99999999999613,110.99999999999443,87.00000000001751,591.0000000000082,,1046.0000000000164
2017.08.21,276.9999999999939,114.00000000000298,106.00000000002296,632.0000000000103,,1129.0000000000302
2017.08.21,278.00000000000045,117.00000000000044,97.00000000000841,609.9999999999994,,1102.0000000000086
2017.08.21,283.000000000011,110.99999999999443,82.00000000002206,639.0000000000118,,1115.0000000000393
2017.08.21,290.00000000001245,117.99999999999588,86.00000000001273,641.0000000000027,,1135.0000000000236
2017.08.21,242.99999999999324,109.99999999999899,-168.99999999998272,547.0000000000086,,731.0000000000182
2017.08.21,121.99999999999989,46.999999999997044,-295.99999999999227,434.000000000001,,307.0000000000057
2017.08.21,55.000000000005045,58.000000000002494,-428.9999999999736,419.0000000000138,,103.00000000004769
2017.08.21,52.000000000007596,112.000000000001,-427.99999999999727,458.00000000000284,,194.00000000001415
2017.08.21,236.00000000001398,126.0000000000039,-414.99999999999204,623.000000000018,,570.0000000000438
2017.08.21,390.0000000000015,141.99999999999767,-294.9999999999875,651.0000000000016,,888.0000000000132
2017.08.21,374.0000000000077,161.00000000000003,-205.99999999998886,686.0000000000089,,1015.0000000000277
2017.08.21,436.00000000001415,219.00000000000253,-187.99999999998818,735.000000000019,,1202.0000000000475
2017.08.21,547.999999999993,198.99999999999363,-201.99999999999818,702.0000000000026,,1246.999999999991
2017.08.21,635.0000000000077,207.00000000000162,73.0000000000075,775.0000000000146,,1690.0000000000314
2017.08.21,463.0000000000134,134.99999999999625,-55.999999999983174,723.0000000000069,,1265.0000000000334
2017.08.21,383.0,51.000000000001044,-141.9999999999959,607.0000000000019,,899.000000000007
2017.08.21,341.00000000001353,43.999999999999595,-207.9999999999984,612.0000000000125,,789.0000000000273
