date,GBPCHF,empty,sum
2019.05.13,-1.0000000000065512,,-1.0000000000065512
2019.05.13,-259.9999999999936,,-259.9999999999936
2019.05.13,17.000000000000348,,17.000000000000348
2019.05.13,127.99999999999478,,127.99999999999478
2019.05.13,109.00000000000354,,109.00000000000354
2019.05.13,76.0000000000094,,76.0000000000094
2019.05.13,76.99999999999375,,76.99999999999375
2019.05.13,112.000000000001,,112.000000000001
2019.05.13,96.99999999999153,,96.99999999999153
2019.05.13,96.99999999999153,,96.99999999999153
2019.05.13,117.00000000001154,,117.00000000001154
2019.05.13,151.00000000001222,,151.00000000001222
2019.05.13,158.99999999999804,,158.99999999999804
2019.05.13,147.99999999999258,,147.99999999999258
2019.05.13,144.99999999999514,,144.99999999999514
2019.05.13,151.00000000001222,,151.00000000001222
2019.05.13,156.00000000000057,,156.00000000000057
2019.05.13,157.00000000000713,,157.00000000000713
2019.05.13,120.99999999999334,,120.99999999999334
2019.05.13,79.00000000000685,,79.00000000000685
2019.05.13,-139.00000000000023,,-139.00000000000023
2019.05.13,-32.999999999994145,,-32.999999999994145
2019.05.13,-123.99999999999079,,-123.99999999999079
2019.05.13,-86.0000000000083,,-86.0000000000083
2019.05.13,-99.99999999998899,,-99.99999999998899
2019.05.13,-87.99999999999919,,-87.99999999999919
2019.05.13,-87.99999999999919,,-87.99999999999919
2019.05.13,-126.0000000000039,,-126.0000000000039
2019.05.13,-136.00000000000279,,-136.00000000000279
2019.05.13,-231.99999999998778,,-231.99999999998778
2019.05.13,-388.9999999999949,,-388.9999999999949
2019.05.13,-363.0000000000022,,-363.0000000000022
2019.05.13,-287.9999999999994,,-287.9999999999994
2019.05.13,-438.9999999999894,,-438.9999999999894
2019.05.13,-573.0000000000013,,-573.0000000000013
2019.05.13,-750.0000000000063,,-750.0000000000063
2019.05.13,-973.0000000000016,,-973.0000000000016
2019.05.13,-1045.000000000007,,-1045.000000000007
2019.05.13,-1102.9999999999873,,-1102.9999999999873
2019.05.13,-1204.9999999999893,,-1204.9999999999893
