date,GBPCHF,empty,sum
2019.05.15,-1410.0000000000002,,-1410.0000000000002
2019.05.15,-1418.0000000000082,,-1418.0000000000082
2019.05.15,-1339.0000000000014,,-1339.0000000000014
2019.05.15,-1346.999999999987,,-1346.999999999987
2019.05.15,-1452.0000000000089,,-1452.0000000000089
2019.05.15,-1743.0000000000057,,-1743.0000000000057
2019.05.15,-1757.999999999993,,-1757.999999999993
2019.05.15,-1940.9999999999927,,-1940.9999999999927
2019.05.15,-1950.9999999999916,,-1950.9999999999916
2019.05.15,-1746.9999999999875,,-1746.9999999999875
2019.05.15,-1611.9999999999911,,-1611.9999999999911
2019.05.15,-1526.0000000000052,,-1526.0000000000052
2019.05.15,-1424.000000000003,,-1424.000000000003
2019.05.15,-1547.9999999999939,,-1547.9999999999939
2019.05.15,-1539.0000000000014,,-1539.0000000000014
2019.05.15,-1652.9999999999934,,-1652.9999999999934
2019.05.15,-1658.9999999999882,,-1658.9999999999882
2019.05.15,-1631.0000000000048,,-1631.0000000000048
2019.05.15,-1747.999999999994,,-1747.999999999994
2019.05.15,-1788.9999999999961,,-1788.9999999999961
2019.05.15,-1829.9999999999982,,-1829.9999999999982
2019.05.15,-1785.9999999999986,,-1785.9999999999986
2019.05.15,-1841.0000000000036,,-1841.0000000000036
2019.05.16,-1873.999999999998,,-1873.999999999998
2019.05.16,-1889.9999999999916,,-1889.9999999999916
2019.05.16,-1846.9999999999986,,-1846.9999999999986
2019.05.16,-1845.999999999992,,-1845.999999999992
2019.05.16,-1841.9999999999882,,-1841.9999999999882
2019.05.16,-1846.9999999999986,,-1846.9999999999986
2019.05.16,-1856.9999999999975,,-1856.9999999999975
2019.05.16,-1845.999999999992,,-1845.999999999992
2019.05.16,-1872.9999999999914,,-1872.9999999999914
2019.05.16,-1876.9999999999955,,-1876.9999999999955
2019.05.16,-1845.999999999992,,-1845.999999999992
2019.05.16,-1835.0000000000089,,-1835.0000000000089
2019.05.16,-1781.9999999999948,,-1781.9999999999948
2019.05.16,-1785.9999999999986,,-1785.9999999999986
2019.05.16,-1774.0000000000089,,-1774.0000000000089
2019.05.16,-1798.999999999995,,-1798.999999999995
2019.05.16,-1835.9999999999932,,-1835.9999999999932
2019.05.16,-1855.999999999991,,-1855.999999999991
2019.05.16,-1941.9999999999993,,-1941.9999999999993
2019.05.16,-1926.9999999999898,,-1926.9999999999898
2019.05.16,-2154.999999999996,,-2154.999999999996
2019.05.16,-2038.999999999991,,-2038.999999999991
2019.05.16,-1937.9999999999952,,-1937.9999999999952
2019.05.16,-1967.999999999992,,-1967.999999999992
2019.05.16,-1845.999999999992,,-1845.999999999992
2019.05.16,-1941.9999999999993,,-1941.9999999999993
2019.05.16,-1943.000000000006,,-1943.000000000006
2019.05.16,-1990.9999999999873,,-1990.9999999999873
2019.05.16,-2056.9999999999977,,-2056.9999999999977
2019.05.16,-2072.9999999999914,,-2072.9999999999914
2019.05.16,-2129.9999999999873,,-2129.9999999999873
2019.05.16,-2088.000000000001,,-2088.000000000001
2019.05.16,-2035.9999999999934,,-2035.9999999999934
2019.05.16,-2157.999999999993,,-2157.999999999993
2019.05.16,-2161.9999999999973,,-2161.9999999999973
2019.05.16,-2202.9999999999995,,-2202.9999999999995
2019.05.16,-2133.9999999999914,,-2133.9999999999914
2019.05.16,-2039.9999999999973,,-2039.9999999999973
2019.05.16,-2066.999999999997,,-2066.999999999997
2019.05.16,-2174.9999999999936,,-2174.9999999999936
2019.05.16,-2173.0000000000027,,-2173.0000000000027
2019.05.16,-2143.9999999999905,,-2143.9999999999905
2019.05.16,-2109.9999999999895,,-2109.9999999999895
2019.05.16,-2146.9999999999877,,-2146.9999999999877
2019.05.16,-2106.9999999999923,,-2106.9999999999923
2019.05.16,-2159.0,,-2159.0
2019.05.16,-2109.9999999999895,,-2109.9999999999895
2019.05.16,-2161.9999999999973,,-2161.9999999999973
2019.05.17,-2225.9999999999945,,-2225.9999999999945
2019.05.17,-2201.0000000000086,,-2201.0000000000086
2019.05.17,-2136.999999999989,,-2136.999999999989
2019.05.17,-2123.9999999999927,,-2123.9999999999927
2019.05.17,-2123.9999999999927,,-2123.9999999999927
2019.05.17,-2112.0000000000027,,-2112.0000000000027
2019.05.17,-2184.000000000008,,-2184.000000000008
2019.05.17,-2210.000000000001,,-2210.000000000001
2019.05.17,-2224.999999999988,,-2224.999999999988
2019.05.17,-2208.999999999994,,-2208.999999999994
2019.05.17,-2197.0000000000045,,-2197.0000000000045
2019.05.17,-2198.9999999999955,,-2198.9999999999955
2019.05.17,-2283.9999999999973,,-2283.9999999999973
2019.05.17,-2278.0000000000023,,-2278.0000000000023
2019.05.17,-2218.999999999993,,-2218.999999999993
2019.05.17,-2258.0000000000045,,-2258.0000000000045
2019.05.17,-2313.9999999999936,,-2313.9999999999936
2019.05.17,-2384.9999999999927,,-2384.9999999999927
2019.05.17,-2360.999999999991,,-2360.999999999991
2019.05.17,-2279.0000000000086,,-2279.0000000000086
2019.05.17,-2366.0000000000014,,-2366.0000000000014
2019.05.17,-2330.999999999994,,-2330.999999999994
2019.05.17,-2401.999999999993,,-2401.999999999993
2019.05.17,-2371.9999999999964,,-2371.9999999999964
2019.05.17,-2384.9999999999927,,-2384.9999999999927
2019.05.17,-2346.999999999988,,-2346.999999999988
2019.05.17,-2485.999999999988,,-2485.999999999988
2019.05.17,-2448.99999999999,,-2448.99999999999
2019.05.17,-2469.9999999999945,,-2469.9999999999945
2019.05.17,-2607.0000000000036,,-2607.0000000000036
2019.05.17,-2526.9999999999905,,-2526.9999999999905
2019.05.17,-2522.000000000002,,-2522.000000000002
2019.05.17,-2527.999999999997,,-2527.999999999997
2019.05.17,-2520.9999999999955,,-2520.9999999999955
2019.05.17,-2495.0000000000027,,-2495.0000000000027
2019.05.17,-2594.999999999992,,-2594.999999999992
2019.05.17,-2595.999999999998,,-2595.999999999998
2019.05.17,-2774.999999999994,,-2774.999999999994
2019.05.17,-2689.000000000008,,-2689.000000000008
2019.05.17,-2707.999999999999,,-2707.999999999999
2019.05.17,-2682.999999999991,,-2682.999999999991
2019.05.17,-2740.000000000009,,-2740.000000000009
2019.05.17,-2710.999999999997,,-2710.999999999997
2019.05.17,-2698.0000000000005,,-2698.0000000000005
2019.05.17,-2768.999999999999,,-2768.999999999999
2019.05.17,-2800.0000000000023,,-2800.0000000000023
2019.05.17,-2737.999999999996,,-2737.999999999996
2019.05.17,-2858.000000000005,,-2858.000000000005
