date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2016.04.04,-31.000000000003247,-59.99999999999339,-2.0000000000131024,-141.00000000000534,-7.999999999985796,0.0,-38.99999999998904,-100.99999999999909,-28.000000000005798,-4.999999999999449,0.0,-218.00000000001774,-200.00000000000017,-110.99999999999443,-14.000000000002899,-103.00000000000864,-140.99999999999113,-87.99999999999386,-118.99999999999977,-7.000000000005002,-59.99999999999339,,-1476.0000000000014
2016.04.04,-19.999999999997797,-35.999999999991594,25.999999999992696,-91.00000000000819,-7.999999999985796,41.000000000002146,-14.999999999987246,-58.9999999999975,-43.00000000000415,36.999999999998145,60.99999999999994,-167.0000000000016,-123.00000000000644,-177.99999999998929,12.999999999996348,-174.00000000000747,-187.00000000000384,-86.99999999998909,-120.99999999999511,54.000000000002046,-85.00000000000173,,-1161.9999999999757
2016.04.04,80.00000000000229,-14.999999999987246,39.999999999995595,-142.00000000001012,-10.999999999983245,63.00000000000195,121.00000000001555,-62.99999999998818,-7.0000000000014495,138.00000000000477,14.999999999998348,-212.0000000000175,-231.99999999998778,-150.99999999999002,-83.9999999999952,-215.99999999999397,-269.9999999999925,-123.99999999999523,-164.99999999999204,81.99999999999363,-151.9999999999966,,-1304.999999999919
2016.04.04,143.9999999999997,-19.999999999997797,59.99999999999339,-207.00000000000784,95.00000000000064,56.0000000000005,226.00000000001506,14.000000000010004,66.99999999999484,148.0000000000037,34.000000000000696,-333.00000000002683,-211.99999999998997,-126.0000000000039,-39.999999999995595,-217.0000000000005,-194.99999999998963,-125.0,-191.0000000000025,143.00000000000068,-126.99999999998823,,-805.9999999999836
2016.04.04,146.00000000000168,-97.9999999999981,38.99999999998904,-171.00000000000648,80.99999999999774,61.999999999995396,228.00000000000597,-24.00000000000091,58.99999999999794,161.00000000000003,9.999999999998899,-313.0000000000166,-312.00000000000114,-22.0000000000109,-69.9999999999923,-119.00000000000244,-173.99999999998528,-99.99999999999432,-137.99999999999102,118.99999999999977,-113.00000000000753,,-749.0000000000206
2016.04.04,141.00000000000225,-70.99999999999883,49.99999999999449,-204.00000000000773,99.00000000000463,75.9999999999983,281.0000000000201,3.0000000000001137,49.99999999999449,173.9999999999964,0.0,-362.0000000000232,-373.99999999998545,113.99999999999189,-93.00000000000975,-78.00000000000028,-280.9999999999979,-83.99999999998897,-140.99999999999113,150.99999999999625,-107.99999999999699,,-657.0000000000014
2016.04.04,70.99999999999883,-109.99999999998789,-45.000000000006146,-118.00000000000921,65.00000000000395,121.00000000000443,198.00000000000927,-92.99999999998931,5.999999999994898,163.00000000000205,31.999999999998696,-258.0000000000098,-346.0000000000019,103.99999999999298,-187.00000000000384,-18.0000000000069,-251.00000000000122,-56.99999999998795,-39.99999999999204,64.99999999999773,-70.99999999999883,,-768.9999999999922
2016.04.04,7.9999999999968985,-219.99999999999798,-104.99999999999955,-131.00000000000023,16.000000000016,78.00000000000028,202.00000000001327,-134.00000000000034,-14.999999999998348,79.00000000000685,29.999999999996696,-336.00000000001273,-367.0000000000062,275.000000000003,-187.00000000000384,113.99999999999189,-258.0000000000027,-73.99999999999807,-40.99999999999682,-28.999999999996362,-7.9999999999968985,,-1102.999999999985
2016.04.04,32.999999999994145,-231.99999999998778,-109.00000000000354,59.99999999998806,28.000000000005798,73.00000000000084,258.0000000000027,-143.99999999999125,9.999999999998899,92.00000000000318,29.000000000001247,-125.0,-438.00000000000506,252.99999999999213,-202.00000000001327,120.00000000000898,-160.99999999998892,50.00000000001137,69.00000000000261,-46.00000000000648,-26.999999999999247,,-408.99999999998556
2016.04.04,10.999999999994348,-190.00000000000128,-129.00000000000134,131.9999999999908,38.0000000000047,54.999999999993946,193.00000000002092,-251.99999999999534,-73.00000000000084,68.00000000000139,41.000000000002146,-17.00000000002433,-547.999999999993,259.9999999999936,-329.00000000000153,129.00000000000134,-151.9999999999966,106.99999999999932,128.0000000000001,-134.00000000000034,13.00000000000745,,-649.0000000000044
