date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2016.04.04,102.00000000000209,-15.999999999993797,29.999999999996696,-87.0000000000033,69.00000000000794,58.99999999999794,161.00000000001114,8.000000000009777,51.99999999999649,97.00000000000264,60.99999999999994,-157.0000000000107,-133.99999999998968,8.999999999992347,34.000000000000696,-46.999999999997044,-82.99999999998863,-46.999999999997044,-48.99999999999238,96.9999999999942,2.000000000002,,161.00000000004127
2016.04.04,80.00000000000229,4.000000000004,48.000000000003595,6.000000000000227,21.00000000000435,107.99999999999699,126.0000000000039,-7.999999999995566,64.99999999999284,146.99999999999713,73.00000000000084,-8.000000000009777,-58.000000000002494,-114.99999999999844,75.00000000000284,-137.9999999999937,-163.9999999999864,-3.9999999999906777,-45.000000000001705,91.99999999999875,-44.99999999999504,,260.00000000003394
2016.04.04,163.00000000000205,16.000000000016,93.99999999999409,-131.00000000000023,99.00000000000463,78.99999999999574,246.00000000001288,20.000000000010232,98.99999999999353,185.00000000000182,41.9999999999976,-198.0000000000075,-136.00000000000279,-123.00000000000644,39.999999999995595,-211.00000000000563,-177.99999999998929,-70.99999999999795,-159.9999999999966,161.99999999999193,-119.99999999998678,,-82.99999999997715
2016.04.04,164.99999999999292,19.999999999997797,80.99999999999774,-164.00000000000148,146.00000000000168,61.999999999995396,241.00000000000233,62.00000000001182,73.00000000000084,162.0000000000066,54.999999999993946,-234.00000000000887,-204.99999999998852,5.000000000010552,-32.999999999994145,-86.99999999999264,-99.00000000000463,-69.99999999999318,-126.99999999999534,162.9999999999967,-88.99999999999464,,127.00000000003483
2016.04.04,168.00000000000148,-62.99999999999084,70.99999999999883,-145.00000000001023,101.00000000001774,75.00000000000284,318.00000000001825,40.00000000000625,98.99999999999353,175.00000000000293,12.999999999996348,-298.0000000000018,-238.99999999998923,164.99999999999292,5.999999999994898,-34.000000000000696,-102.99999999998644,-81.99999999999363,-88.99999999999864,158.00000000000125,-25.999999999992696,,310.0000000000631
2016.04.04,141.99999999999767,-58.000000000002494,51.000000000001044,-103.9999999999992,151.9999999999966,122.99999999999534,284.00000000001756,20.000000000010232,53.999999999998494,202.0000000000022,34.000000000000696,-234.00000000000887,-306.00000000000625,242.00000000000887,-80.99999999999774,63.99999999999739,-190.99999999998562,-18.000000000000682,-19.99999999999602,185.00000000000227,-20.999999999993246,,520.0000000000383
2016.04.04,88.99999999999464,-85.99999999998609,-31.000000000003247,-28.000000000005798,102.00000000000209,187.00000000000384,229.00000000001253,7.000000000005002,41.000000000002146,228.00000000000597,76.99999999999375,-158.00000000001546,-262.999999999991,333.0000000000055,-124.99999999999733,222.00000000001108,-219.99999999999798,8.000000000009777,70.99999999999795,200.9999999999934,53.999999999998494,,938.0000000000394
2016.04.04,46.00000000000159,-204.99999999998852,-63.99999999999739,140.99999999999113,56.99999999999594,115.99999999999389,279.00000000000705,-115.99999999999966,27.999999999994696,133.00000000000534,31.000000000003247,-55.00000000000682,-357.00000000000733,377.9999999999894,-120.99999999999334,178.99999999999582,-7.999999999985796,105.00000000000398,147.00000000000557,6.999999999990791,29.000000000001247,,750.0000000000009
2016.04.04,51.000000000001044,-190.00000000000128,-90.00000000001229,161.99999999999193,45.000000000006146,180.99999999999784,271.0000000000212,-135.99999999999568,41.000000000002146,187.00000000000384,56.0000000000005,-1.0000000000047748,-319.0000000000026,259.0000000000092,-130.0000000000079,121.99999999999989,-147.99999999999258,115.0000000000091,138.00000000000523,60.99999999999284,20.0000000000089,,695.0000000000326
2016.04.04,29.999999999996696,-175.99999999999838,-69.00000000000794,167.99999999999216,184.00000000000637,87.00000000000374,228.00000000000597,-125.0,-51.99999999999649,87.99999999999919,51.99999999999649,20.999999999986585,-500.9999999999959,947.000000000009,-266.999999999995,659.0000000000095,80.99999999999774,213.00000000000807,441.0000000000025,-46.00000000000648,248.00000000000378,,2211.0000000000173
