date,USDCHF,GBPUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2015.06.08,-87.99999999999919,-38.99999999998904,21.000000000000796,29.000000000001247,-7.9999999999968985,190.00000000000128,36.000000000001364,19.999999999997797,-131.00000000000333,-82.99999999999974,21.999999999999797,55.999999999983174,38.99999999998904,-4.9999999999954525,25.00000000000835,-22.0000000000109,2.999999999997449,80.0000000000125,-60.00000000000449,-1.999999999990898,112.000000000001,,195.00000000000384
2015.06.08,-34.99999999999615,-80.99999999999774,16.999999999995907,33.000000000005244,46.00000000000159,165.9999999999995,12.000000000000455,4.999999999999449,-85.00000000000173,-3.0000000000085514,-0.999999999995449,98.99999999998954,4.999999999988347,-62.00000000001182,52.99999999999194,8.999999999992347,87.99999999999919,66.0000000000025,-87.00000000000374,-60.99999999999994,63.99999999999739,,247.99999999994827
2015.06.08,-84.99999999999064,-22.999999999995246,-31.00000000000591,16.0000000000049,41.9999999999976,178.00000000001148,194.99999999999318,43.999999999999595,-99.00000000000463,-43.999999999999595,42.0000000000087,-30.000000000001137,-79.00000000002905,115.0000000000091,-139.00000000000023,142.99999999998204,-62.000000000006494,7.000000000005002,-166.99999999999494,-101.99999999999099,58.000000000002494,,-21.00000000000481
2015.06.08,-64.99999999999284,-19.999999999997797,-69.00000000000261,18.0000000000069,34.99999999999615,139.00000000000023,209.00000000000318,34.000000000000696,-79.00000000000685,-28.000000000005798,51.000000000001044,-87.00000000001751,-86.0000000000305,169.9999999999875,-175.99999999999838,157.99999999999147,-124.99999999999733,-18.000000000000682,-183.99999999999528,-119.99999999999788,27.999999999983594,,-215.00000000007267
2015.06.08,-85.99999999999719,-15.999999999993797,-61.99999999999761,18.0000000000069,55.000000000005045,170.00000000000347,262.00000000000045,84.99999999999064,-101.00000000000664,-26.999999999999247,46.00000000000159,-84.00000000000318,-87.00000000003705,156.0000000000059,-225.00000000000853,153.00000000000313,-80.00000000001339,-12.000000000000455,-221.00000000000452,-175.99999999999838,55.000000000005045,,-177.00000000003786
2015.06.08,-30.999999999992145,-72.0000000000054,-34.000000000006025,87.00000000000374,-17.999999999995797,150.00000000000568,152.00000000001523,91.99999999999208,-120.00000000000898,-55.000000000005045,40.00000000000669,37.00000000000614,-192.00000000001438,56.000000000011596,-262.00000000000665,214.99999999998744,-168.99999999999693,94.0000000000083,-200.99999999999562,-153.99999999999858,36.999999999998145,,-347.9999999999905
2015.06.08,-105.99999999999498,15.00000000000945,45.000000000001705,-33.9999999999896,56.99999999999594,167.00000000000603,170.99999999999227,112.99999999999643,-64.0000000000085,-35.00000000000725,35.00000000000725,39.99999999999204,-1.0000000000065512,44.999999999987494,-263.99999999999756,63.99999999999739,-87.99999999999919,3.0000000000001137,-309.99999999999915,-201.99999999999108,-26.999999999999247,,-376.000000000007
2015.06.08,98.0000000000092,-165.9999999999995,1.9999999999953388,150.00000000000568,-24.000000000001798,39.999999999995595,-64.99999999999773,51.99999999999649,-91.00000000000774,24.000000000001798,-31.999999999998696,205.99999999998886,-239.00000000001143,-205.0000000000125,-137.00000000000932,102.99999999998644,68.00000000000139,204.00000000000773,-195.00000000000074,-198.99999999999363,107.99999999999699,,-298.0000000000476
2015.06.08,10.000000000010001,1.999999999990898,117.999999999995,5.000000000010552,77.00000000000485,8.000000000008,-62.99999999998818,52.99999999999194,-13.00000000000745,64.99999999999284,-30.999999999992145,171.99999999999704,-83.00000000001084,-177.99999999999727,-181.9999999999933,-6.000000000017103,112.000000000001,108.00000000000409,-299.00000000000483,-262.999999999991,63.99999999999739,,-323.9999999999985
2015.06.08,16.0000000000049,-58.000000000002494,222.99999999999898,-41.9999999999976,63.99999999999739,56.000000000011596,-187.99999999998818,84.99999999999064,26.999999999999247,41.9999999999976,-2.999999999997449,402.9999999999916,119.99999999998678,-284.9999999999966,-224.000000000002,-90.00000000001229,106.99999999999044,127.00000000000955,-378.00000000000057,-241.99999999999778,-7.0000000000014495,,-247.0000000000177
