names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['NZDUSD', 'GBPUSD', 'USDJPY']",100.0,-1.0,B
GBPUSD,10,['GBPAUD'],80.0,-0.4612460317460318,B
USDJPY,10,['GBPAUD'],80.0,0.6639206349206351,S
AUDUSD,20,"['NZDJPY', 'EURUSD']",80.0,0.6308412698412699,S
NZDUSD,20,"['EURJPY', 'GBPJPY', 'AUDCAD', 'CADCHF', 'AUDCHF']",100.0,-0.25928571428571434,B
GBPCHF,10,"['USDCAD', 'USDCHF', 'EURUSD', 'NZDUSD']",80.0,0.78,S
CHFJPY,15,"['NZDUSD', 'USDCAD', 'CHFJPY', 'CADCHF', 'AUDCHF', 'EURJPY']",80.0,-0.12571428571428572,B
CADCHF,50,"['CHFJPY', 'EURJPY', 'AUDCHF', 'CADCHF', 'USDCHF', 'EURAUD', 'NZDUSD']",100.0,0.04666666666666666,S
AUDCHF,30,"['NZDUSD', 'USDCAD', 'CHFJPY', 'CADCHF', 'AUDCHF', 'EURJPY']",80.0,-0.27666666666666667,B
NZDCHF,50,['NZDUSD'],100.0,-0.23278878386551777,B
EURGBP,10,"['NZDJPY', 'NZDUSD']",80.0,-0.9,B
GBPJPY,30,['EURCAD'],100.0,0.8742225443115531,S
GBPAUD,30,"['USDCHF', 'EURNZD']",80.0,0.7956409701409697,S
EURJPY,20,"['EURGBP', 'EURCHF', 'NZDUSD']",100.0,-0.103,B
EURCAD,10,['GBPAUD'],80.0,0.4588888888888891,S
EURAUD,30,"['EURGBP', 'EURCHF', 'NZDUSD']",100.0,-0.8443809523809523,B
EURNZD,50,"['NZDCHF', 'AUDCHF', 'CADCHF', 'NZDUSD', 'EURNZD']",80.0,0.607865800865801,S
AUDJPY,10,"['NZDCAD', 'CADJPY']",80.0,0.7540714285714283,S
AUDCAD,20,"['USDCAD', 'NZDCAD']",80.0,0.43789682539682545,S
NZDCAD,15,['EURCHF'],80.0,0.36736507936507934,S
AUDNZD,10,['GBPJPY'],80.0,0.7470793650793651,S
