date,GBPUSD,USDJPY,NZDUSD,NZDCHF,GBPAUD,EURJPY,EURAUD,EURNZD,AUDJPY,AUDNZD,empty,sum
2016.09.05,337.99999999999386,-736.0000000000042,-309.0000000000037,-305.99999999999517,22.999999999995246,-772.9999999999961,-305.9999999999841,-607.0000000000019,-359.99999999999943,-165.9999999999995,,-3201.9999999999955
2016.09.05,306.00000000000625,-700.9999999999934,-291.0000000000079,-334.00000000000097,94.99999999997843,-772.0000000000056,-261.0000000000001,-615.9999999999943,-384.9999999999909,-204.99999999998852,,-3163.999999999997
2016.09.05,320.9999999999935,-667.0000000000016,-193.00000000000983,-275.99999999999847,161.99999999999548,-870.0000000000045,-393.99999999998323,-591.9999999999925,-381.0000000000002,-93.99999999999409,,-2983.999999999995
2016.09.05,327.99999999999494,-673.0000000000018,-226.99999999999943,-275.99999999999847,175.99999999999838,-844.0000000000083,-346.0000000000019,-615.00000000001,-385.9999999999957,-143.99999999998857,,-3007.0000000000105
2016.09.05,82.99999999998863,-665.9999999999968,-264.0000000000087,-314.99999999999864,-185.00000000001293,-811.9999999999976,-344.99999999999534,-661.0000000000005,-365.99999999999966,-175.99999999999838,,-3707.0000000000196
2016.09.05,5.999999999994898,-664.0000000000015,-261.0000000000001,-322.00000000000006,-306.00000000000625,-865.0000000000091,-432.9999999999945,-733.0000000000059,-354.99999999998977,-160.99999999998892,,-4094.000000000002
2016.09.05,161.99999999999548,-706.0000000000031,-273.000000000001,-304.9999999999997,-144.0000000000108,-849.0000000000038,-390.9999999999858,-669.0000000000085,-365.99999999999966,-150.99999999999002,,-3692.000000000007
2016.09.05,188.9999999999947,-667.9999999999922,-260.00000000000466,-273.000000000001,-187.00000000000384,-780.0000000000011,-421.99999999998903,-611.000000000006,-305.9999999999974,-86.99999999999264,,-3404.9999999999927
2016.09.05,221.99999999998886,-707.9999999999984,-300.0000000000003,-302.0000000000023,-202.00000000001327,-820.0000000000074,-465.99999999998863,-693.0000000000102,-308.9999999999975,-112.000000000001,,-3690.00000000003
2016.09.05,200.00000000000017,-759.0000000000003,-284.0000000000065,-297.9999999999983,-181.00000000000892,-856.0000000000088,-397.99999999998727,-642.0000000000092,-373.9999999999952,-126.99999999998823,,-3719.0000000000027
2016.09.05,121.99999999999989,-716.9999999999987,-267.00000000000614,-264.999999999993,-270.00000000001467,-808.0000000000069,-374.999999999992,-594.0000000000057,-344.99999999999886,-107.99999999999699,,-3627.000000000013
2016.09.05,99.00000000000463,-697.0000000000027,-285.00000000000193,-285.9999999999974,-266.0000000000107,-793.9999999999969,-381.99999999999346,-641.0000000000027,-343.9999999999941,-151.9999999999966,,-3747.999999999992
2016.09.05,99.99999999998899,-706.9999999999936,-274.00000000000756,-275.99999999999847,-238.0000000000049,-811.000000000007,-363.9999999999866,-639.9999999999961,-367.999999999995,-160.99999999998892,,-3738.9999999999895
2016.09.05,69.00000000000794,-715.999999999994,-274.00000000000756,-278.9999999999959,-270.00000000001467,-847.999999999999,-381.99999999999346,-673.0000000000125,-376.99999999999534,-181.00000000000892,,-3931.0000000000136
2016.09.05,60.99999999999994,-700.0000000000028,-289.0000000000059,-283.99999999999534,-290.00000000001245,-819.0000000000026,-361.9999999999957,-700.999999999996,-367.999999999995,-197.00000000000273,,-3949.000000000008
2016.09.05,99.99999999998899,-631.9999999999908,-284.0000000000065,-281.99999999999335,-271.0000000000212,-769.0000000000055,-431.0000000000036,-717.000000000012,-301.00000000000193,-168.99999999999693,,-3756.0000000000423
2016.09.05,110.99999999999443,-623.0000000000047,-272.00000000000557,-271.9999999999945,-236.00000000001398,-728.0000000000086,-366.999999999984,-649.0000000000107,-308.9999999999975,-167.00000000000603,,-3512.0000000000305
2016.09.05,83.9999999999952,-664.0000000000015,-238.0000000000049,-222.99999999999542,-311.0000000000168,-814.9999999999977,-390.9999999999858,-693.0000000000102,-363.9999999999901,-187.00000000000384,,-3802.000000000011
2016.09.06,134.99999999999625,-655.0000000000011,-259.0000000000092,-259.9999999999936,-227.00000000002163,-775.9999999999962,-409.99999999999926,-668.0000000000019,-337.99999999999386,-153.00000000000313,,-3611.000000000023
2016.09.06,148.99999999999915,-640.9999999999911,-250.00000000000577,-248.99999999999923,-189.00000000001694,-783.0000000000013,-422.9999999999956,-642.9999999999936,-319.9999999999932,-120.00000000000898,,-3469.0000000000064
2016.09.06,139.00000000000023,-650.9999999999962,-290.00000000000136,-292.00000000000335,-241.00000000000233,-772.9999999999961,-428.9999999999905,-683.0000000000114,-301.00000000000193,-143.00000000000423,,-3664.000000000007
2016.09.06,76.99999999999375,-634.0000000000003,-291.0000000000079,-309.0000000000037,-277.00000000001614,-766.9999999999959,-401.99999999999125,-706.999999999991,-307.9999999999927,-168.99999999999693,,-3787.000000000002
2016.09.06,73.99999999999629,-640.0000000000006,-316.0000000000052,-326.9999999999995,-416.00000000001637,-760.0000000000051,-495.99999999998533,-737.9999999999942,-250.0,-123.99999999999079,,-3993.000000000001
2016.09.06,178.99999999999582,-563.0000000000024,-279.00000000000705,-292.00000000000335,-291.00000000001904,-664.0000000000015,-495.99999999998533,-656.0000000000122,-187.99999999998818,-70.99999999999883,,-3321.0000000000223
2016.09.06,139.00000000000023,-605.000000000004,-291.0000000000079,-322.9999999999955,-565.0000000000155,-730.000000000004,-707.9999999999975,-699.0000000000052,-116.99999999999022,49.99999999999449,,-3849.0000000000246
2016.09.06,140.0000000000068,-444.0000000000026,-237.00000000000944,-297.00000000000284,-579.0000000000184,-590.0000000000034,-771.9999999999949,-642.9999999999936,13.00000000000523,137.00000000000932,,-3272.0000000000036
2016.09.06,226.99999999999943,-454.9999999999983,-309.99999999999915,-339.99999999999585,-702.0000000000026,-560.0000000000023,-919.9999999999875,-740.9999999999917,111.0000000000042,164.00000000000858,,-3525.9999999999654
2016.09.06,158.99999999999804,-322.9999999999933,-284.0000000000065,-363.0000000000022,-906.0000000000068,-451.0000000000076,-1052.9999999999927,-733.0000000000059,259.00000000000034,276.9999999999939,,-3418.0000000000223
2016.09.06,208.99999999999253,-381.9999999999908,-334.00000000000097,-387.99999999999943,-1015.0000000000103,-490.0000000000091,-1176.9999999999836,-807.0000000000022,298.0000000000018,313.00000000000773,,-3772.999999999994
2016.09.06,289.0000000000059,-585.9999999999985,-420.00000000000927,-422.00000000000017,-1000.0000000000009,-637.0000000000005,-1149.0,-872.9999999999905,184.0000000000117,245.0000000000063,,-4368.999999999975
2016.09.06,269.00000000000813,-503.0000000000001,-363.0000000000022,-380.00000000000256,-980.0000000000031,-570.0000000000074,-1137.9999999999945,-788.0000000000109,225.00000000000853,300.99999999999574,,-3927.0000000000086
2016.09.06,279.00000000000705,-554.9999999999926,-384.00000000000654,-387.99999999999943,-1136.0000000000036,-614.0000000000043,-1261.000000000001,-812.999999999997,260.0000000000051,373.00000000000114,,-4238.999999999991
2016.09.06,314.99999999999864,-486.99999999999477,-404.99999999999983,-366.9999999999951,-979.0000000000188,-536.0000000000014,-1164.9999999999939,-903.0000000000093,230.00000000000398,234.00000000000088,,-4063.000000000009
2016.09.06,285.00000000000193,-387.00000000000045,-370.9999999999991,-417.0000000000007,-857.0000000000189,-504.0000000000049,-1139.0000000000011,-893.0000000000105,267.0000000000101,226.99999999999943,,-3789.000000000025
2016.09.06,307.99999999999716,-402.9999999999916,-412.00000000000125,-465.9999999999998,-826.0000000000156,-524.0000000000009,-1132.999999999984,-981.0000000000097,252.00000000000955,161.99999999999548,,-4023.000000000001
2016.09.06,300.99999999999574,-459.99999999999375,-507.0000000000019,-536.0000000000032,-959.0000000000209,-582.9999999999984,-1241.9999999999875,-1160.0000000000055,266.00000000000534,114.99999999999844,,-4765.000000000012
2016.09.06,340.00000000000693,-429.00000000000205,-448.9999999999994,-453.99999999999886,-782.000000000016,-522.0000000000056,-1097.999999999999,-1011.0000000000064,234.00000000000887,121.99999999999989,,-4049.000000000011
2016.09.06,557.9999999999918,-646.0000000000008,-564.000000000009,-531.0000000000036,-838.0000000000055,-728.0000000000086,-1332.999999999984,-1205.999999999996,221.00000000000364,154.99999999999403,,-4912.000000000018
2016.09.06,504.9999999999999,-710.9999999999985,-653.999999999999,-651.0000000000016,-1168.0000000000134,-686.000000000007,-1407.999999999987,-1242.999999999994,291.000000000011,184.99999999999073,,-5540.0
2016.09.06,415.0000000000098,-718.0000000000035,-641.0000000000027,-665.9999999999999,-1215.0000000000105,-737.000000000009,-1402.9999999999986,-1271.0,254.0000000000049,157.99999999999147,,-5824.000000000018
2016.09.06,438.00000000000506,-736.0000000000042,-652.0000000000082,-626.9999999999998,-1230.00000000002,-700.0000000000028,-1364.999999999994,-1210.0,258.0000000000098,170.00000000000347,,-5654.00000000001
2016.09.06,462.0000000000068,-679.9999999999926,-608.0000000000085,-632.9999999999947,-1032.0000000000107,-656.0000000000059,-1251.9999999999864,-1157.000000000008,225.9999999999991,130.0000000000079,,-5199.999999999994
2016.09.06,343.99999999998875,-728.9999999999992,-659.0000000000095,-663.999999999998,-1189.0000000000177,-709.0000000000032,-1254.9999999999839,-1261.000000000001,195.99999999999795,62.99999999999084,,-5863.000000000035
2016.09.06,466.9999999999952,-808.9999999999975,-648.9999999999995,-585.0000000000022,-1027.0000000000002,-796.0000000000065,-1249.9999999999955,-1228.0000000000068,131.00000000000023,78.00000000000028,,-5668.000000000013
2016.09.06,374.999999999992,-813.0000000000024,-647.0000000000086,-568.9999999999973,-1095.0000000000016,-766.0000000000053,-1164.9999999999939,-1181.0000000000098,103.9999999999992,49.99999999999449,,-5707.000000000034
2016.09.06,375.9999999999986,-763.9999999999958,-630.0000000000083,-539.0000000000006,-1032.0000000000107,-716.0000000000082,-1116.9999999999902,-1150.0000000000066,115.0000000000091,41.000000000002146,,-5416.00000000001
2016.09.06,536.0000000000032,-760.9999999999957,-604.0000000000045,-498.9999999999939,-658.0000000000031,-719.0000000000083,-990.000000000002,-1106.000000000007,43.00000000000637,-21.999999999988695,,-4779.9999999999945
2016.09.06,614.0000000000034,-667.9999999999922,-587.0000000000042,-492.0000000000035,-558.0000000000141,-688.0000000000024,-1073.9999999999973,-1168.9999999999977,111.0000000000042,-4.000000000004,,-4515.000000000006
2016.09.06,537.9999999999941,-706.9999999999936,-589.0000000000061,-512.9999999999968,-602.0000000000136,-746.9999999999999,-1058.0000000000034,-1192.9999999999995,59.00000000001171,-35.00000000000725,,-4847.000000000014
2016.09.06,534.9999999999966,-718.9999999999941,-572.0000000000058,-500.00000000000045,-463.0000000000134,-745.0000000000045,-913.9999999999926,-1133.0000000000061,-15.999999999991132,-93.00000000000975,,-4620.000000000022
2016.09.06,679.0000000000074,-753.9999999999907,-634.0000000000013,-559.9999999999939,-404.0000000000044,-703.000000000003,-922.999999999985,-1154.0000000000105,16.000000000005343,-100.99999999999554,,-4537.999999999971
2016.09.06,953.0000000000039,-838.9999999999986,-626.9999999999998,-564.9999999999933,-29.00000000001235,-853.0000000000086,-1015.9999999999947,-1246.9999999999982,-68.9999999999884,-126.0000000000039,,-4417.999999999994
2016.09.06,1173.0000000000018,-1706.0000000000032,-1147.000000000009,-680.0000000000028,-727.0000000000109,-1120.0000000000045,-905.9999999999845,-1363.0000000000032,-269.999999999996,-252.0000000000078,,-6998.000000000021
2016.09.06,1351.9999999999977,-1850.999999999999,-1282.0000000000055,-700.999999999996,-673.0000000000125,-1198.0000000000075,-951.9999999999973,-1526.0000000000052,-307.00000000000216,-334.9999999999964,,-7473.000000000024
2016.09.06,1336.0000000000039,-1740.9999999999995,-1210.0,-683.0000000000002,-553.0000000000035,-1185.0000000000023,-969.999999999982,-1519.0000000000036,-286.00000000000136,-319.0000000000026,,-7129.999999999992
2016.09.06,1346.0000000000027,-1790.9999999999968,-1266.0000000000005,-658.0000000000031,-635.0000000000077,-1153.000000000006,-942.9999999999827,-1522.0000000000011,-280.00000000000114,-339.0000000000004,,-7240.999999999995
2016.09.06,1429.999999999998,-1938.0000000000023,-1319.9999999999989,-692.0000000000038,-655.0000000000056,-1272.0000000000055,-985.999999999998,-1567.0000000000073,-336.9999999999891,-343.00000000000443,,-7680.000000000017
2016.09.06,1293.9999999999952,-1917.0000000000016,-1319.0000000000034,-680.9999999999983,-743.0000000000048,-1254.000000000005,-915.9999999999835,-1571.9999999999957,-360.99999999999,-392.9999999999989,,-7861.999999999986
2016.09.06,1343.9999999999895,-2015.0000000000005,-1368.0000000000025,-663.0000000000025,-664.0000000000201,-1269.999999999996,-786.9999999999822,-1550.0000000000068,-439.9999999999977,-466.9999999999952,,-7880.000000000014
2016.09.06,1397.0000000000039,-1998.9999999999952,-1404.0000000000052,-669.9999999999928,-794.0000000000058,-1180.9999999999973,-858.0000000000032,-1527.9999999999961,-341.99999999999875,-405.9999999999952,,-7784.999999999987
2016.09.06,1408.0000000000093,-2031.9999999999964,-1394.0000000000064,-614.0000000000034,-759.0000000000208,-1198.0000000000075,-818.9999999999919,-1486.0000000000095,-373.9999999999952,-401.99999999999125,,-7670.000000000014
2016.09.06,1475.000000000004,-1998.9999999999952,-1348.0000000000048,-597.9999999999985,-674.000000000019,-1189.0000000000073,-858.0000000000032,-1438.000000000006,-348.99999999998954,-343.99999999998875,,-7322.000000000007
2016.09.06,1387.9999999999893,-2012.999999999991,-1333.0000000000064,-575.0000000000033,-768.0000000000131,-1263.0000000000052,-923.9999999999915,-1472.999999999991,-365.99999999999966,-326.0000000000041,,-7653.000000000016
2016.09.06,1324.9999999999984,-2048.9999999999923,-1340.000000000008,-569.9999999999927,-895.0000000000014,-1317.9999999999977,-984.9999999999915,-1506.9999999999916,-370.9999999999951,-303.9999999999932,,-8013.999999999965
2016.09.06,1357.9999999999925,-2033.0000000000014,-1370.0000000000045,-595.9999999999966,-871.0000000000217,-1260.000000000005,-934.9999999999969,-1506.0000000000073,-355.99999999999454,-337.99999999999386,,-7907.000000000029
2016.09.06,1486.9999999999939,-2052.9999999999973,-1374.0000000000086,-566.9999999999953,-787.0000000000043,-1245.0000000000045,-951.9999999999973,-1482.0000000000055,-340.999999999994,-316.0000000000052,,-7630.000000000018
2016.09.07,1388.999999999996,-2015.9999999999911,-1335.0000000000084,-575.9999999999987,-849.0000000000109,-1240.9999999999995,-957.9999999999922,-1471.0,-330.99999999998886,-296.0000000000074,,-7684.000000000001
2016.09.07,1316.9999999999905,-1981.9999999999993,-1314.000000000004,-563.0000000000024,-901.0000000000184,-1247.0,-974.9999999999925,-1473.9999999999975,-327.99999999998875,-285.00000000000193,,-7752.000000000015
2016.09.07,1327.999999999996,-1956.9999999999936,-1271.0,-556.9999999999964,-829.0000000000131,-1237.000000000009,-953.0000000000039,-1398.0000000000105,-337.99999999999386,-252.99999999999213,,-7465.000000000016
2016.09.07,1316.0000000000061,-1965.999999999994,-1227.0000000000002,-514.0000000000033,-762.0000000000182,-1271.000000000001,-907.9999999999977,-1331.9999999999998,-381.9999999999908,-238.0000000000049,,-7284.000000000005
2016.09.07,1269.9999999999934,-2063.0000000000023,-1260.0000000000055,-542.9999999999935,-840.0000000000185,-1377.0000000000095,-923.9999999999915,-1412.9999999999975,-445.99999999999795,-276.00000000000955,,-7872.000000000033
2016.09.07,1217.0000000000014,-2480.9999999999945,-1352.0000000000086,-620.9999999999937,-1019.0000000000143,-1829.9999999999982,-997.9999999999878,-1566.0000000000007,-712.9999999999939,-334.9999999999964,,-9697.999999999987
2016.09.07,1265.9999999999893,-2448.999999999998,-1274.0000000000084,-531.9999999999991,-758.0000000000142,-1790.9999999999968,-821.9999999999894,-1401.999999999992,-780.0000000000011,-347.0000000000084,,-8889.000000000018
2016.09.07,1181.0000000000098,-2626.9999999999955,-1271.0,-536.9999999999986,-803.0000000000203,-2022.9999999999961,-809.9999999999997,-1439.0000000000125,-944.9999999999932,-378.999999999996,,-9653.000000000002
2016.09.07,1217.0000000000014,-2652.000000000001,-1236.0000000000039,-512.0000000000014,-697.0000000000143,-2130.0000000000095,-863.9999999999981,-1513.0000000000089,-1010.9999999999957,-417.0000000000007,,-9815.000000000033
2016.09.07,1242.999999999994,-2731.999999999999,-1402.0000000000032,-629.9999999999973,-629.0000000000128,-2117.0000000000045,-696.999999999992,-1678.0000000000018,-1067.9999999999977,-618.0000000000074,,-10328.000000000022
2016.09.07,1210.0,-2567.9999999999977,-1414.000000000004,-624.0000000000023,-734.0000000000124,-1899.000000000001,-709.0000000000041,-1652.9999999999934,-912.9999999999967,-594.99999999999,,-9899.0
2016.09.07,1228.9999999999911,-2609.9999999999995,-1475.9999999999995,-678.9999999999962,-706.0000000000066,-1905.0000000000011,-651.9999999999859,-1723.000000000008,-946.9999999999885,-682.0000000000048,,-10151.0
2016.09.07,1280.9999999999989,-2688.9999999999927,-1539.0000000000014,-692.9999999999992,-758.0000000000142,-1968.0000000000036,-722.9999999999848,-1798.999999999995,-952.9999999999887,-689.9999999999907,,-10530.999999999973
2016.09.07,1227.0000000000002,-2625.0,-1484.0000000000075,-659.999999999994,-743.0000000000048,-1942.0000000000073,-706.999999999991,-1766.000000000001,-943.9999999999884,-672.0000000000059,,-10316.0
2016.09.07,1146.0000000000025,-2673.9999999999923,-1505.0000000000007,-700.0000000000006,-939.0000000000009,-1987.000000000009,-771.9999999999949,-1798.999999999995,-939.9999999999977,-651.0000000000016,,-10820.99999999999
2016.09.07,1178.9999999999968,-2637.999999999991,-1509.0000000000048,-670.9999999999993,-843.0000000000159,-1945.999999999998,-729.0000000000018,-1801.9999999999925,-935.9999999999928,-686.0000000000089,,-10581.00000000001
2016.09.07,1181.999999999994,-2614.0000000000045,-1496.0000000000084,-631.9999999999992,-828.0000000000065,-1905.0000000000011,-695.9999999999856,-1757.999999999993,-923.0000000000018,-672.0000000000059,,-10342.000000000011
2016.09.07,1204.000000000005,-2697.999999999993,-1531.0000000000045,-707.9999999999975,-938.0000000000166,-2007.000000000005,-829.9999999999974,-1854.0,-930.9999999999974,-644.0000000000001,,-10937.000000000005
2016.09.07,1252.0000000000086,-2695.999999999998,-1544.000000000001,-695.9999999999966,-779.0000000000185,-1980.000000000004,-709.9999999999884,-1838.0000000000064,-966.9999999999987,-719.000000000003,,-10677.000000000005
2016.09.07,1231.0000000000043,-2637.999999999991,-1527.0000000000007,-753.0000000000036,-737.0000000000099,-1965.0000000000034,-722.9999999999848,-1879.0000000000084,-951.9999999999982,-736.0000000000033,,-10679.0
2016.09.07,1197.0000000000036,-2587.9999999999936,-1767.0000000000075,-946.9999999999978,-487.0000000000152,-1927.0000000000068,-492.0000000000035,-2378.9999999999977,-1046.999999999997,-1239.9999999999966,,-11677.000000000013
2016.09.07,1114.9999999999993,-2518.9999999999914,-1597.0000000000039,-807.9999999999976,-590.0000000000016,-1926.0000000000018,-590.0000000000016,-2133.0000000000073,-993.9999999999998,-1004.9999999999892,,-11046.999999999996
2016.09.07,1055.9999999999902,-2447.999999999993,-1722.0000000000014,-915.9999999999945,-850.0000000000174,-1841.0000000000082,-695.9999999999856,-2383.000000000002,-878.0000000000001,-1100.9999999999964,,-11779.000000000007
2016.09.07,960.9999999999897,-2457.999999999998,-1713.0000000000089,-914.9999999999991,-866.0000000000113,-1868.9999999999998,-669.9999999999928,-2383.000000000002,-914.999999999992,-1120.9999999999943,,-11949.00000000001
2016.09.07,766.0,-2442.9999999999977,-1876.0,-1044.0000000000005,-1240.0000000000189,-1850.0000000000086,-759.999999999983,-2710.999999999997,-851.9999999999897,-1280.9999999999989,,-13290.999999999993
2016.09.07,692.0000000000038,-2506.999999999991,-1885.0000000000034,-1061.9999999999964,-1368.0000000000136,-1930.0000000000068,-807.9999999999865,-2739.0000000000027,-882.9999999999956,-1268.0000000000025,,-13757.999999999995
2016.09.07,777.9999999999898,-2495.0000000000045,-1944.0000000000014,-1059.9999999999943,-1488.0000000000005,-1831.0000000000032,-890.9999999999974,-2744.9999999999973,-768.9999999999912,-1210.0,,-13655.000000000002
2016.09.07,879.0000000000075,-2471.0000000000036,-1894.0000000000068,-1019.9999999999986,-1380.0000000000034,-1798.0000000000018,-899.9999999999897,-2644.000000000002,-740.9999999999997,-1133.9999999999907,,-13102.999999999989
2016.09.07,862.9999999999916,-2516.999999999996,-1924.0000000000034,-1042.9999999999939,-1436.000000000015,-1828.000000000003,-899.9999999999897,-2671.0000000000014,-762.999999999991,-1153.9999999999884,,-13372.99999999999
2016.09.07,713.9999999999924,-2439.9999999999977,-1834.0000000000023,-1012.9999999999973,-1521.0000000000168,-1865.9999999999995,-977.99999999999,-2652.999999999994,-748.9999999999952,-1092.000000000004,,-13432.000000000004
2016.09.07,899.0000000000053,-2533.0000000000014,-1944.0000000000014,-1058.0000000000034,-1446.0000000000139,-1905.0000000000011,-1024.0000000000027,-2791.9999999999945,-747.9999999999905,-1149.0,,-13700.000000000004
2016.09.07,740.0000000000073,-2637.0000000000005,-1967.0000000000077,-1078.9999999999966,-1808.0000000000095,-2013.999999999996,-1149.0,-2827.000000000002,-759.0000000000003,-1086.9999999999936,,-14587.0
2016.09.07,791.0000000000084,-2646.000000000001,-1978.000000000002,-1051.9999999999973,-1723.000000000008,-1987.000000000009,-1079.999999999992,-2791.9999999999945,-774.9999999999915,-1112.0000000000018,,-14353.999999999989
2016.09.07,910.0000000000108,-2584.9999999999936,-1931.000000000005,-1044.999999999996,-1628.0000000000073,-1880.0000000000095,-1080.9999999999986,-2661.0000000000023,-702.9999999999887,-1018.0000000000077,,-13621.999999999996
