date,GBPUSD,EURUSD,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.06.17,-206.00000000001728,-1.0000000000065512,-16.000000000016,-35.00000000000725,-225.00000000000853,0.0,-96.9999999999942,-28.000000000005798,-24.999999999997247,-56.99999999999594,-105.99999999999498,-25.000000000005684,-269.9999999999925,-411.0000000000058,-28.999999999996362,-2.999999999997449,-1.999999999990898,-0.999999999990564,-16.000000000005343,-22.999999999996135,-55.000000000005045,0.0,-71.99999999998319,,-1703.000000000013
2019.06.17,-170.00000000000347,9.999999999998899,-35.00000000000725,-21.999999999999797,-173.00000000000094,38.0000000000047,-48.99999999999238,-16.0000000000049,-38.0000000000047,-40.99999999999105,-39.00000000000014,14.999999999986358,-242.99999999999324,-373.00000000000114,30.9999999999917,5.999999999994898,92.00000000000318,-6.999999999990791,-4.9999999999954525,-52.99999999999727,-40.00000000000669,25.00000000000835,-114.99999999999844,,-1201.9999999999993
2019.06.17,-160.00000000000458,14.999999999987246,-43.999999999999595,-18.0000000000069,-182.0000000000155,39.999999999995595,11.00000000000989,-21.999999999999797,-26.000000000003798,-29.999999999996696,-5.999999999994898,69.99999999999318,-236.99999999999832,-362.00000000001785,42.999999999992156,38.0000000000047,107.00000000001265,-32.99999999998704,-31.00000000000591,-36.99999999999193,-24.000000000001798,-17.000000000000348,-185.99999999999727,,-1091.0000000000268
2019.06.17,-151.00000000001222,51.000000000001044,-42.0000000000087,-8.000000000008,-170.00000000000347,63.99999999999739,58.000000000006935,-20.0000000000089,-4.000000000004,-8.999999999992347,4.000000000004,151.9999999999868,-197.00000000000273,-343.00000000000443,120.99999999999511,65.00000000000395,86.0000000000083,-34.99999999999659,-57.00000000000216,-42.999999999992156,-18.0000000000069,-5.999999999994898,-209.9999999999991,,-712.000000000033
2019.06.17,-158.99999999999804,49.99999999999449,-60.99999999999994,4.999999999999449,-181.00000000000892,65.00000000000395,53.00000000001148,-17.000000000000348,4.000000000004,-66.99999999999484,9.999999999998899,178.99999999997362,-251.00000000000122,-276.00000000000955,112.99999999999955,83.00000000001084,29.00000000001235,-30.9999999999917,-88.00000000000807,-96.9999999999942,15.999999999993797,17.000000000000348,-183.99999999998417,,-787.9999999999883
2019.06.17,-158.99999999999804,48.99999999998794,-58.000000000002494,26.999999999999247,-234.00000000000088,85.99999999998609,46.00000000000648,-38.0000000000047,34.99999999999615,-90.0000000000012,11.00000000000545,181.99999999998795,-248.99999999998812,-251.00000000000122,118.99999999999977,85.00000000000173,12.000000000012001,-54.99999999999261,-125.0,-121.99999999999989,46.999999999997044,53.00000000000304,-193.99999999998306,,-822.9999999999894
2019.06.17,-178.99999999999582,62.99999999999084,-78.00000000000028,32.999999999994145,-246.99999999999721,124.99999999999733,40.00000000000625,-49.00000000001015,60.00000000000449,-105.99999999999498,8.000000000008,225.9999999999991,-297.9999999999983,-255.00000000000523,158.99999999999181,95.00000000000064,25.00000000000835,-64.99999999999773,-134.00000000000034,-143.99999999999125,53.999999999998494,58.000000000002494,-180.99999999998673,,-789.999999999976
2019.06.17,-187.00000000000384,78.00000000000028,-80.99999999999774,46.999999999997044,-245.0000000000063,153.00000000000313,79.9999999999983,-35.00000000000725,73.00000000000084,-124.99999999999733,26.999999999999247,268.99999999997704,-280.9999999999979,-207.00000000000162,221.00000000000364,156.00000000000057,15.00000000000945,-103.9999999999992,-186.9999999999976,-201.99999999999818,80.99999999999774,114.00000000000298,-160.99999999998892,,-501.00000000000574
2019.06.17,-151.9999999999966,80.99999999999774,-72.0000000000054,42.999999999993044,-238.0000000000049,154.99999999999403,85.00000000000796,-45.000000000006146,78.00000000000028,-147.99999999999258,36.0000000000027,278.99999999999636,-279.99999999999136,-194.0000000000053,232.99999999998988,156.00000000000057,30.0000000000189,-101.99999999998965,-179.00000000000205,-213.99999999999864,83.9999999999952,113.00000000000753,-156.99999999998494,,-407.9999999999733
2019.06.17,-175.99999999999838,96.99999999999153,-60.99999999999994,40.99999999999105,-249.99999999999466,175.99999999999838,88.00000000000807,-50.0000000000056,78.99999999999574,-156.99999999999602,50.0000000000056,304.9999999999784,-279.99999999999136,-184.00000000000637,284.9999999999966,171.99999999999437,33.00000000001635,-131.9999999999908,-198.0000000000075,-233.99999999999466,86.99999999999264,134.0000000000008,-139.00000000000023,,-314.00000000001603
2019.06.17,-182.0000000000155,110.99999999999443,-26.0000000000149,46.999999999997044,-256.00000000001177,168.99999999999693,70.00000000000739,-47.00000000000814,70.99999999999883,-156.00000000000057,48.000000000003595,262.00000000000045,-259.9999999999936,-217.0000000000005,237.99999999999955,157.99999999999147,60.000000000015596,-93.99999999999409,-177.0000000000067,-210.99999999999852,61.999999999995396,142.00000000000878,-129.99999999998568,,-318.00000000002046
