date,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,NZDCHF,EURGBP,GBPAUD,EURJPY,EURCAD,NZDJPY,AUDNZD,empty,sum
2018.07.02,-167.9999999999904,-217.0000000000005,-237.00000000000898,-135.00000000001845,0.0,-64.99999999999284,-4.999999999988347,-164.00000000000858,-61.999999999995396,-34.99999999999615,-76.99999999999375,-106.99999999999932,-290.9999999999968,-57.00000000000216,-194.99999999998963,,-1814.9999999999814
2018.07.02,-72.0000000000054,-239.99999999999577,-165.00000000000625,-165.00000000001512,-36.0000000000027,-78.99999999999574,-42.999999999993044,-108.00000000001918,-75.00000000000284,14.999999999998348,114.99999999999844,-141.9999999999959,-291.9999999999812,-49.000000000006594,-208.99999999999253,,-1545.0000000000155
2018.07.02,9.999999999998899,-218.99999999999142,-143.00000000000068,-172.0000000000166,-26.999999999999247,-144.99999999999514,232.99999999999432,-69.00000000000794,-109.00000000000354,107.99999999999699,324.9999999999975,-115.0000000000091,-180.99999999998673,-96.00000000000364,-278.00000000000045,,-878.0000000000267
2018.07.02,56.000000000011596,-144.99999999999514,-147.00000000000557,-135.00000000001845,-14.000000000002899,-108.99999999999244,279.00000000000705,-42.0000000000087,-58.99999999999794,102.99999999999754,409.99999999999926,-62.00000000001182,-137.9999999999937,-58.000000000006935,-316.99999999998954,,-378.0000000000077
2018.07.02,42.0000000000087,-134.99999999999625,-153.0000000000058,-83.00000000001084,-4.000000000004,-119.99999999999788,297.9999999999983,-4.000000000004,-65.00000000000395,62.000000000006494,385.99999999999744,3.0000000000143245,-121.99999999999989,-45.000000000001705,-334.9999999999964,,-274.9999999999955
2018.07.02,43.999999999999595,-131.99999999999878,-179.00000000000205,-102.00000000000209,-14.999999999998348,-129.9999999999968,299.00000000000483,0.9999999999843467,-82.00000000000429,87.99999999999919,409.99999999999926,22.999999999996135,-109.99999999998789,-52.99999999999727,-360.0000000000048,,-298.000000000009
2018.07.02,12.999999999996348,-178.99999999999582,-209.00000000000318,-139.00000000000023,-68.99999999999685,-200.99999999999562,295.0000000000008,-28.000000000005798,-128.00000000000588,95.99999999999609,493.99999999999443,-31.00000000000591,-144.99999999999514,-114.00000000000432,-360.0000000000048,,-705.0000000000259
2018.07.02,-46.999999999997044,-200.99999999998454,-258.0000000000098,-197.00000000000273,-90.99999999999665,-219.00000000000253,261.0000000000001,-30.0000000000189,-143.9999999999997,78.99999999999574,472.9999999999901,-36.000000000001364,-162.99999999997982,-120.99999999999511,-387.000000000004,,-1081.0000000000061
2018.07.02,-80.99999999999774,-246.99999999999721,-475.0000000000085,-178.00000000001148,-75.9999999999983,-197.99999999999818,286.99999999999284,-1.0000000000065512,-109.99999999999899,80.99999999999774,354.9999999999942,86.00000000001273,-214.99999999998744,-34.000000000006025,-370.999999999988,,-1177.000000000001
2018.07.02,-127.99999999999478,-300.99999999999574,-433.00000000000693,-177.00000000000495,-83.9999999999952,-137.9999999999937,290.9999999999968,-19.00000000001345,-7.9999999999968985,92.99999999999864,347.9999999999928,134.00000000001455,-236.99999999999832,105.99999999999454,-256.99999999999613,,-809.9999999999987
2018.07.02,-109.00000000000354,-272.99999999998994,-476.0000000000133,-182.99999999999983,-76.99999999999375,-212.00000000000108,309.0000000000037,12.999999999996348,-68.00000000000139,78.00000000000028,341.99999999999784,153.99999999999636,-234.99999999998522,36.000000000001364,-353.99999999998766,,-1054.99999999998
2018.07.02,-158.99999999999804,-283.99999999999534,-468.0000000000035,-256.00000000001177,-156.99999999999602,-200.00000000000017,278.00000000000045,5.999999999994898,-44.99999999999504,70.99999999999883,431.0000000000036,158.99999999999181,-137.9999999999937,66.99999999999307,-234.99999999998522,,-929.9999999999958
