date,USDCHF,GBPUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,GBPJPY,GBPCAD,EURCAD,AUDJPY,AUDCAD,empty,sum
2019.09.09,-242.99999999999324,87.99999999999919,-157.99999999999147,-383.0,-171.99999999999437,-63.99999999999295,-295.0000000000008,-274.0000000000009,-194.99999999998963,-51.000000000001044,-228.9999999999992,-207.00000000000162,,-2182.9999999999663
2019.09.09,-243.99999999999977,91.99999999998099,-129.9999999999968,-368.00000000001273,-170.99999999998784,-18.999999999991246,-278.00000000000045,-292.0000000000016,-140.99999999999113,-58.99999999998684,-236.0000000000042,-196.00000000000728,,-2041.9999999999986
2019.09.09,-232.99999999999432,60.99999999999994,-145.9999999999906,-337.0000000000095,-167.9999999999904,-3.0000000000001137,-288.9999999999948,-253.00000000001432,-106.99999999999044,-60.99999999999994,-242.999999999995,-194.0000000000053,,-1972.999999999985
2019.09.09,-239.99999999999577,39.999999999995595,-148.99999999999915,-302.0000000000023,-187.99999999998818,-30.000000000001137,-293.99999999999426,-215.0000000000034,-24.999999999986144,-66.99999999999484,-224.99999999999432,-185.00000000000182,,-1879.9999999999657
2019.09.09,-237.99999999999378,28.999999999990145,-170.99999999999892,-299.00000000000483,-204.99999999998852,-27.000000000001023,-329.00000000000153,-207.00000000002206,8.000000000008,-90.99999999999665,-283.9999999999918,-219.99999999999798,,-2033.9999999999989
2019.09.09,-247.99999999999267,30.999999999981043,-148.99999999999915,-332.00000000002115,-208.99999999999253,-27.999999999991587,-334.9999999999964,-221.00000000000364,-56.99999999999594,-58.000000000002494,-269.00000000000546,-238.0000000000049,,-2113.000000000025
2019.09.09,-244.99999999999523,27.999999999983594,-129.9999999999968,-309.0000000000037,-202.9999999999976,-24.999999999991473,-335.99999999999187,-189.00000000002137,-2.999999999997449,-78.00000000000028,-269.999999999996,-228.00000000000597,,-1988.000000000014
2019.09.09,-236.99999999999832,-67.00000000001705,-159.9999999999935,-287.9999999999994,-181.9999999999933,-46.999999999997044,-341.99999999999784,-178.0000000000257,26.0000000000149,-79.00000000000685,-283.00000000000125,-275.000000000003,,-2112.000000000018
2019.09.09,-230.99999999999233,-191.00000000000784,-163.99999999999747,-215.00000000000963,-162.99999999997982,-28.999999999996362,-365.99999999999966,-136.0000000000241,60.000000000015596,-106.00000000000608,-305.9999999999974,-287.9999999999994,,-2134.9999999999945
2019.09.09,-234.99999999999633,-177.00000000000495,-141.99999999999767,-163.00000000000205,-210.99999999998343,13.999999999995794,-339.99999999999585,-105.00000000001819,154.0000000000097,-79.99999999999119,-304.00000000000205,-241.00000000000233,,-1829.9999999999882
2019.09.09,-320.9999999999935,-380.00000000000256,-100.00000000000009,-212.00000000001216,-297.9999999999983,-70.99999999999795,-370.9999999999991,-134.00000000001455,83.00000000001084,-69.00000000000794,-313.0000000000024,-245.0000000000063,,-2431.000000000024
2019.09.09,-329.00000000000153,-341.99999999999784,-84.99999999999064,-376.00000000002075,-320.9999999999935,-72.00000000000273,-391.9999999999924,-265.0000000000148,23.00000000001745,-52.99999999999194,-355.000000000004,-233.00000000000543,,-2799.9999999999977
2019.09.09,-330.9999999999924,-32.0000000000098,-79.99999999999119,-583.0000000000002,-365.99999999999966,-70.99999999999795,-415.99999999999415,-463.99999999999864,-243.99999999999977,-21.999999999988695,-349.9999999999943,-243.99999999999977,,-3202.9999999999663
2019.09.09,-403.99999999999324,158.99999999999804,-175.99999999999838,-927.0000000000111,-427.99999999998397,-114.99999999999488,-539.0000000000006,-753.0000000000143,-489.99999999999045,-73.99999999999629,-453.00000000000296,-317.0000000000006,,-4516.999999999989
2019.09.09,-402.9999999999978,408.9999999999927,-239.99999999999577,-1159.0000000000211,-419.9999999999982,-108.00000000000409,-562.9999999999912,-1007.000000000005,-784.9999999999912,-123.00000000000644,-462.0000000000033,-343.9999999999999,,-5205.000000000022
2019.09.09,-391.9999999999924,645.999999999991,-278.00000000000045,-1297.0000000000148,-419.9999999999982,-82.99999999999841,-547.999999999993,-1291.0000000000252,-1051.9999999999864,-52.000000000007596,-519.999999999996,-352.00000000000784,,-5639.00000000003
2019.09.09,-390.0000000000015,750.9999999999906,-274.9999999999919,-1453.0000000000155,-413.99999999998107,-43.99999999999693,-574.9999999999922,-1410.000000000025,-1198.9999999999945,-86.0000000000083,-525.9999999999962,-383.0,,-6004.000000000013
2019.09.09,-483.99999999999557,899.9999999999897,-244.99999999999523,-1590.0000000000025,-421.99999999998903,-161.00000000000136,-592.9999999999991,-1505.0000000000239,-1324.9999999999984,-201.99999999999108,-504.99999999999545,-375.0000000000031,,-6507.000000000005
2019.09.09,-466.9999999999952,776.9999999999833,-261.99999999999557,-1590.0000000000025,-421.99999999998903,-161.00000000000136,-585.9999999999976,-1413.000000000011,-1275.9999999999882,-212.99999999999653,-456.99999999999363,-297.9999999999983,,-6367.999999999985
2019.09.09,-408.9999999999927,829.9999999999974,-305.99999999999517,-1339.0000000000014,-418.9999999999916,-90.99999999999397,-535.999999999992,-1225.999999999999,-1037.9999999999834,-119.00000000000244,-462.99999999999386,-328.0000000000061,,-5443.9999999999545
2019.09.09,-351.0000000000013,839.9999999999964,-293.99999999999426,-1288.0000000000002,-392.9999999999989,-73.99999999999807,-525.9999999999932,-1231.000000000023,-1029.9999999999975,-136.00000000000279,-444.0000000000026,-306.00000000000625,,-5233.000000000022
2019.09.09,-444.9999999999954,892.9999999999883,-309.99999999999915,-1402.0000000000143,-569.9999999999816,-120.99999999999511,-585.9999999999976,-1334.0000000000032,-1057.9999999999811,-174.99999999999181,-486.0000000000042,-307.99999999999716,,-5901.999999999973
2019.09.09,-453.0000000000034,807.9999999999865,-275.99999999999847,-1428.000000000007,-649.999999999995,-120.99999999999511,-598.999999999994,-1331.0000000000173,-1047.9999999999823,-24.000000000001798,-527.000000000001,-313.00000000000773,,-5962.000000000016
2019.09.09,-447.99999999999284,837.9999999999832,-239.99999999999577,-1417.0000000000016,-633.9999999999791,-147.99999999999613,-593.9999999999945,-1304.000000000002,-1131.9999999999998,104.99999999999955,-495.9999999999951,-397.99999999999835,,-5867.999999999974
2019.09.09,-365.99999999999966,768.9999999999975,-211.99999999998997,-1354.0000000000107,-630.9999999999816,-39.99999999999204,-557.9999999999918,-1397.0000000000198,-1136.999999999988,147.99999999999258,-542.0000000000016,-363.0000000000022,,-5682.999999999987
2019.09.09,-415.99999999999415,451.99999999998573,-170.99999999999892,-1175.000000000015,-637.9999999999831,19.99999999999602,-573.9999999999967,-1231.000000000023,-896.9999999999923,70.99999999999883,-609.9999999999994,-363.99999999999767,,-5533.000000000019
2019.09.09,-397.0000000000029,655.9999999999899,-214.99999999999852,-1353.000000000004,-674.9999999999811,49.99999999999716,-595.9999999999966,-1421.0000000000207,-979.9999999999809,185.00000000001293,-611.0000000000042,-363.99999999999767,,-5720.999999999987
2019.09.09,-429.0000000000016,764.9999999999934,-229.99999999999687,-1439.0000000000125,-705.9999999999844,24.00000000000091,-624.9999999999977,-1502.0000000000095,-949.9999999999842,28.000000000005798,-620.0000000000045,-331.999999999999,,-6015.999999999991
2019.09.09,-427.99999999999505,790.0000000000018,-215.99999999999397,-1426.0000000000161,-723.9999999999914,-30.000000000001137,-635.9999999999922,-1458.0000000000268,-888.9999999999842,22.999999999995246,-626.9999999999953,-284.0000000000065,,-5905.0000000000055
2019.09.09,-395.0000000000009,727.9999999999953,-205.99999999999508,-1265.000000000005,-706.999999999991,-94.99999999999886,-552.9999999999924,-1256.0000000000002,-947.9999999999933,161.99999999999548,-518.0000000000007,-260.00000000000466,,-5312.999999999992
2019.09.09,-458.00000000000284,723.9999999999914,-171.99999999999437,-1307.0000000000136,-702.9999999999869,-84.00000000000318,-583.0000000000002,-1219.0000000000225,-823.9999999999803,103.00000000000864,-516.0000000000053,-289.0000000000059,,-5328.000000000015
2019.09.09,-463.9999999999977,768.9999999999975,-218.99999999999142,-1338.000000000017,-718.9999999999808,-75.00000000000284,-612.0000000000015,-1262.0000000000005,-926.999999999989,184.00000000000637,-539.0000000000015,-356.00000000000074,,-5557.999999999979
2019.09.09,-491.99999999999244,748.9999999999997,-213.99999999999199,-1331.0000000000155,-730.9999999999927,-91.99999999999875,-618.9999999999918,-1241.0000000000139,-993.9999999999837,205.00000000001074,-533.9999999999918,-382.00000000000455,,-5675.999999999966
2019.09.09,-510.99999999999477,729.9999999999862,-191.99999999999218,-1343.0000000000052,-739.9999999999851,-60.000000000002274,-607.9999999999974,-1278.00000000002,-983.0000000000006,222.99999999999542,-543.9999999999969,-363.99999999999767,,-5670.00000000001
2019.09.09,-526.9999999999997,712.0000000000015,-144.99999999999514,-1335.0000000000196,-746.9999999999866,-43.99999999999693,-598.999999999994,-1288.000000000011,-857.999999999981,153.00000000000313,-551.9999999999925,-282.99999999999994,,-5512.999999999973
2019.09.09,-534.9999999999966,731.9999999999993,-139.00000000000023,-1347.0000000000093,-739.9999999999851,-54.000000000002046,-591.9999999999925,-1312.0000000000118,-866.9999999999956,151.00000000001222,-543.9999999999969,-279.00000000000705,,-5525.999999999986
2019.09.09,-547.999999999993,678.9999999999852,-131.99999999999878,-1340.000000000008,-728.9999999999797,-31.999999999996476,-600.999999999996,-1354.0000000000134,-863.9999999999981,130.0000000000079,-584.9999999999937,-282.0000000000045,,-5657.999999999988
2019.09.09,-553.999999999999,683.9999999999957,-149.99999999999457,-1340.000000000008,-728.9999999999797,-28.999999999996362,-607.9999999999974,-1332.000000000022,-906.9999999999911,130.99999999999224,-578.000000000003,-317.0000000000006,,-5729.000000000004
2019.09.10,-536.0000000000032,707.9999999999975,-127.99999999999478,-1368.0000000000136,-723.9999999999914,-34.99999999999659,-600.0000000000006,-1418.0000000000064,-994.9999999999903,165.9999999999995,-587.9999999999939,-355.0000000000053,,-5872.999999999999
2019.09.10,-505.99999999999534,729.0000000000018,-139.99999999999568,-1347.0000000000093,-686.9999999999932,-24.00000000000091,-590.0000000000016,-1438.0000000000166,-1018.9999999999922,205.99999999999508,-596.9999999999942,-353.0000000000033,,-5766.0000000000055
2019.09.10,-526.9999999999997,724.9999999999978,-151.9999999999966,-1338.000000000017,-733.9999999999902,-24.00000000000091,-617.0000000000009,-1373.0000000000189,-923.9999999999915,205.99999999999508,-590.0000000000034,-341.0000000000024,,-5689.000000000029
2019.09.10,-529.9999999999972,722.9999999999848,-150.99999999999002,-1356.0000000000016,-723.9999999999914,-28.999999999996362,-610.9999999999949,-1334.0000000000032,-949.9999999999842,214.00000000000307,-570.999999999998,-335.0000000000075,,-5653.999999999977
2019.09.10,-537.9999999999941,705.0000000000001,-153.99999999999858,-1344.0000000000118,-728.9999999999797,-21.99999999999136,-613.9999999999924,-1346.0000000000036,-906.9999999999911,207.00000000000162,-588.9999999999986,-335.0000000000075,,-5665.999999999967
2019.09.10,-580.0000000000027,696.999999999992,-156.00000000000057,-1392.9999999999998,-767.9999999999909,-6.000000000000227,-634.0000000000013,-1487.9999999999995,-936.9999999999878,207.00000000000162,-662.9999999999967,-336.00000000000296,,-6056.999999999988
2019.09.10,-576.9999999999942,676.9999999999943,-190.99999999999673,-1395.000000000013,-756.9999999999854,33.00000000000125,-651.999999999997,-1500.0,-947.9999999999933,141.99999999999767,-694.9999999999932,-341.99999999999784,,-6204.999999999978
2019.09.10,-602.999999999998,676.9999999999943,-188.9999999999947,-1442.00000000001,-757.999999999992,73.99999999999807,-646.9999999999976,-1577.0000000000266,-967.9999999999911,195.00000000001182,-707.9999999999984,-343.9999999999999,,-6290.000000000004
2019.09.10,-644.9999999999956,638.9999999999895,-281.99999999999335,-1475.000000000004,-806.99999999998,109.99999999999943,-707.9999999999975,-1685.0000000000023,-1000.9999999999852,217.0000000000005,-796.999999999997,-419.00000000000273,,-6852.999999999968
2019.09.10,-617.9999999999964,696.999999999992,-270.99999999999903,-1458.0000000000036,-801.9999999999916,109.99999999999943,-666.9999999999953,-1664.0000000000157,-1013.9999999999816,218.99999999999142,-763.9999999999958,-377.0000000000051,,-6609.000000000001
2019.09.10,-578.9999999999961,668.9999999999862,-234.99999999999633,-1408.0000000000093,-719.9999999999873,114.00000000000432,-551.0000000000015,-1594.9999999999989,-1008.9999999999932,218.00000000000708,-618.9999999999998,-260.00000000000466,,-5974.999999999988
2019.09.10,-588.9999999999951,644.9999999999844,-269.9999999999925,-1346.0000000000027,-748.9999999999997,112.99999999999955,-556.0000000000009,-1496.0000000000093,-946.9999999999867,218.00000000000708,-608.9999999999947,-253.0000000000032,,-5838.999999999994
2019.09.10,-568.9999999999973,656.9999999999965,-231.99999999999886,-1333.0000000000064,-729.9999999999862,132.000000000005,-535.999999999992,-1542.0000000000016,-930.999999999993,221.00000000000452,-609.9999999999994,-246.99999999999721,,-5719.999999999965
2019.09.10,-588.9999999999951,664.9999999999823,-225.99999999999287,-1374.0000000000086,-739.9999999999851,128.0000000000001,-551.0000000000015,-1529.0000000000248,-931.9999999999995,218.99999999999142,-611.0000000000042,-243.99999999999977,,-5784.000000000038
2019.09.10,-578.9999999999961,665.9999999999889,-218.99999999999142,-1342.000000000021,-731.9999999999993,138.00000000000523,-554.9999999999944,-1512.0000000000005,-915.9999999999835,221.00000000000452,-625.0,-265.0000000000041,,-5719.999999999993
2019.09.10,-558.9999999999984,670.9999999999993,-221.99999999999997,-1338.000000000017,-728.9999999999797,146.0000000000008,-563.9999999999978,-1530.0000000000011,-923.9999999999915,221.00000000000452,-638.9999999999958,-274.00000000000756,,-5740.999999999984
2019.09.10,-568.0000000000018,666.9999999999953,-201.99999999999108,-1338.000000000017,-712.9999999999859,126.00000000000477,-565.9999999999999,-1511.000000000024,-922.999999999985,192.99999999999872,-631.0000000000002,-280.00000000000244,,-5746.000000000009
2019.09.10,-547.999999999993,669.9999999999928,-206.99999999999054,-1322.000000000001,-705.0000000000001,118.99999999999977,-568.9999999999973,-1496.0000000000093,-1001.9999999999918,232.00000000000998,-629.9999999999955,-319.99999999999807,,-5777.999999999974
2019.09.10,-576.9999999999942,670.9999999999993,-182.99999999999983,-1401.0000000000077,-739.9999999999851,33.00000000000125,-551.0000000000015,-1500.0,-1036.999999999999,234.00000000000088,-617.0000000000044,-314.99999999999864,,-5982.999999999989
2019.09.10,-568.0000000000018,739.9999999999851,-227.99999999999488,-1676.000000000011,-740.9999999999917,73.0000000000075,-600.999999999996,-1838.9999999999986,-1429.999999999998,268.0000000000016,-686.9999999999976,-365.99999999999966,,-7054.9999999999945
2019.09.10,-529.9999999999972,735.9999999999811,-252.99999999999213,-1539.0000000000014,-783.0000000000003,156.99999999999648,-636.9999999999986,-1762.0000000000005,-1215.9999999999948,253.99999999999866,-731.9999999999993,-402.9999999999978,,-6708.0000000000055
2019.09.10,-502.00000000000244,363.9999999999866,-136.99999999999824,-1230.00000000002,-677.9999999999786,82.00000000000784,-574.9999999999922,-1469.0000000000225,-1023.9999999999804,276.00000000000955,-626.9999999999953,-450.00000000000597,,-5969.999999999993
2019.09.10,-498.9999999999939,356.00000000000074,-127.99999999999478,-1107.0000000000136,-647.9999999999819,73.99999999999807,-559.9999999999939,-1225.999999999999,-956.9999999999857,330.9999999999924,-615.9999999999997,-441.99999999999795,,-5421.999999999969
2019.09.10,-509.9999999999993,515.9999999999832,-85.99999999999719,-1207.0000000000025,-629.9999999999973,85.99999999999852,-524.9999999999977,-1360.0000000000136,-1031.9999999999884,273.0000000000121,-581.0000000000031,-384.00000000000654,,-5440.000000000012
2019.09.10,-475.0000000000032,508.9999999999817,-117.99999999999588,-1134.0000000000127,-563.9999999999867,147.00000000000557,-541.9999999999981,-1382.000000000005,-980.9999999999875,234.00000000000088,-629.0000000000049,-397.99999999999835,,-5333.000000000004
2019.09.10,-397.99999999999835,474.999999999981,-118.99999999999133,-1077.0000000000168,-513.9999999999923,231.99999999999932,-479.99999999999153,-1348.0000000000132,-941.9999999999984,259.0000000000092,-606.9999999999993,-368.9999999999971,,-4888.000000000009
2019.09.10,-415.99999999999415,485.0000000000021,-110.99999999999443,-1006.000000000018,-515.9999999999832,268.0000000000007,-488.999999999995,-1302.000000000021,-754.9999999999945,198.00000000000927,-638.9999999999958,-348.00000000000387,,-4630.999999999987
2019.09.10,-422.9999999999956,530.9999999999926,-114.99999999999844,-1111.0000000000175,-520.9999999999936,257.99999999999557,-480.99999999999807,-1414.0000000000157,-942.9999999999827,204.00000000000418,-626.0000000000048,-319.0000000000026,,-4960.000000000017
2019.09.10,-524.0000000000023,627.9999999999841,-88.99999999999464,-1359.0000000000214,-593.9999999999834,168.99999999999693,-514.9999999999987,-1707.000000000022,-1142.999999999983,144.0000000000108,-686.9999999999976,-328.0000000000061,,-6005.000000000016
2019.09.10,-549.9999999999949,644.9999999999844,-84.99999999999064,-1337.0000000000105,-607.9999999999864,108.00000000000409,-532.9999999999945,-1541.0000000000252,-1086.9999999999936,83.9999999999952,-587.9999999999939,-285.9999999999974,,-5778.000000000003
2019.09.10,-493.99999999999443,669.9999999999928,-83.9999999999952,-1411.0000000000066,-583.9999999999845,171.00000000000648,-483.0000000000001,-1674.0000000000066,-1152.9999999999818,79.00000000000685,-588.9999999999986,-248.00000000000378,,-5799.999999999965
2019.09.10,-436.9999999999985,864.9999999999825,-101.99999999999099,-1400.0000000000011,-546.9999999999864,198.0000000000075,-451.9999999999969,-1701.0000000000218,-1252.999999999993,28.000000000005798,-584.9999999999937,-258.0000000000027,,-5643.999999999989
2019.09.10,-442.9999999999934,906.9999999999911,-104.99999999999955,-1459.0000000000102,-538.9999999999784,180.00000000000682,-484.999999999991,-1758.0000000000098,-1233.9999999999795,1.0000000000065512,-599.9999999999943,-256.0000000000007,,-5790.999999999953
2019.09.10,-436.00000000000307,924.9999999999981,-65.99999999999939,-1456.0000000000127,-553.9999999999878,156.0000000000059,-462.9999999999912,-1756.0000000000002,-1371.9999999999955,120.00000000000898,-584.9999999999937,-258.9999999999981,,-5745.999999999968
2019.09.10,-422.00000000000017,865.999999999989,-28.999999999990145,-1438.000000000006,-490.999999999997,146.0000000000008,-432.9999999999945,-1638.0000000000052,-1288.9999999999845,-86.99999999999264,-528.0000000000058,-194.0000000000053,,-5536.999999999992
2019.09.10,-395.0000000000009,763.0000000000026,-54.999999999993946,-1350.0000000000068,-480.99999999999807,222.0000000000084,-461.99999999999574,-1650.0000000000057,-1091.9999999999818,-106.99999999999044,-611.9999999999948,-207.99999999999707,,-5426.999999999954
2019.09.10,-327.99999999999494,786.9999999999822,-96.99999999999153,-1246.0000000000139,-507.9999999999973,283.00000000000125,-432.9999999999945,-1621.0000000000093,-943.9999999999893,-68.00000000000139,-596.9999999999942,-168.99999999999693,,-4941.000000000001
2019.09.10,-463.9999999999977,778.9999999999964,-118.99999999999133,-1340.000000000008,-612.9999999999969,207.9999999999984,-601.9999999999915,-1663.000000000011,-763.9999999999869,-221.00000000000452,-748.0000000000047,-191.00000000000784,,-5738.000000000006
2019.09.10,-439.0000000000005,815.9999999999945,-130.99999999999224,-1345.0000000000184,-591.9999999999925,219.0000000000083,-583.9999999999957,-1662.0000000000061,-900.9999999999962,-194.99999999998963,-736.9999999999948,-240.00000000000688,,-5790.999999999991
2019.09.10,-508.9999999999928,693.9999999999947,-102.99999999999754,-1347.0000000000093,-625.9999999999932,254.99999999999545,-593.9999999999945,-1667.0000000000016,-707.9999999999975,-191.00000000000784,-743.9999999999998,-168.99999999999693,,-5709.000000000002
2019.09.10,-485.99999999999756,682.9999999999892,-91.99999999999208,-1276.0000000000105,-596.9999999999809,274.0000000000009,-575.9999999999987,-1604.0000000000134,-617.0000000000009,-258.99999999998704,-733.0000000000041,-165.9999999999995,,-5448.999999999994
2019.09.10,-443.99999999999994,693.9999999999947,-95.00000000000064,-1222.000000000012,-545.9999999999799,311.9999999999976,-552.9999999999924,-1593.0000000000177,-664.9999999999823,-181.00000000000892,-733.0000000000041,-175.99999999999838,,-5202.000000000004
2019.09.10,-463.9999999999977,744.9999999999957,-90.99999999999665,-1310.0000000000111,-583.0000000000002,281.9999999999965,-539.0000000000006,-1661.0000000000014,-759.999999999983,-106.00000000000608,-704.9999999999983,-187.9999999999993,,-5380.000000000002
2019.09.10,-488.999999999995,741.9999999999982,-59.99999999999339,-1328.000000000018,-610.9999999999837,293.99999999999693,-540.9999999999915,-1703.000000000003,-838.9999999999898,-103.00000000000864,-725.9999999999991,-178.00000000000037,,-5541.999999999986
2019.09.10,-519.0000000000028,731.9999999999993,-60.99999999999994,-1331.0000000000155,-611.9999999999903,274.0000000000009,-539.0000000000006,-1693.000000000012,-827.9999999999843,-80.99999999999774,-703.000000000003,-158.0000000000026,,-5519.000000000009
2019.09.10,-541.9999999999981,715.9999999999833,-73.99999999999629,-1365.0000000000161,-650.9999999999794,269.00000000000546,-559.9999999999939,-1727.0000000000039,-778.9999999999964,-104.99999999999955,-737.9999999999995,-182.99999999999983,,-5738.9999999999945
2019.09.10,-524.0000000000023,763.0000000000026,-83.9999999999952,-1413.0000000000198,-655.9999999999899,290.9999999999968,-563.9999999999978,-1782.0000000000107,-775.9999999999989,-99.00000000000463,-753.0000000000001,-184.00000000000637,,-5781.000000000026
2019.09.10,-547.999999999993,747.9999999999931,-103.99999999999298,-1467.0000000000182,-679.9999999999917,296.99999999999704,-580.9999999999982,-1862.0000000000232,-868.9999999999865,-80.99999999999774,-775.0000000000057,-158.0000000000026,,-6080.00000000002
2019.09.11,-541.0000000000026,747.9999999999931,-106.99999999999044,-1439.0000000000125,-665.9999999999889,263.00000000000523,-574.9999999999922,-1858.000000000004,-805.9999999999956,-181.00000000000892,-757.000000000005,-167.00000000000603,,-6086.000000000008
2019.09.11,-512.9999999999968,742.9999999999826,-102.99999999999754,-1389.000000000018,-663.999999999998,277.000000000001,-559.9999999999939,-1821.0000000000264,-823.9999999999803,-96.99999999999153,-757.000000000005,-143.00000000000423,,-5851.000000000028
2019.09.11,-493.99999999999443,797.9999999999876,-114.99999999999844,-1432.0000000000111,-687.9999999999998,316.0000000000025,-556.0000000000009,-1836.0000000000127,-822.9999999999959,-42.999999999993044,-757.9999999999956,-153.00000000000313,,-5784.000000000015
2019.09.11,-480.0000000000027,824.0000000000025,-89.99999999999008,-1392.9999999999998,-669.9999999999928,335.00000000000796,-539.999999999996,-1829.0000000000077,-780.9999999999873,-45.99999999999049,-757.9999999999956,-133.00000000000534,,-5560.999999999957
2019.09.11,-502.00000000000244,817.000000000001,-84.99999999999064,-1404.0000000000052,-678.9999999999852,329.00000000000773,-540.9999999999915,-1850.999999999999,-797.9999999999876,-31.999999999987594,-765.0000000000006,-139.00000000000023,,-5649.999999999941
2019.09.11,-522.9999999999957,809.9999999999997,-82.99999999999974,-1433.0000000000175,-696.999999999992,353.00000000000864,-556.0000000000009,-1943.000000000012,-807.9999999999865,-39.999999999995595,-783.9999999999918,-136.00000000000279,,-5839.999999999985
2019.09.11,-519.9999999999983,807.9999999999865,-85.99999999999719,-1394.0000000000064,-715.9999999999833,368.9999999999998,-539.999999999996,-1916.0000000000252,-794.9999999999901,-29.999999999996696,-808.9999999999975,-121.00000000000443,,-5750.000000000008
2019.09.11,-534.9999999999966,773.9999999999858,-85.99999999999719,-1414.000000000004,-722.0000000000005,393.0000000000007,-522.9999999999957,-1914.0000000000157,-800.9999999999851,-15.999999999993797,-805.9999999999974,-119.99999999999788,,-5769.999999999997
2019.09.11,-539.0000000000006,691.9999999999815,3.0000000000085514,-1385.000000000014,-713.9999999999924,344.99999999999886,-486.999999999993,-1884.0000000000146,-724.9999999999978,-38.99999999998904,-716.9999999999987,-41.9999999999976,,-5492.000000000009
2019.09.11,-566.9999999999953,717.9999999999964,-40.99999999999105,-1370.0000000000045,-727.9999999999953,347.999999999999,-519.9999999999983,-1844.0000000000225,-700.999999999996,-55.000000000005045,-743.9999999999998,-58.99999999999794,,-5563.000000000012
2019.09.11,-539.999999999996,717.9999999999964,-46.999999999997044,-1346.0000000000027,-729.9999999999862,379.99999999999545,-556.0000000000009,-1850.999999999999,-617.9999999999852,-55.000000000005045,-807.0000000000022,-97.9999999999981,,-5549.999999999981
2019.09.11,-537.9999999999941,727.9999999999953,-58.99999999999794,-1369.0000000000202,-734.9999999999968,426.00000000000193,-558.9999999999984,-1930.0000000000068,-673.9999999999968,-45.99999999999049,-822.9999999999933,-92.99999999999864,,-5671.999999999996
2019.09.11,-552.9999999999924,739.9999999999851,-45.99999999999049,-1417.0000000000016,-750.9999999999906,435.0000000000023,-568.0000000000018,-1997.000000000014,-674.9999999999811,-55.000000000005045,-843.0000000000035,-87.00000000000374,,-5816.999999999997
2019.09.11,-559.9999999999939,800.0000000000007,-95.99999999999609,-1474.0000000000198,-771.9999999999949,450.00000000000284,-637.9999999999941,-2062.000000000012,-731.9999999999993,-52.99999999999194,-944.9999999999932,-168.00000000000148,,-6249.999999999993
2019.09.11,-548.9999999999995,788.9999999999952,-256.99999999999613,-1472.0000000000066,-780.9999999999873,468.0000000000035,-775.9999999999989,-2161.0000000000014,-773.9999999999858,-55.000000000005045,-1149.000000000001,-394.00000000000546,,-7110.999999999988
