names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,['NZDUSD'],100.0,-1.0,B
GBPUSD,15,['AUDCAD'],80.0,-0.5419239094239097,B
EURUSD,20,['AUDJPY'],80.0,-0.47152447552447574,B
USDJPY,10,['GBPAUD'],80.0,0.6769126984126987,S
USDCAD,20,['AUDJPY'],80.0,0.47646989121989136,S
AUDUSD,10,['NZDCAD'],80.0,0.7931825396825392,S
GBPCHF,10,"['USDCHF', 'USDCAD', 'NZDCAD', 'NZDCHF']",80.0,0.5,S
EURCHF,10,['EURGBP'],80.0,-1.0,B
CHFJPY,10,"['EURJPY', 'CHFJPY', 'CADCHF', 'AUDCHF']",80.0,-0.5748571428571431,B
CADCHF,10,"['EURJPY', 'CHFJPY', 'CADCHF', 'AUDCHF']",80.0,0.596761904761905,S
AUDCHF,10,"['EURJPY', 'CHFJPY', 'CADCHF', 'AUDCHF']",80.0,0.5919206349206352,S
EURGBP,30,"['NZDCAD', 'AUDCAD']",80.0,0.2799651459651459,S
GBPJPY,30,['EURCAD'],100.0,0.8435736861178033,S
GBPAUD,30,['USDCHF'],80.0,0.6829995519616261,S
EURJPY,30,"['EURGBP', 'EURJPY', 'AUDCHF', 'CADCHF', 'CHFJPY', 'NZDUSD', 'EURCHF', 'GBPAUD']",100.0,0.84,S
EURCAD,20,['EURGBP'],100.0,-0.7843160173160174,B
EURAUD,30,"['EURGBP', 'EURCHF', 'NZDUSD']",80.0,0.19364285714285717,S
EURNZD,50,"['NZDCHF', 'AUDCHF', 'CADCHF', 'NZDUSD', 'EURNZD']",80.0,0.24427017427017428,S
AUDJPY,10,['NZDCAD'],80.0,0.749380952380952,S
NZDCAD,50,"['EURCHF', 'NZDCHF', 'USDCHF', 'EURNZD', 'CADCHF', 'EURUSD']",80.0,-0.6491666666666667,B
