date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,AUDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURNZD,CADJPY,NZDJPY,AUDCAD,empty,sum
2015.07.27,-14.999999999998348,11.999999999989797,27.000000000001023,-45.000000000006146,-7.0000000000014495,34.000000000000696,31.999999999998696,9.999999999998899,-104.99999999997733,-10.000000000021103,-44.999999999987494,30.999999999981043,27.999999999991587,30.000000000001137,62.000000000006494,,38.999999999977504
2015.07.27,-12.000000000000899,-8.000000000008,37.00000000000614,-39.00000000001125,11.00000000000545,31.999999999998696,38.0000000000047,10.999999999994348,-99.99999999998899,55.000000000005045,-72.00000000000273,87.99999999999919,57.999999999992724,19.99999999999602,81.00000000000884,,199.9999999999993
2015.07.27,-21.999999999999797,39.999999999995595,-49.99999999999716,-63.000000000013046,56.0000000000005,87.99999999999919,69.00000000000794,9.999999999998899,-226.00000000001506,38.99999999998904,74.00000000001228,129.99999999998568,-32.00000000001069,140.00000000000057,120.00000000000898,,372.99999999996294
2015.07.27,-25.999999999992696,-16.000000000016,-75.9999999999934,-49.00000000001015,73.00000000000084,107.99999999999699,92.00000000000318,-29.000000000001247,-222.99999999999542,89.99999999996788,32.99999999998704,248.99999999998812,-62.00000000001182,175.99999999998772,136.00000000000279,,475.9999999999138
2015.07.27,-39.999999999995595,-39.00000000001125,-52.99999999999727,-36.999999999998145,112.000000000001,114.99999999999844,136.00000000000279,-70.0000000000034,-279.00000000000705,100.99999999999554,-20.000000000010232,304.9999999999997,-54.000000000002046,175.99999999998772,174.00000000000747,,526.9999999999677
2015.07.27,-44.99999999999504,-39.999999999995595,-10.000000000005116,-45.000000000006146,40.00000000000669,107.00000000000153,74.00000000000739,-70.0000000000034,-288.99999999998374,-110.00000000001009,-63.99999999999295,270.99999999999903,-17.000000000010118,134.9999999999909,90.0000000000012,,27.000000000004547
2015.07.27,4.000000000004,21.00000000000435,70.99999999999795,-48.000000000003595,31.000000000003247,63.00000000000195,28.000000000005798,-33.000000000005244,-303.9999999999932,-141.99999999999767,-78.00000000000296,75.99999999998718,45.000000000001705,27.999999999991587,77.00000000000485,,-161.00000000000006
2015.07.27,106.00000000000608,123.99999999999079,108.00000000000409,4.000000000004,90.0000000000012,136.99999999999824,19.00000000000235,24.999999999997247,-251.00000000000122,-2.0000000000131024,6.000000000000227,100.99999999999554,37.9999999999967,94.99999999999886,114.00000000000298,,713.999999999984
2015.07.27,134.0000000000008,129.00000000000134,93.00000000000352,5.999999999994898,156.00000000000057,280.00000000000244,53.999999999998494,15.999999999993797,-282.9999999999888,164.99999999997073,32.99999999998704,461.0000000000003,22.999999999996135,283.9999999999918,202.0000000000022,,1752.9999999999552
2015.07.27,117.00000000000044,177.99999999998929,87.0000000000033,11.00000000000545,170.99999999999892,245.0000000000063,81.00000000000884,35.999999999991594,-304.9999999999997,163.00000000000205,94.99999999999886,299.99999999998914,16.999999999995907,242.999999999995,218.00000000000708,,1656.9999999999923
