date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,AUDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURNZD,CADJPY,NZDJPY,AUDCAD,empty,sum
2015.07.27,-90.0000000000012,-19.999999999997797,-19.000000000005457,-58.000000000002494,-24.999999999997247,-3.999999999992898,-20.999999999993246,-7.0000000000014495,-141.99999999999767,-51.00000000002325,-80.0000000000125,-56.000000000011596,-57.00000000000216,-64.00000000000716,-7.9999999999968985,,-702.0000000000431
2015.07.27,-12.999999999996348,-22.0000000000109,6.000000000000227,-107.00000000001265,-24.000000000001798,9.00000000000345,-51.99999999999649,0.0,-214.99999999998744,-51.00000000002325,-105.99999999999454,25.999999999992696,13.999999999995794,-5.000000000009663,20.0000000000089,,-520.0000000000321
2015.07.27,-95.99999999999609,-11.00000000000545,-69.99999999999318,-90.00000000001229,7.0000000000014495,-14.000000000002899,48.000000000003595,-4.000000000004,-238.0000000000049,-34.000000000000696,-66.0000000000025,-121.99999999999989,-42.00000000000159,4.9999999999954525,75.00000000000284,,-652.0000000000201
2015.07.27,-44.99999999999504,-16.000000000016,-79.9999999999983,-63.000000000013046,39.00000000000014,60.99999999999994,45.000000000006146,-31.999999999998696,-269.9999999999925,-46.999999999997044,22.999999999996135,49.99999999999449,-64.00000000000716,108.99999999999466,98.0000000000092,,-192.00000000001705
2015.07.27,-51.000000000001044,-70.0000000000145,-75.00000000000284,-53.999999999998494,70.0000000000034,65.99999999999939,87.00000000000374,-84.0000000000063,-299.00000000000483,9.999999999976694,-97.00000000000841,152.99999999998093,-75.00000000000284,97.99999999999898,131.00000000000333,,-190.00000000007284
2015.07.27,-57.99999999999139,-72.0000000000054,-64.99999999999773,-55.000000000005045,19.00000000000235,52.000000000007596,58.000000000002494,-81.00000000000884,-290.9999999999968,-136.00000000000279,-105.99999999999454,175.99999999999838,-64.00000000000716,74.99999999998863,57.00000000000705,,-491.00000000000307
2015.07.27,-45.99999999999049,-52.000000000007596,-31.999999999996476,-52.000000000007596,-17.999999999995797,50.0000000000056,-14.999999999998348,-75.9999999999983,-313.00000000000773,-215.99999999999397,-116.99999999999022,47.99999999998139,-40.00000000000625,10.99999999999568,9.00000000000345,,-859.0000000000067
2015.07.27,-3.999999999992898,-8.000000000008,37.9999999999967,-69.00000000000794,7.9999999999968985,48.99999999999905,-34.99999999999615,-38.0000000000047,-341.99999999997567,-197.00000000000273,-108.00000000000409,37.99999999998249,-16.000000000005343,18.000000000000682,50.0000000000056,,-616.0000000000161
2015.07.27,82.00000000000429,70.99999999999883,3.0000000000001137,-35.00000000000725,75.00000000000284,131.00000000000333,3.0000000000085514,-28.000000000005798,-412.9999999999967,-71.00000000002105,-15.999999999991132,90.99999999999665,-31.00000000000591,87.99999999999386,101.00000000000664,,50.99999999998725
2015.07.27,62.000000000006494,99.99999999998899,54.000000000002046,-56.000000000011596,94.00000000000519,219.99999999999798,28.000000000005798,4.999999999999449,-368.00000000001273,3.999999999981796,12.000000000000455,286.99999999999284,-3.0000000000001137,222.99999999999898,159.00000000000912,,820.9999999999646
2015.07.27,75.00000000000284,159.99999999998238,87.0000000000033,8.999999999992347,170.99999999999892,246.00000000000176,82.00000000000429,21.999999999999797,-320.00000000000915,161.99999999999548,28.999999999996362,222.99999999999542,0.999999999990564,186.9999999999976,174.00000000000747,,1307.9999999999595
2015.07.27,65.99999999999939,200.99999999998454,191.99999999999307,17.999999999984695,138.00000000000477,231.99999999999886,47.00000000000814,70.99999999999883,-224.000000000002,117.99999999997368,-19.000000000005457,179.99999999998016,48.99999999999238,135.99999999999568,146.00000000000168,,1350.9999999999086
2015.07.27,141.00000000000225,242.99999999999324,251.00000000000477,28.000000000005798,170.99999999999892,265.99999999999955,39.00000000000014,124.99999999999733,-156.00000000000057,306.9999999999684,-25.000000000005684,205.99999999999508,62.99999999998818,141.9999999999959,187.00000000000384,,1987.999999999947
2015.07.27,162.0000000000066,248.99999999998812,230.00000000000398,17.999999999984695,168.99999999999693,246.00000000000176,35.00000000000725,114.99999999999844,-171.00000000001003,310.9999999999946,-26.00000000001046,154.99999999999403,98.99999999998954,140.00000000000057,187.00000000000384,,1918.9999999999498
2015.07.27,138.00000000000477,222.99999999999542,240.99999999999966,31.000000000003247,97.00000000000264,187.9999999999993,-23.999999999990695,102.99999999999754,-187.99999999998818,73.99999999999629,-42.00000000000159,60.99999999999994,93.99999999999409,57.999999999992724,97.00000000000264,,1151.000000000008
2015.07.27,148.0000000000037,231.99999999998778,230.99999999999454,17.999999999984695,116.00000000000499,174.00000000000747,-5.999999999994898,100.99999999999554,-269.9999999999925,45.99999999999049,-22.999999999996135,-27.00000000002145,105.99999999999454,49.99999999999716,128.00000000000588,,1023.9999999999618
2015.07.27,170.99999999999892,279.99999999999136,239.00000000000432,29.999999999996696,148.99999999999915,178.00000000000037,18.0000000000069,102.99999999999754,-251.00000000000122,116.00000000000499,31.00000000000591,-30.0000000000189,73.99999999999807,51.9999999999925,165.9999999999995,,1325.9999999999761
2015.07.27,165.00000000000404,269.9999999999925,227.00000000000387,53.999999999998494,189.00000000000583,235.00000000000742,28.000000000005798,129.9999999999968,-154.99999999999403,334.9999999999742,26.999999999986812,72.99999999998974,54.000000000002046,108.99999999999466,195.00000000000074,,1935.9999999999688
2015.07.27,148.0000000000037,245.99999999999068,206.99999999999363,36.999999999998145,163.00000000000205,248.00000000000378,-14.999999999998348,112.99999999999643,-141.99999999999767,260.99999999997794,22.999999999996135,-8.000000000008,-9.000000000000341,158.00000000000125,143.9999999999997,,1573.9999999999593
2015.07.27,274.00000000000756,424.00000000000216,254.99999999999545,103.99999999999298,67.00000000000594,292.9999999999988,-190.00000000000128,156.99999999999602,-226.00000000001506,-157.00000000000713,114.00000000000432,-30.0000000000189,-35.0000000000108,134.9999999999909,3.0000000000085514,,1187.99999999995
2015.07.27,250.00000000000577,388.9999999999949,325.9999999999934,-18.0000000000069,-39.00000000000014,214.00000000000307,-500.00000000000045,214.99999999999852,-192.99999999997652,-185.00000000001293,79.00000000000773,-790.0000000000018,95.99999999998943,18.000000000000682,-81.9999999999932,,-219.99999999999852
2015.07.27,631.9999999999992,913.9999999999926,344.99999999999886,140.99999999999113,48.99999999999905,287.0000000000039,-467.9999999999906,574.9999999999922,114.99999999999844,14.000000000002899,682.9999999999927,-765.0000000000157,-38.000000000010914,113.99999999999011,-157.99999999999147,,2439.9999999999523
2015.07.27,591.0000000000082,1048.0000000000045,352.00000000000387,353.99999999998766,99.00000000000463,365.99999999999966,-512.0000000000014,637.9999999999941,349.0000000000215,60.99999999999994,813.999999999993,-1031.000000000004,-132.000000000005,174.99999999999716,-256.0000000000007,,2916.0000000000027
2015.07.27,519.0000000000028,971.9999999999951,263.9999999999958,353.0000000000033,148.0000000000037,407.99999999999727,-288.9999999999948,565.9999999999999,256.99999999999613,127.99999999999478,854.0000000000134,-584.0000000000067,-157.0000000000107,306.99999999998795,-117.99999999999588,,3627.9999999999823
2015.07.27,458.00000000000284,851.9999999999861,191.0000000000025,302.9999999999866,109.99999999999899,343.9999999999999,-265.99999999999955,573.9999999999967,297.9999999999983,163.9999999999642,707.9999999999984,-613.0000000000191,-146.0000000000008,234.99999999999943,-93.99999999999409,,3117.999999999921
2015.07.27,467.0000000000063,870.9999999999995,272.99999999999613,319.0000000000026,140.0000000000068,326.9999999999995,-266.999999999995,588.9999999999951,404.00000000002655,335.9999999999808,711.0000000000127,-673.0000000000125,-93.00000000000352,190.9999999999883,-76.99999999999375,,3518.000000000009
2015.07.27,529.0000000000017,899.9999999999897,370.00000000000455,368.9999999999971,221.99999999999997,372.0000000000057,-263.99999999999756,551.0000000000015,409.0000000000149,477.99999999997846,644.0000000000055,-562.0000000000181,-96.00000000000364,203.99999999999352,-0.999999999995449,,4124.999999999978
2015.07.27,474.00000000000773,851.9999999999861,388.00000000000523,266.999999999995,202.0000000000022,367.0000000000062,-229.99999999999687,546.9999999999975,253.00000000001432,468.00000000000176,550.0000000000114,-497.0000000000141,-64.00000000000716,170.99999999999227,52.000000000007596,,3800.0000000000095
2015.07.27,461.0000000000003,856.9999999999967,439.9999999999977,51.000000000001044,128.00000000000588,346.9999999999973,-280.9999999999979,581.9999999999936,35.00000000000725,319.99999999996476,513.0000000000052,-651.0000000000016,96.9999999999942,71.99999999998852,65.00000000000395,,3035.999999999957
2015.07.27,431.0000000000036,809.9999999999997,460.9999999999985,53.999999999998494,79.00000000000685,346.0000000000019,-264.999999999993,504.9999999999999,-110.99999999997223,42.99999999997084,443.9999999999884,-530.0000000000082,189.99999999999773,90.99999999999397,29.000000000001247,,2576.9999999999877
2015.07.27,375.0000000000031,783.9999999999848,530.0000000000011,-15.00000000000945,102.99999999999754,353.99999999999875,-235.99999999999176,439.0000000000005,-247.99999999998158,100.99999999999554,318.9999999999884,-490.0000000000126,217.9999999999893,62.99999999998818,53.00000000000304,,2349.999999999954
2015.07.27,330.0000000000081,736.0000000000033,504.99999999999545,-76.0000000000094,119.00000000000244,358.9999999999982,-173.9999999999964,423.9999999999911,-439.99999999999596,107.99999999999699,341.0000000000082,-497.0000000000141,253.0000000000001,87.99999999999386,165.00000000000404,,2240.999999999986
2015.07.27,420.00000000000927,880.9999999999984,557.0000000000022,24.000000000001798,173.9999999999964,424.00000000000216,-154.99999999999403,486.999999999993,-253.99999999997647,195.9999999999962,430.0000000000068,-398.00000000000944,170.99999999999227,137.99999999999102,155.00000000000514,,3250.000000000015
2015.07.27,487.0000000000041,1078.9999999999854,584.9999999999937,65.99999999998829,307.0000000000017,483.0000000000001,-125.99999999999278,553.999999999999,-441.0000000000025,370.999999999988,612.9999999999995,-496.00000000000756,224.99999999999432,189.99999999999773,309.0000000000037,,4205.999999999954
2015.07.27,547.0000000000086,1139.9999999999854,611.0000000000042,100.99999999999554,319.99999999999807,535.0000000000077,-136.99999999999824,457.99999999999176,-834.0000000000014,-91.00000000001884,621.0000000000093,-621.0000000000049,281.9999999999965,220.99999999998943,292.9999999999988,,3445.9999999999623
2015.07.27,375.9999999999986,1109.9999999999889,539.0000000000015,73.99999999999629,279.00000000000705,565.9999999999999,-134.99999999999625,456.00000000000085,-811.9999999999905,-158.0000000000137,721.0000000000036,-402.0000000000135,274.9999999999915,321.9999999999885,267.00000000000614,,3477.999999999969
2015.07.27,292.9999999999988,1160.9999999999898,533.0000000000013,53.999999999998494,234.99999999999633,557.0000000000075,-49.99999999999449,473.0000000000012,-814.0000000000036,-254.00000000002086,751.0000000000048,-540.0000000000072,289.99999999999204,284.9999999999966,223.00000000000654,,3196.9999999999663
2015.07.27,208.00000000000819,1241.9999999999875,493.9999999999998,73.99999999999629,246.99999999999721,584.0000000000067,-56.99999999999594,495.9999999999964,-924.0000000000136,-339.0000000000004,902.9999999999916,-691.0000000000193,137.99999999999102,354.99999999998977,229.00000000000142,,2958.999999999937
2015.07.27,9.00000000000345,1285.0000000000027,466.99999999999875,156.00000000000057,265.0000000000041,616.0000000000055,140.0000000000068,492.999999999999,-730.9999999999927,-260.0000000000158,1020.9999999999866,-612.0000000000125,121.99999999999989,425.9999999999877,182.99999999999983,,3579.999999999974
2015.07.27,38.0000000000047,1336.9999999999882,489.9999999999949,28.999999999990145,250.00000000000577,595.0000000000011,129.00000000000134,596.9999999999919,-876.0000000000101,-218.00000000000708,1044.0000000000111,-716.0000000000056,180.99999999999739,379.99999999999545,200.00000000000017,,3459.999999999959
2015.07.27,-13.999999999991797,1278.9999999999857,549.0000000000066,29.999999999996696,201.00000000000674,497.99999999999847,126.99999999999933,554.9999999999944,-870.9999999999774,-252.0000000000078,876.0000000000048,-763.0000000000026,254.99999999999545,210.99999999999852,187.00000000000384,,2868.0000000000114
2015.07.27,-68.00000000000139,1236.9999999999993,549.9999999999972,82.00000000000429,162.0000000000066,467.0000000000063,172.00000000000549,559.9999999999939,-678.0000000000008,-364.000000000031,872.0000000000141,-788.0000000000109,277.9999999999916,202.99999999998875,126.99999999999933,,2811.9999999999627
2015.07.27,-112.000000000001,1192.9999999999995,500.0,73.99999999999629,121.00000000000443,435.0000000000076,175.00000000000293,540.9999999999915,-631.0000000000038,-423.0000000000178,842.000000000013,-829.0000000000131,240.99999999999966,180.99999999999739,70.0000000000034,,2377.9999999999795
2015.07.27,-105.99999999999498,1180.9999999999877,516.0000000000053,26.999999999999247,107.00000000000153,436.00000000000307,147.00000000000824,558.9999999999984,-647.9999999999819,-421.0000000000047,848.9999999999895,-841.0000000000028,262.00000000000045,178.99999999998784,82.99999999999974,,2329.999999999997
2015.07.27,-96.99999999999153,1149.9999999999843,453.9999999999935,-80.00000000001339,56.0000000000005,374.0000000000077,99.00000000000463,536.9999999999986,-815.0000000000101,-548.0000000000373,819.9999999999932,-917.0000000000123,323.99999999999807,128.99999999999068,102.00000000000209,,1587.999999999909
2015.07.27,-100.00000000000009,1146.0000000000025,489.9999999999949,-93.99999999999409,9.999999999998899,352.00000000000784,50.0000000000056,534.9999999999966,-845.9999999999912,-703.0000000000314,768.0000000000007,-934.0000000000126,353.9999999999992,67.99999999999784,60.99999999999994,,1156.9999999999745
2015.07.27,-73.99999999999629,1130.9999999999932,451.9999999999982,-46.999999999997044,38.0000000000047,380.00000000000256,55.000000000005045,534.0000000000011,-794.0000000000058,-627.0000000000219,848.0000000000132,-869.0000000000086,286.00000000000136,153.99999999999636,21.999999999999797,,1488.9999999999857
2015.07.27,-61.999999999995396,1105.0000000000005,474.00000000000375,-26.0000000000149,-43.999999999999595,346.0000000000019,-27.999999999994696,484.999999999991,-761.0000000000117,-838.0000000000276,768.0000000000007,-926.0000000000045,289.99999999999204,82.99999999999841,-76.99999999999375,,788.9999999999458
2015.07.28,-51.000000000001044,1106.9999999999914,487.99999999999955,-12.000000000012001,-37.99999999999359,340.00000000000693,-68.00000000000139,485.99999999999756,-734.0000000000124,-825.0000000000313,765.9999999999911,-928.0000000000177,304.00000000000205,83.99999999998897,-53.999999999998494,,864.9999999999097
2015.07.28,-29.000000000001247,1126.999999999989,495.00000000000455,-12.000000000012001,-48.99999999999905,292.9999999999988,-58.99999999999794,483.99999999999557,-746.0000000000023,-880.9999999999984,800.9999999999877,-990.000000000002,320.99999999999795,45.99999999999227,-70.99999999999883,,729.9999999999541
2015.07.28,12.000000000000899,1119.0000000000034,498.00000000000466,-35.00000000000725,-36.0000000000027,329.999999999997,-57.99999999999139,512.0000000000014,-723.9999999999914,-843.0000000000159,764.9999999999864,-927.0000000000111,339.9999999999892,59.99999999998806,-48.99999999999905,,963.9999999999525
