date,USDJPY,USDCAD,AUDUSD,CADCHF,NZDCHF,GBPJPY,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.05.11,-19.99999999999602,-48.000000000003595,-19.999999999997797,-87.99999999999919,-196.00000000000728,-153.00000000002,-334.00000000001205,-30.000000000001137,-175.99999999999838,-446.0000000000131,-37.00000000000614,-100.00000000000853,-155.9999999999917,-63.00000000000195,0.0,-134.00000000001188,,-2001.000000000069
2020.05.11,7.000000000005002,-58.99999999998684,-4.999999999999449,-96.99999999999153,-223.00000000000654,-82.99999999999841,-347.0000000000084,210.99999999999852,-186.99999999998164,-565.9999999999999,31.00000000000591,-60.000000000002274,-156.99999999999648,-7.9999999999968985,105.99999999999498,-197.00000000000273,,-1633.9999999999663
2020.05.11,106.99999999999932,-114.99999999999844,63.00000000000195,-104.99999999999955,-302.0000000000023,-32.00000000001069,-473.99999999999665,302.99999999999727,-224.99999999998633,-808.9999999999931,-4.9999999999954525,-40.00000000000625,-167.0000000000016,46.00000000000159,112.99999999999643,-204.00000000000418,,-1845.9999999999982
2020.05.11,338.99999999999864,-103.99999999999298,34.000000000000696,-41.9999999999976,-226.99999999999943,432.9999999999927,-436.9999999999985,566.9999999999931,-232.99999999999432,-724.9999999999978,242.00000000000443,123.99999999999523,4.9999999999954525,2.999999999997449,153.99999999999858,-233.00000000001654,,-100.00000000002098
2020.05.11,246.9999999999999,-146.00000000000168,41.9999999999976,-37.99999999999359,-243.00000000000432,388.00000000000523,-521.0000000000159,489.9999999999949,-239.99999999999577,-801.9999999999916,162.9999999999967,79.9999999999983,-42.999999999992156,4.000000000004,153.00000000000313,-243.99999999999977,,-709.999999999995
2020.05.11,389.00000000001,-99.99999999998899,-73.00000000000084,-12.999999999996348,-217.0000000000005,519.0000000000055,-417.0000000000007,599.0000000000038,-157.99999999999147,-729.0000000000018,272.99999999999613,153.99999999999636,27.000000000001023,-46.00000000000159,90.0000000000012,-226.00000000001506,,72.0000000000166
2020.05.11,393.0000000000007,-24.999999999986144,-100.00000000000009,-20.999999999993246,-189.00000000000583,603.999999999985,-310.0000000000103,644.999999999996,-179.99999999998016,-635.0000000000077,307.00000000000216,243.99999999999977,114.00000000000432,-75.9999999999983,114.00000000000298,-290.00000000001245,,594.9999999999966
2020.05.11,410.0000000000108,-22.999999999995246,-85.99999999999719,-68.99999999999685,-214.00000000000307,683.9999999999975,-360.0000000000048,742.999999999995,-287.9999999999994,-717.9999999999964,325.00000000000284,280.9999999999917,126.99999999999534,-68.99999999999685,131.00000000000333,-289.0000000000059,,585.0000000000011
2020.05.11,439.00000000000716,-24.000000000001798,-102.00000000000209,-69.9999999999923,-220.00000000000907,734.9999999999852,-473.99999999999665,768.0000000000007,-279.99999999999136,-726.0000000000044,341.99999999999875,301.9999999999925,131.00000000000023,-102.00000000000209,124.00000000000189,-320.00000000000915,,522.9999999999775
2020.05.11,361.0000000000042,39.00000000001125,-258.0000000000027,-22.999999999995246,-154.0000000000097,699.9999999999886,-154.0000000000097,739.9999999999949,-174.99999999999181,-530.9999999999926,373.9999999999952,370.00000000000455,189.99999999999773,-222.99999999999542,43.00000000000415,-356.00000000000074,,943.000000000003
2020.05.11,329.9999999999983,187.00000000000384,-316.0000000000052,9.00000000000345,-93.00000000000975,699.9999999999886,143.99999999998857,709.9999999999937,-123.99999999999079,-357.99999999999164,396.0000000000008,487.99999999999955,228.9999999999992,-256.0000000000007,34.99999999999615,-417.0000000000007,,1663.9999999999734
2020.05.11,273.00000000001035,198.00000000000927,-282.99999999999994,23.00000000000635,-176.0000000000095,626.0000000000048,79.99999999999119,643.0000000000007,-89.99999999999008,-601.9999999999915,346.00000000000364,399.9999999999915,99.00000000000375,-226.99999999999943,100.99999999999554,-492.0000000000035,,919.0000000000229
2020.05.11,271.0000000000008,188.9999999999947,-251.99999999999667,23.00000000000635,-182.99999999999983,605.9999999999945,112.000000000001,647.9999999999961,-91.99999999998099,-609.9999999999994,352.99999999999443,405.9999999999917,100.99999999999909,-192.99999999999872,160.00000000000458,-498.00000000002063,,1040.999999999987
2020.05.11,304.00000000000205,185.99999999999727,-258.9999999999981,19.00000000000235,-172.00000000000549,627.9999999999859,99.00000000000463,676.0000000000019,-88.99999999998354,-581.9999999999936,355.99999999999454,414.0000000000015,118.99999999999977,-206.00000000000617,148.99999999999915,-493.0000000000101,,1148.9999999999918
2020.05.11,408.00000000000125,205.00000000001074,-280.9999999999979,26.000000000003798,-160.00000000000458,824.9999999999886,48.000000000003595,792.0000000000016,-82.99999999998863,-571.0000000000103,447.00000000000273,509.9999999999909,215.0000000000034,-214.99999999999852,87.00000000000374,-463.0000000000134,,1789.999999999997
2020.05.11,416.000000000011,187.00000000000384,-265.99999999999955,21.00000000000435,-167.00000000000603,790.9999999999968,85.99999999998609,801.9999999999925,-78.00000000000028,-568.000000000013,448.99999999999807,498.00000000000466,212.0000000000033,-192.00000000000327,153.00000000000313,-460.000000000016,,1883.999999999966
2020.05.11,403.0000000000058,181.00000000000892,-255.00000000000523,33.000000000005244,-206.00000000000617,649.0000000000009,82.00000000000429,751.9999999999953,-55.99999999998939,-687.9999999999998,435.99999999999284,438.0000000000024,125.0,-195.00000000000074,182.99999999999983,-494.00000000001666,,1387.9999999999975
2020.05.11,401.00000000001046,110.00000000001009,-175.99999999999838,33.000000000005244,-226.00000000000398,638.9999999999816,-9.999999999998899,722.999999999999,-89.99999999999008,-768.0000000000131,388.9999999999958,367.00000000000443,76.99999999999818,-112.99999999999643,249.99999999999466,-495.000000000001,,1110.9999999999977
2020.05.11,382.000000000005,43.00000000001525,-180.99999999999784,8.000000000008,-224.000000000002,593.9999999999941,-87.00000000001484,659.9999999999966,-110.99999999999443,-764.9999999999934,338.99999999999864,320.99999999999795,57.00000000000216,-119.99999999999788,229.99999999999687,-474.0000000000189,,671.9999999999957
2020.05.11,460.9999999999985,136.00000000000279,-234.00000000000088,68.00000000000139,-199.00000000000472,713.9999999999986,-178.99999999999582,817.9999999999978,-66.99999999999484,-763.0000000000026,468.9999999999941,456.00000000000307,159.9999999999966,-167.00000000000603,197.00000000000273,-481.0000000000203,,1388.9999999999707
2020.05.11,582.9999999999984,113.00000000000753,-140.0000000000068,79.00000000000685,-221.99999999999997,721.0000000000036,-174.00000000000747,893.0000000000007,-22.999999999995246,-825.9999999999934,555.9999999999974,429.9999999999926,171.00000000000648,-70.99999999999883,278.9999999999959,-470.9999999999992,,1898.0000000000086
2020.05.11,676.0000000000019,-58.99999999998684,-121.00000000000443,10.000000000010001,-326.9999999999995,626.9999999999811,24.999999999986144,929.9999999999926,-168.99999999999693,-1119.0000000000034,503.0000000000001,402.9999999999916,73.99999999999807,-72.0000000000054,282.0000000000045,-555.0000000000166,,1107.999999999953
2020.05.11,645.0000000000102,-150.00000000000568,-28.000000000005798,-26.999999999999247,-376.00000000000966,438.99999999999295,55.99999999998939,840.999999999994,-211.99999999998997,-1200.0000000000011,453.9999999999935,313.99999999999295,4.0000000000048885,-43.999999999999595,390.0000000000015,-582.0000000000158,,523.9999999999524
2020.05.11,665.0000000000063,-384.9999999999909,115.99999999999389,-35.999999999991594,-453.0000000000034,295.99999999999227,-278.00000000000045,724.9999999999943,-187.99999999998818,-1361.9999999999966,367.999999999995,171.99999999999704,-112.99999999999955,75.00000000000284,441.0000000000025,-550.000000000006,,-506.9999999999926
2020.05.11,695.0000000000074,-357.99999999999164,158.99999999999804,-68.99999999999685,-468.00000000000176,362.99999999999955,-258.0000000000027,774.0000000000009,-244.9999999999841,-1422.000000000012,362.99999999999955,195.99999999999795,-117.999999999995,75.00000000000284,460.00000000000483,-562.0000000000181,,-414.9999999999911
2020.05.11,698.9999999999981,-459.99999999999375,159.9999999999935,-193.99999999999417,-526.0000000000042,365.99999999998545,-243.00000000001543,810.9999999999928,-488.9999999999839,-1564.999999999994,293.99999999999693,186.9999999999976,-121.99999999999989,2.999999999997449,399.0000000000049,-580.0000000000027,,-1260.0000000000214
