date,USDCHF,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPCAD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2017.10.02,217.0000000000005,325.00000000000284,-80.99999999999774,-139.00000000000023,198.99999999999363,-202.00000000001327,-182.00000000000438,-52.000000000007596,73.99999999999629,-387.00000000000045,59.99999999999339,-180.0000000000024,-78.00000000000028,361.0000000000113,-266.00000000000534,-83.99999999998897,-7.999999999995566,-214.99999999999852,-185.99999999999727,,-824.000000000014
2017.10.02,224.9999999999974,317.99999999999784,-56.99999999999594,-127.99999999999478,156.00000000000057,-251.00000000000122,-206.00000000000617,-71.00000000000995,23.00000000000635,-415.9999999999968,72.0000000000054,-180.0000000000024,-89.99999999999008,299.00000000000483,-278.0000000000058,-91.99999999999875,37.00000000000614,-178.99999999999582,-131.99999999999878,,-949.9999999999781
2017.10.02,239.99999999999577,338.99999999999864,-78.99999999998464,-156.99999999999602,186.99999999999272,-250.00000000001688,-202.9999999999976,-51.000000000001044,48.000000000003595,-419.9999999999875,69.00000000000794,-172.0000000000166,-127.99999999999478,354.0000000000099,-278.0000000000058,-72.99999999999329,12.000000000000455,-205.99999999999508,-141.99999999999767,,-909.999999999978
2017.10.02,224.9999999999974,302.0000000000067,-29.999999999996696,-75.00000000000284,107.00000000000153,-268.0000000000016,-219.99999999999798,-117.00000000000044,-20.999999999993246,-413.99999999998727,59.000000000009045,-181.00000000000892,-17.000000000000348,224.000000000002,-281.9999999999965,-140.00000000000057,79.00000000000773,-131.00000000000333,-135.9999999999806,,-1035.9999999999459
2017.10.02,230.99999999999233,320.0000000000074,-90.99999999999665,-58.99999999999794,108.99999999999244,-306.00000000000625,-190.00000000000128,-141.00000000000225,-24.000000000001798,-474.9999999999943,175.99999999999838,-145.00000000001734,52.000000000007596,186.0000000000195,-256.0000000000002,-171.99999999999704,93.00000000000352,-90.99999999999665,-161.99999999999548,,-944.9999999999861
2017.10.02,232.99999999999432,313.0000000000024,-53.999999999998494,-44.99999999999504,107.00000000000153,-277.00000000001614,-216.0000000000051,-153.00000000000313,-29.000000000001247,-425.9999999999877,79.99999999999119,-175.00000000001404,55.000000000005045,200.00000000000017,-277.000000000001,-179.00000000000205,87.0000000000033,-120.99999999999334,-173.00000000000094,,-1050.0000000000202
2017.10.02,317.0000000000006,404.0000000000106,-144.99999999999514,-146.00000000000168,191.99999999999218,-323.0000000000066,-226.00000000000398,-116.00000000000499,-7.9999999999968985,-462.99999999999386,117.99999999999588,-221.00000000000452,20.000000000020002,223.00000000001762,-283.00000000000125,-137.00000000000045,54.000000000002046,-159.9999999999935,-163.9999999999864,,-1063.9999999999504
2017.10.02,264.999999999993,370.00000000000455,-122.99999999998423,-134.99999999999625,166.99999999999494,-213.00000000001873,-196.00000000000728,-91.00000000000774,6.0000000000060005,-377.9999999999859,41.000000000002146,-260.0000000000158,56.000000000011596,148.99999999999915,-272.00000000000557,-122.99999999999045,60.000000000002274,-143.9999999999997,-140.99999999999113,,-961.999999999989
2017.10.02,315.9999999999941,407.0000000000107,-144.99999999999514,-134.0000000000008,187.9999999999993,-274.00000000001864,-219.00000000000253,-137.00000000000932,-7.9999999999968985,-426.9999999999925,68.00000000000139,-211.00000000000563,35.00000000000725,218.00000000000708,-284.9999999999966,-153.99999999999636,64.99999999999773,-151.9999999999966,-169.99999999998127,,-1018.9999999999746
2017.10.02,283.99999999999534,365.0000000000091,-107.99999999999699,-114.99999999999844,137.9999999999937,-257.0000000000183,-221.99999999999997,-124.00000000000189,-34.000000000000696,-394.9999999999818,43.999999999999595,-263.00000000001324,78.00000000000028,103.00000000000864,-280.00000000000114,-143.00000000000068,91.00000000000819,-119.99999999999788,-124.99999999999733,,-1082.9999999999936
2017.10.02,348.9999999999993,459.0000000000032,-286.99999999999284,-261.0000000000001,313.99999999999204,-90.00000000001229,-150.00000000000568,-32.0000000000098,102.99999999999754,-222.99999999998477,-45.000000000006146,-280.0000000000136,32.0000000000098,253.99999999999866,-225.9999999999991,-52.99999999999727,-42.00000000000159,-209.9999999999991,-187.99999999998818,,-576.0000000000098
2017.10.02,397.0000000000029,478.9999999999992,-296.9999999999917,-317.9999999999961,374.999999999992,-82.00000000000429,-192.00000000000327,-15.00000000000945,116.00000000000499,-173.00000000000182,-120.99999999999334,-319.0000000000026,-26.999999999999247,329.00000000000153,-234.99999999999943,-6.000000000000227,-94.99999999999886,-278.00000000000045,-198.99999999999363,,-660.9999999999939
2017.10.02,431.99999999999903,436.00000000000705,-319.0000000000026,-297.9999999999983,349.99999999999477,5.999999999994898,-209.9999999999991,-62.000000000006494,63.00000000000195,31.00000000000591,-270.99999999999903,-304.00000000001535,28.000000000005798,259.0000000000092,-185.00000000000227,7.000000000005002,-95.99999999998943,-229.99999999999687,-195.9999999999962,,-558.999999999982
2017.10.02,297.9999999999983,289.0000000000015,-214.00000000000307,-229.99999999999687,258.9999999999981,134.99999999999625,-172.00000000000549,-13.00000000000745,65.99999999999939,195.99999999999795,-350.9999999999902,-377.0000000000051,103.00000000000864,103.00000000000864,-140.00000000000057,43.00000000000637,-98.99999999998954,-190.99999999999673,-146.99999999998602,,-441.9999999999659
2017.10.02,398.9999999999938,353.9999999999992,-313.99999999999204,-246.99999999999721,265.99999999999955,81.9999999999821,-186.00000000000838,-89.00000000000574,7.0000000000014495,194.99999999999318,-317.9999999999961,-340.00000000000693,154.0000000000097,40.0000000000178,-123.00000000000466,14.000000000010004,-61.99999999999761,-129.9999999999968,-137.9999999999937,,-435.9999999999925
2017.10.02,304.9999999999997,379.0000000000049,-385.99999999999744,-319.0000000000026,308.9999999999926,273.9999999999965,-65.00000000000395,54.999999999993946,118.00000000000699,241.00000000001387,-310.0000000000103,-351.0000000000124,112.000000000001,36.0000000000138,-90.00000000000341,78.00000000000296,-96.9999999999942,-134.99999999999625,-103.99999999999298,,50.000000000012875
2017.10.02,336.00000000000296,298.0000000000018,-326.9999999999884,-226.99999999999943,219.99999999999798,305.9999999999841,-125.00000000000844,-60.00000000000449,4.999999999999449,429.00000000000205,-475.0000000000032,-417.0000000000007,290.00000000001245,-173.00000000000094,-64.99999999999773,36.000000000001364,-51.00000000000193,-59.99999999999339,-95.00000000000064,,-154.9999999999972
2017.10.02,241.00000000000233,273.00000000001035,-302.9999999999866,-156.99999999999602,158.99999999999804,286.99999999999284,-65.99999999999939,-48.000000000003595,17.000000000000348,295.99999999999227,-322.00000000000006,-267.0000000000172,241.00000000000233,-110.99999999999443,-66.0000000000025,-22.999999999996135,2.0000000000095497,-2.000000000002,-100.99999999999554,,50.000000000014694
2017.10.02,307.99999999999716,320.0000000000074,-232.99999999999432,-170.00000000000347,171.99999999999437,333.9999999999899,-160.00000000000458,-93.00000000000975,-19.999999999997797,391.9999999999959,-588.9999999999951,-344.00000000001097,212.00000000001216,-78.99999999998464,-155.00000000000114,-46.999999999997044,21.000000000000796,-68.00000000000139,-99.99999999998899,,-298.9999999999916
2017.10.02,300.99999999999574,335.9999999999985,-265.99999999998846,-202.0000000000022,200.00000000000017,431.99999999998795,-138.00000000000477,-55.000000000005045,9.999999999998899,474.9999999999943,-662.000000000007,-402.9999999999978,247.00000000001944,-114.99999999999844,-141.00000000000534,-21.99999999999136,-1.9999999999953388,-80.00000000000229,-102.99999999998644,,-187.99999999998937
2017.10.02,147.99999999999258,219.99999999999886,-197.99999999998707,-146.00000000000168,141.00000000000225,806.99999999998,-57.00000000000705,12.999999999996348,63.99999999999739,825.9999999999934,-977.0000000000057,-258.0000000000027,123.00000000000644,-7.0000000000014495,-97.99999999999898,6.000000000000227,-18.000000000000682,-54.999999999993946,-85.00000000000173,,448.99999999996646
2017.10.02,139.00000000000023,109.99999999999943,-25.999999999992696,-92.00000000000318,103.99999999999298,715.9999999999833,-156.00000000000057,-34.000000000000696,36.0000000000027,846.0000000000036,-1069.9999999999932,-443.0000000000156,209.00000000001472,-62.99999999999084,-139.00000000001,30.000000000001137,-52.99999999999727,-134.99999999999625,-107.99999999999699,,-128.99999999999926
2017.10.02,258.0000000000027,99.00000000000375,-224.99999999998633,-97.00000000000264,100.00000000000009,632.9999999999947,-121.00000000000443,-126.0000000000039,-53.999999999998494,959.0000000000032,-917.9999999999966,-243.99999999999977,238.0000000000049,-116.99999999998934,24.999999999991473,46.00000000000648,-57.999999999992724,11.00000000000545,-92.99999999998754,,316.000000000051
2017.10.02,254.99999999999412,162.00000000000614,-144.99999999999514,-61.999999999995396,61.999999999995396,569.9999999999816,-133.00000000000534,-160.00000000000458,-58.000000000002494,731.9999999999993,-890.9999999999974,-392.00000000001455,378.00000000001165,-291.9999999999812,-73.0000000000075,-43.99999999999693,24.00000000000091,-0.999999999995449,-68.99999999998573,,-136.99999999999255
2017.10.02,261.99999999999557,73.99999999999807,-95.999999999985,34.000000000000696,-38.0000000000047,483.99999999999557,-209.9999999999991,-255.00000000000523,-192.00000000000327,819.9999999999932,-885.0000000000025,-399.00000000001603,494.00000000001666,-428.9999999999905,-54.000000000002046,-82.99999999999841,79.00000000000773,95.00000000000064,-71.99999999998319,,-370.99999999998187
2017.10.02,566.9999999999953,206.00000000000307,-139.00000000000023,-80.00000000000229,37.99999999999359,191.99999999999218,-428.00000000000614,-382.00000000000455,-336.00000000000296,772.0000000000198,-980.0000000000031,-590.0000000000016,520.0000000000093,-529.0000000000017,-129.0000000000049,-57.999999999992724,87.0000000000033,29.999999999996696,-25.999999999992696,,-1264.9999999999998
2017.10.02,630.9999999999927,183.00000000000693,-239.99999999999577,-80.99999999999774,61.999999999995396,177.99999999998929,-417.0000000000007,-432.0000000000102,-361.0000000000002,891.0000000000196,-933.000000000006,-431.0000000000036,478.0000000000006,-428.9999999999905,-37.9999999999967,-42.00000000000159,45.000000000001705,72.0000000000054,-61.99999999998429,,-925.9999999999757
2017.10.02,587.9999999999997,103.9999999999992,-232.99999999999432,-88.99999999999464,103.99999999999298,254.999999999983,-387.000000000004,-389.000000000006,-288.9999999999948,1018.0000000000007,-967.0000000000067,-365.99999999999966,388.0000000000106,-248.99999999998812,18.999999999991246,31.00000000000591,-60.000000000002274,14.999999999998348,-112.99999999998533,,-619.9999999999941
2017.10.02,644.0000000000001,79.00000000000773,-228.99999999999034,-46.999999999997044,102.00000000000209,217.0000000000005,-435.0000000000076,-473.0000000000012,-331.0000000000035,1094.9999999999989,-1021.0000000000052,-395.99999999999636,491.0000000000192,-281.99999999998226,36.99999999999193,5.000000000009663,-74.99999999998863,17.000000000000348,-167.9999999999904,,-769.9999999999322
2017.10.02,668.9999999999974,182.00000000000216,-270.99999999999903,-33.000000000005244,109.99999999999899,83.9999999999952,-429.0000000000016,-511.0000000000059,-339.99999999999585,834.0000000000032,-842.0000000000094,-341.99999999999784,513.0000000000078,-254.999999999983,-16.999999999995907,-93.99999999999409,-10.99999999999568,31.999999999998696,-201.99999999999108,,-922.9999999999711
2017.10.02,714.999999999999,249.00000000000944,-309.99999999998806,-66.99999999999484,142.99999999999312,-24.000000000001798,-441.0000000000025,-514.0000000000033,-341.0000000000024,695.999999999998,-727.0000000000109,-383.0,540.0000000000072,-282.9999999999888,-40.99999999999682,-105.99999999999454,2.0000000000095497,21.999999999999797,-202.9999999999976,,-1072.9999999999654
2017.10.02,700.999999999996,183.9999999999975,-271.99999999998334,-38.0000000000047,102.99999999999754,-18.0000000000069,-453.0000000000034,-528.0000000000063,-368.9999999999971,769.0000000000055,-758.9999999999985,-385.99999999999744,551.0000000000126,-330.9999999999924,-15.000000000000568,-86.99999999998909,-1.9999999999953388,43.00000000000415,-178.99999999999582,,-1085.9999999999577
2017.10.02,624.9999999999977,87.0000000000033,-229.99999999999687,27.999999999994696,52.99999999999194,66.99999999999484,-416.00000000000523,-533.0000000000057,-358.0000000000028,877.0000000000095,-788.9999999999952,-326.0000000000041,571.0000000000103,-313.99999999999204,31.999999999996476,-86.99999999998909,-18.000000000000682,75.9999999999983,-196.99999999998053,,-851.999999999975
2017.10.02,669.9999999999928,156.0000000000059,-184.99999999999073,4.000000000004,61.999999999995396,-26.0000000000149,-482.00000000000466,-547.0000000000086,-380.999999999998,748.9999999999952,-809.9999999999997,-434.000000000001,580.0000000000027,-357.99999999999164,-55.999999999997385,-114.99999999999488,20.000000000010232,31.000000000003247,-174.99999999999181,,-1296.9999999999839
2017.10.02,658.0000000000031,185.00000000000227,-241.00000000000233,-29.999999999996696,122.99999999999534,35.999999999991594,-436.9999999999985,-503.000000000009,-317.0000000000006,764.00000000001,-797.0000000000033,-418.0000000000073,564.000000000009,-269.9999999999925,-40.00000000000625,-97.99999999999898,-24.999999999991473,-2.000000000002,-218.99999999999142,,-1066.9999999999893
2017.10.02,708.999999999993,237.00000000000898,-287.9999999999994,-58.000000000002494,137.9999999999937,7.999999999985796,-452.00000000000796,-517.0000000000008,-336.9999999999984,742.999999999995,-790.0000000000018,-417.0000000000007,565.9999999999999,-295.99999999998516,-49.99999999999716,-106.99999999999932,-4.9999999999954525,11.00000000000545,-203.99999999998198,,-1108.9999999999889
2017.10.02,695.9999999999966,212.0000000000033,-251.99999999998556,-51.99999999999649,134.0000000000008,-52.000000000007596,-458.9999999999983,-513.0000000000078,-331.999999999999,685.0000000000023,-730.9999999999927,-446.9999999999974,569.0000000000194,-289.9999999999903,-51.00000000000193,-96.9999999999942,-18.000000000000682,-9.999999999998899,-211.99999999998997,,-1219.9999999999384
2017.10.02,668.0000000000019,246.9999999999999,-238.0000000000049,-75.00000000000284,159.9999999999935,98.99999999998244,-402.00000000000233,-446.00000000000193,-258.0000000000027,774.0000000000009,-913.9999999999926,-504.0000000000156,625.0000000000089,-428.9999999999905,-85.99999999999852,-96.9999999999942,-27.000000000001023,-78.00000000000028,-181.9999999999933,,-1163.0000000000132
2017.10.03,656.000000000001,225.9999999999991,-231.0000000000034,-48.99999999999905,180.0000000000024,59.99999999999339,-430.00000000000813,-483.0000000000001,-258.0000000000027,748.9999999999952,-853.9999999999992,-507.9999999999973,628.0000000000064,-239.99999999999577,-67.99999999999784,-109.99999999999943,-60.99999999999284,-83.9999999999952,-278.00000000000045,,-1154.999999999994
2017.10.03,661.0000000000005,210.99999999999852,-258.0000000000027,-14.000000000002899,158.99999999999804,113.99999999999189,-379.0000000000071,-498.00000000000955,-256.0000000000007,783.0000000000155,-838.9999999999898,-466.00000000001086,669.0000000000085,-274.9999999999808,-34.000000000006025,-132.99999999999557,-46.999999999997044,-46.00000000000159,-290.9999999999968,,-938.9999999999884
2017.10.03,636.9999999999986,189.00000000000716,-295.0000000000008,-17.999999999995797,156.99999999999602,106.99999999999044,-379.0000000000071,-495.000000000001,-264.999999999993,798.0000000000018,-771.0000000000106,-385.99999999999744,624.0000000000023,-239.99999999999577,4.9999999999954525,-117.999999999995,-58.9999999999975,-3.999999999992898,-280.9999999999979,,-793.999999999993
2017.10.03,622.9999999999958,164.00000000000148,-292.00000000000335,-2.000000000002,136.00000000000279,105.99999999998388,-370.9999999999991,-501.000000000007,-278.9999999999959,808.9999999999975,-757.999999999992,-371.00000000001023,637.0000000000209,-261.9999999999845,21.000000000000796,-114.99999999999488,-54.000000000002046,17.000000000000348,-279.99999999999136,,-771.9999999999789
2017.10.03,641.0000000000027,237.99999999999955,-303.9999999999932,-43.00000000000415,168.99999999999693,110.99999999999443,-383.0,-477.0000000000052,-263.0000000000021,752.0000000000095,-770.000000000004,-373.00000000000114,575.0000000000144,-213.99999999998087,-31.00000000000591,-125.99999999999056,-34.99999999999659,-9.00000000000345,-270.99999999999903,,-812.9999999999684
2017.10.03,659.999999999994,268.0000000000007,-329.99999999998585,-60.99999999999994,193.99999999999417,98.99999999998244,-380.999999999998,-472.00000000000574,-249.99999999999466,725.9999999999991,-756.0000000000011,-408.00000000000836,605.0000000000111,-224.99999999998633,-37.9999999999967,-128.99999999999068,-43.99999999999693,-26.999999999999247,-285.99999999998624,,-854.9999999999684
2017.10.03,665.9999999999999,201.99999999999818,-316.99999999998954,-26.000000000003798,212.00000000000108,145.99999999997948,-394.00000000000546,-517.0000000000008,-236.99999999999832,871.0000000000093,-849.0000000000109,-434.000000000001,681.0000000000205,-193.99999999998306,6.000000000000227,-116.99999999999022,-108.99999999999466,-63.00000000000195,-363.9999999999866,,-836.9999999999575
2017.10.03,795.9999999999967,442.99999999999784,-428.9999999999905,-175.00000000000293,305.99999999999517,118.99999999998023,-431.0000000000036,-468.00000000000176,-241.99999999999778,730.9999999999945,-890.9999999999974,-438.00000000000506,534.0000000000123,-139.9999999999846,-109.99999999999943,-137.99999999999102,-43.99999999999693,-97.00000000000264,-293.99999999999426,,-967.9999999999911
2017.10.03,941.9999999999984,469.99999999999886,-513.9999999999923,-214.99999999999852,351.0000000000013,60.99999999999994,-492.999999999999,-545.0000000000066,-303.9999999999932,852.0000000000039,-953.0000000000039,-512.0000000000014,632.0000000000103,-224.99999999998633,-67.99999999999784,-111.99999999999477,-75.9999999999934,-92.99999999999864,-306.9999999999906,,-1108.9999999999436
2017.10.03,981.999999999994,644.0000000000055,-458.00000000000284,-199.00000000000472,315.9999999999941,-37.00000000002035,-563.9999999999978,-593.0000000000102,-368.9999999999971,573.0000000000075,-974.0000000000082,-588.0000000000107,669.0000000000085,-312.9999999999855,-249.00000000000944,-266.9999999999959,88.99999999999864,-92.00000000000318,-276.9999999999939,,-1707.0000000000316
2017.10.03,959.9999999999942,594.0000000000083,-478.0000000000006,-158.0000000000026,266.999999999995,-34.000000000000696,-531.0000000000036,-615.00000000001,-400.00000000000034,606.9999999999993,-910.0000000000108,-512.0000000000014,704.0000000000157,-371.99999999999454,-192.00000000000728,-275.99999999999625,109.99999999999943,-12.000000000000899,-261.9999999999845,,-1510.0000000000018
2017.10.03,946.0000000000024,569.0000000000026,-441.0000000000025,-170.99999999999892,281.99999999999335,-64.0000000000196,-546.000000000002,-592.0000000000036,-373.00000000000114,580.0000000000125,-903.9999999999937,-527.0000000000108,637.0000000000209,-292.9999999999877,-201.99999999999818,-238.9999999999901,73.0000000000075,-60.99999999999994,-264.9999999999819,,-1590.999999999951
2017.10.03,927.9999999999955,585.000000000008,-441.0000000000025,-195.9999999999962,322.9999999999955,-99.00000000000463,-535.0000000000077,-540.0000000000072,-293.99999999999426,503.0000000000143,-835.9999999999923,-536.0000000000032,693.0000000000102,-259.9999999999936,-215.0000000000034,-205.99999999998886,36.000000000001364,-137.9999999999937,-258.99999999998704,,-1486.9999999999495
2017.10.03,973.0000000000016,637.0000000000005,-495.99999999998533,-349.99999999999477,461.99999999999574,-112.000000000001,-531.0000000000036,-434.000000000001,-214.00000000000307,475.9999999999991,-807.0000000000022,-551.0000000000126,391.000000000008,7.0000000000014495,-215.0000000000034,-87.99999999999386,-81.99999999999363,-246.99999999999721,-287.9999999999994,,-1468.9999999999845
2017.10.03,978.0000000000011,611.0000000000042,-461.99999999998465,-311.00000000000574,459.99999999999375,-131.00000000001444,-553.0000000000035,-476.0000000000098,-219.99999999999798,490.0000000000091,-828.9999999999909,-574.0000000000078,443.99999999999994,26.0000000000149,-219.0000000000083,-113.99999999999011,-96.9999999999942,-268.0000000000016,-346.0000000000019,,-1590.9999999999875
2017.10.03,959.9999999999942,638.0000000000052,-482.00000000000466,-314.99999999999864,454.9999999999943,-107.00000000001265,-526.0000000000042,-460.00000000000483,-209.9999999999991,460.00000000000796,-805.9999999999956,-544.9999999999955,436.00000000001415,22.0000000000109,-227.00000000000387,-131.00000000000023,-72.99999999999329,-242.99999999999324,-326.9999999999884,,-1480.9999999999673
2017.10.03,1044.999999999996,646.0000000000008,-499.000000000005,-375.9999999999986,529.9999999999972,-143.00000000000423,-585.0000000000022,-469.0000000000083,-200.00000000000017,539.0000000000157,-880.9999999999984,-622.9999999999958,415.0000000000098,82.00000000000429,-222.0000000000084,-64.99999999999773,-149.0000000000009,-329.999999999997,-356.00000000000074,,-1640.9999999999936
2017.10.03,966.0000000000002,638.0000000000052,-524.9999999999977,-412.9999999999967,553.999999999999,-57.00000000001815,-504.9999999999999,-369.0000000000082,-121.99999999999989,524.0000000000009,-821.9999999999894,-500.9999999999959,257.0000000000183,233.00000000001654,-197.00000000000273,-21.000000000000796,-180.99999999999739,-334.9999999999964,-339.99999999998477,,-1215.9999999999477
2017.10.03,878.9999999999965,554.000000000002,-404.9999999999887,-280.00000000000244,449.9999999999948,-112.000000000001,-512.0000000000014,-431.0000000000036,-156.00000000000057,444.0000000000168,-767.9999999999909,-550.000000000006,414.00000000000324,109.00000000000354,-218.00000000000352,-105.99999999999454,-126.99999999999534,-297.00000000000284,-376.9999999999829,,-1488.9999999999568
2017.10.03,839.9999999999964,448.0000000000075,-341.99999999999784,-192.99999999999872,373.99999999999653,-90.00000000001229,-519.0000000000028,-486.00000000000864,-203.99999999999307,554.000000000002,-808.9999999999931,-503.000000000009,458.00000000000284,63.000000000013046,-174.99999999999716,-119.99999999999034,-115.99999999999966,-246.00000000000176,-374.999999999992,,-1440.999999999978
2017.10.03,858.0000000000032,534.000000000006,-292.00000000000335,-170.00000000000347,358.0000000000028,-253.00000000001432,-563.9999999999978,-527.0000000000108,-234.00000000000088,272.0000000000198,-697.9999999999986,-422.00000000001125,365.99999999999966,181.00000000000892,-280.00000000000114,-213.99999999999864,-36.000000000001364,-258.0000000000027,-383.99999999998437,,-1762.9999999999886
2017.10.03,809.9999999999997,593.0000000000035,-278.00000000000045,-211.00000000000563,344.99999999999534,-142.0000000000199,-535.0000000000077,-446.00000000000193,-212.00000000000108,253.00000000001432,-777.9999999999898,-330.0000000000081,169.00000000001913,280.9999999999979,-337.0000000000033,-212.99999999999386,19.000000000005457,-251.00000000000122,-308.9999999999815,,-1571.9999999999793
2017.10.03,819.9999999999985,609.9999999999994,-304.9999999999997,-238.0000000000049,412.9999999999967,-159.00000000002024,-526.9999999999997,-425.0000000000087,-153.99999999999858,216.00000000000819,-733.9999999999902,-327.00000000001063,150.00000000000568,397.0000000000029,-332.9999999999984,-195.99999999999795,-45.000000000001705,-319.99999999999807,-373.00000000000114,,-1530.0000000000184
2017.10.03,866.9999999999956,603.9999999999992,-424.00000000000216,-297.9999999999983,465.9999999999998,68.00000000000139,-489.0000000000061,-404.0000000000044,-136.00000000000279,563.999999999993,-947.000000000009,-280.9999999999979,131.00000000001444,407.0000000000018,-240.0000000000091,-125.99999999999056,-105.99999999999454,-295.0000000000008,-364.9999999999931,,-1004.0000000000036
2017.10.03,758.9999999999985,547.0000000000113,-409.99999999999926,-256.99999999999613,468.9999999999972,203.99999999998198,-414.00000000000324,-361.0000000000002,-54.999999999993946,635.9999999999957,-960.9999999999897,-168.0000000000126,76.0000000000094,568.000000000013,-206.00000000000307,-125.99999999999056,-152.9999999999916,-312.9999999999966,-434.000000000001,,-598.9999999999709
2017.10.03,790.9999999999973,508.0000000000098,-417.0000000000007,-227.99999999999488,408.9999999999927,213.99999999998087,-435.0000000000076,-415.0000000000098,-134.99999999999625,745.0000000000045,-1018.0000000000077,-253.00000000001432,228.00000000000597,330.0000000000081,-171.99999999999704,-128.99999999999068,-113.99999999999011,-231.99999999999886,-383.99999999998437,,-706.9999999999932
2017.10.03,707.9999999999975,526.0000000000105,-251.00000000000122,-209.00000000000364,390.0000000000015,234.99999999998522,-470.9999999999992,-364.00000000000875,-95.00000000000064,617.0000000000186,-1120.9999999999943,-334.9999999999964,145.00000000001734,402.0000000000135,-304.00000000000205,-162.9999999999967,-77.99999999998875,-326.9999999999995,-374.999999999992,,-1069.999999999939
2017.10.03,639.0000000000007,509.00000000000034,-89.99999999999008,-156.00000000000057,348.9999999999993,271.99999999998334,-516.0000000000053,-365.0000000000042,-85.00000000000173,580.0000000000125,-1266.999999999996,-385.00000000001313,107.00000000001265,476.0000000000098,-406.0000000000059,-208.99999999998897,-45.99999999999227,-395.0000000000009,-391.9999999999924,,-1379.9999999999732
