date,USDCHF,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPCAD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2017.10.02,-23.00000000000635,-54.99999999999261,-19.999999999997797,0.0,-18.0000000000069,-169.00000000001913,-97.9999999999981,-119.00000000000244,-17.000000000000348,-151.9999999999868,-120.99999999999334,-102.00000000000209,-148.99999999999915,-2.999999999997449,-87.0000000000033,-52.99999999999727,-72.99999999999329,-195.00000000000074,-104.99999999999955,,-1558.9999999999966
2017.10.02,-50.0000000000056,-55.999999999997385,5.999999999994898,4.000000000004,-19.00000000000235,-173.00000000000094,-173.00000000000094,-126.0000000000039,-10.999999999994348,-183.9999999999975,-160.00000000000458,-116.00000000000499,-171.99999999999437,87.99999999999919,-155.00000000000114,-52.99999999999727,-253.99999999999068,-424.00000000000216,-257.99999999998045,,-2285.9999999999804
2017.10.02,19.999999999997797,-9.000000000000341,87.00000000001484,14.999999999998348,-121.00000000000443,-325.0000000000197,-185.00000000000182,-159.00000000000912,-105.99999999999498,-536.0000000000014,-76.0000000000094,-59.000000000009045,-163.9999999999864,151.00000000001222,-275.0000000000057,-217.9999999999893,-22.999999999996135,-137.9999999999937,-100.99999999999554,,-2221.9999999999936
2017.10.02,20.999999999993246,112.99999999999955,70.0000000000145,60.00000000000449,-136.00000000000279,-308.0000000000194,-185.00000000000182,-182.00000000000438,-129.9999999999968,-555.0000000000068,147.00000000000824,7.0000000000014495,-127.99999999999478,113.00000000000753,-272.99999999999613,-254.99999999999545,173.00000000000182,-4.999999999999449,-114.99999999999844,,-1567.9999999999857
2017.10.02,25.999999999992696,115.0000000000091,136.00000000000279,100.00000000000009,-161.00000000000003,-289.0000000000059,-195.00000000000074,-180.0000000000024,-146.99999999999713,-524.0000000000009,79.00000000000685,-55.000000000005045,-82.99999999998863,33.00000000001635,-314.00000000000716,-254.99999999999545,210.99999999999852,12.000000000000899,-65.99999999998829,,-1556.999999999964
2017.10.02,22.999999999995246,112.00000000000898,104.00000000001519,73.00000000000084,-153.99999999999858,-272.00000000000557,-196.00000000000728,-165.00000000000404,-139.00000000000023,-489.0000000000043,75.00000000000284,-38.0000000000047,-93.99999999999409,40.0000000000178,-311.9999999999976,-250.0,166.00000000001103,-20.999999999993246,-86.99999999999264,,-1623.9999999999504
2017.10.02,31.999999999998696,88.00000000000807,38.0000000000047,48.000000000003595,-77.00000000000485,-281.0000000000201,-192.99999999999872,-195.00000000000074,-73.99999999999629,-522.9999999999961,116.00000000000499,-48.000000000003595,-90.99999999999665,191.00000000000784,-302.0000000000067,-241.99999999999022,51.00000000000193,-85.99999999999719,-212.99999999999653,,-1760.999999999978
2017.10.02,51.000000000001044,139.00000000001,-18.999999999991246,46.00000000000159,-31.999999999998696,-250.00000000001688,-161.00000000000003,-189.00000000000583,-53.999999999998494,-516.9999999999959,62.000000000006494,-87.99999999999919,16.000000000016,153.00000000000313,-323.99999999999807,-328.9999999999935,112.00000000000898,-71.99999999999429,-239.99999999999577,,-1695.9999999999404
2017.10.02,117.99999999999588,291.000000000011,-38.99999999998904,-21.00000000000435,29.999999999996696,-275.000000000003,-226.99999999999943,-221.99999999999997,-71.99999999999429,-543.9999999999827,-14.000000000002899,-160.00000000000458,35.00000000000725,179.00000000001802,-364.0000000000043,-348.99999999998954,117.00000000000443,-122.99999999999534,-253.99999999999866,,-1893.999999999935
2017.10.02,207.99999999999707,338.99999999999864,-102.00000000000209,-102.00000000000209,66.99999999999484,-314.00000000001427,-272.00000000000557,-221.00000000000452,-80.00000000000229,-524.0000000000009,-19.999999999997797,-229.99999999999687,8.000000000008,177.00000000000495,-364.0000000000043,-305.9999999999974,34.000000000006025,-193.99999999999417,-236.99999999999832,,-2133.000000000011
