date,USDCHF,USDCAD,empty,sum
2016.02.01,-167.00000000000603,418.9999999999916,,251.99999999998556
2016.02.01,-141.00000000001333,383.0,,241.99999999998667
2016.02.01,-60.000000000015596,256.99999999999613,,196.99999999998053
2016.02.01,-99.00000000000463,-72.0000000000054,,-171.00000000001003
2016.02.01,-229.00000000001253,-494.00000000001666,,-723.0000000000292
2016.02.01,-152.0000000000188,-340.00000000000693,,-492.0000000000257
2016.02.01,-168.0000000000126,-438.00000000000506,,-606.0000000000176
2016.02.01,-198.00000000000927,-380.00000000000256,,-578.0000000000118
2016.02.01,-138.0000000000159,-399.00000000001603,,-537.000000000032
2016.02.01,-156.00000000000057,-234.00000000000088,,-390.0000000000015
2016.02.02,-111.00000000001664,-226.00000000001506,,-337.0000000000317
2016.02.02,-143.00000000000423,-175.00000000001404,,-318.0000000000183
2016.02.02,-106.00000000000608,-262.00000000000665,,-368.00000000001273
2016.02.02,-138.0000000000159,-132.00000000002098,,-270.00000000003683
2016.02.02,-128.000000000017,-103.00000000000864,,-231.00000000002564
2016.02.02,-87.00000000001484,-47.00000000001925,,-134.00000000003408
2016.02.02,-150.00000000000568,-1.0000000000065512,,-151.00000000001222
2016.02.02,-118.00000000001809,-80.00000000001339,,-198.0000000000315
2016.02.02,-173.00000000000094,-134.00000000001188,,-307.00000000001285
2016.02.02,-127.00000000001043,-76.0000000000094,,-203.00000000001984
2016.02.02,-158.0000000000137,-21.00000000000435,,-179.00000000001805
2016.02.02,-213.00000000001873,197.99999999998707,,-15.000000000031662
2016.02.02,-226.99999999999943,371.99999999999454,,144.9999999999951
2016.02.02,-273.0000000000121,263.99999999999756,,-9.000000000014552
2016.02.02,-268.0000000000016,335.9999999999808,,67.9999999999792
2016.02.02,-208.00000000000819,306.9999999999906,,98.99999999998244
2016.02.02,-169.00000000001913,439.99999999999596,,270.9999999999768
2016.02.02,-140.0000000000068,459.99999999999375,,319.9999999999869
2016.02.02,-173.00000000000094,509.99999999998823,,336.99999999998727
2016.02.02,-148.99999999999915,413.99999999998107,,264.9999999999819
2016.02.02,-249.00000000001032,583.9999999999845,,334.9999999999742
2016.02.02,-200.00000000000017,688.9999999999841,,488.9999999999839
2016.02.02,-169.00000000001913,665.9999999999889,,496.99999999996976
2016.02.02,-60.99999999999994,634.9999999999856,,573.9999999999857
2016.02.02,27.999999999983594,445.99999999999085,,473.9999999999744
2016.02.02,99.99999999998899,397.99999999998727,,497.99999999997624
2016.02.02,39.999999999995595,402.9999999999978,,442.9999999999934
2016.02.02,68.00000000000139,359.99999999998255,,427.99999999998397
2016.02.02,7.999999999985796,219.99999999999798,,227.99999999998377
2016.02.02,15.999999999993797,202.9999999999976,,218.99999999999142
2016.02.02,-41.000000000002146,549.9999999999839,,508.9999999999817
2016.02.02,-201.00000000000674,973.999999999986,,772.9999999999793
2016.02.02,-170.00000000000347,729.9999999999862,,559.9999999999827
2016.02.02,-242.00000000000887,902.9999999999872,,660.9999999999783
2016.02.02,-216.00000000001617,936.9999999999878,,720.9999999999717
2016.02.02,-82.00000000000429,1025.9999999999936,,943.9999999999893
2016.02.02,-213.00000000001873,654.9999999999834,,441.99999999996464
2016.02.02,-283.000000000011,705.9999999999844,,422.9999999999734
2016.02.02,-265.0000000000041,785.9999999999978,,520.9999999999937
2016.02.02,-273.0000000000121,579.9999999999806,,306.99999999996845
2016.02.02,-188.00000000001037,391.9999999999924,,203.999999999982
2016.02.02,-199.00000000001583,532.9999999999835,,333.9999999999677
2016.02.02,-189.00000000001694,710.999999999995,,521.9999999999781
2016.02.02,-94.00000000001629,552.9999999999812,,458.999999999965
2016.02.02,-222.00000000001108,516.9999999999897,,294.99999999997857
2016.02.02,-224.000000000002,595.9999999999966,,371.9999999999946
2016.02.02,-180.0000000000024,703.9999999999935,,523.9999999999911
2016.02.02,-276.00000000000955,847.9999999999822,,571.9999999999726
2016.02.03,-270.00000000001467,831.9999999999883,,561.9999999999736
2016.02.03,-243.00000000001543,792.9999999999993,,549.9999999999839
2016.02.03,-263.00000000001324,858.9999999999875,,595.9999999999743
2016.02.03,-217.0000000000005,989.9999999999798,,772.9999999999793
2016.02.03,-272.00000000000557,1024.999999999987,,752.9999999999815
2016.02.03,-287.9999999999994,1183.999999999985,,895.9999999999857
2016.02.03,-353.0000000000033,1244.999999999985,,891.9999999999817
2016.02.03,-324.0000000000132,1254.9999999999839,,930.9999999999707
2016.02.03,-306.00000000000625,1246.9999999999982,,940.9999999999919
2016.02.03,-286.00000000000847,1197.999999999988,,911.9999999999795
2016.02.03,-272.00000000000557,1289.9999999999911,,1017.9999999999856
2016.02.03,-265.0000000000041,1101.9999999999807,,836.9999999999766
2016.02.03,-297.9999999999983,1128.99999999998,,830.9999999999817
2016.02.03,-276.00000000000955,1237.9999999999836,,961.9999999999741
2016.02.03,-326.0000000000041,1280.9999999999989,,954.9999999999948
2016.02.03,-246.00000000001288,1180.9999999999877,,934.9999999999749
2016.02.03,-323.0000000000066,1050.9999999999798,,727.9999999999732
2016.02.03,-321.0000000000157,1047.9999999999823,,726.9999999999666
2016.02.03,-306.00000000000625,969.999999999982,,663.9999999999758
2016.02.03,-184.00000000000637,719.9999999999873,,535.9999999999809
2016.02.03,-243.99999999999977,731.9999999999993,,487.99999999999955
2016.02.03,-228.00000000000597,561.9999999999958,,333.9999999999898
2016.02.03,-286.00000000000847,522.0000000000002,,235.99999999999176
2016.02.03,-395.000000000012,575.9999999999987,,180.99999999998676
2016.02.03,-475.0000000000032,380.9999999999869,,-94.00000000001626
2016.02.03,-497.0000000000141,461.99999999998465,,-35.000000000029445
2016.02.03,-453.99999999999886,21.999999999988695,,-432.0000000000102
2016.02.03,-424.00000000000216,-170.00000000000347,,-594.0000000000057
2016.02.03,-409.0000000000149,-312.00000000000114,,-721.000000000016
2016.02.03,-507.000000000013,-242.00000000000887,,-749.0000000000218
2016.02.03,-656.0000000000122,-843.0000000000159,,-1499.0000000000282
2016.02.03,-563.0000000000024,-932.0000000000217,,-1495.000000000024
2016.02.03,-679.0000000000074,-1121.0000000000164,,-1800.0000000000236
2016.02.03,-863.0000000000138,-995.0000000000125,,-1858.0000000000264
2016.02.03,-1444.000000000001,-906.0000000000068,,-2350.0000000000077
2016.02.03,-1278.0000000000014,-1250.0000000000177,,-2528.000000000019
2016.02.03,-1245.0000000000073,-1152.0000000000198,,-2397.0000000000273
2016.02.03,-1392.0000000000155,-1235.0000000000084,,-2627.0000000000236
2016.02.03,-1471.0,-1336.0000000000039,,-2807.0000000000036
2016.02.03,-1561.0000000000123,-1382.0000000000166,,-2943.000000000029
2016.02.03,-1755.0000000000177,-1462.0000000000077,,-3217.0000000000255
2016.02.03,-2195.0000000000136,-1613.00000000002,,-3808.0000000000337
2016.02.03,-1707.000000000014,-1744.0000000000123,,-3451.0000000000264
2016.02.03,-1601.000000000008,-1791.0000000000093,,-3392.0000000000173
2016.02.03,-1632.0000000000111,-1769.0000000000205,,-3401.000000000032
2016.02.03,-1667.0000000000184,-1976.0,,-3643.000000000018
2016.02.03,-1598.0000000000105,-1972.0000000000182,,-3570.0000000000286
2016.02.03,-1687.0000000000164,-1911.0000000000182,,-3598.0000000000346
2016.02.04,-1532.0,-1865.0000000000055,,-3397.0000000000055
2016.02.04,-1512.0000000000023,-1790.0000000000027,,-3302.000000000005
2016.02.04,-1593.0,-1769.0000000000205,,-3362.0000000000205
2016.02.04,-1567.0000000000073,-1748.0000000000161,,-3315.0000000000236
2016.02.04,-1727.0000000000118,-2023.0000000000193,,-3750.000000000031
2016.02.04,-1734.0000000000134,-2091.0000000000205,,-3825.0000000000337
2016.02.04,-1602.9999999999989,-2425.0000000000105,,-4028.000000000009
2016.02.04,-1608.0000000000093,-2211.0000000000073,,-3819.0000000000164
2016.02.04,-1541.9999999999989,-2165.000000000017,,-3707.0000000000155
2016.02.04,-1536.000000000004,-2249.0000000000123,,-3785.0000000000164
2016.02.04,-1565.0000000000164,-2189.0000000000186,,-3754.000000000035
2016.02.04,-1588.0000000000116,-2196.00000000002,,-3784.000000000032
2016.02.04,-1531.0000000000157,-2077.0000000000177,,-3608.0000000000337
2016.02.04,-1577.0000000000061,-2016.0000000000177,,-3593.0000000000236
2016.02.04,-1561.0000000000123,-2012.0000000000139,,-3573.0000000000264
2016.02.04,-1584.0000000000077,-2018.0000000000086,,-3602.0000000000164
2016.02.04,-1539.0000000000014,-2010.0000000000007,,-3549.000000000002
2016.02.04,-1458.0000000000036,-2096.000000000009,,-3554.0000000000127
2016.02.04,-1377.000000000006,-1986.0000000000211,,-3363.0000000000273
2016.02.04,-1461.0000000000011,-1935.00000000002,,-3396.000000000021
2016.02.04,-1513.0000000000089,-2178.000000000013,,-3691.000000000022
2016.02.04,-1703.00000000001,-2257.00000000002,,-3960.00000000003
2016.02.04,-1827.000000000001,-2453.0000000000164,,-4280.000000000017
2016.02.04,-1961.0000000000127,-2541.0000000000155,,-4502.000000000028
2016.02.04,-1836.0000000000155,-2869.0000000000105,,-4705.0000000000255
2016.02.04,-1973.0000000000025,-3056.000000000014,,-5029.000000000016
2016.02.04,-2010.0000000000007,-3275.0000000000055,,-5285.000000000006
2016.02.04,-1985.9999999999989,-2864.0,,-4849.999999999999
2016.02.04,-2057.00000000002,-2820.0000000000005,,-4877.00000000002
2016.02.04,-2316.000000000007,-2811.0000000000077,,-5127.000000000015
2016.02.04,-2494.0000000000073,-2937.000000000012,,-5431.000000000019
2016.02.04,-2336.0000000000045,-2945.00000000002,,-5281.000000000025
2016.02.04,-2254.0000000000114,-3056.000000000014,,-5310.0000000000255
2016.02.04,-2633.0000000000077,-3125.0,,-5758.000000000007
2016.02.04,-2485.000000000004,-2876.000000000012,,-5361.000000000016
2016.02.04,-2328.0000000000077,-2820.0000000000005,,-5148.000000000008
2016.02.04,-2587.000000000006,-2674.000000000021,,-5261.000000000027
2016.02.04,-2833.0000000000077,-2419.0000000000155,,-5252.000000000024
2016.02.04,-2637.0000000000114,-2470.000000000017,,-5107.000000000028
2016.02.04,-2571.0000000000123,-2427.0000000000014,,-4998.000000000014
2016.02.04,-2620.0000000000114,-2406.000000000019,,-5026.000000000031
2016.02.04,-2743.0000000000064,-2275.000000000005,,-5018.000000000011
2016.02.04,-2801.000000000009,-2279.0000000000086,,-5080.000000000018
2016.02.04,-2834.000000000014,-2401.0000000000086,,-5235.000000000023
2016.02.04,-2796.0000000000095,-2245.000000000008,,-5041.000000000018
2016.02.04,-2781.0000000000114,-2234.0000000000027,,-5015.000000000015
2016.02.04,-2855.0000000000077,-2130.0000000000095,,-4985.000000000017
2016.02.04,-2812.0000000000146,-2161.0000000000127,,-4973.000000000027
2016.02.05,-2792.0000000000055,-2160.0000000000064,,-4952.000000000012
2016.02.05,-2789.000000000008,-2145.000000000019,,-4934.000000000027
2016.02.05,-2771.0000000000123,-2171.000000000012,,-4942.000000000024
2016.02.05,-2759.0000000000114,-2104.000000000017,,-4863.000000000028
2016.02.05,-2767.000000000008,-2198.000000000011,,-4965.000000000019
2016.02.05,-2868.000000000004,-2149.000000000001,,-5017.0000000000055
2016.02.05,-2817.000000000014,-2289.0000000000077,,-5106.000000000022
2016.02.05,-2714.0000000000055,-2280.0000000000155,,-4994.000000000021
2016.02.05,-2770.000000000006,-2280.0000000000155,,-5050.000000000022
2016.02.05,-2710.0000000000123,-2274.0000000000205,,-4984.000000000033
2016.02.05,-2737.000000000012,-2353.000000000005,,-5090.000000000016
2016.02.05,-2726.0000000000064,-2447.0000000000214,,-5173.000000000027
2016.02.05,-2681.0000000000114,-2379.00000000002,,-5060.000000000031
2016.02.05,-2686.0000000000105,-2385.000000000015,,-5071.0000000000255
2016.02.05,-2675.000000000005,-2366.0000000000014,,-5041.000000000006
2016.02.05,-2629.0000000000036,-2387.000000000006,,-5016.000000000009
2016.02.05,-2685.000000000004,-2408.00000000001,,-5093.000000000015
2016.02.05,-2646.000000000004,-2521.0000000000177,,-5167.000000000022
2016.02.05,-2691.00000000001,-2401.0000000000086,,-5092.000000000018
2016.02.05,-2703.000000000011,-2315.0000000000005,,-5018.000000000011
2016.02.05,-2753.0000000000055,-2257.00000000002,,-5010.0000000000255
2016.02.05,-2854.0000000000123,-2344.0000000000127,,-5198.0000000000255
2016.02.05,-2897.000000000005,-2406.000000000019,,-5303.000000000024
2016.02.05,-2953.0000000000055,-2477.000000000018,,-5430.000000000024
2016.02.05,-2946.000000000004,-2449.0000000000123,,-5395.000000000016
2016.02.05,-3010.0000000000127,-2402.0000000000155,,-5412.000000000028
2016.02.05,-3036.0000000000055,-2180.000000000004,,-5216.000000000009
2016.02.05,-2922.0000000000136,-2148.0000000000164,,-5070.00000000003
2016.02.05,-2862.000000000009,-2345.000000000019,,-5207.000000000028
2016.02.05,-2900.0000000000136,-2254.0000000000005,,-5154.000000000015
2016.02.05,-3106.0000000000086,-2267.000000000019,,-5373.000000000027
2016.02.05,-2645.0000000000086,-1859.0000000000107,,-4504.000000000019
2016.02.05,-2406.000000000008,-1790.0000000000027,,-4196.000000000011
2016.02.05,-2528.000000000008,-1438.000000000006,,-3966.000000000014
2016.02.05,-2361.000000000013,-1347.0000000000093,,-3708.0000000000227
2016.02.05,-2774.00000000001,-1238.0000000000057,,-4012.0000000000155
2016.02.05,-2781.0000000000114,-968.0000000000133,,-3749.0000000000246
2016.02.05,-2708.0000000000105,-937.00000000001,,-3645.0000000000205
2016.02.05,-2824.000000000004,-891.0000000000196,,-3715.0000000000236
2016.02.05,-2849.0000000000127,-866.0000000000113,,-3715.000000000024
2016.02.05,-2875.0000000000055,-919.0000000000032,,-3794.0000000000086
2016.02.05,-3005.000000000013,-832.0000000000105,,-3837.0000000000236
2016.02.05,-3001.000000000009,-735.000000000019,,-3736.000000000028
2016.02.05,-2943.000000000007,-791.0000000000084,,-3734.0000000000155
2016.02.05,-2919.000000000005,-792.0000000000149,,-3711.00000000002
2016.02.05,-2888.0000000000127,-584.0000000000067,,-3472.0000000000196
2016.02.05,-2908.0000000000105,-710.0000000000106,,-3618.000000000021
2016.02.05,-3048.0000000000064,-542.0000000000202,,-3590.0000000000264
