date,GBPUSD,USDCAD,GBPCHF,EURCHF,NZDCHF,EURGBP,GBPJPY,EURNZD,AUDJPY,empty,sum
2016.05.09,35.999999999991594,51.99999999998539,-216.00000000001617,21.999999999988695,-242.99999999999324,-17.000000000000348,-489.0000000000043,-293.0000000000099,313.99999999999295,,-834.0000000000653
2016.05.09,25.999999999992696,17.000000000000348,-173.00000000000094,1.0000000000065512,-153.99999999999858,-13.999999999991797,-425.00000000001137,-124.00000000001299,251.99999999999534,,-594.0000000000208
2016.05.09,80.99999999999774,117.99999999999588,-246.00000000001288,9.999999999998899,-166.99999999999494,-35.999999999991594,-563.999999999993,-130.0000000000079,295.99999999999227,,-638.0000000000155
2016.05.09,53.999999999998494,42.999999999993044,-229.00000000001253,15.00000000000945,-142.99999999999312,-27.999999999994696,-533.0000000000155,-60.99999999999994,216.99999999999875,,-665.000000000016
2016.05.09,126.99999999998823,117.99999999999588,-202.9999999999976,-12.000000000012001,-152.99999999999204,-10.999999999994348,-550.9999999999877,-112.000000000001,291.9999999999874,,-505.0000000000132
2016.05.09,154.99999999999403,167.9999999999904,-162.00000000001768,-26.999999999999247,-141.99999999999767,-0.999999999995449,-733.0000000000041,-93.00000000000975,362.99999999999955,,-472.0000000000399
2016.05.09,129.99999999998568,150.99999999999002,-189.00000000001694,-12.999999999996348,-112.000000000001,-17.999999999995797,-830.0000000000125,-25.00000000000835,423.9999999999924,,-482.00000000006287
2016.05.09,-30.0000000000189,147.99999999999258,-158.99999999999804,-28.000000000005798,-137.9999999999937,-7.9999999999968985,-962.9999999999939,-99.00000000000463,450.9999999999934,,-826.0000000000257
2016.05.09,82.99999999998863,133.99999999998968,-222.00000000001108,-66.00000000001049,-125.99999999999278,-92.99999999999864,-1013.0000000000052,-96.99999999999153,426.9999999999925,,-973.0000000000391
2016.05.09,-50.0000000000167,144.99999999999514,-202.00000000001327,-73.00000000001194,-78.99999999999574,-79.99999999999119,-1003.0000000000143,-51.000000000001044,378.0000000000001,,-1015.000000000049
2016.05.09,-345.0000000000175,-36.0000000000138,123.99999999999079,-262.00000000000665,18.0000000000069,109.00000000000354,-756.0000000000002,226.99999999999943,62.99999999998818,,-858.0000000000495
2016.05.09,-383.0,-68.00000000000139,391.9999999999924,-333.0000000000055,143.00000000000423,87.99999999999919,-568.9999999999884,160.99999999998892,62.99999999998818,,-506.0000000000225
2016.05.09,-314.00000000001427,-99.00000000000463,201.99999999999108,-330.0000000000081,159.00000000000912,-43.999999999999595,-1026.0000000000105,177.00000000000495,161.99999999999193,,-1113.00000000004
2016.05.09,-90.00000000001229,-22.999999999995246,106.99999999999044,-398.9999999999938,133.00000000000534,-118.99999999999133,-1337.9999999999939,26.999999999999247,355.99999999999454,,-1345.999999999997
2016.05.09,1.999999999990898,72.99999999998974,1.999999999990898,-407.0000000000018,50.0000000000056,-173.00000000000094,-1521.9999999999914,-123.00000000000644,423.9999999999924,,-1674.000000000031
2016.05.09,267.99999999997937,167.00000000000603,-239.00000000001143,-344.00000000001097,96.00000000000719,-271.9999999999945,-1854.9999999999898,45.99999999999049,503.9999999999907,,-1629.000000000033
2016.05.09,344.99999999999534,201.99999999999108,-318.00000000001825,-360.0000000000048,14.000000000002899,-356.9999999999962,-1944.9999999999932,-222.99999999999542,571.9999999999885,,-2070.00000000003
2016.05.09,250.99999999997902,173.00000000000094,-114.99999999999844,-384.00000000000654,98.0000000000092,-243.99999999999977,-1783.9999999999918,-63.000000000013046,562.9999999999882,,-1505.0000000000323
2016.05.09,160.99999999998892,4.999999999988347,-145.00000000001734,-411.99999999999017,164.00000000000858,-261.99999999999557,-2007.000000000005,76.99999999999375,504.99999999999545,,-1914.0000000000332
2016.05.09,-17.000000000000348,-144.0000000000108,-75.00000000000284,-354.0000000000099,165.00000000000404,-195.00000000000074,-2074.9999999999886,175.99999999999838,543.9999999999969,,-1975.000000000014
2016.05.09,-15.00000000000945,-168.99999999999693,20.999999999982144,-322.00000000000006,294.00000000000534,-92.99999999999864,-2058.9999999999973,553.0000000000035,495.9999999999951,,-1294.0000000000164
2016.05.09,60.99999999999994,-280.9999999999979,106.99999999999044,-293.0000000000099,564.000000000009,-48.99999999999905,-1943.000000000012,1292.9999999999886,479.99999999998977,,-61.000000000041155
2016.05.09,29.999999999996696,-400.00000000000034,102.99999999998644,-323.99999999999096,663.0000000000025,-46.999999999997044,-2004.9999999999955,1476.999999999995,405.00000000000114,,-98.00000000000205
2016.05.09,-142.0000000000199,-466.00000000001086,92.99999999998754,-323.0000000000066,538.0000000000051,-78.00000000000028,-2080.999999999989,1231.0000000000043,475.9999999999991,,-752.0000000000307
2016.05.09,-201.00000000000674,-483.99999999999557,127.99999999999478,-266.999999999995,453.99999999999886,20.0000000000089,-2090.0000000000036,1187.0000000000048,547.9999999999876,,-705.0000000000058
2016.05.09,-197.00000000000273,-473.0000000000123,193.99999999998306,-188.9999999999947,526.0000000000042,73.00000000000084,-1937.9999999999882,1329.9999999999868,479.99999999998977,,-194.0000000000332
2016.05.09,-204.00000000000418,-470.9999999999992,217.0000000000005,-218.99999999999142,521.0000000000048,79.00000000000685,-1831.9999999999936,1313.0000000000086,443.9999999999884,,-151.9999999999793
2016.05.09,-165.00000000001512,-575.0000000000144,248.99999999998812,-232.00000000000998,555.0000000000055,85.00000000000173,-1844.9999999999989,1377.9999999999905,462.99999999999386,,-87.00000000005866
2016.05.09,-106.00000000000608,-551.9999999999969,241.99999999998667,-229.99999999999687,580.0000000000027,65.00000000000395,-1885.9999999999957,1381.9999999999943,534.9999999999966,,29.99999999998863
2016.05.09,-193.00000000002092,-618.0000000000074,272.99999999998994,-239.00000000001143,580.0000000000027,67.00000000000594,-1823.0000000000075,1368.999999999998,473.99999999998954,,-110.00000000006116
2016.05.09,-258.0000000000027,-649.999999999995,249.99999999999466,-235.00000000000742,592.0000000000036,68.00000000000139,-1769.0000000000055,1421.0000000000057,463.99999999999864,,-117.0000000000066
2016.05.09,-292.00000000000335,-714.0000000000147,204.99999999998852,-251.00000000000122,558.000000000003,34.000000000000696,-1733.000000000004,1316.9999999999905,433.9999999999975,,-442.000000000043
2016.05.09,-234.00000000000088,-600.0000000000006,125.99999999998168,-248.00000000000378,512.0000000000014,3.0000000000085514,-1961.0000000000127,1246.9999999999982,464.9999999999892,,-690.000000000039
2016.05.09,-79.00000000000685,-344.00000000001097,85.99999999998609,-228.00000000000597,502.00000000000244,-24.999999999997247,-2046.999999999997,1198.9999999999945,548.9999999999924,,-387.00000000004263
2016.05.09,-70.0000000000145,-268.0000000000016,102.99999999998644,-228.00000000000597,514.9999999999987,-8.999999999992347,-1963.9999999999986,1229.9999999999977,540.9999999999968,,-150.0000000000332
2016.05.09,-112.000000000001,-270.00000000001467,120.99999999999334,-269.9999999999925,553.999999999999,-27.999999999994696,-1917.0000000000016,1331.9999999999998,426.9999999999925,,-163.00000000001978
2016.05.09,-66.00000000001049,-194.0000000000053,51.99999999998539,-266.0000000000107,539.0000000000006,-53.999999999998494,-1825.9999999999934,1286.9999999999936,423.9999999999924,,-104.0000000000465
2016.05.09,-91.00000000001884,-185.00000000001293,46.999999999997044,-259.9999999999936,548.0000000000041,-48.99999999999905,-1829.0000000000077,1306.9999999999916,434.99999999998806,,-77.00000000005127
2016.05.10,-96.00000000000719,-195.9999999999962,96.99999999999153,-280.9999999999979,575.9999999999987,-57.99999999999139,-1834.0000000000032,1207.0000000000025,439.9999999999977,,-145.00000000000546
2016.05.10,-91.00000000001884,-185.00000000001293,62.99999999999084,-256.00000000001177,614.0000000000034,-65.99999999999939,-1963.9999999999986,1448.999999999989,478.9999999999992,,42.999999999941
2016.05.10,-58.000000000002494,-171.00000000001003,36.999999999998145,-252.0000000000078,569.0000000000084,-58.99999999999794,-1947.0000000000027,1357.9999999999925,433.9999999999975,,-89.00000000002433
2016.05.10,-63.000000000013046,-205.99999999999508,43.999999999999595,-232.99999999999432,548.0000000000041,-51.000000000001044,-1873.9999999999952,1316.9999999999905,387.00000000000045,,-131.0000000000041
2016.05.10,-28.000000000005798,-148.99999999999915,22.999999999995246,-221.00000000000452,511.0000000000059,-58.99999999999794,-1937.0000000000118,1228.0000000000068,461.9999999999891,,-170.00000000002206
2016.05.10,-20.000000000020002,-158.0000000000137,29.999999999996696,-225.00000000000853,506.0000000000064,-56.0000000000005,-1914.999999999992,1210.0,427.99999999999727,,-200.00000000003433
2016.05.10,-72.0000000000054,-285.00000000000193,45.99999999999049,-253.99999999999866,584.0000000000067,-57.99999999999139,-1943.000000000012,1398.9999999999948,329.9999999999983,,-253.0000000000192
2016.05.10,-69.00000000000794,-331.0000000000146,78.00000000000028,-265.0000000000041,796.0000000000078,-53.999999999998494,-2150.0000000000055,1924.9999999999989,381.9999999999908,,311.99999999996714
2016.05.10,3.999999999981796,-319.0000000000026,79.99999999999119,-266.0000000000107,868.000000000002,-53.999999999998494,-2007.000000000005,2073.999999999998,376.99999999999534,,756.9999999999517
2016.05.10,-87.99999999999919,-324.0000000000132,34.000000000000696,-266.0000000000107,817.000000000001,-86.99999999999264,-2423.000000000002,1956.0000000000023,460.9999999999985,,79.99999999998488
2016.05.10,-133.00000000000534,-280.9999999999979,8.999999999992347,-252.0000000000078,705.0000000000001,-93.99999999999409,-2427.9999999999973,1666.9999999999964,748.9999999999952,,-58.00000000001842
2016.05.10,-169.00000000001913,-266.999999999995,31.999999999987594,-263.99999999999756,735.0000000000078,-78.00000000000028,-2326.999999999998,1757.0000000000086,772.9999999999961,,191.99999999999022
2016.05.10,-178.00000000001148,-231.0000000000034,53.999999999998494,-248.00000000000378,705.0000000000001,-42.999999999993044,-2204.0000000000077,1710.999999999996,789.999999999992,,355.99999999996703
2016.05.10,-121.99999999999989,-208.00000000000819,62.99999999999084,-259.9999999999936,699.0000000000052,-64.99999999999284,-2352.0000000000036,1682.99999999999,878.0000000000001,,315.9999999999883
2016.05.10,-168.0000000000126,-215.99999999999397,56.99999999999594,-239.00000000001143,729.0000000000018,-37.99999999999359,-2375.0,1766.000000000001,881.0000000000002,,396.9999999999875
2016.05.10,-172.0000000000166,-236.99999999999832,21.999999999988695,-221.00000000000452,740.0000000000073,-47.9999999999925,-2459.000000000003,1859.999999999995,917.9999999999922,,402.99999999996805
2016.05.10,-187.00000000000384,-293.0000000000099,41.99999999998649,-222.99999999999542,752.0000000000082,-51.99999999999649,-2402.999999999992,1836.9999999999998,887.999999999991,,360.99999999998806
2016.05.10,-237.00000000002052,-310.0000000000103,-4.000000000004,-218.99999999999142,764.0000000000091,-64.99999999999284,-2443.000000000012,1897.9999999999998,860.99999999999,,244.99999999996794
2016.05.10,-134.00000000001188,-285.00000000000193,3.999999999981796,-228.99999999999034,736.9999999999987,-52.99999999999194,-2462.9999999999936,1841.0000000000036,834.9999999999937,,252.9999999999883
2016.05.10,4.999999999988347,-165.00000000001512,-43.00000000001525,-226.99999999999943,674.000000000008,-74.99999999999174,-2616.0000000000136,1693.9999999999955,917.9999999999922,,164.9999999999485
2016.05.10,27.999999999983594,-41.000000000002146,-147.00000000000824,-266.999999999995,704.0000000000047,-173.00000000000094,-2832.999999999998,1722.0000000000014,966.9999999999987,,-40.00000000001626
2016.05.10,58.99999999998684,-158.0000000000137,-121.00000000001555,-208.00000000000819,783.0000000000003,-122.99999999999534,-2852.0000000000036,1957.0000000000086,1075.9999999999934,,412.99999999995293
2016.05.10,-2.0000000000131024,-221.00000000000452,-121.99999999999989,-198.00000000000927,818.0000000000076,-110.99999999999443,-2825.9999999999936,2068.9999999999877,1059.9999999999882,,466.9999999999686
2016.05.10,128.99999999997914,-28.000000000005798,-361.0000000000113,-171.99999999999437,621.0000000000049,-200.00000000000017,-3198.0000000000073,1672.9999999999911,1225.999999999999,,-310.0000000000448
2016.05.10,230.9999999999812,-15.999999999993797,-524.0000000000133,-123.00000000000644,642.0000000000092,-230.99999999999233,-3342.0000000000127,1730.9999999999936,1356.9999999999993,,-275.00000000003524
2016.05.10,259.9999999999936,-26.0000000000149,-765.0000000000157,-66.00000000001049,626.9999999999998,-323.99999999999096,-3575.9999999999936,1906.0000000000077,1400.9999999999964,,-563.0000000000282
2016.05.10,179.99999999998016,-154.99999999999403,-735.000000000019,26.999999999999247,577.0000000000052,-273.000000000001,-3532.000000000011,1875.0000000000045,1366.9999999999902,,-669.0000000000457
2016.05.10,89.99999999999008,-272.00000000000557,-755.0000000000168,17.000000000000348,597.0000000000031,-300.0000000000003,-3471.0000000000036,1856.9999999999975,1274.000000000001,,-963.0000000000346
2016.05.10,56.99999999999594,-344.99999999999534,-683.0000000000114,-52.99999999999194,660.000000000005,-288.9999999999948,-3138.0000000000055,1939.0000000000018,1166.9999999999873,,-685.0000000000091
2016.05.10,91.99999999998099,-361.9999999999957,-599.0000000000161,-90.00000000001229,714.999999999999,-275.99999999999847,-3336.0000000000127,2112.0000000000027,1202.9999999999886,,-541.0000000000641
2016.05.10,148.99999999999915,-336.00000000000296,-695.0000000000011,-59.99999999999339,677.0000000000053,-308.9999999999926,-3358.000000000004,2017.000000000002,1238.99999999999,,-675.999999999998
2016.05.10,150.99999999999002,-265.0000000000041,-746.0000000000023,60.99999999999994,652.0000000000082,-279.99999999999136,-3300.0000000000114,2041.9999999999882,1189.9999999999977,,-495.000000000025
2016.05.10,82.99999999998863,-323.0000000000066,-714.999999999999,48.000000000003595,696.0000000000077,-249.99999999999466,-3240.000000000009,2136.999999999989,1163.9999999999873,,-400.00000000003274
2016.05.10,188.9999999999947,-107.99999999999699,-683.0000000000114,-5.000000000010552,581.0000000000093,-252.99999999999213,-3293.0000000000064,1868.000000000003,1333.999999999989,,-370.0000000000216
2016.05.10,213.99999999998087,-246.00000000001288,-699.0000000000052,65.00000000000395,537.0000000000097,-247.99999999999267,-3350.999999999999,1777.0000000000064,1440.9999999999882,,-510.0000000000209
2016.05.10,280.9999999999979,-168.0000000000126,-823.0000000000182,112.000000000001,489.0000000000061,-262.999999999991,-3513.0000000000055,1767.0000000000075,1458.999999999989,,-659.0000000000255
2016.05.10,329.99999999998585,-272.00000000000557,-883.0000000000116,123.99999999999079,546.000000000002,-304.9999999999997,-3473.9999999999895,1841.9999999999882,1369.9999999999905,,-722.0000000000491
2016.05.10,387.99999999998835,-198.99999999999363,-897.9999999999987,134.99999999999625,534.0000000000011,-290.9999999999968,-3522.9999999999964,1866.9999999999964,1419.9999999999875,,-567.0000000000161
2016.05.10,329.99999999998585,-150.00000000000568,-826.0000000000156,136.00000000000279,496.00000000000756,-258.9999999999981,-3530.000000000001,1743.99999999999,1469.9999999999989,,-589.0000000000352
2016.05.10,156.99999999998494,-185.99999999999727,-798.0000000000098,150.00000000000568,465.0000000000043,-237.99999999999378,-3443.000000000012,1716.9999999999907,1433.9999999999975,,-742.0000000000298
2016.05.10,126.99999999998823,-127.00000000001043,-771.0000000000106,187.99999999998818,502.00000000000244,-196.99999999999162,-3454.0000000000077,1831.0000000000048,1451.9999999999982,,-449.0000000000384
2016.05.10,153.9999999999875,-35.00000000000725,-785.0000000000134,164.99999999999292,440.00000000000705,-246.00000000000176,-3481.999999999999,1651.9999999999868,1479.9999999999898,,-657.0000000000575
2016.05.10,174.99999999999181,116.99999999998934,-812.0000000000127,151.9999999999966,382.00000000000455,-264.999999999993,-3437.999999999988,1462.999999999992,1538.9999999999873,,-687.0000000000327
2016.05.10,160.99999999998892,131.99999999999878,-814.0000000000036,120.00000000000898,389.000000000006,-276.9999999999939,-3429.000000000002,1445.9999999999918,1558.9999999999975,,-713.0000000000075
2016.05.10,192.99999999999872,164.99999999999292,-853.9999999999992,126.99999999998823,329.00000000000153,-290.00000000000136,-3437.000000000012,1313.0000000000086,1613.99999999999,,-840.0000000000323
2016.05.10,177.99999999998929,241.99999999998667,-907.9999999999977,127.99999999999478,339.0000000000004,-307.99999999999716,-3498.9999999999955,1383.000000000001,1644.999999999996,,-800.0000000000223
2016.05.10,263.99999999999756,265.99999999998846,-921.0000000000163,157.00000000000713,353.0000000000033,-308.9999999999926,-3519.0000000000055,1401.999999999992,1664.999999999992,,-642.0000000000334
2016.05.10,261.0000000000001,228.99999999999034,-952.0000000000196,191.99999999999218,307.0000000000017,-310.9999999999946,-3492.999999999995,1336.9999999999882,1635.9999999999957,,-794.0000000000412
2016.05.11,240.9999999999801,256.99999999999613,-935.0000000000191,133.99999999998968,-273.000000000001,-334.00000000000097,-3552.9999999999973,-143.00000000000423,1622.0,,-2984.0000000000573
2016.05.11,292.9999999999877,286.99999999999284,-946.0000000000024,167.00000000000603,-114.99999999999844,-334.00000000000097,-3657.000000000011,224.000000000002,1769.999999999996,,-2311.0000000000286
2016.05.11,313.99999999999204,306.00000000000625,-981.0000000000097,163.00000000000205,-40.99999999999105,-334.00000000000097,-3603.0000000000086,448.9999999999883,1716.9999999999986,,-2010.0000000000232
2016.05.11,309.99999999998806,287.9999999999994,-927.0000000000111,160.00000000000458,87.99999999999919,-317.9999999999961,-3562.999999999988,767.0000000000066,1717.9999999999893,,-1477.000000000008
2016.05.11,310.9999999999946,261.0000000000001,-941.0000000000141,143.99999999998857,-117.99999999999588,-347.9999999999928,-3531.000000000006,165.9999999999995,1724.9999999999943,,-2331.000000000032
2016.05.11,340.9999999999913,261.0000000000001,-967.0000000000067,140.99999999999113,-163.99999999999747,-362.99999999999113,-3552.9999999999973,56.99999999999594,1673.9999999999923,,-2573.0000000000214
2016.05.11,367.99999999999056,255.99999999998957,-998.00000000001,154.0000000000097,-157.99999999999147,-361.0000000000002,-3473.000000000013,113.99999999999189,1603.999999999999,,-2494.0000000000346
2016.05.11,357.99999999999164,266.999999999995,-1006.000000000018,150.99999999999002,-214.99999999999852,-374.999999999992,-3515.999999999991,-45.000000000006146,1711.999999999989,,-2669.00000000004
2016.05.11,360.9999999999891,261.0000000000001,-947.000000000009,127.99999999999478,-154.99999999999403,-337.99999999999386,-3491.0000000000136,126.99999999998823,1700.9999999999934,,-2353.0000000000446
2016.05.11,317.9999999999961,109.00000000000354,-844.0000000000003,92.00000000000318,-127.99999999999478,-290.00000000000136,-3413.000000000011,133.99999999998968,1137.0000000000005,,-2885.0000000000146
2016.05.11,292.9999999999877,65.99999999998829,-705.0000000000001,86.99999999999264,-25.999999999992696,-243.99999999999977,-2866.0000000000136,340.00000000000693,1004.9999999999955,,-2050.0000000000355
2016.05.11,278.9999999999848,79.99999999999119,-720.0000000000095,99.99999999998899,42.0000000000087,-234.00000000000088,-2795.9999999999923,577.0000000000052,1123.9999999999952,,-1548.0000000000284
2016.05.11,298.9999999999826,109.99999999998789,-683.0000000000114,97.9999999999981,60.00000000000449,-225.99999999999287,-2914.0000000000155,565.9999999999999,1175.9999999999877,,-1514.0000000000587
2016.05.11,295.0000000000008,75.99999999998718,-722.0000000000005,82.00000000000429,37.00000000000925,-251.99999999999667,-2978.0000000000086,526.9999999999886,1159.9999999999966,,-1775.0000000000189
2016.05.11,270.99999999999903,75.99999999998718,-685.0000000000023,82.99999999998863,104.99999999999955,-236.99999999999832,-2902.999999999992,682.0000000000048,1107.99999999999,,-1500.0000000000236
2016.05.11,293.99999999999426,73.99999999999629,-771.0000000000106,86.0000000000083,134.0000000000008,-271.9999999999945,-2862.9999999999995,787.0000000000043,1120.999999999995,,-1410.000000000006
2016.05.11,341.99999999999784,127.99999999999478,-785.0000000000134,103.99999999999298,76.0000000000094,-274.9999999999919,-2944.999999999993,608.9999999999928,1173.9999999999923,,-1572.0000000000186
2016.05.11,322.00000000000006,178.99999999999582,-733.0000000000059,79.99999999999119,53.00000000000304,-268.0000000000016,-2895.00000000001,531.9999999999991,1174.9999999999973,,-1555.000000000031
2016.05.11,381.99999999999346,324.9999999999975,-764.0000000000091,42.999999999993044,28.000000000005798,-288.9999999999948,-2872.9999999999905,468.00000000000176,1205.9999999999889,,-1474.0000000000139
2016.05.11,365.99999999999966,347.9999999999928,-741.0000000000139,49.99999999999449,104.00000000000409,-281.99999999999335,-2899.000000000001,638.9999999999895,1146.000000000001,,-1269.0000000000268
2016.05.11,97.9999999999981,131.99999999999878,-584.0000000000067,24.000000000001798,125.00000000000844,-209.9999999999991,-2866.99999999999,730.0000000000084,1030.0000000000011,,-1521.9999999999789
2016.05.11,53.999999999998494,87.99999999999919,-446.0000000000131,48.99999999998794,146.00000000000168,-113.99999999999189,-2546.9999999999973,753.0000000000036,960.9999999999985,,-1056.0000000000127
2016.05.11,78.99999999998464,76.99999999999375,-436.9999999999985,26.999999999999247,165.00000000000404,-114.99999999999844,-2463.9999999999986,757.0000000000076,925.9999999999877,,-985.0000000000186
2016.05.11,-45.000000000006146,19.999999999997797,-443.99999999999994,79.99999999999119,204.00000000000418,-107.00000000000153,-2417.000000000002,1001.9999999999918,936.9999999999976,,-770.000000000027
2016.05.11,-180.0000000000024,151.9999999999966,-441.0000000000025,146.00000000000168,139.00000000000023,-47.9999999999925,-2362.9999999999995,946.9999999999867,980.9999999999945,,-667.0000000000168
2016.05.11,-34.000000000000696,263.99999999999756,-424.00000000000216,113.00000000000753,139.00000000000023,-52.99999999999194,-2473.000000000013,868.000000000002,983.9999999999947,,-616.000000000006
2016.05.11,40.99999999997994,219.99999999999798,-548.9999999999995,114.99999999999844,47.00000000000814,-91.99999999999208,-2462.9999999999936,662.9999999999914,1047.9999999999877,,-970.0000000000218
2016.05.11,34.000000000000696,424.99999999998647,-596.0000000000188,190.00000000000128,-13.999999999991797,-112.000000000001,-2573.0000000000073,584.9999999999911,1110.99999999999,,-950.0000000000491
2016.05.11,82.99999999998863,581.9999999999936,-614.0000000000034,231.0000000000034,-12.000000000000899,-79.99999999999119,-2651.0000000000105,628.0000000000064,1262.0000000000005,,-571.0000000000136
2016.05.11,156.99999999998494,506.9999999999908,-704.0000000000157,201.00000000000674,40.00000000000669,-141.99999999999767,-2713.9999999999986,747.0000000000088,1209.9999999999936,,-698.0000000000205
2016.05.11,293.99999999999426,524.9999999999977,-616.0000000000165,177.99999999998929,102.00000000000209,-108.99999999999244,-2973.9999999999895,844.0000000000003,1224.9999999999943,,-531.0000000000202
2016.05.11,166.99999999998383,482.999999999989,-506.0000000000064,161.99999999999548,102.00000000000209,-69.9999999999923,-2884.0000000000146,792.9999999999993,1310.9999999999927,,-442.0000000000507
2016.05.11,154.99999999999403,453.99999999999886,-414.00000000000324,180.0000000000024,118.00000000000699,-14.999999999998348,-2689.9999999999977,852.9999999999926,1226.9999999999895,,-132.00000000001455
2016.05.11,232.99999999999432,517.9999999999962,-419.0000000000138,164.00000000000858,114.00000000000298,-24.999999999997247,-2562.999999999988,848.0000000000043,1107.99999999999,,-22.000000000002956
2016.05.11,133.99999999998968,265.99999999998846,-344.00000000001097,211.00000000000563,134.0000000000008,45.000000000006146,-2423.000000000002,929.000000000002,1003.0000000000001,,-45.000000000019895
2016.05.11,278.9999999999848,415.99999999999415,-450.00000000001705,175.99999999999838,42.0000000000087,-20.999999999993246,-2789.999999999992,676.9999999999943,1222.999999999999,,-448.0000000000225
2016.05.11,372.9999999999789,758.9999999999985,-510.00000000001046,187.99999999998818,-48.99999999999905,-48.99999999999905,-2962.9999999999936,456.9999999999963,1277.000000000001,,-517.0000000000391
2016.05.11,488.9999999999839,912.0000000000017,-547.0000000000086,211.99999999998997,-75.9999999999983,-51.99999999999649,-2935.0000000000023,405.9999999999952,1426.9999999999925,,-164.0000000000423
2016.05.11,482.999999999989,995.9999999999969,-485.0000000000021,200.00000000000017,-60.99999999999994,-24.999999999997247,-2781.000000000006,445.99999999999085,1375.9999999999905,,148.99999999996226
2016.05.11,440.9999999999803,909.9999999999886,-504.0000000000156,219.99999999999798,-134.99999999999625,-15.999999999993797,-2753.0000000000146,316.99999999998954,1306.999999999988,,-213.00000000007572
2016.05.11,482.999999999989,953.9999999999882,-485.0000000000021,198.00000000000927,-118.99999999999133,-26.999999999999247,-2673.000000000002,307.99999999999716,1328.9999999999936,,-32.000000000016826
2016.05.11,461.0000000000003,1014.0000000000038,-457.00000000001853,181.9999999999933,-90.99999999999665,-14.999999999998348,-2669.000000000011,316.99999999998954,1320.999999999998,,62.99999999996044
2016.05.11,433.99999999997885,954.9999999999948,-369.0000000000193,137.9999999999937,-59.99999999999339,-5.999999999994898,-2487.9999999999995,381.99999999999346,1247.9999999999905,,233.99999999994384
2016.05.11,385.99999999999744,1035.9999999999925,-408.00000000000836,148.99999999999915,-32.999999999994145,-17.000000000000348,-2533.0000000000155,414.00000000000324,1208.999999999989,,202.99999999996294
2016.05.11,362.99999999998,977.99999999999,-334.00000000001205,154.0000000000097,-9.999999999998899,13.00000000000745,-2450.9999999999936,458.00000000000284,1240.9999999999995,,411.9999999999851
2016.05.11,285.99999999998624,927.9999999999955,-330.0000000000081,148.99999999999915,-0.999999999995449,14.999999999998348,-2454.0000000000077,476.9999999999941,1175.9999999999877,,245.99999999994998
2016.05.11,288.99999999998374,905.0000000000002,-258.0000000000027,147.99999999999258,33.000000000005244,48.99999999999905,-2330.999999999989,564.9999999999933,1185.9999999999927,,585.9999999999751
2016.05.11,287.9999999999994,914.9999999999991,-297.9999999999983,146.00000000000168,79.00000000000685,39.00000000000014,-2354.0000000000136,645.0000000000067,1140.0000000000005,,600.0000000000024
2016.05.12,311.99999999997897,922.999999999985,-285.00000000000193,90.99999999999665,109.99999999999899,-100.99999999999554,-2341.000000000008,638.0000000000052,1132.9999999999955,,479.999999999955
2016.05.12,295.99999999998516,899.9999999999897,-222.00000000001108,113.00000000000753,118.00000000000699,16.0000000000049,-2342.999999999989,702.9999999999869,1122.0,,702.999999999981
2016.05.12,285.99999999998624,853.9999999999992,-253.99999999999866,127.99999999999478,108.00000000000809,52.000000000007596,-2342.999999999989,714.999999999999,1163.9999999999873,,709.9999999999944
