date,GBPUSD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2015.07.06,164.99999999999292,-290.00000000000136,-197.00000000000273,-164.00000000000858,476.0000000000098,643.999999999977,-56.0000000000005,-214.00000000000307,-367.0000000000062,1108.9999999999804,-516.0000000000053,1386.000000000024,866.0000000000113,302.0000000000023,511.000000000017,-479.99999999998977,519.0000000000055,-448.000000000004,-306.00000000000625,-63.99999999999739,,2875.999999999995
2015.07.06,109.00000000000354,-204.00000000000418,-176.0000000000095,-168.0000000000126,514.9999999999987,532.999999999987,-53.00000000000304,-216.0000000000051,-384.00000000000654,994.9999999999761,-368.00000000001273,1360.0000000000136,943.000000000005,465.0000000000043,636.0000000000143,-440.9999999999883,519.999999999996,-346.0000000000019,-292.00000000000335,-35.00000000000725,,3392.9999999999445
2015.07.06,113.99999999999189,-214.00000000000307,-170.00000000000347,-280.0000000000136,503.000000000009,489.9999999999807,-5.999999999994898,-265.0000000000041,-358.0000000000028,992.999999999995,-364.9999999999931,1249.0000000000236,822.9999999999959,442.00000000000904,482.00000000000466,-391.9999999999959,501.0000000000048,-356.9999999999962,-287.0000000000039,-144.0000000000108,,2758.9999999999923
2015.07.06,131.99999999999878,-110.99999999999443,-173.00000000000094,-281.0000000000201,544.9999999999955,380.9999999999718,40.00000000000669,-270.99999999999903,-318.00000000000716,913.9999999999873,-38.99999999998904,1165.0000000000205,825.0000000000091,561.9999999999958,467.0000000000174,-403.99999999999636,480.000000000004,-226.00000000000398,-300.0000000000003,-143.00000000000423,,3244.9999999999914
2015.07.06,103.99999999999298,-71.99999999999429,-197.00000000000273,-253.99999999999866,574.0000000000078,317.99999999998363,14.000000000002899,-264.0000000000087,-353.0000000000033,787.9999999999825,-8.000000000008,1139.00000000001,861.0000000000007,642.0000000000092,518.0000000000184,-303.99999999998784,408.00000000000125,-192.00000000000327,-311.00000000000574,-246.99999999999721,,3163.999999999999
2015.07.06,119.99999999998678,-58.99999999999794,-186.00000000000838,-296.0000000000074,453.99999999999886,190.99999999997408,12.000000000000899,-267.00000000000614,-336.00000000000296,643.0000000000007,130.0000000000079,896.000000000015,717.000000000012,645.0000000000067,494.00000000001666,-272.99999999999613,248.00000000000466,-121.00000000000443,-256.99999999999613,-191.00000000000784,,2563.999999999997
2015.07.06,86.99999999999264,-21.999999999999797,-85.00000000000173,-337.0000000000095,356.00000000000074,105.99999999999454,-14.999999999998348,-173.00000000000094,-280.00000000000244,491.9999999999902,171.00000000001003,600.9999999999991,595.9999999999966,600.0000000000006,504.0000000000156,-190.9999999999883,123.99999999999523,-131.99999999999878,-184.00000000000637,-154.99999999999403,,2062.9999999999945
2015.07.06,207.99999999998596,-231.99999999999886,-365.0000000000042,-333.0000000000055,495.000000000001,97.99999999998477,-141.00000000000225,-277.000000000005,-475.0000000000032,589.999999999975,55.000000000005045,806.0000000000116,780.000000000003,651.0000000000016,517.0000000000119,-454.9999999999983,126.00000000000477,-241.99999999999778,-409.0000000000038,-229.00000000001253,,1167.9999999999534
2015.07.06,365.99999999999966,-299.00000000000483,-462.0000000000068,-335.00000000001864,523.0000000000068,591.9999999999845,-148.0000000000037,-365.99999999999966,-391.000000000008,1223.9999999999895,-143.00000000000423,1378.0000000000143,798.0000000000098,414.00000000000324,253.99999999999866,-504.99999999999545,567.0000000000073,-351.99999999999676,-563.0000000000024,-283.99999999999534,,2267.999999999978
2015.07.06,103.99999999999298,-377.0000000000051,-304.00000000000426,-369.0000000000193,573.0000000000013,511.99999999997203,21.999999999999797,-385.000000000002,-487.0000000000041,1107.9999999999757,-780.000000000003,1468.0000000000177,736.0000000000033,266.999999999995,453.99999999999886,-598.9999999999895,570.999999999998,-387.000000000004,-309.99999999999915,-51.000000000001044,,1765.999999999923
2015.07.06,-103.00000000000864,-449.9999999999948,-353.0000000000033,-74.0000000000185,567.0000000000064,611.9999999999948,12.000000000000899,-340.00000000000693,-562.0000000000069,751.9999999999811,-1113.0000000000084,1475.0000000000227,713.0000000000081,129.00000000000134,348.9999999999993,-644.999999999996,528.9999999999964,-458.00000000000284,-367.0000000000062,45.000000000006146,,717.9999999999645
2015.07.06,-73.99999999999629,-355.0000000000053,-326.0000000000041,-192.00000000001438,624.0000000000023,601.9999999999754,68.99999999999685,-303.0000000000088,-589.0000000000061,745.9999999999809,-749.999999999984,1499.0000000000236,788.0000000000109,568.9999999999973,648.0000000000041,-756.0000000000002,558.0000000000069,-248.99999999999923,-219.99999999999798,-1.999999999990898,,2286.9999999999905
2015.07.06,201.99999999999108,-390.99999999999693,-329.00000000000153,-289.0000000000059,777.0000000000055,588.9999999999986,75.00000000000284,-322.00000000000006,-592.9999999999991,1134.999999999991,-659.0000000000095,1723.0000000000132,922.0000000000006,554.00000000001,737.0000000000099,-742.999999999995,671.0000000000065,-327.99999999999494,-250.00000000000577,11.999999999989797,,3493.0000000000095
2015.07.06,86.99999999999264,-356.9999999999962,-296.0000000000074,-270.99999999999903,768.9999999999975,487.99999999999955,100.00000000000009,-328.0000000000061,-560.0000000000049,917.999999999978,-675.9999999999877,1567.0000000000073,937.00000000001,493.0000000000101,685.0000000000023,-595.9999999999894,554.000000000002,-331.999999999999,-253.99999999999866,55.99999999998939,,2984.0
2015.07.06,-2.999999999997449,-256.0000000000007,-247.00000000000833,-281.0000000000201,722.0000000000005,523.9999999999725,80.00000000000229,-346.0000000000019,-499.000000000005,1051.9999999999925,-496.00000000000756,1578.000000000003,941.9999999999984,595.9999999999966,573.0000000000013,-531.9999999999965,581.0000000000031,-314.99999999999864,-317.0000000000006,-69.9999999999923,,3285.9999999999413
2015.07.06,106.99999999999044,-358.0000000000028,-323.0000000000066,-419.0000000000138,727.0000000000109,486.99999999999477,109.00000000000354,-435.0000000000076,-445.0000000000065,1129.9999999999955,-661.9999999999848,1491.0000000000139,892.0000000000039,217.0000000000005,341.00000000001353,-545.9999999999923,665.0000000000063,-481.9999999999935,-402.9999999999978,-65.00000000000395,,2028.0000000000239
2015.07.06,17.000000000000348,-363.0000000000022,-321.0000000000046,-499.000000000005,639.9999999999961,376.9999999999811,92.99999999999864,-492.999999999999,-392.9999999999989,1106.9999999999993,-712.0000000000015,1275.0000000000057,741.9999999999982,69.00000000000794,120.00000000000898,-530.9999999999917,685.0000000000023,-509.00000000000387,-448.9999999999994,-1.999999999990898,,853.0000000000014
2015.07.06,51.000000000001044,-216.0000000000051,-234.00000000000088,-492.0000000000035,615.00000000001,426.9999999999925,17.000000000000348,-422.00000000000017,-328.0000000000061,1165.9999999999968,-441.0000000000025,1295.000000000016,836.9999999999989,243.99999999999977,250.00000000001688,-461.9999999999891,640.0000000000006,-431.99999999999903,-497.99999999999847,-178.00000000001148,,1839.0000000000164
2015.07.06,113.99999999999189,-148.0000000000037,-273.000000000001,-577.0000000000052,544.9999999999955,527.9999999999916,-19.999999999997797,-486.00000000000864,-318.00000000000716,1395.9999999999866,-168.99999999999693,1432.0000000000164,893.0000000000105,360.0000000000048,108.00000000001918,-528.9999999999964,742.0000000000044,-412.00000000000125,-543.0000000000045,-207.00000000000162,,2435.999999999996
2015.07.06,42.999999999993044,-187.9999999999993,-262.00000000000665,-455.0000000000054,432.9999999999945,460.9999999999843,-87.99999999999919,-443.99999999999994,-279.00000000000705,1262.0000000000005,-297.9999999999983,1181.0000000000116,770.000000000004,187.00000000000384,-61.99999999998429,-468.9999999999941,754.0000000000049,-444.9999999999954,-548.0000000000041,-165.9999999999995,,1387.0000000000036
2015.07.06,24.999999999986144,-222.99999999999542,-343.9999999999999,-578.0000000000118,496.00000000000756,327.99999999997453,24.999999999997247,-570.0000000000039,-231.99999999999886,1158.9999999999918,-476.0000000000098,1054.000000000002,710.0000000000106,-35.00000000000725,-322.9999999999844,-400.99999999999625,753.0000000000001,-541.9999999999981,-656.000000000001,-221.00000000000452,,-51.0000000000409
2015.07.06,14.000000000002899,-314.99999999999864,-407.0000000000018,-584.0000000000067,605.0000000000111,301.9999999999925,-7.9999999999968985,-585.0000000000022,-336.00000000000296,1072.999999999979,-647.0000000000198,1169.0000000000111,804.0000000000047,65.00000000000395,-191.99999999999218,-371.9999999999999,798.0000000000018,-678.0000000000008,-753.0000000000036,-208.99999999999253,,-256.0000000000106
2015.07.06,24.000000000001798,-321.0000000000046,-409.0000000000038,-592.0000000000148,741.9999999999982,177.99999999999727,-17.999999999995797,-656.000000000001,-343.9999999999999,982.9999999999757,-749.999999999984,1212.0000000000175,1123.9999999999916,66.99999999999484,-185.99999999999727,-216.99999999999875,802.9999999999973,-773.0000000000015,-846.0000000000023,-194.0000000000053,,-173.00000000003496
2015.07.06,59.99999999999339,-397.99999999999835,-413.0000000000078,-559.0000000000206,683.9999999999957,214.999999999975,-158.99999999999804,-603.0000000000091,-353.0000000000033,993.9999999999998,-889.0000000000065,1240.000000000009,1198.0000000000102,-17.000000000000348,-121.99999999999989,-192.99999999999784,787.9999999999967,-892.9999999999993,-863.0000000000026,-100.0000000000112,,-383.00000000007475
2015.07.06,89.00000000000574,-456.9999999999963,-454.00000000000995,-470.00000000001484,639.0000000000118,382.99999999998136,-210.99999999999451,-614.0000000000034,-397.0000000000029,1179.9999999999784,-1047.9999999999823,1379.000000000019,1253.9999999999995,-36.999999999998145,-88.99999999998354,-282.99999999998704,844.9999999999989,-912.0000000000017,-853.0000000000038,-66.00000000001049,,-121.99999999999412
2015.07.06,85.99999999998609,-553.999999999999,-493.0000000000101,-613.0000000000191,666.9999999999953,643.999999999977,-236.00000000000287,-523.0000000000068,-447.0000000000085,1418.9999999999827,-729.9999999999862,1682.0000000000164,1279.000000000008,147.00000000000824,155.00000000001623,-506.0000000000002,911.0000000000014,-858.0000000000032,-822.0000000000005,-75.00000000000284,,1132.9999999999527
2015.07.06,463.9999999999977,-527.9999999999951,-438.00000000000506,-681.0000000000205,805.0000000000113,497.99999999999045,-93.99999999999409,-507.0000000000019,-378.00000000000057,1502.999999999986,-619.000000000014,1641.0000000000196,1400.0000000000011,222.00000000001108,371.00000000001023,-362.99999999999955,808.9999999999975,-841.9999999999983,-712.9999999999969,1.0000000000065512,,2551.000000000005
2015.07.06,513.9999999999923,-502.9999999999979,-451.0000000000014,-702.0000000000026,663.999999999998,524.9999999999773,-244.99999999999523,-473.0000000000012,-328.0000000000061,1593.999999999994,-423.0000000000178,1659.0000000000202,1341.9999999999986,256.99999999999613,318.00000000001825,-343.9999999999941,742.999999999995,-803.9999999999936,-728.0000000000064,-12.999999999996348,,2601.9999999999773
2015.07.06,710.999999999995,-565.0000000000044,-442.00000000000904,-683.0000000000114,714.999999999999,560.9999999999786,-163.00000000000205,-412.00000000000125,-352.00000000000784,1699.9999999999886,-398.9999999999938,1670.000000000016,1401.999999999992,346.0000000000019,540.0000000000072,-356.9999999999993,742.999999999995,-809.9999999999997,-651.0000000000016,68.00000000000139,,3621.999999999943
2015.07.06,702.9999999999869,-453.99999999999886,-399.0000000000049,-529.0000000000017,632.9999999999947,750.0,-297.9999999999983,-326.0000000000041,-336.9999999999984,1737.9999999999995,-178.00000000001148,1731.000000000023,1439.9999999999968,465.0000000000043,618.0000000000074,-326.9999999999982,716.0000000000082,-768.9999999999975,-651.999999999997,49.99999999999449,,4575.0000000000055
2015.07.06,730.9999999999927,-451.9999999999969,-361.0000000000002,-508.00000000001955,645.0000000000067,635.9999999999957,-378.999999999996,-281.00000000000904,-334.00000000000097,1593.999999999994,-150.00000000000568,1663.000000000011,1502.0000000000034,465.0000000000043,673.0000000000125,-242.999999999995,650.9999999999962,-892.9999999999993,-729.9999999999973,93.99999999999409,,4322.999999999993
2015.07.06,645.999999999991,-414.9999999999987,-324.00000000000205,-616.0000000000165,639.0000000000118,497.99999999999045,-329.999999999997,-304.00000000000426,-311.00000000000574,1485.99999999999,-137.00000000000932,1463.0000000000223,1550.9999999999914,429.99999999999704,599.0000000000161,-57.999999999992724,549.9999999999972,-897.0000000000033,-734.9999999999968,63.99999999999739,,3798.9999999999777
2015.07.06,645.999999999991,-331.999999999999,-280.00000000000244,-437.0000000000207,496.00000000000756,561.9999999999834,-454.9999999999943,-217.0000000000005,-265.99999999999955,1370.999999999981,43.00000000001525,1316.0000000000025,1567.0000000000073,443.99999999999994,571.0000000000103,20.000000000010232,475.0000000000085,-844.0000000000003,-724.0000000000024,31.000000000003247,,3987.0
2015.07.06,597.9999999999874,-258.0000000000027,-242.00000000000887,-455.0000000000054,425.0000000000087,516.9999999999959,-447.99999999999284,-217.0000000000005,-220.00000000000907,1342.9999999999893,212.00000000001216,1162.0000000000061,1444.000000000001,466.00000000001086,483.0000000000112,44.00000000001114,460.9999999999985,-787.0000000000043,-712.9999999999969,-53.999999999998494,,3761.000000000012
2015.07.06,601.9999999999915,-231.99999999999886,-226.00000000000398,-439.0000000000116,490.999999999997,580.9999999999889,-368.00000000000165,-202.0000000000022,-217.0000000000005,1426.9999999999925,206.00000000001728,1279.0000000000248,1473.0000000000132,496.99999999999187,503.000000000009,34.000000000006025,433.9999999999975,-719.9999999999984,-665.0000000000044,-113.00000000000753,,4345.000000000001
2015.07.06,591.9999999999925,-226.00000000000398,-218.00000000000708,-487.0000000000152,512.0000000000014,586.9999999999891,-359.99999999999363,-192.00000000000327,-220.00000000000907,1466.9999999999845,225.00000000000853,1337.0000000000175,1448.0000000000048,544.0000000000111,644.0000000000001,-39.99999999999204,454.00000000000773,-680.9999999999983,-628.0000000000064,-5.000000000010552,,4752.999999999977
2015.07.06,590.999999999986,-219.00000000000253,-229.00000000000142,-452.00000000000796,530.0000000000082,673.9999999999782,-378.999999999996,-189.00000000000583,-236.00000000000287,1532.999999999987,253.99999999997647,1435.0000000000023,1524.9999999999986,575.9999999999987,634.0000000000013,-33.999999999991815,522.9999999999961,-680.9999999999983,-631.9999999999992,-45.000000000006146,,5178.999999999921
2015.07.06,594.0000000000057,-236.99999999999832,-224.000000000002,-452.00000000000796,522.0000000000002,693.9999999999884,-392.9999999999989,-189.00000000000583,-248.99999999999923,1590.9999999999798,165.99999999997726,1491.0000000000139,1510.9999999999957,570.0000000000039,607.0000000000019,-72.99999999999329,534.000000000006,-692.0000000000038,-628.0000000000064,-36.999999999998145,,5105.999999999958
2015.07.07,591.9999999999925,-238.0000000000049,-205.00000000001074,-459.0000000000094,503.99999999999335,715.9999999999798,-404.99999999999983,-145.00000000000622,-233.00000000000543,1610.99999999999,118.99999999998023,1514.00000000001,1486.9999999999939,540.9999999999915,592.0000000000148,-86.99999999998909,528.0000000000058,-678.0000000000008,-607.9999999999974,-41.000000000002146,,5104.999999999926
2015.07.07,585.9999999999976,-244.99999999999523,-163.00000000000205,-449.0000000000105,504.9999999999999,733.9999999999804,-381.99999999999346,-109.00000000000354,-226.00000000000398,1587.9999999999939,143.00000000000423,1513.0000000000052,1469.000000000009,531.9999999999991,769.0000000000197,-98.99999999998954,359.99999999999943,-675.0000000000034,-514.9999999999987,48.000000000003595,,5384.000000000011
2015.07.07,594.99999999999,-246.99999999999721,-101.00000000000664,-425.0000000000087,507.000000000013,720.9999999999752,-353.0000000000033,-76.0000000000094,-233.00000000000543,1603.999999999985,148.99999999999915,1507.000000000005,1486.0000000000095,553.0000000000035,895.0000000000014,-105.99999999999454,394.999999999996,-668.0000000000019,-458.9999999999983,153.9999999999875,,5897.99999999994
2015.07.07,583.0000000000002,-212.00000000000108,-141.00000000000225,-416.00000000001637,507.000000000013,765.9999999999911,-351.99999999999676,-113.00000000000753,-231.0000000000034,1645.9999999999866,234.99999999998522,1534.0000000000202,1500.0000000000125,601.9999999999915,835.000000000008,-119.99999999999034,412.9999999999967,-641.9999999999982,-506.0000000000064,103.99999999999298,,5991.999999999976
2015.07.07,600.9999999999849,-161.99999999999548,-107.00000000000153,-425.0000000000087,530.0000000000082,762.9999999999768,-343.9999999999999,-74.00000000000739,-226.99999999999943,1655.9999999999775,407.0000000000018,1523.0000000000246,1489.9999999999914,710.0000000000106,940.0000000000075,-119.99999999999034,421.99999999999704,-566.9999999999953,-470.9999999999992,8.000000000008,,6552.999999999992
2015.07.07,560.0000000000049,-131.00000000000333,-90.0000000000012,-438.00000000000506,506.0000000000064,746.9999999999857,-361.9999999999957,-70.99999999999883,-217.0000000000005,1651.9999999999868,489.0000000000061,1498.0000000000189,1500.0000000000125,747.9999999999931,936.0000000000035,-103.9999999999992,430.9999999999974,-558.9999999999984,-495.9999999999964,-70.99999999999883,,6528.000000000017
2015.07.07,503.99999999999335,-92.00000000000318,-109.00000000000354,-478.0000000000006,503.99999999999335,725.9999999999991,-348.9999999999993,-123.00000000000644,-221.99999999999997,1701.9999999999982,511.000000000017,1462.0000000000175,1476.999999999995,774.9999999999924,822.0000000000116,-144.99999999999602,451.9999999999982,-553.0000000000035,-524.9999999999977,-92.00000000000318,,6247.000000000002
2015.07.07,479.99999999999153,-121.99999999999989,-111.00000000000554,-534.0000000000123,510.00000000001046,772.9999999999961,-341.0000000000024,-157.00000000000713,-241.00000000000233,1744.9999999999761,416.00000000001637,1606.9999999999993,1503.9999999999943,723.9999999999914,819.9999999999985,-177.99999999999727,524.0000000000009,-581.9999999999936,-534.0000000000011,-26.999999999999247,,6275.999999999954
2015.07.07,520.9999999999936,-70.99999999999883,-115.00000000000954,-439.0000000000116,487.99999999999955,840.9999999999798,-378.999999999996,-104.99999999999955,-220.00000000000907,1770.9999999999866,573.9999999999857,1582.9999999999984,1473.9999999999975,798.0000000000098,817.000000000001,-174.99999999999716,495.9999999999951,-526.9999999999997,-526.0000000000042,-83.9999999999952,,6721.999999999925
2015.07.07,479.99999999999153,-109.00000000000354,-177.00000000000495,-521.0000000000159,506.0000000000064,693.9999999999884,-325.99999999999295,-182.99999999999983,-202.0000000000022,1706.9999999999936,444.9999999999843,1442.0000000000073,1353.000000000004,625.9999999999932,634.0000000000013,-172.9999999999876,537.9999999999967,-553.999999999999,-577.0000000000052,-100.0000000000112,,5502.999999999944
2015.07.07,462.9999999999912,-112.000000000001,-129.00000000000134,-469.0000000000083,487.99999999999955,676.9999999999925,-322.9999999999955,-178.00000000000037,-182.00000000000438,1605.9999999999945,371.99999999999454,1390.0000000000148,1343.0000000000052,575.9999999999987,649.0000000000107,-150.99999999999625,466.99999999999875,-573.0000000000013,-531.0000000000036,-63.99999999999739,,5318.999999999993
2015.07.07,472.9999999999901,-90.0000000000012,-103.00000000000864,-419.0000000000138,425.99999999999307,731.9999999999993,-331.0000000000035,-120.00000000000898,-187.9999999999993,1603.999999999985,446.9999999999974,1402.0000000000152,1370.0000000000045,626.9999999999998,726.0000000000044,-108.99999999999466,469.99999999999886,-573.0000000000013,-523.0000000000068,0.0,,5820.999999999951
2015.07.07,414.9999999999876,-43.00000000000415,-65.00000000000395,-466.00000000001086,400.00000000000034,648.9999999999725,-342.9999999999933,-118.00000000000699,-152.00000000000767,1548.9999999999782,565.0000000000155,1264.00000000001,1309.0000000000045,653.999999999999,653.0000000000147,-95.99999999998943,418.99999999999693,-512.9999999999968,-499.000000000005,-100.99999999999554,,5480.999999999966
2015.07.07,429.99999999999704,-2.000000000002,-68.00000000000139,-485.0000000000021,453.99999999999886,663.9999999999873,-309.0000000000037,-126.0000000000039,-151.00000000000114,1572.999999999979,649.999999999995,1316.0000000000025,1357.0000000000082,707.9999999999975,685.0000000000023,-77.99999999998875,432.00000000000216,-473.99999999999665,-500.00000000000045,-117.00000000001154,,5958.999999999957
2015.07.07,469.99999999999267,-17.999999999995797,-150.00000000000568,-504.9999999999999,483.0000000000112,578.9999999999793,-297.00000000000284,-204.99999999999963,-153.99999999999858,1514.9999999999864,638.0000000000052,1285.000000000025,1324.9999999999984,687.9999999999998,541.0000000000136,-73.99999999999807,359.99999999999943,-456.9999999999963,-563.0000000000024,-299.00000000000483,,5162.000000000006
2015.07.07,427.99999999998397,-155.00000000000514,-182.99999999999983,-496.00000000000756,431.0000000000036,632.9999999999814,-293.99999999999426,-221.00000000000452,-143.9999999999997,1567.9999999999836,299.00000000000483,1302.000000000021,1282.0000000000055,451.0000000000014,325.0000000000197,-110.99999999999,332.00000000000784,-588.9999999999951,-583.0000000000002,-313.00000000000773,,3962.0000000000095
2015.07.07,441.0000000000025,-210.99999999999451,-49.00000000001015,-536.0000000000032,463.9999999999977,602.9999999999802,-280.9999999999979,-111.00000000000554,-143.9999999999997,1548.9999999999782,159.99999999998238,1304.000000000002,1316.0000000000061,351.99999999999676,803.0000000000203,-151.9999999999868,314.9999999999977,-676.9999999999943,-417.99999999999613,192.99999999999872,,4920.999999999974
2015.07.07,469.99999999999267,-226.99999999999943,-35.00000000000725,-582.0000000000158,465.0000000000043,654.9999999999727,-317.9999999999961,-87.99999999999919,-153.99999999999858,1651.9999999999868,103.00000000000864,1366.0000000000139,1319.0000000000034,303.9999999999932,866.0000000000113,-148.9999999999867,382.99999999999557,-710.999999999995,-434.9999999999965,226.99999999999943,,5110.999999999988
2015.07.07,387.000000000004,-190.99999999999673,-31.000000000003247,-594.0000000000057,478.0000000000006,606.9999999999993,-312.00000000000114,-117.00000000000044,-173.00000000000094,1591.9999999999845,120.99999999999334,1301.0000000000161,1252.999999999993,275.000000000003,780.000000000003,-140.99999999999113,338.0000000000081,-690.0000000000017,-419.9999999999982,234.00000000000088,,4697.000000000006
2015.07.07,187.99999999998818,-173.9999999999964,26.999999999999247,-618.0000000000074,492.0000000000035,506.9999999999766,-275.000000000003,-147.00000000000824,-256.0000000000007,1327.9999999999745,-107.99999999999699,1267.0000000000243,1215.0000000000105,262.999999999991,772.0000000000172,-113.99999999999011,344.99999999999886,-739.0000000000008,-423.0000000000067,278.00000000000045,,3827.9999999999736
2015.07.07,126.0000000000039,-100.99999999999554,59.99999999999339,-562.0000000000181,370.00000000000364,479.99999999998977,-402.9999999999978,-90.0000000000012,-275.99999999999847,1262.0000000000005,-51.99999999998539,1245.0000000000045,1296.9999999999925,449.9999999999948,951.000000000013,-72.99999999999329,265.00000000000057,-724.9999999999978,-429.0000000000016,208.00000000000819,,4003.0000000000155
2015.07.07,-43.999999999999595,-29.999999999996696,100.00000000000009,-300.00000000001137,368.9999999999971,511.99999999997203,-431.0000000000036,18.999999999991246,-270.0000000000036,1116.9999999999902,129.00000000000134,1064.9999999999977,1331.9999999999998,564.9999999999933,1003.0000000000206,43.00000000000637,-58.9999999999975,-641.9999999999982,-402.00000000000233,-18.999999999991246,,4056.9999999999663
2015.07.07,-150.00000000000568,326.0000000000041,352.9999999999922,-493.0000000000101,324.9999999999975,331.99999999999363,-405.9999999999952,56.99999999999594,-187.00000000000384,1054.9999999999784,933.9999999999905,846.0000000000036,1073.9999999999973,852.9999999999926,1026.0000000000157,57.00000000000216,-75.00000000000284,-293.99999999999426,-204.00000000000418,-5.000000000010552,,5423.999999999935
2015.07.07,-385.00000000001313,317.9999999999961,350.9999999999902,-580.0000000000027,242.00000000000887,118.99999999999977,-268.0000000000016,15.999999999993797,-124.00000000000189,521.9999999999914,529.0000000000017,473.0000000000132,873.999999999997,527.0000000000108,727.0000000000109,57.00000000000216,-81.99999999999363,-314.99999999999864,-229.99999999999687,42.999999999993044,,2814.000000000001
2015.07.07,-463.0000000000134,356.9999999999962,291.99999999999227,-339.0000000000004,229.00000000001253,53.999999999973625,-302.0000000000023,-29.000000000001247,-190.00000000000128,375.99999999997635,536.0000000000032,441.0000000000025,822.9999999999959,536.0000000000032,677.0000000000165,191.0000000000025,-69.00000000000261,-293.99999999999426,-290.00000000000136,-14.000000000002899,,2521.9999999999554
