date,EURCHF,GBPCAD,NZDJPY,empty,sum
2016.03.21,0.9999999999843467,-361.0000000000113,163.99999999998727,,-196.00000000003968
2016.03.21,-78.00000000000028,-22.999999999995246,219.99999999999886,,119.00000000000333
2016.03.21,-98.0000000000203,-422.00000000001125,144.99999999999602,,-375.0000000000356
2016.03.21,-90.00000000001229,-253.00000000001432,115.99999999999966,,-227.00000000002694
2016.03.21,-108.00000000001918,-449.0000000000105,41.99999999998738,,-515.0000000000423
2016.03.21,-104.00000000001519,-506.0000000000064,137.99999999999102,,-472.0000000000306
2016.03.21,-143.00000000000423,-350.00000000000585,182.99999999999272,,-310.0000000000174
2016.03.21,-98.0000000000203,-280.0000000000136,120.99999999999511,,-257.00000000003877
2016.03.21,-281.0000000000201,-157.00000000000713,201.99999999999818,,-236.0000000000291
2016.03.21,-214.00000000000307,-333.0000000000055,254.99999999999545,,-292.0000000000132
2016.03.21,-236.00000000001398,-283.99999999999534,276.9999999999868,,-243.0000000000225
2016.03.21,-281.0000000000201,-103.99999999999298,106.99999999999932,,-278.00000000001376
2016.03.21,-236.00000000001398,-109.00000000000354,136.99999999998624,,-208.00000000003126
2016.03.21,-187.00000000000384,-286.00000000000847,74.99999999998863,,-398.00000000002365
2016.03.21,-173.00000000000094,-272.00000000000557,4.9999999999954525,,-440.000000000011
2016.03.21,-205.00000000001074,-175.00000000001404,79.9999999999983,,-300.0000000000265
2016.03.21,-228.00000000000597,-293.0000000000099,56.99999999998795,,-464.00000000002797
2016.03.21,-238.0000000000049,-300.99999999999574,5.9999999999860165,,-533.0000000000147
2016.03.21,-230.00000000001907,-116.00000000000499,2.999999999985903,,-343.00000000003814
2016.03.21,-211.00000000000563,-151.9999999999966,49.99999999999716,,-313.00000000000506
2016.03.21,-178.00000000001148,-123.00000000000644,-83.00000000001262,,-384.0000000000305
2016.03.22,-178.00000000001148,-205.00000000001074,-86.00000000001273,,-469.00000000003496
2016.03.22,-161.00000000001114,-212.99999999999653,-220.00000000001307,,-594.0000000000207
2016.03.22,-161.00000000001114,-181.9999999999933,-141.00000000000534,,-484.0000000000098
2016.03.22,-192.00000000001438,-249.99999999999466,-118.00000000000921,,-560.0000000000182
2016.03.22,-226.99999999999943,-324.0000000000132,-146.0000000000008,,-697.0000000000134
2016.03.22,-266.0000000000107,-327.99999999999494,-14.000000000010004,,-608.0000000000157
2016.03.22,-229.00000000001253,-268.0000000000016,-59.00000000001171,,-556.0000000000258
2016.03.22,-239.00000000001143,-290.9999999999968,-134.00000000000034,,-664.0000000000085
2016.03.22,-232.00000000000998,-287.9999999999994,-124.00000000000944,,-644.0000000000188
2016.03.22,-220.00000000002018,-340.00000000000693,-171.00000000000648,,-731.0000000000335
2016.03.22,-216.00000000001617,-354.0000000000099,-155.00000000000114,,-725.0000000000272
2016.03.22,-165.9999999999995,-401.00000000000693,-28.000000000005798,,-595.0000000000122
2016.03.22,-180.0000000000024,-390.0000000000015,-71.00000000001216,,-641.000000000016
2016.03.22,-196.0000000000184,-407.0000000000018,-107.00000000001353,,-710.0000000000338
2016.03.22,-194.0000000000053,-459.99999999999375,-24.00000000000091,,-678.0
2016.03.22,-187.00000000000384,-421.0000000000047,-107.00000000001353,,-715.000000000022
2016.03.22,-135.00000000001845,-446.0000000000131,-130.00000000000966,,-711.0000000000412
2016.03.22,-124.00000000001299,-314.00000000001427,-37.00000000000614,,-475.0000000000334
2016.03.22,-217.0000000000005,-486.999999999993,76.99999999999818,,-626.9999999999953
2016.03.22,-208.00000000000819,-652.0000000000082,329.9999999999983,,-530.0000000000181
2016.03.22,-382.0000000000157,-947.9999999999933,547.9999999999876,,-782.0000000000215
2016.03.22,-416.00000000001637,-1629.9999999999982,479.99999999998977,,-1566.0000000000248
2016.03.22,-430.00000000001927,-1638.0000000000061,417.99999999999216,,-1650.0000000000332
2016.03.22,-356.00000000000074,-1536.000000000004,333.999999999989,,-1558.000000000016
2016.03.22,-436.00000000001415,-1713.9999999999934,565.9999999999883,,-1584.0000000000196
2016.03.22,-390.0000000000015,-1678.0000000000018,396.99999999999136,,-1671.0000000000118
2016.03.22,-462.0000000000068,-1713.0000000000089,330.99999999998886,,-1844.0000000000266
2016.03.22,-395.000000000012,-1286.0000000000093,327.99999999998875,,-1353.0000000000327
2016.03.22,-390.0000000000015,-1595.0000000000132,362.99999999999955,,-1622.000000000015
2016.03.22,-339.0000000000004,-1995.9999999999977,375.99999999999056,,-1959.0000000000077
2016.03.22,-301.0000000000179,-2293.000000000012,344.99999999999886,,-2249.000000000031
2016.03.22,-294.0000000000165,-2475.000000000005,278.99999999999636,,-2490.000000000025
2016.03.22,-320.00000000000915,-2557.9999999999936,225.9999999999991,,-2652.0000000000036
2016.03.22,-285.00000000000193,-2655.0000000000073,164.99999999999204,,-2775.0000000000173
2016.03.22,-209.9999999999991,-2932.0000000000014,63.99999999999295,,-3078.0000000000073
2016.03.22,-295.0000000000008,-2794.0000000000077,125.0,,-2964.0000000000086
2016.03.22,-307.00000000001285,-2814.0000000000055,116.99999999999022,,-3004.000000000028
2016.03.22,-255.00000000000523,-2838.0000000000073,100.99999999999909,,-2992.0000000000136
2016.03.22,-236.00000000001398,-2770.000000000006,5.9999999999860165,,-3000.000000000034
2016.03.22,-178.00000000001148,-2736.000000000005,-107.00000000001353,,-3021.00000000003
2016.03.22,-171.00000000001003,-3032.999999999997,-55.00000000000682,,-3259.0000000000136
2016.03.22,-91.00000000001884,-3069.999999999995,-11.00000000000989,,-3172.0000000000236
2016.03.22,-133.00000000000534,-3010.0000000000014,-30.000000000001137,,-3173.000000000008
2016.03.22,-134.00000000001188,-3166.0000000000023,-147.00000000000557,,-3447.0000000000196
2016.03.22,-150.00000000000568,-2976.000000000001,-118.00000000000921,,-3244.0000000000155
2016.03.22,-162.00000000001768,-2993.0000000000014,-144.00000000000546,,-3299.0000000000246
2016.03.22,-161.00000000001114,-2956.000000000003,-141.00000000000534,,-3258.00000000002
2016.03.22,-144.0000000000108,-2943.000000000007,-135.00000000000512,,-3222.0000000000227
2016.03.23,-153.00000000000313,-2929.0000000000036,-114.00000000000432,,-3196.000000000011
2016.03.23,-140.0000000000068,-2835.0000000000095,-56.000000000011596,,-3031.000000000028
2016.03.23,-98.0000000000203,-2865.0000000000064,6.999999999990791,,-2956.000000000036
2016.03.23,-91.00000000001884,-2737.000000000012,-59.00000000001171,,-2887.0000000000423
2016.03.23,-83.00000000001084,-2839.0000000000136,-149.0000000000009,,-3071.0000000000255
2016.03.23,-131.99999999999878,-2849.999999999997,-232.00000000001353,,-3214.000000000009
2016.03.23,-119.00000000000244,-2848.000000000006,-149.0000000000009,,-3116.000000000009
2016.03.23,-67.00000000001705,-2756.0000000000027,-50.00000000001137,,-2873.0000000000314
2016.03.23,-52.000000000007596,-2700.9999999999977,53.999999999987836,,-2699.0000000000177
2016.03.23,-74.0000000000185,-2642.9999999999955,22.999999999996135,,-2694.000000000018
2016.03.23,-58.000000000002494,-2720.9999999999955,46.999999999997044,,-2732.000000000001
2016.03.23,-75.00000000000284,-2707.999999999999,32.99999999998704,,-2750.0000000000146
2016.03.23,-46.0000000000127,-2625.0000000000105,71.99999999998852,,-2599.0000000000346
2016.03.23,-91.00000000001884,-2594.0000000000073,-24.00000000000091,,-2709.000000000027
2016.03.23,-83.00000000001084,-2598.0000000000114,0.999999999990564,,-2680.000000000032
2016.03.23,-70.0000000000145,-2583.000000000002,61.99999999999761,,-2591.0000000000186
2016.03.23,-69.00000000000794,-2811.0000000000077,59.99999999998806,,-2820.0000000000273
2016.03.23,-92.00000000000318,-2682.000000000007,92.99999999998931,,-2681.000000000021
2016.03.23,-138.0000000000159,-2703.9999999999955,231.99999999999932,,-2610.000000000012
2016.03.23,-120.00000000000898,-2706.000000000008,244.99999999999034,,-2581.000000000027
2016.03.23,-74.0000000000185,-2859.0000000000114,108.99999999999466,,-2824.0000000000355
2016.03.23,-84.0000000000174,-3120.999999999996,113.99999999999011,,-3091.000000000023
2016.03.23,-80.00000000001339,-2978.999999999998,215.99999999999397,,-2843.0000000000173
2016.03.23,-68.00000000000139,-3020.0000000000005,160.99999999998715,,-2927.0000000000146
2016.03.23,-87.99999999999919,-3095.000000000003,181.99999999998795,,-3001.0000000000146
2016.03.23,-319.0000000000026,-2873.0000000000146,90.99999999999397,,-3101.000000000023
2016.03.23,-313.00000000000773,-3090.999999999999,-4.0000000000048885,,-3408.000000000012
2016.03.23,-264.0000000000198,-3208.999999999995,20.999999999986585,,-3452.000000000028
2016.03.23,-284.00000000001756,-2715.000000000001,79.9999999999983,,-2919.0000000000205
2016.03.23,-348.00000000001495,-2761.0000000000136,142.99999999998647,,-2966.0000000000423
2016.03.23,-255.00000000000523,-2519.0000000000045,89.9999999999892,,-2684.000000000021
2016.03.23,-259.0000000000092,-2316.000000000007,226.99999999998965,,-2348.0000000000264
2016.03.23,-445.0000000000065,-2140.9999999999927,209.99999999999375,,-2376.0000000000055
2016.03.23,-411.0000000000058,-2022.999999999997,129.99999999999545,,-2304.0000000000073
2016.03.23,-431.0000000000036,-1897.9999999999998,192.99999999999784,,-2136.0000000000055
2016.03.23,-497.0000000000141,-2045.000000000008,238.9999999999901,,-2303.000000000032
2016.03.23,-391.000000000008,-2417.0000000000023,359.99999999999943,,-2448.000000000011
2016.03.23,-231.0000000000034,-2234.0000000000027,194.99999999999318,,-2270.000000000013
2016.03.23,-192.00000000001438,-2248.0000000000055,146.99999999999136,,-2293.0000000000286
2016.03.23,-214.00000000000307,-2154.999999999996,63.99999999999295,,-2305.0000000000064
2016.03.23,-175.00000000001404,-1856.0000000000132,230.99999999999454,,-1800.0000000000327
2016.03.23,-187.00000000000384,-1879.0000000000084,305.9999999999974,,-1760.000000000015
2016.03.23,-257.0000000000183,-1893.9999999999957,306.99999999998795,,-1844.0000000000261
2016.03.23,-277.00000000001614,-1895.0000000000023,354.99999999998977,,-1817.0000000000284
2016.03.23,-225.00000000000853,-1835.9999999999932,381.9999999999908,,-1679.000000000011
2016.03.23,-230.00000000001907,-1984.000000000008,406.9999999999965,,-1807.0000000000305
2016.03.23,-218.00000000000708,-1917.0000000000132,401.9999999999868,,-1733.0000000000337
2016.03.23,-220.00000000002018,-1910.9999999999961,310.99999999999284,,-1820.0000000000236
2016.03.24,-192.99999999999872,-1872.000000000007,224.99999999999432,,-1840.0000000000116
2016.03.24,-202.00000000001327,-1835.9999999999932,230.99999999999454,,-1807.0000000000118
2016.03.24,-203.00000000001984,-1968.000000000014,199.99999999998863,,-1971.0000000000455
2016.03.24,-215.00000000000963,-1920.999999999995,166.99999999998738,,-1969.0000000000173
2016.03.24,-206.00000000001728,-1798.0000000000107,297.9999999999876,,-1706.0000000000405
2016.03.24,-203.00000000001984,-1751.0000000000136,295.99999999999227,,-1658.0000000000412
2016.03.24,-206.00000000001728,-1764.9999999999943,168.99999999999693,,-1802.0000000000146
2016.03.24,-253.00000000001432,-1859.999999999995,73.99999999999807,,-2039.000000000011
2016.03.24,-243.00000000001543,-1879.9999999999927,62.99999999998818,,-2060.00000000002
2016.03.24,-248.00000000000378,-1798.0000000000107,169.9999999999875,,-1876.000000000027
2016.03.24,-230.00000000001907,-1859.999999999995,181.99999999998795,,-1908.0000000000261
2016.03.24,-250.00000000001688,-1856.9999999999975,217.9999999999893,,-1889.0000000000252
2016.03.24,-246.00000000001288,-1944.9999999999968,275.99999999999625,,-1915.0000000000132
2016.03.24,-236.99999999999832,-1892.0000000000048,226.99999999998965,,-1902.0000000000136
2016.03.24,-248.00000000000378,-1844.0000000000011,181.99999999998795,,-1910.000000000017
2016.03.24,-233.00000000001654,-1737.0000000000107,216.99999999999875,,-1753.0000000000286
2016.03.24,-218.00000000000708,-1724.0000000000143,217.9999999999893,,-1724.000000000032
2016.03.24,-242.00000000000887,-1771.999999999996,263.9999999999958,,-1750.000000000009
2016.03.24,-238.0000000000049,-1658.0000000000039,316.99999999999307,,-1579.0000000000155
2016.03.24,-245.0000000000063,-1530.9999999999934,328.9999999999935,,-1447.0000000000064
2016.03.24,-314.99999999999864,-1903.9999999999945,226.99999999998965,,-1992.0000000000036
2016.03.24,-278.00000000000045,-1912.0000000000025,274.9999999999915,,-1915.0000000000114
2016.03.24,-276.00000000000955,-1688.0000000000007,279.9999999999869,,-1684.0000000000232
2016.03.24,-299.00000000000483,-1607.000000000003,337.99999999999386,,-1568.0000000000139
2016.03.24,-284.00000000001756,-1445.0000000000073,334.99999999999375,,-1394.000000000031
2016.03.24,-466.00000000001086,-968.0000000000133,335.9999999999985,,-1098.0000000000255
2016.03.24,-390.0000000000015,-961.9999999999961,286.9999999999919,,-1065.000000000006
2016.03.24,-409.0000000000149,-1032.999999999995,322.9999999999933,,-1119.0000000000168
2016.03.24,-365.0000000000153,-1214.0000000000039,368.9999999999998,,-1210.0000000000193
2016.03.24,-443.99999999999994,-922.0000000000006,247.99999999999045,,-1118.00000000001
2016.03.24,-436.00000000001415,-702.0000000000026,296.99999999999704,,-841.0000000000198
2016.03.24,-377.0000000000051,-1022.9999999999961,331.99999999999363,,-1068.0000000000077
2016.03.24,-373.00000000000114,-809.9999999999997,395.9999999999866,,-787.0000000000143
2016.03.24,-297.0000000000139,-723.0000000000069,343.9999999999941,,-676.0000000000268
2016.03.24,-260.0000000000158,-683.9999999999957,346.9999999999942,,-597.0000000000173
2016.03.24,-243.00000000001543,-652.0000000000082,299.99999999999716,,-595.0000000000265
2016.03.24,-238.0000000000049,-561.0000000000115,181.99999999998795,,-617.0000000000284
2016.03.24,-274.00000000001864,-750.0000000000063,228.9999999999992,,-795.0000000000258
2016.03.24,-251.00000000000122,-601.000000000007,198.99999999999807,,-653.0000000000102
2016.03.24,-209.9999999999991,-591.9999999999925,148.9999999999867,,-653.0000000000049
2016.03.24,-191.00000000000784,-639.0000000000118,118.99999999999977,,-711.0000000000199
2016.03.24,-234.00000000000088,-722.0000000000005,131.9999999999908,,-824.0000000000106
2016.03.24,-207.00000000000162,-798.0000000000098,127.9999999999859,,-877.0000000000255
2016.03.24,-219.00000000001364,-1014.0000000000038,87.99999999999386,,-1145.0000000000234
2016.03.24,-236.00000000001398,-968.0000000000133,72.99999999999329,,-1131.000000000034
2016.03.24,-267.0000000000172,-873.0000000000126,61.99999999999761,,-1078.0000000000323
2016.03.24,-185.00000000001293,-889.0000000000065,104.99999999998977,,-969.0000000000296
2016.03.24,-206.00000000001728,-933.000000000006,118.99999999999977,,-1020.0000000000234
2016.03.25,-209.00000000001472,-1012.0000000000128,151.9999999999868,,-1069.0000000000407
2016.03.25,-225.00000000000853,-1068.0000000000023,184.99999999998806,,-1108.0000000000227
2016.03.25,-233.00000000001654,-1076.0000000000102,131.9999999999908,,-1177.000000000036
2016.03.25,-279.00000000000705,-1200.0000000000011,173.99999999999238,,-1305.000000000016
2016.03.25,-238.0000000000049,-1258.0000000000036,95.99999999998943,,-1400.000000000019
2016.03.25,-198.00000000000927,-1327.999999999996,-129.0000000000049,,-1655.00000000001
2016.03.25,-274.00000000001864,-1249.0000000000111,-31.00000000000591,,-1554.0000000000357
2016.03.25,-125.00000000001954,-1273.000000000013,46.999999999997044,,-1351.0000000000355
2016.03.25,-164.00000000000858,-1248.0000000000045,120.99999999999511,,-1291.0000000000182
2016.03.25,-181.00000000000892,-1174.0000000000084,70.99999999999795,,-1284.0000000000193
2016.03.25,-198.00000000000927,-1178.9999999999968,-30.000000000001137,,-1407.0000000000073
2016.03.25,-171.00000000001003,-1242.999999999994,25.99999999999625,,-1388.0000000000077
2016.03.25,-188.00000000001037,-1380.0000000000034,23.9999999999867,,-1544.0000000000273
2016.03.25,-197.00000000000273,-1324.000000000014,19.99999999999602,,-1501.000000000021
2016.03.25,-165.00000000001512,-1235.9999999999927,-15.000000000000568,,-1416.0000000000082
2016.03.25,-250.00000000001688,-1242.0000000000098,39.99999999999204,,-1452.0000000000346
2016.03.25,-121.00000000001555,-1292.0000000000043,48.99999999999238,,-1364.0000000000273
2016.03.25,-146.00000000000168,-1171.000000000011,-29.000000000010573,,-1346.0000000000232
2016.03.25,-182.99999999999983,-1343.0000000000052,50.99999999998772,,-1475.0000000000173
2016.03.25,-187.00000000000384,-1326.000000000005,-54.000000000002046,,-1567.000000000011
2016.03.25,-172.0000000000166,-1337.9999999999948,25.99999999999625,,-1484.000000000015
2016.03.25,-168.0000000000126,-1349.0000000000002,-11.00000000000989,,-1528.0000000000227
2016.03.25,-192.00000000001438,-1259.00000000001,-110.00000000001364,,-1561.000000000038
2016.03.25,-235.00000000000742,-1109.0000000000043,-66.0000000000025,,-1410.0000000000143
2016.03.25,-194.0000000000053,-1171.000000000011,-20.000000000010232,,-1385.0000000000264
2016.03.25,-216.00000000001617,-1272.0000000000064,-40.00000000000625,,-1528.0000000000286
2016.03.25,-207.00000000000162,-1238.0000000000057,-33.00000000000125,,-1478.0000000000086
2016.03.25,-192.99999999999872,-1171.9999999999952,-56.000000000011596,,-1421.0000000000055
2016.03.25,-198.00000000000927,-1357.0000000000082,4.9999999999954525,,-1550.000000000022
2016.03.25,-238.0000000000049,-1259.00000000001,-3.0000000000001137,,-1500.000000000015
2016.03.25,-192.99999999999872,-1180.0000000000032,3.9999999999906777,,-1369.0000000000111
2016.03.25,-124.00000000001299,-1204.000000000005,1.9999999999953388,,-1326.0000000000227
2016.03.25,-140.0000000000068,-1262.0000000000075,0.999999999990564,,-1401.0000000000236
2016.03.25,-182.0000000000155,-1195.0000000000127,62.99999999998818,,-1314.00000000004
2016.03.25,-70.99999999999883,-985.0000000000136,109.99999999999943,,-946.0000000000131
2016.03.25,-55.000000000005045,-939.0000000000009,121.99999999999989,,-872.000000000006
2016.03.25,-134.00000000001188,-977.0000000000057,139.99999999998636,,-971.0000000000312
2016.03.25,-142.0000000000199,-844.0000000000003,97.99999999999898,,-888.0000000000213
2016.03.25,-138.0000000000159,-723.0000000000069,63.99999999999295,,-797.0000000000299
2016.03.25,-121.00000000001555,-801.0000000000073,29.999999999986926,,-892.0000000000359
2016.03.25,-128.000000000017,-726.0000000000044,19.99999999999602,,-834.0000000000254
2016.03.25,-136.00000000000279,-675.0000000000034,3.9999999999906777,,-807.0000000000155
2016.03.25,-92.00000000000318,-702.0000000000026,21.99999999999136,,-772.0000000000144
2016.03.25,-148.00000000001478,-697.9999999999986,70.99999999999795,,-775.0000000000155
2016.03.25,-179.00000000001802,-756.0000000000011,69.99999999999318,,-865.0000000000259
2016.03.25,-241.00000000000233,-981.0000000000097,123.99999999999523,,-1098.0000000000168
2016.03.25,-241.00000000000233,-981.0000000000097,123.99999999999523,,-1098.0000000000168
2016.03.25,-241.00000000000233,-981.0000000000097,123.99999999999523,,-1098.0000000000168
