date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,AUDJPY,NZDJPY,empty,sum
2021.01.11,300.0000000000003,408.00000000000836,368.00000000001273,345.9999999999894,-628.9999999999907,370.00000000000364,-21.00000000000435,-50.0000000000167,-281.9999999999965,-70.99999999999883,-291.99999999999227,-12.000000000000455,196.0000000000184,-869.999999999993,-64.99999999999773,232.99999999999432,-912.0000000000017,242.00000000000443,126.99999999999534,,-613.999999999965
2021.01.11,268.0000000000016,380.00000000000256,295.0000000000008,334.0000000000032,-632.9999999999947,380.00000000000256,-5.000000000010552,-43.999999999999595,-308.9999999999975,-56.0000000000005,-313.99999999999204,-27.999999999991587,209.00000000001472,-885.0000000000025,-115.99999999999966,279.00000000000705,-919.9999999999875,243.99999999999977,153.99999999999636,,-766.9999999999472
2021.01.11,237.99999999999378,333.0000000000055,265.0000000000041,281.9999999999965,-648.0000000000041,360.0000000000048,7.999999999985796,-29.999999999996696,-313.0000000000024,-30.999999999992145,-343.9999999999999,-9.999999999990905,223.00000000001762,-897.9999999999987,-117.00000000000443,361.9999999999957,-1010.9999999999841,245.00000000000455,156.0000000000059,,-929.9999999999591
2021.01.11,192.00000000000327,262.00000000000665,211.00000000000563,260.9999999999957,-574.9999999999922,311.00000000000574,-24.000000000001798,-43.999999999999595,-347.999999999999,-34.99999999999615,-340.9999999999913,-55.00000000000682,202.00000000001327,-835.9999999999923,-132.000000000005,343.99999999998875,-912.999999999986,204.9999999999983,129.99999999999545,,-1184.9999999999573
2021.01.11,181.9999999999933,273.9999999999965,181.9999999999933,251.99999999999534,-584.9999999999911,291.0000000000079,-5.999999999994898,-50.0000000000167,-350.9999999999991,-51.000000000001044,-384.9999999999909,-61.9999999999834,137.00000000000932,-835.9999999999923,-161.99999999999193,347.9999999999928,-895.0000000000014,183.00000000000693,109.00000000000887,,-1424.9999999999584
2021.01.11,231.0000000000034,421.0000000000047,229.99999999999687,287.9999999999967,-670.9999999999993,312.00000000000114,65.00000000000395,-15.00000000000945,-311.9999999999976,-53.999999999998494,-423.9999999999911,75.9999999999934,99.00000000000463,-658.9999999999874,-137.00000000000045,377.0000000000051,-917.9999999999966,189.00000000000716,118.00000000000921,,-783.9999999999541
2021.01.11,144.99999999999514,339.0000000000004,133.00000000000534,253.99999999999068,-663.999999999998,258.0000000000027,89.00000000000574,-53.00000000001415,-408.00000000000125,-51.99999999999649,-451.9999999999969,32.00000000001069,70.0000000000145,-629.9999999999973,-203.99999999999352,344.99999999999534,-883.9999999999959,85.99999999999852,79.9999999999983,,-1515.999999999976
2021.01.11,134.99999999999625,306.00000000000625,120.00000000000898,210.99999999999852,-658.9999999999874,291.0000000000079,43.999999999999595,-60.99999999999994,-376.99999999999534,-8.999999999992347,-448.9999999999994,60.000000000002274,144.0000000000108,-665.9999999999889,-185.99999999999284,394.00000000000546,-891.9999999999817,120.00000000000455,115.0000000000091,,-1358.9999999998881
2021.01.11,168.99999999999693,245.99999999999068,175.99999999999838,203.00000000000296,-591.0000000000082,254.00000000000978,-15.00000000000945,-63.000000000013046,-302.0000000000067,-65.99999999999939,-350.9999999999902,2.0000000000095497,172.0000000000166,-674.9999999999811,-91.99999999999875,279.00000000000705,-763.0000000000026,164.00000000000148,115.0000000000091,,-1137.9999999999668
2021.01.11,268.99999999999704,286.99999999999284,246.00000000001288,191.0000000000025,-689.9999999999907,287.9999999999994,-134.00000000001188,-42.0000000000087,-176.00000000000193,-115.99999999999389,-309.99999999999915,80.0000000000125,202.9999999999976,-546.000000000002,4.9999999999954525,202.9999999999976,-634.9999999999856,134.00000000000034,159.9999999999966,,-582.9999999999892
2021.01.11,387.99999999999943,428.00000000000614,465.0000000000043,237.99999999999955,-751.9999999999972,345.0000000000064,-219.99999999999798,-50.0000000000167,-58.000000000006935,-129.9999999999968,-257.9999999999916,123.00000000001887,202.00000000001327,-513.9999999999923,150.99999999999625,157.99999999999147,-430.9999999999814,88.00000000000807,167.0000000000016,,340.00000000006474
2021.01.11,451.0000000000014,375.9999999999986,442.00000000000904,243.99999999999977,-777.0000000000055,326.9999999999995,-299.00000000000483,12.999999999996348,-10.000000000005116,-135.99999999999167,-244.99999999999523,70.99999999999795,319.0000000000026,-424.99999999998647,120.99999999999511,198.99999999999363,-381.99999999999346,93.00000000000352,141.00000000000534,,523.0000000000207
2021.01.11,429.0000000000016,417.0000000000007,426.9999999999996,266.9999999999959,-848.0000000000043,343.9999999999999,-222.99999999999542,41.000000000002146,-49.99999999999716,-119.99999999999788,-316.99999999998954,105.99999999999454,262.00000000000665,-536.9999999999875,82.99999999999841,319.0000000000026,-527.9999999999951,118.00000000000921,159.9999999999966,,350.0000000000408
2021.01.11,422.9999999999956,381.0000000000091,426.9999999999996,241.99999999999022,-845.9999999999912,328.0000000000061,-234.00000000000088,41.99999999998649,-36.000000000001364,-100.00000000000009,-308.9999999999926,102.00000000000387,262.00000000000665,-573.0000000000013,102.00000000000387,326.9999999999884,-523.9999999999911,145.00000000001023,164.00000000000148,,323.00000000002296
2021.01.11,443.99999999999994,517.9999999999962,432.9999999999945,280.9999999999917,-865.0000000000047,361.0000000000002,-129.00000000000134,53.999999999998494,-69.00000000000261,-115.99999999999389,-381.99999999999346,180.00000000000682,146.00000000000168,-485.0000000000021,36.000000000001364,306.9999999999906,-644.9999999999844,168.00000000000637,171.99999999999704,,409.0000000000024
2021.01.11,451.9999999999969,531.9999999999991,397.0000000000029,304.00000000000205,-797.9999999999876,331.999999999999,-187.00000000000384,100.99999999999554,-46.00000000000648,-158.99999999999804,-369.99999999999255,175.00000000001137,150.00000000000568,-393.99999999998323,4.9999999999954525,333.0000000000055,-614.9999999999877,135.00000000000512,106.99999999999932,,454.0000000000581
2021.01.11,512.0000000000014,575.9999999999987,435.9999999999919,326.9999999999982,-998.9999999999943,331.999999999999,-208.00000000000819,119.99999999998678,-7.000000000005002,-146.00000000000168,-381.99999999999346,143.00000000000068,252.0000000000078,-474.999999999981,21.000000000000796,395.99999999999636,-668.0000000000019,143.00000000000068,105.00000000000398,,478.0000000000002
2021.01.11,546.9999999999975,693.0000000000102,553.0000000000035,417.99999999999216,-1363.9999999999875,464.00000000000887,-154.0000000000097,19.999999999997797,-49.99999999999716,-60.99999999999994,-383.99999999999545,187.00000000001182,329.00000000000153,-855.9999999999901,39.00000000000148,527.9999999999951,-917.9999999999966,224.00000000000375,173.00000000000182,,388.00000000004934
2021.01.11,497.000000000003,547.0000000000086,543.0000000000045,367.999999999995,-1354.999999999995,559.0000000000094,-180.0000000000024,10.999999999983245,-67.00000000000728,58.000000000002494,-297.9999999999983,105.99999999999454,711.0000000000172,-1009.9999999999998,88.00000000000807,652.9999999999925,-968.9999999999976,353.9999999999992,298.0000000000018,,914.0000000000193
2021.01.11,454.9999999999943,556.0000000000009,537.0000000000097,365.99999999999966,-1316.9999999999905,596.0000000000076,-97.00000000001374,-42.0000000000087,-174.0000000000066,13.00000000000745,-330.9999999999924,103.00000000000864,516.0000000000053,-1000.9999999999852,31.999999999996476,524.9999999999977,-1014.9999999999882,322.00000000000273,340.0000000000034,,384.000000000049
2021.01.11,478.0000000000006,556.0000000000009,578.9999999999961,423.9999999999924,-1273.9999999999973,587.0000000000042,-136.00000000000279,-35.00000000000725,-147.99999999999613,23.00000000000635,-294.9999999999897,27.000000000015234,519.0000000000028,-954.9999999999948,52.99999999999727,550.9999999999903,-975.9999999999991,245.00000000000455,299.0000000000066,,522.0000000000304
2021.01.11,487.99999999999955,446.9999999999974,557.0000000000075,387.999999999991,-1192.9999999999995,590.0000000000016,-323.0000000000066,-17.000000000000348,-125.0,-51.000000000001044,-228.99999999999034,-55.999999999983174,612.0000000000125,-1009.9999999999998,52.99999999999727,486.00000000000864,-809.9999999999997,237.00000000000898,292.0000000000016,,336.0000000000457
2021.01.11,495.000000000001,412.9999999999967,492.0000000000035,347.999999999999,-1046.999999999998,509.00000000000387,-367.0000000000062,54.99999999998284,-43.00000000000637,-92.99999999999864,-253.99999999999866,-75.9999999999934,391.000000000008,-953.9999999999882,72.00000000000273,343.00000000000443,-802.9999999999982,234.99999999999943,278.99999999999636,,-4.999999999989313
2021.01.11,407.99999999999727,144.0000000000108,400.00000000000034,274.9999999999915,-873.999999999997,415.0000000000098,-385.00000000001313,49.99999999999449,-93.99999999999409,-109.99999999999899,-209.9999999999991,-198.0000000000075,491.0000000000192,-920.9999999999941,7.000000000005002,330.9999999999924,-734.9999999999968,124.00000000000944,210.99999999999852,,-670.9999999999719
2021.01.11,343.9999999999999,100.0000000000112,373.00000000000114,228.9999999999992,-739.0000000000008,400.00000000000034,-381.0000000000091,-17.000000000000348,-147.00000000000557,-90.0000000000012,-96.99999999999153,-222.99999999998477,656.0000000000122,-878.9999999999853,18.000000000000682,296.0000000000074,-527.9999999999951,128.0000000000001,206.00000000000307,,-350.9999999999386
2021.01.11,308.9999999999926,104.99999999999955,409.99999999999926,263.9999999999958,-760.9999999999894,408.00000000000836,-341.00000000001353,-76.0000000000094,-204.9999999999983,-53.999999999998494,-53.999999999998494,-260.9999999999957,703.0000000000092,-898.9999999999832,31.999999999996476,293.0000000000099,-502.9999999999868,132.000000000005,218.00000000000352,,-279.9999999999536
2021.01.11,317.0000000000006,106.99999999999044,400.00000000000034,281.9999999999965,-720.9999999999939,433.0000000000056,-357.00000000000733,-56.99999999999594,-206.99999999999363,-58.99999999999794,-57.99999999999139,-277.9999999999916,683.0000000000114,-923.9999999999915,36.000000000001364,283.99999999999534,-536.9999999999875,117.00000000000443,234.00000000000887,,-304.9999999999359
2021.01.11,319.0000000000026,116.99999999998934,402.9999999999978,277.9999999999916,-795.9999999999967,438.00000000000506,-310.0000000000103,-73.99999999999629,-203.99999999999352,-27.999999999994696,-74.99999999999174,-266.9999999999959,676.0000000000099,-1014.9999999999882,43.99999999999693,324.9999999999975,-602.999999999998,142.00000000001012,237.99999999999955,,-391.99999999996476
2021.01.11,332.99999999999443,65.00000000000395,422.9999999999956,268.99999999999125,-797.9999999999876,443.99999999999994,-361.0000000000113,-67.00000000001705,-183.9999999999975,-29.999999999996696,-40.99999999999105,-257.99999999998136,744.0000000000114,-998.9999999999943,73.0000000000075,326.0000000000041,-495.99999999998533,152.00000000000102,256.0000000000002,,-148.9999999999527
2021.01.11,329.00000000000153,52.99999999999194,431.0000000000036,263.9999999999958,-780.000000000003,473.0000000000012,-378.999999999996,-63.000000000013046,-150.00000000000568,-41.9999999999976,-13.999999999991797,-269.00000000000546,791.0000000000084,-1000.9999999999852,100.00000000000853,306.00000000000625,-512.0000000000014,168.00000000000637,292.0000000000016,,-2.999999999974193
2021.01.11,365.99999999999966,131.99999999999878,463.9999999999977,289.0000000000015,-811.9999999999905,521.0000000000048,-371.00000000001023,-52.000000000007596,-131.00000000000023,-42.999999999993044,-35.999999999991594,-237.99999999999955,724.0000000000135,-1041.9999999999873,103.9999999999992,296.0000000000074,-573.0000000000013,180.00000000000682,326.0000000000076,,104.00000000005582
2021.01.11,404.99999999999983,146.00000000000168,524.0000000000133,268.0000000000007,-841.0000000000028,569.0000000000084,-428.00000000000614,-62.000000000006494,-82.99999999999841,-68.00000000000139,0.0,-213.99999999999864,773.0000000000015,-1089.999999999991,162.9999999999967,251.00000000000122,-558.9999999999984,234.00000000000887,382.000000000005,,370.0000000000339
2021.01.11,434.9999999999965,182.99999999999983,537.0000000000097,313.0000000000024,-825.9999999999934,575.0000000000033,-417.0000000000007,-46.0000000000127,-78.00000000000296,-82.99999999999974,-18.999999999991246,-210.9999999999843,714.999999999999,-1061.9999999999852,149.0000000000009,242.00000000000887,-556.9999999999853,213.99999999999864,365.0000000000091,,429.0000000000724
2021.01.11,451.0000000000014,225.99999999999287,568.000000000013,319.9999999999932,-872.9999999999905,589.0000000000061,-404.0000000000044,-55.000000000005045,-90.00000000000341,-53.999999999998494,-43.999999999999595,-250.0,703.0000000000092,-1100.9999999999964,129.99999999999545,279.00000000000705,-581.9999999999936,234.99999999999943,379.99999999999545,,428.00000000002194
2021.01.12,417.0000000000007,226.99999999999943,578.9999999999961,295.99999999999227,-849.9999999999952,642.0000000000092,-380.00000000000256,-131.99999999999878,-97.99999999999898,-59.99999999999339,-21.999999999999797,-276.9999999999868,473.0000000000123,-1066.9999999999957,100.00000000000853,116.00000000000499,-570.9999999999882,209.00000000000318,388.00000000000523,,-9.999999999927127
2021.01.12,429.0000000000016,255.99999999998957,551.0000000000126,340.999999999994,-836.9999999999989,602.0000000000025,-344.99999999999534,-56.99999999999594,-73.0000000000075,-59.99999999999339,-25.999999999992696,-171.99999999999704,496.00000000000756,-1022.9999999999961,123.00000000000466,103.00000000000864,-607.9999999999864,242.00000000000443,364.0000000000043,,306.0000000000666
2021.01.12,427.99999999999505,198.00000000000927,534.0000000000123,316.99999999999307,-832.9999999999949,560.0000000000049,-368.00000000001273,-60.99999999999994,-87.99999999999386,-88.99999999999464,-31.999999999998696,-187.99999999998818,585.9999999999976,-1035.9999999999925,138.9999999999958,208.99999999999253,-603.9999999999824,180.99999999999739,334.0000000000032,,187.00000000004297
2021.01.12,412.9999999999967,126.0000000000039,503.000000000009,286.00000000000136,-780.000000000003,521.0000000000048,-419.9999999999982,-35.00000000000725,-85.99999999999852,-92.99999999999864,-22.999999999995246,-234.99999999998522,646.0000000000132,-1000.9999999999852,125.0,225.99999999999287,-515.9999999999832,167.0000000000016,323.99999999999807,,148.00000000006696
2021.01.12,412.00000000000125,136.00000000000279,496.00000000000756,256.9999999999908,-848.0000000000043,508.00000000000847,-422.00000000001125,-35.00000000000725,-61.00000000000705,-75.9999999999983,-11.999999999989797,-195.99999999999795,758.0000000000142,-1041.9999999999873,155.00000000000114,276.00000000000955,-574.9999999999922,201.99999999999818,329.9999999999983,,263.0000000000367
2021.01.12,442.9999999999934,171.99999999999437,514.9999999999987,278.99999999999636,-851.9999999999861,517.0000000000008,-426.00000000001523,-8.000000000008,-105.99999999999454,-95.00000000000064,-37.99999999999359,-272.99999999999613,692.0000000000038,-1035.9999999999925,67.99999999999784,245.99999999999068,-559.9999999999827,153.0000000000058,290.00000000000625,,-18.999999999981696
2021.01.12,442.9999999999934,100.0000000000112,496.00000000000756,364.9999999999949,-909.9999999999886,512.0000000000014,-480.99999999999807,-25.00000000000835,-134.00000000000034,-102.00000000000209,-18.999999999991246,-379.99999999999545,762.0000000000182,-1134.999999999997,25.000000000005684,232.99999999999432,-590.999999999986,106.00000000000875,257.99999999999557,,-476.99999999993656
2021.01.12,512.9999999999968,120.00000000000898,608.9999999999928,376.99999999999534,-926.0000000000045,592.0000000000036,-563.0000000000024,-22.999999999995246,-52.00000000000671,-112.99999999999643,16.0000000000049,-360.99999999999,763.0000000000026,-1137.9999999999945,129.99999999999545,214.00000000000307,-577.9999999999897,161.00000000000136,343.0000000000035,,84.0000000000291
2021.01.12,524.0000000000023,164.00000000000858,622.0000000000115,390.99999999999113,-892.0000000000039,594.0000000000057,-534.0000000000123,-34.000000000000696,-87.0000000000033,-108.99999999999244,62.000000000006494,-382.99999999998136,824.0000000000025,-1212.9999999999975,138.9999999999958,202.9999999999976,-534.9999999999966,170.0000000000017,332.00000000000784,,238.00000000004297
2021.01.12,514.0000000000033,117.99999999999588,635.9999999999922,417.99999999999216,-886.9999999999934,606.0000000000065,-564.000000000009,-36.0000000000138,-81.99999999999363,-102.00000000000209,108.00000000000809,-419.9999999999875,895.0000000000014,-1245.9999999999916,123.00000000000466,212.99999999999653,-536.9999999999875,161.00000000000136,329.00000000000773,,247.00000000003166
2021.01.12,544.9999999999955,133.00000000000534,645.0000000000067,436.9999999999976,-882.9999999999893,624.0000000000023,-587.0000000000042,-11.00000000000545,-75.9999999999934,-119.99999999999788,108.00000000000809,-419.9999999999875,903.0000000000093,-1219.9999999999989,111.0000000000042,211.00000000000563,-502.9999999999868,168.00000000000637,335.00000000000796,,400.0000000000853
2021.01.12,539.0000000000006,131.99999999999878,615.9999999999943,432.00000000000216,-842.9999999999937,590.0000000000016,-588.0000000000107,12.999999999996348,-67.99999999999784,-129.00000000000134,73.00000000000084,-420.99999999999227,851.0000000000017,-1161.9999999999964,97.00000000000841,219.99999999999798,-507.9999999999973,153.0000000000058,296.99999999999704,,294.000000000016
2021.01.12,556.0000000000009,137.00000000000932,632.0000000000103,411.9999999999919,-868.9999999999865,573.0000000000013,-602.999999999998,10.999999999983245,-31.00000000000591,-139.99999999999568,75.00000000000284,-394.9999999999818,838.0000000000055,-1238.99999999999,109.99999999999943,187.00000000000384,-546.9999999999864,149.0000000000009,287.9999999999967,,144.00000000006185
2021.01.12,578.9999999999961,157.99999999999147,683.9999999999957,445.99999999999795,-912.999999999986,625.0000000000089,-615.00000000001,5.999999999994898,-34.000000000006025,-137.9999999999937,93.00000000000975,-423.0000000000018,870.9999999999995,-1357.9999999999925,132.99999999999557,178.99999999999582,-627.9999999999841,224.00000000000375,320.99999999999795,,210.0000000000133
2021.01.12,575.0000000000033,129.00000000000134,678.0000000000008,444.0000000000026,-873.999999999997,618.0000000000074,-625.0000000000089,11.999999999989797,-40.00000000000625,-156.99999999999602,121.00000000000443,-424.99999999998295,857.0000000000189,-1344.9999999999961,135.99999999999568,133.99999999998968,-613.9999999999812,216.99999999999875,320.99999999999795,,162.0000000000424
2021.01.12,504.9999999999999,-49.00000000001015,564.9999999999933,375.0,-798.9999999999942,515.0000000000099,-696.0000000000077,7.999999999985796,-45.000000000001705,-218.99999999999142,140.0000000000068,-525.0000000000057,785.9999999999978,-1309.9999999999889,112.99999999999955,7.0000000000014495,-523.9999999999911,133.00000000000978,254.99999999999545,,-764.9999999999911
2021.01.12,497.000000000003,-52.99999999999194,553.0000000000035,352.99999999999443,-706.0000000000066,492.0000000000035,-697.9999999999986,7.999999999985796,-55.999999999997385,-188.9999999999947,158.0000000000026,-522.9999999999961,848.0000000000043,-1248.999999999989,108.00000000000409,52.000000000007596,-415.99999999999415,121.00000000000932,248.00000000000466,,-451.99999999994577
2021.01.12,475.99999999999864,-177.99999999998929,502.00000000000244,301.00000000000193,-658.9999999999874,421.0000000000047,-770.000000000004,19.999999999997797,-25.000000000005684,-227.99999999999488,188.00000000001037,-573.0000000000075,865.0000000000047,-1212.9999999999975,128.0000000000001,29.999999999996696,-335.9999999999808,70.99999999999795,216.00000000000819,,-763.9999999999436
2021.01.12,429.99999999999704,-242.00000000000887,424.00000000000216,271.0000000000008,-571.9999999999948,353.0000000000033,-791.0000000000084,43.999999999999595,-28.999999999996362,-265.99999999999955,188.00000000001037,-586.9999999999891,806.0000000000178,-1139.0000000000011,84.00000000000318,-36.999999999998145,-286.99999999999284,8.000000000009777,162.00000000000614,,-1179.999999999939
2021.01.12,408.9999999999927,-272.99999999998994,361.9999999999957,265.00000000000057,-503.99999999999335,319.0000000000026,-794.0000000000058,12.999999999996348,-79.9999999999983,-273.9999999999965,146.00000000000168,-611.9999999999948,707.9999999999975,-1002.9999999999983,42.00000000000159,-39.999999999995595,-222.99999999999542,-22.999999999996135,141.9999999999959,,-1419.9999999999793
2021.01.12,412.9999999999967,-174.00000000000747,459.99999999999375,314.9999999999977,-604.9999999999889,382.00000000000455,-722.0000000000005,-21.00000000000435,-102.99999999999443,-253.99999999999866,152.00000000000767,-581.9999999999936,695.0000000000011,-990.000000000002,76.99999999999818,-89.00000000000574,-186.99999999998164,-18.999999999991246,170.0000000000017,,-1081.9999999999668
2021.01.12,412.9999999999967,-160.00000000000458,443.99999999999994,334.99999999999375,-631.9999999999882,484.00000000000665,-775.0000000000146,-1.0000000000065512,-141.00000000000534,-256.0000000000007,128.00000000000588,-604.9999999999898,752.0000000000193,-1105.9999999999848,13.00000000000523,-96.99999999999153,-263.99999999999756,-30.9999999999917,248.00000000000466,,-1250.9999999999432
2021.01.12,351.99999999999676,-575.9999999999987,324.9999999999975,304.00000000000205,-563.0000000000024,365.0000000000042,-1046.0000000000136,-6.000000000017103,-165.99999999999682,-279.99999999999136,195.00000000000074,-995.0000000000045,739.0000000000008,-1357.9999999999925,-60.000000000002274,-90.99999999999665,-207.00000000000162,-108.99999999999466,156.99999999999648,,-3020.0000000000146
2021.01.12,358.9999999999982,-662.000000000007,327.99999999999494,284.9999999999966,-485.0000000000021,357.00000000000733,-1107.0000000000136,-5.000000000010552,-168.99999999999693,-286.99999999999284,318.00000000000716,-1048.0000000000018,1141.9999999999986,-1325.9999999999827,-66.99999999999307,-110.00000000001009,-135.9999999999806,-140.00000000000057,155.00000000000114,,-2597.9999999999873
2021.01.12,419.9999999999982,-651.0000000000016,446.9999999999974,308.9999999999975,-533.0000000000057,318.00000000000716,-1158.0000000000146,-11.00000000000545,-91.99999999999875,-273.9999999999965,438.00000000000506,-1060.0000000000023,1253.9999999999995,-1329.0000000000025,75.00000000000284,-99.00000000000463,50.0000000000167,-126.99999999999534,100.00000000000853,,-1922.999999999994
2021.01.12,419.00000000000273,-547.999999999993,548.9999999999995,338.99999999999864,-571.9999999999948,402.00000000000233,-1095.0000000000016,-100.0000000000112,-158.00000000000125,-252.99999999999213,426.00000000000415,-1015.9999999999911,1157.000000000008,-1400.9999999999857,109.00000000000887,-131.99999999999878,-78.00000000000028,-107.99999999998988,165.00000000000625,,-1894.999999999929
2021.01.12,409.99999999999926,-561.9999999999958,615.9999999999943,358.99999999999466,-624.9999999999867,504.9999999999999,-1065.0000000000048,-131.99999999999878,-164.00000000000148,-219.99999999999798,448.000000000004,-1051.9999999999925,1146.0000000000025,-1612.9999999999977,153.99999999999636,-187.00000000000384,-72.99999999998974,-24.999999999991473,250.0,,-1829.9999999999695
2021.01.12,365.99999999999966,-638.0000000000052,533.0000000000057,323.99999999999807,-645.0000000000067,431.0000000000036,-1055.000000000006,-127.00000000001043,-180.99999999999739,-176.99999999999383,481.0000000000092,-1081.9999999999936,1358.0000000000148,-1516.9999999999907,132.000000000005,-83.9999999999952,-69.9999999999923,-84.99999999999375,212.0000000000033,,-1823.9999999999459
2021.01.12,385.000000000002,-602.999999999998,517.9999999999962,338.99999999999864,-629.9999999999973,448.9999999999994,-1053.000000000015,-95.00000000000064,-162.9999999999967,-232.99999999999432,450.00000000000597,-1048.0000000000018,1208.000000000009,-1464.999999999983,106.00000000000875,-130.99999999999224,-89.99999999999008,-63.99999999999295,225.00000000000853,,-1894.9999999999332
