date,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDCAD,NZDCAD,empty,sum
2020.03.23,1109.0000000000043,385.99999999999744,1059.00000000001,607.0000000000019,434.9999999999965,668.0000000000019,17.000000000000348,182.99999999999983,390.99999999999693,230.99999999999233,427.99999999999505,288.99999999998374,10.99999999999568,516.0000000000053,1394.0000000000064,705.0000000000001,290.00000000000136,115.99999999999389,,8834.999999999985
2020.03.23,1297.999999999999,346.9999999999862,1330.0000000000089,873.0000000000016,583.0000000000002,873.0000000000126,51.000000000001044,356.9999999999962,690.9999999999972,415.99999999999415,654.9999999999944,862.0000000000072,84.99999999999375,863.9999999999981,2251.000000000003,1319.0000000000034,514.9999999999987,151.9999999999966,,13521.999999999993
2020.03.23,1120.0000000000098,148.99999999999915,1222.9999999999964,635.0000000000077,512.0000000000014,839.9999999999964,-52.000000000007596,368.9999999999971,516.0000000000053,411.99999999999017,670.9999999999993,539.999999999985,114.99999999999488,1005.9999999999958,1910.9999999999961,1394.0000000000064,261.0000000000001,134.99999999999625,,11756.999999999967
2020.03.23,589.0000000000173,48.99999999998794,1144.999999999996,492.999999999999,507.9999999999973,492.0000000000035,31.000000000003247,456.9999999999963,485.99999999999756,505.99999999999534,300.99999999999574,978.0000000000122,462.0000000000033,1044.0000000000005,1570.0000000000048,1575.9999999999995,80.99999999999774,158.99999999999804,,10927.000000000007
2020.03.23,419.0000000000138,147.99999999999258,929.000000000002,492.0000000000035,370.00000000000364,225.99999999999287,2.999999999997449,273.000000000001,421.0000000000047,300.99999999999574,123.99999999999079,1128.99999999998,477.00000000000387,687.9999999999998,1383.000000000001,927.0000000000111,231.0000000000034,83.9999999999952,,8624.999999999993
2020.03.23,760.0000000000051,157.99999999999147,1151.0000000000132,804.0000000000047,729.0000000000018,565.9999999999999,15.999999999993797,373.99999999999653,711.000000000006,653.999999999999,357.99999999999164,1642.00000000001,429.9999999999926,897.9999999999987,2361.9999999999973,2133.0000000000073,523.0000000000068,480.0000000000027,,14749.000000000016
2020.03.23,853.9999999999992,158.99999999999804,1029.0000000000132,980.0000000000031,745.0000000000068,652.0000000000082,31.000000000003247,331.999999999999,890.9999999999974,683.0000000000002,448.9999999999994,2083.9999999999745,445.99999999999795,814.999999999988,3007.000000000004,2218.999999999993,841.9999999999983,576.9999999999942,,16794.999999999978
2020.03.23,560.0000000000049,-236.00000000001398,773.0000000000015,524.0000000000023,404.0000000000044,683.9999999999957,-73.99999999999629,380.999999999998,585.9999999999976,486.999999999993,566.9999999999953,1032.0000000000107,182.00000000000216,1106.000000000007,2262.0000000000086,1758.9999999999995,338.00000000000495,219.99999999999798,,11555.000000000015
2020.03.23,302.0000000000023,-219.00000000001364,706.0000000000066,441.99999999999795,324.00000000000205,422.00000000001125,-46.999999999997044,367.99999999999056,524.9999999999977,417.99999999999613,369.99999999999255,1194.0000000000061,353.9999999999992,1007.9999999999867,1940.9999999999927,1505.0000000000007,277.000000000005,141.00000000000225,,10030.999999999978
2020.03.23,247.00000000001944,-351.99999999999676,669.0000000000085,458.00000000000284,392.00000000000347,541.9999999999981,-31.000000000003247,446.9999999999974,611.000000000006,550.9999999999903,425.99999999999307,1331.9999999999777,355.000000000004,1158.9999999999989,2231.9999999999895,1961.0000000000127,321.0000000000046,248.99999999999923,,11569.000000000007
2020.03.23,232.00000000000998,-249.00000000001032,588.9999999999951,557.0000000000075,487.99999999999955,404.0000000000044,-42.999999999993044,329.999999999997,651.0000000000016,576.9999999999942,341.99999999999784,1665.9999999999898,293.99999999999693,906.0000000000068,2340.0000000000086,2113.000000000009,538.0000000000051,424.9999999999976,,12160.00000000002
2020.03.23,278.00000000000045,-202.00000000001327,819.9999999999985,470.00000000000375,475.0000000000032,401.00000000000693,-36.999999999998145,422.00000000000017,565.0000000000044,548.9999999999995,340.9999999999913,1388.999999999996,314.9999999999977,1090.9999999999975,2048.0000000000055,1991.9999999999939,268.99999999999704,283.99999999999534,,11469.999999999978
2020.03.23,179.00000000001802,-390.0000000000015,865.0000000000047,368.00000000000165,272.00000000000557,446.0000000000131,-82.00000000000429,530.9999999999926,558.000000000003,435.9999999999919,421.99999999998903,1151.9999999999975,266.00000000000534,1397.9999999999882,2014.0000000000048,1591.9999999999934,89.00000000000574,-30.000000000007798,,10086.0
2020.03.23,220.00000000002018,-417.0000000000007,870.9999999999995,406.00000000000637,306.00000000000625,496.00000000000756,-119.00000000000244,518.9999999999917,546.000000000002,461.99999999999574,486.999999999993,1157.9999999999923,286.9999999999919,1438.000000000006,2147.00000000001,1788.9999999999961,151.00000000000114,26.999999999999247,,10774.00000000002
2020.03.23,-185.99999999999727,-536.0000000000032,889.0000000000065,378.00000000000057,287.0000000000039,215.99999999999397,-120.99999999999334,608.9999999999928,546.000000000002,503.99999999999335,252.99999999999213,1815.9999999999955,414.0000000000015,1638.0000000000061,2299.0000000000064,1934.9999999999977,91.00000000000774,-18.0000000000069,,11014.0
2020.03.23,-130.99999999999224,-560.0000000000049,787.0000000000043,322.00000000000006,179.00000000000693,293.99999999999426,-126.0000000000039,561.9999999999958,546.000000000002,409.99999999999926,329.999999999997,1512.0000000000023,329.9999999999983,1556.9999999999861,2127.9999999999964,1591.000000000009,85.00000000000173,-102.99999999999754,,9712.999999999995
2020.03.23,-313.99999999999204,-651.0000000000016,653.999999999999,19.00000000000235,-24.000000000001798,170.00000000000347,-158.99999999999804,530.9999999999926,270.99999999999903,236.99999999999832,260.99999999998903,809.9999999999774,448.99999999999807,1567.9999999999916,1354.0000000000107,1085.0000000000027,-297.00000000000284,-338.00000000000495,,5625.999999999964
2020.03.23,-339.0000000000004,-538.0000000000163,826.0000000000156,246.00000000000176,163.00000000000205,-7.999999999985796,-205.00000000001074,530.9999999999926,401.00000000000693,327.99999999999494,135.99999999999167,1555.9999999999795,197.00000000000273,1539.0000000000014,1848.0000000000052,1455.0000000000064,-46.00000000000159,-153.99999999999858,,7935.999999999988
2020.03.23,-229.99999999999687,-333.0000000000055,1073.0000000000127,314.99999999999864,363.0000000000022,-117.99999999999588,-184.00000000000637,509.9999999999993,379.0000000000071,418.9999999999916,59.99999999999339,1671.9999999999845,287.9999999999967,1543.0000000000055,1751.999999999998,1811.000000000007,-95.99999999999609,-26.999999999999247,,9196.999999999995
2020.03.23,284.00000000001756,9.999999999998899,937.9999999999944,170.99999999999892,268.99999999999704,-41.99999999998649,-259.9999999999936,208.99999999999253,24.000000000001798,135.99999999999167,163.99999999999747,294.9999999999786,587.0000000000033,906.9999999999911,705.0000000000001,916.0000000000057,-247.99999999999267,-90.0000000000012,,4974.9999999999945
2020.03.23,595.0000000000122,-90.00000000001229,1008.0000000000089,273.000000000001,258.0000000000027,452.00000000000796,-165.9999999999995,340.9999999999913,197.00000000000273,206.99999999999054,509.9999999999993,107.99999999999699,493.9999999999998,1127.9999999999957,1208.9999999999934,1083.0000000000118,-154.99999999999403,-145.00000000000622,,7307.000000000002
2020.03.23,474.0000000000189,-141.00000000001333,995.9999999999969,417.0000000000007,348.9999999999993,368.9999999999971,-177.00000000000495,356.9999999999962,375.9999999999986,330.9999999999924,453.99999999999886,870.0000000000152,487.99999999999955,1194.9999999999905,1793.0000000000002,1446.0000000000139,72.0000000000054,-2.999999999997449,,9666.00000000001
2020.03.23,840.0000000000185,43.999999999999595,1166.0000000000005,521.0000000000048,395.0000000000009,567.0000000000064,-147.99999999999258,340.9999999999913,392.9999999999989,282.99999999999994,586.9999999999931,554.9999999999944,367.00000000000443,1099.0000000000055,1787.9999999999895,1327.0000000000116,133.00000000000534,-33.000000000005244,,10225.000000000025
2020.03.23,737.0000000000099,102.00000000000209,1219.0000000000146,514.0000000000033,336.9999999999984,434.000000000001,-110.99999999999443,347.9999999999928,370.00000000000364,209.9999999999991,447.99999999999284,717.9999999999964,426.00000000000193,1082.9999999999895,1659.0000000000105,977.0000000000057,82.00000000000429,-148.99999999999915,,9404.000000000031
2020.03.23,861.0000000000007,204.99999999998852,1317.999999999997,587.9999999999997,428.00000000000614,527.9999999999951,-46.999999999997044,372.99999999999,424.9999999999976,283.99999999999534,463.9999999999977,789.0000000000175,403.99999999999636,1045.9999999999914,1747.999999999994,1096.0000000000082,131.00000000000333,-90.0000000000012,,10550.99999999998
2020.03.23,1044.0000000000005,22.999999999995246,1317.0000000000125,706.0000000000066,534.0000000000011,663.999999999998,-258.0000000000027,345.99999999999073,526.9999999999997,369.99999999999255,759.999999999994,862.0000000000072,168.99999999999693,1305.999999999985,2414.9999999999895,1795.0000000000132,304.00000000000426,83.9999999999952,,12967.999999999978
2020.03.23,1663.9999999999989,210.99999999998343,1259.9999999999945,719.000000000003,511.0000000000059,1191.9999999999932,-156.00000000000057,269.9999999999925,490.00000000000153,296.9999999999917,1102.9999999999984,-150.00000000000568,194.99999999999318,970.9999999999885,2157.999999999993,1401.0000000000077,353.0000000000033,71.99999999999429,,12560.999999999936
