date,USDJPY,EURJPY,AUDJPY,empty,sum
2016.07.05,429.00000000000205,394.999999999996,-415.00000000000625,,408.9999999999918
2016.07.05,410.0000000000108,442.0000000000073,-409.000000000006,,443.00000000001205
2016.07.05,468.0000000000035,454.9999999999983,-450.00000000000284,,472.999999999999
2016.07.05,441.0000000000025,415.9999999999968,-424.0000000000066,,432.9999999999927
2016.07.05,439.00000000000716,412.00000000000614,-463.0000000000081,,388.00000000000523
2016.07.05,448.0000000000075,418.00000000000637,-530.0000000000011,,336.00000000001273
2016.07.05,483.0000000000041,478.9999999999992,-695.0000000000074,,266.9999999999959
2016.07.05,499.00000000000944,515.0000000000006,-370.00000000000455,,644.0000000000055
2016.07.05,475.0000000000085,466.99999999999875,-472.999999999999,,469.0000000000083
2016.07.05,481.00000000000875,498.9999999999952,-432.00000000000216,,548.0000000000018
2016.07.05,573.9999999999981,579.9999999999983,-234.99999999999943,,918.9999999999969
2016.07.05,678.0000000000115,295.0000000000017,-290.9999999999968,,682.0000000000164
2016.07.05,725.9999999999991,206.00000000000307,-346.00000000000364,,585.9999999999985
2016.07.05,817.9999999999978,638.0000000000052,-192.99999999999784,,1263.0000000000055
2016.07.05,888.0000000000052,668.9999999999969,-171.00000000000648,,1385.999999999996
2016.07.05,862.000000000009,751.0000000000048,7.000000000005002,,1620.0000000000186
2016.07.05,867.0000000000044,748.9999999999952,0.0,,1615.9999999999995
2016.07.05,928.0000000000115,781.9999999999965,48.99999999999238,,1759.0000000000005
2016.07.05,859.0000000000089,570.0000000000074,-9.000000000000341,,1420.000000000016
2016.07.05,805.9999999999974,591.9999999999987,36.000000000001364,,1433.9999999999975
2016.07.05,810.0000000000023,543.9999999999969,76.99999999999818,,1430.9999999999973
2016.07.05,713.0000000000081,623.0000000000047,144.99999999999602,,1481.0000000000086
2016.07.05,724.0000000000038,569.0000000000026,81.00000000000307,,1374.0000000000095
2016.07.05,920.0000000000017,665.9999999999968,253.0000000000001,,1838.9999999999986
2016.07.05,897.0000000000056,733.9999999999947,295.0000000000017,,1926.0000000000018
2016.07.05,1054.000000000002,951.9999999999982,478.9999999999992,,2484.9999999999995
2016.07.05,983.0000000000041,1018.0000000000007,433.9999999999975,,2435.0000000000023
2016.07.05,950.0000000000028,1263.0000000000052,423.0000000000018,,2636.00000000001
2016.07.05,953.000000000003,1364.0000000000043,472.999999999999,,2790.0000000000064
2016.07.05,1018.0000000000007,1486.000000000004,480.000000000004,,2984.0000000000086
2016.07.05,1017.0000000000101,1475.0000000000086,472.999999999999,,2965.0000000000177
2016.07.05,1067.9999999999977,1540.9999999999968,527.000000000001,,3135.9999999999955
2016.07.05,1075.0000000000027,1543.9999999999968,582.9999999999984,,3201.999999999998
2016.07.05,1040.0000000000064,1625.0,566.9999999999931,,3231.9999999999995
2016.07.05,1048.0000000000018,1649.000000000001,582.9999999999984,,3280.000000000001
2016.07.05,951.0000000000076,1634.0000000000005,534.9999999999966,,3120.0000000000045
2016.07.05,902.000000000001,1572.0000000000027,506.0000000000002,,2980.0000000000036
2016.07.05,884.0000000000003,1507.9999999999955,442.99999999999784,,2834.9999999999936
2016.07.05,865.9999999999997,1474.0000000000036,399.0000000000009,,2739.000000000004
2016.07.06,856.0000000000088,1493.9999999999998,403.0000000000058,,2753.0000000000146
2016.07.06,873.0000000000047,1536.0000000000014,430.9999999999974,,2840.000000000003
2016.07.06,887.0000000000005,1573.0000000000075,450.00000000000284,,2910.000000000011
2016.07.06,920.0000000000017,1587.0000000000032,465.0000000000034,,2972.000000000008
2016.07.06,981.0000000000088,1719.9999999999989,626.9999999999953,,3328.000000000003
2016.07.06,1308.9999999999975,2088.000000000008,1012.0000000000005,,4409.0000000000055
2016.07.06,1338.0000000000082,2094.000000000008,971.9999999999942,,4404.000000000011
2016.07.06,1344.9999999999989,2180.9999999999973,1001.9999999999953,,4527.999999999992
2016.07.06,1460.9999999999986,2361.9999999999945,1109.9999999999995,,4932.999999999993
2016.07.06,1654.0000000000105,2569.0000000000027,1281.9999999999964,,5505.000000000009
2016.07.06,1737.000000000009,2772.0000000000055,1468.0000000000036,,5977.000000000018
2016.07.06,1837.0000000000032,2808.000000000007,1522.0000000000055,,6167.0000000000155
2016.07.06,1847.0000000000084,2861.000000000004,1537.9999999999968,,6246.000000000009
2016.07.06,1579.0000000000077,2486.000000000004,1331.9999999999936,,5397.0000000000055
2016.07.06,1703.000000000003,2638.999999999996,1391.999999999996,,5733.9999999999945
2016.07.06,1625.0,2549.0000000000064,1355.9999999999945,,5530.000000000001
2016.07.06,1579.9999999999982,2521.000000000001,1272.0000000000055,,5373.000000000005
2016.07.06,1475.999999999999,2369.0,1063.0000000000023,,4908.000000000002
2016.07.06,1486.000000000004,2323.0000000000073,1123.0000000000045,,4932.000000000016
2016.07.06,1385.000000000005,2170.000000000002,1004.9999999999955,,4560.000000000002
2016.07.06,1400.0000000000057,2143.000000000001,828.9999999999935,,4372.0
2016.07.06,1441.0000000000025,2170.000000000002,849.9999999999943,,4460.999999999999
2016.07.06,1627.0000000000095,2298.000000000002,1025.0000000000057,,4950.000000000017
2016.07.06,1725.0000000000086,2510.000000000005,1108.000000000004,,5343.000000000018
2016.07.06,1892.00000000001,2784.000000000006,1317.9999999999977,,5994.000000000015
2016.07.06,2043.0000000000064,2948.0000000000073,1173.0000000000018,,6164.0000000000155
2016.07.06,2126.0000000000045,3036.0000000000014,1188.0000000000023,,6350.000000000007
2016.07.06,2259.0000000000005,3040.999999999997,1391.999999999996,,6691.999999999993
2016.07.06,1996.0000000000093,2766.0000000000055,1176.9999999999925,,5939.000000000007
2016.07.06,2106.999999999999,2960.9999999999986,1328.000000000003,,6396.000000000001
2016.07.06,1885.000000000005,2603.999999999999,1058.9999999999975,,5548.000000000001
2016.07.06,1835.9999999999986,2433.000000000007,957.9999999999984,,5227.000000000004
2016.07.06,1701.9999999999982,2328.0000000000027,712.9999999999939,,4742.9999999999945
2016.07.06,1722.999999999999,2373.9999999999955,746.9999999999999,,4843.9999999999945
2016.07.06,1463.9999999999986,2332.0000000000077,564.9999999999977,,4361.000000000004
2016.07.06,1624.0000000000095,2477.0000000000036,736.9999999999948,,4838.000000000007
2016.07.06,1547.0000000000114,2253.0,500.0,,4300.000000000011
2016.07.06,1472.0000000000084,2123.0000000000045,385.9999999999957,,3981.000000000008
2016.07.06,1192.9999999999977,1662.9999999999968,93.00000000000352,,2948.999999999998
2016.07.06,1176.0000000000018,1683.9999999999975,219.99999999999886,,3079.999999999998
2016.07.06,1158.0000000000014,1611.000000000004,213.99999999999864,,2983.000000000004
2016.07.06,1275.0000000000057,1786.0000000000014,335.9999999999985,,3397.000000000006
2016.07.06,1297.0000000000114,1695.999999999998,251.00000000000477,,3244.0000000000136
2016.07.06,1204.9999999999982,1569.0000000000027,114.00000000000432,,2888.0000000000055
2016.07.06,1204.9999999999982,1567.9999999999977,114.00000000000432,,2887.0
2016.07.06,1249.0000000000095,1647.9999999999961,141.00000000000534,,3038.000000000011
2016.07.06,1234.9999999999995,1631.0000000000002,138.9999999999958,,3004.999999999996
2016.07.06,1243.9999999999998,1647.9999999999961,76.99999999999818,,2968.999999999994
2016.07.07,1271.000000000001,1661.0000000000014,82.99999999999841,,3015.000000000001
2016.07.07,1228.0000000000086,1673.0000000000018,123.99999999999523,,3025.0000000000055
2016.07.07,1222.0000000000084,1650.0000000000057,149.0000000000009,,3021.000000000015
2016.07.07,1352.0000000000039,1799.9999999999973,263.00000000000523,,3415.0000000000064
2016.07.07,1475.0000000000086,1959.0000000000032,341.99999999999875,,3776.0000000000105
2016.07.07,1456.0000000000032,1903.9999999999964,305.9999999999974,,3665.999999999997
2016.07.07,1368.9999999999998,1864.999999999995,131.00000000000023,,3364.9999999999945
2016.07.07,1448.9999999999982,1972.0000000000084,194.00000000000261,,3615.000000000009
2016.07.07,1558.9999999999975,2067.9999999999977,197.9999999999933,,3824.9999999999886
2016.07.07,1676.0000000000018,2245.0000000000045,350.9999999999991,,4272.0000000000055
2016.07.07,1633.0000000000098,2207.0000000000077,540.9999999999968,,4381.000000000015
2016.07.07,1631.0000000000002,2188.0000000000023,533.9999999999918,,4352.9999999999945
2016.07.07,1635.000000000005,2174.9999999999973,429.9999999999926,,4239.9999999999945
2016.07.07,1654.0000000000105,2138.999999999996,468.9999999999941,,4262.0
2016.07.07,1570.999999999998,1963.9999999999986,376.99999999999534,,3911.999999999992
2016.07.07,1547.0000000000114,1930.9999999999973,311.9999999999976,,3790.0000000000064
2016.07.07,1628.0,2052.000000000007,378.0000000000001,,4058.000000000007
2016.07.07,1667.0000000000016,2162.0000000000064,426.00000000000193,,4255.00000000001
2016.07.07,1832.9999999999984,2432.0000000000023,579.9999999999983,,4844.999999999999
2016.07.07,1800.0000000000114,2344.999999999999,670.0000000000017,,4815.000000000013
2016.07.07,1669.0000000000111,2319.0000000000027,518.0000000000007,,4506.000000000015
2016.07.07,1591.0000000000082,2266.999999999996,388.9999999999958,,4247.0
2016.07.07,1555.0000000000068,2230.000000000004,355.99999999999454,,4141.0000000000055
2016.07.07,1506.0000000000002,2058.000000000007,131.00000000000023,,3695.0000000000073
2016.07.07,1590.0000000000034,2218.0000000000036,222.99999999999898,,4031.0000000000064
2016.07.07,1648.0000000000105,2081.000000000003,307.9999999999927,,4037.0000000000064
2016.07.07,1428.0000000000114,1900.9999999999964,174.99999999999716,,3504.000000000005
2016.07.07,1439.9999999999977,2022.0000000000055,254.0000000000049,,3716.000000000008
2016.07.07,1453.000000000003,2100.999999999999,308.9999999999975,,3862.999999999999
2016.07.07,1553.0000000000114,2198.0000000000073,385.0000000000051,,4136.000000000024
2016.07.07,1520.0000000000102,2129.9999999999955,335.9999999999985,,3986.000000000004
2016.07.07,1391.0000000000055,1936.000000000007,368.9999999999998,,3696.0000000000127
2016.07.07,1422.0000000000114,1975.999999999999,406.0000000000059,,3804.0000000000164
2016.07.07,1508.0000000000098,2016.0000000000055,388.00000000000523,,3912.000000000021
2016.07.07,1637.0000000000005,2132.9999999999955,454.9999999999983,,4224.9999999999945
2016.07.07,1643.0000000000007,2313.0000000000023,510.9999999999957,,4466.999999999998
2016.07.07,1811.000000000007,2551.000000000002,769.0000000000055,,5131.000000000015
2016.07.07,1853.999999999999,2664.0000000000014,864.9999999999949,,5382.9999999999945
2016.07.07,1835.9999999999986,2643.000000000001,850.9999999999991,,5329.999999999999
2016.07.07,1838.9999999999986,2671.9999999999973,900.0000000000057,,5411.000000000002
2016.07.07,1945.999999999998,2796.0000000000064,1025.0000000000057,,5767.00000000001
2016.07.07,1913.000000000011,2766.999999999996,1004.0000000000049,,5684.000000000012
2016.07.07,1829.9999999999982,2725.999999999999,983.0000000000041,,5539.000000000002
2016.07.07,1829.0000000000077,2695.999999999998,998.0000000000047,,5523.00000000001
2016.07.07,1773.0000000000105,2674.9999999999973,926.0000000000019,,5374.000000000009
2016.07.07,1828.000000000003,2698.0000000000073,941.0000000000025,,5467.000000000013
2016.07.07,1797.0000000000114,2603.0000000000086,899.0000000000009,,5299.000000000021
2016.07.07,1801.0000000000018,2608.000000000004,909.9999999999966,,5319.000000000002
2016.07.08,1844.9999999999989,2676.000000000002,972.999999999999,,5494.0
2016.07.08,1853.999999999999,2697.0000000000027,975.9999999999991,,5527.000000000001
2016.07.08,1841.0000000000082,2688.0000000000023,933.9999999999975,,5463.000000000008
2016.07.08,1841.9999999999986,2674.0000000000064,939.9999999999977,,5456.000000000004
2016.07.08,1902.000000000001,2725.999999999999,900.9999999999962,,5528.999999999996
2016.07.08,1782.0000000000107,2582.0000000000077,792.9999999999922,,5157.00000000001
2016.07.08,1719.9999999999989,2480.9999999999945,641.9999999999959,,4842.999999999989
2016.07.08,1666.000000000011,2421.0000000000064,575.0000000000028,,4662.00000000002
2016.07.08,1670.0000000000018,2408.0000000000014,581.9999999999936,,4659.999999999996
2016.07.08,1653.000000000006,2311.0000000000073,477.00000000000387,,4441.000000000017
2016.07.08,1695.999999999998,2394.0000000000055,510.0000000000051,,4600.000000000009
2016.07.08,1871.0000000000093,2585.000000000008,728.9999999999992,,5185.000000000016
2016.07.08,1875.0,2579.999999999998,759.0000000000003,,5213.999999999998
2016.07.08,1942.9999999999977,2685.0000000000023,822.0000000000027,,5450.000000000003
2016.07.08,2227.0000000000036,2917.000000000002,1036.9999999999918,,6180.999999999997
2016.07.08,2173.000000000002,2847.000000000008,1042.9999999999923,,6063.000000000002
2016.07.08,2090.0000000000036,2757.000000000005,1001.9999999999953,,5849.000000000005
2016.07.08,2151.0000000000105,2760.000000000005,1084.9999999999936,,5996.000000000009
2016.07.08,2109.9999999999995,2771.000000000001,1082.9999999999984,,5963.999999999998
2016.07.08,2054.000000000002,2748.9999999999955,1019.999999999996,,5822.999999999994
2016.07.08,1975.0000000000086,2664.0000000000014,856.9999999999993,,5496.000000000009
2016.07.08,1915.0000000000064,2585.000000000008,801.0000000000019,,5301.000000000016
2016.07.08,1920.0000000000018,2631.0,783.0000000000013,,5334.000000000003
2016.07.08,1969.0000000000082,2692.9999999999977,822.0000000000027,,5484.000000000008
2016.07.08,1954.0000000000077,2691.0000000000027,810.0000000000023,,5455.000000000013
2016.07.08,1876.0000000000048,2641.0000000000055,718.0000000000035,,5235.000000000014
2016.07.08,1995.0000000000045,2813.0000000000023,816.9999999999931,,5625.0
2016.07.08,2054.000000000002,2918.0000000000064,853.9999999999992,,5826.000000000007
2016.07.08,2118.000000000009,2948.999999999998,829.9999999999983,,5897.0000000000055
2016.07.08,2189.0000000000073,3019.999999999996,844.9999999999989,,6054.000000000003
2016.07.08,2151.0000000000105,2903.9999999999964,820.999999999998,,5876.0000000000055
2016.07.08,1344.0000000000082,2643.000000000001,236.99999999999477,,4224.000000000004
2016.07.08,1832.9999999999984,2835.9999999999986,378.0000000000001,,5046.999999999997
2016.07.08,1873.0000000000045,2840.0000000000036,433.9999999999975,,5147.0000000000055
2016.07.08,1736.000000000004,2742.0000000000045,278.99999999999636,,4757.0000000000055
2016.07.08,1817.0000000000073,2841.9999999999986,301.00000000000193,,4960.000000000007
2016.07.08,1995.0000000000045,3048.000000000002,280.00000000000114,,5323.000000000007
2016.07.08,1945.0000000000073,3019.0000000000055,227.99999999999443,,5192.000000000007
2016.07.08,1932.0000000000023,3022.9999999999964,251.99999999999534,,5206.999999999994
2016.07.08,1984.0000000000089,2997.0,269.00000000000546,,5250.000000000015
2016.07.08,2070.999999999998,3003.0,298.0000000000018,,5372.0
2016.07.08,1987.000000000009,3063.0000000000023,295.0000000000017,,5345.000000000013
2016.07.08,2030.0000000000011,3090.0000000000036,251.00000000000477,,5371.000000000009
2016.07.08,2036.0000000000014,3075.0000000000027,245.9999999999951,,5356.999999999999
2016.07.08,2118.000000000009,3069.0000000000027,296.99999999999704,,5484.000000000009
2016.07.08,2118.000000000009,3082.999999999998,337.0000000000033,,5538.000000000011
2016.07.08,2135.000000000005,3100.0000000000086,325.9999999999934,,5561.000000000007
2016.07.08,2033.0000000000014,3003.0,222.99999999999898,,5259.000000000001
