date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.11.25,19.999999999997797,17.000000000000348,-55.000000000005045,43.99999999999693,-26.999999999999247,-6.999999999990347,-7.0000000000014495,73.99999999999629,-65.00000000000395,-54.000000000002046,0.999999999995449,29.000000000001247,14.999999999998348,63.99999999999739,0.0,35.00000000000725,-25.00000000000835,-116.99999999999022,64.99999999998174,-10.000000000005116,6.0000000000060005,-51.000000000001044,-58.000000000002494,,-106.00000000003052
2019.11.25,-11.00000000000545,24.000000000001798,-68.00000000000139,62.99999999998818,-1.0000000000065512,3.0000000000085514,-13.00000000000745,89.99999999999008,-131.99999999999878,-73.0000000000075,-38.0000000000047,12.000000000000899,0.0,85.00000000000173,-18.000000000000682,58.000000000002494,-8.999999999992347,-149.0000000000009,92.99999999998754,-25.000000000005684,2.999999999997449,-46.999999999997044,-49.00000000001015,,-202.00000000005988
2019.11.25,-9.00000000000345,49.00000000001015,-60.99999999999994,114.99999999999488,-26.999999999999247,-23.999999999990695,-4.999999999999449,58.000000000002494,-117.00000000001154,-137.00000000000045,-41.000000000002146,-21.00000000000435,3.999999999992898,85.00000000000173,-80.99999999998886,35.999999999991594,-92.99999999998754,-197.9999999999933,112.000000000001,-54.000000000002046,51.99999999999649,-39.999999999995595,-112.000000000001,,-508.9999999999884
2019.11.25,9.999999999998899,15.00000000000945,-73.00000000001194,97.99999999999898,-25.00000000000835,-29.999999999996696,-11.00000000000545,49.99999999999449,-107.99999999999699,-139.00000000001,-26.999999999999247,-14.000000000002899,11.999999999989797,73.99999999999629,-94.99999999999886,-12.999999999996348,-52.000000000007596,-193.9999999999884,123.99999999999079,-48.00000000000182,58.99999999999794,-34.99999999999615,-106.00000000000608,,-528.0000000000502
2019.11.25,47.9999999999925,-10.999999999983245,-83.00000000001084,99.99999999999432,8.000000000008,-47.9999999999925,-60.99999999999994,79.99999999999119,-73.99999999999629,-186.00000000000705,-14.999999999998348,-4.999999999999449,-13.00000000000745,67.00000000000594,-125.0,-4.000000000004,-70.99999999999883,-204.9999999999983,104.99999999999955,-103.9999999999992,67.00000000000594,11.00000000000545,-53.999999999998494,,-572.9999999999911
2019.11.25,44.99999999999504,11.00000000000545,-76.99999999999375,162.9999999999967,15.00000000000945,-40.99999999999105,-47.00000000000814,93.00000000000975,-70.99999999999883,-249.00000000000944,-21.00000000000435,0.999999999995449,1.999999999990898,75.9999999999983,-182.99999999999272,36.999999999998145,-76.99999999999375,-271.0000000000008,86.99999999999264,-121.99999999999989,50.0000000000056,-15.999999999993797,-66.99999999999484,,-661.999999999984
2019.11.25,45.99999999999049,-13.999999999980695,-76.99999999999375,155.9999999999917,4.000000000004,-79.99999999999119,-109.00000000000354,72.0000000000054,-69.00000000000794,-240.0000000000091,-12.000000000000899,-38.0000000000047,-60.99999999999994,56.99999999999594,-203.00000000000296,-12.000000000012001,-153.00000000000313,-260.9999999999957,97.9999999999981,-194.00000000000261,111.00000000000554,77.00000000000485,-22.0000000000109,,-924.000000000023
2019.11.25,71.99999999999429,9.000000000014552,-82.00000000000429,140.00000000000057,2.999999999997449,-92.99999999999864,-121.99999999999989,131.99999999999878,-48.000000000003595,-252.00000000000955,7.0000000000014495,-31.999999999998696,-57.00000000000705,77.00000000000485,-157.99999999998704,11.999999999989797,-219.99999999999798,-250.0,106.99999999999044,-197.00000000000273,126.99999999999933,94.00000000000519,-18.0000000000069,,-749.0000000000197
2019.11.25,87.99999999999919,-14.999999999987246,-97.9999999999981,146.99999999999136,32.0000000000098,-103.99999999999298,-198.00000000000927,129.00000000000134,-42.999999999993044,-276.00000000001046,0.0,-34.000000000000696,-123.00000000000644,72.0000000000054,-188.99999999999295,25.999999999992696,-225.99999999999287,-271.99999999999136,91.99999999998099,-281.9999999999965,121.99999999999989,175.99999999999838,85.99999999998609,,-890.0000000000064
2019.11.25,104.99999999999955,51.000000000001044,-86.0000000000083,152.9999999999916,19.999999999997797,-85.99999999999719,-175.00000000000293,208.00000000000819,-11.999999999989797,-300.00000000001137,21.00000000000435,-4.999999999999449,-88.00000000001029,105.99999999999498,-131.00000000000023,89.00000000000574,-265.0000000000041,-266.9999999999959,93.99999999999409,-260.9999999999957,109.00000000000354,153.99999999999858,72.99999999998974,,-493.0000000000259
