date,GBPCHF,EURCHF,GBPAUD,EURJPY,EURCAD,EURAUD,AUDNZD,empty,sum
2018.04.09,-7.999999999985796,-51.000000000001044,-49.99999999999449,-28.999999999996362,-55.000000000005045,-119.00000000000244,-86.99999999999264,,-398.99999999997783
2018.04.09,5.999999999994898,-14.000000000002899,108.00000000001918,-57.999999999992724,-35.00000000000725,56.99999999999594,-114.99999999999844,,-50.999999999991275
2018.04.09,66.99999999999484,1.0000000000065512,85.00000000000173,-87.99999999999386,-12.000000000012001,2.999999999997449,-92.99999999998754,,-36.99999999999282
2018.04.09,184.00000000000637,60.99999999999994,86.0000000000083,-102.00000000000387,-15.999999999993797,-32.0000000000098,-97.9999999999981,,83.00000000000904
2018.04.09,153.00000000000313,28.000000000005798,113.00000000000753,-195.99999999999795,26.999999999999247,-92.00000000000318,-141.99999999999767,,-108.99999999998307
2018.04.09,184.00000000000637,26.999999999999247,68.00000000000139,-149.0000000000009,25.999999999992696,-126.99999999998823,-150.99999999999002,,-121.99999999997942
2018.04.09,200.00000000000017,55.000000000005045,12.000000000012001,-110.99999999999,-2.999999999997449,-180.0000000000024,-173.99999999998528,,-200.99999999995788
2018.04.09,232.99999999999432,73.99999999999629,-106.99999999999044,-168.00000000000637,-73.99999999999629,-279.00000000000705,-129.00000000000134,,-450.0000000000109
2018.04.09,266.0000000000107,86.99999999999264,-153.9999999999875,-162.00000000000614,-41.000000000002146,-306.9999999999906,-140.99999999999113,,-451.99999999997425
2018.04.09,282.0000000000045,96.99999999999153,-105.99999999998388,-177.99999999999727,-28.000000000005798,-299.00000000000483,-80.99999999999774,,-312.99999999999346
2018.04.09,266.999999999995,93.00000000000975,-78.00000000000028,-174.0000000000066,-41.000000000002146,-272.00000000000557,-14.999999999987246,,-219.99999999999707
2018.04.09,296.0000000000074,100.99999999999554,-25.999999999992696,-152.9999999999916,-19.999999999997797,-239.99999999999577,35.00000000000725,,-6.999999999967656
2018.04.09,300.00000000001137,114.99999999999844,-136.99999999998712,-64.99999999999773,-48.000000000003595,-347.9999999999928,-92.00000000000318,,-274.99999999997465
2018.04.09,320.00000000000915,123.99999999999079,-180.0000000000024,-27.999999999991587,-29.00000000001235,-373.00000000000114,-131.99999999999878,,-298.00000000000625
2018.04.09,331.0000000000146,137.9999999999937,-187.99999999998818,19.000000000005457,2.999999999997449,-365.99999999999966,-76.99999999999375,,-139.99999999997038
2018.04.09,299.00000000000483,133.99999999998968,-139.00000000000023,20.000000000010232,7.999999999985796,-313.00000000000773,0.0,,8.999999999982606
2018.04.09,280.9999999999979,141.99999999999767,-173.00000000000094,18.000000000000682,41.000000000002146,-280.9999999999979,29.00000000001235,,57.00000000001195
2018.04.09,266.0000000000107,133.00000000000534,-113.99999999999189,14.000000000010004,31.999999999987594,-253.99999999999866,101.00000000001774,,178.00000000004084
2018.04.09,275.000000000003,141.99999999999767,-76.99999999999375,58.000000000021146,35.999999999991594,-246.99999999999721,68.00000000000139,,255.00000000002385
2018.04.09,341.00000000001353,154.0000000000097,-159.99999999998238,118.99999999999977,-39.00000000001125,-377.9999999999894,24.000000000001798,,61.0000000000417
2018.04.09,249.00000000001032,59.99999999999339,-63.99999999999739,-91.99999999998454,-25.00000000000835,-241.00000000000233,113.00000000000753,,1.8616219676914625e-11
2018.04.09,343.00000000000443,66.00000000001049,368.9999999999971,44.00000000001114,78.00000000000028,-2.999999999997449,202.00000000001327,,1099.000000000039
2018.04.09,302.0000000000023,117.99999999999588,413.00000000001893,180.00000000000682,205.99999999999508,156.00000000000057,216.00000000001617,,1591.0000000000357
2018.04.09,391.000000000008,134.99999999999625,453.99999999999886,183.00000000002115,279.99999999999136,134.99999999999625,225.00000000000853,,1803.0000000000205
2018.04.09,381.0000000000091,144.0000000000108,534.0000000000123,182.00000000001637,285.99999999998624,191.00000000000784,307.99999999999716,,2026.00000000004
2018.04.09,356.00000000000074,144.0000000000108,540.0000000000072,132.000000000005,282.0000000000045,195.9999999999962,300.00000000001137,,1950.0000000000357
2018.04.09,314.99999999999864,144.99999999999514,604.0000000000045,115.0000000000091,361.9999999999957,270.99999999999903,278.00000000000045,,2090.0000000000027
2018.04.09,398.9999999999938,126.0000000000039,733.0000000000059,99.00000000001796,299.99999999998914,343.00000000000443,324.9999999999975,,2325.0000000000127
2018.04.09,443.99999999999994,180.0000000000024,700.0000000000117,86.00000000001273,194.0000000000053,306.9999999999906,279.00000000000705,,2190.00000000003
2018.04.09,466.00000000001086,157.00000000000713,801.0000000000073,146.000000000015,191.00000000000784,401.99999999999125,314.00000000001427,,2477.0000000000537
2018.04.09,373.00000000000114,160.00000000000458,885.0000000000025,200.00000000001705,341.99999999999784,479.0000000000072,285.00000000000193,,2724.0000000000323
2018.04.09,390.0000000000015,234.00000000000088,873.0000000000126,344.99999999999886,581.9999999999936,646.9999999999976,280.9999999999979,,3352.0000000000027
2018.04.09,435.0000000000076,175.99999999999838,992.9999999999994,370.00000000000455,570.9999999999882,626.9999999999998,285.00000000000193,,3457.0
2018.04.09,320.00000000000915,141.99999999999767,792.0000000000149,373.9999999999952,557.9999999999918,546.000000000002,224.000000000002,,2956.0000000000127
2018.04.09,270.00000000001467,184.99999999999073,595.0000000000122,497.0000000000141,452.99999999999227,480.99999999999807,175.00000000001404,,2656.000000000036
2018.04.09,262.00000000000665,211.00000000000563,285.00000000000193,442.0000000000073,-59.000000000009045,184.00000000000637,131.00000000001444,,1456.0000000000332
2018.04.09,270.00000000001467,218.99999999999142,99.00000000000463,427.99999999999727,-208.00000000000819,39.999999999995595,124.00000000001299,,972.0000000000083
2018.04.09,268.0000000000016,225.99999999999287,1.0000000000065512,522.0000000000198,-282.0000000000045,-42.0000000000087,114.0000000000141,,807.0000000000216
2018.04.09,312.00000000000114,272.00000000000557,-127.99999999999478,552.9999999999973,-448.000000000004,-120.00000000000898,90.99999999999665,,531.999999999993
2018.04.09,320.00000000000915,242.99999999999324,11.00000000000545,403.00000000002,-300.00000000001137,-72.99999999998974,143.00000000000423,,747.0000000000309
2018.04.09,320.00000000000915,218.99999999999142,25.00000000000835,391.9999999999959,-346.0000000000019,-69.9999999999923,120.00000000000898,,660.0000000000197
2018.04.09,245.0000000000063,195.9999999999962,23.00000000001745,379.0000000000191,-350.00000000000585,-72.99999999998974,161.00000000001114,,581.0000000000547
2018.04.09,225.99999999999287,174.00000000000747,53.999999999998494,292.0000000000016,-304.9999999999997,7.0000000000014495,178.00000000001148,,626.0000000000136
2018.04.09,205.00000000001074,161.99999999999548,103.00000000000864,252.00000000000955,-278.00000000000045,48.000000000003595,151.00000000001222,,643.0000000000398
2018.04.09,153.00000000000313,139.00000000000023,99.00000000000463,137.00000000000045,-249.99999999999466,79.99999999999119,131.00000000001444,,489.0000000000194
2018.04.09,116.00000000000499,148.99999999999915,144.0000000000108,74.00000000001228,-225.00000000000853,143.00000000000423,101.00000000001774,,502.0000000000407
