date,USDCHF,USDCAD,NZDUSD,NZDJPY,empty,sum
2016.02.22,-155.00000000000514,-87.99999999999919,-100.00000000000009,-80.0000000000125,,-423.00000000001694
2016.02.22,-216.0000000000051,-124.99999999999733,-124.99999999999733,-142.00000000001012,,-608.0000000000098
2016.02.22,-239.0000000000003,-143.99999999998857,-178.99999999999582,-288.0000000000109,,-849.9999999999956
2016.02.22,-236.00000000000287,-177.99999999998929,-200.99999999999562,-316.0000000000025,,-930.9999999999902
2016.02.22,-243.99999999999977,-146.99999999998602,-214.00000000000307,-283.00000000000125,,-887.9999999999901
2016.02.22,-280.00000000000244,-157.99999999999147,-134.99999999999625,-117.00000000000443,,-689.9999999999947
2016.02.22,-348.00000000000387,-71.99999999998319,-156.99999999999602,63.99999999999295,,-512.9999999999901
2016.02.22,-333.0000000000055,58.000000000002494,-51.000000000001044,174.99999999999716,,-151.00000000000688
2016.02.22,-266.999999999995,69.00000000000794,21.00000000000435,150.99999999999625,,-25.999999999986443
2016.02.22,-307.0000000000017,12.000000000012001,29.000000000001247,160.99999999998715,,-105.00000000000131
2016.02.22,-341.0000000000024,92.00000000000318,73.99999999999629,300.9999999999877,,125.99999999998482
2016.02.22,-309.0000000000037,184.00000000000637,80.99999999999774,293.99999999999693,,249.99999999999733
2016.02.22,-316.0000000000052,170.00000000000347,44.99999999999504,218.9999999999941,,117.99999999998742
2016.02.22,-326.9999999999995,229.00000000001253,60.99999999999994,272.99999999999613,,236.00000000000912
2016.02.22,-300.99999999999574,219.99999999999798,109.00000000000354,311.9999999999976,,340.0000000000034
2016.02.22,-302.9999999999977,265.0000000000041,154.99999999999403,393.99999999999125,,510.99999999999164
2016.02.22,-278.9999999999959,242.00000000000887,143.9999999999997,384.00000000000034,,491.00000000001296
2016.02.22,-275.000000000003,260.0000000000158,170.00000000000347,305.9999999999974,,461.00000000001364
2016.02.22,-336.00000000000296,145.00000000001734,73.99999999999629,209.99999999999375,,93.00000000000442
2016.02.22,-460.00000000000483,90.00000000001229,105.99999999999498,294.9999999999875,,30.99999999998994
2016.02.22,-461.99999999999574,200.00000000000017,183.99999999999528,396.99999999999136,,318.9999999999911
2016.02.22,-449.9999999999948,296.0000000000074,244.99999999999523,406.9999999999965,,498.00000000000426
2016.02.22,-458.9999999999983,14.000000000002899,129.00000000000134,339.9999999999892,,23.99999999999511
2016.02.22,-456.00000000000085,-7.999999999985796,119.00000000000244,336.9999999999891,,-7.9999999999951115
2016.02.22,-709.9999999999995,-32.999999999994145,121.00000000000443,504.99999999999545,,-116.99999999999375
2016.02.22,-644.9999999999956,-8.999999999992347,202.9999999999976,549.9999999999972,,99.00000000000682
2016.02.22,-714.0000000000035,29.999999999996696,175.00000000000293,619.9999999999903,,110.99999999998647
2016.02.22,-897.0000000000033,113.00000000000753,158.0000000000026,664.999999999992,,38.99999999999886
2016.02.22,-973.999999999997,19.999999999997797,149.99999999999457,614.9999999999949,,-189.00000000000978
2016.02.22,-1024.0000000000027,164.00000000000858,173.9999999999964,570.999999999998,,-114.99999999999977
2016.02.22,-1007.9999999999978,317.0000000000117,175.00000000000293,585.9999999999985,,70.00000000001535
2016.02.22,-1105.999999999996,567.0000000000064,336.9999999999984,781.9999999999965,,580.0000000000053
2016.02.22,-1141.9999999999986,633.0000000000168,500.00000000000045,970.9999999999894,,962.0000000000081
2016.02.22,-1031.9999999999995,683.9999999999957,614.0000000000034,1045.9999999999923,,1311.9999999999918
2016.02.22,-1066.9999999999957,775.0000000000146,632.9999999999947,1023.9999999999867,,1365.0000000000002
2016.02.22,-1014.9999999999992,731.9999999999993,619.9999999999983,1003.9999999999907,,1340.999999999989
2016.02.22,-1070.0000000000043,676.0000000000099,665.0000000000044,994.9999999999903,,1266.0000000000005
2016.02.22,-1068.0000000000023,784.0000000000069,678.0000000000008,1069.9999999999932,,1463.9999999999986
2016.02.22,-1066.9999999999957,772.0000000000172,700.0000000000006,1164.999999999992,,1570.000000000014
2016.02.22,-1129.9999999999977,846.0000000000134,741.9999999999982,1156.9999999999964,,1615.0000000000102
2016.02.22,-1127.0000000000002,729.0000000000018,705.9999999999956,1117.999999999995,,1425.9999999999923
2016.02.22,-1177.9999999999902,730.0000000000084,663.999999999998,1120.999999999995,,1337.0000000000111
2016.02.22,-1160.9999999999898,666.9999999999953,607.0000000000019,932.9999999999927,,1046.0000000000002
2016.02.22,-1114.9999999999993,617.0000000000009,620.9999999999937,855.9999999999945,,978.9999999999899
2016.02.22,-1071.9999999999952,604.0000000000045,636.0000000000032,842.9999999999893,,1011.0000000000018
