date,USDCHF,USDCAD,NZDUSD,NZDJPY,empty,sum
2016.02.22,-146.00000000000168,-63.99999999999739,-12.999999999996348,-24.00000000000091,,-246.9999999999963
2016.02.22,-205.99999999999508,-100.99999999999554,-116.00000000000499,-136.0000000000099,,-559.0000000000055
2016.02.22,-233.00000000000543,-109.99999999998789,-175.99999999999838,-200.00000000000284,,-718.9999999999945
2016.02.22,-207.00000000000162,-146.00000000000168,-195.9999999999962,-266.00000000000534,,-815.0000000000049
2016.02.22,-226.00000000000398,-73.99999999999629,-99.00000000000463,-40.00000000000625,,-439.00000000001114
2016.02.22,-265.0000000000041,-54.99999999998284,-80.00000000000229,109.99999999999943,,-289.99999999998977
2016.02.22,-321.0000000000046,86.0000000000083,-51.000000000001044,174.99999999999716,,-111.00000000000017
2016.02.22,-229.99999999999687,127.00000000001043,102.99999999999754,274.9999999999915,,275.00000000000256
2016.02.22,-265.0000000000041,70.99999999999883,36.0000000000027,183.9999999999975,,25.99999999999494
2016.02.22,-299.00000000000483,110.00000000001009,100.00000000000009,319.9999999999932,,230.99999999999852
2016.02.22,-290.9999999999968,197.00000000000273,80.99999999999774,343.9999999999941,,330.9999999999977
2016.02.22,-265.99999999999955,248.00000000000378,88.99999999999464,296.99999999999704,,367.9999999999959
2016.02.22,-314.99999999999864,234.00000000000088,82.99999999999974,297.9999999999876,,299.9999999999896
2016.02.22,-295.99999999999625,259.0000000000092,112.99999999999643,343.9999999999941,,420.00000000000347
2016.02.22,-285.9999999999974,297.0000000000139,204.99999999999963,483.99999999999466,,700.0000000000108
2016.02.22,-275.000000000003,287.9999999999994,182.99999999999983,417.99999999999216,,613.9999999999884
2016.02.22,-261.99999999999557,273.0000000000121,182.99999999999983,399.9999999999915,,594.0000000000078
2016.02.22,-253.99999999999866,289.0000000000059,175.99999999999838,305.9999999999974,,517.000000000003
2016.02.22,-324.00000000000205,165.9999999999995,149.99999999999457,298.9999999999924,,290.9999999999844
2016.02.22,-448.9999999999994,198.00000000000927,190.99999999999673,401.9999999999868,,341.9999999999934
2016.02.22,-387.99999999999943,482.00000000000466,332.99999999999443,609.9999999999994,,1036.999999999999
2016.02.22,-280.00000000000244,300.99999999999574,253.0000000000032,407.99999999998704,,681.9999999999835
2016.02.22,-412.00000000000125,18.0000000000069,134.0000000000008,347.999999999999,,88.0000000000054
2016.02.22,-453.99999999999886,175.00000000001404,170.99999999999892,506.0000000000002,,398.0000000000143
2016.02.22,-614.0000000000034,53.00000000001415,207.00000000000162,614.9999999999949,,261.00000000000716
2016.02.22,-619.0000000000028,46.999999999997044,232.99999999999432,631.9999999999908,,292.9999999999793
2016.02.22,-663.999999999998,164.00000000000858,217.0000000000005,743.9999999999998,,461.0000000000109
2016.02.22,-878.000000000001,192.99999999999872,170.00000000000347,692.9999999999978,,177.99999999999898
2016.02.22,-939.0000000000009,165.00000000001512,207.99999999999707,646.9999999999914,,81.00000000000261
2016.02.22,-934.9999999999969,317.9999999999961,175.00000000000293,591.9999999999987,,150.0000000000008
2016.02.22,-948.9999999999999,567.0000000000064,341.0000000000024,808.9999999999975,,768.0000000000064
2016.02.22,-1102.000000000003,819.9999999999985,510.99999999999477,981.9999999999993,,1210.9999999999895
2016.02.22,-1005.9999999999958,783.0000000000003,668.0000000000019,1109.9999999999995,,1555.000000000006
2016.02.22,-992.9999999999994,792.9999999999993,704.0000000000047,1147.9999999999961,,1652.0000000000007
2016.02.22,-938.0000000000055,1119.0000000000034,651.0000000000016,1051.9999999999925,,1883.999999999992
2016.02.22,-1009.0000000000043,882.000000000005,695.9999999999966,1041.9999999999873,,1610.9999999999845
2016.02.22,-1027.9999999999957,834.0000000000014,719.000000000003,1093.999999999994,,1619.0000000000027
2016.02.22,-1017.9999999999967,905.0000000000002,751.0000000000017,1198.9999999999982,,1837.0000000000034
2016.02.22,-1010.9999999999952,977.0000000000057,770.000000000004,1259.0000000000005,,1995.000000000015
2016.02.22,-990.9999999999974,876.0000000000101,792.9999999999993,1191.9999999999932,,1870.0000000000052
2016.02.22,-1107.0000000000025,754.0000000000102,714.999999999999,1137.999999999991,,1499.9999999999977
2016.02.22,-1143.0000000000052,739.0000000000008,663.999999999998,1128.0,,1387.9999999999936
2016.02.22,-1078.9999999999966,778.9999999999964,656.000000000001,1000.0,,1356.000000000001
2016.02.22,-1070.9999999999998,659.0000000000095,665.0000000000044,908.9999999999918,,1162.000000000006
2016.02.22,-1002.9999999999983,729.0000000000018,688.9999999999952,976.9999999999897,,1391.9999999999884
2016.02.22,-1019.0000000000032,644.0000000000001,715.9999999999944,966.9999999999987,,1307.99999999999
2016.02.22,-975.0000000000036,624.0000000000023,648.0000000000041,912.9999999999967,,1209.9999999999995
2016.02.22,-1095.0000000000016,699.0000000000052,544.9999999999955,827.9999999999887,,976.9999999999878
2016.02.23,-1085.0000000000027,665.0000000000044,541.0000000000026,841.9999999999987,,963.0000000000031
2016.02.23,-1122.0000000000007,639.0000000000118,544.9999999999955,829.9999999999983,,892.0000000000049
2016.02.23,-1122.0000000000007,703.0000000000092,683.0000000000002,1045.9999999999923,,1310.000000000001
2016.02.23,-1153.000000000004,717.000000000012,680.0000000000028,1006.0000000000002,,1250.000000000011
2016.02.23,-1061.000000000001,790.0000000000018,697.0000000000032,973.9999999999895,,1399.9999999999936
2016.02.23,-1054.9999999999948,643.0000000000158,593.9999999999945,728.9999999999992,,911.0000000000148
2016.02.23,-982.0000000000051,634.0000000000013,556.9999999999964,584.9999999999937,,793.9999999999862
2016.02.23,-900.0000000000008,600.0000000000006,546.9999999999975,292.99999999999216,,539.9999999999894
2016.02.23,-890.9999999999974,666.9999999999953,568.0000000000018,398.9999999999867,,742.9999999999865
2016.02.23,-921.0000000000051,642.0000000000092,590.999999999997,400.99999999999625,,712.9999999999974
2016.02.23,-854.9999999999947,527.0000000000108,537.9999999999941,303.99999999998784,,513.9999999999981
2016.02.23,-790.9999999999973,548.9999999999995,549.9999999999949,286.9999999999919,,594.9999999999891
2016.02.23,-795.0000000000013,565.0000000000155,519.0000000000028,371.9999999999999,,661.0000000000169
2016.02.23,-751.0000000000017,645.0000000000067,548.9999999999995,464.9999999999892,,907.9999999999937
2016.02.23,-746.9999999999976,581.0000000000093,509.00000000000387,395.9999999999866,,739.0000000000022
2016.02.23,-751.9999999999972,582.0000000000158,487.99999999999955,435.99999999999284,,754.000000000011
2016.02.23,-641.9999999999982,592.9999999999991,537.9999999999941,390.00000000000057,,878.9999999999956
2016.02.23,-656.9999999999965,619.000000000014,463.0000000000023,291.9999999999874,,717.0000000000072
2016.02.23,-577.0000000000052,523.0000000000068,504.9999999999999,260.9999999999957,,711.9999999999972
2016.02.23,-556.9999999999964,433.0000000000167,376.99999999999403,116.99999999999022,,370.0000000000046
2016.02.23,-558.9999999999984,417.0000000000007,380.00000000000256,83.99999999998897,,321.9999999999938
2016.02.23,-590.999999999997,548.0000000000151,453.99999999999886,221.9999999999942,,633.0000000000111
2016.02.23,-768.9999999999975,519.0000000000028,566.9999999999953,256.9999999999908,,573.9999999999915
2016.02.23,-746.9999999999976,378.999999999996,470.00000000000375,128.99999999999068,,230.99999999999284
2016.02.23,-600.999999999996,314.99999999999864,456.9999999999963,40.99999999999682,,211.99999999999574
2016.02.23,-541.9999999999981,436.9999999999985,666.9999999999953,354.99999999998977,,916.9999999999856
2016.02.23,-470.9999999999992,371.00000000001023,590.999999999997,293.99999999999693,,785.000000000005
2016.02.23,-597.9999999999985,412.00000000001234,546.9999999999975,250.99999999999056,,612.0000000000018
2016.02.23,-470.00000000000375,582.0000000000158,600.999999999996,302.99999999999727,,1016.0000000000053
2016.02.23,-407.0000000000018,551.9999999999969,536.9999999999986,156.99999999999648,,838.9999999999902
2016.02.23,-441.0000000000025,311.0000000000168,429.0000000000016,80.99999999998886,,380.0000000000048
2016.02.23,-434.9999999999965,347.0000000000084,385.000000000002,243.99999999999977,,541.0000000000136
2016.02.23,-517.9999999999962,90.99999999999665,276.9999999999939,105.99999999999454,,-44.00000000001114
2016.02.23,-487.99999999999955,29.999999999996696,221.99999999999997,31.999999999996476,,-204.0000000000064
2016.02.23,-356.9999999999962,24.000000000001798,258.0000000000027,-27.000000000001023,,-101.99999999999272
2016.02.23,-214.00000000000307,-252.99999999999213,261.0000000000001,-61.00000000000705,,-267.00000000000216
2016.02.23,-299.00000000000483,-290.9999999999968,148.0000000000037,-148.00000000001035,,-590.0000000000082
2016.02.23,-349.99999999999477,-146.99999999998602,146.00000000000168,-111.0000000000042,,-461.9999999999833
2016.02.23,-268.99999999999704,-114.99999999999844,136.00000000000279,-139.00000000001,,-387.0000000000027
2016.02.23,-224.000000000002,-55.99999999998939,180.0000000000024,-78.00000000000296,,-177.99999999999193
2016.02.23,-173.9999999999964,29.999999999996696,246.99999999999721,-42.00000000000159,,60.999999999995936
2016.02.23,-236.00000000000287,53.999999999998494,282.0000000000045,-46.00000000000648,,53.99999999999363
2016.02.23,-343.00000000000443,189.00000000001694,282.0000000000045,-18.000000000000682,,110.00000000001631
2016.02.23,-400.00000000000034,173.00000000000094,229.99999999999687,-107.00000000001353,,-104.00000000001606
2016.02.23,-373.99999999999653,56.000000000011596,199.00000000000472,-126.00000000000477,,-244.999999999985
2016.02.23,-283.99999999999534,73.99999999999629,175.99999999999838,-171.00000000000648,,-205.00000000000713
2016.02.23,-329.00000000000153,92.00000000000318,95.00000000000064,-228.00000000000864,,-370.00000000000637
2016.02.23,-268.99999999999704,-192.99999999999872,-21.999999999999797,-344.0000000000083,,-828.0000000000039
2016.02.24,-290.00000000000136,-175.99999999999838,-21.999999999999797,-377.00000000000955,,-865.0000000000091
2016.02.24,-297.00000000000284,-110.99999999999443,-106.00000000000608,-523.0000000000103,,-1037.0000000000136
2016.02.24,-348.9999999999993,-204.99999999998852,-124.99999999999733,-498.00000000000466,,-1176.99999999999
2016.02.24,-282.0000000000045,-215.99999999999397,-70.99999999999883,-537.0000000000061,,-1106.0000000000034
2016.02.24,-310.9999999999946,-224.000000000002,-158.0000000000026,-581.0000000000031,,-1274.0000000000023
2016.02.24,-300.0000000000003,-195.9999999999962,-85.99999999999719,-510.0000000000051,,-1091.9999999999986
2016.02.24,-334.9999999999964,-221.99999999998886,-173.00000000000094,-635.0000000000051,,-1364.9999999999914
