date,USDCHF,GBPUSD,NZDUSD,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURNZD,CADJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2015.04.27,22.999999999995246,31.999999999987594,56.99999999999594,30.000000000001137,21.999999999999797,78.00000000000028,45.000000000006146,37.00000000000614,42.0000000000087,46.999999999997044,-11.00000000000989,75.9999999999934,19.00000000000235,-39.00000000001125,,457.99999999997266
2015.04.27,9.999999999998899,20.999999999982144,158.99999999999804,-0.999999999990564,29.000000000001247,210.99999999999451,12.000000000000899,60.000000000002274,60.000000000015596,222.99999999999542,13.999999999995794,211.9999999999891,-17.999999999995797,125.99999999998168,,1117.9999999999693
2015.04.27,39.00000000000014,-39.00000000001125,70.99999999999883,-50.99999999998772,15.00000000000945,139.99999999999568,4.000000000004,42.00000000000159,52.000000000007596,-26.0000000000149,33.999999999991815,135.99999999999568,-26.999999999999247,-68.00000000000139,,321.9999999999902
2015.04.27,-1.0000000000065512,-9.999999999998899,102.99999999999754,-42.999999999992156,48.000000000003595,152.99999999999204,-8.999999999992347,-14.000000000010004,117.00000000001154,-38.0000000000047,30.000000000001137,126.99999999999534,1.0000000000065512,-54.0000000000207,,409.9999999999824
2015.04.27,6.999999999990347,-5.000000000010552,148.99999999999915,-114.99999999999488,70.0000000000034,200.00000000000017,-3.999999999992898,80.99999999998886,158.0000000000137,57.99999999998029,103.9999999999992,227.99999999999443,-30.999999999992145,-55.000000000005045,,844.9999999999741
2015.04.27,-26.000000000003798,-17.000000000000348,197.99999999999818,-140.00000000000057,82.99999999999974,220.99999999999343,-17.000000000000348,45.99999999999227,265.0000000000041,136.99999999998712,143.99999999999125,278.99999999999636,9.00000000000345,1.999999999990898,,1183.9999999999518
2015.04.27,-94.00000000000519,81.9999999999821,293.99999999999426,-123.99999999999523,89.00000000000574,257.9999999999916,-41.9999999999976,7.000000000005002,294.0000000000165,167.9999999999904,131.9999999999908,305.9999999999974,33.000000000005244,69.9999999999923,,1472.999999999973
2015.04.27,-13.00000000000745,20.999999999982144,204.00000000000418,-143.99999999999125,157.00000000000713,239.0000000000003,-2.999999999997449,132.99999999998136,362.00000000001785,141.99999999999767,240.99999999999966,305.9999999999974,140.0000000000068,76.99999999999375,,1861.9999999999918
2015.04.27,-70.0000000000034,65.99999999998829,263.0000000000021,-199.99999999998863,135.00000000000733,246.99999999999721,1.0000000000065512,158.99999999999181,369.0000000000193,207.99999999998596,257.99999999999557,357.9999999999899,84.0000000000063,54.99999999998284,,1932.9999999999816
2015.04.27,-2.000000000002,-16.000000000016,288.9999999999948,-137.99999999999102,216.0000000000051,324.9999999999975,13.00000000000745,74.99999999998863,530.0000000000082,354.9999999999942,299.99999999999716,399.9999999999915,180.0000000000024,158.99999999999804,,2685.999999999976
2015.04.27,15.999999999993797,86.99999999999264,334.00000000000097,-76.99999999999818,235.00000000000742,379.9999999999915,58.000000000002494,137.00000000000045,425.0000000000087,440.9999999999803,277.9999999999916,423.9999999999924,189.00000000000583,219.99999999999798,,3146.9999999999677
2015.04.27,8.999999999992347,83.9999999999952,341.99999999999784,-63.99999999999295,232.00000000000998,383.99999999999545,43.00000000000415,109.00000000000887,424.00000000000216,435.9999999999919,260.9999999999957,419.9999999999875,214.00000000000307,247.99999999998158,,3141.9999999999727
2015.04.27,64.99999999999284,-32.0000000000098,202.0000000000022,-36.99999999999193,197.00000000000273,297.9999999999983,67.00000000000594,42.00000000000159,373.00000000000114,323.99999999999096,196.99999999998852,289.99999999999204,260.00000000000466,227.99999999998377,,2473.9999999999627
2015.04.27,80.99999999999774,-32.0000000000098,277.000000000005,-29.999999999986926,216.0000000000051,375.9999999999986,56.0000000000005,55.999999999983174,396.00000000001853,448.9999999999883,215.99999999999397,387.00000000000045,267.00000000000614,326.9999999999884,,3041.999999999989
2015.04.27,70.99999999999883,69.9999999999923,307.0000000000017,-28.999999999996362,239.0000000000003,400.9999999999958,72.0000000000054,162.00000000000614,331.0000000000146,432.9999999999945,260.9999999999957,411.9999999999919,245.0000000000063,304.9999999999997,,3280.000000000007
