date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,AUDCAD,NZDCAD,empty,sum
2016.09.05,45.000000000006146,100.99999999999554,-36.999999999998145,-44.99999999998394,-173.00000000000094,-353.99999999999875,133.99999999998968,21.99999999999136,-156.00000000000057,-375.0000000000031,-90.0000000000012,-66.0000000000025,59.000000000009045,-270.00000000001467,-43.99999999999693,264.9999999999819,-669.0000000000085,64.00000000000716,222.99999999999542,-451.0000000000014,,-1817.000000000034
2016.09.05,-12.999999999996348,181.00000000000892,-79.00000000000685,-143.99999999998857,-247.00000000000833,-445.0000000000065,129.00000000000134,-161.00000000000136,-168.00000000000148,-417.99999999999613,-73.00000000000084,-312.0000000000118,25.999999999992696,-339.0000000000004,-277.000000000001,350.9999999999902,-801.9999999999916,-66.0000000000025,243.00000000000432,-495.9999999999964,,-3110.0000000000127
2016.09.05,-31.000000000003247,201.00000000000674,-96.00000000000719,-190.00000000000128,-248.99999999999923,-434.000000000001,126.99999999998823,-214.00000000001285,-182.99999999999983,-392.9999999999989,-70.0000000000034,-378.9999999999907,-5.999999999994898,-319.0000000000026,-335.9999999999985,337.99999999999386,-757.0000000000076,-88.99999999999864,214.99999999999852,-443.99999999999994,,-3309.000000000033
2016.09.05,-41.9999999999976,200.00000000000017,-97.00000000001374,-171.99999999999437,-248.99999999999923,-443.0000000000045,110.99999999999443,-189.00000000000716,-163.99999999999747,-398.9999999999938,-71.00000000000995,-366.00000000001387,18.999999999991246,-320.00000000000915,-319.0000000000026,334.9999999999964,-774.9999999999924,-90.99999999999397,227.99999999999488,-470.9999999999992,,-3275.000000000052
2016.09.05,-29.999999999996696,248.00000000000378,-90.99999999999665,-214.99999999998744,-259.0000000000092,-508.00000000000847,171.99999999999437,-175.00000000001137,-197.00000000000273,-468.9999999999972,-35.00000000000725,-277.9999999999916,25.00000000000835,-279.00000000000705,-296.0000000000065,363.9999999999866,-917.9999999999966,-43.99999999999693,205.99999999999508,-524.9999999999977,,-3304.000000000025
2016.09.05,-85.00000000000173,330.0000000000081,-178.00000000001148,-275.9999999999874,-323.0000000000066,-559.0000000000094,181.00000000000892,-231.00000000000875,-194.0000000000053,-478.0000000000006,-53.00000000000304,-344.99999999999886,42.999999999993044,-321.0000000000157,-334.0000000000032,367.99999999999056,-902.0000000000028,-91.99999999999875,239.99999999999577,-544.0,,-3753.0000000000573
2016.09.05,-95.99999999999609,276.9999999999939,-180.0000000000024,-278.00000000000045,-326.9999999999995,-584.0000000000067,116.00000000000499,-338.0000000000081,-182.00000000000438,-492.0000000000035,-84.0000000000063,-551.9999999999925,-18.999999999991246,-399.00000000001603,-463.0000000000081,384.9999999999909,-956.0000000000013,-182.99999999999272,249.99999999999466,-578.0000000000007,,-4683.0000000000455
2016.09.05,-100.00000000000009,242.00000000000887,-209.9999999999991,-298.9999999999826,-309.99999999999915,-570.9999999999993,72.0000000000054,-440.00000000001194,-192.00000000000327,-475.99999999999864,-132.0000000000099,-733.0000000000041,-97.9999999999981,-408.00000000000836,-551.0000000000019,305.9999999999841,-883.9999999999959,-248.99999999999523,209.9999999999991,-539.999999999996,,-5363.000000000006
2016.09.05,-98.99999999999353,242.99999999999324,-195.9999999999962,-262.999999999991,-320.00000000000915,-544.0,73.99999999999629,-331.00000000000307,-170.99999999999892,-448.9999999999994,-121.00000000000443,-584.0000000000032,-45.000000000006146,-426.00000000001523,-441.0000000000025,339.99999999998477,-842.0000000000094,-186.9999999999976,248.99999999999923,-531.9999999999991,,-4645.0000000000555
2016.09.05,-142.99999999999312,154.99999999999403,-195.9999999999962,-262.999999999991,-300.0000000000003,-483.0000000000001,-69.00000000000794,-269.00000000000546,-141.00000000000225,-356.9999999999962,-176.0000000000095,-659.9999999999966,-164.00000000000858,-490.0000000000126,-430.0000000000068,297.9999999999983,-722.0000000000005,-174.99999999999716,219.00000000000253,-451.0000000000014,,-4817.000000000031
2016.09.05,-87.99999999999919,96.99999999999153,-154.99999999999403,-407.0000000000018,-291.0000000000079,-455.0000000000054,-55.000000000005045,-373.00000000000466,-263.99999999999756,-373.00000000000114,-181.00000000000892,-780.0000000000011,-431.99999999998795,-548.0000000000151,-521.0000000000008,336.00000000000296,-717.000000000012,-122.99999999999045,100.00000000000009,-312.9999999999966,,-5543.000000000036
2016.09.05,-178.99999999999582,106.00000000000608,-192.99999999999872,-400.9999999999847,-312.00000000000114,-504.9999999999999,-167.00000000000603,-350.0000000000085,-191.00000000000784,-353.0000000000033,-205.00000000001074,-862.9999999999995,-414.00000000000324,-592.0000000000148,-555.9999999999974,329.00000000000153,-775.9999999999989,-177.99999999999727,133.00000000000534,-380.999999999998,,-6048.000000000013
2016.09.05,-207.00000000000162,323.0000000000066,-246.00000000001288,-532.9999999999835,-331.999999999999,-518.0000000000074,-12.999999999996348,-303.0000000000115,-246.00000000000176,-346.9999999999973,-88.00000000001029,-712.0000000000175,-339.0000000000004,-373.00000000000114,-486.0000000000042,296.9999999999917,-730.9999999999927,-88.99999999999864,56.0000000000005,-304.9999999999997,,-5192.000000000037
2016.09.05,-102.00000000000209,733.9999999999902,-110.99999999999443,-715.9999999999833,-304.00000000000426,-479.0000000000072,551.9999999999969,-413.0000000000109,-431.99999999999903,-385.000000000002,252.99999999999213,-188.99999999999295,-15.00000000000945,258.99999999998704,-630.0000000000097,417.0000000000007,-832.9999999999949,27.000000000001023,-109.99999999999899,-121.99999999999989,,-2599.0000000000414
2016.09.05,-100.99999999999554,575.9999999999987,-106.00000000000608,-763.9999999999869,-301.0000000000068,-476.0000000000098,400.00000000000034,-487.000000000009,-467.0000000000063,-381.99999999999346,153.99999999999858,-448.0000000000075,-287.9999999999994,54.99999999998284,-710.000000000008,420.9999999999825,-824.0000000000025,4.0000000000048885,-158.0000000000026,-78.00000000000028,,-3980.0000000000664
2016.09.05,-102.99999999999754,320.9999999999935,-90.00000000001229,-579.9999999999806,-270.0000000000036,-452.00000000000796,147.99999999999258,-615.9999999999997,-355.0000000000053,-356.9999999999962,10.999999999994348,-884.9999999999909,-364.9999999999931,-205.00000000001074,-874.0000000000094,383.0,-795.9999999999967,-212.99999999999386,-55.000000000005045,-182.00000000000438,,-5535.000000000026
2016.09.05,-68.99999999999685,299.99999999998914,-59.000000000009045,-379.99999999998033,-170.99999999999892,-365.99999999999966,170.00000000000347,-615.0000000000091,-265.0000000000041,-300.0000000000003,19.999999999997797,-856.9999999999993,-130.99999999999224,-2.0000000000131024,-861.0000000000042,229.99999999999687,-662.9999999999914,-304.9999999999926,-34.99999999999615,-217.0000000000005,,-4576.000000000001
2016.09.05,-59.99999999999339,375.9999999999986,-70.99999999999883,-437.99999999998283,-192.00000000000327,-381.0000000000091,256.99999999999613,-524.0000000000009,-304.9999999999997,-319.0000000000026,57.99999999999139,-651.0000000000105,-107.99999999999699,48.99999999998794,-740.0000000000091,255.99999999998957,-678.0000000000008,-194.99999999999318,-51.99999999999649,-195.00000000000074,,-3913.000000000035
2016.09.05,-71.99999999999429,292.00000000000335,-49.00000000001015,-454.9999999999832,-196.00000000000728,-334.00000000000097,160.00000000000458,-560.0000000000023,-306.00000000000625,-263.99999999999756,18.999999999991246,-801.9999999999925,-236.99999999999832,-72.0000000000054,-814.0000000000072,288.99999999998374,-605.0000000000111,-222.99999999999898,-58.99999999999794,-121.00000000000443,,-4409.0000000000355
2016.09.05,-80.00000000000229,282.0000000000045,-52.000000000007596,-427.99999999998397,-195.00000000000074,-334.00000000000097,140.0000000000068,-617.0000000000044,-285.9999999999974,-258.9999999999981,12.999999999996348,-893.0000000000007,-218.99999999999142,-87.00000000001484,-883.0000000000098,289.9999999999903,-605.9999999999955,-284.9999999999966,-38.0000000000047,-141.99999999999767,,-4679.000000000007
2016.09.05,18.0000000000069,337.99999999999386,-15.00000000000945,-439.99999999999596,-180.0000000000024,-309.0000000000037,323.99999999999096,-586.0000000000127,-363.99999999999767,-305.99999999999517,75.9999999999983,-658.9999999999918,-158.99999999999804,22.999999999995246,-772.9999999999961,305.9999999999841,-607.0000000000019,-177.99999999999727,-65.99999999999939,-102.99999999999754,,-3660.0000000000305
2016.09.05,80.99999999999774,306.00000000000625,21.00000000000435,-424.99999999998647,-131.99999999999878,-291.0000000000079,377.9999999999894,-621.0000000000093,-407.0000000000018,-334.00000000000097,81.9999999999932,-647.9999999999961,-182.99999999999983,94.99999999997843,-772.0000000000056,261.0000000000001,-615.9999999999943,-159.9999999999966,-117.99999999999588,-89.00000000000574,,-3572.00000000003
2016.09.05,129.00000000000134,320.9999999999935,147.99999999999258,-515.9999999999832,-111.00000000000554,-193.00000000000983,452.99999999999227,-640.0000000000006,-500.00000000000045,-275.99999999999847,185.99999999999727,-590.0000000000034,-287.9999999999994,161.99999999999548,-870.0000000000045,393.99999999998323,-591.9999999999925,-75.00000000000284,-214.99999999999852,102.99999999999754,,-2970.0000000000455
2016.09.05,87.99999999999919,327.99999999999494,120.99999999999334,-617.0000000000009,-109.00000000000354,-226.99999999999943,407.0000000000018,-600.0000000000085,-526.0000000000042,-275.99999999999847,168.99999999999693,-587.0000000000175,-401.99999999999125,175.99999999999838,-844.0000000000083,346.0000000000019,-615.00000000001,-19.99999999999602,-290.9999999999968,136.00000000000279,,-3343.0000000000455
2016.09.05,90.99999999999665,82.99999999998863,96.00000000000719,-576.9999999999831,-125.00000000000844,-264.0000000000087,171.99999999999437,-595.0000000000131,-502.9999999999979,-314.99999999999864,-3.0000000000085514,-831.0000000000173,-672.0000000000059,-185.00000000001293,-811.9999999999976,344.99999999999534,-661.0000000000005,-40.99999999999682,-241.99999999999778,58.000000000002494,,-4981.000000000063
2016.09.05,104.00000000000409,5.999999999994898,150.99999999999002,-590.0000000000016,-133.00000000000534,-261.0000000000001,113.00000000000753,-608.0000000000041,-519.0000000000028,-322.00000000000006,-10.000000000010001,-907.0000000000107,-785.9999999999978,-306.00000000000625,-865.0000000000091,432.9999999999945,-733.0000000000059,-31.999999999996476,-239.99999999999577,68.00000000000139,,-5437.000000000052
2016.09.05,62.000000000006494,161.99999999999548,89.99999999999008,-685.9999999999866,-153.00000000000313,-273.000000000001,211.00000000000563,-603.0000000000086,-545.0000000000066,-304.9999999999997,42.999999999993044,-802.9999999999973,-714.999999999999,-144.0000000000108,-849.0000000000038,390.9999999999858,-669.0000000000085,-1.9999999999953388,-285.00000000000193,126.0000000000039,,-4947.000000000043
2016.09.05,40.00000000000669,188.9999999999947,63.99999999999739,-683.9999999999957,-186.00000000000838,-260.00000000000466,208.00000000000819,-541.000000000011,-528.0000000000063,-273.000000000001,40.99999999999105,-727.0000000000039,-678.0000000000008,-187.00000000000384,-780.0000000000011,421.99999999998903,-611.000000000006,25.000000000005684,-246.00000000000176,143.9999999999997,,-4568.000000000052
2016.09.05,23.00000000000635,221.99999999998886,59.99999999999339,-655.9999999999899,-211.00000000000563,-300.0000000000003,218.99999999999142,-566.0000000000025,-497.000000000003,-302.0000000000023,60.99999999999994,-742.999999999995,-597.0000000000031,-202.00000000001327,-820.0000000000074,465.99999999998863,-693.0000000000102,-21.000000000000796,-190.00000000000128,70.99999999999883,,-4676.000000000067
2016.09.05,41.000000000002146,200.00000000000017,39.999999999995595,-558.9999999999984,-186.00000000000838,-284.0000000000065,221.00000000000452,-637.0000000000005,-455.0000000000054,-297.9999999999983,31.999999999998696,-840.0000000000034,-493.99999999999443,-181.00000000000892,-856.0000000000088,397.99999999998727,-642.0000000000092,-122.99999999999045,-148.99999999999915,17.999999999995797,,-4754.000000000049
2016.09.05,16.0000000000049,121.99999999999989,38.0000000000047,-560.9999999999893,-182.00000000000438,-267.00000000000614,114.99999999999844,-570.0000000000074,-439.0000000000005,-264.999999999993,-17.000000000000348,-864.0000000000043,-598.0000000000097,-270.00000000001467,-808.0000000000069,374.999999999992,-594.0000000000057,-89.9999999999892,-156.99999999999602,48.000000000003595,,-4968.000000000025
2016.09.05,21.00000000000435,99.00000000000463,48.000000000003595,-541.9999999999981,-168.00000000000148,-285.00000000000193,100.99999999999554,-558.0000000000069,-419.9999999999982,-285.9999999999974,-21.999999999999797,-858.0000000000041,-594.0000000000057,-266.0000000000107,-793.9999999999969,381.99999999999346,-641.0000000000027,-89.9999999999892,-155.00000000000514,9.00000000000345,,-5019.000000000014
2016.09.05,24.000000000001798,99.99999999998899,55.000000000005045,-539.999999999985,-154.0000000000097,-274.00000000000756,102.00000000000209,-571.0000000000122,-426.9999999999996,-275.99999999999847,-17.000000000000348,-871.0000000000093,-597.0000000000031,-238.0000000000049,-811.000000000007,363.9999999999866,-639.9999999999961,-97.99999999999898,-178.99999999999582,21.00000000000435,,-5027.000000000039
2016.09.05,23.00000000000635,69.00000000000794,79.99999999999119,-549.9999999999839,-147.00000000000824,-274.00000000000756,68.00000000000139,-575.0000000000028,-431.0000000000036,-278.9999999999959,-20.0000000000089,-914.0000000000157,-648.9999999999885,-270.00000000001467,-847.999999999999,381.99999999999346,-673.0000000000125,-100.99999999999909,-180.99999999999784,19.999999999997797,,-5270.00000000004
2016.09.05,18.0000000000069,60.99999999999994,63.99999999999739,-563.9999999999867,-148.0000000000037,-289.0000000000059,52.99999999999194,-562.0000000000118,-434.000000000001,-283.99999999999534,-27.00000000001035,-903.9999999999964,-682.9999999999892,-290.00000000001245,-819.0000000000026,361.9999999999957,-700.999999999996,-78.99999999999352,-202.0000000000022,14.000000000002899,,-5414.000000000013
2016.09.05,24.000000000001798,99.99999999998899,89.00000000000574,-575.9999999999987,-163.00000000000205,-284.0000000000065,99.00000000000463,-496.0000000000093,-445.0000000000065,-281.99999999999335,10.999999999994348,-771.9999999999914,-645.0000000000067,-271.0000000000212,-769.0000000000055,431.0000000000036,-717.000000000012,-21.000000000000796,-187.9999999999993,29.999999999996696,,-4845.000000000057
2016.09.05,28.000000000005798,110.99999999999443,65.00000000000395,-568.9999999999973,-150.00000000000568,-272.00000000000557,113.99999999999189,-492.00000000000443,-443.0000000000045,-271.9999999999945,-3.0000000000085514,-747.9999999999905,-628.0000000000064,-236.00000000001398,-728.0000000000086,366.999999999984,-649.0000000000107,-13.999999999995794,-204.99999999999963,43.00000000000415,,-4681.000000000061
2016.09.05,21.00000000000435,83.9999999999952,106.00000000000608,-587.9999999999885,-117.00000000000044,-238.0000000000049,73.99999999999629,-531.0000000000059,-448.000000000004,-222.99999999999542,35.999999999991594,-848.0000000000132,-676.9999999999943,-311.0000000000168,-814.9999999999977,390.9999999999858,-693.0000000000102,-57.00000000000216,-258.9999999999981,178.00000000000037,,-4915.000000000053
2016.09.06,18.0000000000069,134.99999999999625,85.00000000000173,-585.9999999999976,-147.00000000000824,-259.0000000000092,117.99999999999588,-525.0000000000057,-439.0000000000005,-259.9999999999936,29.999999999996696,-769.0000000000055,-628.0000000000064,-227.00000000002163,-775.9999999999962,409.99999999999926,-668.0000000000019,-34.99999999999659,-219.00000000000253,68.00000000000139,,-4674.000000000047
2016.09.06,28.000000000005798,148.99999999999915,96.00000000000719,-586.999999999982,-151.00000000000114,-250.00000000000577,137.00000000000932,-514.00000000001,-452.00000000000796,-248.99999999999923,51.99999999999649,-736.9999999999948,-587.0000000000042,-189.00000000001694,-783.0000000000013,422.9999999999956,-642.9999999999936,-21.99999999999136,-212.99999999999653,93.99999999999409,,-4397.999999999996
2016.09.06,29.999999999996696,139.00000000000023,70.99999999999883,-562.9999999999802,-178.00000000000037,-290.00000000000136,148.99999999999915,-517.0000000000101,-448.000000000004,-292.00000000000335,19.999999999997797,-751.0000000000048,-581.0000000000093,-241.00000000000233,-772.9999999999961,428.9999999999905,-683.0000000000114,-39.99999999999204,-160.00000000000458,19.999999999997797,,-4659.000000000038
2016.09.06,45.000000000006146,76.99999999999375,87.99999999999919,-545.9999999999799,-159.00000000000912,-291.0000000000079,100.99999999999554,-513.0000000000052,-445.0000000000065,-309.0000000000037,-10.000000000010001,-796.999999999997,-641.0000000000027,-277.00000000001614,-766.9999999999959,401.99999999999125,-706.999999999991,-39.00000000000148,-173.9999999999964,0.999999999995449,,-4961.000000000043
2016.09.06,36.0000000000027,73.99999999999629,72.99999999998974,-561.9999999999958,-217.0000000000005,-316.0000000000052,89.00000000000574,-515.0000000000006,-453.0000000000034,-326.9999999999995,-25.00000000000835,-808.9999999999975,-666.9999999999953,-416.00000000001637,-760.0000000000051,495.99999999998533,-737.9999999999942,-30.000000000001137,-112.99999999999643,-19.999999999997797,,-5200.000000000038
2016.09.06,48.99999999999905,178.99999999999582,62.99999999999084,-542.9999999999824,-221.99999999999997,-279.00000000000705,205.99999999999508,-446.00000000001216,-448.9999999999994,-292.00000000000335,36.999999999998145,-599.000000000018,-503.000000000009,-291.00000000001904,-664.0000000000015,495.99999999998533,-656.0000000000122,14.000000000010004,-89.00000000000574,21.999999999999797,,-3967.0000000000955
2016.09.06,65.00000000000395,139.00000000000023,83.9999999999952,-594.99999999999,-320.00000000000915,-291.0000000000079,190.00000000000128,-505.00000000000966,-494.00000000000557,-322.9999999999955,25.999999999992696,-694.0000000000168,-629.9999999999973,-565.0000000000155,-730.000000000004,707.9999999999975,-699.0000000000052,18.000000000000682,-4.999999999999449,38.0000000000047,,-4583.00000000006
2016.09.06,97.00000000000264,140.0000000000068,120.99999999999334,-564.9999999999933,-328.0000000000061,-237.00000000000944,235.00000000000742,-375.0,-500.00000000000045,-297.00000000000284,54.999999999993946,-479.99999999998977,-587.0000000000042,-579.0000000000184,-590.0000000000034,771.9999999999949,-642.9999999999936,121.99999999999989,27.999999999994696,82.00000000000429,,-3529.0000000000236
2016.09.06,67.00000000000594,226.99999999999943,80.99999999999774,-593.9999999999834,-430.00000000000813,-309.99999999999915,280.9999999999979,-359.99999999999943,-494.00000000000557,-339.99999999999585,80.99999999999774,-401.00000000001046,-503.000000000009,-702.0000000000026,-560.0000000000023,919.9999999999875,-740.9999999999917,133.00000000000978,138.00000000000477,17.999999999995797,,-3489.0000000000114
2016.09.06,126.0000000000039,158.99999999999804,116.00000000000499,-583.9999999999845,-480.0000000000027,-284.0000000000065,289.9999999999903,-290.00000000000625,-533.0000000000057,-363.0000000000022,58.99999999999794,-299.0000000000066,-587.9999999999885,-906.0000000000068,-451.0000000000076,1052.9999999999927,-733.0000000000059,227.00000000000387,209.9999999999991,34.000000000000696,,-3237.000000000032
2016.09.06,95.00000000000064,208.99999999999253,96.00000000000719,-574.9999999999922,-556.0000000000009,-334.00000000000097,300.99999999999574,-313.0000000000024,-507.0000000000019,-387.99999999999943,77.99999999998919,-322.00000000000273,-506.9999999999908,-1015.0000000000103,-490.0000000000091,1176.9999999999836,-807.0000000000022,177.99999999999727,316.0000000000052,-34.99999999999615,,-3399.000000000038
2016.09.06,28.000000000005798,289.0000000000059,14.000000000002899,-617.0000000000009,-597.0000000000031,-420.00000000000927,289.9999999999903,-449.0000000000123,-477.0000000000052,-422.00000000000017,68.99999999999685,-510.9999999999957,-459.99999999999375,-1000.0000000000009,-637.0000000000005,1149.0,-872.9999999999905,43.99999999999693,339.99999999999585,-117.99999999999588,,-4358.000000000014
2016.09.06,46.00000000000159,269.00000000000813,35.00000000000725,-644.9999999999844,-577.0000000000052,-363.0000000000022,292.9999999999877,-385.0000000000051,-507.9999999999973,-380.00000000000256,71.99999999999429,-423.0000000000018,-520.9999999999936,-980.0000000000031,-570.0000000000074,1137.9999999999945,-788.0000000000109,125.0,290.00000000000136,-21.999999999999797,,-3894.0000000000196
2016.09.06,28.000000000005798,279.00000000000705,21.999999999988695,-683.9999999999957,-648.9999999999995,-384.00000000000654,279.99999999999136,-419.00000000001114,-517.0000000000008,-387.99999999999943,68.99999999999685,-484.00000000000887,-561.9999999999958,-1136.0000000000036,-614.0000000000043,1261.000000000001,-812.999999999997,109.00000000000887,355.0000000000053,-19.999999999997797,,-4267.000000000017
2016.09.06,39.00000000000014,314.99999999999864,22.999999999995246,-698.999999999983,-575.9999999999987,-404.99999999999983,326.9999999999884,-364.0000000000043,-529.0000000000017,-366.9999999999951,90.99999999999665,-355.99999999999454,-533.0000000000057,-979.0000000000188,-536.0000000000014,1164.9999999999939,-903.0000000000093,167.0000000000016,239.99999999999577,-19.00000000000235,,-3899.0000000000437
2016.09.06,87.99999999999919,285.00000000000193,102.00000000000209,-610.9999999999837,-531.0000000000036,-370.9999999999991,363.0000000000022,-309.0000000000117,-518.0000000000074,-417.0000000000007,126.99999999999933,-252.00000000000955,-456.9999999999963,-857.0000000000189,-504.0000000000049,1139.0000000000011,-893.0000000000105,195.0000000000074,260.00000000000466,-58.99999999999794,,-3220.0000000000264
2016.09.06,94.00000000000519,307.99999999999716,100.99999999999554,-617.0000000000009,-529.0000000000017,-412.00000000000125,394.9999999999898,-336.00000000001273,-529.9999999999972,-465.9999999999998,140.99999999999113,-247.99999999999045,-436.9999999999985,-826.0000000000156,-524.0000000000009,1132.999999999984,-981.0000000000097,188.0000000000024,249.99999999999466,-107.99999999999699,,-3404.0000000000655
2016.09.06,70.99999999999883,300.99999999999574,96.99999999999153,-672.9999999999902,-586.0000000000088,-507.0000000000019,364.00000000000875,-371.9999999999999,-543.0000000000045,-536.0000000000032,130.99999999999224,-336.00000000001273,-520.9999999999936,-959.0000000000209,-582.9999999999984,1241.9999999999875,-1160.0000000000055,177.99999999999727,282.0000000000045,-192.99999999999872,,-4303.000000000063
2016.09.06,29.000000000001247,340.00000000000693,72.99999999998974,-716.9999999999899,-531.9999999999991,-448.9999999999994,340.9999999999913,-288.0000000000109,-538.0000000000051,-453.99999999999886,141.99999999999767,-251.00000000000477,-526.0000000000042,-782.000000000016,-522.0000000000056,1097.999999999999,-1011.0000000000064,231.00000000000875,178.00000000000037,-80.99999999999774,,-3719.0000000000423
2016.09.06,-15.999999999993797,557.9999999999918,38.0000000000047,-854.9999999999835,-677.0000000000053,-564.000000000009,489.0000000000061,-457.00000000000784,-582.0000000000048,-531.0000000000036,246.99999999999721,-318.00000000001205,-435.0000000000076,-838.0000000000055,-728.0000000000086,1332.999999999984,-1205.999999999996,149.0000000000009,260.00000000000466,-126.0000000000039,,-4259.000000000052
2016.09.06,28.000000000005798,504.9999999999999,-73.99999999999629,-928.9999999999799,-796.0000000000078,-653.999999999999,499.9999999999893,-575.0000000000028,-658.9999999999985,-651.0000000000016,134.99999999999625,-455.0000000000125,-598.0000000000097,-1168.0000000000134,-686.000000000007,1407.999999999987,-1242.999999999994,142.00000000001012,358.0000000000028,-187.00000000000384,,-5599.000000000036
2016.09.06,68.00000000000139,415.0000000000098,-32.0000000000098,-820.9999999999828,-763.0000000000026,-641.0000000000027,465.99999999998863,-620.0000000000045,-628.0000000000064,-665.9999999999999,108.99999999999244,-556.0000000000116,-568.9999999999973,-1215.0000000000105,-737.000000000009,1402.9999999999986,-1271.0,72.00000000000273,395.0000000000009,-253.99999999999866,,-5845.000000000043
2016.09.06,0.0,438.00000000000506,-90.00000000001229,-792.9999999999993,-781.0000000000094,-652.0000000000082,397.0000000000029,-568.000000000012,-560.0000000000049,-626.9999999999998,80.99999999999774,-561.000000000007,-500.9999999999959,-1230.00000000002,-700.0000000000028,1364.999999999994,-1210.0,38.000000000010914,441.99999999999795,-287.0000000000039,,-5799.000000000067
2016.09.06,56.99999999999594,462.0000000000068,-68.00000000000139,-858.9999999999875,-709.0000000000041,-608.0000000000085,496.99999999999187,-576.0000000000076,-645.0000000000067,-632.9999999999947,112.99999999999643,-460.00000000000796,-560.9999999999893,-1032.0000000000107,-656.0000000000059,1251.9999999999864,-1157.000000000008,124.00000000000944,297.00000000000284,-182.99999999999983,,-5345.000000000043
