date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURNZD,CADJPY,AUDCAD,NZDCAD,empty,sum
2016.09.05,31.999999999998696,73.99999999999629,-49.00000000001015,-65.99999999998829,-203.00000000000873,-387.000000000004,116.00000000000499,-16.000000000005343,-169.00000000000804,-395.99999999999636,-91.00000000000774,-102.00000000000387,52.99999999999194,-320.00000000000915,-39.999999999995595,-720.0000000000095,34.000000000006025,-248.00000000000378,-482.00000000000466,,-2980.000000000057
2016.09.05,-44.99999999999504,100.99999999999554,-124.99999999999733,-241.99999999998667,-302.0000000000023,-476.0000000000098,79.99999999999119,-340.0000000000034,-219.00000000000253,-439.0000000000005,-107.00000000000153,-533.0000000000155,-85.00000000000173,-443.0000000000156,-25.999999999992696,-848.0000000000043,-168.99999999999693,-265.0000000000041,-512.9999999999968,,-4996.00000000004
2016.09.05,-41.9999999999976,174.99999999999181,-104.99999999999955,-213.99999999998087,-275.000000000003,-485.0000000000021,120.99999999999334,-298.0000000000018,-221.00000000000452,-466.9999999999952,-77.00000000000485,-427.99999999999727,-25.999999999992696,-368.00000000001273,18.0000000000069,-880.9999999999984,-131.9999999999908,-277.000000000005,-536.9999999999986,,-4518.999999999994
2016.09.05,-41.9999999999976,177.00000000000495,-99.00000000000463,-195.9999999999962,-260.00000000000466,-485.0000000000021,102.00000000000209,-214.00000000001285,-204.99999999999963,-447.99999999999284,-74.00000000000739,-378.9999999999907,-14.000000000002899,-346.0000000000019,45.000000000006146,-868.000000000002,-99.99999999999432,-232.99999999999432,-516.0000000000053,,-4154.999999999996
2016.09.05,-46.00000000000159,191.99999999999218,-117.99999999999588,-218.99999999999142,-274.00000000000756,-519.0000000000028,110.99999999999443,-277.000000000001,-202.9999999999976,-480.0000000000027,-72.0000000000054,-438.0000000000166,-8.000000000008,-338.0000000000161,45.000000000006146,-940.0000000000075,-140.00000000000057,-234.99999999999633,-536.0000000000032,,-4495.000000000062
2016.09.05,-102.99999999999754,248.00000000000378,-178.00000000001148,-283.99999999999534,-325.00000000000864,-573.0000000000013,126.99999999998823,-245.00000000000455,-209.00000000000364,-500.00000000000045,-60.99999999999994,-354.99999999998977,11.00000000000545,-342.00000000002007,51.000000000001044,-968.9999999999976,-105.99999999999454,-244.99999999999523,-570.0000000000039,,-4628.0000000000255
2016.09.05,-129.00000000000134,249.00000000001032,-209.9999999999991,-312.9999999999855,-346.0000000000019,-597.0000000000031,83.9999999999952,-356.9999999999993,-202.9999999999976,-500.9999999999959,-110.00000000001009,-599.9999999999943,-55.000000000005045,-427.0000000000218,19.999999999997797,-973.0000000000016,-195.99999999999795,-265.0000000000041,-595.0000000000011,,-5524.000000000017
2016.09.05,-137.9999999999937,157.00000000000713,-234.00000000000088,-329.99999999998585,-375.0000000000031,-642.0000000000092,-8.000000000008,-490.0000000000091,-202.9999999999976,-526.9999999999997,-175.00000000000293,-867.999999999995,-187.99999999998818,-567.0000000000064,-26.999999999999247,-1036.999999999999,-295.99999999999227,-295.0000000000008,-631.9999999999992,,-6874.999999999984
2016.09.05,-126.0000000000039,232.99999999999432,-236.00000000001398,-314.99999999999864,-333.0000000000055,-599.0000000000051,59.000000000009045,-472.0000000000084,-207.99999999999707,-492.999999999999,-140.0000000000068,-776.0000000000105,-106.00000000000608,-448.000000000004,-28.999999999990145,-916.0000000000057,-278.99999999999636,-253.0000000000032,-590.0000000000016,,-6027.000000000053
2016.09.05,-156.00000000000057,134.99999999999625,-255.00000000000523,-309.99999999998806,-355.0000000000053,-561.0000000000003,-93.99999999999409,-335.00000000000796,-172.00000000000549,-449.9999999999948,-212.00000000000108,-695.999999999998,-201.99999999999108,-584.0000000000067,-35.999999999991594,-856.0000000000123,-206.99999999999363,-278.9999999999959,-555.0000000000055,,-6180.0
2016.09.05,-143.9999999999997,-15.999999999993797,-217.0000000000005,-556.9999999999853,-345.0000000000064,-526.9999999999997,-180.0000000000024,-502.00000000000955,-348.9999999999993,-446.9999999999974,-261.0000000000001,-1039.999999999992,-568.9999999999973,-735.000000000019,4.000000000004,-852.9999999999926,-301.9999999999925,-243.00000000000432,-470.9999999999992,,-7753.999999999987
2016.09.05,-181.9999999999933,7.0000000000014495,-192.99999999999872,-482.999999999989,-343.9999999999999,-504.9999999999999,-205.00000000001074,-450.00000000000284,-299.00000000000483,-404.99999999999983,-252.0000000000078,-935.0000000000023,-530.0000000000082,-665.0000000000044,137.9999999999937,-791.0000000000084,-219.99999999999886,-165.00000000000404,-414.00000000000324,,-6893.000000000042
2016.09.05,-239.0000000000003,89.00000000000574,-255.00000000000523,-556.9999999999853,-365.99999999999966,-561.0000000000003,-167.9999999999904,-353.00000000000864,-256.0000000000007,-388.9999999999949,-205.00000000001074,-864.0000000000043,-462.0000000000068,-648.0000000000041,164.99999999999292,-839.9999999999964,-180.99999999999739,-163.99999999999747,-405.9999999999952,,-6659.999999999999
2016.09.05,-214.99999999999852,304.9999999999997,-252.0000000000078,-727.9999999999953,-342.000000000009,-538.0000000000051,-18.999999999991246,-420.0000000000017,-439.0000000000005,-434.000000000001,-88.00000000001029,-697.0000000000027,-347.0000000000084,-414.00000000000324,255.00000000000523,-846.9999999999977,-87.99999999999386,-63.00000000000195,-309.0000000000037,,-5680.000000000026
2016.09.05,-129.00000000000134,575.9999999999987,-131.99999999999878,-781.9999999999939,-352.00000000000784,-489.0000000000061,387.99999999998835,-487.000000000009,-480.99999999999807,-392.00000000000347,153.99999999999858,-448.0000000000075,-287.9999999999994,-8.000000000008,588.0000000000107,-872.9999999999905,-24.00000000000091,65.00000000000395,-153.00000000000313,,-3267.0000000000277
2016.09.05,-137.9999999999937,262.00000000000665,-153.00000000000313,-779.9999999999807,-345.0000000000064,-496.00000000000756,93.99999999999409,-648.0000000000103,-483.0000000000001,-397.0000000000029,-32.0000000000098,-975.9999999999991,-547.999999999993,-262.00000000000665,353.0000000000033,-852.0000000000083,-253.0000000000001,-43.999999999999595,-248.00000000000378,,-5946.00000000002
2016.09.05,-104.99999999999955,263.99999999999756,-89.00000000000574,-583.0000000000002,-272.00000000000557,-453.0000000000034,133.00000000000534,-688.0000000000024,-358.0000000000028,-358.0000000000028,4.999999999999449,-897.9999999999961,-387.000000000004,-225.00000000000853,314.99999999999864,-815.0000000000101,-332.9999999999984,-0.999999999995449,-243.00000000000432,,-5091.000000000038
2016.09.05,-107.99999999999699,292.00000000000335,-100.99999999999554,-495.000000000001,-226.00000000000398,-402.00000000000233,151.9999999999966,-635.0000000000051,-334.00000000000097,-336.00000000000296,-2.000000000002,-881.0000000000002,-232.99999999999432,-112.000000000001,307.00000000001285,-713.0000000000081,-325.00000000000284,21.999999999999797,-228.00000000000597,,-4358.000000000011
2016.09.05,-87.99999999999919,290.9999999999968,-73.99999999999629,-481.99999999998244,-207.00000000000162,-391.000000000008,160.00000000000458,-595.0000000000131,-324.9999999999975,-324.9999999999975,15.999999999993797,-813.999999999993,-249.99999999999466,-91.00000000001884,374.999999999992,-710.0000000000106,-246.9999999999999,41.9999999999976,-212.00000000000108,,-3927.000000000028
2016.09.05,-105.99999999999498,262.999999999991,-80.99999999999774,-499.9999999999893,-221.00000000000452,-360.0000000000048,110.99999999999443,-618.0000000000092,-319.99999999999807,-281.99999999999335,-12.000000000000899,-902.9999999999916,-285.00000000000193,-144.0000000000108,337.0000000000095,-645.0000000000067,-296.99999999999704,5.999999999994898,-182.00000000000438,,-4239.0000000000155
2016.09.05,-85.00000000000173,282.0000000000045,-58.000000000002494,-492.9999999999879,-234.00000000000088,-355.0000000000053,139.00000000000023,-627.0000000000095,-375.9999999999986,-320.9999999999935,11.999999999989797,-891.9999999999959,-217.0000000000005,-104.00000000001519,390.0000000000015,-710.999999999995,-287.9999999999967,9.999999999998899,-158.0000000000026,,-4086.000000000011
2016.09.05,4.999999999999449,297.9999999999983,-29.00000000001235,-518.9999999999806,-203.00000000000873,-365.99999999999966,296.9999999999917,-638.0000000000052,-456.00000000000085,-390.99999999999693,66.99999999999484,-707.9999999999984,-238.0000000000049,-8.000000000008,357.00000000000733,-720.0000000000095,-233.99999999999466,19.999999999997797,-187.00000000000384,,-3653.0000000000346
2016.09.05,70.0000000000034,262.00000000000665,17.000000000000348,-568.9999999999973,-152.00000000000767,-308.00000000000824,350.00000000000585,-694.0000000000026,-545.0000000000066,-358.0000000000028,79.99999999999119,-670.9999999999923,-363.0000000000022,43.999999999999595,483.0000000000112,-703.0000000000092,-176.9999999999925,107.99999999999699,-97.00000000000264,,-3223.0000000000086
2016.09.05,87.99999999999919,299.00000000000483,100.99999999999554,-617.9999999999852,-121.99999999999989,-230.000000000008,401.99999999999125,-666.000000000011,-531.9999999999991,-288.9999999999948,159.9999999999935,-628.0000000000143,-408.9999999999927,156.99999999998494,651.0000000000016,-632.9999999999947,-128.99999999999068,197.00000000000273,48.99999999999905,,-2152.000000000018
2016.09.05,51.000000000001044,25.00000000000835,70.99999999999883,-717.9999999999964,-157.00000000000713,-295.0000000000008,106.00000000000608,-652.000000000001,-558.9999999999984,-336.00000000000296,-56.0000000000005,-951.9999999999982,-802.9999999999982,-320.00000000000915,720.0000000000095,-703.9999999999935,-78.99999999999352,224.000000000002,44.99999999999504,,-4388.999999999978
2016.09.05,63.00000000000195,-2.999999999997449,55.000000000005045,-617.9999999999852,-159.00000000000912,-292.00000000000335,103.99999999999298,-640.0000000000006,-551.9999999999969,-359.99999999999363,-58.000000000002494,-917.0000000000016,-801.9999999999916,-365.0000000000153,655.0000000000056,-740.0000000000073,-57.00000000000216,202.0000000000022,19.00000000000235,,-4464.999999999996
2016.09.05,41.9999999999976,-46.999999999997044,70.99999999999883,-705.0000000000001,-187.9999999999993,-312.00000000000114,63.99999999999739,-658.0000000000013,-555.0000000000055,-361.0000000000002,-40.00000000000669,-968.9999999999941,-836.9999999999989,-407.0000000000018,724.9999999999978,-784.9999999999912,-83.99999999998897,190.00000000000128,12.999999999996348,,-4842.999999999997
2016.09.05,39.00000000000014,109.00000000000354,63.99999999999739,-707.9999999999975,-217.0000000000005,-284.0000000000065,133.99999999998968,-609.9999999999994,-553.0000000000035,-317.0000000000006,8.999999999992347,-831.9999999999936,-753.0000000000036,-307.00000000001285,812.999999999997,-703.9999999999935,-21.000000000000796,207.00000000000162,95.00000000000064,,-3836.0000000000305
2016.09.05,9.00000000000345,171.99999999999437,34.000000000000696,-696.999999999992,-213.00000000000762,-304.00000000000426,170.00000000000347,-575.0000000000028,-534.0000000000011,-307.0000000000017,30.999999999992145,-784.9999999999966,-695.0000000000011,-222.00000000001108,740.9999999999917,-703.0000000000092,-36.000000000001364,190.00000000000128,65.99999999999939,,-3658.0000000000414
2016.09.05,12.000000000000899,194.0000000000053,35.999999999991594,-663.999999999998,-224.000000000002,-312.00000000000114,215.00000000000963,-660.0000000000108,-504.00000000000443,-327.99999999999494,28.999999999990145,-866.9999999999902,-600.0000000000006,-232.00000000000998,662.000000000007,-700.999999999996,-122.99999999999045,143.00000000000423,-9.00000000000345,,-3932.999999999994
2016.09.05,14.000000000002899,112.000000000001,31.000000000003247,-615.9999999999943,-190.00000000000128,-296.0000000000074,109.00000000000354,-642.0000000000101,-482.00000000000466,-298.9999999999937,-21.00000000000435,-879.9999999999955,-615.9999999999943,-292.00000000000335,655.0000000000056,-652.9999999999925,-125.99999999999056,148.0000000000037,15.999999999993797,,-4027.999999999978
2016.09.05,16.0000000000049,80.99999999999774,34.000000000000696,-564.9999999999933,-194.0000000000053,-299.00000000000483,76.0000000000094,-583.0000000000126,-441.99999999999795,-293.99999999999426,-37.00000000000925,-885.9999999999957,-628.0000000000064,-302.0000000000023,622.0000000000115,-659.999999999994,-103.9999999999992,138.00000000000477,-9.00000000000345,,-4035.99999999999
2016.09.05,19.999999999997797,70.99999999999883,46.999999999997044,-544.9999999999955,-177.00000000000495,-292.9999999999988,90.99999999999665,-609.9999999999994,-431.99999999999903,-295.0000000000008,-35.00000000000725,-887.0000000000005,-612.9999999999969,-279.00000000000705,621.0000000000049,-679.0000000000074,-122.99999999999045,143.9999999999997,-22.999999999995246,,-3997.0000000000086
2016.09.05,21.00000000000435,51.000000000001044,51.000000000001044,-554.9999999999944,-157.00000000000713,-284.0000000000065,52.99999999999194,-603.0000000000086,-436.00000000000307,-285.9999999999974,-43.00000000000415,-939.9999999999977,-676.0000000000099,-308.0000000000194,644.0000000000001,-690.9999999999972,-119.99999999999034,173.00000000000094,9.00000000000345,,-4097.000000000033
2016.09.05,17.000000000000348,53.999999999998494,45.000000000006146,-570.9999999999882,-170.00000000000347,-292.9999999999988,48.99999999998794,-578.000000000003,-440.00000000000705,-288.9999999999948,-43.00000000000415,-915.9999999999968,-690.9999999999972,-313.00000000000773,646.9999999999976,-713.0000000000081,-101.99999999998965,172.00000000000549,7.9999999999968985,,-4127.0000000000055
2016.09.05,16.0000000000049,53.999999999998494,53.999999999998494,-586.999999999982,-172.00000000000549,-291.0000000000079,48.000000000003595,-564.0000000000072,-453.0000000000034,-285.00000000000193,-34.000000000000696,-905.0000000000011,-692.0000000000038,-307.00000000001285,676.9999999999943,-717.9999999999964,-82.99999999999841,177.00000000000495,9.999999999998899,,-4055.000000000017
2016.09.05,14.000000000002899,79.00000000000685,55.99999999998939,-585.9999999999976,-167.00000000000603,-282.0000000000045,72.0000000000054,-537.0000000000061,-448.9999999999994,-281.99999999999335,-18.0000000000069,-828.000000000003,-685.0000000000023,-281.0000000000201,687.9999999999998,-703.0000000000092,-61.99999999999761,185.00000000000182,32.999999999994145,,-3753.0000000000455
2016.09.05,19.999999999997797,76.0000000000094,55.99999999998939,-590.0000000000016,-173.00000000000094,-272.00000000000557,73.99999999999629,-545.0000000000017,-452.00000000000796,-271.9999999999945,-9.00000000000345,-848.0000000000132,-713.0000000000081,-311.0000000000168,686.9999999999932,-695.0000000000011,-63.99999999999295,185.00000000000182,48.99999999999905,,-3797.000000000061
2016.09.06,-53.00000000000304,18.0000000000069,72.0000000000054,-681.9999999999826,-164.00000000000858,-265.0000000000041,-66.99999999999484,-606.0000000000088,-448.9999999999994,-265.99999999999955,6.999999999990347,-907.0000000000107,-817.000000000001,-411.0000000000058,716.0000000000056,-797.0000000000033,-100.99999999999909,190.00000000000128,66.99999999999484,,-4515.000000000017
2016.09.06,2.000000000002,124.99999999999733,75.00000000000284,-588.9999999999951,-161.00000000000003,-273.000000000001,106.99999999999044,-531.0000000000059,-458.00000000000284,-273.000000000001,25.999999999992696,-777.0000000000152,-621.0000000000049,-232.00000000000998,727.0000000000109,-682.0000000000048,-48.99999999999238,195.00000000000074,61.999999999995396,,-3327.0000000000405
2016.09.06,7.9999999999968985,123.99999999999079,45.000000000006146,-590.999999999986,-195.00000000000074,-301.0000000000068,120.00000000000898,-558.0000000000069,-460.00000000000483,-300.0000000000003,11.999999999989797,-811.000000000007,-624.0000000000023,-279.00000000000705,666.000000000011,-703.0000000000092,-89.9999999999892,150.00000000000568,9.999999999998899,,-3777.000000000012
2016.09.06,26.999999999999247,70.99999999999883,68.00000000000139,-565.9999999999999,-187.9999999999993,-291.0000000000079,96.99999999999153,-532.0000000000107,-453.0000000000034,-309.99999999999915,-14.000000000002899,-807.9999999999927,-642.0000000000092,-310.0000000000103,666.9999999999953,-707.9999999999975,-55.999999999997385,139.99999999999568,-14.999999999998348,,-3823.0000000000464
2016.09.06,24.999999999997247,38.0000000000047,63.99999999999739,-566.9999999999842,-224.000000000002,-343.00000000000443,65.99999999998829,-575.0000000000028,-480.99999999999807,-370.9999999999991,-31.000000000003247,-843.0000000000177,-692.0000000000038,-419.0000000000138,687.9999999999998,-785.9999999999978,-52.99999999999727,104.99999999999955,-51.000000000001044,,-4450.000000000039
2016.09.06,16.0000000000049,63.99999999999739,53.999999999998494,-571.9999999999948,-240.00000000000688,-326.0000000000041,66.99999999999484,-526.0000000000105,-468.9999999999972,-341.0000000000024,-26.000000000003798,-819.9999999999932,-682.0000000000048,-435.0000000000076,651.0000000000016,-761.999999999996,-30.9999999999917,75.9999999999983,-31.999999999998696,,-4334.000000000016
2016.09.06,41.9999999999976,100.99999999999554,51.000000000001044,-600.0000000000006,-323.0000000000066,-322.00000000000006,147.00000000000824,-537.0000000000061,-494.00000000000557,-341.0000000000024,-2.000000000002,-730.9999999999945,-669.9999999999928,-610.0000000000216,665.0000000000044,-733.0000000000059,-19.99999999999602,-4.999999999999449,-17.999999999995797,,-4400.000000000022
2016.09.06,50.0000000000056,96.00000000000719,82.99999999998863,-595.9999999999966,-372.0000000000057,-302.0000000000023,151.9999999999966,-509.00000000000034,-504.00000000000443,-343.9999999999999,17.999999999995797,-701.9999999999982,-642.9999999999936,-644.0000000000001,709.0000000000041,-753.0000000000036,12.000000000000455,-80.00000000000229,-9.00000000000345,,-4338.000000000014
2016.09.06,65.99999999999939,126.0000000000039,79.00000000000685,-595.9999999999966,-430.00000000000813,-312.00000000000114,229.99999999999687,-386.0000000000099,-511.0000000000059,-344.99999999999534,52.99999999999194,-481.9999999999993,-594.99999999999,-702.0000000000026,703.9999999999935,-753.0000000000036,100.99999999999909,-141.00000000000225,-2.999999999997449,,-3897.0000000000205
2016.09.06,45.000000000006146,150.00000000000568,45.000000000006146,-656.9999999999965,-538.0000000000051,-381.0000000000091,208.99999999999253,-367.00000000000443,-533.0000000000057,-402.00000000000233,15.999999999993797,-414.99999999999204,-676.0000000000099,-1039.000000000012,720.9999999999939,-845.0000000000068,118.99999999999977,-246.99999999999721,-45.000000000006146,,-4840.000000000049
2016.09.06,87.99999999999919,154.99999999999403,82.99999999998863,-590.999999999986,-582.0000000000048,-372.0000000000057,279.00000000000705,-314.00000000000716,-545.0000000000066,-424.00000000000216,54.999999999993946,-323.0000000000075,-594.0000000000057,-1116.000000000006,730.0000000000084,-872.9999999999905,176.00000000000193,-341.99999999999784,-77.00000000000485,,-4587.00000000003
2016.09.06,-2.000000000002,205.99999999999508,-9.000000000014552,-653.999999999999,-631.9999999999992,-439.0000000000005,243.99999999999977,-595.0000000000131,-517.0000000000008,-444.9999999999954,26.999999999999247,-728.0000000000086,-574.9999999999922,-1138.0000000000168,672.0000000000059,-893.0000000000105,-30.000000000001137,-366.9999999999951,-131.00000000000333,,-6006.000000000053
2016.09.06,26.000000000003798,262.00000000000665,14.000000000002899,-646.9999999999976,-611.000000000006,-426.9999999999996,282.0000000000045,-474.00000000000375,-513.0000000000078,-437.999999999994,65.99999999999939,-549.0000000000066,-524.9999999999977,-1036.0000000000148,685.0000000000023,-903.0000000000093,25.000000000005684,-341.0000000000024,-116.00000000000499,,-5220.00000000002
2016.09.06,19.999999999997797,263.99999999999756,4.999999999988347,-691.9999999999815,-663.0000000000025,-390.0000000000015,265.99999999998846,-463.0000000000081,-529.0000000000017,-397.99999999999835,50.99999999998994,-542.0000000000016,-573.0000000000013,-1162.0000000000186,717.9999999999964,-822.9999999999959,66.0000000000025,-370.9999999999991,-43.999999999999595,,-5260.000000000049
2016.09.06,2.000000000002,262.999999999991,8.999999999992347,-720.9999999999939,-678.0000000000008,-433.0000000000056,252.99999999999213,-419.00000000001114,-533.0000000000057,-429.0000000000016,55.99999999998939,-485.99999999999,-595.9999999999966,-1199.0000000000168,731.9999999999993,-913.0000000000083,102.00000000000387,-377.0000000000051,-83.9999999999952,,-5451.000000000063
2016.09.06,31.000000000003247,265.0000000000041,11.999999999989797,-714.999999999999,-672.0000000000059,-430.00000000000813,310.9999999999946,-364.0000000000043,-538.0000000000051,-446.9999999999974,79.99999999999119,-355.99999999999454,-543.999999999989,-1161.000000000012,724.0000000000135,-953.0000000000039,150.00000000000568,-353.0000000000033,-117.00000000000044,,-5077.000000000021
2016.09.06,79.00000000000685,265.0000000000041,82.00000000000429,-644.0000000000001,-570.9999999999993,-443.99999999999994,343.00000000000443,-375.0,-545.0000000000066,-487.99999999999955,108.99999999999244,-340.0000000000034,-507.9999999999973,-952.0000000000196,774.9999999999924,-1022.0000000000118,159.00000000000603,-287.9999999999994,-129.9999999999968,,-4495.000000000023
2016.09.06,68.99999999999685,300.99999999999574,72.99999999998974,-702.9999999999869,-614.0000000000034,-507.0000000000019,360.0000000000048,-416.000000000011,-585.9999999999976,-544.0,129.9999999999968,-381.0000000000002,-550.000000000006,-1010.0000000000219,795.0000000000124,-1178.0000000000123,144.00000000000546,-317.9999999999961,-192.99999999999872,,-5128.0000000000355
2016.09.06,24.000000000001798,266.0000000000107,69.9999999999923,-742.9999999999826,-592.0000000000036,-517.0000000000008,310.9999999999946,-397.00000000000557,-582.0000000000048,-546.9999999999975,104.99999999999955,-376.0000000000048,-628.0000000000064,-978.0000000000122,832.0000000000105,-1187.0000000000048,163.0000000000109,-288.9999999999948,-195.00000000000074,,-5259.999999999998
2016.09.06,-46.00000000000159,310.9999999999946,5.999999999994898,-908.999999999982,-738.0000000000053,-580.0000000000027,313.99999999999204,-464.00000000001285,-621.0000000000049,-539.999999999996,120.99999999999334,-370.00000000000455,-662.9999999999914,-1061.000000000001,849.0000000000109,-1228.0000000000068,128.0000000000001,-326.9999999999995,-173.9999999999964,,-5992.000000000019
2016.09.06,-95.99999999999609,472.00000000000574,-124.99999999999733,-975.9999999999991,-853.9999999999992,-694.0000000000057,356.00000000000074,-609.0000000000089,-670.000000000004,-668.0000000000019,123.99999999999079,-533.9999999999918,-635.0000000000077,-1222.000000000012,873.0000000000126,-1357.9999999999925,58.9999999999975,-407.0000000000018,-224.000000000002,,-7188.000000000013
2016.09.06,9.00000000000345,381.0000000000091,-110.99999999999443,-953.9999999999882,-825.0000000000091,-682.0000000000048,438.00000000000506,-628.0000000000001,-675.0000000000034,-702.0000000000026,93.99999999999409,-560.0000000000023,-626.9999999999998,-1309.0000000000045,766.0,-1350.9999999999911,66.0000000000025,-436.00000000000307,-282.0000000000045,,-7387.999999999993
2016.09.06,-14.999999999998348,353.0000000000033,-116.00000000000499,-852.9999999999926,-809.0000000000042,-678.0000000000008,314.99999999999864,-642.0000000000101,-640.0000000000073,-693.9999999999947,13.999999999991797,-670.9999999999923,-648.9999999999885,-1361.0000000000123,724.9999999999978,-1330.9999999999934,24.00000000000091,-458.9999999999983,-316.0000000000052,,-7803.000000000009
2016.09.06,-9.999999999998899,367.0000000000062,-100.0000000000112,-895.0000000000014,-790.0000000000018,-661.0000000000005,367.99999999999056,-654.0000000000106,-645.0000000000067,-644.9999999999956,66.99999999999484,-656.0000000000059,-570.0000000000039,-1277.000000000017,744.0000000000114,-1241.0000000000032,3.0000000000001137,-448.9999999999994,-294.00000000000534,,-7338.000000000057
2016.09.06,21.00000000000435,323.99999999999096,-73.99999999999629,-880.9999999999984,-741.0000000000027,-699.0000000000052,344.99999999999534,-621.0000000000093,-646.0000000000022,-700.999999999996,25.999999999992696,-675.0000000000114,-761.999999999996,-1250.0000000000177,751.0000000000127,-1353.000000000004,58.000000000006935,-336.9999999999984,-295.0000000000008,,-7510.0000000000355
2016.09.06,-56.0000000000005,296.9999999999917,-87.99999999999919,-932.9999999999839,-739.0000000000008,-672.0000000000059,313.00000000000773,-665.0000000000063,-636.9999999999986,-669.9999999999928,19.999999999997797,-694.0000000000168,-756.0000000000011,-1205.0000000000116,822.9999999999959,-1283.0000000000118,42.00000000000159,-305.99999999999517,-258.0000000000027,,-7467.000000000032
2016.09.06,-95.00000000000064,373.00000000000114,-117.99999999999588,-977.99999999999,-741.0000000000027,-690.0000000000017,238.0000000000049,-631.0000000000002,-643.0000000000047,-632.9999999999947,25.999999999992696,-765.9999999999911,-748.9999999999997,-1150.0000000000066,852.9999999999926,-1269.000000000009,24.00000000000091,-271.9999999999945,-221.00000000000452,,-7442.000000000004
