date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CADCHF,AUDCHF,GBPJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.06.08,-69.9999999999923,143.00000000000423,56.99999999999594,-28.999999999990145,46.999999999997044,-80.00000000000229,130.0000000000079,15.00000000000945,0.999999999995449,54.000000000002046,-106.00000000000608,-117.99999999999588,-38.0000000000047,-27.000000000001023,51.9999999999925,-85.00000000000796,43.999999999999595,142.00000000000878,-39.999999999995595,,92.00000000001697
2020.06.08,-61.999999999995396,180.0000000000024,30.999999999981043,23.00000000001745,60.99999999999994,-113.00000000000753,96.00000000000719,-1.999999999990898,70.99999999999883,60.000000000002274,55.000000000005045,65.00000000000395,-207.00000000000162,16.999999999995907,81.99999999999363,-102.00000000000387,66.99999999999484,131.00000000000333,-16.999999999978144,,436.0000000000284
2020.06.08,-73.99999999999629,262.00000000000665,101.99999999997988,95.00000000000064,230.99999999999233,-235.00000000000742,164.00000000000858,121.99999999999989,238.0000000000049,262.00000000000045,-12.999999999996348,259.9999999999936,-364.00000000000875,150.99999999999625,323.99999999999807,-298.0000000000018,229.00000000000142,262.00000000000665,23.00000000001745,,1740.9999999999964
2020.06.08,-72.99999999998974,272.00000000000557,81.9999999999821,0.0,224.000000000002,-156.00000000000057,143.00000000000423,76.0000000000094,231.0000000000034,163.99999999998727,-86.0000000000083,270.99999999999903,-167.00000000000603,25.99999999999625,254.0000000000049,-171.00000000000648,275.000000000003,214.99999999999852,154.0000000000097,,1733.9999999999943
2020.06.08,-60.99999999999994,462.0000000000068,181.9999999999933,70.0000000000145,307.99999999999716,-226.00000000000398,229.00000000001253,102.00000000000209,297.9999999999983,448.0000000000075,-153.00000000000313,313.00000000000773,-192.99999999999872,106.99999999999932,388.00000000000523,-278.0000000000058,343.9999999999999,269.00000000000813,162.00000000001768,,2771.000000000059
2020.06.08,-56.99999999999594,496.00000000000756,227.99999999998377,136.00000000000279,364.9999999999931,-297.00000000000284,266.999999999995,136.00000000000279,356.9999999999962,454.00000000000773,-141.00000000001333,384.00000000000654,-313.00000000000773,141.9999999999959,435.0000000000023,-344.0000000000083,378.00000000000057,321.0000000000046,130.0000000000079,,3076.999999999978
2020.06.08,-84.99999999999064,460.000000000016,183.99999999998417,39.00000000001125,264.999999999993,-228.00000000000597,253.99999999999866,104.99999999999955,275.000000000003,311.00000000000705,-190.00000000000128,209.9999999999991,-185.00000000001293,15.000000000000568,266.9999999999959,-210.99999999999852,314.0000000000032,291.0000000000079,97.00000000001374,,2188.000000000023
2020.06.08,-137.9999999999937,348.9999999999993,43.999999999999595,-29.999999999996696,200.00000000000017,-134.0000000000008,185.00000000001293,104.99999999999955,254.99999999999412,93.99999999999409,-75.00000000000284,263.99999999999756,-173.00000000000094,-82.00000000000784,140.99999999999113,-57.00000000000216,270.99999999999903,209.9999999999991,141.00000000001333,,1569.999999999995
2020.06.08,-159.9999999999935,365.99999999999966,1.999999999990898,-150.99999999999002,164.99999999999292,-187.9999999999993,168.99999999999693,62.000000000006494,231.0000000000034,68.9999999999884,-161.00000000001114,245.99999999999068,-375.0000000000142,-177.0000000000067,79.9999999999983,-97.99999999999898,307.99999999999716,360.0000000000048,2.0000000000131024,,749.9999999999688
2020.06.08,-151.9999999999966,276.00000000000955,-1.0000000000065512,-161.99999999999548,95.00000000000064,-167.00000000000603,154.99999999999403,47.00000000000814,160.00000000000458,2.999999999985903,-167.00000000000603,76.99999999999375,-290.00000000001245,-174.0000000000066,18.000000000000682,-87.0000000000033,217.0000000000005,331.999999999999,-54.99999999998284,,124.9999999999809
2020.06.08,-140.99999999999113,363.0000000000022,26.999999999999247,-119.00000000000244,195.00000000000074,-226.99999999999943,170.00000000000347,63.00000000000195,249.99999999999466,137.00000000000045,-157.00000000000713,269.00000000000813,-426.00000000001523,-121.00000000000932,152.00000000000102,-180.99999999999739,325.99999999999295,390.0000000000015,-10.999999999983245,,959.0000000000009
2020.06.08,-167.9999999999904,297.0000000000139,-41.000000000002146,-137.9999999999937,96.99999999999153,-146.00000000000168,137.9999999999937,73.00000000000084,171.99999999999437,144.00000000000546,-92.00000000000318,140.99999999999113,-312.00000000000114,-83.00000000001262,87.0000000000033,-129.0000000000049,203.99999999999307,297.9999999999983,-31.999999999987594,,509.9999999999883
2020.06.08,-132.99999999999423,331.999999999999,9.999999999998899,-124.99999999999733,86.99999999999264,-159.00000000000912,144.0000000000108,54.00000000000959,138.00000000000477,86.99999999998909,-144.0000000000108,49.00000000001015,-267.0000000000172,-133.00000000000978,21.000000000000796,-91.99999999999875,185.00000000000182,304.00000000000426,-68.99999999998573,,288.9999999999988
2020.06.08,-203.99999999999307,351.0000000000124,-35.00000000000725,-116.99999999998934,100.00000000000009,-173.00000000000094,178.99999999999582,109.00000000000354,197.00000000000273,162.9999999999825,-73.99999999999629,131.99999999999878,-375.0000000000142,-94.0000000000083,66.0000000000025,-138.00000000000523,195.00000000000074,317.0000000000006,-74.99999999998064,,524.0000000000044
2020.06.08,-196.99999999999162,397.0000000000029,-37.00000000002035,-146.99999999998602,68.00000000000139,-139.00000000000023,168.99999999999693,90.0000000000012,165.9999999999995,121.00000000000932,-109.00000000000354,65.00000000000395,-280.0000000000136,-165.00000000000625,-19.000000000005457,-52.00000000000671,175.99999999999838,289.0000000000059,-67.9999999999792,,328.0000000000065
2020.06.08,-202.9999999999976,407.0000000000018,-45.000000000006146,-161.99999999999548,63.00000000000195,-119.00000000000244,165.9999999999995,89.00000000000574,163.00000000000205,140.99999999999113,-104.99999999999955,63.99999999999739,-263.00000000001324,-167.0000000000016,-21.000000000000796,-39.00000000000148,170.99999999999892,275.000000000003,-47.99999999998139,,367.00000000000176
2020.06.08,-223.99999999999088,330.0000000000081,-72.0000000000054,-188.9999999999947,46.999999999997044,-138.00000000000477,165.9999999999995,87.00000000000374,161.00000000000003,9.999999999990905,-104.99999999999955,69.00000000000794,-347.0000000000084,-213.00000000000807,-61.99999999999761,-33.00000000000125,170.00000000000347,318.00000000000716,-99.99999999998899,,-124.99999999998177
2020.06.08,-235.99999999999176,383.0,-20.000000000020002,-99.99999999998899,104.99999999999955,-138.00000000000477,221.00000000000452,142.00000000000878,226.00000000000398,211.9999999999891,-63.000000000013046,137.00000000000932,-272.00000000000557,-79.00000000000773,75.9999999999934,-103.00000000000864,187.9999999999993,248.00000000000378,-13.999999999980695,,912.9999999999906
2020.06.08,-235.99999999999176,253.99999999999866,-78.00000000000028,-95.999999999985,80.99999999999774,-87.99999999999919,175.00000000001404,146.00000000000168,214.99999999999852,39.99999999999204,8.000000000008,158.99999999999804,-212.00000000001216,-93.00000000000352,37.9999999999967,-35.0000000000108,158.99999999999804,194.0000000000053,35.00000000000725,,666.0000000000134
2020.06.08,-212.99999999999653,197.00000000000273,9.999999999998899,-97.9999999999981,131.99999999999878,-123.00000000000644,231.0000000000034,128.00000000000588,243.99999999999977,-75.00000000001705,-110.99999999999443,141.99999999999767,-178.00000000001148,-124.00000000000944,63.99999999999295,-45.000000000001705,229.00000000000142,243.00000000000432,57.00000000001815,,709.9999999999889
2020.06.08,-262.999999999991,171.00000000001003,17.999999999984695,-82.99999999998863,207.99999999999707,-182.99999999999983,299.00000000000483,172.00000000000549,353.99999999999875,-39.00000000001569,-109.00000000000354,313.00000000000773,-324.9999999999975,-75.00000000000284,185.00000000000227,-148.00000000001035,317.9999999999961,312.00000000000114,72.0000000000054,,1197.000000000004
2020.06.08,-178.99999999999582,109.00000000000354,67.9999999999792,-35.999999999991594,229.00000000000142,-167.00000000000603,252.0000000000078,138.00000000000477,315.9999999999941,-133.00000000000978,-120.99999999999334,296.9999999999917,-214.00000000000307,-61.00000000000705,194.00000000000261,-118.99999999999977,315.9999999999941,259.0000000000092,135.00000000001845,,1283.0000000000002
2020.06.08,-127.99999999999478,201.00000000000674,146.99999999998602,89.00000000000574,336.9999999999984,-265.99999999999955,269.00000000000813,165.9999999999995,385.99999999999744,28.999999999996362,-90.00000000001229,429.99999999999704,-348.9999999999993,50.99999999998772,343.0000000000035,-254.0000000000049,370.9999999999991,312.00000000000114,143.00000000000423,,2186.9999999999804
2020.06.08,-139.99999999999568,321.0000000000157,70.99999999999883,126.0000000000039,344.99999999999534,-316.0000000000052,212.99999999999653,195.00000000000074,400.00000000000034,97.99999999998477,58.000000000002494,550.9999999999903,-589.0000000000173,36.99999999999193,317.99999999999784,-276.00000000001046,353.99999999999875,353.0000000000033,72.0000000000054,,2190.9999999999573
2020.06.08,-178.00000000000037,177.00000000000495,104.99999999999955,131.00000000001444,298.9999999999937,-294.00000000000534,287.9999999999994,226.99999999999943,376.99999999999403,-45.99999999999227,21.00000000000435,402.9999999999978,-487.99999999999955,47.99999999998761,272.99999999999613,-259.00000000000034,287.9999999999994,321.0000000000046,34.000000000000696,,1726.9999999999982
2020.06.08,-178.00000000000037,66.00000000001049,34.99999999998504,121.00000000001555,230.99999999999233,-239.0000000000003,221.00000000000452,218.00000000000708,319.99999999999807,-264.00000000001,99.00000000000463,340.9999999999913,-442.00000000000904,-23.000000000010346,146.99999999999136,-149.0000000000009,207.00000000000162,248.99999999999923,24.000000000001798,,983.999999999972
2020.06.08,-227.99999999999488,-221.99999999998886,-101.00000000001774,49.00000000001015,164.99999999999292,-136.00000000000279,146.00000000000168,217.0000000000005,288.9999999999948,-664.0000000000157,200.00000000000017,381.99999999999346,-373.00000000000114,-109.99999999999943,28.999999999996362,6.000000000000227,168.00000000000148,163.00000000000205,90.00000000001229,,69.99999999998558
2020.06.08,-221.99999999999997,-315.99999999998295,-223.00000000001762,-32.999999999994145,129.9999999999968,-126.99999999999933,22.999999999995246,169.00000000000804,251.00000000000122,-736.9999999999948,275.000000000003,475.0000000000032,-534.9999999999966,-141.00000000000534,6.000000000000227,0.0,178.99999999999582,196.00000000000728,54.0000000000207,,-575.9999999999593
