date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,AUDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,EURAUD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.01.15,24.999999999997247,72.0000000000054,72.0000000000054,-89.00000000000574,124.00000000000189,60.00000000000449,14.000000000002899,-87.99999999999919,-9.999999999998899,114.00000000000432,-82.00000000000429,114.99999999998067,-156.99999999998494,-29.00000000001235,134.00000000000034,66.99999999999307,-169.00000000000804,143.00000000000423,-90.99999999999665,,224.99999999998988
2018.01.15,39.999999999995595,116.99999999998934,97.9999999999981,110.99999999999443,121.99999999999989,67.00000000000594,10.999999999983245,-68.00000000000139,2.999999999997449,125.0,-8.000000000008,126.99999999998113,66.00000000001049,34.99999999998504,112.99999999999955,63.99999999999295,5.999999999994898,19.00000000000235,-75.00000000000284,,972.9999999999183
2018.01.15,-19.999999999997797,105.99999999998388,42.0000000000087,49.99999999999449,153.00000000000313,158.0000000000026,41.99999999998649,-140.99999999999113,-29.999999999996696,12.000000000000455,-63.99999999999739,-29.000000000024784,51.000000000001044,-86.0000000000083,84.99999999999375,109.99999999999943,-81.00000000000884,172.00000000000549,12.999999999996348,,542.9999999999508
2018.01.15,-34.000000000000696,45.99999999999049,-11.999999999989797,-60.99999999999994,75.00000000000284,97.00000000000264,1.999999999990898,-73.99999999999629,-33.000000000005244,121.00000000000932,18.999999999991246,64.99999999999773,-17.000000000000348,-6.000000000017103,99.99999999999432,135.99999999999568,-72.0000000000054,179.00000000000693,33.00000000001635,,563.9999999999836
2018.01.15,-36.0000000000027,63.99999999999739,-25.999999999992696,-68.99999999998573,112.000000000001,146.00000000000168,-6.000000000017103,-113.99999999999189,-53.999999999998494,-188.99999999999295,-26.999999999999247,-234.00000000000887,-8.999999999992347,-90.00000000001229,-50.00000000001137,15.000000000000568,-123.00000000000644,242.00000000000887,52.000000000007596,,-395.9999999999951
2018.01.15,4.000000000004,106.99999999999044,-22.999999999995246,-107.99999999999699,139.00000000000023,184.00000000000637,-50.0000000000167,-104.99999999999955,-80.99999999999774,-241.99999999999022,-32.0000000000098,-329.00000000000773,-60.99999999999994,-140.0000000000068,-78.00000000000296,6.000000000000227,-190.00000000000128,323.0000000000066,70.99999999999883,,-605.0000000000183
2018.01.15,36.999999999998145,146.99999999998602,65.00000000000395,39.00000000001125,326.0000000000041,331.0000000000035,-6.000000000017103,-259.9999999999936,-40.00000000000669,-334.0000000000032,-395.000000000012,-344.99999999999886,6.000000000017103,-391.000000000008,54.99999999999261,96.9999999999942,-306.00000000000625,395.0000000000009,33.00000000001635,,-546.0000000000174
2018.01.15,56.99999999999594,146.99999999998602,49.99999999999449,1.0000000000065512,333.0000000000055,333.0000000000055,-43.999999999999595,-253.99999999999866,-53.999999999998494,-326.9999999999982,-405.0000000000109,-356.00000000002296,-14.999999999987246,-425.0000000000087,65.99999999998829,102.99999999999443,-345.0000000000064,425.0000000000087,25.00000000000835,,-685.0000000000374
2018.01.15,104.00000000000409,170.00000000000347,107.00000000001265,52.000000000007596,350.00000000000585,370.00000000000364,-48.000000000003595,-231.99999999999886,-26.999999999999247,-336.00000000001273,-411.0000000000058,-325.00000000001705,-29.999999999996696,-384.00000000000654,64.99999999999773,123.99999999999523,-330.0000000000081,432.0000000000102,58.000000000002494,,-291.0000000000056
2018.01.15,61.999999999995396,52.99999999999194,15.00000000000945,-34.99999999998504,291.0000000000079,304.00000000000426,-86.0000000000083,-209.9999999999991,-17.000000000000348,-431.0000000000116,-432.9999999999945,-400.0000000000057,-14.999999999987246,-391.000000000008,18.999999999991246,69.99999999999318,-323.0000000000066,416.00000000000523,40.0000000000178,,-1070.99999999999
2018.01.15,90.99999999999665,122.99999999998423,76.0000000000094,17.000000000000348,343.00000000000443,358.0000000000028,-65.00000000000395,-234.99999999999633,-19.00000000000235,-343.9999999999941,-456.9999999999963,-320.0000000000216,-31.999999999987594,-412.00000000001234,81.99999999999363,132.99999999999557,-348.00000000000387,443.99999999999994,46.0000000000127,,-519.0000000000189
2018.01.15,80.99999999999774,133.00000000000534,69.00000000000794,36.0000000000138,402.00000000000233,282.99999999999994,-56.99999999999594,-300.0000000000003,-31.000000000003247,-325.9999999999934,-571.9999999999948,-324.0000000000123,1.0000000000065512,-535.0000000000188,151.9999999999868,51.9999999999925,-409.0000000000038,337.0000000000095,-148.99999999999915,,-1156.999999999999
2018.01.15,97.00000000000264,104.99999999999955,60.99999999999994,38.0000000000047,404.99999999999983,241.99999999999778,-85.00000000000173,-290.00000000000136,-14.999999999998348,-349.9999999999943,-618.0000000000074,-324.0000000000123,12.000000000012001,-550.000000000006,156.99999999999648,12.000000000000455,-406.00000000000637,285.00000000000193,-211.99999999998997,,-1436.0000000000023
2018.01.15,112.99999999999643,163.00000000000205,171.99999999999437,75.00000000000284,458.9999999999983,334.00000000000097,4.000000000004,-334.9999999999964,26.000000000003798,-389.00000000001,-662.000000000007,-294.00000000001114,-76.99999999999375,-514.9999999999987,156.99999999999648,59.99999999998806,-442.00000000000904,374.0000000000077,-153.00000000000313,,-930.0000000000341
2018.01.15,185.00000000000182,197.00000000000273,316.0000000000052,140.0000000000068,530.0000000000082,387.99999999999943,56.99999999999594,-346.0000000000019,107.99999999999699,-408.9999999999918,-781.0000000000094,-188.0000000000166,-181.9999999999933,-472.00000000000574,202.99999999998875,88.99999999999864,-481.0000000000092,394.00000000000546,-163.9999999999864,,-416.0000000000043
2018.01.15,129.00000000000134,207.00000000000162,297.9999999999983,95.00000000000064,535.0000000000077,356.00000000000074,104.99999999999955,-392.9999999999989,87.99999999999919,-306.99999999998795,-767.9999999999909,-127.00000000000955,-211.99999999998997,-503.000000000009,259.9999999999909,100.99999999999909,-525.0000000000088,387.000000000004,-219.99999999999798,,-493.9999999999901
2018.01.15,173.00000000000094,226.99999999999943,222.00000000001108,78.00000000000028,501.000000000007,295.99999999999625,-18.0000000000069,-324.9999999999975,20.999999999993246,-151.00000000001046,-670.9999999999993,-92.00000000001296,-137.9999999999937,-534.0000000000123,300.9999999999877,105.99999999999454,-494.00000000000557,322.00000000000006,-261.0000000000001,,-437.0000000000482
2018.01.15,97.9999999999981,134.99999999999625,157.00000000000713,51.000000000001044,475.0000000000032,329.00000000000153,5.999999999994898,-361.9999999999957,34.000000000000696,-167.0000000000016,-731.9999999999993,-90.00000000000341,-89.99999999999008,-569.0000000000194,321.9999999999885,187.99999999998818,-485.0000000000021,386.0000000000086,-174.99999999999181,,-489.0000000000153
2018.01.15,146.00000000000168,201.99999999999108,188.9999999999947,102.00000000000209,486.00000000000864,314.0000000000032,-19.999999999997797,-332.99999999999443,12.000000000000899,-110.99999999999,-665.0000000000044,-70.0000000000216,-63.99999999999739,-543.0000000000045,324.99999999998863,161.99999999999193,-457.0000000000074,326.9999999999995,-215.99999999999397,,-214.00000000002927
2018.01.15,129.9999999999968,282.0000000000045,185.00000000001293,100.0000000000112,443.99999999999994,314.99999999999864,-4.000000000004,-304.9999999999997,-40.00000000000669,-74.00000000001228,-473.0000000000123,-124.00000000002365,-68.99999999998573,-469.0000000000083,243.99999999999977,134.9999999999909,-407.0000000000018,335.0000000000075,-153.00000000000313,,51.99999999996464
2018.01.15,192.00000000000327,251.99999999998556,201.00000000000674,110.00000000001009,469.0000000000083,424.00000000000216,-65.00000000000395,-276.9999999999939,-7.0000000000014495,-257.000000000005,-570.0000000000039,-234.00000000000887,-76.99999999999375,-498.00000000002063,187.99999999998818,176.9999999999925,-431.0000000000036,464.00000000000887,-25.999999999992696,,34.99999999997843
