date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDNZD,empty,sum
2017.07.17,34.000000000000696,-65.99999999998829,-2.0000000000131024,25.000000000005684,-75.00000000000284,-102.00000000000209,13.999999999995794,-14.999999999998348,-18.999999999991246,-72.00000000000273,107.99999999999699,2.999999999997449,25.000000000005684,60.99999999999994,-17.000000000000348,-16.000000000005343,-22.999999999996135,66.0000000000025,-54.99999999998284,,-125.99999999997857
2017.07.17,34.000000000000696,-75.99999999998718,15.999999999993797,13.999999999995794,7.0000000000014495,-78.00000000000028,-31.00000000000591,-14.000000000002899,47.00000000000814,-69.99999999999318,87.99999999999919,165.9999999999995,-27.999999999991587,12.999999999996348,112.000000000001,-34.000000000006025,73.0000000000075,59.00000000001171,55.000000000005045,,353.0000000000331
2017.07.17,131.00000000000333,-59.99999999999339,14.999999999987246,150.00000000000568,30.999999999992145,-147.00000000000824,73.99999999999807,-35.00000000000725,33.000000000005244,-222.0000000000084,161.99999999999548,219.00000000001364,133.00000000000978,87.99999999999919,150.99999999999002,-102.99999999999443,-7.999999999995566,146.0000000000008,45.000000000006146,,802.9999999999994
2017.07.17,90.0000000000012,-117.99999999999588,-8.000000000008,105.99999999999454,10.999999999994348,-164.00000000000858,69.99999999999318,-57.00000000000705,37.00000000000925,-229.99999999998977,137.9999999999937,252.0000000000078,105.99999999999454,25.999999999992696,147.99999999999258,-123.00000000000466,1.9999999999953388,204.00000000000773,144.0000000000108,,633.9999999999737
2017.07.17,73.00000000000084,-104.99999999999955,-22.0000000000109,22.999999999996135,-26.000000000003798,-134.00000000001188,15.999999999991132,-50.0000000000056,16.0000000000049,-109.99999999998522,116.99999999998934,164.00000000000858,32.00000000001069,41.99999999998649,97.9999999999981,-64.99999999999773,25.99999999999625,209.00000000000318,158.0000000000137,,461.9999999999846
2017.07.17,85.00000000000173,-129.99999999998568,-49.00000000001015,-54.000000000002046,-4.999999999999449,-171.00000000001003,-76.99999999999818,-67.00000000000594,30.000000000007798,-36.000000000001364,122.99999999998423,248.00000000000378,-27.999999999991587,51.000000000001044,174.00000000000747,-16.000000000005343,111.0000000000042,120.00000000000455,151.00000000001222,,460.0000000000172
2017.07.17,122.99999999999534,-116.99999999998934,2.999999999997449,-10.000000000005116,9.999999999998899,-211.00000000000563,-76.99999999999818,-100.00000000000009,11.00000000000545,-79.00000000000773,105.99999999998388,253.99999999999866,-36.000000000001364,-7.0000000000014495,136.00000000000279,-52.99999999999727,93.00000000000352,129.0000000000049,144.0000000000108,,318.99999999999545
2017.07.17,133.00000000000534,-53.999999999998494,43.999999999999595,73.99999999999807,31.999999999998696,-161.99999999999548,-2.0000000000095497,-97.00000000000264,26.000000000003798,-120.00000000000455,52.99999999999194,228.00000000000597,13.00000000000523,-43.00000000001525,129.00000000000134,-103.9999999999992,52.99999999999727,73.0000000000075,25.00000000000835,,300.99999999999795
2017.07.17,126.0000000000039,-44.99999999998394,25.999999999992696,88.99999999999864,-38.0000000000047,-141.00000000001333,27.000000000001023,-63.00000000000195,-35.999999999991594,-125.0,96.99999999999153,60.99999999999994,49.000000000006594,32.999999999994145,15.999999999993797,-82.99999999999841,-37.9999999999967,67.00000000000728,-96.99999999999153,,-74.99999999999261
2017.07.17,173.9999999999964,-64.99999999998174,74.99999999998064,140.00000000000057,109.99999999999899,-228.00000000000597,15.999999999991132,-48.99999999999905,71.00000000000995,-207.9999999999984,238.99999999998923,402.9999999999978,51.9999999999925,76.99999999999375,234.00000000000088,-57.00000000000216,93.00000000000352,-66.99999999999307,-81.9999999999821,,927.9999999999927
2017.07.17,161.99999999999548,-39.999999999995595,46.999999999997044,150.99999999999625,63.99999999999739,-182.0000000000155,48.00000000000182,-60.99999999999994,36.0000000000027,-203.00000000000296,165.9999999999995,273.9999999999965,98.00000000001319,68.99999999998573,182.99999999999983,-94.99999999999886,28.999999999996362,-54.99999999999261,-170.99999999998784,,519.9999999999884
2017.07.17,180.99999999999784,-26.999999999999247,81.9999999999821,182.00000000000216,139.99999999999568,-198.99999999999363,54.99999999999261,-50.0000000000056,92.00000000000318,-234.00000000000887,205.99999999999508,422.00000000001125,93.99999999999409,71.99999999998319,279.00000000000705,-93.00000000000352,88.00000000000807,-116.99999999999022,-177.99999999998929,,994.9999999999818
2017.07.17,153.00000000000313,-41.99999999998649,57.99999999998029,108.99999999999466,91.99999999999208,-178.00000000001148,13.999999999995794,-53.999999999998494,68.00000000000139,-151.00000000001046,168.99999999999693,344.99999999999534,49.000000000006594,64.99999999998174,229.99999999999687,-63.00000000000239,91.99999999999875,-70.99999999999795,-123.99999999999079,,760.9999999999455
2017.07.17,175.99999999999838,-44.99999999998394,56.99999999999594,128.0000000000001,115.99999999999389,-212.00000000001216,3.9999999999906777,-63.99999999999739,70.0000000000034,-179.00000000000205,192.99999999999872,398.00000000000944,61.00000000000705,72.99999999998974,269.9999999999925,-66.99999999999307,105.00000000000398,-25.99999999999625,-42.999999999993044,,1015.000000000006
2017.07.17,192.00000000000327,-34.000000000000696,103.99999999999298,131.00000000000023,132.99999999999423,-219.00000000001364,-9.000000000000341,-60.00000000000449,77.00000000000485,-168.00000000000637,206.99999999997942,415.99999999999415,9.999999999990905,38.99999999998904,235.00000000000742,-57.00000000000216,120.99999999999511,-27.999999999991587,-21.999999999988695,,1067.9999999999438
2017.07.17,170.99999999999892,21.00000000000435,78.00000000000028,152.00000000000102,131.99999999999878,-140.0000000000068,36.99999999999193,-40.00000000000669,92.00000000000318,-137.00000000000045,149.9999999999835,346.0000000000019,64.99999999999773,81.9999999999821,269.00000000000813,-63.99999999999295,103.00000000000864,-28.999999999996362,-52.99999999999194,,1234.999999999985
2017.07.17,204.00000000000418,60.000000000015596,98.99999999998244,191.0000000000025,112.000000000001,-144.0000000000108,36.99999999999193,-56.0000000000005,47.00000000000814,-145.99999999998658,118.99999999998023,252.0000000000078,85.00000000000796,72.99999999998974,204.00000000000418,-84.00000000000318,49.000000000006594,-7.999999999995566,-87.99999999999919,,1006.0000000000063
2017.07.17,187.00000000000384,55.000000000005045,78.00000000000028,186.9999999999976,112.99999999999643,-130.0000000000079,51.00000000000193,-43.00000000000415,60.00000000000449,-143.00000000000068,127.99999999999478,252.0000000000078,104.00000000001342,100.99999999999554,232.99999999999432,-78.00000000000296,55.999999999997385,-22.999999999996135,-98.99999999998244,,1089.0000000000186
2017.07.17,285.9999999999974,159.00000000002024,209.9999999999991,251.00000000000477,204.99999999999963,-157.00000000000713,-4.0000000000048885,-74.00000000000739,71.00000000000995,-103.999999999985,99.99999999998899,323.0000000000066,27.999999999991587,26.999999999999247,236.99999999999832,-72.99999999999329,109.00000000000887,12.000000000000455,16.000000000016,,1622.0000000000434
2017.07.17,239.99999999999577,3.0000000000196536,154.99999999999403,171.99999999999704,163.00000000000205,-246.99999999999721,-27.000000000001023,-75.9999999999983,69.00000000000794,-182.99999999999272,213.99999999998087,438.00000000000506,1.0000000000047748,20.999999999982144,231.99999999998778,-63.00000000000239,123.99999999999523,-40.99999999999682,-40.99999999997994,,1154.0000000000039
2017.07.17,283.99999999999534,170.00000000000347,245.99999999999068,129.99999999999545,132.99999999999423,-143.00000000000423,-121.99999999999989,-100.00000000000009,6.0000000000060005,60.000000000002274,26.999999999999247,160.00000000000458,-150.00000000000568,-74.0000000000185,58.000000000002494,-13.00000000000523,123.00000000000466,-79.9999999999983,-88.99999999998354,,625.999999999983
2017.07.17,202.9999999999976,226.99999999999943,282.9999999999888,132.99999999999557,175.99999999999838,15.999999999993797,-27.000000000001023,-34.000000000000696,109.00000000000354,122.99999999999045,-38.0000000000047,180.0000000000024,-187.00000000001182,-112.000000000001,92.99999999998754,-9.000000000000341,171.00000000000648,-173.99999999999238,-151.9999999999966,,980.9999999999557
2017.07.17,92.00000000000318,141.00000000001333,210.99999999998343,137.00000000000045,134.99999999999625,82.00000000000429,116.99999999999022,58.000000000002494,156.00000000000057,20.000000000010232,77.99999999997809,204.00000000000418,-100.99999999999909,-14.000000000002899,107.99999999999699,-13.00000000000523,120.00000000000455,-118.99999999999977,-144.99999999999514,,1266.9999999999861
2017.07.17,119.99999999999788,256.00000000001177,209.9999999999991,140.00000000000057,147.99999999999258,153.00000000000313,84.99999999999375,58.000000000002494,147.00000000000824,147.99999999999613,-18.0000000000069,80.00000000001339,-100.99999999999909,26.999999999999247,130.0000000000079,13.00000000000523,132.000000000005,-130.99999999998602,-143.99999999998857,,1453.000000000056
2017.07.17,146.00000000000168,215.00000000000963,207.99999999998596,102.00000000000387,146.00000000000168,79.99999999999119,13.999999999995794,32.999999999994145,124.00000000000189,152.00000000001523,22.999999999995246,134.99999999999625,-143.00000000000068,18.999999999991246,130.0000000000079,37.00000000000614,159.9999999999966,-176.9999999999925,-171.99999999999437,,1232.000000000007
2017.07.17,51.000000000001044,203.00000000001984,98.99999999998244,-1.9999999999953388,70.99999999999883,194.99999999998963,21.99999999999136,32.999999999994145,126.0000000000039,274.0000000000009,-126.0000000000039,-15.999999999993797,-138.00000000000523,14.999999999987246,134.99999999999625,33.00000000000125,156.99999999999648,-182.99999999999272,-179.99999999998016,,768.9999999999923
2017.07.17,-7.0000000000014495,297.0000000000139,60.99999999999994,-15.000000000000568,2.999999999997449,357.99999999999164,77.99999999998875,71.99999999999429,105.00000000001064,395.00000000001023,-259.0000000000092,-285.00000000000193,-105.99999999999454,51.99999999998539,48.99999999998794,34.99999999999659,85.99999999999852,-129.99999999999545,-200.00000000000017,,588.9999999999723
2017.07.17,-39.00000000000014,296.0000000000074,101.99999999997988,15.000000000000568,-4.999999999999449,398.9999999999938,147.99999999999613,97.00000000000264,124.00000000000189,356.9999999999993,-260.0000000000158,-296.9999999999917,-120.00000000000455,-3.0000000000196536,-17.000000000000348,7.000000000005002,58.000000000006935,-95.99999999998943,-190.99999999998562,,574.999999999987
2017.07.17,-124.99999999999733,340.00000000000693,51.000000000001044,-13.00000000000523,-4.999999999999449,553.9999999999878,224.99999999999432,207.00000000000162,193.00000000000983,438.0000000000166,-223.00000000001762,-353.99999999998766,-96.00000000000364,139.9999999999846,45.000000000006146,81.99999999999363,79.9999999999983,-85.99999999999852,-149.9999999999835,,1303.000000000008
2017.07.17,-178.99999999999582,365.0000000000153,52.99999999999194,-52.99999999999727,-29.000000000001247,648.9999999999885,246.9999999999999,249.99999999999466,213.00000000000762,519.0000000000055,-249.00000000001032,-432.9999999999945,-144.00000000000546,141.99999999999767,-1.0000000000065512,115.99999999999966,85.00000000000796,-117.999999999995,-184.99999999999073,,1248.0000000000118
2017.07.17,-192.00000000000327,300.00000000001137,61.99999999998429,-73.99999999999807,-50.0000000000056,607.0000000000019,244.99999999999034,207.00000000000162,201.00000000000674,473.0000000000132,-296.0000000000074,-418.9999999999916,-173.00000000000182,26.999999999999247,-69.9999999999923,64.99999999999773,67.99999999999784,-72.99999999999329,-141.99999999999767,,766.0000000000136
2017.07.17,-163.00000000000205,219.00000000001364,11.999999999989797,-9.000000000000341,-53.999999999998494,485.99999999998647,274.9999999999915,188.9999999999947,175.00000000000293,298.0000000000018,-174.00000000000747,-300.99999999999574,-44.999999999987494,99.99999999998899,8.999999999992347,24.00000000000091,22.00000000000557,-30.9999999999917,-145.99999999997948,,886.0000000000059
2017.07.17,-139.00000000000023,246.00000000001288,52.99999999999194,-13.00000000000523,-75.00000000000284,483.99999999999557,241.99999999999022,191.99999999999218,134.0000000000008,335.00000000000796,-161.00000000001114,-384.00000000000654,-97.00000000000841,92.99999999998754,-82.00000000000429,52.00000000000671,1.0000000000047748,-75.9999999999934,-231.99999999998778,,572.9999999999704
2017.07.17,-117.99999999999588,282.0000000000045,18.999999999991246,-90.00000000000341,-107.00000000000153,492.0000000000035,134.00000000000034,46.00000000000159,88.00000000001029,475.9999999999991,-490.0000000000126,-499.9999999999893,-147.99999999999613,-113.00000000000753,-99.00000000000463,-37.00000000000614,25.000000000005684,-47.99999999998761,-168.99999999999693,,-356.99999999998545
2017.07.17,-119.99999999999788,261.0000000000001,-82.00000000000429,-6.000000000000227,-89.00000000000574,472.9999999999901,223.99999999998954,48.99999999999905,106.00000000000608,341.0000000000082,-455.0000000000054,-428.9999999999905,62.00000000001182,18.999999999991246,62.000000000006494,-102.99999999999443,-21.000000000000796,-16.999999999995907,-181.9999999999933,,93.00000000001415
2017.07.17,44.99999999999504,315.0000000000208,-17.000000000000348,340.0000000000034,59.99999999999339,310.9999999999946,385.9999999999957,-12.000000000000899,123.00000000000644,-50.00000000001137,-376.00000000002075,-182.99999999999983,387.00000000000045,67.9999999999792,255.99999999998957,-296.99999999999704,-123.99999999999523,83.00000000001262,-183.99999999998417,,1130.9999999999818
2017.07.17,39.00000000000014,387.000000000004,19.999999999997797,293.99999999999693,74.99999999999174,384.9999999999909,343.9999999999941,53.999999999998494,141.00000000000225,92.99999999998931,-326.0000000000041,-239.99999999999577,293.00000000000637,139.00000000000023,236.99999999999832,-185.00000000000227,-69.99999999999318,34.000000000006025,-181.9999999999933,,1531.9999999999882
2017.07.17,9.999999999998899,386.00000000001967,0.0,295.0000000000017,139.99999999999568,425.99999999999307,384.00000000000034,168.99999999999693,227.00000000001052,88.99999999999864,-137.00000000000932,-104.99999999999955,317.0000000000073,335.9999999999808,384.9999999999909,-84.99999999999375,0.0,-18.999999999991246,-157.99999999999147,,2660.000000000009
