date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2021.02.01,-139.00000000000023,-17.000000000000348,-17.000000000000348,-21.000000000000796,-96.99999999999153,-34.000000000000696,0.0,-141.00000000001333,-51.000000000001044,-43.999999999999595,-40.00000000000669,-3.9999999999906777,-181.9999999999933,-219.99999999999798,-113.99999999999189,-391.000000000008,-27.000000000001023,-34.99999999999659,-36.999999999998145,-82.00000000000429,-100.99999999999554,,-1793.9999999999918
2021.02.01,-143.00000000000423,-53.999999999998494,-1.0000000000065512,-43.99999999999693,-97.9999999999981,65.00000000000395,93.00000000000975,-100.99999999999554,56.0000000000005,80.00000000000229,-59.000000000009045,-8.000000000009777,-4.999999999988347,-263.00000000001324,-127.00000000001043,-388.0000000000106,19.99999999999602,82.00000000000784,63.00000000000195,100.99999999999554,-69.9999999999923,,-801.0000000000157
2021.02.01,-299.00000000000483,-92.00000000000318,-12.000000000012001,-34.99999999999659,-351.0000000000124,-49.99999999999449,99.00000000000463,-256.99999999999613,80.00000000000229,121.00000000000443,-57.00000000000705,-82.99999999999841,5.000000000010552,-527.9999999999951,-334.00000000001205,-595.9999999999966,-123.99999999999523,-51.00000000000193,89.00000000000574,163.00000000000205,-72.0000000000054,,-2384.000000000001
2021.02.01,-270.99999999999903,-73.99999999999629,17.000000000000348,7.999999999995566,-297.9999999999983,-0.999999999995449,277.00000000001614,-239.00000000001143,112.000000000001,170.99999999999892,-58.000000000002494,-164.99999999999204,97.9999999999981,-453.99999999999886,-319.0000000000026,-554.00000000001,-121.99999999999989,-25.000000000005684,119.00000000000244,183.99999999999528,-62.000000000006494,,-1656.000000000011
2021.02.01,-273.000000000001,-83.00000000001084,19.999999999997797,10.000000000005116,-191.99999999999218,77.00000000000485,282.0000000000045,-236.99999999999832,182.99999999999983,253.0000000000032,-48.99999999999905,-153.99999999999636,60.000000000015596,-199.00000000001583,-144.99999999999514,-324.9999999999975,-79.9999999999983,31.00000000000591,147.00000000000824,212.99999999999653,-70.99999999999883,,-531.9999999999618
2021.02.01,-251.99999999999667,-39.999999999995595,2.999999999997449,57.00000000000216,-178.00000000001148,129.00000000000134,297.9999999999983,-239.00000000001143,180.99999999999784,285.9999999999974,-26.999999999999247,-140.99999999999113,121.99999999999989,-175.99999999999838,-139.00000000000023,-205.99999999999508,-87.0000000000033,63.00000000000239,179.00000000000693,283.99999999999534,-24.000000000001798,,92.99999999999463
2021.02.01,-221.00000000000452,89.00000000000574,-63.000000000013046,75.00000000000284,-96.99999999999153,197.00000000000273,360.0000000000048,-243.99999999999977,187.9999999999993,319.99999999999807,12.999999999996348,-22.999999999996135,192.00000000001438,-131.00000000001444,-113.99999999999189,-138.0000000000159,-36.000000000001364,141.9999999999959,240.00000000000688,314.0000000000032,-41.000000000002146,,1021.9999999999992
2021.02.01,-243.99999999999977,137.00000000000932,-57.00000000001815,72.00000000000273,-56.99999999999594,282.99999999999994,441.0000000000025,-249.99999999999466,226.00000000000398,395.0000000000009,57.99999999999139,14.999999999986358,202.00000000001327,-229.99999999999687,-52.000000000007596,61.99999999998429,-13.00000000000523,212.0000000000033,220.00000000000907,368.9999999999971,38.0000000000047,,1826.9999999999907
2021.02.01,-277.000000000005,178.99999999999582,4.999999999988347,40.99999999999682,-41.000000000002146,307.0000000000017,468.00000000000176,-278.00000000000045,236.00000000000287,429.99999999999704,83.9999999999952,99.99999999999432,263.00000000001324,-134.00000000001188,-25.00000000000835,143.99999999998857,12.000000000000455,260.0000000000051,265.0000000000041,412.9999999999967,45.99999999999049,,2497.999999999945
2021.02.01,-295.99999999999625,198.99999999999363,9.999999999998899,36.000000000001364,-49.00000000001015,306.00000000000625,561.0000000000115,-299.00000000000483,280.00000000000244,470.00000000000375,112.000000000001,139.99999999998636,257.0000000000183,-143.00000000000423,-5.999999999994898,171.99999999999437,22.999999999996135,272.00000000000557,260.00000000000466,409.99999999999926,52.99999999999194,,2768.0000000000045
2021.02.01,-324.9999999999975,228.99999999999034,7.0000000000014495,42.00000000000159,7.0000000000014495,343.00000000000443,602.0000000000136,-330.0000000000081,321.0000000000046,512.0000000000014,117.00000000000044,185.00000000000227,260.0000000000158,-92.00000000000318,48.99999999998794,244.9999999999841,52.99999999999727,311.9999999999976,282.0000000000045,424.9999999999976,52.99999999999194,,3296.99999999999
2021.02.01,-280.9999999999979,289.9999999999903,-17.000000000000348,63.00000000000239,72.99999999998974,402.9999999999978,636.9999999999986,-313.00000000000773,343.00000000000443,551.9999999999969,141.99999999999767,195.99999999999795,239.00000000001143,-31.000000000003247,95.00000000000064,343.99999999998875,76.00000000000762,347.999999999999,302.0000000000023,451.0000000000014,59.000000000009045,,3970.999999999987
2021.02.01,-282.99999999999994,307.99999999999716,-30.0000000000189,75.00000000000284,86.99999999999264,401.00000000000693,644.0000000000001,-316.0000000000052,338.00000000000495,544.0,143.9999999999997,199.00000000001228,253.99999999999866,-21.00000000000435,78.00000000000028,315.99999999998295,75.00000000000284,343.0000000000035,320.00000000000915,443.99999999999994,35.00000000000725,,3954.9999999999927
2021.02.01,-302.0000000000023,282.9999999999888,-15.00000000000945,55.00000000000682,78.00000000000028,384.00000000000654,629.9999999999973,-326.0000000000041,338.00000000000495,536.9999999999986,135.99999999999167,180.00000000000682,223.00000000001762,-12.999999999996348,80.99999999999774,299.99999999998914,64.99999999999773,338.99999999999864,306.00000000000625,422.9999999999956,11.00000000000545,,3712.9999999999977
2021.02.01,-300.99999999999574,273.9999999999965,5.999999999994898,57.00000000000216,103.99999999999298,357.00000000000733,633.0000000000168,-317.0000000000117,368.9999999999971,528.0000000000063,145.9999999999906,191.0000000000025,151.00000000001222,52.99999999999194,140.0000000000068,283.99999999999534,108.99999999999466,302.99999999999727,302.0000000000023,358.0000000000028,-39.999999999995595,,3707.0000000000077
2021.02.01,-307.99999999999716,289.9999999999903,-23.00000000001745,81.00000000000307,126.99999999998823,361.0000000000002,672.0000000000059,-312.00000000000114,392.00000000000347,536.0000000000032,161.99999999999548,193.9999999999884,171.00000000001003,19.999999999997797,192.99999999999872,287.9999999999994,108.00000000000409,307.00000000000216,306.00000000000625,356.9999999999962,-83.9999999999952,,3837.9999999999827
2021.02.01,-290.00000000000136,373.00000000000114,-26.0000000000149,76.00000000000762,161.99999999999548,396.00000000000745,693.0000000000102,-322.00000000000006,383.99999999999545,548.9999999999995,189.99999999999017,288.99999999998727,209.9999999999991,31.999999999987594,194.99999999998963,337.99999999999386,128.0000000000001,347.999999999999,346.0000000000019,385.99999999999744,-78.00000000000028,,4378.999999999946
2021.02.01,-265.0000000000041,357.00000000000733,-7.0000000000014495,85.99999999999852,144.99999999999514,399.0000000000049,679.0000000000074,-290.00000000001245,368.00000000000165,536.0000000000032,192.99999999999872,252.9999999999859,221.00000000000452,92.99999999998754,190.00000000000128,347.9999999999928,111.0000000000042,341.99999999999875,362.00000000000676,390.99999999999693,-89.00000000000574,,4422.999999999972
