date,GBPJPY,empty,sum
2017.06.19,-144.00000000000546,,-144.00000000000546
2017.06.19,-109.99999999998522,,-109.99999999998522
2017.06.19,-120.00000000000455,,-120.00000000000455
2017.06.19,-115.0000000000091,,-115.0000000000091
2017.06.19,-145.99999999998658,,-145.99999999998658
2017.06.19,-293.9999999999827,,-293.9999999999827
2017.06.19,-451.9999999999982,,-451.9999999999982
2017.06.19,-478.999999999985,,-478.999999999985
2017.06.19,-420.99999999999227,,-420.99999999999227
2017.06.19,-319.9999999999932,,-319.9999999999932
2017.06.19,-219.99999999999886,,-219.99999999999886
2017.06.19,-257.000000000005,,-257.000000000005
2017.06.19,-320.99999999999795,,-320.99999999999795
2017.06.19,-397.99999999999613,,-397.99999999999613
2017.06.19,-426.9999999999925,,-426.9999999999925
2017.06.19,-366.9999999999902,,-366.9999999999902
2017.06.19,-272.99999999999613,,-272.99999999999613
2017.06.19,-305.9999999999832,,-305.9999999999832
2017.06.19,-413.99999999998727,,-413.99999999998727
2017.06.19,-522.9999999999961,,-522.9999999999961
2017.06.19,-650.999999999982,,-650.999999999982
2017.06.19,-847.9999999999848,,-847.9999999999848
2017.06.19,-752.0000000000095,,-752.0000000000095
2017.06.19,-716.0000000000082,,-716.0000000000082
2017.06.19,-796.999999999997,,-796.999999999997
2017.06.19,-706.9999999999936,,-706.9999999999936
2017.06.19,-623.9999999999952,,-623.9999999999952
2017.06.19,-555.0000000000068,,-555.0000000000068
2017.06.19,-716.9999999999845,,-716.9999999999845
2017.06.19,-743.9999999999998,,-743.9999999999998
2017.06.19,-730.9999999999945,,-730.9999999999945
2017.06.19,-754.9999999999955,,-754.9999999999955
2017.06.19,-621.9999999999857,,-621.9999999999857
2017.06.19,-639.00000000001,,-639.00000000001
2017.06.19,-665.9999999999968,,-665.9999999999968
2017.06.19,-649.0000000000009,,-649.0000000000009
2017.06.19,-522.9999999999961,,-522.9999999999961
2017.06.19,-389.99999999998636,,-389.99999999998636
2017.06.19,-423.0000000000018,,-423.0000000000018
2017.06.19,-512.0000000000005,,-512.0000000000005
2017.06.19,-532.999999999987,,-532.999999999987
2017.06.19,-564.9999999999977,,-564.9999999999977
2017.06.19,-525.999999999982,,-525.999999999982
2017.06.19,-564.9999999999977,,-564.9999999999977
2017.06.19,-582.9999999999984,,-582.9999999999984
2017.06.19,-592.9999999999893,,-592.9999999999893
2017.06.19,-603.999999999985,,-603.999999999985
2017.06.19,-593.9999999999941,,-593.9999999999941
2017.06.20,-617.999999999995,,-617.999999999995
2017.06.20,-627.0000000000095,,-627.0000000000095
2017.06.20,-688.999999999993,,-688.999999999993
2017.06.20,-777.9999999999916,,-777.9999999999916
2017.06.20,-719.9999999999989,,-719.9999999999989
2017.06.20,-758.9999999999861,,-758.9999999999861
2017.06.20,-780.0000000000011,,-780.0000000000011
2017.06.20,-748.9999999999952,,-748.9999999999952
2017.06.20,-740.0000000000091,,-740.0000000000091
2017.06.20,-792.0000000000016,,-792.0000000000016
2017.06.20,-734.0000000000089,,-734.0000000000089
2017.06.20,-783.9999999999918,,-783.9999999999918
2017.06.20,-745.0000000000045,,-745.0000000000045
2017.06.20,-782.999999999987,,-782.999999999987
2017.06.20,-778.9999999999964,,-778.9999999999964
2017.06.20,-778.9999999999964,,-778.9999999999964
2017.06.20,-799.999999999983,,-799.999999999983
2017.06.20,-774.0000000000009,,-774.0000000000009
2017.06.20,-741.9999999999902,,-741.9999999999902
2017.06.20,-795.9999999999923,,-795.9999999999923
2017.06.20,-1054.000000000002,,-1054.000000000002
2017.06.20,-882.000000000005,,-882.000000000005
2017.06.20,-139.99999999998636,,-139.99999999998636
2017.06.20,-211.9999999999891,,-211.9999999999891
2017.06.20,-222.99999999998477,,-222.99999999998477
2017.06.20,-294.9999999999875,,-294.9999999999875
2017.06.20,-165.99999999999682,,-165.99999999999682
2017.06.20,115.0000000000091,,115.0000000000091
2017.06.20,152.9999999999916,,152.9999999999916
2017.06.20,25.000000000005684,,25.000000000005684
2017.06.20,80.0000000000125,,80.0000000000125
2017.06.20,371.0000000000093,,371.0000000000093
2017.06.20,320.99999999999795,,320.99999999999795
2017.06.20,349.9999999999943,,349.9999999999943
2017.06.20,481.9999999999993,,481.9999999999993
2017.06.20,495.00000000000455,,495.00000000000455
2017.06.20,520.0000000000102,,520.0000000000102
2017.06.20,584.0000000000032,,584.0000000000032
2017.06.20,748.9999999999952,,748.9999999999952
2017.06.20,747.0000000000141,,747.0000000000141
2017.06.20,682.0000000000164,,682.0000000000164
2017.06.20,728.0000000000086,,728.0000000000086
2017.06.20,731.9999999999993,,731.9999999999993
2017.06.20,743.9999999999998,,743.9999999999998
2017.06.20,680.0000000000068,,680.0000000000068
2017.06.20,665.9999999999968,,665.9999999999968
2017.06.20,664.999999999992,,664.999999999992
2017.06.20,651.0000000000105,,651.0000000000105
2017.06.21,670.9999999999923,,670.9999999999923
2017.06.21,730.9999999999945,,730.9999999999945
2017.06.21,735.0000000000136,,735.0000000000136
2017.06.21,745.0000000000045,,745.0000000000045
2017.06.21,835.000000000008,,835.000000000008
2017.06.21,823.0000000000075,,823.0000000000075
2017.06.21,805.0000000000068,,805.0000000000068
2017.06.21,840.0000000000034,,840.0000000000034
2017.06.21,837.0000000000175,,837.0000000000175
2017.06.21,832.9999999999984,,832.9999999999984
2017.06.21,850.9999999999991,,850.9999999999991
2017.06.21,915.9999999999968,,915.9999999999968
2017.06.21,930.0000000000068,,930.0000000000068
2017.06.21,959.0000000000032,,959.0000000000032
2017.06.21,944.0000000000168,,944.0000000000168
2017.06.21,913.0000000000109,,913.0000000000109
2017.06.21,867.999999999995,,867.999999999995
2017.06.21,908.0000000000155,,908.0000000000155
2017.06.21,991.0000000000139,,991.0000000000139
2017.06.21,1015.9999999999911,,1015.9999999999911
2017.06.21,1105.9999999999945,,1105.9999999999945
2017.06.21,1429.000000000002,,1429.000000000002
2017.06.21,1338.9999999999986,,1338.9999999999986
2017.06.21,1299.0000000000066,,1299.0000000000066
2017.06.21,1152.0000000000152,,1152.0000000000152
2017.06.21,1227.0000000000039,,1227.0000000000039
2017.06.21,1033.9999999999918,,1033.9999999999918
2017.06.21,745.0000000000045,,745.0000000000045
2017.06.21,122.99999999999045,,122.99999999999045
2017.06.21,0.0,,0.0
2017.06.21,-243.99999999999977,,-243.99999999999977
