date,GBPUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPJPY,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2021.03.01,-105.99999999998388,-247.00000000001944,-263.99999999999756,-107.00000000000153,14.000000000002899,-156.0000000000059,-433.0000000000056,-479.0000000000072,-316.0000000000052,-453.00000000000296,95.99999999997522,-693.0000000000102,-495.99999999998533,-406.9999999999965,-469.0000000000083,-274.0000000000009,-156.00000000000057,,-4946.000000000053
2021.03.01,-176.99999999998272,-261.0000000000001,-224.9999999999974,-21.00000000000435,-85.99999999998609,-73.99999999999807,-503.000000000009,-508.00000000000847,-295.99999999999625,-555.9999999999832,69.99999999999318,-709.0000000000041,-295.99999999998516,-432.00000000000216,-442.99999999999784,-194.99999999999318,-97.00000000000264,,-4808.999999999957
2021.03.01,-178.99999999999582,-296.0000000000074,-253.0000000000032,10.999999999994348,-236.99999999999832,75.00000000000284,-608.0000000000085,-614.0000000000034,-341.99999999999784,-539.999999999992,59.99999999997385,-717.000000000012,-180.99999999998673,-445.99999999999795,-463.0000000000081,-150.99999999999625,-103.00000000000864,,-4984.0000000000455
2021.03.01,-262.999999999991,-419.9999999999982,-275.000000000003,-10.000000000010001,-407.99999999998613,245.9999999999951,-773.0000000000015,-726.0000000000044,-448.000000000004,-607.9999999999757,43.99999999998272,-827.0,-193.99999999998306,-515.9999999999911,-472.0000000000084,-164.00000000000148,-38.0000000000047,,-5851.9999999999845
2021.03.01,-375.9999999999986,-321.0000000000157,-194.0000000000053,28.999999999990145,-353.99999999998766,171.00000000000648,-676.0000000000099,-614.0000000000034,-375.9999999999986,-740.9999999999854,27.999999999991587,-700.999999999996,-92.99999999998754,-456.99999999999363,-394.00000000000546,-129.0000000000049,-9.00000000000345,,-5207.000000000007
2021.03.01,-112.000000000001,-326.0000000000041,-194.0000000000053,44.99999999999504,-268.9999999999859,84.00000000000318,-630.0000000000083,-563.0000000000024,-314.0000000000032,-465.99999999997976,31.999999999982265,-719.000000000003,-75.99999999998718,-462.99999999999386,-397.00000000000557,-114.99999999999488,-9.00000000000345,,-4491.999999999997
2021.03.01,-176.99999999998272,-357.00000000000733,-178.00000000000037,41.9999999999976,-303.9999999999932,109.99999999999943,-670.000000000004,-573.0000000000013,-338.00000000000495,-546.999999999997,18.000000000000682,-757.0000000000076,-76.99999999999375,-492.999999999995,-390.00000000000057,-125.0,35.999999999991594,,-4779.999999999998
2021.03.01,9.000000000014552,-436.00000000001415,-246.99999999999721,-31.000000000003247,-472.9999999999901,248.00000000000466,-820.0000000000097,-740.0000000000073,-500.00000000000045,-393.99999999997704,-28.00000000002001,-838.0000000000055,-228.99999999999034,-567.9999999999978,-486.0000000000042,-224.00000000000375,8.999999999992347,,-5748.000000000009
2021.03.01,180.0000000000024,-453.99999999999886,-218.00000000000708,-26.000000000003798,-463.9999999999977,299.0000000000066,-846.0000000000023,-731.0000000000039,-514.9999999999987,-177.99999999999727,43.99999999998272,-914.9999999999991,-279.99999999999136,-563.999999999993,-436.9999999999976,-203.99999999999352,61.999999999995396,,-5246.999999999996
2021.03.01,-89.99999999999008,-583.0000000000002,-380.999999999998,-246.00000000000176,-532.9999999999835,346.00000000000364,-891.0000000000084,-851.0000000000017,-689.0000000000063,-348.99999999998954,8.99999999998613,-907.9999999999977,-617.0000000000009,-581.0000000000031,-546.0000000000065,-379.99999999999545,-48.000000000003595,,-7337.999999999996
2021.03.01,-66.99999999999484,-547.0000000000086,-451.0000000000014,-229.00000000000142,-443.99999999999994,272.99999999999613,-795.0000000000013,-847.0000000000089,-609.000000000004,-274.99999999997726,32.99999999998704,-841.0000000000028,-542.9999999999824,-530.0000000000011,-593.0000000000035,-334.0000000000032,-163.00000000000205,,-6962.000000000009
2021.03.01,107.00000000001265,-584.0000000000067,-436.9999999999985,-302.0000000000023,-483.99999999999557,433.9999999999975,-914.0000000000038,-943.000000000005,-777.0000000000055,-120.9999999999809,153.99999999999636,-1066.0000000000114,-917.9999999999966,-570.999999999998,-596.0000000000036,-427.99999999999727,-117.00000000000044,,-7562.999999999999
2021.03.01,22.0000000000109,-600.0000000000006,-572.0000000000058,-367.0000000000062,-518.9999999999806,519.999999999996,-965.0000000000048,-1090.000000000002,-860.0000000000052,-147.99999999999613,216.99999999998454,-1088.0,-1057.9999999999811,-543.9999999999969,-704.0000000000077,-460.9999999999985,-274.00000000000756,,-8491.000000000002
2021.03.01,-78.00000000000028,-699.0000000000052,-734.9999999999968,-423.0000000000067,-447.99999999998175,284.000000000006,-920.0000000000097,-1136.999999999999,-817.9999999999965,-345.9999999999752,38.99999999998727,-1093.0000000000107,-1059.9999999999943,-661.9999999999919,-929.000000000002,-569.9999999999932,-406.00000000000637,,-10000.999999999978
2021.03.01,-177.99999999998929,-659.0000000000095,-672.0000000000059,-378.00000000000057,-451.99999999998573,260.0000000000051,-864.0000000000092,-1049.0,-744.9999999999957,-417.0000000000016,7.999999999981355,-967.0000000000067,-874.9999999999814,-613.9999999999901,-843.0000000000035,-501.99999999999534,-363.0000000000022,,-9309.999999999987
2021.03.01,-87.99999999999919,-736.0000000000033,-661.0000000000005,-377.0000000000051,-493.99999999999443,257.99999999999557,-948.9999999999999,-1078.0000000000011,-783.0000000000003,-399.0000000000009,-43.00000000000637,-1086.000000000009,-900.9999999999962,-714.9999999999892,-876.0000000000048,-545.9999999999923,-285.00000000000193,,-9759.00000000001
2021.03.01,-109.99999999998789,-653.0000000000147,-692.9999999999992,-377.0000000000051,-509.99999999998823,224.99999999999432,-899.0000000000053,-1107.0000000000025,-782.0000000000049,-466.99999999998454,-94.99999999999886,-960.0000000000053,-881.9999999999828,-679.9999999999926,-933.0000000000069,-569.0000000000026,-392.00000000000347,,-9883.99999999999
2021.03.01,94.00000000001629,-644.0000000000001,-582.0000000000048,-296.0000000000074,-479.99999999999153,257.99999999999557,-961.0000000000008,-1070.9999999999998,-766.0,-337.99999999999386,-21.000000000015007,-1136.0000000000036,-900.9999999999962,-726.9999999999897,-864.9999999999949,-528.9999999999964,-253.99999999999866,,-9218.999999999982
2021.03.01,127.00000000001043,-571.0000000000103,-556.0000000000009,-238.0000000000049,-543.999999999989,299.99999999999716,-969.0000000000088,-1091.0000000000086,-756.0000000000011,-347.99999999998477,-59.00000000002592,-1055.000000000006,-762.9999999999803,-706.9999999999936,-864.9999999999949,-490.99999999999966,-275.000000000003,,-8861.000000000002
2021.03.01,82.00000000000429,-646.9999999999976,-651.999999999997,-348.9999999999993,-600.9999999999849,293.99999999999693,-1022.0000000000007,-1190.0000000000023,-866.0000000000001,-424.99999999998295,-122.0000000000141,-1096.9999999999925,-957.9999999999922,-771.9999999999914,-978.9999999999992,-620.9999999999951,-338.00000000000495,,-10262.999999999955
2021.03.01,62.000000000006494,-692.0000000000038,-687.9999999999998,-364.00000000000875,-641.999999999987,302.99999999999727,-1080.0000000000032,-1257.0000000000082,-909.9999999999997,-500.0,-166.00000000002524,-1158.9999999999989,-998.9999999999943,-832.9999999999984,-1049.9999999999973,-665.9999999999968,-350.00000000000585,,-10991.000000000024
2021.03.01,72.0000000000054,-741.0000000000139,-648.9999999999995,-299.00000000000483,-576.9999999999831,281.0000000000059,-1051.0000000000018,-1163.000000000003,-795.0000000000013,-399.0000000000009,-112.00000000002319,-1188.9999999999957,-809.9999999999997,-813.999999999993,-957.9999999999984,-548.0000000000018,-264.0000000000087,,-10016.000000000018
2021.03.01,53.00000000001415,-699.0000000000052,-621.0000000000049,-312.00000000000114,-574.9999999999922,263.9999999999958,-1025.0000000000093,-1135.0000000000082,-807.0000000000022,-435.9999999999786,-131.00000000000023,-1126.0000000000048,-841.9999999999872,-795.0000000000017,-936.000000000007,-570.999999999998,-260.00000000000466,,-9953.999999999995
2021.03.01,67.00000000001705,-719.000000000003,-636.0000000000032,-321.0000000000046,-536.9999999999875,302.0000000000067,-1023.0000000000073,-1135.0000000000082,-802.9999999999982,-341.99999999998454,-43.00000000000637,-1178.9999999999968,-896.9999999999923,-765.9999999999911,-909.000000000006,-542.9999999999922,-262.00000000000665,,-9745.999999999964
2021.03.01,52.000000000007596,-772.0000000000172,-617.9999999999964,-282.0000000000045,-540.9999999999915,299.99999999999716,-1051.0000000000018,-1118.000000000008,-768.000000000002,-364.9999999999807,-50.00000000001137,-1239.0000000000123,-797.9999999999876,-801.9999999999925,-893.0000000000007,-504.99999999999545,-200.00000000000017,,-9649.999999999996
2021.03.01,36.999999999998145,-809.0000000000152,-601.000000000007,-301.0000000000068,-551.9999999999969,367.00000000000443,-1065.0000000000048,-1092.9999999999995,-790.0000000000018,-370.9999999999809,-68.00000000001205,-1232.9999999999952,-834.0000000000014,-811.9999999999976,-876.0000000000048,-519.999999999996,-134.0000000000008,,-9655.000000000016
2021.03.02,58.000000000002494,-845.0000000000068,-650.0000000000061,-314.0000000000032,-526.9999999999886,304.9999999999926,-1034.0000000000016,-1122.0000000000007,-768.9999999999975,-322.9999999999791,-25.000000000005684,-1341.9999999999986,-1079.999999999992,-808.9999999999975,-905.0000000000011,-515.0000000000006,-175.99999999999838,,-10072.999999999982
2021.03.02,30.0000000000189,-853.9999999999992,-600.0000000000006,-332.00000000001006,-556.9999999999853,325.00000000000284,-1009.0000000000043,-1079.0000000000077,-768.9999999999975,-391.9999999999959,-94.00000000002251,-1272.999999999991,-857.999999999981,-810.0000000000023,-881.0000000000002,-543.9999999999969,-114.00000000000298,,-9810.999999999976
2021.03.02,48.000000000003595,-798.0000000000098,-567.0000000000064,-304.00000000000426,-580.999999999987,251.00000000000477,-1070.0000000000043,-1077.0000000000057,-792.0000000000039,-444.9999999999932,-155.00000000000114,-1218.000000000008,-800.9999999999851,-859.9999999999994,-881.0000000000002,-563.0000000000024,-114.99999999999844,,-9928.0
2021.03.02,-1.999999999990898,-853.0000000000149,-641.0000000000027,-396.00000000000745,-578.9999999999961,225.9999999999991,-1106.000000000007,-1145.000000000007,-878.000000000001,-536.0000000000014,-185.00000000000227,-1292.0000000000043,-1012.9999999999973,-917.9999999999922,-978.0000000000086,-679.9999999999926,-165.9999999999995,,-11142.000000000027
2021.03.02,-14.000000000002899,-831.000000000004,-621.0000000000049,-416.00000000000523,-569.9999999999816,234.99999999999943,-1094.0000000000061,-1127.0000000000002,-895.9999999999968,-534.9999999999966,-163.0000000000109,-1276.9999999999948,-1071.999999999984,-900.9999999999962,-954.0000000000077,-700.0000000000028,-153.99999999999858,,-11089.999999999993
2021.03.02,2.0000000000131024,-785.0000000000134,-592.0000000000036,-335.0000000000075,-546.9999999999864,248.99999999999523,-1101.0000000000075,-1136.999999999999,-856.0000000000013,-576.9999999999982,-116.00000000001387,-1333.0000000000064,-1003.9999999999827,-899.0000000000009,-953.000000000003,-635.9999999999957,-155.00000000000514,,-10775.000000000016
2021.03.02,135.00000000001845,-714.999999999999,-494.00000000000557,-260.00000000000466,-558.9999999999984,278.0000000000058,-1098.00000000001,-1083.0000000000007,-821.000000000005,-471.99999999998,-98.00000000001319,-1309.0000000000045,-901.9999999999806,-872.9999999999905,-870.9999999999951,-579.9999999999983,-87.99999999999919,,-9809.999999999962
2021.03.02,225.00000000000853,-597.0000000000031,-438.00000000000506,-158.0000000000026,-524.9999999999977,286.00000000000136,-1027.0000000000002,-1025.0000000000093,-724.0000000000024,-354.99999999998977,-46.00000000002069,-1201.999999999992,-705.0000000000001,-783.9999999999918,-796.0000000000065,-459.99999999999375,-106.00000000000608,,-8437.000000000011
2021.03.02,262.00000000000665,-565.9999999999999,-455.0000000000054,-199.00000000000472,-512.0000000000014,322.00000000000273,-982.0000000000051,-1014.9999999999992,-738.0000000000053,-214.999999999975,6.000000000000227,-1130.9999999999932,-766.9999999999843,-704.9999999999983,-759.0000000000003,-451.9999999999982,-151.00000000000114,,-8056.999999999962
2021.03.02,462.0000000000068,-475.0000000000032,-375.9999999999986,-138.00000000000477,-441.0000000000025,450.00000000000284,-956.0000000000013,-970.9999999999997,-705.9999999999956,103.00000000000864,231.99999999999932,-1178.0000000000123,-798.9999999999942,-584.9999999999937,-615.9999999999997,-331.99999999999363,-121.99999999999989,,-6447.999999999982
2021.03.02,426.9999999999996,-469.0000000000083,-328.0000000000061,-80.00000000000229,-424.99999999998647,385.9999999999957,-935.0000000000081,-905.0000000000002,-636.9999999999986,34.000000000020236,184.99999999997385,-1156.0000000000014,-644.0000000000001,-602.9999999999944,-582.9999999999984,-287.9999999999967,-63.00000000000195,,-6084.000000000014
2021.03.02,368.00000000001273,-540.0000000000072,-539.0000000000006,-176.0000000000095,-434.9999999999854,331.99999999999363,-958.0000000000033,-1084.0000000000073,-707.000000000002,-67.99999999998363,113.9999999999759,-1194.0000000000061,-808.9999999999931,-670.9999999999923,-831.0000000000031,-409.9999999999966,-278.00000000000045,,-7886.000000000007
2021.03.02,442.00000000000904,-527.0000000000108,-531.9999999999991,-152.00000000000767,-429.99999999999704,325.00000000000284,-975.0000000000036,-1101.0000000000075,-707.000000000002,-44.999999999987494,113.9999999999759,-1232.000000000011,-818.9999999999919,-694.0000000000026,-853.9999999999992,-414.99999999999204,-280.9999999999979,,-7883.000000000022
2021.03.02,580.0000000000027,-449.0000000000105,-450.00000000000597,-90.0000000000012,-413.99999999998107,355.000000000004,-927.0,-1024.0000000000027,-648.9999999999995,146.000000000015,161.99999999997772,-1154.0000000000105,-696.999999999992,-617.999999999995,-745.0000000000045,-326.9999999999982,-239.0000000000003,,-6540.000000000001
2021.03.02,575.0000000000144,-398.00000000000944,-436.9999999999985,-90.0000000000012,-434.9999999999854,371.9999999999999,-924.0000000000026,-1035.0000000000082,-672.0000000000059,110.00000000001364,149.99999999997726,-1112.0000000000018,-713.9999999999924,-600.9999999999991,-746.9999999999999,-341.99999999999875,-258.9999999999981,,-6558.999999999996
2021.03.02,469.0000000000083,-428.00000000000614,-485.99999999999756,-152.00000000000767,-452.99999999999227,365.99999999999966,-939.0000000000009,-1077.0000000000057,-722.9999999999959,-2.999999999985903,131.00000000000023,-1122.0000000000007,-822.9999999999959,-621.9999999999999,-798.0000000000018,-406.9999999999965,-299.00000000000483,,-7365.9999999999845
2021.03.02,348.00000000001495,-531.9999999999991,-560.0000000000049,-169.00000000000804,-464.9999999999821,344.99999999999886,-985.0000000000025,-1131.0000000000043,-728.0000000000064,-133.99999999998613,87.99999999999386,-1200.0000000000011,-813.9999999999814,-692.9999999999978,-876.0000000000048,-426.9999999999925,-309.0000000000037,,-8241.999999999969
2021.03.02,408.00000000000836,-468.00000000000176,-519.0000000000028,-94.00000000000519,-445.99999999999085,349.9999999999943,-948.0000000000044,-1099.0000000000055,-663.999999999998,-73.99999999998386,116.99999999999022,-1157.000000000008,-678.0000000000008,-647.9999999999961,-835.9999999999985,-346.9999999999942,-311.00000000000574,,-7414.000000000003
2021.03.02,457.00000000001853,-428.00000000000614,-440.00000000000705,0.999999999995449,-447.99999999998175,364.0000000000043,-962.0000000000073,-1058.9999999999989,-607.9999999999974,-72.99999999997908,125.99999999997635,-1173.0000000000018,-535.9999999999809,-652.000000000001,-778.9999999999964,-272.00000000000557,-243.00000000000432,,-6724.999999999973
2021.03.02,497.0000000000141,-340.00000000000693,-363.0000000000022,149.99999999999457,-432.9999999999945,466.99999999999875,-959.0000000000099,-1038.0000000000057,-516.0000000000053,2.0000000000095497,263.9999999999816,-1195.999999999997,-335.9999999999808,-575.9999999999934,-680.0000000000068,-97.99999999999898,-211.00000000000563,,-5366.00000000001
2021.03.02,446.0000000000131,-413.00000000001893,-380.00000000000256,131.99999999999878,-539.0000000000006,587.0000000000033,-1083.0000000000007,-1131.0000000000043,-604.0000000000045,-60.99999999997863,268.0000000000007,-1300.9999999999966,-387.99999999998835,-628.0000000000001,-701.9999999999982,-118.99999999999977,-175.00000000000293,,-6090.99999999998
2021.03.02,502.00000000000244,-374.0000000000077,-350.00000000000585,167.9999999999904,-628.9999999999907,709.0000000000032,-1141.0000000000032,-1185.0000000000027,-646.9999999999976,-15.999999999991132,294.9999999999875,-1300.0000000000123,-354.9999999999942,-610.99999999999,-679.000000000002,-88.99999999999864,-169.00000000000804,,-5871.000000000021
2021.03.02,602.0000000000136,-422.00000000001125,-407.0000000000018,131.99999999999878,-576.9999999999831,575.0000000000028,-1108.0000000000089,-1180.9999999999986,-626.9999999999998,44.00000000001114,211.9999999999891,-1312.000000000002,-393.99999999998323,-670.0000000000017,-769.0000000000055,-152.9999999999916,-206.00000000000617,,-6260.999999999979
2021.03.02,619.9999999999983,-539.0000000000006,-446.9999999999974,31.999999999998696,-613.9999999999812,623.9999999999952,-1201.0000000000077,-1240.0000000000077,-741.9999999999982,72.00000000000273,220.99999999997522,-1449.0000000000114,-625.9999999999932,-742.999999999995,-805.0000000000068,-256.0000000000002,-165.9999999999995,,-7259.000000000028
2021.03.02,443.99999999999994,-702.0000000000026,-663.999999999998,-190.00000000000128,-629.9999999999973,524.0000000000009,-1221.0000000000055,-1363.9999999999986,-875.999999999999,-86.99999999998909,93.99999999999409,-1471.0,-928.9999999999799,-836.9999999999891,-1016.0000000000053,-478.9999999999992,-306.00000000000625,,-9709.999999999976
2021.03.02,360.0000000000048,-744.0000000000114,-805.0000000000001,-255.00000000000523,-735.9999999999811,590.0000000000034,-1290.0000000000023,-1541.0000000000034,-983.0000000000006,-191.0000000000025,44.999999999987494,-1472.0000000000066,-1042.9999999999939,-870.9999999999951,-1179.000000000002,-557.9999999999927,-458.9999999999983,,-11132.0
2021.03.02,300.00000000001137,-772.0000000000172,-884.000000000007,-247.00000000000833,-716.9999999999899,484.99999999999943,-1289.0000000000068,-1595.000000000002,-956.0000000000013,-354.99999999998977,-51.00000000001614,-1489.9999999999914,-1000.9999999999852,-944.0000000000026,-1317.0000000000073,-597.999999999999,-534.0000000000011,,-11965.000000000013
2021.03.02,14.000000000002899,-760.0000000000051,-933.000000000006,-301.0000000000068,-708.9999999999818,447.00000000000273,-1236.9999999999993,-1600.0000000000014,-961.9999999999961,-614.9999999999807,-82.00000000002206,-1394.9999999999907,-1030.999999999982,-911.9999999999919,-1349.0000000000036,-631.0000000000002,-609.9999999999994,,-12665.999999999964
2021.03.02,127.00000000001043,-660.0000000000161,-848.0000000000043,-211.00000000000563,-707.9999999999975,481.9999999999993,-1206.000000000007,-1544.000000000001,-902.9999999999983,-504.99999999999545,-42.00000000000159,-1330.9999999999934,-888.9999999999842,-850.9999999999991,-1260.000000000005,-539.999999999992,-578.0000000000007,,-11466.99999999999
2021.03.02,1.0000000000065512,-717.000000000012,-926.0000000000045,-310.0000000000103,-827.9999999999843,591.9999999999987,-1275.0000000000039,-1652.000000000009,-1027.9999999999957,-573.9999999999839,-57.00000000001637,-1314.9999999999995,-1014.9999999999882,-851.9999999999897,-1307.0000000000023,-611.0000000000042,-633.0000000000058,,-12507.000000000004
2021.03.02,143.00000000000423,-615.00000000001,-873.999999999997,-234.00000000000088,-845.9999999999912,612.9999999999995,-1249.0,-1645.0000000000075,-999.0000000000055,-478.999999999985,-67.00000000000728,-1244.0000000000007,-908.999999999982,-804.000000000002,-1283.0000000000014,-563.0000000000024,-646.0000000000022,,-11700.99999999999
2021.03.02,174.00000000000747,-696.0000000000077,-833.0000000000059,-192.00000000000327,-766.9999999999843,525.0000000000057,-1253.000000000004,-1556.0000000000018,-912.0000000000017,-449.99999999998863,-66.0000000000025,-1346.0000000000027,-815.9999999999945,-872.9999999999905,-1242.999999999995,-519.0000000000055,-531.0000000000036,,-11353.999999999978
2021.03.02,43.00000000001525,-885.0000000000025,-992.000000000004,-360.0000000000048,-836.9999999999989,569.0000000000026,-1317.0000000000016,-1656.0000000000018,-1022.9999999999961,-435.0000000000023,-96.00000000000364,-1381.00000000001,-986.9999999999824,-914.0000000000015,-1323.9999999999982,-618.9999999999998,-584.0000000000067,,-12797.999999999996
2021.03.02,-26.999999999999247,-866.0000000000113,-1009.9999999999998,-358.0000000000028,-648.9999999999885,468.9999999999941,-1190.0000000000023,-1563.0000000000032,-917.9999999999966,-407.99999999998704,13.999999999981583,-1383.000000000001,-1001.9999999999918,-840.999999999994,-1287.0000000000061,-563.0000000000024,-623.0000000000069,,-12205.000000000016
