date,GBPUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPJPY,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2021.03.01,-625.9999999999932,-265.0000000000041,-523.0000000000068,-452.00000000000796,-103.99999999999298,-450.9999999999934,-238.0000000000049,-496.00000000000756,-446.00000000000193,-905.0000000000011,-332.00000000002206,-121.99999999999989,-659.999999999994,-357.9999999999899,-682.0000000000022,-594.9999999999989,-482.00000000000466,,-7737.000000000025
2021.03.01,-605.9999999999955,-243.99999999999977,-494.00000000000557,-456.00000000000085,-85.99999999998609,-442.0000000000073,-216.0000000000051,-470.9999999999992,-434.000000000001,-855.9999999999945,-312.0000000000118,-117.00000000001154,-663.999999999998,-337.99999999999386,-647.0000000000056,-552.9999999999973,-453.99999999999886,,-7390.000000000012
2021.03.01,-583.9999999999845,-235.00000000000742,-463.0000000000023,-445.0000000000065,-82.99999999998863,-341.99999999999875,-223.00000000000654,-457.0000000000074,-429.0000000000016,-756.9999999999766,-205.0000000000125,-130.99999999999224,-669.9999999999928,-284.9999999999966,-567.0000000000073,-522.0000000000056,-426.9999999999996,,-6824.999999999985
2021.03.01,-464.9999999999821,-213.00000000001873,-375.0000000000031,-373.00000000000114,-99.99999999998899,-316.0000000000025,-239.0000000000003,-404.99999999999983,-397.99999999999835,-663.9999999999873,-178.0000000000257,-157.00000000000713,-564.9999999999933,-289.0000000000015,-484.00000000000887,-454.9999999999983,-343.9999999999999,,-6020.000000000018
2021.03.01,-509.99999999998823,-236.00000000001398,-426.00000000000415,-409.0000000000038,-114.99999999999844,-239.99999999999488,-256.0000000000007,-446.00000000000193,-419.9999999999982,-601.9999999999754,-134.00000000001455,-146.00000000000168,-584.9999999999911,-243.99999999999977,-468.0000000000035,-432.00000000000216,-379.0000000000071,,-6048.0
2021.03.01,-559.9999999999827,-268.0000000000016,-458.00000000000284,-409.99999999999926,-131.99999999999878,-286.00000000000136,-260.00000000000466,-481.0000000000092,-429.0000000000016,-727.9999999999802,-204.00000000000773,-147.99999999999258,-597.9999999999874,-289.0000000000015,-555.9999999999974,-486.99999999999477,-413.0000000000078,,-6706.999999999971
2021.03.01,-574.9999999999922,-299.00000000000483,-483.0000000000001,-432.0000000000102,-129.99999999998568,-323.99999999999807,-272.00000000000557,-487.0000000000041,-426.9999999999996,-736.9999999999948,-247.0000000000141,-156.00000000000057,-581.9999999999936,-319.0000000000026,-587.0000000000033,-509.00000000000034,-402.9999999999978,,-6969.000000000008
2021.03.01,-693.9999999999947,-360.0000000000048,-541.0000000000026,-482.00000000000466,-146.00000000000168,-379.99999999999545,-273.000000000001,-506.0000000000064,-458.9999999999983,-888.9999999999816,-316.0000000000025,-156.00000000000057,-621.9999999999892,-372.99999999999045,-650.0000000000057,-569.9999999999932,-430.00000000000813,,-7846.999999999981
2021.03.01,-705.0000000000001,-510.00000000001046,-641.9999999999982,-569.0000000000084,-178.99999999999582,-361.99999999999477,-393.00000000001,-645.0000000000067,-556.0000000000009,-919.9999999999875,-321.0000000000264,-385.99999999999744,-868.9999999999865,-484.99999999999943,-769.999999999996,-668.9999999999969,-453.0000000000034,,-9434.000000000018
2021.03.01,-641.0000000000027,-458.00000000000284,-631.0000000000038,-584.0000000000067,-213.99999999998087,-355.000000000004,-408.00000000000836,-619.9999999999983,-563.0000000000024,-834.0000000000032,-307.00000000001637,-323.0000000000066,-845.9999999999912,-441.0000000000025,-742.999999999995,-670.0000000000017,-462.0000000000068,,-9100.000000000033
2021.03.01,-385.99999999999744,-369.0000000000193,-480.0000000000027,-429.0000000000016,-212.99999999999653,-243.99999999999977,-450.00000000000597,-618.0000000000074,-519.9999999999983,-625.9999999999764,-213.99999999999864,-485.0000000000021,-706.999999999991,-409.9999999999966,-623.0000000000047,-527.9999999999916,-348.9999999999993,,-7650.999999999988
2021.03.01,-222.99999999999542,-316.0000000000052,-407.99999999999727,-315.0000000000097,-134.99999999999625,-203.00000000000296,-440.00000000000705,-572.0000000000058,-472.00000000000574,-532.999999999987,-74.00000000001228,-577.0000000000052,-668.9999999999862,-429.00000000000205,-591.9999999999987,-438.0000000000024,-300.0000000000003,,-6696.00000000002
2021.03.01,-229.99999999999687,-336.00000000000296,-409.0000000000038,-282.99999999999994,-136.99999999998712,-224.99999999999432,-474.00000000000773,-575.9999999999987,-441.99999999999795,-593.9999999999941,-104.00000000001342,-697.9999999999986,-672.9999999999902,-467.9999999999893,-626.0000000000048,-462.99999999999386,-277.000000000005,,-7014.999999999976
2021.03.01,-258.0000000000027,-312.00000000000114,-275.99999999999847,-123.00000000000644,-110.99999999999443,-155.00000000000114,-534.0000000000011,-550.000000000006,-350.00000000000585,-634.9999999999909,48.00000000000182,-756.0000000000011,-529.0000000000017,-460.9999999999985,-492.00000000000443,-286.9999999999919,-170.99999999999892,,-5952.000000000003
2021.03.01,-258.0000000000027,-311.0000000000168,-277.000000000005,-63.00000000000195,-236.99999999999832,-78.00000000000296,-612.0000000000015,-623.0000000000069,-368.00000000000165,-623.9999999999952,44.999999999987494,-740.0000000000073,-363.9999999999866,-453.00000000000296,-489.0000000000043,-219.99999999999886,-165.00000000000404,,-5837.000000000049
2021.03.01,-386.9999999999818,-479.0000000000072,-348.00000000000387,-71.00000000000995,-431.99999999998795,28.999999999996362,-775.0000000000034,-748.0000000000042,-458.9999999999983,-771.9999999999914,-90.00000000000341,-887.9999999999999,-315.99999999998295,-569.9999999999932,-567.0000000000073,-250.0,-151.00000000000114,,-7273.999999999979
2021.03.01,-495.000000000001,-490.0000000000126,-322.00000000000006,-69.00000000000794,-497.99999999999847,147.00000000000557,-814.0000000000036,-772.000000000006,-492.0000000000035,-841.9999999999845,-72.00000000000273,-852.0000000000083,-249.99999999999466,-557.9999999999927,-519.0000000000055,-216.99999999999875,-78.00000000000028,,-7193.0000000000155
2021.03.01,-383.0,-327.00000000001063,-221.00000000000452,6.999999999990347,-369.99999999998147,66.0000000000025,-692.9999999999992,-622.0000000000003,-385.99999999999744,-765.9999999999911,15.999999999991132,-748.9999999999997,-190.00000000000128,-462.99999999999386,-430.9999999999974,-159.9999999999966,-67.00000000000594,,-5738.999999999995
2021.03.01,-194.99999999998963,-370.00000000000364,-228.00000000000597,0.0,-314.99999999999864,40.99999999999682,-678.0000000000008,-595.0000000000011,-353.99999999999875,-584.0000000000032,-22.00000000001978,-767.9999999999909,-143.99999999998857,-497.99999999999045,-436.00000000000705,-167.99999999999216,-41.000000000002146,,-5354.999999999995
2021.03.01,-193.99999999998306,-504.0000000000156,-262.00000000000665,-57.00000000000705,-488.9999999999839,84.00000000000318,-859.0000000000098,-758.0000000000031,-531.0000000000036,-566.0000000000025,-43.00000000000637,-946.0000000000024,-292.9999999999877,-619.9999999999903,-506.0000000000002,-253.0000000000001,3.999999999992898,,-6793.000000000006
2021.03.01,-15.999999999993797,-557.0000000000075,-336.00000000000296,-158.0000000000026,-502.00000000000244,182.99999999999272,-878.000000000001,-783.0000000000003,-583.9999999999957,-423.9999999999782,-106.99999999999932,-974.9999999999925,-420.9999999999825,-646.9999999999914,-563.0000000000024,-334.99999999999375,-19.00000000000235,,-7121.999999999957
2021.03.01,-124.99999999999733,-638.0000000000052,-407.0000000000018,-276.00000000000955,-539.999999999985,269.00000000000546,-942.0000000000095,-870.9999999999995,-714.0000000000035,-399.99999999997726,-38.000000000010914,-1024.0000000000027,-675.9999999999877,-664.999999999992,-576.9999999999982,-409.9999999999966,-53.999999999998494,,-8087.999999999968
2021.03.01,-332.9999999999833,-674.000000000019,-514.0000000000033,-343.9999999999999,-577.9999999999897,251.99999999999534,-909.9999999999997,-934.0000000000015,-722.0000000000005,-512.9999999999768,-53.00000000002569,-977.0000000000057,-702.9999999999869,-587.9999999999939,-650.0000000000057,-417.99999999999216,-186.00000000000838,,-8844.999999999998
2021.03.01,-96.99999999999153,-711.0000000000172,-568.9999999999973,-413.0000000000078,-543.999999999989,272.99999999999613,-956.0000000000013,-1025.0000000000093,-841.9999999999983,-293.9999999999827,-9.000000000014552,-1167.0000000000068,-1005.9999999999958,-656.9999999999965,-734.9999999999994,-545.9999999999923,-209.00000000000364,,-9507.000000000007
2021.03.01,-185.99999999999727,-775.9999999999989,-706.0000000000066,-471.0000000000103,-547.999999999993,379.0000000000049,-1079.0000000000077,-1213.0000000000084,-953.9999999999993,-290.9999999999968,108.99999999998045,-1327.0000000000116,-1311.9999999999798,-628.9999999999907,-802.0000000000067,-539.999999999992,-319.99999999999807,,-10666.000000000013
2021.03.01,-127.99999999999478,-773.0000000000015,-768.9999999999975,-448.000000000004,-554.9999999999944,245.00000000000455,-1024.0000000000027,-1155.000000000006,-890.0000000000019,-391.9999999999959,1.999999999981128,-1200.0000000000011,-1210.0,-701.9999999999982,-960.000000000008,-593.0000000000035,-422.00000000000017,,-10974.000000000024
2021.03.01,-276.9999999999939,-758.9999999999985,-773.9999999999969,-486.00000000000864,-476.9999999999941,174.99999999999716,-923.0000000000072,-1139.0000000000011,-824.999999999998,-501.9999999999811,-12.000000000000455,-1095.0000000000016,-1101.9999999999807,-665.9999999999968,-939.0000000000072,-591.9999999999987,-440.00000000000705,,-10832.999999999975
2021.03.01,-215.99999999999397,-747.0000000000088,-692.9999999999992,-400.00000000000034,-506.9999999999908,248.99999999999523,-956.0000000000013,-1089.0000000000066,-800.9999999999961,-462.99999999999386,-57.00000000001637,-1096.9999999999925,-970.9999999999885,-715.999999999994,-884.0000000000003,-557.0000000000022,-382.00000000000455,,-10286.999999999993
2021.03.01,-197.99999999998707,-785.0000000000134,-724.9999999999978,-432.0000000000102,-512.0000000000014,212.99999999999386,-951.0000000000018,-1118.000000000008,-800.9999999999961,-509.9999999999909,-106.99999999999932,-1088.0,-947.9999999999933,-713.9999999999986,-939.9999999999977,-593.0000000000035,-433.0000000000056,,-10642.000000000011
2021.03.01,-180.99999999998673,-729.0000000000018,-724.0000000000024,-396.00000000000745,-541.9999999999981,189.99999999999773,-983.0000000000006,-1135.0000000000082,-797.9999999999987,-560.0000000000023,-148.00000000002456,-1139.0000000000011,-932.9999999999839,-768.0000000000007,-975.0000000000085,-596.0000000000036,-404.0000000000044,,-10821.000000000035
2021.03.01,84.0000000000174,-668.0000000000019,-605.0,-342.000000000009,-548.9999999999995,240.99999999999966,-998.00000000001,-1102.000000000003,-812.999999999997,-377.9999999999859,-65.00000000002615,-1167.9999999999914,-1000.0000000000009,-750.9999999999906,-890.0000000000006,-581.9999999999936,-296.0000000000074,,-9882.0
2021.03.01,23.00000000001745,-660.0000000000161,-675.9999999999989,-354.0000000000099,-622.9999999999958,293.00000000000637,-1030.0000000000086,-1213.0000000000084,-870.9999999999995,-459.99999999997954,-132.000000000005,-1105.0000000000005,-966.0000000000002,-774.9999999999915,-996.9999999999999,-623.9999999999952,-372.0000000000057,,-10541.999999999989
2021.03.01,43.999999999999595,-712.0000000000015,-687.9999999999998,-377.0000000000051,-652.9999999999925,275.99999999999625,-1088.0,-1257.0000000000082,-911.0000000000063,-507.99999999998136,-183.00000000002115,-1174.0000000000084,-1000.9999999999852,-851.9999999999897,-1051.0000000000018,-667.0000000000016,-351.0000000000013,,-11153.000000000007
2021.03.01,-41.000000000002146,-817.000000000001,-729.9999999999973,-397.0000000000029,-649.999999999995,257.000000000005,-1097.0000000000036,-1267.000000000007,-916.0000000000057,-508.99999999998613,-166.00000000002524,-1234.0000000000018,-1006.9999999999801,-866.9999999999902,-1055.0000000000068,-667.9999999999922,-356.00000000000074,,-11519.999999999995
2021.03.01,-2.999999999997449,-761.0000000000117,-687.9999999999998,-362.00000000000676,-585.9999999999976,254.99999999999545,-1063.0000000000027,-1189.0000000000068,-846.0000000000023,-491.9999999999902,-138.00000000000523,-1211.999999999991,-947.9999999999933,-834.9999999999937,-995.0000000000045,-611.9999999999948,-297.9999999999983,,-10773.0
2021.03.01,36.999999999998145,-735.000000000019,-636.9999999999986,-325.00000000000864,-578.9999999999961,242.00000000000443,-1034.0000000000016,-1140.0000000000077,-812.999999999997,-444.9999999999932,-131.00000000000023,-1188.0000000000114,-905.0000000000002,-814.9999999999977,-941.0000000000025,-576.9999999999982,-268.0000000000016,,-10254.000000000031
2021.03.01,51.000000000001044,-774.000000000008,-636.9999999999986,-340.00000000000693,-557.9999999999918,272.00000000000557,-1060.0000000000055,-1136.0000000000036,-819.0000000000031,-370.9999999999809,-80.0000000000125,-1245.9999999999916,-931.9999999999995,-817.9999999999978,-927.0000000000067,-570.999999999998,-263.0000000000021,,-10209.0
2021.03.01,1.0000000000065512,-857.0000000000189,-641.9999999999982,-317.0000000000006,-573.9999999999857,284.9999999999966,-1091.0000000000086,-1136.999999999999,-794.0000000000058,-411.9999999999777,-93.00000000001774,-1310.9999999999955,-842.9999999999937,-854.9999999999898,-912.9999999999967,-533.9999999999918,-204.99999999999963,,-10291.999999999975
2021.03.02,25.00000000000835,-851.0000000000017,-678.0000000000008,-457.0000000000074,-564.9999999999933,257.99999999999557,-1069.0000000000089,-1138.0000000000057,-851.0000000000017,-423.9999999999782,-127.00000000000955,-1361.9999999999966,-1412.9999999999975,-847.999999999999,-944.0000000000026,-620.9999999999951,-224.000000000002,,-11288.999999999995
2021.03.02,9.999999999998899,-865.0000000000047,-661.0000000000005,-397.0000000000029,-557.9999999999918,218.00000000000352,-1061.000000000001,-1129.0000000000023,-817.9999999999965,-400.99999999998204,-100.99999999999909,-1347.9999999999936,-1244.999999999985,-846.9999999999942,-927.9999999999973,-623.9999999999952,-196.00000000000728,,-10950.99999999995
2021.03.02,-21.999999999988695,-860.0000000000163,-646.9999999999976,-339.0000000000004,-592.9999999999991,243.99999999999977,-1086.000000000009,-1129.0000000000023,-827.0,-485.99999999999,-174.0000000000066,-1316.0000000000061,-898.9999999999832,-878.0000000000001,-927.9999999999973,-599.0000000000038,-182.00000000000438,,-10721.000000000004
2021.03.02,-14.000000000002899,-856.0000000000123,-641.0000000000027,-398.00000000000944,-588.9999999999951,191.99999999999307,-1107.0000000000025,-1148.0000000000045,-883.0000000000005,-572.9999999999791,-207.9999999999984,-1296.9999999999925,-1020.9999999999831,-924.9999999999972,-987.000000000009,-697.9999999999933,-167.00000000000603,,-11319.999999999993
2021.03.02,-29.999999999996696,-880.0000000000141,-658.0000000000031,-458.00000000000284,-578.9999999999961,210.99999999999852,-1111.0000000000064,-1151.000000000002,-929.9999999999975,-542.0000000000016,-190.00000000002615,-1324.9999999999984,-1154.999999999995,-933.9999999999975,-989.9999999999949,-736.9999999999948,-178.00000000000037,,-11637.00000000003
2021.03.02,-39.999999999995595,-836.0000000000146,-636.0000000000032,-426.9999999999996,-575.9999999999987,185.99999999999284,-1109.9999999999998,-1141.9999999999986,-907.0000000000023,-596.99999999998,-216.00000000000819,-1337.0000000000105,-1098.9999999999834,-926.0000000000019,-984.0000000000089,-725.9999999999991,-179.00000000000693,,-11552.000000000018
2021.03.02,-9.999999999998899,-808.0000000000088,-600.0000000000006,-343.9999999999999,-567.9999999999907,216.99999999999875,-1117.0000000000014,-1144.0000000000007,-865.0000000000047,-584.9999999999795,-151.00000000001046,-1361.9999999999966,-1018.9999999999922,-927.9999999999973,-966.0000000000082,-655.0000000000011,-163.00000000000205,,-11067.999999999996
2021.03.02,121.99999999999989,-714.999999999999,-502.9999999999979,-260.00000000000466,-558.9999999999984,242.999999999995,-1098.00000000001,-1086.000000000009,-819.9999999999985,-478.999999999985,-103.00000000000864,-1309.0000000000045,-901.9999999999806,-872.9999999999905,-873.9999999999952,-581.0000000000031,-129.00000000000134,,-9925.999999999993
2021.03.02,165.00000000001512,-668.0000000000019,-533.0000000000057,-242.00000000000887,-532.9999999999835,256.0000000000002,-1046.0000000000025,-1091.0000000000086,-777.0000000000055,-390.99999999999113,-75.00000000001705,-1246.9999999999982,-851.0000000000017,-813.999999999993,-871.9999999999999,-519.999999999996,-177.00000000000495,,-9416.000000000004
2021.03.02,238.0000000000049,-584.0000000000067,-470.00000000000375,-207.00000000000162,-517.9999999999962,263.9999999999958,-999.0000000000055,-1031.9999999999995,-748.9999999999997,-262.9999999999768,-38.000000000010914,-1217.0000000000014,-839.9999999999964,-723.9999999999895,-786.0000000000014,-471.9999999999942,-172.00000000000549,,-8568.999999999989
2021.03.02,373.00000000000114,-534.0000000000123,-412.9999999999967,-165.00000000000404,-456.9999999999963,368.9999999999998,-981.0000000000097,-994.000000000006,-726.0000000000044,-28.999999999996362,169.9999999999875,-1238.0000000000057,-839.9999999999964,-649.0000000000009,-679.000000000002,-379.99999999999545,-160.00000000000458,,-7333.000000000042
2021.03.02,331.0000000000146,-551.0000000000126,-585.0000000000022,-221.00000000000452,-441.99999999998687,326.9999999999982,-962.0000000000073,-1122.0000000000007,-746.9999999999976,-102.99999999998022,103.999999999985,-1195.999999999997,-924.9999999999981,-676.9999999999925,-870.9999999999951,-447.00000000000273,-356.00000000000074,,-8442.999999999982
2021.03.02,348.9999999999993,-582.0000000000158,-592.0000000000036,-200.00000000000017,-451.0000000000014,308.9999999999975,-988.0,-1147.000000000009,-741.0000000000027,-112.99999999999955,89.99999999997499,-1249.9999999999955,-880.9999999999984,-707.9999999999984,-914.0000000000015,-454.9999999999983,-343.9999999999999,,-8618.000000000053
2021.03.02,415.0000000000098,-545.0000000000177,-551.0000000000015,-177.00000000000495,-439.99999999999596,305.9999999999974,-982.0000000000051,-1114.0000000000039,-724.0000000000024,-81.99999999999363,82.99999999999841,-1238.0000000000057,-847.9999999999822,-715.999999999994,-876.9999999999953,-445.99999999999795,-292.9999999999988,,-8228.999999999993
2021.03.02,504.0000000000156,-465.0000000000043,-475.99999999999864,-129.00000000000134,-437.99999999998283,322.00000000000273,-941.000000000003,-1062.0000000000073,-697.9999999999986,9.000000000014552,104.99999999998977,-1167.0000000000068,-784.9999999999912,-646.0000000000008,-805.9999999999974,-394.999999999996,-290.00000000000136,,-7357.999999999967
2021.03.02,412.9999999999967,-451.0000000000014,-517.9999999999962,-169.00000000000804,-465.99999999998863,343.0000000000035,-955.0000000000058,-1104.000000000005,-738.0000000000053,-68.9999999999884,96.99999999997999,-1146.0000000000025,-831.9999999999883,-641.9999999999959,-841.9999999999987,-427.99999999999727,-326.0000000000041,,-7833.0000000000055
2021.03.02,336.00000000000296,-543.0000000000045,-594.0000000000057,-217.0000000000005,-468.9999999999861,328.00000000000296,-992.9999999999994,-1158.9999999999989,-765.0000000000045,-156.99999999998226,66.99999999997885,-1218.000000000008,-909.9999999999886,-710.9999999999985,-911.0000000000014,-468.9999999999941,-363.99999999999767,,-8748.999999999987
2021.03.02,335.00000000001864,-534.0000000000123,-565.9999999999999,-173.00000000000094,-469.99999999999267,325.00000000000284,-988.0,-1139.0000000000011,-729.9999999999973,-139.99999999998636,69.99999999999318,-1211.999999999991,-818.9999999999919,-692.9999999999978,-879.9999999999955,-427.99999999999727,-341.99999999999784,,-8383.999999999947
2021.03.02,402.0000000000135,-469.0000000000083,-523.0000000000068,-99.00000000000463,-455.99999999998977,326.9999999999982,-972.0000000000061,-1108.0000000000089,-670.000000000004,-86.99999999998909,105.99999999999454,-1222.000000000012,-697.9999999999986,-664.999999999992,-841.0000000000082,-355.000000000004,-316.0000000000052,,-7646.000000000031
2021.03.02,446.0000000000131,-436.9999999999985,-453.99999999999886,-19.00000000000235,-451.99999999998573,364.0000000000043,-974.0000000000082,-1075.0000000000036,-626.9999999999998,-80.99999999998886,125.99999999997635,-1225.0000000000093,-584.9999999999911,-655.0000000000011,-792.0000000000016,-290.9999999999968,-255.00000000000523,,-6985.999999999998
2021.03.02,398.00000000000944,-456.00000000001194,-429.99999999999704,90.99999999999665,-547.999999999993,439.9999999999977,-1105.0000000000005,-1153.000000000004,-633.0000000000058,-111.99999999999477,206.99999999999363,-1364.999999999994,-489.99999999999045,-671.999999999997,-756.0000000000002,-164.00000000000148,-212.00000000000108,,-6959.9999999999945
2021.03.02,263.99999999999756,-561.0000000000115,-501.000000000007,67.9999999999903,-703.9999999999935,489.9999999999949,-1201.0000000000077,-1268.0000000000025,-685.9999999999977,-270.9999999999866,138.99999999998158,-1398.0000000000105,-468.9999999999861,-750.0,-856.9999999999993,-206.99999999999363,-229.00000000000142,,-8141.000000000032
2021.03.02,500.00000000001154,-430.00000000001927,-407.99999999999727,127.99999999999478,-631.9999999999882,554.000000000002,-1142.0000000000098,-1192.9999999999995,-653.0000000000035,-30.99999999997749,196.9999999999743,-1368.999999999998,-398.9999999999938,-679.9999999999926,-769.0000000000055,-158.99999999999181,-207.00000000000162,,-6692.999999999995
2021.03.02,531.0000000000148,-592.0000000000148,-516.0000000000053,-26.000000000003798,-669.9999999999928,558.9999999999975,-1223.0000000000075,-1288.0000000000002,-782.0000000000049,-27.999999999991587,128.99999999999068,-1459.0000000000102,-673.9999999999968,-771.0000000000008,-865.9999999999997,-307.00000000000216,-248.99999999999923,,-8232.000000000025
2021.03.02,422.00000000001125,-744.0000000000114,-685.0000000000023,-211.00000000000563,-692.9999999999881,516.0000000000053,-1265.000000000005,-1382.0000000000055,-905.9999999999957,-102.99999999998022,50.99999999998772,-1496.9999999999927,-943.9999999999893,-865.9999999999997,-1036.0000000000014,-495.00000000000455,-312.00000000000114,,-10149.99999999998
2021.03.02,316.0000000000052,-775.0000000000146,-831.000000000004,-277.000000000005,-744.9999999999957,507.99999999999557,-1300.0000000000011,-1558.0000000000039,-994.000000000006,-237.99999999999955,12.999999999976808,-1495.0000000000018,-1062.9999999999918,-890.0000000000006,-1204.9999999999982,-578.000000000003,-475.99999999999864,,-11588.000000000047
2021.03.02,236.99999999999832,-818.0000000000076,-906.0000000000068,-320.00000000000915,-773.9999999999858,471.00000000000364,-1331.9999999999998,-1631.0000000000048,-1027.0000000000002,-414.99999999999204,-86.00000000001273,-1585.9999999999986,-1156.999999999986,-965.999999999994,-1326.9999999999982,-647.0000000000056,-558.000000000003,,-12842.000000000002
2021.03.02,0.0,-824.0000000000025,-968.9999999999976,-340.00000000000693,-737.9999999999942,367.999999999995,-1289.0000000000068,-1623.0000000000077,-978.9999999999966,-623.9999999999952,-144.00000000000546,-1496.9999999999927,-1093.999999999995,-951.9999999999982,-1381.0000000000002,-668.9999999999969,-624.9999999999977,,-13379.999999999998
2021.03.02,1.0000000000065512,-784.0000000000069,-934.0000000000015,-304.9999999999997,-763.9999999999869,441.99999999999307,-1297.0000000000036,-1614.9999999999998,-1002.9999999999983,-646.9999999999914,-91.00000000000819,-1469.000000000009,-1079.999999999992,-938.0000000000024,-1350.0000000000086,-643.0000000000007,-609.9999999999994,,-13087.000000000011
2021.03.02,1.0000000000065512,-748.9999999999997,-950.0000000000064,-317.0000000000006,-827.9999999999843,466.99999999999875,-1284.0000000000073,-1657.0000000000084,-1029.9999999999975,-604.9999999999898,-84.00000000000318,-1363.0000000000032,-1042.9999999999939,-882.9999999999956,-1341.9999999999986,-618.9999999999998,-651.0000000000016,,-12936.999999999987
2021.03.02,1.0000000000065512,-726.0000000000044,-944.0000000000003,-319.0000000000026,-851.9999999999861,578.000000000003,-1310.0,-1707.000000000003,-1060.0000000000055,-574.9999999999886,-72.00000000000273,-1381.9999999999943,-1105.0000000000005,-864.9999999999949,-1346.0000000000036,-626.9999999999953,-685.9999999999977,,-12996.999999999969
2021.03.02,106.00000000000608,-724.0000000000135,-875.0000000000035,-243.99999999999977,-847.9999999999822,463.99999999999864,-1258.999999999999,-1649.0000000000005,-1004.0000000000049,-518.0000000000007,-112.99999999999955,-1361.9999999999966,-934.9999999999969,-887.999999999991,-1284.9999999999966,-569.0000000000026,-658.0000000000031,,-12360.999999999984
2021.03.02,2.0000000000131024,-887.0000000000156,-999.0000000000055,-363.0000000000022,-883.9999999999959,503.0000000000001,-1344.0000000000007,-1662.000000000008,-1034.0000000000016,-585.9999999999843,-183.00000000002115,-1400.0000000000011,-989.9999999999798,-973.9999999999895,-1329.0000000000077,-638.0000000000052,-596.0000000000076,,-13364.000000000013
