names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,15,['EURUSD'],80.0,-0.7936701631701629,B
GBPUSD,10,"['AUDUSD', 'EURGBP', 'GBPAUD']",80.0,-0.18,B
EURUSD,15,"['AUDUSD', 'AUDNZD', 'GBPAUD', 'EURUSD']",100.0,0.675,S
USDJPY,10,"['GBPCHF', 'CADCHF']",80.0,1.0,S
USDCAD,10,['AUDJPY'],80.0,0.95,S
AUDUSD,15,"['GBPAUD', 'NZDCHF']",80.0,-0.4251046176046177,B
EURCHF,10,['EURAUD'],80.0,-0.98,B
CHFJPY,15,"['USDJPY', 'USDCHF', 'AUDUSD', 'EURNZD', 'EURGBP', 'CADJPY', 'CADCHF', 'GBPCHF']",100.0,0.02,S
CADCHF,50,"['EURCHF', 'AUDCAD', 'AUDCHF', 'GBPCHF', 'AUDNZD', 'NZDCHF', 'GBPAUD']",80.0,0.94,S
AUDCHF,10,['CHFJPY'],80.0,-0.6822460317460317,B
NZDCHF,50,"['EURUSD', 'CHFJPY', 'AUDNZD', 'GBPAUD']",80.0,0.002876623376623382,S
EURGBP,20,"['CADCHF', 'EURGBP']",80.0,-0.39400360750360747,B
GBPJPY,10,"['USDCHF', 'CADCHF', 'NZDUSD']",80.0,0.86,S
EURJPY,10,['GBPCHF'],100.0,1.0,S
EURCAD,10,['AUDJPY'],80.0,0.9139999999999999,S
EURNZD,10,['AUDCHF'],80.0,-0.6307698412698414,B
CADJPY,10,['GBPCHF'],100.0,1.0,S
AUDJPY,10,"['EURGBP', 'EURAUD']",100.0,1.0,S
NZDJPY,20,['GBPCHF'],100.0,0.7427294372294374,S
AUDCAD,10,['GBPCHF'],80.0,-0.9460000000000001,B
NZDCAD,10,['AUDJPY'],80.0,0.946,S
AUDNZD,50,"['AUDUSD', 'USDCHF', 'GBPAUD', 'GBPCHF', 'EURGBP', 'EURCAD', 'NZDCAD', 'CADCHF', 'EURNZD']",80.0,0.8033333333333332,S
