date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.02.05,-109.00000000000354,-2.999999999997449,-103.99999999999298,-117.999999999995,-65.99999999998829,-26.999999999999247,-104.99999999999955,-124.00000000000944,-30.000000000007798,-102.99999999999754,-68.00000000000139,-39.999999999995595,-163.0000000000109,-188.99999999999295,-221.00000000000452,-262.999999999991,-54.000000000002046,-121.99999999999989,-85.99999999999852,0.0,-182.99999999999983,-83.00000000001084,,-2260.9999999999986
2018.02.05,-27.999999999994696,-83.9999999999952,-8.999999999992347,-117.999999999995,-130.99999999999224,-97.9999999999981,-100.99999999999554,-123.00000000000466,-37.00000000000925,-203.99999999999307,-47.00000000000814,-19.999999999997797,-144.00000000000546,-132.99999999998136,-143.00000000000423,-153.00000000000313,-47.000000000011255,-108.00000000000409,-75.00000000000284,6.999999999990347,-178.00000000000037,-92.00000000000318,,-2066.000000000002
2018.02.05,-83.9999999999952,-198.99999999999363,-64.99999999998174,-105.99999999999454,-150.00000000000568,-217.0000000000005,-107.99999999999699,-153.0000000000058,-60.00000000000449,-219.99999999999798,2.999999999997449,46.00000000000159,-45.99999999999227,-105.99999999999454,-175.99999999999838,11.999999999989797,-11.00000000000989,16.999999999995907,12.000000000000455,-143.9999999999997,-149.99999999999457,-123.99999999999079,,-2028.9999999999714
2018.02.05,-143.00000000000423,-95.999999999985,-206.99999999997942,64.00000000000716,-41.99999999998649,-146.99999999999713,-89.00000000000574,-120.00000000000455,15.999999999993797,-239.0000000000003,100.99999999999554,48.000000000003595,24.00000000000091,-87.99999999999386,-236.00000000001398,265.99999999998846,25.99999999999625,115.99999999999966,128.0000000000001,-121.00000000000443,-53.00000000000304,-100.99999999999554,,-892.9999999999884
2018.02.05,-190.99999999999673,33.00000000001635,-207.99999999998596,2.0000000000095497,-39.999999999995595,-100.00000000000009,-121.99999999999989,-143.00000000000068,0.999999999995449,-208.99999999999253,34.000000000000696,36.0000000000027,-21.99999999999136,-63.99999999999295,-226.00000000001506,106.99999999999044,-9.000000000000341,64.99999999999773,94.0000000000083,-71.00000000000995,-134.0000000000008,-107.99999999999699,,-1274.9999999999575
2018.02.05,-204.00000000000418,116.00000000000499,-238.99999999998923,192.00000000000728,83.00000000001084,-14.000000000002899,-100.99999999999554,4.9999999999954525,-23.00000000000635,-173.00000000000094,-20.0000000000089,24.000000000001798,151.9999999999868,67.00000000000728,-139.00000000000023,-15.00000000000945,86.99999999998909,105.00000000000398,115.99999999999966,-56.0000000000005,-138.00000000000477,-66.00000000001049,,-241.0000000000263
2018.02.05,-195.00000000000074,9.999999999998899,-235.99999999999176,243.0000000000092,69.00000000000794,-2.000000000002,-70.99999999999883,54.000000000002046,-48.000000000003595,-120.99999999999334,-20.0000000000089,54.00000000000959,234.00000000000887,123.00000000001887,-138.0000000000159,-18.999999999991246,92.99999999998931,81.99999999999363,100.99999999999909,-21.00000000000435,-141.00000000000225,-184.99999999999073,,-133.9999999999662
2018.02.05,-155.00000000000514,46.999999999997044,-240.9999999999801,200.00000000000284,121.99999999999989,53.999999999998494,-34.000000000000696,18.999999999991246,-79.00000000000685,-62.99999999999084,-63.00000000000195,77.00000000000485,169.9999999999875,27.999999999991587,-73.00000000001194,-45.99999999999049,1.9999999999953388,-31.999999999996476,31.999999999996476,10.999999999994348,-129.9999999999968,-153.00000000000313,,-307.0000000000248
2018.02.05,-141.00000000000225,-44.99999999998394,-203.99999999998198,157.0000000000107,95.00000000000064,41.000000000002146,-53.999999999998494,33.999999999991815,-79.00000000000685,-64.99999999999284,-42.0000000000087,86.0000000000083,230.99999999999454,72.00000000000273,-56.000000000011596,-36.999999999998145,10.99999999999568,0.0,78.00000000000296,8.999999999992347,-109.00000000000354,-272.00000000000557,,-289.9999999999921
2018.02.05,-207.99999999999707,57.00000000001815,-279.99999999999136,210.00000000000796,163.00000000000205,82.99999999999974,-38.0000000000047,19.99999999999602,-73.00000000000084,-92.99999999999864,39.00000000000014,82.99999999999974,227.00000000000387,79.00000000000773,-96.00000000000719,167.9999999999904,17.99999999998647,7.999999999995566,147.00000000000557,3.999999999992898,-41.9999999999976,-268.0000000000016,,208.0000000000074
2018.02.05,-261.0000000000001,135.00000000001845,-320.9999999999935,211.00000000001273,191.00000000000784,83.9999999999952,-65.99999999998829,-63.00000000000239,-32.0000000000098,-95.99999999999609,27.999999999994696,84.0000000000063,139.00000000001,-31.00000000000591,-120.00000000000898,103.99999999999298,3.9999999999906777,-11.00000000000989,96.00000000000364,-4.000000000004,-82.00000000000429,-187.00000000000384,,-197.99999999999463
2018.02.05,-239.99999999999577,100.0000000000112,-291.9999999999812,210.00000000000796,164.00000000000858,132.99999999999423,-73.99999999999629,-85.99999999999852,-35.00000000000725,-54.999999999993946,19.999999999997797,60.99999999999994,80.0000000000125,-14.999999999986358,-93.00000000000975,79.00000000000685,-2.0000000000095497,-34.000000000006025,67.99999999999784,71.99999999999429,-83.9999999999952,-242.00000000000887,,-264.99999999995754
2018.02.05,-200.00000000000017,89.00000000000574,-265.99999999998846,194.00000000000261,144.99999999999514,129.00000000000134,-48.99999999998794,-41.00000000001103,-36.0000000000027,-25.999999999992696,-9.00000000000345,80.00000000000229,137.00000000000045,-13.999999999981583,-104.00000000001519,24.000000000001798,6.999999999990791,-67.00000000000728,46.00000000000648,83.9999999999952,-117.00000000000044,-245.99999999999068,,-239.99999999997976
2018.02.05,-202.9999999999976,117.00000000001154,-265.99999999998846,134.00000000000034,161.00000000001114,122.99999999999534,-49.99999999999449,-97.99999999999898,-36.0000000000027,-50.99999999998994,-31.000000000003247,81.00000000000884,50.00000000001137,-73.0000000000075,-103.00000000000864,-18.999999999991246,-34.000000000006025,-75.00000000000284,10.000000000005116,56.99999999999594,-134.99999999999625,-160.00000000000458,,-600.9999999999528
2018.02.05,-195.9999999999962,120.00000000000898,-267.99999999997937,90.00000000000341,168.0000000000126,120.99999999999334,-76.0000000000094,-152.00000000000102,-42.0000000000087,-68.99999999999685,-42.0000000000087,76.0000000000094,14.999999999986358,-87.99999999999386,-92.00000000000318,-85.00000000000173,-70.00000000000739,-137.00000000000045,-60.000000000002274,63.99999999999739,-165.00000000000404,-171.99999999999437,,-1059.999999999996
2018.02.05,-248.99999999999923,165.00000000001512,-295.0000000000008,128.0000000000001,185.00000000001293,200.00000000000017,-92.00000000000318,-146.0000000000008,-21.00000000000435,-12.999999999996348,-33.000000000005244,52.000000000007596,7.000000000005002,-80.99999999998886,-109.00000000000354,-52.000000000007596,-45.000000000001705,-147.00000000000557,-39.00000000000148,148.99999999999915,-163.00000000000205,-182.99999999999983,,-781.9999999999804
2018.02.05,-243.99999999999977,94.00000000001629,-279.99999999999136,172.00000000001125,147.99999999999258,170.00000000000347,-106.99999999999044,-97.00000000000841,-12.000000000000899,-41.9999999999976,-41.000000000002146,39.00000000000014,72.00000000000273,-13.00000000000523,-125.00000000001954,-130.99999999999224,-6.000000000000227,-112.99999999999955,-16.999999999995907,131.99999999999878,-192.99999999999872,-174.99999999999181,,-768.9999999999687
2018.02.05,-192.99999999999872,32.0000000000098,-229.99999999999687,115.99999999999966,113.00000000000753,178.99999999999582,-113.00000000000753,-106.00000000000875,-31.000000000003247,8.000000000008,-68.00000000000139,20.0000000000089,44.00000000001114,-26.999999999986812,-58.000000000002494,-178.99999999999582,-37.00000000000614,-150.99999999999625,-60.99999999999284,133.99999999998968,-192.00000000000327,-158.99999999999804,,-958.9999999999677
2018.02.05,-187.9999999999993,-37.99999999998249,-282.9999999999888,118.00000000000921,124.99999999999733,144.99999999999514,-106.99999999999044,-93.00000000000352,-78.00000000000028,-14.999999999998348,-77.00000000000485,110.00000000001009,151.9999999999868,-49.000000000006594,-76.0000000000094,-110.00000000001009,-66.0000000000025,-125.0,-42.00000000000159,85.99999999999719,-168.00000000000148,-165.9999999999995,,-945.0000000000034
2018.02.05,-161.99999999999548,-136.00000000000279,-185.99999999999727,112.99999999999955,123.00000000000644,92.99999999999864,-102.00000000000209,-34.000000000006025,-92.00000000000318,-17.000000000000348,-104.99999999999955,100.00000000000009,229.99999999998977,21.000000000015007,-34.000000000000696,-251.00000000000122,-31.00000000000591,-76.00000000000762,-31.999999999996476,58.99999999999794,-204.00000000000418,-127.00000000001043,,-850.0000000000259
2018.02.05,-302.0000000000023,-117.99999999999588,-209.9999999999991,260.0000000000051,96.99999999999153,88.99999999999464,-225.99999999999287,-79.9999999999983,-46.00000000000159,-136.99999999999824,-77.00000000000485,51.000000000001044,314.9999999999977,174.0000000000066,-93.00000000000975,-280.9999999999979,107.99999999998988,76.99999999999818,37.00000000000614,22.999999999995246,-246.99999999999721,-38.0000000000047,,-624.0000000000167
2018.02.05,-319.99999999999807,80.00000000001339,-335.9999999999808,299.0000000000066,93.99999999999409,114.99999999999844,-231.0000000000034,-85.00000000000796,46.999999999997044,-140.99999999999113,-101.00000000000664,-2.999999999997449,82.99999999999841,51.00000000001614,-179.00000000001802,-375.9999999999986,79.9999999999983,-25.99999999999625,-48.00000000000182,104.99999999999955,-324.9999999999975,-25.999999999992696,,-1242.9999999999684
2018.02.05,-358.0000000000028,270.99999999999903,-404.9999999999887,314.00000000000716,181.9999999999933,246.00000000000176,-168.99999999999693,-125.0,-3.0000000000085514,-24.999999999997247,-141.00000000000225,-20.999999999993246,-1.0000000000047748,13.00000000000523,-144.0000000000108,-422.9999999999956,-6.000000000000227,-147.00000000000557,-149.0000000000009,187.9999999999993,-358.9999999999982,-58.000000000002494,,-1320.0000000000023
2018.02.05,-354.9999999999942,102.00000000000209,-395.99999999999636,281.0000000000059,297.9999999999983,341.0000000000024,-148.99999999999915,-136.0000000000099,-65.00000000000395,16.0000000000049,-231.99999999999886,4.000000000004,32.00000000001069,-3.9999999999906777,-100.0000000000112,-595.9999999999966,-24.00000000000091,-180.99999999999739,-197.9999999999933,209.9999999999991,-375.9999999999986,-39.999999999995595,,-1567.9999999999593
2018.02.05,-285.9999999999974,124.00000000001299,-374.999999999992,274.0000000000009,208.99999999999253,264.999999999993,-96.99999999999153,-61.00000000000705,-71.00000000000995,38.0000000000047,-236.00000000000287,77.00000000000485,138.00000000000523,-4.9999999999954525,-173.00000000000094,-585.9999999999976,-18.000000000000682,-186.00000000000705,-206.99999999999363,193.99999999999417,-385.99999999999744,-56.99999999999594,,-1424.999999999981
2018.02.05,-261.0000000000001,65.00000000000395,-374.999999999992,321.00000000001216,156.00000000000057,253.99999999999866,-35.00000000000725,18.999999999991246,-11.00000000000545,17.000000000000348,-139.00000000000023,153.00000000000313,312.9999999999882,52.99999999999727,-232.00000000000998,-232.99999999999432,93.99999999999409,-54.000000000002046,-48.00000000000182,198.99999999999363,-304.9999999999997,-107.99999999999699,,-157.00000000002672
2018.02.05,-216.0000000000051,-97.9999999999981,-279.99999999999136,283.00000000000125,24.000000000001798,205.99999999999508,-72.0000000000054,16.999999999995907,5.999999999994898,-0.999999999995449,-89.00000000000574,159.00000000000912,395.9999999999866,104.00000000001342,-314.00000000001427,-161.99999999999548,126.99999999999534,-25.99999999999625,19.99999999999602,212.99999999999653,-305.99999999999517,-161.00000000001114,,-170.00000000002746
2018.02.05,-204.00000000000418,-614.9999999999877,-286.99999999999284,308.00000000000693,15.00000000000945,212.00000000000108,-26.999999999999247,61.99999999999761,-41.000000000002146,59.000000000009045,-128.00000000000588,206.00000000000617,497.0000000000141,106.99999999999932,-249.00000000001032,-194.0000000000053,166.99999999998738,-49.000000000006594,48.00000000000182,273.9999999999965,-307.0000000000017,-218.99999999999142,,-364.9999999999779
