date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2015.03.02,-7.0000000000014495,0.0,-14.000000000002899,-24.000000000001798,-40.99999999999105,-46.00000000000159,0.0,-71.99999999998319,-24.000000000001798,-58.000000000002494,-4.999999999999449,-40.99999999999682,-9.000000000014552,-46.00000000002069,-21.999999999988695,-188.9999999999947,-191.99999999999218,-84.99999999999375,-36.99999999999193,-74.99999999999174,-68.99999999999685,,-1055.9999999999675
2015.03.02,48.000000000003595,31.000000000003247,-14.000000000002899,39.999999999995595,-46.999999999997044,9.999999999998899,53.999999999998494,-59.99999999999339,4.999999999999449,-112.000000000001,-4.000000000004,-39.00000000001569,114.99999999999844,-70.0000000000216,16.000000000016,-163.00000000000205,-116.99999999998934,-73.99999999999807,-33.999999999991815,-8.999999999992347,0.0,,-423.9999999999955
2015.03.02,9.999999999998899,-85.00000000000173,-177.99999999998929,38.99999999998904,-37.99999999999359,-123.00000000000644,-1.999999999990898,-184.99999999999073,-37.99999999999359,-53.00000000000304,-68.99999999999685,1.0000000000047748,58.99999999998684,-164.0000000000157,-102.99999999998644,-289.9999999999903,-201.99999999999108,-49.99999999999716,-27.999999999991587,-173.00000000000094,-109.99999999999899,,-1781.9999999999588
2015.03.02,85.99999999999719,-114.99999999999844,-208.00000000000819,83.9999999999952,79.00000000000685,-102.00000000000209,5.999999999994898,-177.99999999998929,-3.999999999992898,-3.999999999992898,-34.000000000000696,-63.99999999999295,28.999999999990145,-185.00000000000227,-144.99999999999514,-295.0000000000008,-170.00000000000347,-39.00000000000148,54.000000000002046,-200.99999999999562,-86.99999999999264,,-1492.9999999999827
2015.03.02,100.00000000000009,-112.000000000001,-202.9999999999976,112.000000000001,45.000000000006146,-145.00000000000622,21.00000000000435,-175.99999999999838,-5.999999999994898,-103.99999999999298,-36.0000000000027,50.99999999998772,58.99999999998684,-115.0000000000091,-110.99999999999443,-306.00000000000625,-200.00000000000017,7.999999999995566,-72.99999999999329,-183.99999999999528,-104.99999999999955,,-1480.0000000000102
2015.03.02,199.00000000000472,-131.99999999999878,-168.99999999999693,126.99999999998823,107.00000000000153,-134.0000000000008,133.99999999998968,-45.99999999999049,56.0000000000005,-73.00000000000084,-12.000000000000899,94.99999999999886,94.99999999997843,-39.00000000001569,-58.99999999998684,-374.999999999992,-197.00000000000273,4.9999999999954525,-18.000000000000682,-202.9999999999976,-74.99999999999174,,-714.0000000000185
2015.03.02,130.0000000000079,-106.99999999999044,-143.00000000000423,32.999999999994145,100.00000000000009,-116.00000000000499,131.99999999999878,-31.999999999987594,48.000000000003595,-80.00000000000229,7.0000000000014495,22.999999999996135,-33.00000000001635,-55.00000000000682,-107.99999999999699,-429.99999999999704,-204.00000000000418,4.0000000000048885,56.000000000011596,-229.99999999999687,-79.99999999999119,,-1084.9999999999804
2015.03.02,172.00000000000549,-104.99999999999955,-140.99999999999113,62.99999999999084,75.00000000000284,-161.00000000000003,127.99999999999478,-11.999999999989797,101.00000000000664,-66.99999999999484,15.999999999993797,0.0,-56.000000000011596,-63.0000000000166,-109.99999999998789,-404.0000000000044,-302.0000000000023,16.000000000005343,-1.9999999999953388,-254.99999999999412,-173.9999999999964,,-1280.999999999984
2015.03.02,170.00000000000347,-130.99999999999224,-90.99999999999665,51.99999999998539,112.000000000001,-231.0000000000034,107.99999999999699,2.999999999997449,102.99999999999754,-49.99999999999449,39.999999999995595,22.999999999996135,-97.00000000001374,-24.00000000000091,-69.9999999999923,-553.9999999999878,-530.9999999999926,22.999999999996135,79.00000000000773,-302.9999999999977,-262.999999999991,,-1631.9999999999854
2015.03.02,221.99999999999997,-214.00000000000307,-103.00000000000864,34.000000000000696,182.00000000000438,-278.00000000000045,123.00000000000644,68.00000000000139,141.99999999999767,-5.999999999994898,68.00000000000139,-39.00000000001569,-138.0000000000159,37.99999999998249,-95.00000000000064,-665.9999999999889,-576.9999999999831,49.99999999999716,114.00000000000432,-404.99999999999983,-311.99999999999005,,-1792.000000000005
