date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2015.03.02,62.000000000006494,92.00000000000318,49.00000000001015,43.999999999999595,-15.999999999993797,39.999999999995595,133.99999999998968,26.999999999999247,24.000000000001798,-29.000000000001247,36.999999999998145,-31.00000000000591,164.99999999999292,-22.00000000001978,78.00000000000028,-126.99999999998823,-60.99999999999994,-75.00000000000284,47.000000000011255,2.000000000002,20.0000000000089,,460.00000000000756
2015.03.02,53.999999999998494,103.00000000000864,5.000000000010552,83.9999999999952,-34.000000000000696,12.000000000000899,133.99999999998968,-32.999999999994145,11.00000000000545,2.000000000002,4.999999999999449,75.9999999999934,204.99999999998852,-29.000000000024784,43.999999999999595,-72.99999999998974,-95.00000000000064,-43.99999999999693,-15.999999999991132,40.00000000000669,10.000000000010001,,461.0000000000104
2015.03.02,112.000000000001,-58.99999999998684,-120.99999999999334,130.99999999999224,123.00000000000644,-85.99999999999719,59.99999999999339,-91.99999999998099,39.00000000000014,56.0000000000005,12.999999999996348,30.000000000001137,87.99999999999919,-74.00000000001228,-48.000000000003595,-207.00000000000162,-148.99999999999915,-7.000000000005002,100.00000000000853,-106.99999999999044,-69.9999999999923,,-267.99999999996373
2015.03.02,118.00000000000699,-106.99999999999044,-204.00000000000418,164.99999999999292,184.00000000000637,-39.999999999995595,19.999999999997797,-158.99999999999804,-0.999999999995449,31.999999999998696,-18.0000000000069,50.99999999998772,82.99999999998863,-114.00000000000432,-110.99999999999443,-218.00000000000708,42.0000000000087,10.000000000005116,130.00000000000966,-162.99999999999093,6.0000000000060005,,-293.99999999997874
2015.03.02,207.00000000000162,-61.99999999998429,-147.99999999999258,157.00000000000713,106.00000000000608,-50.0000000000056,184.99999999999073,-17.999999999984695,75.9999999999983,-63.00000000000195,-4.000000000004,212.99999999999386,124.99999999999733,31.999999999982265,-51.99999999998539,-141.99999999999767,-46.999999999997044,72.00000000000273,-18.999999999991246,-71.99999999999429,-6.999999999990347,,489.0000000000507
2015.03.02,202.9999999999976,-68.00000000000139,-141.99999999999767,177.00000000000495,216.0000000000051,-107.00000000000153,182.99999999999983,-7.999999999985796,72.0000000000054,2.999999999997449,7.0000000000014495,128.99999999999068,139.00000000000023,-13.00000000000523,-19.999999999997797,-360.0000000000048,-173.99999999998528,19.000000000005457,151.00000000001046,-191.99999999999218,-61.999999999995396,,153.00000000005159
2015.03.02,207.00000000000162,-102.00000000000209,-134.99999999999625,99.00000000000463,153.00000000000313,-48.99999999999905,163.00000000000205,0.0,134.0000000000008,-56.99999999999594,25.999999999992696,28.999999999996362,-19.00000000001345,-50.00000000001137,-95.00000000000064,-249.99999999999466,-68.00000000000139,46.999999999997044,109.00000000000887,-170.99999999999892,-48.99999999999905,,-78.00000000000561
2015.03.02,200.00000000000017,-60.99999999999994,-82.00000000000429,99.00000000000463,133.00000000000534,-58.000000000002494,185.99999999999727,39.00000000001125,126.99999999999933,-44.99999999999504,41.9999999999976,50.00000000001137,30.999999999981043,-5.000000000023874,-29.999999999996696,-275.9999999999874,-157.99999999999147,31.999999999996476,99.00000000000375,-145.9999999999906,-56.99999999999594,,120.00000000002052
2015.03.02,231.99999999999886,-112.000000000001,-39.999999999995595,58.99999999998684,203.00000000000873,-165.00000000000404,188.9999999999947,107.99999999999699,177.00000000000495,36.0000000000027,93.99999999999409,92.99999999998931,-92.00000000000318,115.99999999998545,-24.000000000001798,-466.9999999999952,-422.9999999999956,114.00000000000432,135.00000000000512,-267.99999999999045,-223.99999999999088,,-259.0000000000057
2015.03.02,258.9999999999981,-214.00000000000307,-96.00000000000719,120.99999999999334,328.0000000000061,-251.99999999999667,127.99999999999478,87.99999999999919,155.00000000000514,97.9999999999981,104.99999999999955,-30.000000000001137,-123.00000000000644,51.9999999999925,-24.999999999986144,-624.9999999999867,-512.0000000000014,67.99999999999784,286.00000000000136,-378.999999999996,-280.9999999999979,,-848.9999999999966
2015.03.02,209.9999999999991,-204.00000000000418,-62.99999999999084,95.00000000000064,323.0000000000066,-214.99999999999852,59.000000000009045,66.00000000001049,134.0000000000008,102.99999999999754,119.99999999999788,-40.99999999999682,-151.00000000001222,72.99999999997908,-14.999999999987246,-652.9999999999925,-488.9999999999839,78.00000000000296,288.0000000000109,-389.99999999999034,-258.9999999999981,,-930.9999999999397
2015.03.02,185.00000000000182,-188.9999999999947,-49.99999999999449,79.99999999999119,404.99999999999983,-265.0000000000041,35.999999999991594,60.99999999999994,121.99999999999989,168.00000000000148,122.99999999999534,-15.999999999991132,-159.00000000002024,98.99999999998954,-12.999999999996348,-824.9999999999868,-610.9999999999837,93.00000000000352,380.00000000000966,-503.99999999999335,-335.99999999999187,,-1215.999999999973
2015.03.02,174.00000000000747,-175.99999999999838,-41.000000000002146,59.99999999999339,362.00000000000676,-236.99999999999832,38.0000000000047,57.00000000001815,124.99999999999733,148.99999999999915,120.99999999999334,13.00000000000523,-176.00000000002058,113.9999999999759,-31.999999999987594,-756.0000000000011,-563.9999999999867,117.00000000000443,323.0000000000075,-461.0000000000003,-306.9999999999906,,-1096.9999999999725
2015.03.02,196.00000000000728,-143.00000000000423,-21.00000000000435,65.99999999998829,354.0000000000099,-243.99999999999977,96.99999999999153,95.00000000000064,141.00000000000225,140.0000000000068,119.99999999999788,68.00000000001205,-124.00000000001299,150.99999999998204,4.000000000004,-770.000000000004,-602.999999999998,118.99999999999977,300.00000000001137,-447.99999999999284,-316.99999999998954,,-818.9999999999919
2015.03.02,192.00000000000327,-100.99999999999554,-19.999999999997797,24.999999999986144,359.0000000000093,-229.99999999999687,133.99999999998968,82.00000000000429,163.99999999999747,128.00000000000588,97.00000000000264,91.99999999998454,-123.00000000000644,127.9999999999859,-38.99999999998904,-780.9999999999873,-580.999999999987,150.00000000000568,324.0000000000123,-487.99999999999955,-332.99999999999443,,-820.9999999999669
2015.03.02,185.00000000000182,-48.99999999998794,18.0000000000069,-12.000000000012001,265.99999999999955,-184.00000000000637,165.9999999999995,124.00000000001299,168.99999999999693,92.99999999999864,100.99999999999554,78.00000000000296,-110.00000000001009,123.99999999999523,-31.999999999987594,-659.999999999994,-541.9999999999981,141.00000000000534,249.00000000000944,-398.9999999999938,-302.9999999999977,,-576.9999999999627
2015.03.02,221.00000000000452,-90.99999999999665,-11.999999999989797,18.999999999991246,231.0000000000034,-182.00000000000438,194.99999999998963,139.00000000000023,192.00000000000327,57.00000000000705,100.99999999999554,49.000000000006594,-115.00000000002063,102.99999999998022,-34.99999999998504,-556.0000000000009,-492.0000000000035,132.99999999999557,197.00000000000273,-335.99999999999187,-277.99999999998937,,-460.00000000000216
2015.03.02,206.00000000000617,-165.9999999999995,-68.00000000000139,32.999999999994145,292.00000000000335,-219.00000000000253,86.99999999999264,45.000000000006146,165.00000000000404,109.99999999999899,102.00000000000209,-52.99999999999727,-193.00000000002092,26.999999999986812,-93.99999999999409,-591.9999999999925,-489.99999999999045,111.99999999999477,278.0000000000058,-396.9999999999918,-310.9999999999946,,-1125.9999999999902
2015.03.02,253.99999999999866,-154.99999999999403,-73.99999999999629,70.99999999999883,282.0000000000045,-246.99999999999721,177.99999999998929,106.00000000000608,180.0000000000024,96.00000000000719,93.99999999999409,-36.000000000001364,-118.00000000001809,19.99999999998181,-58.000000000002494,-567.0000000000064,-547.999999999993,85.00000000000796,264.00000000001,-356.00000000000074,-314.99999999999864,,-844.0000000000073
2015.03.02,219.00000000000253,-208.99999999999253,-18.0000000000069,157.99999999999147,360.0000000000048,-300.0000000000003,73.99999999999629,126.0000000000039,102.00000000000209,173.9999999999964,154.99999999999403,-60.000000000002274,-51.000000000001044,115.99999999998545,107.99999999999699,-781.9999999999939,-723.9999999999914,39.00000000000148,336.00000000001273,-385.99999999999744,-322.00000000000006,,-884.9999999999977
2015.03.02,92.00000000000318,-231.0000000000034,130.0000000000079,190.00000000000128,330.0000000000081,-260.00000000000466,-174.00000000000747,128.000000000017,-63.99999999999739,226.00000000000398,256.99999999999613,-4.9999999999954525,-28.000000000005798,351.99999999997544,334.00000000001205,-916.99999999999,-834.0000000000014,54.000000000002046,262.00000000000045,-326.9999999999995,-244.99999999999523,,-729.9999999999727
2015.03.02,353.99999999999875,-183.99999999998417,114.99999999999844,96.99999999999153,311.00000000000574,-275.99999999999847,297.9999999999983,377.0000000000051,209.9999999999991,48.99999999999905,219.00000000000253,116.99999999999022,-108.00000000001918,378.9999999999907,197.00000000000273,-858.9999999999875,-852.9999999999926,159.00000000000603,202.0000000000124,-368.9999999999971,-330.9999999999924,,104.00000000002882
2015.03.02,374.0000000000077,-106.99999999999044,157.99999999999147,85.00000000000173,314.0000000000032,-256.99999999999613,354.0000000000099,452.00000000000796,273.000000000001,14.999999999998348,183.99999999999528,147.99999999999613,-137.00000000000932,426.9999999999925,255.00000000000523,-926.0000000000045,-875.999999999988,159.9999999999966,217.00000000001296,-383.99999999999545,-322.00000000000006,,407.0000000000361
2015.03.02,324.9999999999975,17.000000000000348,356.00000000000074,-2.0000000000131024,160.00000000000458,-119.99999999999788,458.00000000000284,557.0000000000075,246.00000000000176,-78.00000000000028,285.9999999999974,239.00000000000432,-18.0000000000069,579.9999999999841,384.00000000000654,-885.9999999999868,-844.0000000000003,177.99999999999727,82.00000000000784,-263.99999999999756,-218.99999999999142,,1437.000000000018
2015.03.02,435.0000000000076,-34.99999999998504,350.9999999999902,-36.0000000000138,163.00000000000205,-234.00000000000088,571.9999999999948,714.999999999999,396.00000000000745,-56.99999999999594,312.00000000000114,102.00000000000387,-139.00000000000023,524.9999999999773,356.00000000000074,-899.9999999999897,-1081.999999999983,159.9999999999966,126.00000000000477,-289.9999999999903,-383.99999999999545,,1056.0000000000314
