date,GBPUSD,USDJPY,EURCHF,CHFJPY,EURGBP,EURJPY,AUDJPY,AUDCAD,AUDNZD,empty,sum
2016.06.13,-748.9999999999997,-729.0000000000134,-21.999999999988695,-686.000000000007,-471.99999999999466,-894.999999999996,-557.9999999999927,121.00000000000443,134.99999999999625,,-3854.999999999992
2016.06.13,-756.0000000000011,-673.0000000000018,-43.999999999999595,-649.0000000000009,-504.9999999999999,-783.0000000000013,-462.99999999999386,177.00000000000495,146.00000000000168,,-3549.9999999999923
2016.06.13,-763.9999999999869,-666.000000000011,-32.999999999994145,-634.0000000000003,-502.9999999999979,-774.9999999999915,-476.99999999998965,126.99999999999933,197.99999999998707,,-3526.999999999984
2016.06.13,-766.0,-698.0000000000075,-55.99999999998939,-636.0000000000099,-519.9999999999983,-765.0000000000006,-441.99999999999307,219.00000000000253,177.99999999998929,,-3486.000000000007
2016.06.13,-724.9999999999978,-811.000000000007,-43.999999999999595,-755.0000000000097,-519.9999999999983,-900.9999999999962,-595.9999999999894,192.99999999999872,197.00000000000273,,-3961.9999999999964
2016.06.13,-820.9999999999828,-936.000000000007,-27.999999999983594,-887.0000000000005,-556.9999999999964,-1031.9999999999964,-700.9999999999934,190.99999999999673,243.99999999999977,,-4526.9999999999645
2016.06.13,-764.9999999999934,-980.000000000004,-45.99999999999049,-934.0000000000117,-530.9999999999926,-1100.999999999999,-695.999999999998,214.00000000000307,234.00000000000088,,-4604.999999999985
2016.06.13,-671.9999999999837,-992.0000000000044,-47.99999999998139,-947.0000000000027,-487.99999999999955,-1088.9999999999986,-652.000000000001,258.0000000000027,272.99999999998994,,-4356.999999999979
2016.06.13,-600.0000000000006,-1060.0000000000023,-87.99999999999919,-989.0000000000043,-485.0000000000021,-1137.999999999991,-697.0000000000027,238.0000000000049,263.99999999999756,,-4555.000000000001
2016.06.13,-885.9999999999868,-908.0000000000013,-112.000000000001,-810.0000000000023,-698.9999999999941,-915.9999999999968,-536.9999999999919,255.00000000000523,268.0000000000016,,-4344.999999999966
2016.06.13,-807.9999999999865,-858.0000000000041,-106.99999999999044,-737.000000000009,-675.0000000000034,-820.999999999998,-450.9999999999934,201.00000000000674,139.9999999999846,,-4115.9999999999945
2016.06.13,-861.0000000000007,-715.0000000000034,-148.99999999999915,-656.0000000000059,-675.0000000000034,-694.0000000000026,-368.9999999999998,185.99999999999727,168.99999999999693,,-3764.0000000000214
2016.06.13,-748.9999999999997,-711.0000000000127,-261.0000000000001,-687.0000000000118,-661.9999999999959,-590.999999999994,-298.9999999999924,253.0000000000032,209.9999999999991,,-3497.000000000004
2016.06.13,-1278.0000000000014,-846.0000000000036,-309.99999999998806,-888.0000000000052,-937.9999999999944,-735.99999999999,-367.999999999995,265.99999999999955,217.0000000000005,,-4880.999999999977
2016.06.13,-1410.9999999999845,-919.0000000000111,-316.99999999998954,-937.0000000000118,-1063.9999999999982,-795.9999999999923,-496.9999999999999,270.99999999999903,85.99999999998609,,-5584.000000000002
2016.06.13,-1397.9999999999882,-978.0000000000086,-320.9999999999935,-1039.0000000000014,-1041.9999999999984,-923.0000000000018,-444.0000000000026,243.00000000000432,73.99999999999629,,-5827.999999999994
2016.06.13,-1221.9999999999898,-859.0000000000089,-303.9999999999932,-980.000000000004,-880.000000000003,-862.9999999999995,-417.0000000000016,211.00000000000563,98.99999999998244,,-5215.000000000012
2016.06.13,-1024.999999999987,-832.0000000000078,-386.9999999999818,-924.0000000000066,-809.9999999999997,-724.9999999999943,-397.99999999999613,216.0000000000051,85.00000000000173,,-4799.999999999966
2016.06.13,-1021.9999999999895,-824.0000000000123,-388.9999999999949,-919.0000000000111,-830.9999999999928,-696.9999999999885,-356.9999999999993,287.0000000000039,14.999999999987246,,-4736.999999999997
2016.06.13,-837.9999999999832,-771.0000000000008,-404.9999999999887,-847.999999999999,-744.0000000000002,-638.9999999999958,-319.9999999999932,233.00000000000543,41.000000000002146,,-4290.999999999953
2016.06.13,-940.9999999999918,-762.0000000000005,-411.99999999999017,-954.0000000000077,-744.9999999999957,-714.9999999999892,-399.9999999999915,197.99999999999818,92.99999999998754,,-4637.999999999981
2016.06.13,-947.9999999999933,-836.0000000000127,-413.99999999998107,-1063.0000000000023,-683.0000000000002,-908.9999999999918,-506.0000000000002,224.9999999999974,126.0000000000039,,-5007.99999999998
2016.06.13,-1092.000000000004,-843.0000000000035,-326.9999999999884,-1063.0000000000023,-702.0000000000026,-969.9999999999989,-548.9999999999924,273.9999999999965,104.99999999999955,,-5166.999999999996
2016.06.13,-819.9999999999985,-764.00000000001,-436.9999999999985,-969.9999999999989,-554.9999999999944,-862.9999999999995,-465.999999999994,331.999999999999,63.99999999999739,,-4478.999999999997
2016.06.13,117.00000000001154,-502.00000000000955,-481.99999999998244,-638.0000000000052,-239.99999999999577,-350.9999999999991,-131.9999999999908,270.99999999999903,130.99999999999224,,-1825.99999999998
2016.06.13,110.00000000001009,-498.00000000000466,-698.999999999983,-630.0000000000097,-363.0000000000022,-73.99999999999807,-103.9999999999992,168.00000000000148,72.99999999998974,,-2016.9999999999957
2016.06.13,-85.99999999998609,-551.0000000000019,-733.9999999999902,-682.0000000000022,-459.99999999999375,-94.99999999999886,-195.99999999999795,151.00000000000114,29.999999999996696,,-2622.999999999973
2016.06.13,-614.9999999999877,-760.0000000000051,-700.999999999996,-903.0000000000058,-720.9999999999939,-510.9999999999957,-391.9999999999959,268.0000000000016,48.000000000003595,,-4286.9999999999745
2016.06.13,-482.00000000000466,-745.0000000000045,-527.9999999999951,-891.0000000000053,-615.9999999999943,-488.9999999999901,-393.99999999999125,253.99999999999866,65.00000000000395,,-3825.999999999982
2016.06.13,-451.99999999998573,-769.0000000000055,-434.9999999999854,-745.0000000000045,-612.9999999999969,-452.99999999998875,-343.9999999999941,161.00000000000003,86.99999999999264,,-3562.9999999999677
2016.06.13,-448.000000000004,-754.0000000000049,-469.99999999999267,-757.000000000005,-644.9999999999956,-454.9999999999983,-360.99999999999,180.0000000000024,136.00000000000279,,-3573.999999999985
2016.06.13,-559.9999999999827,-671.0000000000065,-451.0000000000014,-675.0000000000114,-700.0000000000006,-344.99999999999886,-346.9999999999942,182.99999999999983,136.99999999998712,,-3429.0000000000077
2016.06.13,-559.9999999999827,-695.0000000000074,-429.99999999999704,-590.0000000000034,-726.9999999999999,-314.9999999999977,-396.0000000000008,228.00000000000597,238.99999999998923,,-3245.999999999994
2016.06.13,-407.0000000000018,-703.000000000003,-420.9999999999825,-570.0000000000074,-661.0000000000005,-275.99999999999625,-359.99999999999943,233.00000000000543,266.999999999995,,-2897.9999999999905
2016.06.13,-336.00000000000296,-623.0000000000047,-419.9999999999982,-546.0000000000065,-602.0000000000025,-250.99999999999056,-349.9999999999943,268.99999999999704,259.9999999999936,,-2599.000000000008
2016.06.13,-329.00000000000153,-606.0000000000088,-376.9999999999829,-495.00000000000455,-578.0000000000007,-234.99999999999943,-347.999999999999,323.0000000000066,204.99999999998852,,-2440.0000000000014
2016.06.13,-238.0000000000049,-624.0000000000094,-367.99999999999056,-492.00000000000443,-568.9999999999973,-238.9999999999901,-362.99999999999955,326.9999999999995,195.9999999999962,,-2370.0000000000005
2016.06.13,-191.99999999999218,-626.0000000000048,-425.99999999999307,-552.0000000000067,-515.9999999999942,-257.99999999999557,-365.99999999999966,362.00000000000676,27.999999999983594,,-2545.9999999999955
2016.06.14,-378.999999999996,-671.0000000000065,-360.9999999999891,-597.999999999999,-590.999999999997,-310.0000000000023,-388.9999999999958,428.00000000000614,-26.999999999999247,,-2897.999999999978
2016.06.14,-520.9999999999936,-675.0000000000114,-393.99999999998323,-669.0000000000111,-651.999999999997,-357.9999999999899,-462.99999999999386,375.9999999999986,62.99999999999084,,-3292.9999999999905
2016.06.14,-497.99999999999847,-691.0000000000025,-325.99999999998187,-591.0000000000082,-654.9999999999944,-368.9999999999998,-438.0000000000024,402.9999999999978,51.99999999998539,,-3113.0000000000045
2016.06.14,-625.9999999999932,-848.0000000000132,-299.99999999998914,-666.000000000011,-744.9999999999957,-510.9999999999957,-548.9999999999924,375.0000000000031,104.99999999999955,,-3764.9999999999873
2016.06.14,-587.9999999999885,-782.0000000000107,-234.99999999998522,-522.0000000000056,-726.9999999999999,-435.99999999999284,-537.9999999999967,370.00000000000364,193.99999999998306,,-3263.9999999999927
2016.06.14,-534.9999999999966,-775.0000000000057,-212.99999999999653,-500.0,-709.9999999999995,-417.0000000000016,-531.9999999999965,392.9999999999989,198.99999999999363,,-3090.0000000000036
2016.06.14,-532.9999999999835,-677.0000000000067,-278.00000000000045,-478.9999999999992,-669.9999999999928,-360.99999999999,-512.0000000000005,385.000000000002,122.99999999998423,,-3001.9999999999873
2016.06.14,-500.9999999999959,-812.0000000000118,-279.99999999999136,-590.0000000000034,-683.9999999999957,-436.9999999999976,-444.0000000000026,428.00000000000614,198.99999999999363,,-3120.999999999999
2016.06.14,-492.9999999999879,-862.9999999999995,-304.9999999999997,-623.0000000000047,-705.9999999999956,-470.9999999999894,-468.9999999999941,502.9999999999979,259.9999999999936,,-3166.9999999999795
2016.06.14,-576.9999999999831,-823.0000000000075,-327.99999999999494,-599.0000000000038,-756.9999999999966,-424.99999999999716,-436.9999999999976,492.999999999999,342.9999999999822,,-3109.999999999999
2016.06.14,-678.0000000000008,-809.0000000000117,-310.9999999999946,-609.0000000000089,-800.0000000000007,-418.99999999999693,-484.99999999999943,423.0000000000067,371.99999999999454,,-3316.0000000000114
2016.06.14,-777.9999999999898,-854.0000000000134,-339.99999999998477,-664.0000000000015,-869.999999999993,-462.99999999999386,-557.0000000000022,434.000000000001,478.999999999985,,-3612.9999999999923
2016.06.14,-758.9999999999985,-849.0000000000038,-349.99999999998363,-666.000000000011,-861.9999999999961,-448.99999999999807,-563.0000000000024,443.0000000000045,462.9999999999912,,-3591.9999999999977
2016.06.14,-696.999999999992,-835.000000000008,-329.00000000000153,-646.0000000000008,-814.0000000000036,-451.9999999999982,-554.000000000002,453.0000000000034,478.0000000000006,,-3396.0000000000023
2016.06.14,-758.9999999999985,-823.0000000000075,-347.9999999999928,-690.0000000000119,-829.0000000000019,-463.99999999999864,-528.9999999999964,470.9999999999992,509.00000000000387,,-3462.0000000000045
2016.06.14,-748.9999999999997,-836.0000000000127,-335.9999999999808,-731.9999999999993,-832.9999999999949,-530.0000000000011,-462.0000000000033,487.99999999999955,531.9999999999991,,-3457.999999999994
2016.06.14,-787.0000000000043,-962.0000000000033,-315.99999999998295,-834.0000000000032,-812.0000000000016,-682.9999999999927,-524.9999999999915,618.0000000000074,636.9999999999986,,-3663.999999999974
2016.06.14,-995.9999999999969,-940.0000000000119,-323.99999999999096,-841.0000000000082,-900.0000000000008,-664.999999999992,-472.999999999999,633.0000000000058,587.9999999999885,,-3918.000000000006
2016.06.14,-1061.000000000001,-1018.0000000000007,-280.9999999999979,-966.9999999999987,-886.9999999999934,-871.9999999999999,-567.9999999999978,626.9999999999998,493.99999999999443,,-4532.999999999995
2016.06.14,-1168.9999999999977,-1114.0000000000043,-295.0000000000008,-1102.0000000000039,-902.9999999999983,-1113.99999999999,-631.9999999999908,572.0000000000058,323.99999999999096,,-5432.999999999989
2016.06.14,-1329.0000000000025,-1170.0000000000018,-146.00000000000168,-1161.0000000000014,-929.000000000002,-1237.9999999999995,-906.9999999999965,263.0000000000021,282.9999999999888,,-6334.000000000015
2016.06.14,-1300.9999999999966,-1033.0000000000014,-0.9999999999843467,-826.9999999999982,-847.9999999999932,-1113.99999999999,-899.0000000000009,284.0000000000065,133.99999999998968,,-5604.999999999968
2016.06.14,-1278.9999999999857,-1016.0000000000053,-51.99999999998539,-1037.0000000000061,-830.9999999999928,-1179.9999999999927,-1021.9999999999914,143.00000000000423,73.99999999999629,,-6199.999999999959
2016.06.14,-1295.9999999999861,-1149.000000000001,-68.00000000000139,-1228.999999999999,-780.000000000003,-1473.9999999999895,-1271.000000000001,24.000000000001798,53.999999999998494,,-7188.999999999981
2016.06.14,-1214.0000000000039,-1122.0,67.00000000001705,-1261.00000000001,-680.9999999999983,-1622.9999999999905,-1275.9999999999964,41.000000000002146,76.99999999999375,,-6991.999999999986
2016.06.14,-1442.9999999999943,-1121.0000000000093,98.0000000000203,-1258.0000000000098,-641.9999999999982,-1600.999999999999,-1262.0000000000005,2.999999999997449,72.99999999998974,,-7153.000000000004
2016.06.14,-1241.0000000000032,-960.000000000008,43.999999999999595,-1153.000000000006,-539.999999999996,-1472.999999999999,-1185.0000000000023,24.000000000001798,197.99999999998707,,-6286.0000000000255
2016.06.14,-973.0000000000016,-984.0000000000089,43.999999999999595,-1103.999999999999,-441.0000000000025,-1420.9999999999923,-1173.9999999999923,-46.999999999997044,200.00000000000017,,-5899.999999999995
2016.06.14,-964.9999999999936,-950.0000000000028,82.00000000000429,-1002.0000000000095,-497.000000000003,-1301.0000000000018,-1097.999999999999,45.000000000006146,201.99999999999108,,-5484.000000000009
2016.06.14,-1330.9999999999934,-936.000000000007,109.00000000000354,-981.9999999999993,-703.9999999999935,-1317.9999999999977,-1027.9999999999916,78.00000000000028,281.99999999998226,,-5829.999999999996
2016.06.14,-1482.99999999999,-873.0000000000047,163.00000000000205,-855.000000000004,-790.9999999999973,-1245.999999999995,-974.9999999999943,224.000000000002,270.99999999999903,,-5564.999999999983
2016.06.14,-1380.9999999999877,-908.0000000000013,144.0000000000108,-850.9999999999991,-690.9999999999972,-1275.9999999999964,-947.0000000000027,175.99999999999838,299.99999999998914,,-5433.999999999986
2016.06.14,-953.9999999999882,-943.000000000012,174.00000000000747,-859.0000000000089,-529.9999999999972,-1259.999999999991,-807.9999999999927,312.9999999999966,302.0000000000023,,-4564.999999999984
2016.06.14,-1283.9999999999964,-855.000000000004,162.00000000001768,-918.0000000000064,-583.9999999999957,-1381.999999999991,-737.9999999999995,302.9999999999977,340.9999999999913,,-4954.999999999985
2016.06.14,-1573.9999999999866,-840.0000000000034,259.0000000000092,-945.999999999998,-620.9999999999937,-1501.9999999999955,-840.999999999994,278.00000000000045,370.00000000000364,,-5416.999999999958
2016.06.14,-1597.9999999999884,-887.0000000000005,333.0000000000055,-908.0000000000013,-629.0000000000018,-1488.99999999999,-875.9999999999906,285.00000000000193,350.9999999999902,,-5417.999999999975
2016.06.14,-1654.0,-930.0000000000068,467.0000000000174,-762.0000000000005,-714.999999999999,-1471.999999999994,-932.9999999999927,273.000000000001,456.9999999999963,,-5268.999999999979
2016.06.14,-1549.9999999999848,-824.0000000000123,440.00000000001813,-646.0000000000008,-673.9999999999968,-1367.999999999995,-813.0000000000024,196.00000000000728,523.9999999999911,,-4714.999999999976
2016.06.14,-1322.000000000001,-819.0000000000026,462.0000000000068,-664.0000000000015,-568.0000000000018,-1358.9999999999945,-799.9999999999972,196.00000000000728,526.9999999999886,,-4346.999999999996
2016.06.14,-1251.000000000002,-865.9999999999997,473.0000000000123,-648.0000000000103,-512.0000000000014,-1344.9999999999989,-786.9999999999919,273.9999999999965,554.9999999999944,,-4107.000000000001
2016.06.14,-1201.999999999992,-885.0000000000051,486.00000000000864,-621.0000000000093,-520.9999999999936,-1352.9999999999945,-807.9999999999927,383.0,574.9999999999922,,-3945.999999999987
2016.06.14,-1346.0000000000027,-858.0000000000041,524.0000000000133,-611.0000000000042,-585.9999999999976,-1347.999999999999,-772.9999999999961,363.0000000000022,578.9999999999961,,-4055.9999999999927
2016.06.14,-1461.0000000000011,-801.0000000000019,512.0000000000014,-567.0000000000073,-661.0000000000005,-1287.9999999999968,-774.9999999999915,331.999999999999,553.0000000000035,,-4155.999999999995
2016.06.14,-1558.9999999999993,-853.0000000000086,526.0000000000042,-676.0000000000019,-676.9999999999943,-1438.0000000000023,-861.9999999999948,279.00000000000705,458.00000000000284,,-4801.999999999986
2016.06.14,-1590.0000000000025,-828.000000000003,491.0000000000192,-658.0000000000013,-680.0000000000028,-1418.9999999999968,-865.9999999999997,280.00000000000244,428.9999999999905,,-4840.999999999994
2016.06.14,-1620.9999999999836,-789.0000000000015,492.0000000000035,-614.0000000000043,-695.9999999999966,-1313.0000000000023,-777.000000000001,253.0000000000032,481.99999999998244,,-4582.999999999998
2016.06.14,-1539.999999999986,-684.0000000000117,489.0000000000061,-521.0000000000008,-653.999999999999,-1235.99999999999,-728.9999999999992,258.0000000000027,495.99999999998533,,-4120.999999999993
2016.06.14,-1496.9999999999927,-714.0000000000128,497.0000000000141,-529.0000000000106,-656.9999999999965,-1272.9999999999961,-741.9999999999902,358.0000000000028,570.9999999999882,,-3985.9999999999936
2016.06.15,-1631.999999999989,-861.0000000000042,480.00000000001376,-719.0000000000083,-722.9999999999959,-1378.0,-966.9999999999987,199.00000000000472,373.00000000000114,,-5227.999999999977
2016.06.15,-1661.9999999999857,-823.0000000000075,494.00000000001666,-704.0000000000077,-690.0000000000017,-1375.9999999999905,-974.9999999999943,187.9999999999993,522.0000000000002,,-5025.999999999972
2016.06.15,-1490.999999999998,-786.0000000000014,480.00000000001376,-652.000000000001,-644.9999999999956,-1321.9999999999886,-897.9999999999961,258.0000000000027,636.9999999999986,,-4418.999999999965
2016.06.15,-1502.0000000000034,-773.0000000000103,490.0000000000126,-596.0000000000036,-658.9999999999985,-1298.0000000000018,-869.9999999999903,278.00000000000045,624.0000000000023,,-4305.999999999993
2016.06.15,-1466.9999999999961,-805.0000000000068,489.0000000000061,-594.9999999999989,-656.000000000001,-1295.9999999999923,-864.9999999999949,297.9999999999983,610.9999999999837,,-4286.000000000002
2016.06.15,-1471.0,-820.0000000000074,460.000000000016,-611.0000000000042,-663.0000000000025,-1307.9999999999927,-887.0000000000005,278.00000000000045,617.9999999999852,,-4404.0000000000055
2016.06.15,-1427.9999999999848,-788.0000000000109,461.0000000000003,-591.0000000000082,-622.9999999999958,-1301.9999999999925,-861.9999999999948,304.00000000000426,658.0000000000031,,-4170.999999999979
2016.06.15,-1459.9999999999945,-825.0000000000028,481.0000000000203,-641.0000000000053,-622.0000000000003,-1360.99999999999,-1042.0000000000016,163.00000000000205,663.999999999998,,-4642.9999999999745
2016.06.15,-1500.9999999999968,-712.0000000000033,470.9999999999992,-655.0000000000011,-590.0000000000016,-1390.0000000000005,-979.9999999999898,168.00000000000148,607.0000000000019,,-4581.99999999999
2016.06.15,-1495.0000000000018,-721.0000000000036,522.0000000000002,-665.0000000000063,-536.0000000000032,-1420.0000000000018,-976.9999999999897,184.00000000000637,539.0000000000006,,-4568.999999999999
2016.06.15,-1332.999999999984,-650.0000000000057,487.0000000000152,-528.0000000000058,-500.00000000000045,-1244.9999999999905,-765.0000000000006,289.0000000000059,652.9999999999925,,-3591.9999999999727
2016.06.15,-1252.999999999993,-606.0000000000088,481.0000000000203,-502.00000000000955,-483.99999999999557,-1173.0000000000018,-619.9999999999903,341.0000000000024,644.0000000000001,,-3171.999999999977
2016.06.15,-1238.99999999999,-565.0000000000119,477.0000000000163,-457.9999999999984,-463.0000000000023,-1138.999999999996,-576.9999999999982,407.99999999999727,443.99999999999994,,-3111.999999999983
2016.06.15,-1173.9999999999861,-634.0000000000003,481.0000000000203,-475.0000000000085,-471.99999999999466,-1170.9999999999923,-578.000000000003,456.00000000000085,445.99999999999085,,-3120.9999999999727
2016.06.15,-1183.999999999985,-627.0000000000095,468.00000000000176,-475.9999999999991,-461.99999999999574,-1161.9999999999918,-590.999999999994,441.0000000000025,363.9999999999866,,-3228.9999999999845
2016.06.15,-1222.9999999999964,-701.0000000000076,440.00000000001813,-576.9999999999982,-507.0000000000019,-1215.999999999994,-634.9999999999909,526.0000000000042,336.00000000000296,,-3556.9999999999636
2016.06.15,-1237.9999999999836,-692.0000000000073,419.9999999999982,-570.999999999998,-483.99999999999557,-1236.9999999999948,-592.9999999999893,550.000000000006,395.99999999999636,,-3448.9999999999677
2016.06.15,-1166.9999999999848,-669.0000000000111,330.0000000000081,-656.0000000000059,-464.9999999999932,-1194.0000000000027,-591.9999999999987,538.0000000000051,363.9999999999866,,-3510.9999999999964
2016.06.15,-1180.0000000000032,-658.0000000000013,209.00000000001472,-667.0000000000016,-447.99999999999284,-1201.9999999999982,-554.9999999999926,556.0000000000009,326.9999999999884,,-3617.9999999999854
2016.06.15,-949.9999999999842,-564.0000000000072,195.00000000001182,-542.0000000000016,-480.99999999999807,-968.9999999999941,-417.0000000000016,595.0000000000011,414.00000000000324,,-2718.9999999999704
2016.06.15,-1153.000000000004,-596.0000000000036,205.00000000001074,-570.0000000000074,-490.999999999997,-961.9999999999891,-438.99999999999295,548.0000000000041,414.00000000000324,,-3043.9999999999764
2016.06.15,-992.9999999999994,-566.0000000000025,120.00000000000898,-626.0000000000048,-408.9999999999927,-986.9999999999948,-423.9999999999924,592.9999999999991,418.9999999999916,,-2872.9999999999864
2016.06.15,-922.0000000000006,-559.0000000000117,114.99999999999844,-662.0000000000061,-385.000000000002,-988.9999999999901,-436.9999999999976,563.9999999999978,422.9999999999956,,-2852.0000000000164
2016.06.15,-727.9999999999953,-505.00000000000966,96.00000000000719,-602.0000000000039,-295.99999999999625,-894.999999999996,-246.9999999999999,679.0000000000074,523.9999999999911,,-1973.9999999999952
2016.06.15,-746.0000000000023,-530.0000000000011,36.0000000000138,-594.0000000000083,-400.9999999999958,-908.0000000000013,-250.0,695.0000000000011,592.9999999999991,,-2104.9999999999945
2016.06.15,-699.9999999999895,-546.0000000000065,49.00000000001015,-618.9999999999998,-349.99999999999477,-845.9999999999894,-221.9999999999942,714.0000000000035,585.9999999999976,,-1933.9999999999623
2016.06.15,-653.999999999999,-536.0000000000014,136.00000000000279,-558.0000000000069,-292.9999999999988,-902.9999999999916,-135.99999999999568,712.9999999999969,527.9999999999951,,-1702.999999999999
2016.06.15,-642.9999999999936,-525.0000000000057,161.00000000001114,-537.0000000000061,-297.00000000000284,-905.9999999999917,-183.9999999999975,739.0000000000008,515.9999999999832,,-1676.0000000000023
2016.06.15,-778.9999999999964,-554.000000000002,212.00000000001216,-438.0000000000024,-388.9999999999949,-861.9999999999948,-230.99999999999454,743.0000000000048,536.9999999999875,,-1760.9999999999807
2016.06.15,-729.9999999999862,-605.000000000004,257.0000000000183,-475.0000000000085,-385.000000000002,-902.9999999999916,-289.99999999999204,709.0000000000041,541.9999999999981,,-1879.999999999964
2016.06.15,-723.9999999999914,-660.0000000000108,265.0000000000041,-481.9999999999993,-368.00000000000165,-941.0000000000025,-293.99999999999693,707.9999999999975,509.99999999998823,,-1986.0000000000127
2016.06.15,-980.9999999999875,-707.0000000000078,273.0000000000121,-545.0000000000017,-551.9999999999969,-1004.9999999999955,-363.9999999999901,851.0000000000017,526.0000000000042,,-2503.9999999999613
2016.06.15,-970.9999999999885,-713.0000000000081,275.000000000003,-632.000000000005,-500.00000000000045,-1132.9999999999955,-405.9999999999917,917.9999999999966,563.0000000000024,,-2598.9999999999877
2016.06.15,-973.999999999986,-837.0000000000033,287.9999999999994,-780.0000000000011,-407.99999999999727,-1290.9999999999968,-412.9999999999967,1043.000000000005,658.0000000000031,,-2713.9999999999736
2016.06.15,-1061.9999999999852,-890.0000000000006,274.00000000001864,-651.0000000000105,-564.9999999999933,-1140.0000000000005,-387.00000000000045,1189.0000000000068,662.9999999999914,,-2568.9999999999736
2016.06.15,-768.9999999999975,-993.9999999999998,358.9999999999982,-697.0000000000027,-436.9999999999985,-1277.9999999999916,-375.0,1251.000000000002,724.9999999999978,,-2214.9999999999923
2016.06.15,-649.999999999995,-995.0000000000045,236.99999999999832,-713.9999999999986,-429.0000000000016,-1268.0000000000007,-359.99999999999943,1385.000000000003,784.9999999999912,,-2009.0000000000077
2016.06.15,-756.9999999999854,-1011.0000000000099,74.0000000000185,-898.0000000000103,-465.9999999999998,-1156.9999999999964,-406.9999999999965,1343.0000000000052,729.0000000000018,,-2549.9999999999727
2016.06.15,-914.9999999999991,-973.0000000000132,-45.99999999999049,-1033.0000000000014,-547.999999999993,-1185.9999999999927,-528.9999999999964,1338.000000000006,709.0000000000041,,-3182.9999999999764
2016.06.15,-929.000000000002,-926.0000000000019,-64.99999999998174,-1004.0000000000049,-544.0,-1152.000000000001,-453.00000000000296,1358.0000000000036,719.000000000003,,-2995.999999999988
2016.06.15,-975.9999999999991,-905.0000000000011,-12.999999999996348,-945.999999999998,-576.9999999999942,-1122.0,-453.9999999999935,1371.0,695.9999999999856,,-2925.9999999999973
2016.06.15,-1096.9999999999925,-1099.0000000000036,-125.99999999998168,-981.9999999999993,-851.9999999999972,-1210.9999999999986,-473.99999999998954,1402.9999999999986,736.9999999999877,,-3700.999999999976
2016.06.15,-1068.9999999999866,-1356.9999999999993,-95.999999999985,-1081.0000000000032,-875.0000000000035,-1221.999999999994,-453.9999999999935,1465.0000000000052,636.9999999999986,,-4051.9999999999604
2016.06.15,-943.9999999999893,-1206.0000000000032,116.00000000000499,-652.000000000001,-803.9999999999936,-975.9999999999991,-372.99999999999045,1410.0000000000002,635.9999999999922,,-2792.9999999999804
2016.06.15,-936.9999999999878,-898.0000000000103,165.9999999999995,-499.00000000000944,-688.9999999999952,-827.9999999999887,-269.999999999996,1428.000000000007,689.9999999999907,,-1836.9999999999902
2016.06.15,-750.9999999999906,-859.0000000000089,182.99999999999983,-558.0000000000069,-595.0000000000011,-926.0000000000019,-390.99999999999113,1414.000000000004,651.9999999999859,,-1831.000000000011
2016.06.15,-686.9999999999932,-875.0,197.00000000000273,-493.9999999999998,-541.9999999999981,-879.9999999999955,-346.9999999999942,1407.0000000000027,673.9999999999968,,-1546.9999999999782
2016.06.15,-536.0000000000032,-844.0000000000083,195.00000000001182,-430.0000000000068,-504.9999999999999,-796.999999999997,-292.99999999999216,1358.0000000000036,707.9999999999975,,-1143.9999999999948
