date,GBPUSD,USDJPY,EURCHF,CHFJPY,EURGBP,EURJPY,AUDJPY,AUDCAD,AUDNZD,empty,sum
2016.06.13,-705.9999999999844,-536.0000000000014,-17.999999999984695,-532.0000000000107,-469.99999999999267,-644.999999999996,-375.0,192.00000000000327,170.99999999998784,,-2918.999999999979
2016.06.13,-687.9999999999998,-598.0000000000132,-29.999999999996696,-603.9999999999992,-458.9999999999983,-714.9999999999892,-415.9999999999968,190.99999999999673,220.99999999998232,,-3098.0000000000136
2016.06.13,-726.0000000000044,-647.0000000000056,-17.000000000000348,-618.0000000000092,-498.9999999999939,-742.999999999995,-408.00000000000125,246.00000000000176,234.00000000000088,,-3178.0000000000073
2016.06.13,-583.0000000000002,-643.0000000000007,-38.99999999998904,-585.000000000008,-453.0000000000034,-688.0000000000024,-399.9999999999915,299.00000000000483,207.00000000000162,,-2884.999999999988
2016.06.13,-705.0000000000001,-753.0000000000001,-1.999999999990898,-697.0000000000027,-500.00000000000045,-840.999999999994,-543.9999999999969,224.000000000002,292.00000000000335,,-3525.99999999998
2016.06.13,-665.0000000000044,-867.0000000000044,-15.999999999993797,-814.0000000000072,-487.99999999999955,-958.999999999989,-640.0000000000006,231.99999999999886,285.00000000000193,,-3931.999999999998
2016.06.13,-637.9999999999831,-878.0000000000001,-27.999999999983594,-815.0000000000119,-485.0000000000021,-946.9999999999885,-551.0000000000019,348.9999999999993,319.999999999987,,-3672.999999999986
2016.06.13,-580.0000000000027,-981.0000000000088,-21.999999999988695,-939.0000000000072,-436.9999999999985,-1084.9999999999936,-640.0000000000006,263.0000000000021,330.9999999999924,,-4090.000000000006
2016.06.13,-485.0000000000021,-891.0000000000053,-39.999999999995595,-765.0000000000006,-451.0000000000014,-884.9999999999909,-509.00000000000034,280.9999999999979,353.99999999998766,,-3391.000000000011
2016.06.13,-810.999999999984,-796.0000000000065,-25.999999999992696,-639.00000000001,-648.9999999999995,-759.9999999999909,-451.9999999999982,275.000000000003,281.99999999998226,,-3575.9999999999964
2016.06.13,-529.0000000000017,-636.0000000000099,-61.99999999998429,-528.0000000000058,-478.0000000000006,-602.9999999999944,-256.0000000000002,238.0000000000049,170.99999999998784,,-2683.0000000000045
2016.06.13,-673.9999999999968,-696.0000000000122,-144.99999999999514,-576.9999999999982,-624.9999999999977,-563.0000000000024,-277.000000000001,273.9999999999965,242.99999999999324,,-3040.000000000014
2016.06.13,-737.9999999999942,-648.0000000000103,-242.99999999999324,-653.0000000000058,-646.0000000000022,-536.9999999999919,-174.99999999999716,296.0000000000074,227.99999999998377,,-3116.000000000004
2016.06.13,-1069.9999999999932,-803.0000000000115,-278.00000000000045,-806.0000000000116,-861.9999999999961,-667.0000000000016,-345.9999999999894,328.0000000000061,287.9999999999994,,-4215.999999999998
2016.06.13,-1336.9999999999882,-895.0000000000102,-261.0000000000001,-892.0000000000101,-1005.0000000000003,-780.0000000000011,-423.9999999999924,302.9999999999977,134.99999999999625,,-5156.000000000007
2016.06.13,-1052.9999999999927,-851.0000000000133,-246.99999999999721,-941.0000000000025,-768.000000000002,-849.9999999999943,-369.99999999999034,290.00000000000136,182.99999999999983,,-4606.999999999991
2016.06.13,-1000.9999999999852,-768.0000000000007,-268.9999999999859,-822.0000000000027,-780.000000000003,-691.9999999999931,-349.9999999999943,241.99999999999778,102.00000000000209,,-4337.9999999999645
2016.06.13,-983.0000000000006,-786.0000000000014,-350.9999999999902,-877.0000000000095,-798.9999999999942,-668.9999999999969,-325.00000000000284,348.9999999999993,165.9999999999995,,-4274.999999999997
2016.06.13,-794.9999999999901,-751.0000000000048,-329.99999999998585,-825.0000000000028,-692.9999999999992,-629.9999999999955,-313.0000000000024,334.9999999999964,52.99999999999194,,-3948.9999999999927
2016.06.13,-780.9999999999873,-716.0000000000082,-375.9999999999986,-831.0000000000031,-686.9999999999932,-589.9999999999892,-274.0000000000009,238.0000000000049,102.99999999998644,,-3913.9999999999886
2016.06.13,-861.0000000000007,-731.0000000000088,-379.99999999998033,-950.0000000000028,-661.0000000000005,-708.999999999989,-391.9999999999959,233.00000000000543,139.9999999999846,,-4310.999999999988
2016.06.13,-946.0000000000024,-824.0000000000123,-269.9999999999925,-1022.0000000000056,-642.9999999999936,-905.0000000000011,-497.99999999999045,304.9999999999997,194.99999999998963,,-4608.000000000008
2016.06.13,-808.9999999999931,-763.0000000000052,-266.999999999995,-969.9999999999989,-558.000000000003,-853.9999999999992,-465.0000000000034,428.00000000000614,119.99999999998678,,-4138.000000000005
2016.06.13,106.00000000000608,-501.0000000000048,-395.99999999999636,-640.0000000000006,-195.9999999999962,-352.99999999999443,-100.99999999999909,414.9999999999987,144.99999999999514,,-1520.9999999999911
2016.06.13,321.0000000000157,-419.00000000001114,-421.99999999998903,-407.0000000000107,-190.99999999999673,-73.99999999999807,-85.99999999999852,287.9999999999994,170.00000000000347,,-819.9999999999859
2016.06.13,233.00000000001654,-490.99999999999966,-686.9999999999932,-623.0000000000047,-331.0000000000035,-13.999999999995794,-90.99999999999397,209.9999999999991,100.99999999999554,,-1692.99999999998
2016.06.13,80.00000000001339,-451.0000000000076,-689.9999999999907,-637.0000000000005,-375.9999999999986,-30.9999999999917,-25.99999999999625,314.99999999999864,106.99999999999044,,-1708.9999999999832
2016.06.13,-360.9999999999891,-721.0000000000036,-519.9999999999872,-874.0000000000094,-529.0000000000017,-472.999999999999,-375.0,307.99999999999716,95.999999999985,,-3449.000000000008
2016.06.13,-407.99999999998613,-608.0000000000041,-392.9999999999989,-658.0000000000013,-526.9999999999997,-379.99999999999545,-233.99999999999466,280.9999999999979,109.00000000000354,,-2817.9999999999786
2016.06.13,-268.0000000000016,-667.0000000000016,-401.99999999999125,-668.0000000000064,-502.9999999999979,-376.99999999999534,-292.0000000000016,202.9999999999976,154.99999999999403,,-2819.0000000000036
2016.06.13,-446.9999999999974,-659.000000000006,-442.9999999999934,-644.0000000000055,-641.0000000000027,-310.0000000000023,-292.0000000000016,206.00000000000617,164.99999999999292,,-3065.00000000001
2016.06.13,-516.9999999999897,-599.0000000000038,-422.9999999999956,-541.000000000011,-698.9999999999941,-216.99999999999875,-305.9999999999974,253.0000000000032,238.99999999998923,,-2809.9999999999977
2016.06.13,-385.99999999999744,-651.0000000000105,-397.99999999998727,-531.0000000000059,-644.0000000000001,-235.99999999999,-343.9999999999941,236.00000000000287,312.00000000000114,,-2641.999999999982
2016.06.13,-319.999999999987,-624.0000000000094,-419.9999999999982,-538.0000000000109,-600.999999999996,-225.9999999999991,-334.0000000000032,316.0000000000052,269.9999999999925,,-2477.0000000000064
2016.06.13,-285.00000000000193,-594.0000000000083,-373.99999999998545,-481.9999999999993,-566.9999999999953,-210.99999999999852,-310.99999999999284,356.00000000000074,275.9999999999874,,-2191.9999999999936
2016.06.13,-234.99999999998522,-599.0000000000038,-346.0000000000019,-417.0000000000016,-566.9999999999953,-176.9999999999925,-337.0000000000033,341.0000000000024,235.99999999999176,,-2100.999999999989
2016.06.13,-190.00000000000128,-618.0000000000092,-357.99999999999164,-486.0000000000042,-514.9999999999987,-233.99999999999466,-346.9999999999942,379.0000000000071,231.99999999998778,,-2136.9999999999986
2016.06.13,116.00000000000499,-551.0000000000019,-395.99999999999636,-505.00000000000966,-287.9999999999994,-208.99999999998897,-337.99999999999386,563.9999999999978,36.999999999998145,,-1569.9999999999895
2016.06.14,-322.00000000000006,-641.0000000000053,-351.99999999999676,-556.0000000000116,-558.9999999999984,-280.9999999999917,-368.9999999999998,453.0000000000034,116.99999999998934,,-2510.0000000000105
2016.06.14,-461.0000000000003,-671.0000000000065,-324.9999999999975,-579.9999999999983,-622.9999999999958,-339.9999999999892,-429.00000000000205,438.00000000000506,115.99999999998278,,-2875.0000000000023
2016.06.14,-417.0000000000007,-681.0000000000116,-288.99999999998374,-519.0000000000055,-619.9999999999983,-342.9999999999893,-393.99999999999125,434.000000000001,121.99999999999989,,-2706.9999999999795
2016.06.14,-587.9999999999885,-768.0000000000007,-213.99999999998087,-518.0000000000007,-726.9999999999999,-417.99999999999216,-512.0000000000005,412.00000000000125,217.0000000000005,,-3115.999999999962
2016.06.14,-495.99999999998533,-775.0000000000057,-200.99999999998454,-498.00000000000466,-683.0000000000002,-417.0000000000016,-530.9999999999917,395.0000000000009,302.0000000000023,,-2903.9999999999704
2016.06.14,-519.9999999999872,-609.9999999999994,-173.00000000000094,-347.0000000000084,-663.0000000000025,-277.9999999999916,-462.99999999999386,395.0000000000009,238.99999999998923,,-2419.9999999999936
2016.06.14,-436.9999999999985,-469.0000000000083,-264.9999999999819,-280.00000000000114,-634.9999999999967,-98.99999999998954,-283.00000000000125,436.9999999999985,198.99999999999363,,-1831.999999999985
2016.06.14,-400.9999999999847,-760.0000000000051,-268.9999999999859,-525.0000000000057,-649.999999999995,-365.99999999999966,-381.9999999999908,523.0000000000068,319.0000000000026,,-2510.9999999999573
2016.06.14,-469.99999999999267,-785.0000000000108,-278.00000000000045,-555.0000000000068,-693.9999999999947,-387.999999999991,-402.000000000001,529.9999999999972,367.99999999999056,,-2674.0000000000095
2016.06.14,-553.9999999999878,-729.0000000000134,-298.9999999999826,-528.0000000000058,-734.0000000000014,-336.9999999999891,-368.9999999999998,514.9999999999987,410.99999999998363,,-2623.9999999999977
2016.06.14,-634.0000000000013,-702.0000000000124,-297.9999999999983,-503.0000000000001,-780.000000000003,-308.9999999999975,-432.9999999999927,467.0000000000063,540.9999999999915,,-2651.000000000007
2016.06.14,-736.0000000000033,-839.0000000000128,-327.99999999999494,-646.0000000000008,-856.0000000000013,-432.00000000000216,-536.9999999999919,465.9999999999998,504.9999999999999,,-3403.0000000000073
2016.06.14,-661.9999999999848,-784.000000000006,-323.99999999999096,-603.9999999999992,-798.9999999999942,-393.99999999999125,-487.99999999999955,492.999999999999,539.0000000000006,,-3022.9999999999663
2016.06.14,-659.999999999994,-777.000000000001,-312.9999999999855,-603.9999999999992,-785.0000000000024,-403.99999999999636,-447.00000000000273,526.9999999999997,580.0000000000027,,-2882.9999999999786
2016.06.14,-744.9999999999957,-787.0000000000061,-329.00000000000153,-636.0000000000099,-827.0,-427.99999999999727,-454.9999999999983,507.9999999999973,573.0000000000013,,-3126.0000000000105
2016.06.14,-733.9999999999902,-817.0000000000073,-314.99999999999864,-701.9999999999982,-785.0000000000024,-506.9999999999908,-393.0000000000007,631.0000000000038,668.0000000000019,,-2953.9999999999827
2016.06.14,-719.9999999999873,-906.0000000000059,-276.9999999999939,-785.0000000000108,-756.9999999999966,-643.9999999999912,-390.99999999999113,709.9999999999995,687.9999999999998,,-3081.999999999978
2016.06.14,-905.9999999999845,-862.9999999999995,-275.9999999999874,-749.0000000000094,-851.9999999999972,-608.9999999999947,-402.000000000001,678.0000000000008,626.9999999999998,,-3351.9999999999727
2016.06.14,-961.9999999999961,-987.000000000009,-225.99999999999287,-871.0000000000093,-851.9999999999972,-793.9999999999969,-539.999999999992,641.9999999999982,496.99999999999187,,-4093.0000000000036
2016.06.14,-1014.0000000000038,-1044.0000000000111,-134.99999999999625,-1004.0000000000049,-756.9999999999966,-1039.999999999992,-570.999999999998,629.9999999999973,488.9999999999839,,-4446.000000000022
2016.06.14,-1231.0000000000043,-1029.0000000000105,109.00000000000354,-823.9999999999981,-829.0000000000019,-1106.9999999999993,-841.9999999999987,322.00000000000006,316.99999999998954,,-5114.00000000002
2016.06.14,-1244.0000000000007,-934.0000000000117,47.00000000001925,-816.0000000000025,-814.0000000000036,-1030.9999999999918,-893.0000000000007,292.9999999999988,133.99999999998968,,-5258.000000000003
2016.06.14,-1167.9999999999914,-981.0000000000088,-44.99999999998394,-1013.0000000000052,-702.0000000000026,-1146.9999999999914,-990.9999999999997,156.00000000000057,117.99999999999588,,-5772.999999999987
2016.06.14,-1204.9999999999893,-1024.000000000001,83.00000000001084,-1030.0000000000011,-678.0000000000008,-1299.9999999999973,-1066.0000000000025,112.000000000001,143.99999999998857,,-5963.999999999992
2016.06.14,-1120.9999999999943,-1105.000000000004,145.00000000001734,-1210.9999999999986,-514.9999999999987,-1566.9999999999932,-1251.9999999999955,94.00000000000519,87.99999999999919,,-6443.999999999962
2016.06.14,-1163.9999999999873,-943.000000000012,121.99999999999989,-1117.0000000000045,-497.99999999999847,-1441.0000000000025,-1152.9999999999916,87.00000000000374,221.99999999998886,,-5885.000000000004
2016.06.14,-798.9999999999942,-884.0000000000003,43.999999999999595,-1005.0000000000097,-385.99999999999744,-1239.999999999995,-1018.9999999999912,28.000000000005798,231.99999999998778,,-5028.999999999994
2016.06.14,-917.9999999999966,-891.0000000000053,108.00000000001918,-990.0000000000091,-429.0000000000016,-1284.9999999999966,-1045.9999999999923,60.00000000000449,252.99999999999213,,-5137.999999999985
2016.06.14,-948.9999999999999,-833.0000000000126,130.0000000000079,-861.0000000000042,-478.0000000000006,-1170.9999999999923,-935.0000000000023,95.00000000000064,305.9999999999841,,-4696.000000000018
2016.06.14,-1228.9999999999911,-858.0000000000041,197.00000000000273,-838.0000000000081,-619.9999999999983,-1219.9999999999989,-956.0000000000031,234.00000000000088,302.0000000000023,,-4987.999999999998
2016.06.14,-1147.9999999999934,-820.0000000000074,201.00000000000674,-769.0000000000055,-588.9999999999951,-1146.9999999999914,-900.9999999999962,267.00000000000614,319.0000000000026,,-4586.999999999973
2016.06.14,-895.9999999999857,-833.0000000000126,174.00000000000747,-743.0000000000092,-502.00000000000244,-1092.9999999999893,-765.9999999999911,348.00000000000387,336.00000000000296,,-3974.9999999999764
2016.06.14,-912.999999999986,-826.0000000000076,241.00000000000233,-770.0000000000102,-439.0000000000005,-1194.9999999999932,-716.9999999999987,323.0000000000066,404.9999999999887,,-3890.9999999999995
2016.06.14,-1268.9999999999868,-719.0000000000083,268.0000000000016,-812.0000000000118,-500.9999999999959,-1274.9999999999914,-552.9999999999973,522.0000000000002,444.9999999999843,,-3894.0000000000055
2016.06.14,-1439.9999999999968,-765.0000000000006,333.0000000000055,-859.0000000000089,-551.0000000000015,-1402.000000000001,-746.9999999999999,318.00000000000716,374.999999999992,,-4738.000000000005
2016.06.14,-1420.9999999999834,-879.0000000000049,496.00000000000756,-691.0000000000025,-626.9999999999998,-1396.000000000001,-870.9999999999951,299.00000000000483,497.99999999999847,,-4591.999999999976
2016.06.14,-1546.000000000003,-784.000000000006,522.0000000000002,-641.0000000000053,-644.0000000000001,-1369.9999999999905,-793.9999999999969,353.99999999999875,574.9999999999922,,-4328.000000000011
2016.06.14,-1314.9999999999995,-763.0000000000052,493.0000000000101,-641.0000000000053,-520.9999999999936,-1330.9999999999889,-766.9999999999959,197.99999999999818,534.9999999999966,,-4111.999999999984
2016.06.14,-1139.0000000000011,-698.0000000000075,513.0000000000078,-546.0000000000065,-434.000000000001,-1250.0,-685.0000000000023,287.0000000000039,567.9999999999907,,-3384.0000000000164
2016.06.14,-1083.9999999999961,-726.0000000000133,484.00000000001774,-528.0000000000058,-451.0000000000014,-1203.9999999999936,-700.9999999999934,392.9999999999989,600.9999999999849,,-3216.0000000000023
2016.06.14,-1166.0000000000005,-856.9999999999993,531.0000000000148,-609.9999999999994,-500.00000000000045,-1345.9999999999895,-771.9999999999914,387.99999999999943,607.0000000000019,,-3724.9999999999645
2016.06.14,-1268.9999999999868,-780.0000000000011,558.0000000000141,-490.0000000000091,-568.0000000000018,-1248.9999999999952,-733.9999999999947,394.00000000000546,595.9999999999966,,-3541.9999999999727
2016.06.14,-1401.999999999992,-739.0000000000043,534.0000000000123,-529.0000000000106,-602.0000000000025,-1263.999999999996,-713.9999999999986,343.00000000000443,580.0000000000027,,-3792.9999999999845
2016.06.14,-1533.999999999991,-821.0000000000122,551.0000000000126,-637.0000000000005,-644.0000000000001,-1397.9999999999961,-816.0000000000025,326.0000000000041,468.9999999999861,,-4503.999999999999
2016.06.14,-1505.0000000000007,-737.000000000009,507.000000000013,-556.0000000000116,-661.0000000000005,-1259.0000000000005,-727.9999999999944,341.0000000000024,517.9999999999962,,-4080.0000000000045
2016.06.14,-1493.9999999999952,-655.0000000000011,524.0000000000133,-490.99999999999966,-626.9999999999998,-1204.9999999999982,-685.9999999999928,321.0000000000046,536.0000000000032,,-3776.999999999966
2016.06.14,-1441.9999999999877,-661.0000000000014,500.00000000001154,-496.9999999999999,-614.0000000000034,-1183.9999999999975,-661.0000000000014,361.0000000000002,611.9999999999903,,-3585.9999999999895
2016.06.14,-1468.999999999987,-698.0000000000075,554.00000000001,-523.0000000000103,-553.999999999999,-1272.9999999999961,-728.9999999999992,453.0000000000034,637.9999999999831,,-3601.0000000000023
2016.06.15,-1553.0000000000043,-820.0000000000074,507.000000000013,-680.0000000000068,-648.9999999999995,-1344.9999999999989,-948.9999999999981,233.00000000000543,563.0000000000024,,-4692.999999999994
2016.06.15,-1481.9999999999834,-784.000000000006,507.000000000013,-645.0000000000102,-619.9999999999983,-1319.0000000000027,-884.0000000000003,263.99999999999756,678.9999999999852,,-4284.000000000005
2016.06.15,-1444.000000000001,-761.0000000000099,491.0000000000192,-591.0000000000082,-629.0000000000018,-1281.9999999999964,-853.9999999999992,297.9999999999983,668.9999999999862,,-4103.000000000013
2016.06.15,-1459.9999999999945,-762.0000000000005,508.00000000001955,-576.0000000000076,-639.0000000000007,-1278.9999999999964,-850.9999999999991,314.0000000000032,642.9999999999936,,-4101.999999999983
2016.06.15,-1444.9999999999852,-789.0000000000015,491.0000000000192,-594.0000000000083,-648.9999999999995,-1281.9999999999964,-854.9999999999898,312.9999999999966,629.9999999999973,,-4179.999999999968
2016.06.15,-1384.9999999999918,-715.0000000000034,460.000000000016,-565.0000000000119,-605.9999999999955,-1213.9999999999986,-792.9999999999922,314.99999999999864,665.9999999999889,,-3836.999999999989
2016.06.15,-1383.9999999999852,-745.0000000000045,528.0000000000174,-536.0000000000014,-603.9999999999934,-1254.9999999999955,-842.9999999999893,331.0000000000035,817.9999999999854,,-3689.9999999999627
2016.06.15,-1437.9999999999836,-692.0000000000073,503.000000000009,-593.0000000000035,-564.9999999999933,-1289.0000000000014,-888.9999999999958,190.99999999999673,703.9999999999935,,-4067.9999999999854
2016.06.15,-1476.999999999995,-687.0000000000118,537.0000000000097,-636.0000000000099,-525.9999999999932,-1378.0,-953.9999999999935,184.00000000000637,620.9999999999827,,-4316.000000000005
2016.06.15,-1271.0,-584.0000000000032,534.0000000000123,-466.0000000000082,-456.9999999999963,-1186.9999999999977,-731.9999999999993,292.9999999999988,685.0000000000023,,-3184.999999999992
2016.06.15,-1237.9999999999836,-562.0000000000118,502.00000000000244,-431.0000000000116,-476.9999999999941,-1114.999999999995,-566.9999999999931,412.9999999999967,741.9999999999982,,-2732.999999999992
2016.06.15,-1228.9999999999911,-550.0000000000114,491.0000000000192,-441.0000000000025,-453.99999999999886,-1120.999999999995,-539.0000000000015,439.0000000000005,668.0000000000019,,-2735.9999999999786
2016.06.15,-1153.000000000004,-545.0000000000017,538.0000000000163,-380.00000000000966,-422.00000000000017,-1097.999999999999,-481.9999999999993,497.99999999999847,490.999999999997,,-2553.000000000002
2016.06.15,-1139.9999999999854,-603.0000000000086,493.0000000000101,-433.00000000000693,-456.00000000000085,-1106.9999999999993,-540.9999999999968,473.99999999999665,492.0000000000035,,-2820.9999999999873
2016.06.15,-1163.000000000003,-594.0000000000083,470.9999999999992,-469.99999999999886,-453.99999999999886,-1117.999999999995,-506.9999999999908,568.0000000000018,380.00000000000256,,-2886.9999999999914
2016.06.15,-1183.0000000000007,-675.0000000000114,448.000000000004,-550.0000000000114,-480.99999999999807,-1188.0000000000023,-566.0000000000025,619.9999999999983,419.9999999999982,,-3155.0000000000264
2016.06.15,-1166.0000000000005,-635.0000000000051,419.9999999999982,-552.0000000000067,-461.99999999999574,-1155.9999999999918,-572.0000000000027,550.000000000006,420.9999999999825,,-3152.0000000000164
2016.06.15,-1126.0000000000048,-658.0000000000013,352.000000000019,-654.0000000000106,-434.000000000001,-1191.9999999999932,-510.9999999999957,617.0000000000009,366.999999999984,,-3239.0000000000023
2016.06.15,-859.9999999999941,-520.0000000000102,259.0000000000092,-502.00000000000955,-359.99999999999363,-923.9999999999924,-347.999999999999,629.0000000000018,472.9999999999901,,-2152.9999999999977
2016.06.15,-940.9999999999918,-527.000000000001,251.00000000000122,-418.00000000000637,-475.99999999999864,-823.9999999999981,-342.9999999999893,601.000000000007,441.0000000000025,,-2235.9999999999736
2016.06.15,-973.0000000000016,-493.9999999999998,222.00000000001108,-550.0000000000114,-392.9999999999989,-944.9999999999932,-387.00000000000045,602.0000000000025,443.99999999999994,,-2473.999999999992
2016.06.15,-838.9999999999898,-545.0000000000017,143.00000000000423,-612.9999999999995,-371.99999999999454,-920.9999999999923,-363.9999999999901,653.999999999999,514.9999999999987,,-2341.9999999999654
2016.06.15,-727.9999999999953,-461.00000000001273,135.00000000001845,-603.9999999999992,-258.0000000000027,-894.999999999996,-174.99999999999716,741.9999999999982,539.0000000000006,,-1704.9999999999864
2016.06.15,-656.9999999999965,-489.0000000000043,142.0000000000199,-558.0000000000069,-263.0000000000021,-866.9999999999902,-246.9999999999999,702.0000000000026,604.9999999999889,,-1631.9999999999884
2016.06.15,-622.9999999999958,-509.00000000000034,49.00000000001015,-573.9999999999981,-322.00000000000006,-772.9999999999961,-186.9999999999976,721.000000000005,671.9999999999837,,-1545.999999999989
2016.06.15,-553.9999999999878,-499.00000000000944,175.00000000001404,-500.0,-234.99999999999633,-826.9999999999982,-117.999999999995,750.0000000000063,610.9999999999837,,-1196.9999999999827
2016.06.15,-570.0000000000039,-507.000000000005,203.00000000001984,-537.0000000000061,-203.99999999999307,-902.9999999999916,-125.0,797.9999999999987,566.9999999999842,,-1277.9999999999973
2016.06.15,-614.0000000000034,-499.00000000000944,246.00000000001288,-424.0000000000066,-270.0000000000036,-822.9999999999933,-173.99999999999238,765.0000000000045,567.9999999999907,,-1225.0000000000002
2016.06.15,-648.0000000000041,-545.0000000000017,312.00000000000114,-326.9999999999982,-341.0000000000024,-798.0000000000018,-155.9999999999917,773.0000000000015,578.9999999999961,,-1151.0000000000016
2016.06.15,-638.9999999999895,-579.0000000000077,310.0000000000103,-414.0000000000015,-300.0000000000003,-894.999999999996,-266.9999999999959,736.0000000000033,544.9999999999955,,-1502.9999999999823
2016.06.15,-609.9999999999994,-646.0000000000008,287.000000000015,-472.999999999999,-310.9999999999946,-921.999999999997,-289.0000000000015,907.9999999999977,614.0000000000034,,-1441.9999999999757
2016.06.15,-951.9999999999973,-639.00000000001,281.0000000000201,-519.0000000000055,-470.9999999999992,-966.9999999999987,-296.99999999999704,929.000000000002,591.9999999999925,,-2042.999999999993
2016.06.15,-846.9999999999977,-660.0000000000108,328.00000000001717,-578.000000000003,-353.0000000000033,-1084.9999999999936,-308.9999999999975,1043.000000000005,671.9999999999837,,-1789.0000000000005
2016.06.15,-770.000000000004,-789.0000000000015,311.0000000000168,-631.0000000000002,-376.99999999999403,-1126.9999999999955,-365.99999999999966,1190.0000000000023,678.0000000000008,,-1880.9999999999745
2016.06.15,-699.9999999999895,-867.0000000000044,396.00000000001853,-507.000000000005,-420.9999999999936,-1086.999999999989,-371.9999999999999,1297.0000000000036,790.0000000000018,,-1470.9999999999577
2016.06.15,-607.0000000000019,-993.9999999999998,386.00000000001967,-693.000000000012,-341.0000000000024,-1266.999999999996,-322.9999999999933,1470.0000000000045,834.9999999999858,,-1533.9999999999955
2016.06.15,-576.9999999999831,-992.0000000000044,241.00000000000233,-710.000000000008,-414.9999999999987,-1131.999999999991,-349.9999999999943,1400.0000000000011,787.0000000000043,,-1747.999999999972
2016.06.15,-747.9999999999931,-915.0000000000063,75.00000000000284,-897.0000000000056,-442.9999999999934,-1152.000000000001,-405.9999999999917,1350.0000000000068,793.9999999999836,,-2341.9999999999977
2016.06.15,-905.0000000000002,-926.0000000000019,-22.999999999995246,-996.0000000000093,-534.9999999999966,-1146.9999999999914,-450.00000000000284,1439.0000000000014,744.9999999999957,,-2798.0
2016.06.15,-882.9999999999893,-859.0000000000089,7.0000000000014495,-909.000000000006,-517.9999999999962,-1091.9999999999986,-444.9999999999932,1372.0000000000066,720.9999999999939,,-2605.999999999991
2016.06.15,-865.999999999989,-840.0000000000034,66.00000000001049,-805.0000000000068,-524.9999999999977,-1045.0000000000018,-322.00000000000273,1490.999999999998,788.9999999999952,,-2056.9999999999973
2016.06.15,-953.9999999999882,-1051.0000000000018,31.000000000003247,-881.0000000000002,-756.0000000000011,-992.999999999995,-308.9999999999975,1451.9999999999977,761.999999999996,,-2698.9999999999873
2016.06.15,-753.0000000000036,-1164.0000000000014,165.00000000001512,-606.0000000000088,-769.999999999993,-929.9999999999926,-314.9999999999977,1551.0000000000023,668.0000000000019,,-2153.9999999999777
2016.06.15,-797.0000000000033,-792.0000000000016,233.00000000001654,-343.0000000000035,-658.9999999999985,-725.9999999999991,-230.99999999999454,1468.9999999999982,742.9999999999826,,-1103.0000000000032
2016.06.15,-673.9999999999968,-827.0000000000124,220.00000000002018,-392.0000000000101,-591.9999999999925,-768.0000000000007,-216.99999999999875,1468.0000000000027,693.9999999999947,,-1087.999999999994
2016.06.15,-673.9999999999968,-788.0000000000109,219.00000000001364,-484.00000000000887,-510.99999999999477,-847.999999999999,-298.0000000000018,1456.0000000000018,756.0000000000011,,-1171.9999999999957
2016.06.15,-445.99999999999085,-824.0000000000123,213.00000000001873,-429.00000000000205,-439.99999999999596,-795.0000000000017,-280.9999999999917,1448.0000000000048,713.9999999999924,,-839.9999999999787
2016.06.15,-512.0000000000014,-794.0000000000111,245.0000000000063,-383.0000000000098,-468.9999999999972,-774.9999999999915,-289.99999999999204,1358.0000000000036,709.0000000000041,,-910.9999999999886
