date,AUDUSD,CHFJPY,GBPJPY,EURJPY,CADJPY,empty,sum
2016.08.22,-173.9999999999964,-268.99999999999125,302.99999999999727,-265.00000000000057,-120.99999999999511,,-525.999999999986
2016.08.22,-167.00000000000603,-300.9999999999877,233.0000000000041,-216.99999999999875,-143.00000000000068,,-594.9999999999891
2016.08.22,-187.9999999999993,-201.99999999999818,353.00000000000864,-277.9999999999916,-177.99999999999727,,-492.9999999999777
2016.08.22,-116.00000000000499,-222.99999999999898,359.00000000000887,-283.00000000000125,-197.9999999999933,,-460.99999999998965
2016.08.22,-124.99999999999733,-281.9999999999965,187.00000000001182,-311.9999999999976,-263.9999999999958,,-795.9999999999753
2016.08.22,-78.00000000000028,-368.9999999999998,70.0000000000216,-379.99999999999545,-367.00000000000443,,-1123.9999999999782
2016.08.22,-124.00000000000189,-393.99999999999125,-6.000000000000227,-391.9999999999959,-367.999999999995,,-1283.9999999999843
2016.08.22,-146.00000000000168,-341.99999999999875,200.00000000001705,-334.0000000000032,-310.99999999999284,,-932.9999999999794
2016.08.22,-263.0000000000021,-387.999999999991,219.99999999999886,-363.9999999999901,-335.9999999999985,,-1130.999999999983
2016.08.22,-246.00000000000176,-450.9999999999934,-81.99999999999363,-512.0000000000005,-474.9999999999943,,-1765.9999999999836
2016.08.22,-295.0000000000008,-485.99999999999,-121.99999999998568,-506.9999999999908,-474.00000000000375,,-1883.999999999971
2016.08.22,-285.00000000000193,-425.9999999999877,-122.99999999999045,-484.99999999999943,-528.0000000000058,,-1846.9999999999854
2016.08.22,-219.99999999999798,-378.9999999999907,5.000000000023874,-382.99999999999557,-445.99999999999795,,-1422.9999999999582
2016.08.22,-402.00000000000233,-423.9999999999924,92.00000000001296,-350.9999999999991,-507.99999999999557,,-1592.9999999999764
2016.08.22,-382.00000000000455,-488.9999999999901,169.00000000001114,-448.99999999999807,-768.0000000000007,,-1918.9999999999823
2016.08.22,-297.00000000000284,-570.999999999998,150.00000000000568,-507.99999999999557,-733.0000000000041,,-1958.9999999999948
2016.08.22,-341.99999999999784,-576.9999999999982,150.00000000000568,-515.9999999999911,-692.9999999999978,,-1977.999999999979
2016.08.22,-324.00000000000205,-425.9999999999877,218.00000000001774,-400.99999999999625,-634.0000000000003,,-1566.9999999999686
2016.08.22,-280.9999999999979,-462.99999999999386,152.00000000001523,-450.00000000000284,-781.9999999999965,,-1823.999999999976
2016.08.22,-285.00000000000193,-472.999999999999,140.00000000001478,-451.9999999999982,-763.9999999999958,,-1833.99999999998
2016.08.22,-283.99999999999534,-460.9999999999985,159.00000000002024,-430.9999999999974,-756.0000000000002,,-1772.9999999999714
2016.08.22,-339.99999999999585,-458.999999999989,159.00000000002024,-421.99999999999704,-754.9999999999955,,-1816.999999999957
2016.08.22,-311.00000000000574,-460.9999999999985,169.00000000001114,-414.99999999999204,-706.9999999999936,,-1724.9999999999789
2016.08.22,-322.00000000000006,-469.99999999999886,170.00000000001592,-418.99999999999693,-688.999999999993,,-1729.999999999973
2016.08.22,-328.0000000000061,-470.9999999999894,197.00000000000273,-402.9999999999916,-694.0000000000026,,-1698.9999999999868
2016.08.22,-290.00000000000136,-478.9999999999992,245.00000000000455,-365.99999999999966,-676.9999999999925,,-1566.9999999999882
2016.08.23,-450.00000000000597,-524.9999999999915,237.99999999999955,-512.999999999991,-700.0000000000028,,-1949.9999999999918
2016.08.23,-380.999999999998,-504.99999999999545,252.00000000000955,-390.99999999999113,-659.9999999999966,,-1684.9999999999716
2016.08.23,-365.0000000000042,-477.99999999999443,278.99999999999636,-372.99999999999045,-628.0000000000001,,-1564.9999999999927
2016.08.23,-361.0000000000002,-466.99999999999875,307.00000000001637,-356.9999999999993,-620.9999999999951,,-1498.999999999977
2016.08.23,-334.9999999999964,-503.9999999999907,219.99999999999886,-399.0000000000009,-632.000000000005,,-1649.999999999994
2016.08.23,-339.0000000000004,-614.9999999999949,161.00000000000136,-469.99999999999886,-665.0000000000063,,-1927.999999999999
2016.08.23,-472.00000000000574,-707.9999999999984,6.000000000000227,-584.0000000000032,-746.9999999999999,,-2505.000000000007
2016.08.23,-417.99999999999613,-677.9999999999973,-42.999999999977945,-558.9999999999975,-712.0000000000033,,-2409.9999999999723
2016.08.23,-378.999999999996,-662.9999999999967,36.000000000001364,-527.9999999999916,-691.0000000000025,,-2224.9999999999854
2016.08.23,-412.9999999999967,-577.9999999999887,142.00000000002433,-426.9999999999925,-650.9999999999962,,-1926.99999999995
2016.08.23,-392.9999999999989,-559.9999999999881,138.00000000000523,-396.0000000000008,-641.9999999999959,,-1852.9999999999786
2016.08.23,-361.9999999999957,-509.00000000000034,171.99999999999704,-346.9999999999942,-618.9999999999998,,-1664.999999999993
2016.08.23,-385.000000000002,-492.999999999995,186.00000000000705,-322.00000000000273,-579.9999999999983,,-1593.999999999991
2016.08.23,-370.00000000000364,-484.99999999999943,222.0000000000084,-313.0000000000024,-555.9999999999974,,-1501.9999999999945
2016.08.23,-341.99999999999784,-498.9999999999952,296.0000000000207,-298.0000000000018,-572.9999999999933,,-1415.9999999999675
2016.08.23,-448.9999999999994,-643.9999999999912,129.0000000000191,-462.99999999999386,-641.0000000000053,,-2067.999999999971
2016.08.23,-492.0000000000035,-648.9999999999867,118.99999999999977,-456.99999999999363,-640.0000000000006,,-2118.9999999999845
2016.08.23,-490.999999999997,-607.9999999999899,207.9999999999984,-445.99999999999795,-621.9999999999999,,-1958.9999999999864
2016.08.23,-461.99999999999574,-599.9999999999943,227.00000000000387,-474.9999999999943,-608.0000000000041,,-1917.9999999999845
2016.08.23,-478.9999999999961,-694.9999999999932,104.00000000001342,-581.9999999999936,-641.0000000000053,,-2292.999999999975
2016.08.23,-541.9999999999981,-591.9999999999987,203.00000000000296,-527.9999999999916,-612.9999999999995,,-2071.999999999985
2016.08.23,-483.0000000000001,-540.9999999999968,382.000000000005,-453.00000000000296,-585.9999999999985,,-1680.9999999999936
2016.08.23,-497.000000000003,-474.9999999999943,495.00000000000455,-400.99999999999625,-540.9999999999968,,-1418.999999999986
2016.08.23,-490.00000000000153,-473.99999999998954,544.0000000000111,-420.99999999999227,-599.0000000000038,,-1439.999999999976
2016.08.23,-456.9999999999963,-546.999999999997,501.0000000000048,-451.9999999999982,-602.9999999999944,,-1557.9999999999814
2016.08.23,-433.0000000000056,-628.9999999999907,451.9999999999982,-506.9999999999908,-600.9999999999991,,-1717.9999999999882
2016.08.23,-390.99999999999693,-615.9999999999997,467.00000000001296,-479.99999999998977,-581.9999999999936,,-1601.999999999967
2016.08.23,-434.000000000001,-626.9999999999953,493.0000000000234,-432.00000000000216,-546.0000000000065,,-1545.9999999999816
2016.08.23,-492.0000000000035,-610.99999999999,467.00000000001296,-417.0000000000016,-519.999999999996,,-1572.9999999999782
2016.08.23,-551.9999999999969,-613.9999999999901,396.000000000015,-433.9999999999975,-549.9999999999972,,-1753.9999999999668
2016.08.23,-550.000000000006,-615.9999999999997,409.9999999999966,-462.99999999999386,-599.0000000000038,,-1818.0000000000068
2016.08.23,-543.0000000000045,-661.9999999999919,382.000000000005,-518.0000000000007,-649.0000000000009,,-1989.999999999993
2016.08.23,-551.0000000000015,-729.9999999999898,393.0000000000007,-638.9999999999958,-674.0000000000066,,-2200.9999999999927
2016.08.23,-517.9999999999962,-642.9999999999865,415.00000000002046,-585.9999999999985,-668.0000000000064,,-1999.9999999999673
2016.08.23,-526.0000000000042,-634.0000000000003,437.0000000000118,-576.9999999999982,-676.0000000000019,,-1975.9999999999927
2016.08.23,-533.0000000000057,-543.9999999999969,437.0000000000118,-572.0000000000027,-608.9999999999947,,-1820.9999999999882
2016.08.23,-538.0000000000051,-544.9999999999875,526.0000000000105,-581.9999999999936,-399.0000000000009,,-1537.9999999999768
2016.08.23,-456.00000000000085,-602.9999999999944,527.0000000000152,-638.9999999999958,-486.99999999999477,,-1657.9999999999707
2016.08.23,-363.0000000000022,-637.999999999991,549.0000000000066,-631.0000000000002,-513.0000000000052,,-1595.999999999992
2016.08.23,-355.0000000000053,-578.9999999999935,649.0000000000009,-566.9999999999931,-439.9999999999977,,-1291.9999999999886
2016.08.23,-338.00000000000495,-612.9999999999995,600.9999999999991,-596.9999999999942,-507.99999999999557,,-1454.9999999999952
2016.08.23,-339.99999999999585,-651.9999999999868,582.000000000022,-658.0000000000013,-554.9999999999926,,-1622.9999999999545
2016.08.23,-256.99999999999613,-709.9999999999937,638.0000000000052,-697.9999999999933,-581.9999999999936,,-1608.9999999999716
2016.08.23,-251.99999999999667,-710.9999999999985,631.0000000000002,-691.0000000000025,-585.9999999999985,,-1608.999999999996
2016.08.23,-238.0000000000049,-665.9999999999968,700.000000000017,-638.9999999999958,-531.0000000000059,,-1373.9999999999864
2016.08.23,-192.99999999999872,-699.9999999999886,713.0000000000223,-667.0000000000016,-551.9999999999925,,-1398.999999999959
2016.08.23,-182.00000000000438,-668.9999999999969,724.000000000018,-643.9999999999912,-525.0000000000057,,-1295.9999999999804
2016.08.23,-175.00000000000293,-689.9999999999977,739.0000000000043,-603.9999999999992,-510.9999999999957,,-1240.9999999999914
2016.08.24,-156.99999999999602,-750.0,736.0000000000184,-813.0000000000024,-542.0000000000016,,-1525.9999999999816
2016.08.24,-163.99999999999747,-729.9999999999898,742.0000000000186,-673.0000000000018,-567.9999999999978,,-1392.9999999999682
2016.08.24,-175.99999999999838,-675.9999999999877,763.0000000000052,-640.9999999999911,-560.9999999999928,,-1290.999999999965
2016.08.24,-156.99999999999602,-678.9999999999878,790.9999999999968,-628.0000000000001,-560.0000000000023,,-1232.9999999999895
2016.08.24,-165.00000000000404,-628.9999999999907,817.0000000000073,-597.999999999999,-521.0000000000008,,-1095.9999999999873
2016.08.24,-167.00000000000603,-628.0000000000001,808.9999999999975,-584.0000000000032,-507.000000000005,,-1077.0000000000168
2016.08.24,-175.00000000000293,-611.9999999999948,872.0000000000141,-567.9999999999978,-495.00000000000455,,-977.999999999986
2016.08.24,-156.99999999999602,-565.9999999999883,834.0000000000032,-475.9999999999991,-435.0000000000023,,-799.9999999999825
2016.08.24,-180.0000000000024,-631.9999999999908,675.0000000000114,-548.9999999999924,-524.0000000000009,,-1209.999999999975
2016.08.24,-158.0000000000026,-672.9999999999876,605.0000000000182,-616.9999999999902,-554.9999999999926,,-1397.999999999955
2016.08.24,-73.00000000000084,-656.9999999999965,689.0000000000214,-611.9999999999948,-546.0000000000065,,-1198.9999999999773
2016.08.24,-75.00000000000284,-667.9999999999922,686.000000000007,-600.9999999999991,-552.9999999999973,,-1210.9999999999843
2016.08.24,-119.00000000000244,-668.9999999999969,689.0000000000214,-603.9999999999992,-554.9999999999926,,-1257.9999999999698
2016.08.24,-143.00000000000423,-646.9999999999914,713.0000000000223,-604.9999999999898,-534.9999999999966,,-1216.9999999999595
2016.08.24,-136.00000000000279,-625.9999999999906,703.000000000003,-578.9999999999935,-530.0000000000011,,-1167.999999999985
2016.08.24,-121.00000000000443,-611.9999999999948,705.0000000000125,-584.0000000000032,-525.9999999999962,,-1137.9999999999861
2016.08.24,-107.00000000000153,-597.999999999999,725.9999999999991,-572.0000000000027,-512.0000000000005,,-1063.0000000000045
2016.08.24,-87.00000000000374,-637.999999999991,764.00000000001,-614.9999999999949,-515.0000000000006,,-1090.9999999999802
2016.08.24,-75.9999999999983,-647.9999999999961,618.9999999999998,-606.9999999999993,-566.0000000000025,,-1277.9999999999964
2016.08.24,21.999999999999797,-699.9999999999886,544.0000000000111,-673.9999999999924,-668.0000000000064,,-1475.9999999999764
2016.08.24,-19.999999999997797,-733.9999999999947,484.00000000000887,-737.9999999999995,-676.9999999999925,,-1684.9999999999757
2016.08.24,-173.9999999999964,-716.9999999999987,664.0000000000157,-697.0000000000027,-606.9999999999993,,-1530.9999999999814
2016.08.24,-275.000000000003,-824.9999999999886,686.000000000007,-753.0000000000001,-602.0000000000039,,-1768.9999999999884
2016.08.24,-339.99999999999585,-780.9999999999917,860.0000000000136,-846.0000000000036,-608.9999999999947,,-1715.9999999999723
2016.08.24,-299.00000000000483,-836.9999999999891,882.000000000005,-972.999999999999,-572.9999999999933,,-1799.999999999981
2016.08.24,-280.9999999999979,-791.9999999999874,968.0000000000177,-896.0000000000008,-576.9999999999982,,-1577.9999999999663
2016.08.24,-229.99999999999687,-790.9999999999968,987.9999999999995,-917.9999999999922,-588.9999999999986,,-1539.999999999985
2016.08.24,-239.0000000000003,-872.9999999999905,1025.0000000000057,-951.9999999999982,-625.0,,-1663.9999999999832
2016.08.24,-234.00000000000088,-930.9999999999974,1116.0000000000139,-960.9999999999985,-629.9999999999955,,-1639.9999999999782
2016.08.24,-263.0000000000021,-1183.9999999999975,1033.0000000000155,-1131.999999999991,-682.0000000000022,,-2227.9999999999773
2016.08.24,-294.00000000000534,-1048.9999999999923,1081.0000000000173,-1015.9999999999911,-683.9999999999975,,-1961.999999999969
2016.08.24,-319.99999999999807,-1065.9999999999882,1176.0000000000161,-1057.0000000000023,-698.9999999999981,,-1965.9999999999704
2016.08.24,-285.9999999999974,-1057.9999999999927,1278.9999999999964,-1009.9999999999909,-626.9999999999953,,-1701.99999999998
2016.08.24,-304.00000000000426,-973.9999999999895,1320.999999999998,-966.9999999999987,-566.9999999999931,,-1490.9999999999877
2016.08.24,-261.99999999999557,-941.9999999999931,1648.0000000000246,-902.9999999999916,-427.99999999999727,,-886.9999999999529
2016.08.24,-178.99999999999582,-935.9999999999928,1550.0000000000114,-924.9999999999972,-522.0000000000056,,-1011.99999999998
2016.08.24,-124.00000000000189,-890.0000000000006,1522.0000000000198,-870.9999999999951,-537.9999999999967,,-900.9999999999745
2016.08.24,-56.0000000000005,-915.9999999999968,1384.0000000000146,-897.9999999999961,-543.9999999999969,,-1029.999999999976
2016.08.24,-90.0000000000012,-884.0000000000003,1439.0000000000214,-858.9999999999947,-495.9999999999951,,-889.99999999997
2016.08.24,-146.00000000000168,-875.9999999999906,1427.9999999999973,-852.0000000000039,-498.00000000000466,,-944.0000000000035
2016.08.24,-170.00000000000347,-812.9999999999882,1429.000000000002,-768.0000000000007,-450.9999999999934,,-772.9999999999836
2016.08.24,-178.00000000000037,-807.9999999999927,1403.9999999999964,-775.9999999999962,-411.00000000000136,,-768.9999999999943
2016.08.24,-173.9999999999964,-855.9999999999945,1415.9999999999968,-807.0000000000022,-415.9999999999968,,-836.9999999999931
2016.08.24,-134.99999999999625,-867.999999999995,1367.0000000000186,-801.9999999999925,-459.99999999999375,,-897.9999999999588
2016.08.24,-141.99999999999767,-869.9999999999903,1335.000000000008,-819.0000000000026,-489.9999999999949,,-985.9999999999775
2016.08.24,-116.00000000000499,-878.0000000000001,1316.0000000000025,-819.9999999999932,-459.99999999999375,,-957.9999999999895
2016.08.24,-129.9999999999968,-851.9999999999897,1379.000000000019,-792.9999999999922,-432.9999999999927,,-828.9999999999523
2016.08.24,-141.00000000000225,-865.9999999999997,1385.0000000000193,-793.9999999999969,-432.00000000000216,,-847.9999999999817
2016.08.25,-160.00000000000458,-931.999999999988,1307.0000000000164,-987.9999999999995,-459.0000000000032,,-1231.9999999999789
2016.08.25,-151.00000000000114,-918.9999999999969,1403.00000000002,-810.0000000000023,-462.0000000000033,,-938.9999999999837
2016.08.25,-131.00000000000333,-866.9999999999902,1399.000000000001,-795.9999999999923,-439.9999999999977,,-834.9999999999826
2016.08.25,-158.0000000000026,-869.9999999999903,1395.0000000000102,-801.0000000000019,-450.9999999999934,,-884.9999999999781
2016.08.25,-158.99999999999804,-831.9999999999936,1427.9999999999973,-771.9999999999914,-423.0000000000018,,-757.9999999999876
2016.08.25,-139.00000000000023,-857.9999999999899,1475.0000000000227,-762.0000000000005,-406.9999999999965,,-690.9999999999643
2016.08.25,-141.99999999999767,-799.9999999999972,1580.0000000000125,-727.9999999999944,-409.000000000006,,-498.9999999999827
2016.08.25,-270.0000000000036,-825.9999999999934,1582.000000000022,-737.9999999999995,-415.9999999999968,,-667.9999999999714
2016.08.25,-266.999999999995,-824.9999999999886,1561.000000000007,-738.9999999999901,-441.0000000000025,,-710.9999999999692
2016.08.25,-248.99999999999923,-820.999999999998,1518.0000000000007,-722.999999999999,-441.0000000000025,,-715.9999999999981
2016.08.25,-255.00000000000523,-845.9999999999894,1376.0000000000048,-740.9999999999997,-453.00000000000296,,-918.9999999999924
2016.08.25,-317.9999999999961,-843.9999999999941,1308.9999999999975,-733.9999999999947,-432.00000000000216,,-1018.9999999999895
2016.08.25,-299.00000000000483,-842.9999999999893,1298.0000000000018,-716.9999999999987,-418.99999999999693,,-979.999999999988
2016.08.25,-273.000000000001,-853.9999999999992,1274.000000000001,-728.9999999999992,-424.0000000000066,,-1006.0000000000051
2016.08.25,-287.0000000000039,-824.9999999999886,1365.000000000009,-692.9999999999978,-400.0000000000057,,-839.9999999999869
2016.08.25,-290.00000000000136,-780.9999999999917,1397.0000000000198,-667.9999999999922,-379.0000000000049,,-720.9999999999704
2016.08.25,-356.9999999999962,-824.9999999999886,1296.0000000000207,-685.9999999999928,-408.00000000000125,,-979.9999999999582
2016.08.25,-392.9999999999989,-823.9999999999981,1313.0000000000166,-694.0000000000026,-394.999999999996,,-992.9999999999791
2016.08.25,-317.0000000000006,-838.9999999999986,1181.0000000000116,-783.9999999999918,-408.00000000000125,,-1166.999999999981
2016.08.25,-307.99999999999716,-857.9999999999899,1061.000000000007,-822.0000000000027,-426.00000000000193,,-1352.9999999999845
2016.08.25,-287.9999999999994,-873.9999999999952,1129.000000000019,-793.9999999999969,-421.0000000000065,,-1247.9999999999789
2016.08.25,-270.99999999999903,-790.9999999999968,1131.0000000000002,-746.9999999999999,-409.9999999999966,,-1087.9999999999923
2016.08.25,-309.0000000000037,-852.9999999999944,1052.9999999999973,-820.999999999998,-436.9999999999976,,-1366.9999999999964
2016.08.25,-297.9999999999983,-779.9999999999869,1084.0000000000032,-712.0000000000033,-453.00000000000296,,-1158.9999999999882
2016.08.25,-336.9999999999984,-738.9999999999901,1082.9999999999984,-683.9999999999975,-438.99999999999295,,-1115.9999999999807
2016.08.25,-350.00000000000585,-641.9999999999959,1223.0000000000132,-581.0000000000031,-384.00000000000034,,-733.999999999992
2016.08.25,-270.99999999999903,-628.9999999999907,1146.000000000015,-551.0000000000019,-378.0000000000001,,-682.9999999999768
2016.08.25,-194.0000000000053,-690.9999999999883,950.000000000017,-561.9999999999976,-397.00000000000557,,-893.9999999999798
2016.08.25,-182.99999999999983,-731.9999999999993,902.0000000000152,-599.9999999999943,-444.0000000000026,,-1056.999999999981
2016.08.25,-143.00000000000423,-734.9999999999994,892.0000000000243,-599.0000000000038,-445.99999999999795,,-1030.999999999981
2016.08.25,-126.0000000000039,-765.0000000000006,862.9999999999995,-549.9999999999972,-447.9999999999933,,-1025.9999999999955
2016.08.25,-112.99999999999643,-840.999999999994,868.9999999999998,-557.9999999999927,-438.0000000000024,,-1080.999999999986
2016.08.25,-90.0000000000012,-695.999999999998,1105.0000000000182,-444.0000000000026,-415.00000000000625,,-539.9999999999898
2016.08.25,-151.9999999999966,-729.9999999999898,1072.0000000000027,-450.9999999999934,-430.9999999999974,,-691.9999999999744
2016.08.25,-212.99999999999653,-776.9999999999868,1126.0000000000048,-489.9999999999949,-450.00000000000284,,-803.9999999999764
2016.08.25,-168.00000000000148,-860.99999999999,1097.0000000000084,-557.9999999999927,-457.9999999999984,,-947.9999999999741
2016.08.25,-133.00000000000534,-881.0000000000002,1010.0000000000193,-557.0000000000022,-423.0000000000018,,-983.9999999999902
2016.08.25,-128.00000000000588,-897.9999999999961,965.0000000000034,-557.9999999999927,-418.99999999999693,,-1037.9999999999882
2016.08.25,-124.99999999999733,-890.0000000000006,992.0000000000186,-555.9999999999974,-394.00000000000546,,-972.9999999999822
2016.08.25,-134.0000000000008,-894.999999999996,1018.0000000000007,-554.000000000002,-376.0000000000048,,-941.000000000003
2016.08.25,-144.99999999999514,-884.9999999999909,1049.0000000000066,-539.0000000000015,-376.0000000000048,,-895.9999999999858
2016.08.25,-150.00000000000568,-878.0000000000001,933.0000000000211,-536.9999999999919,-427.99999999999727,,-1059.999999999974
2016.08.25,-183.99999999999528,-848.9999999999895,939.0000000000214,-509.9999999999909,-403.0000000000058,,-1006.9999999999601
2016.08.25,-178.99999999999582,-843.9999999999941,927.9999999999973,-503.9999999999907,-355.000000000004,,-953.9999999999873
2016.08.25,-177.00000000000495,-848.9999999999895,939.0000000000214,-519.999999999996,-364.9999999999949,,-971.9999999999641
2016.08.25,-182.00000000000438,-851.9999999999897,1060.0000000000023,-509.00000000000034,-358.0000000000041,,-840.9999999999962
2016.08.25,-180.0000000000024,-845.9999999999894,1074.0000000000123,-506.0000000000002,-325.9999999999934,,-783.9999999999732
2016.08.25,-185.00000000000182,-860.99999999999,1080.0000000000125,-506.0000000000002,-346.00000000000364,,-817.9999999999832
2016.08.26,-173.9999999999964,-902.9999999999916,927.9999999999973,-575.9999999999934,-355.99999999999454,,-1080.9999999999786
2016.08.26,-180.99999999999784,-850.9999999999991,1085.000000000008,-524.0000000000009,-325.00000000000284,,-795.9999999999926
2016.08.26,-205.99999999999508,-839.9999999999892,1081.0000000000173,-486.99999999999477,-316.0000000000025,,-767.9999999999643
2016.08.26,-239.0000000000003,-862.9999999999995,1124.0000000000236,-469.99999999999886,-292.0000000000016,,-739.9999999999766
2016.08.26,-278.9999999999959,-795.9999999999923,1118.0000000000234,-454.9999999999983,-293.00000000000637,,-704.9999999999694
2016.08.26,-256.0000000000007,-801.9999999999925,1147.0000000000198,-447.9999999999933,-274.0000000000009,,-632.9999999999676
2016.08.26,-302.0000000000023,-870.9999999999951,1090.0000000000034,-546.999999999997,-361.99999999999477,,-991.9999999999857
2016.08.26,-331.0000000000035,-895.9999999999866,1111.0000000000184,-564.9999999999977,-364.9999999999949,,-1045.999999999964
2016.08.26,-319.0000000000026,-866.9999999999902,1104.0000000000134,-539.999999999992,-358.0000000000041,,-979.9999999999754
2016.08.26,-307.99999999999716,-819.9999999999932,1096.0000000000036,-509.00000000000034,-320.99999999999795,,-861.9999999999851
2016.08.26,-307.99999999999716,-831.9999999999936,1066.0000000000025,-512.0000000000005,-316.0000000000025,,-901.9999999999914
2016.08.26,-307.99999999999716,-805.9999999999974,1156.000000000006,-497.99999999999045,-307.00000000000216,,-762.9999999999812
2016.08.26,-329.00000000000153,-788.9999999999873,1180.0000000000068,-481.9999999999993,-304.9999999999926,,-724.999999999974
2016.08.26,-339.0000000000004,-819.9999999999932,1174.0000000000066,-513.9999999999958,-310.0000000000023,,-808.9999999999851
2016.08.26,-339.99999999999585,-825.9999999999934,1177.000000000021,-515.0000000000006,-313.0000000000024,,-816.9999999999714
2016.08.26,-334.9999999999964,-792.9999999999922,1204.0000000000077,-495.9999999999951,-292.0000000000016,,-711.9999999999776
2016.08.26,-348.00000000000387,-783.9999999999918,1179.000000000002,-501.99999999999534,-284.9999999999966,,-739.9999999999856
2016.08.26,-421.0000000000047,-797.9999999999876,1168.0000000000064,-531.9999999999965,-298.0000000000018,,-880.9999999999842
2016.08.26,-470.9999999999992,-790.9999999999968,1169.0000000000111,-537.9999999999967,-299.0000000000066,,-929.9999999999881
2016.08.26,-387.99999999999943,-702.9999999999887,1153.9999999999964,-462.0000000000033,-299.0000000000066,,-698.0000000000017
2016.08.26,-339.0000000000004,-762.999999999991,1248.0000000000189,-506.9999999999908,-269.00000000000546,,-629.9999999999687
2016.08.26,-372.0000000000057,-824.9999999999886,1187.0000000000118,-572.0000000000027,-332.9999999999984,,-914.9999999999836
2016.08.26,-368.00000000000165,-833.999999999989,1159.0000000000202,-590.0000000000034,-344.99999999999886,,-977.9999999999727
2016.08.26,-366.9999999999951,-734.9999999999994,1213.9999999999986,-551.9999999999925,-308.9999999999975,,-748.9999999999859
2016.08.26,-365.0000000000042,-738.9999999999901,1156.000000000006,-530.9999999999917,-295.0000000000017,,-773.9999999999818
2016.08.26,-368.00000000000165,-820.999999999998,1069.0000000000168,-521.9999999999914,-269.999999999996,,-911.9999999999701
2016.08.26,-392.9999999999989,-864.9999999999949,956.0000000000173,-552.9999999999973,-266.9999999999959,,-1121.9999999999698
2016.08.26,-358.0000000000028,-903.9999999999964,892.0000000000243,-554.9999999999926,-266.00000000000534,,-1190.9999999999727
2016.08.26,-368.00000000000165,-882.9999999999956,1031.000000000006,-551.0000000000019,-280.00000000000114,,-1050.9999999999945
2016.08.26,-422.00000000000017,-947.9999999999933,1034.0000000000202,-585.9999999999985,-274.0000000000009,,-1195.9999999999727
2016.08.26,-458.9999999999983,-1143.9999999999914,963.9999999999986,-667.0000000000016,-278.0000000000058,,-1583.9999999999982
2016.08.26,-746.9999999999976,-1137.999999999991,913.0000000000109,-677.9999999999973,-299.99999999999716,,-1949.9999999999723
2016.08.26,-685.9999999999977,-1237.9999999999995,927.0000000000209,-712.0000000000033,-269.999999999996,,-1978.9999999999754
2016.08.26,-658.9999999999985,-1187.9999999999882,1008.0000000000098,-683.9999999999975,-346.9999999999942,,-1869.9999999999686
