date,GBPUSD,USDCAD,AUDUSD,NZDUSD,GBPAUD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.02.22,-12.999999999996348,-55.99999999998939,0.0,0.0,-157.00000000000713,-25.99999999999625,-3.0000000000001137,-51.00000000000193,,-305.99999999999113
2021.02.22,15.00000000000945,-64.99999999998174,-36.999999999998145,36.0000000000027,-165.9999999999995,66.0000000000025,42.999999999992156,96.00000000000364,,-11.999999999968935
2021.02.22,-26.999999999999247,-70.99999999999883,-19.999999999997797,70.0000000000034,-185.99999999999727,132.99999999999557,106.99999999999932,146.0000000000008,,152.0000000000059
2021.02.22,-2.999999999997449,-64.99999999998174,-7.9999999999968985,95.99999999999609,-163.00000000000205,218.00000000000352,176.9999999999925,266.9999999999959,,519.0000000000099
2021.02.22,121.99999999999989,39.00000000001125,92.00000000000318,161.00000000000003,-133.00000000000534,188.0000000000024,182.99999999999272,230.99999999999454,,882.9999999999986
2021.02.22,191.00000000000784,78.00000000000028,158.0000000000026,178.99999999999582,-68.00000000000139,213.99999999999864,243.99999999999977,254.99999999999545,,1250.999999999999
2021.02.22,225.00000000000853,137.00000000000932,163.00000000000205,208.99999999999253,-58.000000000002494,248.99999999999523,242.999999999995,275.0000000000057,,1443.0000000000057
2021.02.22,238.0000000000049,174.00000000000747,244.99999999999523,402.00000000000233,31.000000000003247,331.99999999999363,384.9999999999909,522.9999999999961,,2329.9999999999936
2021.02.22,79.00000000000685,88.0000000000214,141.99999999999767,265.99999999999955,58.000000000002494,367.999999999995,385.9999999999957,489.9999999999949,,1877.0000000000136
2021.02.22,22.999999999995246,-44.99999999998394,51.99999999999649,264.999999999993,-69.00000000000794,247.99999999999045,251.99999999999534,448.99999999999807,,1174.9999999999768
2021.02.22,75.00000000000284,3.0000000000196536,34.000000000000696,202.9999999999976,-168.99999999999693,256.9999999999908,199.99999999998863,375.0,,978.0000000000033
2021.02.22,53.00000000001415,-22.999999999995246,27.999999999994696,188.9999999999947,-143.99999999998857,281.9999999999965,239.99999999999488,382.99999999999557,,1008.0000000000067
2021.02.22,89.00000000000574,18.0000000000069,58.000000000002494,202.0000000000022,-175.99999999999838,311.9999999999976,271.0000000000008,399.0000000000009,,1173.0000000000182
2021.02.22,119.00000000000244,65.00000000000395,65.00000000000395,203.99999999999307,-164.99999999999292,337.0000000000033,277.9999999999916,397.00000000000557,,1300.000000000011
2021.02.22,87.99999999999919,62.000000000006494,66.99999999999484,210.99999999999451,-144.99999999999514,350.9999999999991,318.9999999999884,427.99999999999727,,1380.9999999999845
2021.02.22,46.999999999997044,74.0000000000185,92.00000000000318,241.99999999999778,-11.00000000000545,355.99999999999454,320.99999999999795,459.0000000000032,,1580.0000000000068
2021.02.22,19.00000000001345,44.0000000000218,72.0000000000054,204.99999999999963,-24.000000000001798,331.00000000000307,289.99999999999204,397.99999999999613,,1335.0000000000296
2021.02.22,15.00000000000945,39.00000000001125,72.0000000000054,190.99999999999673,-48.99999999998794,343.0000000000035,296.99999999999704,405.9999999999917,,1314.0000000000273
2021.02.22,-285.99999999998624,-227.99999999998377,-114.00000000000298,17.000000000000348,-69.9999999999923,212.0000000000033,178.99999999998784,266.00000000000534,,-23.999999999968395
