date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,CHFJPY,CADCHF,EURGBP,GBPAUD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2016.05.16,-224.000000000002,-201.00000000000674,32.0000000000098,-316.99999999999307,85.00000000000173,-401.00000000000693,141.00000000000225,322.00000000000273,300.99999999999574,-88.99999999999464,-634.9999999999856,-817.000000000001,372.99999999999045,653.0000000000058,352.99999999999443,426.9999999999996,102.00000000000209,420.9999999999825,,525.9999999999972
2016.05.16,-195.00000000000074,-167.00000000000603,2.0000000000131024,-149.0000000000009,102.00000000000209,-350.00000000000585,129.9999999999968,179.00000000000205,288.9999999999948,-46.00000000000159,-536.9999999999875,-663.999999999998,251.99999999999534,474.00000000000375,230.00000000000398,346.9999999999973,77.00000000000485,366.999999999984,,340.99999999999756
2016.05.16,-221.00000000000452,-137.00000000000932,-7.0000000000014495,-117.999999999995,24.000000000001798,-340.00000000000693,104.99999999999955,120.00000000000455,261.0000000000001,-22.999999999995246,-559.9999999999827,-632.9999999999947,179.9999999999926,441.0000000000025,179.00000000000205,390.99999999999693,93.00000000000975,397.0000000000029,,152.00000000002277
2016.05.16,-207.99999999999707,-102.00000000000209,21.00000000000435,-159.9999999999966,5.000000000010552,-319.99999999999807,78.99999999999574,180.00000000000682,239.99999999999577,-24.999999999997247,-537.9999999999941,-622.9999999999958,197.00000000000273,445.99999999999795,179.00000000000205,375.0000000000031,74.00000000000739,397.0000000000029,,217.00000000004843
2016.05.16,-209.00000000000364,-154.0000000000097,1.0000000000065512,-230.99999999999454,69.00000000000794,-350.00000000000585,112.000000000001,251.00000000000477,278.9999999999959,-41.000000000002146,-551.9999999999969,-655.0000000000056,295.99999999999227,534.000000000006,263.00000000000523,367.0000000000062,75.00000000000284,390.9999999999858,,445.9999999999961
2016.05.16,-155.00000000000514,-158.99999999999804,-36.999999999998145,-140.99999999999113,176.00000000002058,-472.00000000000574,219.00000000000253,216.99999999999875,300.0000000000003,-14.000000000002899,-880.9999999999984,-875.0000000000035,295.99999999999227,602.0000000000039,319.0000000000026,448.000000000004,138.00000000000477,404.9999999999887,,386.0000000000153
2016.05.16,-131.00000000000333,-66.00000000001049,-92.99999999998754,-107.99999999998988,121.99999999999989,-370.9999999999991,200.99999999999562,212.0000000000033,252.99999999999213,75.9999999999983,-739.9999999999851,-574.0000000000078,235.99999999999,466.99999999999875,274.9999999999915,356.9999999999962,155.00000000000514,287.9999999999994,,558.9999999999868
2016.05.16,-139.99999999999568,-80.00000000001339,-60.99999999999994,-167.0000000000016,268.0000000000016,-453.0000000000034,292.00000000000335,263.9999999999958,343.9999999999999,46.00000000000159,-942.9999999999827,-795.0000000000124,378.9999999999907,599.9999999999943,417.0000000000016,355.0000000000053,172.00000000000549,261.9999999999845,,759.999999999975
2016.05.16,-104.99999999999955,-312.00000000000114,-156.99999999998494,-64.99999999999773,301.0000000000179,-541.0000000000026,361.0000000000002,201.00000000000762,335.99999999999187,-17.999999999995797,-853.9999999999992,-853.0000000000149,322.00000000000273,620.0000000000045,421.99999999999704,445.0000000000065,237.00000000000944,281.99999999998226,,622.0000000000241
2016.05.16,-161.99999999999548,-100.0000000000112,-115.99999999998278,-183.9999999999975,248.00000000000378,-453.99999999999886,329.00000000000153,260.0000000000051,347.9999999999928,70.99999999999883,-909.9999999999886,-721.000000000016,381.0000000000002,611.9999999999948,468.9999999999941,370.00000000000364,233.00000000000543,203.99999999998198,,877.9999999999916
2016.05.16,-207.00000000000162,1.0000000000065512,-53.999999999998494,-278.99999999999636,216.00000000001617,-455.0000000000054,332.99999999999443,301.00000000000193,367.99999999999056,82.99999999999974,-1055.9999999999902,-808.0000000000088,430.9999999999974,686.000000000007,536.9999999999919,402.00000000000233,259.0000000000092,207.00000000000162,,965.000000000018
2016.05.16,-226.00000000000398,69.9999999999923,-15.999999999993797,-311.9999999999976,188.00000000001037,-434.000000000001,303.9999999999932,316.0000000000025,361.9999999999957,97.00000000000264,-1090.9999999999975,-819.9999999999985,438.99999999999295,683.0000000000069,530.9999999999917,389.000000000006,241.00000000000233,217.0000000000005,,938.0000000000045
2016.05.16,-217.0000000000005,-49.00000000001015,-71.99999999998319,-233.99999999999466,203.00000000001984,-424.00000000000216,331.999999999999,250.0,362.99999999999113,70.0000000000034,-900.9999999999962,-717.9999999999964,393.0000000000007,617.0000000000044,504.99999999999545,363.0000000000022,264.0000000000087,156.99999999998494,,902.0000000000264
2016.05.16,-219.99999999999798,-38.0000000000047,-132.99999999998312,-213.99999999999864,251.00000000000122,-452.00000000000796,366.9999999999951,222.0000000000084,396.9999999999918,119.00000000000244,-986.9999999999824,-690.9999999999972,403.99999999999636,634.0000000000003,528.9999999999964,368.9999999999971,278.00000000000045,146.00000000000168,,981.0000000000197
2016.05.16,-216.0000000000051,-194.0000000000053,-112.99999999998533,-287.9999999999967,325.0000000000197,-445.0000000000065,412.9999999999967,305.0000000000068,435.9999999999919,17.999999999995797,-760.9999999999894,-707.0000000000132,512.0000000000005,677.9999999999973,629.9999999999955,302.0000000000023,285.00000000000193,63.99999999999739,,1244.0000000000043
2016.05.16,-241.00000000000233,-222.99999999999542,-109.99999999998789,-253.99999999999068,209.9999999999991,-407.0000000000018,375.0000000000031,236.0000000000042,386.9999999999929,2.999999999997449,-608.9999999999928,-629.9999999999973,408.00000000000125,612.9999999999995,569.0000000000026,338.00000000000495,320.00000000000915,66.99999999999484,,1052.000000000041
2016.05.16,-197.99999999999818,-198.99999999999363,-130.99999999999224,-226.99999999998965,121.00000000001555,-463.9999999999977,361.0000000000002,248.99999999999523,284.9999999999908,39.999999999995595,-822.9999999999959,-754.0000000000102,313.0000000000024,656.0000000000059,509.00000000000034,472.00000000000574,351.0000000000013,153.00000000000313,,714.0000000000387
2016.05.16,-104.00000000000409,-361.9999999999957,-261.0000000000001,-227.99999999999443,226.00000000001506,-517.0000000000008,412.00000000000125,367.999999999995,291.99999999999227,31.000000000003247,-723.9999999999914,-658.0000000000031,396.99999999999136,713.0000000000081,587.9999999999939,468.00000000000176,354.0000000000099,165.9999999999995,,1161.0000000000216
2016.05.16,-165.9999999999995,-319.0000000000026,-194.99999999998963,-232.99999999998988,325.0000000000197,-452.00000000000796,336.00000000000296,302.99999999999727,397.99999999999835,7.9999999999968985,-610.9999999999837,-611.000000000006,467.9999999999893,647.9999999999961,510.9999999999957,311.00000000000574,190.00000000000128,191.99999999999218,,1103.0000000000161
2016.05.16,-141.00000000000225,-350.00000000000585,-213.99999999998087,-214.9999999999892,460.000000000016,-499.000000000005,387.99999999999943,311.00000000000705,450.9999999999903,-0.999999999995449,-680.9999999999983,-679.0000000000074,536.9999999999919,683.0000000000069,554.000000000002,278.00000000000045,155.00000000000514,171.99999999999437,,1209.0000000000293
2016.05.16,-139.99999999999568,-469.0000000000083,-218.99999999999142,-232.99999999998988,504.0000000000156,-553.999999999999,434.9999999999965,332.00000000000784,480.99999999999807,-58.000000000002494,-674.9999999999811,-790.0000000000018,582.9999999999984,756.0000000000002,614.0000000000043,314.0000000000032,196.00000000000728,182.99999999999983,,1260.0000000000614
2016.05.16,-227.99999999999488,-575.9999999999987,-218.99999999999142,-208.99999999998897,416.00000000001637,-553.999999999999,351.99999999999676,209.00000000000318,495.9999999999964,-115.99999999999389,-525.999999999982,-794.0000000000058,509.00000000000034,742.999999999995,512.0000000000005,380.999999999998,151.00000000000114,313.99999999999204,,861.0000000000448
2016.05.16,-246.00000000000176,-496.00000000000756,-194.99999999998963,-256.9999999999908,447.0000000000196,-506.0000000000064,405.9999999999952,237.99999999999955,530.9999999999926,-88.99999999999464,-507.9999999999973,-726.0000000000044,566.0000000000025,724.9999999999943,602.0000000000039,292.9999999999988,200.00000000000017,158.99999999999804,,1144.0000000000123
2016.05.16,-302.9999999999977,-617.0000000000009,-173.00000000000094,-289.99999999999204,517.0000000000119,-514.9999999999987,444.9999999999954,204.00000000000773,616.9999999999898,-168.99999999999693,-374.999999999992,-773.0000000000015,635.9999999999957,757.000000000005,664.999999999992,253.99999999999866,202.0000000000022,113.99999999999189,,1196.0000000000095
2016.05.16,-243.99999999999977,-618.0000000000074,-225.99999999999287,-278.99999999999636,497.0000000000141,-463.0000000000023,407.0000000000018,259.00000000000034,558.9999999999984,-136.00000000000279,-223.99999999997976,-595.0000000000122,613.9999999999901,691.0000000000025,615.9999999999997,202.0000000000022,162.0000000000066,102.99999999998644,,1325.0000000000089
2016.05.16,-271.9999999999945,-590.0000000000016,-178.99999999999582,-353.9999999999992,518.0000000000184,-470.00000000000375,397.99999999999835,305.9999999999974,591.9999999999925,-151.00000000000114,-287.9999999999994,-669.0000000000085,685.9999999999928,754.9999999999955,662.9999999999967,197.00000000000273,143.00000000000423,119.00000000000244,,1403.999999999997
2016.05.16,-368.9999999999971,-509.00000000000387,-117.99999999999588,-453.00000000000296,382.0000000000157,-411.0000000000058,346.9999999999973,299.99999999999716,585.9999999999976,-148.99999999999915,-234.00000000000088,-626.9999999999998,673.9999999999924,762.0000000000005,668.9999999999969,217.99999999999596,162.0000000000066,113.99999999999189,,1343.9999999999864
2016.05.16,-388.9999999999949,-485.0000000000021,-80.99999999999774,-453.00000000000296,371.00000000001023,-390.0000000000015,334.9999999999964,272.99999999999613,597.9999999999985,-163.99999999999747,-208.99999999999253,-635.0000000000077,668.9999999999969,739.0000000000043,655.9999999999917,202.0000000000022,155.00000000000514,100.99999999999554,,1293.0
2016.05.16,-387.000000000004,-480.99999999999807,-74.99999999998064,-426.9999999999925,443.99999999999994,-424.00000000000216,334.00000000000097,246.9999999999999,638.9999999999895,-163.00000000000205,-307.99999999999716,-716.0000000000056,694.9999999999932,757.000000000005,638.9999999999958,195.00000000000074,109.00000000000354,153.00000000000313,,1231.0000000000098
2016.05.16,-385.99999999999744,-435.0000000000076,-78.00000000000028,-375.0,416.00000000001637,-419.00000000000273,309.99999999999915,198.0000000000075,619.9999999999983,-137.9999999999937,-356.9999999999851,-700.999999999996,634.9999999999909,713.9999999999986,576.9999999999982,204.00000000000418,92.00000000000318,182.99999999999983,,1060.0000000000337
2016.05.16,-378.999999999996,-455.0000000000054,-81.9999999999821,-400.99999999999625,404.0000000000044,-435.0000000000076,334.00000000000097,231.99999999999932,607.9999999999974,-144.99999999999514,-371.99999999999454,-726.0000000000044,649.0000000000009,750.0,617.0000000000044,231.99999999999886,131.00000000000333,161.99999999999548,,1124.0000000000239
2016.05.16,-366.9999999999951,-463.0000000000134,-90.99999999999665,-349.9999999999943,423.0000000000178,-435.0000000000076,322.00000000000006,192.99999999999784,606.9999999999909,-146.00000000000168,-363.9999999999866,-720.0000000000095,619.9999999999903,712.0000000000033,572.0000000000027,219.99999999999798,98.0000000000092,178.99999999999582,,1010.0000000000007
2016.05.16,-358.0000000000028,-466.9999999999952,-101.99999999997988,-359.99999999999943,397.0000000000029,-436.00000000000307,324.9999999999975,213.99999999999864,587.9999999999997,-139.00000000000023,-360.9999999999891,-704.0000000000157,612.9999999999995,722.0000000000084,581.9999999999936,241.99999999999778,126.0000000000039,176.99999999998272,,1058.9999999999995
2016.05.16,-341.0000000000024,-541.0000000000136,-95.00000000000064,-414.0000000000015,442.00000000000904,-419.00000000000273,298.9999999999937,287.9999999999967,595.9999999999966,-182.99999999999983,-247.99999999998158,-700.0000000000117,682.9999999999927,743.9999999999998,599.0000000000038,187.00000000000384,47.00000000000814,185.99999999999727,,1129.9999999999873
2016.05.17,-336.9999999999984,-522.0000000000002,-76.99999999999375,-444.0000000000026,426.00000000001523,-417.0000000000007,273.9999999999965,314.9999999999977,580.9999999999982,-197.99999999999818,-259.9999999999936,-717.000000000012,695.999999999998,765.0000000000006,591.9999999999987,197.99999999999818,37.00000000000925,227.99999999998377,,1139.9999999999964
2016.05.17,-329.999999999997,-625.0000000000089,-51.000000000001044,-450.9999999999934,446.0000000000131,-436.00000000000307,242.99999999999324,332.00000000000784,584.9999999999911,-266.999999999995,-164.99999999999292,-790.0000000000018,704.9999999999983,793.0000000000064,560.9999999999928,212.00000000000108,-13.999999999991797,299.99999999998914,,1048.0000000000077
2016.05.17,-341.99999999999784,-583.0000000000002,-72.99999999998974,-403.99999999999636,446.0000000000131,-441.99999999999795,297.00000000000284,269.00000000000546,602.999999999998,-226.00000000000398,-226.99999999999943,-761.999999999996,670.9999999999923,757.9999999999956,584.9999999999937,214.99999999999852,62.000000000006494,231.0000000000034,,1078.0000000000277
2016.05.17,-360.0000000000048,-632.9999999999947,-41.99999999998649,-450.00000000000284,430.00000000001927,-414.9999999999987,287.9999999999994,301.00000000000193,607.9999999999974,-270.0000000000036,-86.99999999999264,-747.0000000000088,703.000000000003,763.9999999999958,605.000000000004,187.9999999999993,56.0000000000005,212.99999999999653,,1152.0000000000248
2016.05.17,-353.99999999999875,-787.0000000000043,-65.99999999998829,-459.99999999999375,436.00000000001415,-401.00000000000693,261.0000000000001,311.9999999999976,603.9999999999934,-334.9999999999964,172.0000000000166,-683.9999999999957,712.9999999999939,754.0000000000049,581.0000000000031,168.00000000000148,15.00000000000945,231.99999999998778,,1161.0000000000384
2016.05.17,-392.00000000000347,-957.0000000000078,-51.000000000001044,-480.99999999999454,385.00000000001313,-391.000000000008,246.00000000000176,293.99999999999693,606.9999999999909,-443.99999999999994,425.0000000000087,-682.0000000000048,694.0000000000026,760.0000000000051,581.0000000000031,192.00000000000327,30.000000000007798,238.99999999998923,,1055.0000000000027
2016.05.17,-356.00000000000074,-1092.000000000004,-101.99999999997988,-367.999999999995,387.000000000004,-461.0000000000003,285.9999999999974,227.00000000000387,575.9999999999987,-481.9999999999935,430.00000000001927,-757.0000000000076,611.9999999999948,754.0000000000049,548.0000000000018,280.9999999999979,82.99999999999974,281.99999999998226,,848.0000000000241
2016.05.17,-366.9999999999951,-998.00000000001,-75.99999999998718,-322.9999999999933,314.00000000001427,-401.00000000000693,219.00000000000253,167.0000000000016,545.9999999999909,-446.00000000000193,462.0000000000068,-663.0000000000135,528.9999999999964,656.9999999999965,444.0000000000026,253.99999999999866,47.00000000000814,295.99999999998516,,660.9999999999956
2016.05.17,-356.00000000000074,-1044.0000000000005,-89.99999999999008,-408.00000000000125,287.9999999999994,-404.99999999999983,275.99999999999847,266.9999999999959,515.9999999999942,-461.0000000000003,496.00000000000756,-656.9999999999965,578.000000000003,722.999999999999,569.9999999999932,278.00000000000045,135.00000000000733,208.99999999999253,,915.0000000000018
2016.05.17,-363.99999999999767,-1178.9999999999968,-53.999999999998494,-405.9999999999917,507.000000000013,-899.0000000000053,476.9999999999941,251.99999999999534,654.9999999999944,-558.9999999999984,-645.999999999991,-1751.999999999998,715.999999999994,1259.0000000000005,780.0000000000011,758.0000000000031,247.00000000000833,622.9999999999958,,415.00000000002285
2016.05.17,-322.9999999999955,-1446.0000000000139,-110.99999999999443,-364.9999999999949,748.0000000000153,-1158.9999999999989,661.9999999999959,263.9999999999958,764.9999999999934,-663.0000000000025,-973.0000000000016,-2221.0000000000064,844.9999999999989,1513.0000000000052,953.9999999999935,916.0000000000057,319.0000000000026,712.9999999999859,,437.9999999999851
2016.05.17,-288.9999999999948,-1410.0000000000002,-151.9999999999966,-301.00000000000193,933.000000000006,-1158.0000000000034,722.9999999999959,230.99999999999454,848.9999999999998,-617.0000000000009,-1029.9999999999975,-2167.0000000000077,915.9999999999968,1466.0000000000082,978.9999999999992,777.0000000000055,274.00000000000756,611.9999999999903,,636.0000000000002
2016.05.17,-355.0000000000053,-1361.0000000000123,-60.99999999999994,-342.9999999999893,816.0000000000167,-1007.9999999999978,512.9999999999968,201.00000000000762,829.9999999999974,-651.999999999997,-681.9999999999826,-1971.0000000000116,875.0,1332.9999999999984,780.0000000000011,672.0000000000059,86.0000000000083,730.9999999999927,,404.0000000000292
2016.05.17,-336.9999999999984,-1388.0000000000114,-78.00000000000028,-313.0000000000024,849.0000000000109,-1007.9999999999978,515.9999999999942,188.0000000000024,836.9999999999989,-656.9999999999965,-646.9999999999976,-1950.0000000000073,869.9999999999903,1310.0000000000023,759.0000000000003,646.9999999999976,65.00000000000395,722.0000000000005,,384.99999999998977
2016.05.17,-346.9999999999973,-1358.999999999999,-80.99999999999774,-349.9999999999943,844.0000000000003,-1063.0000000000027,490.00000000000153,213.99999999999864,844.9999999999958,-637.9999999999941,-830.9999999999818,-2055.000000000007,896.0000000000008,1394.0000000000055,754.0000000000049,717.000000000001,30.000000000007798,842.9999999999937,,303.0000000000367
2016.05.17,-361.9999999999957,-1327.999999999996,-52.99999999999194,-362.99999999999955,849.0000000000109,-1092.9999999999995,485.99999999999756,204.9999999999983,860.9999999999895,-644.0000000000001,-951.9999999999973,-2159.0,908.9999999999918,1439.0000000000073,760.9999999999957,756.9999999999966,27.00000000001035,892.9999999999883,,233.00000000000637
2016.05.17,-348.9999999999993,-1371.0000000000111,-51.99999999998539,-381.9999999999908,834.0000000000014,-1009.0000000000043,449.9999999999948,243.99999999999977,838.9999999999898,-665.9999999999999,-672.9999999999902,-1983.0000000000014,915.9999999999968,1364.0000000000043,734.9999999999994,658.0000000000031,-7.9999999999968985,828.9999999999909,,376.0000000000012
2016.05.17,-365.0000000000042,-1357.0000000000082,-49.99999999999449,-551.9999999999925,798.0000000000098,-1000.0000000000009,470.9999999999992,403.0000000000058,828.9999999999909,-661.0000000000005,-652.9999999999925,-1968.000000000014,1022.9999999999961,1474.9999999999943,870.9999999999951,670.000000000004,38.0000000000047,783.0000000000003,,754.999999999993
2016.05.17,-387.99999999999943,-1438.000000000006,-120.99999999999334,-703.9999999999935,878.000000000001,-1102.000000000003,526.9999999999997,531.0000000000059,893.9999999999948,-653.0000000000035,-825.9999999999934,-2080.9999999999995,1194.0000000000027,1704.0000000000077,1036.9999999999918,748.0000000000042,58.000000000002494,845.9999999999912,,1104.0000000000093
2016.05.17,-304.00000000000426,-1583.0000000000011,-186.99999999998164,-738.9999999999901,959.0000000000209,-1063.0000000000027,580.9999999999982,664.0000000000015,876.9999999999944,-681.9999999999937,-523.9999999999911,-1912.0000000000025,1274.9999999999914,1686.000000000007,1117.999999999995,638.0000000000052,79.00000000000685,703.9999999999935,,1587.0000000000464
2016.05.17,-307.99999999999716,-1692.0000000000045,-218.99999999999142,-848.9999999999895,890.000000000013,-1080.0000000000032,548.9999999999995,772.0000000000056,840.9999999999917,-724.0000000000024,-424.99999999998647,-1907.0000000000143,1319.0000000000027,1783.0000000000014,1161.0000000000014,707.9999999999975,81.00000000000884,780.000000000003,,1680.0000000000357
2016.05.17,-277.000000000005,-1697.0000000000152,-278.9999999999848,-787.9999999999967,760.0000000000051,-980.9999999999985,529.0000000000017,742.999999999995,735.9999999999923,-685.0000000000023,-143.99999999998857,-1611.0000000000068,1185.0000000000023,1628.0,1094.9999999999989,677.0000000000053,146.00000000000168,658.9999999999874,,1695.9999999999914
2016.05.17,-285.9999999999974,-1451.0000000000023,-234.99999999998522,-831.9999999999936,515.000000000021,-819.9999999999985,419.9999999999982,772.0000000000056,598.999999999994,-598.999999999994,-105.99999999998388,-1339.0000000000014,1054.9999999999927,1487.9999999999995,1007.9999999999956,651.999999999997,168.00000000000148,607.0000000000019,,1616.000000000051
2016.05.17,-410.9999999999947,-1222.000000000012,-141.99999999999767,-1021.0000000000008,400.00000000000034,-770.9999999999994,380.00000000000256,825.0000000000028,629.9999999999973,-522.9999999999957,-235.99999999999176,-1360.0000000000057,1123.9999999999952,1570.0000000000073,1090.0000000000034,672.0000000000059,200.00000000000017,587.9999999999885,,1793.0000000000064
2016.05.17,-434.000000000001,-1313.0000000000086,-147.99999999999258,-932.0000000000022,218.00000000000708,-757.0000000000076,390.0000000000015,709.0000000000032,544.0,-566.9999999999953,-68.00000000000139,-1324.9999999999984,936.9999999999976,1492.0000000000045,1042.9999999999923,785.0000000000024,336.00000000000296,554.9999999999944,,1464.9999999999989
2016.05.17,-399.0000000000049,-1398.9999999999948,-194.99999999998963,-945.999999999998,319.0000000000026,-770.9999999999994,407.99999999999727,765.0000000000006,571.9999999999948,-580.9999999999982,13.000000000018552,-1282.0000000000055,1012.0000000000005,1513.999999999996,1072.0000000000027,729.0000000000018,287.0000000000039,546.9999999999864,,1665.0000000000143
2016.05.17,-431.99999999999903,-1388.999999999996,-134.99999999999625,-1001.9999999999953,272.00000000000557,-778.0000000000009,429.99999999999704,789.0000000000015,572.9999999999902,-614.0000000000034,-24.999999999986144,-1384.0000000000075,1030.0000000000011,1564.0000000000073,1132.9999999999955,772.000000000006,348.00000000000387,522.9999999999845,,1675.0000000000073
2016.05.17,-444.9999999999954,-1280.9999999999989,-107.99999999999699,-911.9999999999919,206.00000000001728,-770.9999999999994,419.9999999999982,680.0000000000068,544.9999999999955,-576.9999999999942,-148.99999999999915,-1407.0000000000027,917.0000000000016,1490.9999999999995,1063.0000000000023,812.0000000000016,380.00000000000256,526.9999999999886,,1391.0000000000355
2016.05.17,-409.99999999999926,-1269.000000000009,-79.99999999999119,-870.9999999999951,-45.99999999999049,-730.0000000000084,391.9999999999924,676.0000000000019,370.9999999999991,-587.9999999999997,-49.99999999999449,-1358.0000000000148,719.9999999999989,1415.9999999999968,1003.0000000000001,943.000000000005,513.0000000000078,510.99999999999477,,1142.9999999999945
2016.05.17,-451.0000000000014,-1314.0000000000152,-99.99999999998899,-840.999999999994,74.0000000000185,-761.0000000000006,392.9999999999989,602.9999999999944,469.99999999999267,-602.0000000000025,-82.99999999998863,-1398.0000000000105,774.0000000000009,1429.000000000002,984.9999999999994,895.0000000000014,438.00000000000506,556.0000000000009,,1067.0000000000134
2016.05.17,-495.9999999999964,-1320.9999999999943,-59.99999999999339,-861.9999999999948,146.00000000000168,-745.0000000000068,412.9999999999967,542.0000000000016,463.9999999999977,-636.9999999999986,-163.9999999999864,-1452.0000000000089,795.9999999999923,1426.0000000000018,1025.9999999999964,834.0000000000014,400.00000000000034,482.999999999989,,792.9999999999993
2016.05.17,-539.999999999996,-1192.0000000000152,-7.0000000000014495,-644.999999999996,-34.99999999998504,-748.9999999999997,341.0000000000024,299.99999999999716,474.9999999999921,-597.9999999999985,-211.99999999998997,-1496.0000000000084,551.9999999999925,1272.0000000000055,792.9999999999922,961.0000000000008,441.0000000000025,621.9999999999892,,282.99999999998477
2016.05.17,-378.00000000000057,-1191.0000000000086,-139.9999999999846,-616.9999999999902,-85.99999999998609,-782.0000000000049,381.99999999999346,454.9999999999983,322.00000000000006,-505.99999999999534,-300.99999999999574,-1383.000000000001,496.9999999999999,1286.0000000000014,819.9999999999932,1039.0000000000011,525.0000000000088,604.9999999999889,,547.0000000000188
