date,USDCHF,GBPUSD,EURUSD,USDJPY,EURCHF,CHFJPY,AUDCHF,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2021.07.19,-236.99999999999832,-140.99999999999113,-48.000000000003595,-36.99999999999193,-55.000000000005045,-63.00000000000239,-194.0000000000053,0.0,0.0,-185.00000000001293,-9.999999999998899,-146.00000000000168,-92.99999999998931,-76.00000000000762,-76.99999999999818,0.0,,-1362.0000000000064
2021.07.19,-131.00000000000333,-93.99999999999409,-42.0000000000087,-75.9999999999934,-49.99999999999449,-83.00000000001262,-291.0000000000079,-486.999999999993,159.9999999999966,-167.00000000000603,-272.99999999998994,-181.00000000000892,-98.99999999998954,-216.00000000000819,-95.99999999998943,-33.000000000005244,,-2159.000000000008
2021.07.19,-202.0000000000022,-43.999999999999595,-32.0000000000098,-92.99999999998931,-104.99999999999955,-90.00000000000341,-188.00000000001037,185.00000000001293,141.9999999999959,-256.99999999999613,87.99999999999919,-226.00000000001506,-109.99999999999943,-39.00000000000148,-89.9999999999892,-23.00000000000635,,-1084.0000000000136
2021.07.19,-148.0000000000037,-11.999999999989797,-46.999999999997044,-51.9999999999925,-78.00000000000028,-94.0000000000083,-150.00000000000568,342.00000000002007,145.99999999998658,-307.00000000001285,268.0000000000016,-277.00000000001614,-64.99999999999773,-7.000000000005002,-82.99999999999841,28.999999999990145,,-535.000000000029
2021.07.19,-121.99999999999989,-31.000000000003247,-67.00000000001705,17.000000000010118,-69.9999999999923,-51.00000000000193,-124.00000000000189,371.00000000001023,97.00000000000841,-317.0000000000117,334.00000000001205,-337.0000000000095,-27.000000000001023,45.99999999999227,-24.999999999991473,26.999999999999247,,-278.99999999999767
2021.07.19,-119.00000000000244,-21.00000000000435,-84.0000000000174,42.00000000000159,-68.99999999998573,-30.000000000001137,-103.00000000000864,396.00000000001853,26.00000000001046,-343.00000000000443,394.00000000000546,-480.00000000001376,14.000000000010004,93.99999999999409,32.00000000001069,-25.00000000000835,,-275.9999999999954
2021.07.19,-109.99999999999899,-18.0000000000069,-83.00000000001084,67.99999999999784,-29.999999999996696,-56.000000000011596,-32.0000000000098,498.00000000002063,26.00000000001046,-381.0000000000091,487.99999999999955,-619.9999999999983,48.00000000000182,171.99999999999704,112.99999999999955,-52.000000000007596,,30.999999999977113
2021.07.19,-151.9999999999966,48.000000000003595,-26.999999999999247,79.00000000000773,-31.999999999987594,1.9999999999953388,-27.00000000001035,547.0000000000086,-86.00000000001273,-418.0000000000073,513.0000000000078,-765.0000000000157,87.0000000000033,205.99999999998886,155.00000000000114,-77.00000000000485,,52.99999999998214
2021.07.19,-139.00000000000023,15.00000000000945,-9.000000000014552,115.0000000000091,-51.99999999998539,71.99999999998852,-47.00000000000814,538.0000000000163,-70.99999999999795,-391.9999999999924,494.00000000001666,-600.0000000000006,124.00000000000944,240.99999999999966,183.00000000000693,-48.000000000003595,,424.00000000005326
2021.07.19,-170.00000000000347,5.999999999994898,-13.000000000018552,76.00000000000762,-51.99999999998539,48.99999999999238,-40.00000000000669,591.0000000000082,-58.9999999999975,-361.0000000000113,491.0000000000192,-565.0000000000155,109.99999999999943,236.99999999999477,177.99999999999727,-41.000000000002146,,436.99999999997317
2021.07.19,-148.99999999999915,49.00000000001015,7.999999999985796,57.00000000000216,-17.000000000000348,21.99999999999136,-12.000000000000899,608.0000000000085,-30.000000000001137,-428.00000000000614,525.0000000000199,-650.0000000000173,141.00000000000534,246.9999999999999,213.99999999999864,-10.000000000010001,,574.9999999999868
2021.07.19,-148.99999999999915,110.00000000001009,10.999999999983245,72.00000000000273,-21.00000000000435,24.999999999991473,-2.000000000002,541.0000000000136,-30.000000000001137,-470.9999999999992,554.00000000001,-723.0000000000069,182.00000000000216,268.0000000000007,248.00000000000466,-7.0000000000014495,,608.0000000000044
2021.07.19,-142.99999999999312,68.00000000000139,3.999999999981796,67.00000000000728,-31.999999999987594,24.00000000000091,-4.000000000004,584.0000000000067,-8.000000000009777,-465.0000000000043,561.0000000000115,-718.0000000000186,169.00000000001114,256.0000000000002,198.0000000000075,0.999999999995449,,562.0000000000065
2021.07.19,-139.99999999999568,58.000000000002494,0.9999999999843467,42.00000000000159,-36.999999999998145,-17.000000000010118,-54.00000000000959,476.0000000000098,25.000000000005684,-482.00000000000466,432.0000000000102,-555.0000000000166,152.00000000000102,161.99999999999193,109.99999999999943,31.999999999998696,,204.99999999997033
2021.07.19,-134.0000000000008,7.0000000000014495,-33.00000000001635,41.00000000001103,-36.999999999998145,-18.000000000000682,-81.00000000000884,452.00000000000796,54.000000000002046,-526.0000000000042,402.0000000000135,-392.00000000001455,156.0000000000059,137.00000000000045,72.00000000000273,122.99999999999534,,222.99999999999682
2021.07.19,-121.99999999999989,18.0000000000069,-23.00000000001745,72.00000000000273,-32.999999999994145,-3.0000000000001137,-43.00000000000415,506.0000000000064,3.9999999999906777,-534.9999999999966,486.00000000000864,-470.9999999999992,184.0000000000117,188.0000000000024,96.00000000000364,89.99999999999008,,414.0000000000117
2021.07.19,-134.0000000000008,7.0000000000014495,-33.00000000001635,70.00000000000739,-45.99999999999049,-4.0000000000048885,-68.00000000000139,475.0000000000032,15.999999999991132,-547.0000000000086,424.00000000000216,-416.00000000001637,188.0000000000024,153.99999999999636,73.99999999999807,122.99999999999534,,282.9999999999585
2021.07.19,-170.00000000000347,42.0000000000087,-28.000000000005798,44.00000000001114,-51.99999999998539,10.99999999999568,-69.00000000000794,466.00000000001086,7.000000000005002,-554.00000000001,442.00000000000904,-406.00000000001745,197.00000000000273,164.99999999999204,60.000000000002274,96.99999999999153,,251.99999999999892
2021.07.19,-181.9999999999933,66.00000000001049,7.999999999985796,30.000000000001137,-58.99999999998684,13.999999999995794,-50.0000000000056,524.0000000000133,0.0,-540.9999999999915,477.0000000000163,-421.0000000000047,181.0000000000116,191.99999999999307,81.00000000000307,87.99999999999919,,408.00000000004786
2021.07.19,-251.99999999999667,42.0000000000087,7.999999999985796,-30.9999999999917,-110.99999999999443,16.999999999995907,-123.00000000000644,463.0000000000134,40.99999999999682,-678.0000000000008,406.00000000001745,-430.00000000001927,189.00000000000716,125.99999999999056,5.000000000009663,95.99999999999609,,-231.99999999998766
2021.07.19,-363.99999999999767,120.00000000000898,66.99999999999484,-27.000000000001023,-136.00000000000279,67.99999999999784,-93.00000000000975,389.0000000000171,-221.00000000000364,-885.0000000000025,486.00000000000864,-530.0000000000082,233.0000000000041,173.99999999999238,57.00000000000216,181.9999999999933,,-480.00000000000625
2021.07.19,-353.99999999999875,367.0000000000062,177.99999999998929,45.000000000001705,-62.000000000006494,238.9999999999901,-60.00000000000449,337.0000000000095,-346.00000000000364,-997.0000000000034,430.00000000001927,-484.00000000001774,556.0000000000116,341.99999999999875,231.00000000000875,306.9999999999906,,728.9999999999914
2021.07.19,-341.99999999999784,310.0000000000103,217.0000000000005,103.9999999999992,-38.0000000000047,283.9999999999918,-91.00000000000774,303.0000000000088,-365.99999999998545,-998.9999999999943,370.00000000000364,-392.00000000001455,578.000000000003,354.99999999998977,254.0000000000049,291.99999999999227,,838.9999999999997
2021.07.19,-368.00000000000165,367.99999999999056,218.99999999999142,195.0000000000074,5.999999999994898,336.9999999999891,-29.000000000001247,415.0000000000098,-644.0000000000055,-1187.0000000000048,456.00000000001194,-596.0000000000188,749.0000000000094,436.9999999999976,308.00000000000693,389.99999999999034,,1055.9999999999675
2021.07.19,-417.99999999999613,425.99999999999307,295.99999999998516,210.00000000000796,-28.999999999990145,476.99999999998965,21.999999999999797,598.0000000000097,-615.9999999999854,-1699.0000000000061,600.0000000000006,-598.0000000000097,965.0000000000034,586.9999999999891,490.99999999999966,411.99999999999017,,1723.9999999999807
2021.07.19,-368.00000000000165,171.99999999999437,248.99999999998812,170.0000000000017,-32.999999999994145,363.9999999999901,-18.0000000000069,674.000000000019,-496.0000000000093,-1669.9999999999936,508.00000000001955,-668.0000000000019,1038.000000000011,473.99999999998954,405.00000000000114,644.9999999999956,,1446.0000000000023
2021.07.19,-334.9999999999964,184.99999999999073,224.99999999998633,195.99999999999795,1.0000000000065512,305.9999999999974,-4.000000000004,634.0000000000013,-556.999999999988,-2062.9999999999927,522.0000000000002,-806.0000000000178,1046.0000000000064,475.9999999999991,403.0000000000058,693.9999999999947,,922.9999999999873
2021.07.19,-342.9999999999933,377.0000000000051,279.99999999999136,186.00000000000705,8.000000000008,381.9999999999908,39.00000000000014,646.0000000000132,-568.9999999999884,-1991.0000000000093,613.0000000000191,-1049.0000000000111,1256.0000000000002,585.9999999999985,576.9999999999982,749.9999999999951,,1748.0000000000246
2021.07.19,-334.00000000000097,476.0000000000098,251.00000000000122,176.00000000000193,22.999999999995246,359.99999999999943,106.99999999999044,641.0000000000027,-497.99999999999045,-1852.9999999999936,768.0000000000131,-1066.0000000000114,1134.0000000000005,622.9999999999905,631.0000000000002,554.9999999999944,,1994.0000000000032
2021.07.19,-314.0000000000032,469.99999999999267,251.99999999998556,253.0000000000001,45.000000000006146,414.0000000000015,173.9999999999964,754.0000000000102,-712.9999999999939,-1754.0000000000111,851.0000000000017,-1222.000000000012,1198.0000000000075,728.9999999999992,706.0000000000031,561.0000000000003,,2403.999999999984
2021.07.19,-347.9999999999928,466.9999999999952,332.9999999999833,332.00000000000784,83.00000000001084,524.9999999999915,188.9999999999947,906.0000000000068,-832.9999999999984,-1736.000000000004,873.0000000000126,-1517.0000000000127,1263.0000000000052,820.999999999998,844.9999999999989,343.9999999999999,,2546.9999999999964
2021.07.19,-246.99999999999721,517.9999999999962,168.99999999999693,448.99999999999807,131.99999999999878,465.999999999994,272.99999999998994,687.0000000000153,-832.9999999999984,-1500.0000000000125,970.0000000000042,-1351.0000000000132,1196.0000000000123,890.0000000000006,930.9999999999974,346.9999999999973,,3096.9999999999795
2021.07.19,-115.99999999999389,530.0000000000082,-99.00000000000463,527.000000000001,123.00000000000644,454.9999999999983,296.9999999999917,456.00000000001194,-835.000000000008,-1790.0000000000027,975.9999999999991,-1419.0000000000148,1273.0000000000105,938.0000000000024,959.0000000000032,417.99999999999613,,2693.0000000000045
