date,USDCHF,EURUSD,USDJPY,AUDUSD,EURCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPAUD,CADJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2020.12.01,374.999999999992,140.99999999999113,250.99999999999056,202.9999999999976,294.9999999999786,-88.99999999999864,448.000000000004,219.00000000000253,561.000000000007,887.9999999999999,-432.9999999999927,-293.99999999999693,390.99999999999693,216.00000000001617,,3171.9999999999886
2020.12.01,404.99999999999983,150.99999999999002,274.0000000000009,200.00000000000017,312.9999999999855,-93.00000000000352,456.00000000000085,215.99999999999397,593.9999999999941,868.9999999999865,-462.0000000000033,-287.9999999999967,390.0000000000015,198.00000000000927,,3222.9999999999586
2020.12.01,391.9999999999924,106.00000000000608,330.99999999998886,236.00000000000287,333.9999999999899,-134.00000000000034,457.0000000000074,200.00000000000017,667.0000000000016,971.9999999999951,-474.00000000000375,-261.0000000000099,431.99999999999903,192.99999999999872,,3450.9999999999677
2020.12.01,343.9999999999999,59.99999999999339,338.99999999999864,241.00000000000233,334.9999999999964,-201.99999999999818,431.99999999999903,193.99999999999417,717.9999999999893,1015.9999999999947,-480.99999999999454,-275.0000000000057,444.9999999999954,192.99999999999872,,3358.999999999963
2020.12.01,335.99999999999187,22.999999999995246,325.9999999999934,195.9999999999962,343.99999999998875,-206.00000000000307,431.0000000000036,186.99999999999272,739.9999999999807,1048.0000000000045,-480.99999999999454,-358.0000000000041,395.99999999999636,217.0000000000005,,3198.999999999942
2020.12.01,329.999999999997,4.999999999988347,347.999999999999,163.99999999999747,348.9999999999993,-277.9999999999916,423.0000000000067,195.00000000000074,813.999999999993,984.9999999999915,-551.9999999999925,-436.9999999999976,365.99999999999966,243.00000000001543,,2955.0000000000064
2020.12.01,342.9999999999933,4.999999999988347,405.9999999999917,141.00000000000225,375.9999999999986,-304.00000000000205,450.00000000000597,200.99999999999562,915.9999999999968,906.0000000000068,-587.0000000000033,-501.0000000000048,361.9999999999957,263.99999999999756,,2977.999999999963
2020.12.01,346.9999999999973,0.9999999999843467,390.99999999999113,112.000000000001,381.99999999999346,-289.0000000000015,473.0000000000012,222.99999999999542,954.0000000000077,939.9999999999853,-590.0000000000034,-515.0000000000006,353.99999999999875,266.0000000000107,,3048.999999999961
2020.12.01,348.9999999999993,17.000000000000348,365.99999999999966,143.00000000000423,372.9999999999789,-226.99999999998965,475.0000000000032,229.99999999999687,897.9999999999961,963.999999999987,-549.9999999999972,-444.0000000000026,378.00000000000057,245.0000000000063,,3216.999999999983
2020.12.01,340.9999999999913,4.999999999988347,371.9999999999999,133.00000000000534,366.999999999984,-253.0000000000001,467.0000000000063,241.99999999999778,917.0000000000016,973.0000000000016,-560.9999999999928,-427.0000000000067,377.0000000000051,239.00000000001143,,3191.999999999993
2020.12.01,351.99999999999676,25.999999999992696,378.9999999999907,146.99999999999713,373.99999999998545,-236.99999999999477,478.0000000000006,247.99999999999267,911.0000000000014,997.0000000000034,-567.9999999999978,-417.0000000000016,392.00000000000347,226.99999999999943,,3308.9999999999704
2020.12.01,339.99999999999585,11.999999999989797,350.9999999999991,139.00000000000023,358.9999999999982,-233.99999999999466,474.00000000000773,261.99999999999557,929.000000000002,1027.0000000000002,-551.9999999999925,-385.0000000000051,388.9999999999949,219.99999999999798,,3330.999999999989
2020.12.01,340.9999999999913,8.999999999992347,353.9999999999992,136.00000000000279,358.9999999999982,-213.99999999999864,465.9999999999998,251.99999999999667,878.9999999999907,1000.9999999999852,-545.0000000000017,-395.00000000001023,387.99999999999943,224.000000000002,,3254.999999999947
2020.12.01,295.0000000000008,-82.00000000000429,304.9999999999926,160.00000000000458,365.99999999999966,-228.9999999999992,470.9999999999992,253.99999999999866,927.9999999999973,1133.0000000000061,-569.9999999999932,-409.000000000006,451.0000000000014,243.00000000001543,,3316.000000000013
2020.12.01,264.999999999993,-129.00000000000134,313.99999999999295,138.00000000000477,395.99999999999636,-295.0000000000017,497.000000000003,273.000000000001,1024.000000000001,1238.99999999999,-612.9999999999995,-414.0000000000015,482.00000000000466,272.00000000000557,,3448.999999999988
2020.12.01,244.99999999999523,-126.0000000000039,271.0000000000008,92.99999999999864,356.00000000000074,-263.9999999999958,448.9999999999994,261.0000000000001,997.9999999999905,1306.9999999999916,-569.0000000000026,-433.00000000000693,426.00000000000415,310.0000000000103,,3323.9999999999823
2020.12.01,185.99999999999727,-256.00000000001177,186.9999999999976,100.99999999999554,407.99999999998613,-239.99999999999488,474.00000000000773,302.0000000000023,1080.9999999999889,1418.9999999999925,-566.0000000000025,-456.00000000000307,485.0000000000021,375.9999999999986,,3500.999999999957
2020.12.01,212.99999999999653,-212.99999999999653,224.99999999999432,172.00000000000549,407.99999999998613,-250.0,458.9999999999983,182.99999999999983,879.9999999999955,1407.999999999987,-551.9999999999925,-411.00000000000136,558.000000000003,418.0000000000073,,3497.9999999999827
2020.12.01,226.99999999999943,-225.00000000000853,211.9999999999891,219.99999999999798,412.9999999999967,-226.99999999998965,385.000000000002,27.999999999994696,638.9999999999816,1207.9999999999868,-495.9999999999951,-356.9999999999993,527.9999999999951,398.00000000000944,,2952.9999999999604
2020.12.01,256.0000000000007,-218.00000000000708,278.99999999999636,280.00000000000244,417.99999999998505,-304.00000000000205,378.00000000000057,-36.999999999998145,611.9999999999948,1122.9999999999852,-518.9999999999912,-370.00000000000455,529.0000000000017,404.0000000000044,,2830.999999999968
2020.12.01,256.0000000000007,-117.00000000001154,346.9999999999942,307.0000000000017,360.9999999999891,-329.9999999999983,345.0000000000064,53.999999999998494,751.9999999999811,1259.9999999999945,-506.9999999999908,-365.99999999999966,546.9999999999975,422.9999999999956,,3331.999999999959
2020.12.01,220.99999999999343,-109.00000000000354,370.9999999999951,304.9999999999997,281.99999999998226,-399.9999999999915,353.99999999999875,41.9999999999976,685.0000000000023,1129.9999999999866,-539.999999999992,-378.0000000000001,566.9999999999953,402.0000000000135,,2931.999999999978
2020.12.01,191.99999999999218,-103.00000000000864,370.9999999999951,280.9999999999979,246.99999999999721,-462.99999999999386,334.00000000000097,-82.99999999999974,551.9999999999925,897.9999999999987,-564.9999999999977,-408.00000000000125,553.999999999999,433.0000000000167,,2239.999999999989
2020.12.01,161.00000000000003,-127.99999999999478,345.9999999999894,287.0000000000039,249.99999999999466,-453.9999999999935,294.00000000000534,-173.00000000000094,423.0000000000018,736.9999999999877,-539.999999999992,-405.00000000000114,548.0000000000041,448.000000000004,,1794.0000000000086
2020.12.01,182.99999999999983,-93.99999999999409,355.99999999999454,285.00000000000193,276.9999999999939,-417.99999999999216,306.00000000000625,-112.000000000001,487.99999999999955,804.0000000000047,-525.9999999999962,-430.0000000000068,512.0000000000014,463.9999999999977,,2095.000000000009
2020.12.01,95.00000000000064,-224.000000000002,323.99999999999807,243.00000000000432,229.99999999999687,-507.99999999999557,257.0000000000072,-133.00000000000534,514.9999999999864,817.9999999999854,-543.9999999999969,-444.0000000000026,487.99999999999955,451.0000000000014,,1567.9999999999773
2020.12.01,5.999999999994898,-339.0000000000004,311.9999999999976,209.00000000000364,266.999999999995,-599.9999999999943,252.0000000000078,-123.00000000000644,519.0000000000055,852.9999999999926,-590.0000000000034,-462.0000000000033,487.0000000000041,446.0000000000131,,1237.0000000000064
2020.12.01,7.9999999999968985,-343.00000000000443,328.9999999999935,212.00000000000108,276.9999999999939,-685.9999999999928,269.00000000000813,-106.00000000000608,740.9999999999854,975.9999999999991,-631.0000000000002,-512.0000000000005,544.9999999999955,458.00000000000284,,1536.9999999999723
2020.12.01,-35.00000000000725,-405.9999999999952,411.9999999999919,221.99999999999997,276.9999999999939,-783.9999999999918,187.9999999999993,-148.0000000000037,774.0000000000009,1034.0000000000016,-691.0000000000025,-694.0000000000026,487.99999999999955,558.0000000000141,,1194.9999999999982
2020.12.01,-143.9999999999997,-578.9999999999961,461.9999999999891,209.00000000000364,256.99999999999613,-1000.0,148.0000000000037,-233.00000000000543,903.9999999999964,1082.0000000000052,-741.9999999999902,-799.9999999999972,529.0000000000017,650.0000000000173,,743.0000000000246
2020.12.01,-304.00000000000426,-819.0000000000142,439.9999999999977,231.0000000000034,297.9999999999983,-1150.9999999999964,1.0000000000065512,-338.00000000000495,1012.0000000000005,1143.0000000000052,-730.9999999999945,-750.0,531.0000000000036,677.0000000000165,,240.0000000000174
2020.12.01,-333.0000000000055,-943.000000000005,331.99999999999363,138.00000000000477,316.99999999998954,-1137.0000000000005,6.0000000000060005,-333.0000000000055,1042.0000000000016,1268.0000000000025,-673.9999999999924,-756.0000000000002,495.9999999999964,670.000000000015,,93.00000000000045
2020.12.01,-325.00000000000864,-895.0000000000014,337.99999999999386,153.99999999999858,306.9999999999906,-1126.9999999999955,23.00000000000635,-190.99999999999673,1257.9999999999814,1651.0000000000025,-718.0000000000035,-697.0000000000027,524.0000000000023,672.0000000000059,,973.999999999973
2020.12.01,-377.0000000000051,-839.0000000000119,351.99999999998965,214.99999999999852,261.9999999999845,-1137.0000000000005,-14.999999999998348,-170.99999999999892,1221.0000000000036,1614.9999999999886,-629.9999999999955,-677.9999999999973,580.9999999999982,707.0000000000132,,1105.9999999999688
2020.12.01,-382.00000000000455,-920.0000000000097,317.99999999999784,170.99999999999892,304.9999999999997,-1122.9999999999905,24.000000000001798,-92.99999999999864,1346.99999999998,1805.9999999999966,-682.0000000000022,-694.0000000000026,602.0000000000025,699.0000000000052,,1377.9999999999748
2020.12.01,-370.00000000000364,-903.9999999999937,321.9999999999885,161.99999999999548,335.9999999999808,-1094.9999999999989,31.999999999998696,-57.00000000000705,1437.9999999999882,1780.9999999999882,-677.9999999999973,-679.000000000002,570.9999999999993,665.0000000000044,,1523.9999999999409
2020.12.01,-361.0000000000002,-924.0000000000136,327.99999999998875,151.00000000000114,362.99999999998,-1087.9999999999939,25.00000000000835,-38.0000000000047,1512.0000000000005,1858.9999999999884,-688.0000000000024,-676.0000000000019,549.9999999999949,633.0000000000168,,1645.999999999962
2020.12.01,-326.9999999999995,-886.000000000009,364.9999999999949,131.00000000000333,377.9999999999894,-1075.9999999999934,102.00000000000209,-9.999999999998899,1557.9999999999927,1831.999999999989,-718.0000000000035,-700.0000000000028,551.0000000000015,634.0000000000013,,1833.9999999999673
2020.12.01,-314.0000000000032,-910.0000000000108,382.99999999999557,131.99999999999878,391.9999999999924,-1091.9999999999986,124.00000000000189,-80.99999999999774,1514.9999999999864,1790.0000000000027,-807.0000000000022,-728.9999999999992,600.999999999996,609.9999999999994,,1613.9999999999613
2020.12.01,-323.0000000000066,-937.9999999999944,370.9999999999951,178.99999999999582,417.0000000000007,-1081.0000000000032,80.99999999999774,-121.00000000000443,1430.0000000000068,1785.9999999999986,-756.9999999999908,-686.9999999999976,600.0000000000006,611.000000000006,,1568.0000000000045
2020.12.01,-423.0000000000067,-1151.0000000000132,296.99999999999704,112.000000000001,435.9999999999919,-1119.9999999999905,51.000000000001044,-204.99999999999963,1469.9999999999989,1733.9999999999911,-736.9999999999948,-697.0000000000027,580.9999999999982,635.0000000000077,,982.9999999999795
2020.12.01,-413.0000000000078,-1166.0000000000005,295.0000000000017,116.00000000000499,494.9999999999788,-1107.99999999999,60.00000000000449,-228.00000000000597,1430.9999999999832,1659.9999999999948,-719.9999999999989,-686.000000000007,575.0000000000033,642.0000000000092,,952.9999999999707
2020.12.01,-392.00000000000347,-1131.9999999999998,299.99999999999716,92.99999999999864,454.9999999999832,-1103.999999999999,46.00000000000159,-229.99999999999687,1442.0000000000073,1536.000000000004,-713.9999999999986,-692.0000000000073,531.9999999999991,624.0000000000023,,763.9999999999884
2020.12.02,-446.00000000000193,-1127.0000000000114,281.9999999999965,99.00000000000463,413.99999999998107,-1102.9999999999945,-9.999999999998899,-212.99999999999653,1335.000000000008,1551.9999999999977,-694.9999999999932,-694.0000000000026,553.0000000000035,584.0000000000067,,530.9999999999992
2020.12.02,-438.00000000000506,-1130.0000000000089,289.99999999999204,53.999999999998494,458.9999999999872,-1090.0000000000034,-0.999999999995449,-206.00000000000617,1403.9999999999964,1563.0000000000032,-676.0000000000019,-701.0000000000076,512.9999999999968,609.9999999999994,,650.9999999999449
2020.12.02,-421.0000000000047,-1130.0000000000089,265.99999999999113,-12.999999999996348,481.99999999998244,-1096.999999999994,31.999999999998696,-185.99999999999727,1425.9999999999877,1465.0000000000052,-700.0000000000028,-709.0000000000032,431.99999999999903,536.0000000000032,,382.99999999996004
2020.12.02,-424.00000000000216,-1131.0000000000152,259.00000000000034,-12.000000000000899,478.0000000000006,-1126.9999999999955,60.00000000000449,-214.00000000000307,1364.9999999999807,1415.999999999995,-703.9999999999935,-745.0000000000045,441.0000000000025,550.000000000006,,211.99999999997522
2020.12.02,-421.0000000000047,-1107.999999999998,229.99999999998977,14.999999999998348,446.9999999999974,-1096.999999999994,52.000000000007596,-200.00000000000017,1358.000000000004,1418.9999999999925,-689.9999999999977,-698.9999999999981,465.9999999999998,531.9999999999991,,303.99999999999557
2020.12.02,-441.0000000000025,-1123.0000000000073,256.9999999999908,-75.00000000000284,438.9999999999894,-1176.9999999999925,55.000000000005045,-204.99999999999963,1442.9999999999836,1258.0000000000036,-721.0000000000036,-691.0000000000025,361.0000000000002,397.0000000000029,,-223.0000000000353
