names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCAD,10,['EURCAD'],80.0,0.3960238095238098,S
NZDUSD,30,['GBPCHF'],80.0,0.05742843267843265,S
GBPCHF,10,"['GBPUSD', 'NZDUSD']",80.0,1.0,S
EURCHF,10,"['GBPAUD', 'GBPUSD']",80.0,1.0,S
AUDCHF,10,"['GBPUSD', 'NZDUSD', 'NZDJPY', 'NZDCHF']",80.0,0.94,S
EURGBP,10,"['AUDJPY', 'GBPUSD', 'EURGBP', 'AUDCHF', 'NZDUSD']",80.0,-0.44,B
GBPAUD,10,['AUDNZD'],80.0,0.44500000000000006,S
EURJPY,20,['CHFJPY'],100.0,0.26454062604062595,S
EURNZD,10,['EURNZD'],100.0,1.0,S
NZDJPY,20,"['GBPCAD', 'EURCAD', 'GBPCHF']",80.0,-0.97,B
AUDCAD,10,"['EURUSD', 'AUDUSD']",80.0,-1.0,B
NZDCAD,10,['AUDNZD'],80.0,0.4653571428571432,S
