date,USDCHF,GBPUSD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2021.03.01,-48.99999999999905,-5.000000000010552,-19.999999999997797,-56.0000000000005,-4.999999999988347,-42.0000000000087,-66.99999999999484,-24.999999999997247,-53.00000000000304,-84.0000000000063,-24.00000000000091,-4.000000000004,-69.99999999999318,-154.99999999999403,-30.000000000001137,-30.9999999999917,-69.00000000000261,-27.999999999994696,-89.00000000000574,-95.00000000000064,,-1000.999999999995
2021.03.01,-63.99999999999739,37.99999999998249,-15.999999999993797,-6.999999999990347,39.999999999995595,-86.0000000000083,-60.99999999999994,-56.99999999999594,-31.000000000003247,-85.00000000000173,89.99999999997499,-2.0000000000131024,49.000000000006594,-211.00000000000563,12.999999999991019,19.000000000005457,16.999999999995907,-35.999999999991594,-53.999999999998494,38.0000000000047,,-406.0000000000428
2021.03.01,-56.99999999999594,21.999999999988695,33.000000000005244,32.0000000000098,58.000000000002494,-53.00000000001415,-44.99999999999504,58.000000000002494,60.00000000000449,-124.00000000000189,140.99999999999113,13.999999999980695,42.00000000000159,-95.00000000000064,22.999999999996135,88.00000000000807,76.99999999999818,101.00000000000664,17.000000000000348,103.00000000000864,,494.999999999997
2021.03.01,-90.0000000000012,309.99999999998806,336.00000000000296,263.0000000000021,331.999999999999,34.000000000000696,172.00000000000549,322.00000000000006,241.99999999999778,-12.000000000000899,433.9999999999975,73.99999999999629,153.00000000002,360.0000000000048,229.99999999998977,436.00000000000705,325.9999999999934,272.00000000000557,131.99999999999878,190.00000000000128,,4516.000000000009
2021.03.01,-95.00000000000064,415.99999999999415,302.9999999999977,297.00000000000284,364.00000000000875,35.999999999991594,159.00000000000912,277.000000000005,260.00000000000466,27.999999999994696,463.99999999999864,156.00000000000057,135.00000000001933,236.99999999999832,188.0000000000024,343.0000000000035,286.9999999999919,201.00000000000674,159.9999999999935,15.00000000000945,,4231.000000000032
2021.03.01,-114.99999999999844,539.0000000000006,331.999999999999,337.0000000000095,476.9999999999941,72.99999999998974,180.0000000000024,292.00000000000335,289.0000000000059,60.99999999999994,530.9999999999775,236.99999999999832,155.00000000000114,238.99999999998923,203.00000000000296,361.0000000000042,326.9999999999982,197.00000000000273,180.0000000000024,36.999999999998145,,4931.999999999981
2021.03.01,-76.99999999999375,454.9999999999832,326.9999999999995,312.00000000000114,496.00000000000756,75.99999999998718,204.99999999999963,326.9999999999995,300.0000000000003,68.99999999999685,590.9999999999798,217.0000000000005,191.0000000000025,312.00000000000114,259.00000000000034,403.0000000000058,355.99999999999454,241.99999999999778,178.99999999999582,83.9999999999952,,5323.9999999999545
2021.03.01,-48.000000000003595,509.99999999998823,385.000000000002,378.00000000000057,575.9999999999987,90.99999999999665,217.0000000000005,402.00000000000233,370.00000000000364,122.99999999999534,748.9999999999952,300.99999999999574,259.00000000001455,461.99999999998465,298.9999999999924,537.9999999999967,477.99999999999443,334.00000000000097,273.000000000001,103.99999999999298,,6800.999999999954
2021.03.01,-14.000000000002899,563.0000000000024,399.0000000000049,361.0000000000002,602.0000000000136,97.9999999999981,223.00000000000654,409.0000000000038,385.99999999999744,142.99999999999312,807.9999999999927,357.99999999999164,285.000000000025,482.999999999989,325.00000000000284,552.9999999999973,510.0000000000051,335.0000000000075,278.9999999999959,110.99999999999443,,7217.000000000018
2021.03.01,9.00000000000345,588.9999999999951,448.9999999999994,428.00000000000614,645.0000000000067,96.99999999999153,226.99999999999943,465.0000000000043,433.0000000000056,173.00000000000094,891.9999999999959,415.99999999999415,295.0000000000159,617.0000000000009,337.99999999999386,629.9999999999955,572.9999999999933,412.00000000000125,358.0000000000028,93.00000000000975,,8139.000000000017
2021.03.01,-34.99999999999615,543.999999999989,434.000000000001,384.00000000000654,554.00000000001,49.99999999999449,189.00000000000583,436.9999999999985,380.00000000000256,129.9999999999968,792.999999999978,365.99999999999966,274.0000000000009,571.9999999999948,307.00000000000216,585.000000000008,507.99999999999557,404.0000000000044,310.9999999999946,113.00000000000753,,7299.9999999999945
2021.03.01,-36.999999999998145,510.99999999999477,414.00000000000324,380.00000000000256,516.0000000000053,43.999999999999595,177.00000000000495,395.0000000000009,355.0000000000053,127.99999999999478,723.9999999999895,346.0000000000019,188.0000000000166,539.0000000000006,265.99999999999113,533.0000000000013,483.99999999999466,383.0,302.0000000000023,99.00000000000463,,6747.0000000000155
2021.03.01,-7.0000000000014495,404.9999999999887,314.99999999999864,297.00000000000284,503.000000000009,52.99999999999194,196.00000000000728,353.99999999999875,324.9999999999975,102.99999999999754,557.9999999999927,263.99999999999756,115.0000000000091,412.9999999999967,223.99999999998954,405.00000000000114,365.99999999999966,280.9999999999979,227.99999999999488,73.99999999999629,,5471.999999999967
2021.03.01,33.000000000005244,350.9999999999902,297.9999999999983,284.0000000000065,480.99999999999807,69.9999999999923,203.00000000000873,353.0000000000033,331.0000000000035,78.99999999999574,436.9999999999834,214.99999999998744,56.000000000011596,390.0000000000015,174.99999999999716,352.00000000000387,322.00000000000273,270.99999999999903,229.00000000000142,73.00000000001194,,5003.000000000003
2021.03.01,12.999999999996348,390.9999999999858,329.999999999997,317.0000000000006,495.000000000001,72.99999999998974,206.00000000000617,380.00000000000256,358.0000000000028,85.00000000000173,444.9999999999932,228.99999999999034,53.00000000002569,431.99999999998795,179.00000000000205,387.00000000000045,356.9999999999993,313.00000000000773,268.0000000000016,93.99999999999409,,5404.999999999987
2021.03.01,18.0000000000069,461.0000000000003,365.99999999999966,346.0000000000019,587.0000000000042,106.99999999999044,238.0000000000049,419.9999999999982,387.99999999999943,126.99999999999933,585.9999999999843,285.00000000000193,124.00000000002365,490.999999999997,233.99999999999466,444.0000000000026,402.9999999999916,326.9999999999995,270.0000000000036,123.00000000000644,,6345.000000000011
2021.03.01,6.0000000000060005,514.9999999999987,412.9999999999967,367.0000000000062,585.0000000000133,107.99999999999699,243.00000000000432,424.00000000000216,389.000000000006,117.99999999999588,665.9999999999968,268.0000000000016,174.0000000000066,485.99999999998647,269.999999999996,519.0000000000055,436.9999999999976,339.0000000000004,268.99999999999704,121.99999999999989,,6718.000000000014
2021.03.01,-31.999999999998696,515.9999999999832,402.9999999999978,378.00000000000057,575.0000000000144,103.99999999999298,232.00000000000998,418.0000000000073,378.00000000000057,117.00000000000044,698.9999999999839,287.9999999999994,221.00000000000364,472.00000000000574,293.99999999999693,512.0000000000005,459.0000000000032,333.0000000000055,261.0000000000001,119.00000000000244,,6747.00000000001
