date,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2020.03.02,-405.9999999999952,-192.99999999999872,-855.9999999999945,-1014.0000000000038,-690.0000000000017,-472.00000000000574,-510.00000000001046,295.0000000000008,572.9999999999933,569.0000000000084,358.9999999999982,-94.00000000000519,-1519.0000000000055,-883.9999999999959,1032.999999999995,830.9999999999889,-956.0000000000013,639.0000000000118,-1269.999999999996,-1280.9999999999918,-981.9999999999993,12.999999999996348,322.00000000000006,,-6493.000000000013
2020.03.02,-455.0000000000054,-212.99999999999653,-851.9999999999897,-956.0000000000013,-666.9999999999953,-439.99999999999596,-551.9999999999969,300.00000000001137,625.0,543.0000000000045,340.00000000000693,-165.9999999999995,-1538.000000000011,-697.9999999999986,865.999999999989,843.9999999999941,-821.000000000005,558.9999999999984,-1248.0000000000045,-1253.9999999999907,-978.9999999999992,17.000000000000348,322.00000000000006,,-6422.999999999985
2020.03.02,-442.00000000000904,-119.99999999998678,-777.000000000001,-890.9999999999974,-569.9999999999927,-348.00000000000387,-539.0000000000006,281.0000000000201,563.999999999993,544.0,319.0000000000026,-167.00000000000603,-1391.0000000000196,-734.9999999999968,945.9999999999802,741.9999999999902,-868.000000000002,503.000000000009,-1171.0000000000064,-1085.9999999999986,-810.0000000000023,97.9999999999981,352.000000000019,,-5566.00000000001
2020.03.02,-405.9999999999952,-178.99999999999582,-714.9999999999892,-917.0000000000123,-565.9999999999999,-331.0000000000035,-419.9999999999982,245.0000000000063,557.9999999999927,499.000000000005,234.00000000000088,-95.99999999999609,-1253.0000000000143,-750.0000000000063,869.999999999993,741.9999999999902,-820.0000000000207,307.99999999999716,-1108.000000000004,-1024.9999999999914,-775.9999999999962,131.99999999999878,382.0000000000157,,-5392.000000000024
2020.03.02,-374.0000000000077,-119.99999999998678,-664.999999999992,-913.9999999999926,-522.0000000000002,-284.0000000000065,-561.9999999999958,290.00000000001245,432.00000000000216,573.0000000000013,278.00000000000045,-168.99999999999693,-1251.0000000000048,-747.0000000000088,697.9999999999986,640.9999999999911,-944.0000000000115,397.0000000000029,-1094.9999999999989,-981.9999999999993,-698.9999999999981,202.0000000000022,334.00000000001205,,-5482.999999999976
2020.03.02,-414.00000000000324,-65.99999999998829,-757.9999999999956,-933.000000000006,-519.0000000000028,-307.0000000000017,-581.9999999999936,287.9999999999994,487.99999999999955,626.9999999999998,304.00000000000426,-199.00000000000472,-1362.9999999999995,-740.0000000000073,728.9999999999797,658.0000000000013,-1004.0000000000049,483.99999999999557,-1171.0000000000064,-1034.9999999999966,-766.0000000000053,185.99999999999727,374.0000000000077,,-5719.000000000032
2020.03.02,-583.0000000000002,-73.99999999999629,-821.9999999999885,-985.999999999998,-613.9999999999924,-404.99999999999983,-746.0000000000023,277.00000000001614,560.0000000000023,643.0000000000047,361.0000000000002,-324.00000000000205,-1593.0000000000177,-748.9999999999997,824.9999999999868,763.9999999999958,-1044.0000000000005,629.9999999999973,-1245.999999999995,-1161.0000000000014,-885.9999999999957,93.99999999999409,326.0000000000041,,-6752.999999999987
2020.03.02,-588.0000000000107,-50.99999999997884,-784.9999999999966,-966.0000000000002,-614.9999999999989,-404.99999999999983,-740.0000000000073,272.00000000000557,527.000000000001,641.0000000000027,351.99999999999676,-319.0000000000026,-1588.0000000000223,-615.9999999999943,830.9999999999818,711.9999999999891,-1070.0000000000155,612.9999999999969,-1189.9999999999977,-1125.9999999999905,-873.0000000000047,91.99999999999208,364.00000000000875,,-6528.0000000000455
2020.03.02,-522.0000000000002,-228.99999999999034,-837.9999999999939,-905.0000000000002,-668.0000000000019,-422.00000000000017,-693.9999999999947,270.00000000001467,601.9999999999897,533.0000000000057,356.00000000000074,-285.9999999999974,-1604.0000000000134,-598.0000000000097,870.9999999999995,816.9999999999931,-1009.9999999999998,612.9999999999969,-1224.0000000000036,-1213.9999999999986,-917.0000000000016,-4.999999999999449,399.00000000001603,,-6674.999999999986
2020.03.02,-415.99999999999415,-377.9999999999894,-1062.9999999999882,-957.0000000000078,-764.9999999999934,-502.9999999999979,-526.0000000000042,409.0000000000149,730.9999999999945,551.0000000000015,417.0000000000007,-85.99999999999719,-1653.00000000002,-971.9999999999951,1112.9999999999861,1063.0000000000023,-723.0000000000069,551.0000000000126,-1423.0000000000018,-1497.0,-1179.9999999999927,-80.99999999999774,392.9999999999989,,-6994.999999999975
2020.03.02,-184.00000000000637,-494.9999999999788,-954.9999999999983,-1080.9999999999986,-968.9999999999976,-741.9999999999982,-398.00000000000944,516.0000000000053,674.9999999999972,600.0000000000006,517.0000000000008,102.00000000000209,-1364.0000000000043,-1771.999999999996,1760.9999999999905,1158.0000000000014,-709.0000000000041,699.0000000000052,-1382.000000000005,-1628.9999999999907,-1325.0000000000027,-307.0000000000017,364.00000000000875,,-6919.99999999998
2020.03.02,-90.99999999999665,-524.9999999999977,-789.999999999992,-1197.0000000000036,-981.999999999994,-785.9999999999978,-368.9999999999971,597.0000000000031,441.99999999999307,642.0000000000092,635.0000000000077,354.9999999999942,-1025.0000000000057,-1672.0000000000068,2571.9999999999964,976.9999999999897,-763.0000000000026,937.00000000001,-1341.0000000000082,-1557.0000000000023,-1275.9999999999964,-287.9999999999994,314.00000000001427,,-5190.999999999984
2020.03.02,80.99999999999774,-459.99999999999375,-594.9999999999989,-1168.0000000000134,-887.9999999999999,-641.0000000000027,-5.000000000010552,499.000000000005,217.9999999999893,675.0000000000034,590.999999999997,385.99999999999744,-569.0000000000168,-1906.0000000000077,2604.9999999999905,623.9999999999952,-963.0000000000027,839.0000000000119,-1195.0000000000073,-1331.0000000000032,-1006.0000000000002,-136.00000000000279,378.00000000001165,,-3967.00000000006
2020.03.02,187.99999999998818,-430.9999999999814,-457.9999999999984,-1099.0000000000055,-835.9999999999923,-645.0000000000067,167.9999999999904,323.0000000000066,271.0000000000008,446.00000000000193,487.0000000000041,466.9999999999952,-271.000000000015,-1876.000000000011,2488.9999999999854,599.9999999999943,-782.000000000016,853.9999999999992,-1058.0000000000068,-1185.0000000000023,-930.9999999999974,-250.00000000000577,249.00000000001032,,-3280.000000000062
2020.03.02,17.000000000000348,-517.9999999999962,-325.9999999999934,-998.00000000001,-863.0000000000026,-748.0000000000042,249.99999999999466,315.0000000000208,429.00000000000205,372.0000000000057,495.000000000001,434.000000000001,-245.00000000000455,-1646.000000000014,2368.999999999999,676.9999999999925,-561.0000000000115,966.0000000000002,-867.999999999995,-1081.9999999999936,-929.000000000002,-389.000000000006,162.00000000001768,,-2686.999999999998
2020.03.02,28.999999999990145,-508.9999999999817,-350.9999999999991,-1017.0000000000013,-898.9999999999942,-817.000000000001,263.99999999999756,249.00000000001032,481.9999999999993,291.0000000000079,487.99999999999955,439.99999999999596,-344.0000000000225,-1493.000000000011,2290.9999999999986,659.9999999999966,-528.0000000000174,1079.0000000000077,-924.0000000000066,-1171.999999999997,-1063.999999999993,-463.0000000000023,94.00000000001629,,-3214.000000000006
2020.03.02,113.00000000000753,-570.9999999999882,-219.99999999999886,-828.0000000000065,-753.9999999999991,-711.000000000006,432.9999999999945,209.00000000001472,445.99999999999795,145.00000000000622,365.99999999999966,463.0000000000023,-157.0000000000107,-1439.0000000000125,2170.9999999999895,589.9999999999892,-341.00000000001353,689.0000000000063,-712.0000000000033,-941.9999999999931,-875.0,-491.0000000000081,16.000000000016,,-2400.0000000000164
2020.03.02,-73.00000000001194,-785.9999999999978,-158.99999999999181,-705.0000000000001,-634.9999999999967,-651.999999999997,679.9999999999917,109.00000000000354,426.9999999999925,-139.00000000000023,172.00000000000549,580.0000000000027,-106.99999999999932,-1381.00000000001,1607.9999999999873,512.999999999991,-46.0000000000127,300.00000000001137,-588.0000000000081,-765.9999999999911,-769.0000000000055,-465.9999999999998,-37.99999999998249,,-2921.000000000019
2020.03.02,4.999999999988347,-871.9999999999839,-227.99999999999443,-740.0000000000073,-729.9999999999973,-722.0000000000005,802.9999999999982,135.00000000001845,801.9999999999925,-134.99999999999625,175.99999999999838,670.000000000004,-211.00000000001273,-1255.0000000000061,1828.9999999999918,831.9999999999936,139.00000000000023,344.00000000001097,-644.999999999996,-897.9999999999961,-884.0000000000003,-540.0000000000072,-6.999999999979245,,-2131.9999999999804
2020.03.02,161.99999999999548,-774.9999999999924,-301.9999999999925,-829.0000000000131,-781.9999999999939,-741.9999999999982,807.0000000000022,142.0000000000199,825.0000000000028,24.000000000001798,263.0000000000021,658.9999999999985,-131.00000000000023,-1648.000000000005,2190.9999999999873,875.9999999999906,-24.000000000001798,561.9999999999958,-772.9999999999961,-1015.0000000000006,-956.0000000000031,-472.00000000000574,26.0000000000149,,-1911.999999999991
2020.03.02,113.00000000000753,-896.9999999999923,-312.9999999999882,-842.9999999999937,-756.0000000000011,-746.0000000000023,767.0000000000066,226.00000000001506,766.9999999999959,-63.99999999999739,268.99999999999704,766.9999999999955,-193.00000000001205,-1683.0000000000123,2204.9999999999905,959.9999999999937,13.999999999980695,363.0000000000022,-787.0000000000061,-995.9999999999951,-950.0000000000028,-535.0000000000077,6.000000000017103,,-2306.000000000009
2020.03.02,1.999999999990898,-1234.9999999999861,-193.9999999999884,-716.0000000000056,-822.0000000000005,-790.9999999999973,922.0000000000006,81.00000000001995,825.9999999999934,-254.99999999999412,143.00000000000423,787.9999999999998,-103.00000000000864,-1120.9999999999943,2211.999999999992,944.9999999999932,427.99999999998397,49.99999999999449,-564.9999999999977,-942.9999999999978,-885.9999999999957,-613.000000000008,54.0000000000207,,-1792.9999999999814
2020.03.02,148.99999999999915,-878.9999999999853,-290.9999999999968,-635.0000000000077,-780.000000000003,-714.999999999999,859.0000000000098,159.00000000002024,888.9999999999958,-145.9999999999906,243.00000000000432,705.9999999999956,-133.00000000000978,-1093.999999999995,2335.9999999999827,936.9999999999976,301.99999999998005,346.0000000000019,-620.0000000000045,-1000.9999999999906,-902.000000000001,-607.0000000000019,82.00000000000429,,-794.9999999999937
2020.03.02,29.999999999996696,-964.9999999999936,-331.99999999999363,-750.0000000000063,-812.0000000000016,-794.0000000000058,961.9999999999961,121.00000000001555,864.9999999999949,-207.99999999999707,161.00000000000003,775.0000000000034,-104.00000000001342,-1188.9999999999957,2122.999999999986,863.9999999999901,312.9999999999855,287.000000000015,-637.0000000000005,-1040.9999999999968,-924.9999999999972,-633.0000000000058,-15.999999999993797,,-1905.000000000018
2020.03.02,78.00000000000028,-1056.9999999999968,-76.99999999999818,-746.0000000000023,-797.9999999999987,-809.0000000000042,1018.9999999999922,118.00000000001809,835.9999999999985,-223.99999999999088,158.99999999999804,781.9999999999939,76.99999999999818,-1227.0000000000002,2218.999999999993,830.9999999999889,317.9999999999961,361.0000000000113,-524.0000000000009,-849.0000000000038,-843.0000000000035,-641.0000000000027,-64.99999999998174,,-1061.9999999999952
2020.03.02,140.0000000000068,-973.999999999986,-432.9999999999927,-642.9999999999936,-693.9999999999947,-685.0000000000023,802.9999999999982,167.00000000000603,759.0000000000003,-161.99999999999548,187.00000000000384,800.9999999999961,-150.00000000000568,-1337.0000000000105,1961.999999999997,881.9999999999908,297.9999999999983,-133.00000000000534,-716.9999999999987,-891.9999999999959,-864.9999999999949,-519.0000000000028,-95.999999999985,,-2300.9999999999654
2020.03.02,160.99999999998892,-1119.9999999999877,-618.9999999999998,-1008.9999999999932,-648.9999999999995,-683.9999999999957,733.9999999999902,526.0000000000042,795.9999999999923,-37.99999999999359,218.00000000000708,987.0000000000045,-539.0000000000157,-1642.9999999999945,1855.999999999991,1324.9999999999886,295.99999999998516,-248.99999999998812,-1078.000000000003,-1052.9999999999973,-1067.9999999999977,-468.00000000000176,-102.99999999998644,,-3421.0000000000027
2020.03.02,4.999999999988347,-1241.9999999999875,-569.9999999999932,-1015.0000000000103,-553.999999999999,-622.9999999999958,661.0000000000005,579.0000000000184,1036.9999999999918,141.00000000000225,133.00000000000534,971.9999999999951,-689.0000000000214,-1644.000000000001,1444.000000000001,1649.000000000001,270.99999999999903,-705.0000000000001,-1076.9999999999982,-941.9999999999931,-992.999999999995,-241.99999999999778,-93.99999999999409,,-3497.999999999984
2020.03.02,-259.9999999999936,-1437.9999999999836,-534.9999999999966,-1086.9999999999936,-634.0000000000013,-644.0000000000001,482.00000000000466,699.0000000000052,1036.0000000000014,131.00000000000333,156.00000000000057,948.9999999999999,-776.0000000000105,-1358.999999999999,1301.999999999981,1799.9999999999973,461.0000000000003,-758.9999999999985,-1076.9999999999982,-954.9999999999983,-923.0000000000018,-174.00000000000747,-9.999999999998899,,-3614.999999999988
2020.03.02,-330.9999999999924,-1412.9999999999975,-451.9999999999982,-1035.0000000000082,-639.9999999999961,-634.9999999999967,419.9999999999982,644.0000000000001,1027.000000000001,63.00000000000195,148.0000000000037,876.9999999999944,-823.0000000000075,-1065.0000000000048,1221.9999999999898,1671.999999999997,644.0000000000001,-726.0000000000044,-971.0000000000036,-911.9999999999919,-890.0000000000006,-212.00000000000108,23.00000000001745,,-3364.999999999999
2020.03.02,-215.00000000000963,-1424.9999999999875,-289.99999999999204,-973.0000000000016,-681.9999999999937,-641.9999999999982,642.9999999999936,586.0000000000198,984.9999999999994,-32.999999999994145,109.99999999999899,959.9999999999942,-501.0000000000048,-1034.0000000000016,1512.9999999999866,1587.9999999999939,697.9999999999986,-655.9999999999899,-814.9999999999977,-890.0000000000006,-810.0000000000023,-270.99999999999903,49.00000000001015,,-2104.999999999977
2020.03.02,-97.9999999999981,-1344.9999999999961,-437.9999999999882,-895.0000000000014,-673.0000000000014,-617.9999999999964,802.9999999999982,555.0000000000166,1087.9999999999939,-43.999999999999595,113.00000000000753,983.0000000000006,-521.000000000015,-1346.0000000000027,1722.9999999999857,1643.0000000000007,634.9999999999856,-587.0000000000042,-911.0000000000014,-959.0000000000032,-876.0000000000048,-285.00000000000193,103.00000000000864,,-1950.0000000000168
2020.03.02,75.00000000000284,-1257.9999999999814,-565.9999999999883,-927.9999999999955,-652.9999999999925,-597.0000000000031,899.9999999999897,548.0000000000151,1165.9999999999968,59.000000000009045,114.99999999999844,1053.9999999999993,-479.0000000000134,-1510.9999999999957,1926.9999999999898,1680.9999999999973,526.9999999999886,-533.99999999999,-1031.9999999999964,-1015.9999999999911,-915.9999999999968,-204.99999999999963,98.0000000000203,,-1544.9999999999363
2020.03.02,75.00000000000284,-1257.9999999999814,-418.99999999999693,-927.0000000000111,-654.9999999999944,-590.0000000000016,892.0000000000039,518.0000000000184,1051.0000000000018,-31.999999999998696,65.00000000000395,1053.9999999999993,-419.00000000001114,-1424.000000000003,1981.9999999999948,1588.9999999999986,598.999999999994,-625.9999999999932,-908.0000000000013,-954.9999999999983,-852.0000000000039,-253.99999999999866,91.00000000001884,,-1402.9999999999577
2020.03.02,158.99999999999804,-1229.9999999999977,-536.0000000000014,-856.0000000000123,-656.9999999999965,-577.0000000000052,832.9999999999949,594.0000000000057,1051.0000000000018,53.00000000000304,148.99999999999915,1061.9999999999964,-444.0000000000168,-1395.000000000013,2010.0000000000007,1643.0000000000007,548.9999999999995,-523.9999999999911,-954.9999999999983,-992.0000000000044,-873.0000000000047,-239.0000000000003,118.00000000001809,,-1057.0000000000239
2020.03.02,208.99999999999253,-1119.9999999999877,-953.9999999999935,-1066.9999999999957,-598.999999999994,-526.0000000000042,560.9999999999893,640.0000000000183,1111.9999999999948,133.00000000000534,172.00000000000549,902.0000000000028,-921.999999999997,-1730.0000000000093,1859.999999999995,1722.999999999999,-16.000000000016,-505.99999999998425,-1397.0000000000055,-1200.0000000000027,-1039.0000000000014,-153.00000000000313,151.00000000001222,,-3765.9999999999804
2020.03.02,241.00000000000233,-970.9999999999885,-944.9999999999932,-1059.00000000001,-647.9999999999931,-565.9999999999999,578.9999999999961,574.0000000000078,1185.0000000000023,318.00000000000716,236.99999999999832,895.9999999999968,-893.0000000000007,-1734.9999999999977,1928.9999999999807,1734.9999999999995,-28.000000000005798,-445.99999999999085,-1382.9999999999955,-1212.9999999999939,-1090.999999999994,-114.00000000000298,125.00000000001954,,-3272.999999999956
2020.03.02,296.9999999999917,-995.9999999999969,-846.9999999999942,-1143.0000000000052,-768.9999999999975,-658.9999999999985,740.9999999999917,524.0000000000133,1239.999999999995,238.0000000000049,294.00000000000534,954.9999999999948,-727.0000000000039,-2025.0000000000102,2342.999999999984,1793.9999999999968,-53.00000000001415,-38.99999999998904,-1385.000000000005,-1355.9999999999945,-1216.9999999999986,-184.00000000000637,117.00000000001154,,-2857.0000000000246
2020.03.03,400.00000000000034,-974.9999999999925,-822.9999999999933,-1156.0000000000014,-702.0000000000026,-633.0000000000058,859.9999999999941,252.0000000000078,1135.9999999999957,136.00000000000279,163.00000000000205,1002.9999999999983,-600.9999999999991,-2123.9999999999927,2424.999999999988,1737.9999999999995,-101.00000000001774,-201.99999999999108,-1344.0000000000082,-1257.9999999999955,-1161.0000000000014,-180.99999999999784,16.000000000016,,-3131.9999999999945
2020.03.03,378.999999999996,-982.9999999999783,-813.999999999993,-1124.9999999999982,-688.9999999999952,-606.0000000000065,970.9999999999885,466.00000000001086,1141.999999999996,197.00000000000273,163.00000000000205,934.0000000000015,-614.0000000000043,-2164.0000000000105,2458.999999999989,1804.9999999999927,-38.0000000000047,-117.99999999999588,-1295.0000000000018,-1248.9999999999952,-1144.0000000000055,-109.00000000000354,80.00000000001339,,-2352.0000000000005
2020.03.03,238.0000000000049,-1071.999999999984,-850.9999999999991,-1161.000000000012,-739.0000000000008,-741.0000000000027,875.0000000000035,482.00000000000466,1237.9999999999995,132.0000000000099,52.000000000007596,988.0,-719.0000000000225,-2011.0000000000073,2353.9999999999895,1839.999999999989,61.99999999998429,-174.99999999999181,-1358.9999999999945,-1314.9999999999977,-1268.0000000000007,-255.00000000000523,9.000000000014552,,-3396.000000000011
2020.03.03,222.99999999999542,-1067.99999999998,-1018.9999999999912,-1123.0000000000073,-793.9999999999947,-694.0000000000057,822.9999999999959,527.0000000000108,1323.9999999999982,256.0000000000007,272.00000000000557,992.9999999999994,-1034.9999999999966,-1781.0000000000105,2361.9999999999973,1850.999999999999,109.99999999998789,-68.99999999998573,-1492.0000000000045,-1503.9999999999907,-1359.9999999999995,-209.00000000000364,106.00000000000608,,-3300.999999999974
2020.03.03,204.99999999998852,-1040.999999999981,-1009.0000000000003,-1099.0000000000055,-790.0000000000018,-704.0000000000047,798.0000000000098,482.00000000000466,1441.9999999999932,199.00000000000472,257.0000000000072,937.9999999999944,-1015.0000000000148,-1774.0000000000089,2239.9999999999977,1893.9999999999914,142.99999999998204,-59.99999999999339,-1474.0000000000036,-1498.9999999999952,-1355.000000000004,-261.0000000000001,43.00000000001525,,-3440.0000000000236
2020.03.03,150.00000000000568,-970.9999999999885,-864.9999999999949,-1015.0000000000103,-690.0000000000017,-673.9999999999968,651.0000000000016,478.0000000000006,1236.9999999999948,210.00000000001017,279.00000000000705,863.0000000000026,-859.0000000000089,-1615.9999999999952,2100.9999999999973,1756.0000000000002,104.99999999999955,104.99999999999955,-1301.0000000000018,-1287.9999999999968,-1242.0000000000045,-243.00000000000432,-7.999999999985796,,-2836.9999999999714
2020.03.03,182.99999999999983,-940.9999999999918,-810.9999999999928,-1024.0000000000027,-714.999999999999,-680.9999999999983,659.999999999994,459.0000000000094,1092.9999999999893,263.0000000000021,294.00000000000534,866.0000000000001,-822.0000000000027,-1712.0000000000025,2117.9999999999977,1506.0000000000002,-34.000000000000696,117.00000000001154,-1259.0000000000005,-1233.000000000004,-1189.9999999999977,-245.0000000000063,19.00000000001345,,-3088.9999999999764
2020.03.03,243.99999999999977,-971.9999999999951,-678.9999999999878,-1012.0000000000128,-656.000000000001,-626.9999999999998,775.9999999999989,392.00000000001455,1087.9999999999939,138.00000000000477,158.99999999999804,912.0000000000017,-548.0000000000018,-1720.9999999999948,1499.9999999999902,1482.99999999999,13.999999999980695,-170.00000000000347,-1171.0000000000064,-1137.0000000000005,-1075.0000000000027,-187.00000000000384,-194.99999999998963,,-3444.000000000026
2020.03.03,235.00000000000742,-1018.9999999999922,-676.9999999999925,-890.9999999999974,-509.9999999999993,-607.9999999999974,781.0000000000094,425.0000000000087,1098.9999999999895,141.00000000000225,206.00000000000617,914.0000000000038,-576.9999999999982,-1520.0000000000102,1613.999999999982,1574.9999999999886,184.99999999999073,-114.99999999999844,-1091.9999999999986,-977.9999999999944,-1031.9999999999964,-248.99999999999923,-188.9999999999947,,-2281.9999999999795
2020.03.03,171.99999999999437,-1053.9999999999993,-582.9999999999984,-927.0000000000111,-517.9999999999962,-641.9999999999982,801.9999999999916,470.00000000001484,1051.0000000000018,134.0000000000008,202.0000000000022,927.9999999999955,-498.0000000000189,-1489.000000000007,1530.9999999999934,1484.9999999999995,278.9999999999848,-124.99999999999733,-1037.9999999999968,-908.9999999999918,-1018.0000000000007,-263.99999999999756,-189.99999999997908,,-2201.000000000013
2020.03.03,113.00000000000753,-1007.9999999999867,-496.9999999999999,-1007.0000000000024,-612.0000000000015,-687.9999999999998,777.9999999999898,440.00000000001813,1078.9999999999936,151.00000000000114,192.00000000000327,895.0000000000014,-506.0000000000002,-1526.0000000000052,1557.9999999999927,1477.9999999999945,156.99999999998494,-153.00000000000313,-1018.0000000000007,-944.0000000000026,-1019.0000000000055,-270.99999999999903,-229.99999999999687,,-2638.0000000000164
2020.03.03,113.00000000000753,-1009.9999999999998,-536.0000000000014,-1065.0000000000048,-968.9999999999976,-848.9999999999998,743.9999999999891,438.00000000000506,1028.9999999999964,173.00000000000094,163.00000000000205,883.9999999999959,-509.00000000001455,-1580.0000000000036,1959.999999999984,1447.9999999999932,106.99999999999044,7.0000000000014495,-1072.0000000000027,-1337.9999999999939,-1192.9999999999977,-465.0000000000043,-217.99999999998488,,-3738.0000000000387
2020.03.03,65.00000000000395,-1064.9999999999827,-522.9999999999961,-1051.0000000000018,-939.9999999999964,-787.0000000000043,727.9999999999953,480.00000000001376,837.9999999999939,165.9999999999995,297.9999999999983,875.0000000000035,-504.0000000000191,-1567.0000000000073,2403.999999999984,1250.0,90.99999999999665,124.99999999999733,-1058.0000000000068,-1254.9999999999955,-1099.9999999999943,-368.00000000000165,155.00000000001623,,-2743.0000000000036
2020.03.03,72.0000000000054,-1146.9999999999868,-328.9999999999935,-1007.0000000000024,-873.999999999997,-738.0000000000053,766.0,516.0000000000053,861.9999999999948,145.00000000000622,250.00000000000577,924.9999999999981,-326.0000000000218,-1445.0000000000073,2310.9999999999964,1310.9999999999927,276.9999999999939,-59.99999999999339,-899.0000000000009,-1096.999999999994,-959.0000000000032,-339.0000000000004,152.0000000000188,,-1632.9999999999893
