names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPCHF,10,"['GBPAUD', 'GBPJPY', 'GBPCAD']",100.0,-1.0,B
EURCHF,20,"['EURGBP', 'CADCHF', 'NZDJPY', 'USDCHF', 'EURUSD']",100.0,0.6792698412698412,S
CADCHF,10,"['GBPCHF', 'GBPAUD']",80.0,0.78,S
AUDCHF,10,"['GBPCHF', 'GBPAUD']",80.0,0.84,S
NZDCHF,15,"['AUDCHF', 'CADCHF', 'USDJPY', 'GBPCHF', 'USDCHF', 'AUDUSD']",80.0,0.9,S
GBPCAD,15,['AUDUSD'],80.0,0.5684285714285716,S
GBPAUD,20,"['EURNZD', 'NZDCHF']",80.0,-0.5174750527250529,B
EURNZD,10,"['AUDCHF', 'CADCHF']",80.0,-1.0,B
NZDCAD,10,"['NZDCHF', 'EURCHF']",100.0,0.30883333333333335,S
AUDNZD,10,"['USDCAD', 'CADJPY', 'GBPAUD']",80.0,-0.8390000000000001,B
