date,USDCHF,EURUSD,EURCAD,empty,sum
2018.11.05,-46.0000000000127,-104.99999999999955,-119.99999999998678,,-270.99999999999903
2018.11.05,-15.00000000000945,-89.00000000000574,92.00000000000318,,-12.000000000012008
2018.11.05,-12.000000000012001,-136.99999999998712,198.00000000000927,,49.00000000001015
2018.11.05,-18.0000000000069,-137.9999999999937,246.00000000001288,,90.00000000001228
2018.11.05,-18.0000000000069,-121.99999999999989,231.0000000000034,,90.99999999999662
2018.11.05,41.99999999998649,-109.00000000000354,246.99999999999721,,179.99999999998016
2018.11.05,55.99999999998939,-99.99999999998899,200.00000000000017,,156.00000000000057
2018.11.05,90.99999999999665,-51.99999999998539,209.00000000001472,,248.00000000002598
2018.11.05,100.99999999999554,-66.99999999999484,171.00000000001003,,205.00000000001074
2018.11.05,114.99999999999844,-52.99999999999194,147.00000000000824,,209.00000000001472
2018.11.05,150.00000000000568,-19.999999999997797,161.99999999999548,,292.0000000000034
2018.11.05,158.99999999999804,-18.0000000000069,185.00000000001293,,326.0000000000041
2018.11.05,173.00000000000094,-7.0000000000014495,164.00000000000858,,330.0000000000081
2018.11.05,165.9999999999995,-19.999999999997797,178.99999999999582,,324.9999999999975
2018.11.05,139.00000000000023,-52.99999999999194,178.99999999999582,,265.0000000000041
2018.11.05,143.00000000000423,-58.000000000002494,242.00000000000887,,327.0000000000106
2018.11.05,131.99999999999878,-90.99999999999665,249.99999999999466,,290.9999999999968
2018.11.05,112.99999999998533,-112.99999999998533,235.00000000000742,,235.00000000000742
2018.11.05,53.999999999998494,-131.99999999999878,232.00000000000998,,154.0000000000097
2018.11.05,58.99999999998684,-87.99999999999919,127.00000000001043,,97.99999999999808
2018.11.05,92.99999999998754,-51.99999999998539,117.00000000001154,,158.0000000000137
2018.11.05,122.99999999998423,-89.00000000000574,158.0000000000137,,191.99999999999218
2018.11.05,187.99999999998818,-1.0000000000065512,97.00000000001374,,283.9999999999954
2018.11.05,192.99999999999872,36.999999999998145,36.999999999998145,,266.999999999995
2018.11.05,208.99999999999253,-21.00000000000435,68.00000000000139,,255.99999999998957
2018.11.05,170.99999999998784,-4.999999999988347,68.00000000000139,,234.00000000000088
2018.11.05,187.99999999998818,4.000000000004,-29.999999999996696,,161.99999999999548
2018.11.05,283.99999999999534,110.99999999999443,-59.99999999999339,,334.99999999999636
2018.11.05,323.99999999999096,120.99999999999334,-153.00000000000313,,291.9999999999812
2018.11.05,329.00000000000153,114.99999999999844,-271.99999999998334,,172.00000000001666
2018.11.05,296.9999999999917,99.00000000000463,-241.00000000000233,,154.99999999999403
2018.11.05,248.00000000000378,59.99999999999339,-238.0000000000049,,69.99999999999227
2018.11.05,156.00000000000057,-46.999999999997044,-190.00000000000128,,-80.99999999999775
2018.11.05,136.99999999998712,-143.99999999998857,-137.9999999999937,,-144.99999999999514
2018.11.05,97.9999999999981,-202.9999999999976,-55.99999999998939,,-160.99999999998892
2018.11.05,173.00000000000094,-190.99999999998562,45.000000000006146,,27.000000000021465
2018.11.05,197.00000000000273,-200.00000000000017,107.99999999999699,,104.99999999999955
2018.11.05,205.99999999999508,-184.99999999999073,202.9999999999976,,224.00000000000196
2018.11.05,221.00000000000452,-126.0000000000039,175.00000000001404,,270.00000000001467
2018.11.05,195.9999999999962,-137.9999999999937,353.0000000000033,,411.0000000000058
2018.11.05,112.99999999998533,-280.9999999999979,302.0000000000023,,133.9999999999897
2018.11.05,41.99999999998649,-383.0,517.0000000000119,,175.9999999999984
2018.11.05,51.000000000001044,-377.9999999999894,591.0000000000082,,264.0000000000198
2018.11.05,116.00000000000499,-334.9999999999964,560.0000000000049,,341.0000000000135
2018.11.05,121.99999999999989,-330.9999999999924,490.0000000000126,,281.0000000000201
2018.11.05,136.00000000000279,-276.9999999999939,446.0000000000131,,305.00000000002194
2018.11.05,154.99999999999403,-251.00000000000122,448.000000000004,,351.9999999999968
2018.11.05,168.99999999999693,-226.99999999999943,490.0000000000126,,432.0000000000101
2018.11.06,96.99999999999153,-248.00000000000378,422.00000000001125,,270.999999999999
2018.11.06,63.99999999999739,-266.999999999995,446.0000000000131,,243.00000000001546
2018.11.06,140.99999999999113,-256.99999999999613,480.00000000001376,,364.00000000000875
2018.11.06,180.99999999998673,-246.99999999999721,537.0000000000097,,470.9999999999992
2018.11.06,158.99999999999804,-285.00000000000193,530.0000000000082,,404.0000000000043
2018.11.06,160.99999999998892,-282.9999999999888,544.0000000000111,,422.00000000001125
2018.11.06,164.99999999999292,-282.0000000000045,558.9999999999984,,441.9999999999868
2018.11.06,190.00000000000128,-248.00000000000378,527.0000000000108,,469.0000000000083
2018.11.06,204.99999999998852,-232.99999999999432,529.0000000000017,,500.9999999999959
2018.11.06,180.99999999998673,-248.00000000000378,524.0000000000133,,456.99999999999625
2018.11.06,197.99999999998707,-245.99999999999068,553.0000000000035,,504.9999999999999
2018.11.06,211.00000000000563,-228.99999999999034,517.0000000000119,,499.0000000000272
2018.11.06,226.99999999999943,-202.9999999999976,453.99999999999886,,478.0000000000007
2018.11.06,263.99999999999756,-164.99999999999292,458.00000000000284,,557.0000000000075
2018.11.06,222.99999999999542,-195.9999999999962,466.00000000001086,,493.0000000000101
2018.11.06,174.99999999999181,-201.99999999999108,429.00000000001273,,402.0000000000135
2018.11.06,175.99999999999838,-222.99999999999542,429.99999999999704,,383.0
2018.11.06,143.00000000000423,-286.99999999999284,487.99999999999955,,344.0000000000109
2018.11.06,105.99999999998388,-339.99999999998477,526.0000000000042,,292.0000000000033
2018.11.06,119.00000000000244,-304.9999999999997,517.9999999999962,,331.999999999999
2018.11.06,75.99999999998718,-391.9999999999924,580.0000000000027,,263.9999999999975
2018.11.06,116.00000000000499,-373.00000000000114,622.0000000000115,,365.00000000001535
2018.11.06,95.999999999985,-397.0000000000029,670.9999999999993,,369.9999999999814
2018.11.06,158.99999999999804,-327.99999999999494,567.0000000000064,,398.00000000000944
2018.11.06,173.99999999998528,-221.00000000000452,475.0000000000032,,427.99999999998397
2018.11.06,164.99999999999292,-185.99999999999727,507.000000000013,,486.00000000000864
2018.11.06,173.99999999998528,-174.99999999999181,490.0000000000126,,489.0000000000061
2018.11.06,143.00000000000423,-218.99999999999142,490.999999999997,,415.0000000000098
2018.11.06,89.99999999999008,-329.99999999998585,609.0000000000151,,369.0000000000193
2018.11.06,61.99999999998429,-371.99999999999454,747.0000000000088,,436.9999999999985
2018.11.06,-21.00000000000435,-468.00000000000176,801.0000000000073,,312.00000000000114
2018.11.06,-36.0000000000138,-522.0000000000002,790.0000000000018,,231.99999999998784
2018.11.06,-22.0000000000109,-441.0000000000025,842.0000000000094,,378.999999999996
2018.11.06,4.000000000004,-409.99999999999926,738.0000000000164,,332.0000000000211
2018.11.06,38.99999999998904,-336.9999999999873,757.0000000000076,,459.0000000000093
2018.11.06,34.000000000000696,-343.00000000000443,710.0000000000106,,401.0000000000068
2018.11.06,65.99999999998829,-336.00000000000296,722.0000000000005,,451.9999999999858
2018.11.06,76.99999999999375,-310.9999999999946,768.9999999999975,,534.9999999999966
2018.11.06,102.99999999998644,-364.9999999999931,812.999999999997,,550.9999999999903
2018.11.06,83.9999999999952,-385.99999999999744,914.9999999999991,,612.9999999999968
2018.11.06,83.9999999999952,-285.00000000000193,873.999999999997,,672.9999999999903
2018.11.06,95.00000000000064,-278.9999999999848,835.000000000008,,651.0000000000238
2018.11.06,41.000000000002146,-316.0000000000052,838.0000000000055,,563.0000000000025
2018.11.06,38.99999999998904,-303.9999999999932,890.9999999999974,,625.9999999999932
2018.11.06,51.99999999998539,-297.9999999999983,870.9999999999995,,624.9999999999866
2018.11.06,22.999999999995246,-330.9999999999924,821.000000000005,,513.0000000000078
2018.11.06,21.00000000000435,-326.9999999999884,802.0000000000139,,496.0000000000298
2018.11.06,-35.00000000000725,-422.9999999999956,817.000000000001,,358.9999999999982
2018.11.07,-77.00000000001594,-418.9999999999916,795.9999999999967,,299.9999999999892
2018.11.07,-78.00000000000028,-392.9999999999989,790.0000000000018,,319.0000000000026
2018.11.07,-15.00000000000945,-434.9999999999854,812.0000000000127,,362.0000000000179
2018.11.07,-131.99999999999878,-560.9999999999893,904.0000000000159,,211.00000000002785
2018.11.07,-130.0000000000079,-558.9999999999984,977.0000000000057,,287.9999999999993
2018.11.07,-342.000000000009,-841.0000000000028,992.9999999999994,,-190.0000000000124
2018.11.07,-378.00000000000057,-872.0000000000061,757.0000000000076,,-492.9999999999992
2018.11.07,21.999999999988695,-451.0000000000014,853.9999999999992,,424.99999999998647
2018.11.07,93.99999999999409,-357.99999999999164,727.9999999999953,,463.9999999999978
2018.11.07,-117.99999999999588,-560.0000000000049,1055.000000000006,,377.0000000000051
2018.11.07,-156.00000000000057,-617.0000000000009,1131.9999999999998,,358.9999999999983
2018.11.07,-273.000000000001,-800.9999999999851,1086.000000000009,,12.000000000022965
2018.11.07,-357.00000000000733,-852.9999999999926,1154.999999999995,,-55.000000000005
2018.11.07,-315.0000000000097,-818.9999999999919,1175.9999999999993,,41.999999999997726
2018.11.07,-294.00000000000534,-760.9999999999894,1116.000000000006,,61.00000000001114
2018.11.07,-241.00000000000233,-709.0000000000041,1097.0000000000146,,147.00000000000819
2018.11.07,-234.00000000000088,-702.0000000000026,1192.0000000000152,,256.0000000000117
2018.11.07,-199.00000000001583,-641.999999999987,1097.0000000000146,,256.0000000000117
2018.11.07,-269.00000000000813,-746.0000000000023,1117.9999999999968,,102.99999999998636
2018.11.07,-302.0000000000023,-815.9999999999945,1236.9999999999993,,119.0000000000025
2018.11.07,-319.0000000000026,-882.9999999999893,1218.000000000008,,16.000000000016144
2018.11.07,-390.0000000000015,-899.0000000000053,1273.9999999999973,,-15.00000000000955
2018.11.07,-508.00000000000847,-1027.0000000000002,1299.0000000000057,,-236.00000000000296
2018.11.07,-637.0000000000098,-1082.0000000000052,1246.9999999999982,,-472.0000000000168
2018.11.07,-710.0000000000106,-1137.9999999999945,1227.0000000000002,,-621.0000000000048
2018.11.07,-733.0000000000059,-1095.999999999986,1137.0000000000102,,-691.9999999999816
2018.11.07,-736.0000000000033,-1110.9999999999952,1198.0000000000102,,-648.9999999999884
2018.11.07,-735.0000000000078,-1140.999999999992,1167.0000000000068,,-708.9999999999932
2018.11.07,-665.0000000000044,-1048.9999999999889,1076.9999999999945,,-636.9999999999986
2018.11.07,-640.0000000000073,-1059.9999999999943,1070.9999999999998,,-629.0000000000018
2018.11.07,-675.0000000000034,-1055.9999999999902,1049.0000000000111,,-681.9999999999825
2018.11.07,-674.000000000008,-1035.9999999999925,909.0000000000042,,-800.9999999999962
2018.11.07,-565.9999999999999,-980.0000000000031,1002.9999999999983,,-543.0000000000047
2018.11.07,-530.0000000000082,-939.9999999999853,853.9999999999992,,-615.9999999999944
2018.11.07,-551.0000000000015,-1008.9999999999932,947.000000000009,,-612.9999999999856
2018.11.07,-490.00000000000153,-977.0000000000057,1215.0000000000105,,-251.99999999999682
2018.11.07,-376.00000000000966,-899.9999999999897,1279.000000000008,,3.00000000000864
2018.11.07,-373.00000000000114,-868.9999999999865,1117.9999999999968,,-123.9999999999909
2018.11.07,-319.0000000000026,-780.000000000003,1127.0000000000114,,28.00000000000591
2018.11.07,-333.0000000000055,-818.9999999999919,1104.0000000000161,,-47.999999999981355
2018.11.07,-351.0000000000013,-818.9999999999919,977.0000000000057,,-192.9999999999875
2018.11.07,-188.9999999999947,-651.0000000000016,1007.0000000000024,,167.00000000000603
