date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2016.02.15,0.999999999995449,-117.00000000001154,-131.99999999999878,13.999999999995794,90.99999999999665,36.0000000000027,113.99999999999189,-111.00000000001664,154.99999999999403,-159.9999999999966,-14.000000000002899,-0.999999999995449,-208.99999999999253,91.00000000000774,-90.00000000000341,-269.9999999999925,151.99999999997436,-91.99999999999875,239.00000000001143,232.00000000000998,140.0000000000068,-39.00000000000148,-11.00000000000989,-63.00000000000239,-102.00000000000209,241.00000000000233,28.000000000005798,,122.99999999996999
2016.02.15,59.99999999999339,-113.00000000000753,-53.999999999998494,-174.0000000000066,81.9999999999821,63.00000000000195,163.99999999999747,-278.00000000000045,136.00000000000279,-301.00000000000193,-97.9999999999981,-87.99999999999919,-265.99999999999955,55.000000000005045,-373.9999999999952,-252.99999999996993,180.99999999998673,-219.99999999999886,112.000000000001,121.99999999999989,-62.99999999999084,-173.00000000000182,-165.00000000000625,-250.0,-124.99999999999733,270.0000000000036,26.0000000000149,,-1723.9999999999832
2016.02.15,119.00000000000244,-236.99999999999832,78.99999999998464,-240.99999999999966,-2.999999999997449,109.00000000000354,212.99999999999653,-490.0000000000126,90.99999999999665,-343.0000000000035,-200.99999999999562,-182.99999999999983,-356.00000000000074,-82.99999999999974,-627.0000000000095,-279.00000000000705,241.99999999998667,-149.0000000000009,-154.0000000000097,-153.9999999999875,-380.00000000000256,-299.99999999999716,-270.00000000001023,-341.0000000000082,-126.99999999999933,272.00000000000557,32.0000000000098,,-3761.000000000053
2016.02.15,131.00000000000333,-295.0000000000008,106.99999999999044,-317.99999999999784,-99.00000000000463,136.99999999999824,287.9999999999994,-558.9999999999984,89.99999999999008,-396.0000000000008,-258.9999999999981,-221.99999999999997,-441.99999999999795,-129.9999999999968,-800.0000000000114,-211.00000000000563,231.99999999996555,-212.0000000000033,-293.99999999999426,-251.99999999998556,-595.9999999999966,-409.9999999999966,-356.9999999999993,-477.00000000000387,-100.00000000000009,316.0000000000052,107.00000000001265,,-5021.0000000000255
2016.02.15,90.99999999999665,-168.99999999999693,26.999999999999247,-73.99999999999807,-137.00000000000932,168.99999999999693,261.99999999999557,-371.00000000001023,124.99999999999733,-188.99999999999295,-246.99999999999721,-224.9999999999974,-383.0,-4.999999999999449,-304.00000000000205,11.000000000027654,-33.000000000038554,-26.00000000001046,-226.99999999999943,-204.99999999998852,-407.99999999998613,-253.99999999999068,-218.00000000000352,-280.00000000000114,-117.99999999999588,258.0000000000027,5.000000000010552,,-2924.999999999992
2016.02.15,46.999999999997044,-221.00000000000452,-1.0000000000065512,85.99999999999852,-148.00000000001478,163.00000000000205,261.0000000000001,-368.9999999999971,86.99999999999264,-87.0000000000033,-219.00000000000253,-192.99999999999872,-356.00000000000074,-12.999999999996348,-134.00000000001455,-44.99999999998394,70.99999999997664,125.0,-201.00000000000674,-157.00000000000713,-357.99999999999164,-146.0000000000008,-100.99999999999909,-178.00000000001148,-107.99999999999699,248.99999999999923,15.00000000000945,,-1931.0000000000607
2016.02.15,70.99999999999883,-246.99999999999721,-22.0000000000109,-76.00000000000762,-218.00000000000708,234.00000000000088,330.9999999999924,-425.0000000000087,134.99999999999625,-224.99999999999432,-278.00000000000045,-276.9999999999939,-440.9999999999914,-12.999999999996348,-391.9999999999959,30.0000000000189,-100.0000000000334,-85.00000000000796,-253.99999999999866,-279.99999999999136,-506.9999999999908,-305.9999999999974,-294.00000000001114,-365.0000000000091,-153.00000000000313,300.0000000000003,26.999999999999247,,-3830.0000000000396
2016.02.15,158.99999999999804,-242.00000000000887,110.99999999999443,-253.0000000000001,-243.00000000001543,319.99999999999807,280.9999999999979,-547.0000000000086,110.99999999999443,-292.99999999999216,-348.00000000000387,-419.9999999999982,-429.99999999999704,-98.99999999999353,-645.0000000000102,66.0000000000327,-362.00000000001785,-128.0000000000001,-461.0000000000003,-658.0000000000031,-600.9999999999849,-444.9999999999932,-515.0000000000006,-426.00000000000193,-253.0000000000032,202.0000000000022,-183.99999999998417,,-6303.000000000002
2016.02.15,234.99999999999633,-195.00000000001182,156.00000000000057,-320.0000000000074,-174.00000000000747,268.0000000000016,264.999999999993,-612.0000000000125,150.99999999999002,-283.9999999999918,-373.00000000000114,-425.99999999999307,-485.0000000000021,-109.99999999999899,-693.9999999999884,32.000000000032,-273.0000000000121,-154.00000000001057,-452.00000000000796,-611.000000000006,-612.9999999999969,-457.9999999999984,-508.0000000000098,-454.00000000000773,-230.99999999999233,239.99999999999577,-129.99999999998568,,-6210.000000000034
2016.02.15,248.00000000000378,-226.99999999999943,173.00000000000094,-445.99999999999795,-329.00000000000153,415.99999999999415,365.99999999999966,-662.000000000007,150.99999999999002,-393.0000000000007,-463.0000000000023,-580.9999999999982,-595.0000000000011,-134.99999999999625,-907.0000000000107,215.99999999999397,-651.0000000000016,-281.0000000000059,-641.0000000000027,-956.0000000000013,-893.9999999999948,-640.0000000000006,-765.0000000000006,-650.0000000000057,-324.00000000000205,280.00000000000244,-188.9999999999947,,-8879.00000000004
2016.02.15,220.99999999999343,-327.00000000001063,132.99999999998312,-414.0000000000015,-375.9999999999986,468.00000000000176,461.99999999999574,-721.000000000016,149.9999999999835,-402.000000000001,-463.0000000000023,-608.9999999999928,-668.0000000000019,-158.99999999999804,-973.9999999999895,139.00000000002245,-652.0000000000082,-288.0000000000109,-635.0000000000077,-1014.9999999999882,-1068.9999999999866,-643.0000000000007,-801.0000000000019,-739.0000000000043,-361.9999999999957,383.0,-112.99999999998533,,-9474.000000000022
2016.02.15,266.999999999995,-324.0000000000132,182.99999999999983,-572.0000000000027,-440.00000000001813,582.0000000000048,471.99999999999466,-785.9999999999978,147.99999999999258,-513.9999999999958,-529.0000000000017,-752.9999999999926,-707.000000000002,-193.99999999999417,-1206.9999999999936,234.00000000002308,-983.0000000000006,-407.0000000000107,-780.000000000003,-1336.9999999999882,-1175.9999999999993,-798.0000000000018,-1044.0000000000111,-856.9999999999993,-473.99999999999665,353.99999999999875,-265.99999999998846,,-11908.000000000005
2016.02.15,320.9999999999935,-351.99999999999676,201.99999999999108,-614.0000000000043,-419.0000000000138,600.999999999996,491.99999999999244,-896.000000000008,197.00000000000273,-478.9999999999992,-565.9999999999999,-812.999999999997,-768.000000000002,-221.99999999999997,-1298.0000000000018,174.99999999999181,-992.0000000000151,-440.00000000001194,-787.9999999999887,-1398.9999999999948,-1261.000000000001,-819.0000000000026,-1094.0000000000082,-909.000000000006,-515.9999999999942,390.99999999999693,-256.99999999999613,,-12523.000000000076
2016.02.15,319.0000000000026,-338.0000000000161,119.00000000000244,-528.9999999999964,-358.00000000001387,532.9999999999945,446.9999999999974,-873.0000000000126,275.9999999999874,-402.000000000001,-526.0000000000042,-741.9999999999982,-718.9999999999918,-156.99999999999602,-1157.999999999987,99.00000000002684,-821.000000000005,-432.00000000000216,-598.999999999994,-1136.0000000000036,-1019.9999999999986,-718.9999999999941,-957.0000000000078,-802.0000000000067,-468.9999999999972,377.0000000000051,-235.99999999999176,,-10823.0
