,name,direction
0,USDCHF,B
1,EURUSD,S
2,USDJPY,B
3,NZDUSD,S
4,GBPCHF,B
5,EURCHF,B
6,AUDCHF,B
7,GBPAUD,B
8,EURCAD,S
9,AUDJPY,B
10,NZDJPY,S
11,AUDCAD,S
12,NZDCAD,S
13,AUDNZD,B
