date,EURUSD,USDJPY,EURCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,EURCAD,EURAUD,CADJPY,AUDCAD,empty,sum
2021.11.22,49.00000000001015,63.00000000000239,-35.999999999991594,46.00000000000648,-41.9999999999976,-18.999999999991246,156.0000000000059,22.999999999995246,99.99999999998899,58.000000000006935,4.000000000004,,402.0000000000397
2021.11.22,33.00000000001635,103.9999999999992,-68.99999999998573,117.00000000000443,21.999999999999797,-28.999999999990145,194.99999999999318,7.0000000000014495,126.99999999998823,91.00000000000819,22.999999999995246,,621.0000000000302
2021.11.22,158.99999999999804,162.9999999999967,-25.999999999992696,153.0000000000058,-19.999999999997797,-58.99999999999794,141.9999999999959,100.99999999999554,-57.00000000001815,121.99999999999989,-60.00000000000449,,617.9999999999807
2021.11.22,134.00000000001188,227.00000000000387,-39.999999999995595,233.99999999999466,-4.999999999999449,-66.99999999999484,245.00000000000455,4.999999999988347,21.999999999988695,132.000000000005,-73.99999999999629,,813.0000000000109
2021.11.22,5.000000000010552,117.999999999995,-63.99999999999739,231.99999999999932,-11.00000000000545,-69.9999999999923,269.00000000000546,-97.9999999999981,34.000000000000696,85.00000000000796,-129.9999999999968,,370.0000000000289
2021.11.22,80.00000000001339,152.00000000000102,-51.99999999998539,195.99999999999795,19.00000000000235,-78.00000000000028,194.99999999999318,-11.00000000000545,63.99999999999739,105.00000000000398,-56.0000000000005,,614.0000000000176
2021.11.22,26.999999999999247,256.0000000000002,-98.99999999998244,316.0000000000025,-46.00000000000159,-84.99999999999064,401.9999999999868,-21.00000000000435,71.99999999998319,228.00000000000864,-56.0000000000005,,994.0000000000011
2021.11.22,160.00000000000458,248.99999999999523,-69.9999999999923,200.00000000000284,-46.00000000000159,-59.99999999999339,252.00000000000955,66.99999999999484,-104.00000000001519,168.99999999999693,-104.00000000000409,,712.9999999999974
2021.11.22,124.99999999999733,262.00000000000045,-53.999999999998494,266.9999999999959,-65.99999999999939,-45.99999999999049,352.00000000000387,72.99999999998974,-156.00000000000057,210.99999999999852,-129.9999999999968,,838.0
2021.11.22,168.0000000000126,218.00000000000352,-29.999999999996696,204.9999999999983,-45.000000000006146,-28.999999999990145,256.0000000000002,107.99999999999699,-155.00000000001623,165.99999999999682,-109.99999999999899,,752.0000000000002
2021.11.22,228.00000000000597,259.00000000000034,-4.999999999988347,210.99999999999852,10.999999999994348,-13.999999999991797,258.99999999998613,194.0000000000053,-274.00000000001864,204.9999999999983,-121.99999999999989,,951.9999999999901
2021.11.22,175.99999999999838,197.9999999999933,24.000000000001798,239.00000000000432,-4.000000000004,-21.999999999999797,233.0000000000041,177.00000000000495,-290.00000000001245,188.0000000000024,-149.99999999999457,,768.9999999999985
2021.11.22,130.0000000000079,250.0,-11.999999999989797,305.9999999999974,-78.00000000000028,-24.999999999997247,367.999999999995,184.00000000000637,-412.00000000001234,266.00000000000534,-212.00000000000108,,765.0000000000114
2021.11.22,102.00000000000209,224.99999999999432,-2.999999999997449,310.0000000000023,-109.99999999999899,-15.999999999993797,376.0000000000048,133.99999999998968,-407.0000000000018,237.99999999999955,-241.00000000000233,,607.9999999999982
2021.11.22,155.00000000001623,219.99999999999886,-10.999999999983245,237.99999999999955,-102.00000000000209,6.0000000000060005,337.99999999999386,180.0000000000024,-433.0000000000167,222.0000000000084,-227.99999999999488,,585.0000000000282
2021.11.22,106.00000000000608,218.00000000000352,-35.999999999991594,259.00000000000034,-201.00000000000674,-4.999999999999449,377.9999999999859,133.00000000000534,-443.99999999999994,228.00000000000864,-265.0000000000041,,371.0000000000082
2021.11.22,151.00000000001222,263.00000000000523,-35.999999999991594,259.00000000000034,-177.00000000000495,-11.999999999989797,366.9999999999902,185.99999999999727,-426.9999999999996,263.00000000000523,-219.00000000000253,,618.000000000022
2021.11.22,221.00000000000452,274.0000000000009,-40.99999999997994,189.00000000000716,-182.99999999999983,28.000000000005798,359.00000000000887,255.99999999998957,-435.0000000000076,259.00000000000034,-180.0000000000024,,747.0000000000274
2021.11.22,200.00000000000017,334.0000000000032,-76.99999999999375,233.0000000000041,-197.99999999999818,6.0000000000060005,430.0000000000068,229.99999999999687,-457.00000000001853,307.00000000000216,-209.9999999999991,,798.0000000000098
2021.11.22,280.9999999999979,308.9999999999975,74.0000000000185,299.99999999999716,-180.0000000000024,14.000000000002899,301.9999999999925,286.00000000000847,-575.0000000000144,257.000000000005,-243.99999999999977,,824.0000000000034
2021.11.22,167.00000000000603,218.00000000000352,113.00000000000753,370.00000000000455,-114.99999999999844,-115.99999999999389,96.00000000000364,194.99999999998963,-462.0000000000068,219.99999999999886,-234.99999999999633,,451.0000000000183
2021.11.22,232.00000000000998,233.0000000000041,107.00000000001265,308.9999999999975,-48.99999999999905,-60.99999999999994,128.99999999999068,278.00000000000045,-452.00000000000796,230.00000000000398,-175.00000000000293,,781.0000000000094
2021.11.22,60.99999999999994,191.0000000000025,57.00000000001815,397.99999999999613,-51.000000000001044,-88.99999999999464,262.00000000000045,168.99999999999693,-467.0000000000174,266.00000000000534,-256.0000000000007,,541.0000000000057
2021.11.22,84.0000000000174,218.00000000000352,40.0000000000178,376.99999999999534,-13.00000000000745,-133.99999999998968,177.99999999999727,87.99999999999919,-426.9999999999996,218.00000000000352,-282.0000000000045,,347.0000000000328
2021.11.22,23.00000000001745,248.99999999999523,-60.99999999999994,361.0000000000042,-126.0000000000039,-133.99999999998968,307.9999999999927,87.99999999999919,-450.00000000001705,296.0000000000065,-295.99999999999625,,258.0000000000085
2021.11.22,25.00000000000835,248.00000000000466,-31.999999999987594,390.00000000000057,-87.99999999999919,-111.99999999998988,335.9999999999843,86.99999999999264,-383.0,290.00000000000625,-258.0000000000027,,503.00000000001734
2021.11.22,43.999999999999595,260.0000000000051,1.0000000000065512,414.0000000000015,-97.9999999999981,-82.99999999999974,388.00000000000523,160.00000000000458,-509.00000000000387,329.00000000000773,-285.9999999999974,,620.0000000000313
2021.11.22,116.00000000000499,203.99999999999352,157.00000000000713,463.99999999999864,7.9999999999968985,-25.999999999992696,311.00000000000705,177.00000000000495,-510.00000000001046,236.0000000000042,-273.000000000001,,864.0000000000131
2021.11.22,85.00000000000173,200.9999999999934,151.00000000001222,486.99999999999477,-34.000000000000696,-27.999999999994696,346.00000000000364,153.9999999999875,-524.0000000000133,246.9999999999999,-295.99999999999625,,788.9999999999883
2021.11.22,120.00000000000898,218.9999999999941,161.00000000001114,483.0000000000041,-13.00000000000745,0.0,376.0000000000048,211.00000000000563,-561.0000000000115,268.0000000000007,-280.00000000000244,,984.000000000008
2021.11.22,130.0000000000079,182.99999999999272,228.00000000000597,510.9999999999957,15.999999999993797,-49.99999999999449,217.9999999999893,102.00000000000209,-639.0000000000118,159.9999999999966,-395.99999999999636,,462.99999999998136
2021.11.22,82.00000000000429,234.99999999999943,159.00000000002024,542.0000000000016,-50.0000000000056,-30.999999999992145,391.9999999999959,62.000000000006494,-759.0000000000208,219.0000000000083,-495.000000000001,,356.0000000000167
2021.11.22,450.00000000001705,742.999999999995,207.00000000000162,745.9999999999951,29.999999999996696,6.0000000000060005,640.9999999999911,255.99999999998957,-765.0000000000157,447.00000000000273,-373.99999999999653,,2386.9999999999827
2021.11.22,306.00000000000625,694.9999999999932,58.000000000002494,659.000000000006,-4.999999999999449,-20.999999999993246,722.9999999999848,136.00000000000279,-687.0000000000153,444.0000000000026,-402.9999999999978,,1904.9999999999923
2021.11.22,365.0000000000153,728.9999999999992,73.00000000001194,656.9999999999965,63.00000000000195,-14.999999999998348,704.9999999999841,60.99999999999994,-691.0000000000193,382.99999999999557,-456.00000000000085,,1873.999999999986
2021.11.22,417.0000000000007,822.0000000000027,-36.999999999998145,573.0000000000075,-21.00000000000435,-63.99999999999739,664.999999999992,79.00000000000685,-717.000000000012,424.99999999999716,-458.00000000000284,,1683.9999999999918
2021.11.22,250.00000000001688,825.9999999999934,-22.999999999995246,778.9999999999964,97.00000000000264,-112.99999999999643,807.9999999999927,-136.00000000000279,-434.000000000001,427.99999999999727,-427.99999999999505,,2054.000000000009
2021.11.22,269.00000000000813,769.999999999996,16.000000000016,742.999999999995,168.99999999999693,-95.99999999999609,745.0000000000045,-156.00000000000057,-260.0000000000158,353.9999999999992,-341.0000000000024,,2213.0000000000005
2021.11.22,367.0000000000062,844.9999999999989,-36.999999999998145,659.9999999999966,142.99999999999312,-105.99999999999498,689.9999999999977,-161.00000000001114,-283.000000000011,325.00000000000284,-353.0000000000033,,2089.999999999977
2021.11.22,400.00000000000034,914.999999999992,-83.9999999999952,638.9999999999958,92.99999999999864,-115.99999999999389,722.0000000000084,-124.99999999999733,-338.0000000000161,382.000000000005,-365.99999999999966,,2121.999999999998
2021.11.22,436.9999999999985,924.9999999999972,-28.999999999990145,673.0000000000018,104.99999999999955,-79.99999999999119,746.0000000000093,-80.99999999999774,-397.0000000000029,388.00000000000523,-366.9999999999951,,2320.000000000035
2021.11.22,482.00000000000466,1001.9999999999953,-45.99999999999049,686.9999999999976,83.9999999999952,-64.99999999999284,812.9999999999882,-22.0000000000109,-418.0000000000073,448.0000000000075,-346.9999999999973,,2617.99999999999
2021.11.22,507.000000000013,986.9999999999948,-47.99999999998139,643.0000000000007,70.99999999999883,-75.9999999999983,741.9999999999902,12.999999999996348,-425.0000000000087,438.0000000000024,-329.999999999997,,2522.0000000000114
