date,USDCHF,GBPUSD,EURUSD,USDCAD,GBPCHF,CHFJPY,NZDCHF,EURGBP,EURCAD,AUDNZD,empty,sum
2018.12.17,-358.0000000000028,-554.9999999999944,-38.0000000000047,-84.0000000000174,-355.0000000000164,-192.99999999999784,-335.0000000000075,-191.99999999999218,-113.99999999999189,-5.999999999994898,,-2230.00000000002
2018.12.17,-370.9999999999991,-220.99999999998232,51.000000000001044,-58.000000000002494,-252.0000000000078,-87.0000000000033,-360.0000000000048,-197.00000000000273,-116.00000000000499,9.999999999998899,,-1601.0000000000075
2018.12.17,-334.9999999999964,-208.99999999999253,49.99999999999449,-60.99999999999994,-24.000000000001798,-79.00000000000773,-339.0000000000004,-185.00000000000182,-130.99999999999224,22.0000000000109,,-1290.9999999999875
2018.12.17,-297.00000000000284,-170.00000000000347,42.0000000000087,-90.00000000001229,-5.000000000010552,-159.00000000000603,-231.99999999999886,-190.99999999999673,-146.99999999998602,140.0000000000068,,-1109.0000000000014
2018.12.17,-316.0000000000052,-263.99999999999756,45.99999999999049,-83.00000000001084,1.999999999990898,-130.00000000000966,-301.0000000000068,-259.9999999999936,-146.00000000000168,77.00000000001594,,-1375.000000000028
2018.12.17,-334.9999999999964,-248.99999999998812,28.999999999990145,-76.0000000000094,22.999999999995246,-146.0000000000008,-302.9999999999977,-248.99999999999923,-106.00000000000608,114.0000000000141,,-1297.9999999999986
2018.12.17,-321.0000000000046,-224.000000000002,45.99999999999049,-36.0000000000138,22.999999999995246,-165.99999999999682,-265.99999999999955,-234.00000000000088,-86.99999999999264,73.00000000001194,,-1192.0000000000127
2018.12.17,-309.99999999999915,-253.99999999999866,62.000000000006494,-28.000000000005798,-8.000000000008,-194.00000000000261,-236.00000000000287,-264.999999999993,-87.99999999999919,147.00000000000824,,-1173.9999999999945
2018.12.17,-317.0000000000006,-231.0000000000034,56.99999999999594,-59.000000000009045,3.999999999981796,-195.99999999999795,-241.00000000000233,-246.99999999999721,-140.0000000000068,151.00000000001222,,-1219.0000000000275
2018.12.17,-316.0000000000052,-208.99999999999253,80.99999999999774,-50.0000000000167,41.000000000002146,-218.00000000000352,-216.0000000000051,-246.99999999999721,-148.99999999999915,202.00000000001327,,-1081.0000000000064
2018.12.17,-285.9999999999974,-175.99999999999838,104.99999999999955,14.999999999987246,29.999999999996696,-245.00000000000455,-282.0000000000045,-236.00000000000287,-112.99999999998533,148.00000000001478,,-1039.9999999999948
